Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Language_ID	Dialect_ID	Citation	Installed_Count	Entry_Keys
130	good	DUM	Dumripada U. Bonda	34	29	3	bol	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 29, item 130, Dumripada U. Bonda]	1	bonda-further-2022:p034:i130:DUM:a1
130	good	KAD	Kadamguda L. Bonda	34	29	4	nimɛn	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Kadamguda L. Bonda]	0	
130	good	KEN	Kendhuguda L. Bonda	34	29	5	nimɛn	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Kendhuguda L. Bonda]	0	
130	good	RAS	Rasabeda L. Bonda	34	29	6	nimɛn	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Rasabeda L. Bonda]	0	
130	good	GUT	Tikrapada Gadaba	34	29	7	nimɛn	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Tikrapada Gadaba]	0	
130	good	BIA	Biapada U. Didayi	34	29	8	imanɖa | bɔl	1|5	responses printed on separate group-1 and group-5 lines for BIA	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Biapada U. Didayi]	0	
130	good	PAR	Kinumun Parenga Parja	34	29	9	nimɛn	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Kinumun Parenga Parja]	0	
130	good	RON	Malenga Rona Desiya	34	29	10	nikɔ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Malenga Rona Desiya]	0	
130	good	ODI	Cuttack Oriya	34	29	11	bɦolo	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 29, item 130, Cuttack Oriya]	0	
131	bad	POD	Podeiguda U. Bonda	34	29	1	bolʌra | olianɖra | bolʌra	6|8|8	group-6 response plus two comma-separated group-8 responses, with the second wrapped onto the following source line for POD	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 29, item 131, Podeiguda U. Bonda]	3	bonda-further-2022:p034:i131:POD:a1 | bonda-further-2022:p034:i131:POD:a2 | bonda-further-2022:p034:i131:POD:a3
131	bad	BON	Bondapada U. Bonda	34	29	2	bolʌra | olianɖra | bolʌra	6|8|8	group-6 response plus two comma-separated group-8 responses, with the second wrapped onto the following source line for BON	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 29, item 131, Bondapada U. Bonda]	3	bonda-further-2022:p034:i131:BON:a1 | bonda-further-2022:p034:i131:BON:a2 | bonda-further-2022:p034:i131:BON:a3
131	bad	DUM	Dumripada U. Bonda	34	29	3	olira	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 29, item 131, Dumripada U. Bonda]	1	bonda-further-2022:p034:i131:DUM:a1
131	bad	KAD	Kadamguda L. Bonda	34	29	4	bolanɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 29, item 131, Kadamguda L. Bonda]	0	
131	bad	KEN	Kendhuguda L. Bonda	34	29	5	bolanɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 29, item 131, Kendhuguda L. Bonda]	0	
131	bad	RAS	Rasabeda L. Bonda	34	29	6	nimananɖa	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 29, item 131, Rasabeda L. Bonda]	0	
131	bad	GUT	Tikrapada Gadaba	34	29	7	bənije	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 29, item 131, Tikrapada Gadaba]	0	
131	bad	BIA	Biapada U. Didayi	34	29	8	ɖoɖija	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 29, item 131, Biapada U. Didayi]	0	
131	bad	PAR	Kinumun Parenga Parja	34	29	9	nʌse	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 29, item 131, Kinumun Parenga Parja]	0	
131	bad	RON	Malenga Rona Desiya	35	30	10	bənije	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 30, item 131, Malenga Rona Desiya]	0	
131	bad	ODI	Cuttack Oriya	35	30	11	kɑrɑpo	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 30, item 131, Cuttack Oriya]	0	
132	wet	POD	Podeiguda U. Bonda	35	30	1	daʔgɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 30, item 132, Podeiguda U. Bonda]	1	bonda-further-2022:p035:i132:POD:a1
132	wet	BON	Bondapada U. Bonda	35	30	2	daʔgɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 30, item 132, Bondapada U. Bonda]	1	bonda-further-2022:p035:i132:BON:a1
132	wet	DUM	Dumripada U. Bonda	35	30	3	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 30, item 132, Dumripada U. Bonda]	1	bonda-further-2022:p035:i132:DUM:a1
132	wet	KAD	Kadamguda L. Bonda	35	30	4	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Kadamguda L. Bonda]	0	
132	wet	KEN	Kendhuguda L. Bonda	35	30	5	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Kendhuguda L. Bonda]	0	
132	wet	RAS	Rasabeda L. Bonda	35	30	6	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Rasabeda L. Bonda]	0	
132	wet	GUT	Tikrapada Gadaba	35	30	7	bʊgɖɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Tikrapada Gadaba]	0	
132	wet	BIA	Biapada U. Didayi	35	30	8	brɔnɖe | lobonle	1|7	responses printed on separate group-1 and group-7 lines for BIA	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Biapada U. Didayi]	0	
132	wet	PAR	Kinumun Parenga Parja	35	30	9	ɖiɖɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Kinumun Parenga Parja]	0	
132	wet	RON	Malenga Rona Desiya	35	30	10	bidʒlɛtɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Malenga Rona Desiya]	0	
132	wet	ODI	Cuttack Oriya	35	30	11	oɖa	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 30, item 132, Cuttack Oriya]	0	
133	dry	POD	Podeiguda U. Bonda	35	30	1	nsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 30, item 133, Podeiguda U. Bonda]	1	bonda-further-2022:p035:i133:POD:a1
133	dry	BON	Bondapada U. Bonda	35	30	2	nsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 30, item 133, Bondapada U. Bonda]	1	bonda-further-2022:p035:i133:BON:a1
133	dry	DUM	Dumripada U. Bonda	35	30	3	nsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 30, item 133, Dumripada U. Bonda]	1	bonda-further-2022:p035:i133:DUM:a1
133	dry	KAD	Kadamguda L. Bonda	35	30	4	n̩dʒor	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Kadamguda L. Bonda]	0	
133	dry	KEN	Kendhuguda L. Bonda	35	30	5	n̩dʒor	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Kendhuguda L. Bonda]	0	
133	dry	RAS	Rasabeda L. Bonda	35	30	6	n̩dʒor	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Rasabeda L. Bonda]	0	
133	dry	GUT	Tikrapada Gadaba	35	30	7	ʊsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Tikrapada Gadaba]	0	
133	dry	BIA	Biapada U. Didayi	35	30	8	n̩sʊar	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Biapada U. Didayi]	0	
133	dry	PAR	Kinumun Parenga Parja	35	30	9	ʌsɛr	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Kinumun Parenga Parja]	0	
133	dry	RON	Malenga Rona Desiya	35	30	10	sʊklɛtɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Malenga Rona Desiya]	0	
133	dry	ODI	Cuttack Oriya	35	30	11	sukhila	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 30, item 133, Cuttack Oriya]	0	
