Item	Site_Code	Site_Name	Current_Reviewed_Transcription	Prior_Source_Key	Prior_Site_Code	Prior_Reviewed_Transcription	Match_Status	Notes
125	RAS	Rasabeda L. Bonda	at̪ek	mathew-chamberlain2022bonda-didayi	RAS	aʈek	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
125	GUT	Tikrapada Gadaba	ɛt̪ɖɪn	mathew-chamberlain2022bonda-didayi	GUT	ɐʈd̪ɪn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
125	BIA	Biapada U. Didayi	muisan̪t̪a	mathew-chamberlain2022bonda-didayi	BIA	muisan̪ta̪	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
125	PAR	Kinumun Parenga Parja	ɛt̪ɖɪn	mathew-chamberlain2022bonda-didayi	PAR	ɐʈd̪ɪn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
125	RON	Malenga Rona Desiya	ɛt̪ɖɪn	mathew-chamberlain2022bonda-didayi	RON	ɐʈd̪ɪn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
125	ODI	Cuttack Oriya	səpt̪ahə	mathew-chamberlain2022bonda-didayi	ODI	səptɑ̪hə	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	KAD	Kadamguda L. Bonda	mesek	mathew-chamberlain2022bonda-didayi	KAD	mɐsek	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	KEN	Kendhuguda L. Bonda	mesek	mathew-chamberlain2022bonda-didayi	KEN	mɐsek	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	RAS	Rasabeda L. Bonda	mesek	mathew-chamberlain2022bonda-didayi	RAS	mɐsek	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	GUT	Tikrapada Gadaba	mes | mes	mathew-chamberlain2022bonda-didayi	GUT	mɐs | mɐs	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	BIA	Biapada U. Didayi	arke	mathew-chamberlain2022bonda-didayi	BIA	aɾke	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	PAR	Kinumun Parenga Parja	mes | mes	mathew-chamberlain2022bonda-didayi	PAR	mɐs | mɐs	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	RON	Malenga Rona Desiya	mes | mes	mathew-chamberlain2022bonda-didayi	RON	mɐs | mɐs	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
126	ODI	Cuttack Oriya	masoʔ	mathew-chamberlain2022bonda-didayi	ODI	mɑsoʔ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	KAD	Kadamguda L. Bonda	bɔrɛs	mathew-chamberlain2022bonda-didayi	KAD	bɔɾɛs	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	KEN	Kendhuguda L. Bonda	bɔrsek	mathew-chamberlain2022bonda-didayi	KEN	bɔɾsek	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	RAS	Rasabeda L. Bonda	bɔrsek	mathew-chamberlain2022bonda-didayi	RAS	bɔɾsek	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	GUT	Tikrapada Gadaba	borsek	mathew-chamberlain2022bonda-didayi	GUT	boɾsek	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	BIA	Biapada U. Didayi	mimʊa	mathew-chamberlain2022bonda-didayi	BIA	mɪmʋa	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	PAR	Kinumun Parenga Parja	bɔrs	mathew-chamberlain2022bonda-didayi	PAR	bɔɾs	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	RON	Malenga Rona Desiya	bɔrɔs	mathew-chamberlain2022bonda-didayi	RON	bɔɾɔs	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
127	ODI	Cuttack Oriya	bərsə	mathew-chamberlain2022bonda-didayi	ODI	bəɾsə	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	KAD	Kadamguda L. Bonda	bair	mathew-chamberlain2022bonda-didayi	KAD	baɪɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	KEN	Kendhuguda L. Bonda	bair	mathew-chamberlain2022bonda-didayi	KEN	baɪɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	RAS	Rasabeda L. Bonda	bairga	mathew-chamberlain2022bonda-didayi	RAS	baɪɾga	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	GUT	Tikrapada Gadaba	bəbɪr	mathew-chamberlain2022bonda-didayi	GUT	bəbɪɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	BIA	Biapada U. Didayi	bapɪrne	mathew-chamberlain2022bonda-didayi	BIA	bapɪɾne	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	PAR	Kinumun Parenga Parja	pɛpur	mathew-chamberlain2022bonda-didayi	PAR	pɐpuɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	RON	Malenga Rona Desiya	pʊrnɛ	mathew-chamberlain2022bonda-didayi	RON	pʊɾnɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
128	ODI	Cuttack Oriya	poruɳɑ	mathew-chamberlain2022bonda-didayi	ODI	poɾuɳɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	KAD	Kadamguda L. Bonda	t̪ime	mathew-chamberlain2022bonda-didayi	KAD	tɪ̪me	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	KEN	Kendhuguda L. Bonda	t̪ime	mathew-chamberlain2022bonda-didayi	KEN	ti̪me	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	RAS	Rasabeda L. Bonda	t̪ime beʔna	mathew-chamberlain2022bonda-didayi	RAS	ti̪mebeʔna	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	GUT	Tikrapada Gadaba	t̪imɛ	mathew-chamberlain2022bonda-didayi	GUT	tɪ̪mɛ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	BIA	Biapada U. Didayi	t̪imine	mathew-chamberlain2022bonda-didayi	BIA	tɪ̪mine	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	PAR	Kinumun Parenga Parja	t̪emi	mathew-chamberlain2022bonda-didayi	PAR	te̪mɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	RON	Malenga Rona Desiya	nũɛ̃	mathew-chamberlain2022bonda-didayi	RON	nʊ̃ɐ̃	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
129	ODI	Cuttack Oriya	nu:ɑ̃	mathew-chamberlain2022bonda-didayi	ODI	nuːɑ̃	length-mark-rendering-equivalent	current prints colon where prior source prints IPA length mark
130	KAD	Kadamguda L. Bonda	nimɛn	mathew-chamberlain2022bonda-didayi	KAD	nɪmɐn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
130	KEN	Kendhuguda L. Bonda	nimɛn	mathew-chamberlain2022bonda-didayi	KEN	nɪmɐn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
130	RAS	Rasabeda L. Bonda	nimɛn	mathew-chamberlain2022bonda-didayi	RAS	nɪmɐn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
130	GUT	Tikrapada Gadaba	nimɛn	mathew-chamberlain2022bonda-didayi	GUT	nɪmɐn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
130	BIA	Biapada U. Didayi	imanɖa | bɔl	mathew-chamberlain2022bonda-didayi	BIA	ɪmanɖa | bɔl	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
130	PAR	Kinumun Parenga Parja	nimɛn	mathew-chamberlain2022bonda-didayi	PAR	nɪmɐn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
130	RON	Malenga Rona Desiya	nikɔ	mathew-chamberlain2022bonda-didayi	RON	nɪkɔ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
130	ODI	Cuttack Oriya	bɦolo	mathew-chamberlain2022bonda-didayi	ODI	bɦolo	exact-diplomatic-match	current and prior reviewed strings are identical
131	KAD	Kadamguda L. Bonda	bolanɖa	mathew-chamberlain2022bonda-didayi	KAD	bolanɖa	exact-diplomatic-match	current and prior reviewed strings are identical
131	KEN	Kendhuguda L. Bonda	bolanɖa	mathew-chamberlain2022bonda-didayi	KEN	bolanɖa	exact-diplomatic-match	current and prior reviewed strings are identical
131	RAS	Rasabeda L. Bonda	nimananɖa	mathew-chamberlain2022bonda-didayi	RAS	nimananɖa	exact-diplomatic-match	current and prior reviewed strings are identical
131	GUT	Tikrapada Gadaba	bənije	mathew-chamberlain2022bonda-didayi	GUT	bənɪjɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
131	BIA	Biapada U. Didayi	ɖoɖija	mathew-chamberlain2022bonda-didayi	BIA	d̪od̪ija	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
131	PAR	Kinumun Parenga Parja	nʌse	mathew-chamberlain2022bonda-didayi	PAR	nʌse	exact-diplomatic-match	current and prior reviewed strings are identical
131	RON	Malenga Rona Desiya	bənije	mathew-chamberlain2022bonda-didayi	RON	bɐnjɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
131	ODI	Cuttack Oriya	kɑrɑpo	mathew-chamberlain2022bonda-didayi	ODI	kɑɾɑpo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	KAD	Kadamguda L. Bonda	ɖagra	mathew-chamberlain2022bonda-didayi	KAD	ɖagɽa	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	KEN	Kendhuguda L. Bonda	ɖagra	mathew-chamberlain2022bonda-didayi	KEN	ɖagɽa	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	RAS	Rasabeda L. Bonda	ɖagra	mathew-chamberlain2022bonda-didayi	RAS	ɖagɽa	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	GUT	Tikrapada Gadaba	bʊgɖɛ	mathew-chamberlain2022bonda-didayi	GUT	bʊqɖɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	BIA	Biapada U. Didayi	brɔnɖe | lobonle	mathew-chamberlain2022bonda-didayi	BIA	bɾɔnɖe | loboŋle	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	PAR	Kinumun Parenga Parja	ɖiɖɛ	mathew-chamberlain2022bonda-didayi	PAR	ɖɪɖɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	RON	Malenga Rona Desiya	bidʒlɛtɛ	mathew-chamberlain2022bonda-didayi	RON	bɪdʒlɐʈɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
132	ODI	Cuttack Oriya	oɖa	mathew-chamberlain2022bonda-didayi	ODI	od̪ɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	KAD	Kadamguda L. Bonda	n̩dʒor	mathew-chamberlain2022bonda-didayi	KAD	n̩dʒoɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	KEN	Kendhuguda L. Bonda	n̩dʒor	mathew-chamberlain2022bonda-didayi	KEN	n̩dʒoɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	RAS	Rasabeda L. Bonda	n̩dʒor	mathew-chamberlain2022bonda-didayi	RAS	n̩dʒoɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	GUT	Tikrapada Gadaba	ʊsor	mathew-chamberlain2022bonda-didayi	GUT	ʊsoɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	BIA	Biapada U. Didayi	n̩sʊar	mathew-chamberlain2022bonda-didayi	BIA	n̩sʋaɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	PAR	Kinumun Parenga Parja	ʌsɛr	mathew-chamberlain2022bonda-didayi	PAR	ʌsɐɾ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	RON	Malenga Rona Desiya	sʊklɛtɛ	mathew-chamberlain2022bonda-didayi	RON	sʊklɐʈɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
133	ODI	Cuttack Oriya	sukhila	mathew-chamberlain2022bonda-didayi	ODI	sukhilɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
134	KAD	Kadamguda L. Bonda	çileŋ	mathew-chamberlain2022bonda-didayi	KAD	çɪleŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
134	KEN	Kendhuguda L. Bonda	çileŋ	mathew-chamberlain2022bonda-didayi	KEN	çɪleŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
134	RAS	Rasabeda L. Bonda	çileŋ	mathew-chamberlain2022bonda-didayi	RAS	çɪleŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
134	GUT	Tikrapada Gadaba	silei	mathew-chamberlain2022bonda-didayi	GUT	sɪlei	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
134	BIA	Biapada U. Didayi	tʃilɛ	mathew-chamberlain2022bonda-didayi	BIA	tʃɪlɛ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
134	PAR	Kinumun Parenga Parja	ɖuŋkɛ	mathew-chamberlain2022bonda-didayi	PAR	ɖuŋkɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
134	RON	Malenga Rona Desiya	ɖeŋ	mathew-chamberlain2022bonda-didayi	RON	ɖeŋ	exact-diplomatic-match	current and prior reviewed strings are identical
134	ODI	Cuttack Oriya	lomba	mathew-chamberlain2022bonda-didayi	ODI	lombɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
135	KAD	Kadamguda L. Bonda	ɖileboi | tʃorko baina	mathew-chamberlain2022bonda-didayi	KAD	ɖɪleboɪ | tʃoɽkobaɪna	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
135	KEN	Kendhuguda L. Bonda	ɖileboi | tʃorko bai	mathew-chamberlain2022bonda-didayi	KEN	ɖɪleboɪ | tʃoɽkobaɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
135	RAS	Rasabeda L. Bonda	tʃorko baina	mathew-chamberlain2022bonda-didayi	RAS	tʃoɽkobaɪna	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
135	GUT	Tikrapada Gadaba	ɖilei	mathew-chamberlain2022bonda-didayi	GUT	ɖɪlei	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
135	BIA	Biapada U. Didayi	ɖle	mathew-chamberlain2022bonda-didayi	BIA	ɖle	exact-diplomatic-match	current and prior reviewed strings are identical
135	PAR	Kinumun Parenga Parja	ɖelɪ	mathew-chamberlain2022bonda-didayi	PAR	ɖelɪ	exact-diplomatic-match	current and prior reviewed strings are identical
135	RON	Malenga Rona Desiya	tʃɔt	mathew-chamberlain2022bonda-didayi	RON	tʃɔʈ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
135	ODI	Cuttack Oriya	tsot̪ia	mathew-chamberlain2022bonda-didayi	ODI	tsoti̪ɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
136	KAD	Kadamguda L. Bonda	gɛge bai	mathew-chamberlain2022bonda-didayi	KAD	gɛgebaɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
136	KEN	Kendhuguda L. Bonda	gɛge bai	mathew-chamberlain2022bonda-didayi	KEN	gɛgebaɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
136	RAS	Rasabeda L. Bonda	gigem	mathew-chamberlain2022bonda-didayi	RAS	gɪgem	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
136	GUT	Tikrapada Gadaba	sileinɖɛ | t̪orlo	mathew-chamberlain2022bonda-didayi	GUT	gɛgɛp | sɪlei	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
136	BIA	Biapada U. Didayi	gi	mathew-chamberlain2022bonda-didayi	BIA	gi	exact-diplomatic-match	current and prior reviewed strings are identical
