Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Raw_Response	Raw_Line	Extraction_Status
116	girl	PAR	Kinumun Parenga Parja	36	31	2	3 guɳɪ	Kinumun Parenga Parja 3 guɳɪ	text-layer
116	girl	RON	Malenga Rona Desiya	36	31	2	4 ʈɔkɪ	Malenga Rona Desiya 4 ʈɔkɪ	text-layer
116	girl	ODI	Cuttack Oriya	36	31	2	5 dʒiopilɑʔ	Cuttack Oriya 5 dʒiopilɑʔ	text-layer
117	day	BIA	Biapada U. Didayi	36	31	2	1 çɪmi	Biapada U. Didayi 1 çɪmi	text-layer
117	day	CHI	Chitrakonda L. Didayi	36	31	2	1 çɪmi	Chitrakonda L. Didayi 1 çɪmi	text-layer
117	day	KAL	Kaluguda U. Didayi	37	32	1	1 çɪmi	Kaluguda U. Didayi 1 çɪmi	text-layer
117	day	ORA	Orapadar U. Didayi	37	32	1	1 çɪmi	Orapadar U. Didayi 1 çɪmi	text-layer
117	day	ORI	Oringi L. Didayi	37	32	1	1 çɪmi	Oringi L. Didayi 1 çɪmi	text-layer
117	day	RAS	Rasabeda L. Bonda	37	32	1	1 çɪmɪʔi	Rasabeda L. Bonda 1 çɪmɪʔi	text-layer
117	day	KEN	Kendhuguda L. Bonda	37	32	1	1 çɪmɪʔi	Kendhuguda L. Bonda 1 çɪmɪʔi	text-layer
117	day	KAD	Kadamguda L. Bonda	37	32	1	1 çɪmɪʔi	Kadamguda L. Bonda 1 çɪmɪʔi	text-layer
117	day	DUM	Dumripada U. Bonda	37	32	1	1 çɪmi	Dumripada U. Bonda 1 çɪmi	text-layer
117	day	GUT	Tikrapada Gutob	37	32	1	1 sɪmin	Tikrapada Gutob 1 sɪmin	text-layer
117	day	PAR	Kinumun Parenga Parja	37	32	1	2 dʒɐɖɪŋ	Kinumun Parenga Parja 2 dʒɐɖɪŋ	text-layer
117	day	RON	Malenga Rona Desiya	37	32	1	3 d̪ɪn	Malenga Rona Desiya 3 d̪ɪn	text-layer
117	day	ODI	Cuttack Oriya	37	32	1	3 d̪ino	Cuttack Oriya 3 d̪ino	text-layer
118	night	BIA	Biapada U. Didayi	37	32	1	1 mɪɖɪg	Biapada U. Didayi 1 mɪɖɪg	text-layer
118	night	CHI	Chitrakonda L. Didayi	37	32	1	1 mɪnɖɪg	Chitrakonda L. Didayi 1 mɪnɖɪg	text-layer
118	night	KAL	Kaluguda U. Didayi	37	32	1	4 tu̪miŋgo, 5 ɪta̪ŋge	Kaluguda U. Didayi 4 tu̪miŋgo, /continued/ 5 ɪta̪ŋge	text-layer
118	night	ORA	Orapadar U. Didayi	37	32	1	4 tu̪muŋgo	Orapadar U. Didayi 4 tu̪muŋgo	text-layer
118	night	ORI	Oringi L. Didayi	37	32	1	1 mɪɖɪg	Oringi L. Didayi 1 mɪɖɪg	text-layer
118	night	RAS	Rasabeda L. Bonda	37	32	1	1 mɪnɖip	Rasabeda L. Bonda 1 mɪnɖip	text-layer
118	night	KEN	Kendhuguda L. Bonda	37	32	1	1 mɪnɖip	Kendhuguda L. Bonda 1 mɪnɖip	text-layer
118	night	KAD	Kadamguda L. Bonda	37	32	1	1 mɪnɖip	Kadamguda L. Bonda 1 mɪnɖip	text-layer
118	night	DUM	Dumripada U. Bonda	37	32	1	4 tu̪muŋgo	Dumripada U. Bonda 4 tu̪muŋgo	text-layer
118	night	GUT	Tikrapada Gutob	37	32	1	2 noiʔjel	Tikrapada Gutob 2 noiʔjel	text-layer
118	night	PAR	Kinumun Parenga Parja	37	32	1	---	KinumunParengaParja ---	text-layer
118	night	RON	Malenga Rona Desiya	37	32	1	3 ɾɐtɪ̪	Malenga Rona Desiya 3 ɾɐtɪ̪	text-layer
118	night	ODI	Cuttack Oriya	37	32	1	3 ɾɑti̪	Cuttack Oriya 3 ɾɑti̪	text-layer
119	morning	BIA	Biapada U. Didayi	37	32	1	1 n̩dʒɪɾ	Biapada U. Didayi 1 n̩dʒɪɾ	text-layer
119	morning	CHI	Chitrakonda L. Didayi	37	32	1	1 n̩dʒɪɾ	Chitrakonda L. Didayi 1 n̩dʒɪɾ	text-layer
119	morning	KAL	Kaluguda U. Didayi	37	32	1	1 n̩dʒɪɾ	Kaluguda U. Didayi 1 n̩dʒɪɾ	text-layer
119	morning	ORA	Orapadar U. Didayi	37	32	1	4 tʃʌpaɾge	Orapadar U. Didayi 4 tʃʌpaɾge	text-layer
119	morning	ORI	Oringi L. Didayi	37	32	1	1 n̩dʒɪɾ	Oringi L. Didayi 1 n̩dʒɪɾ	text-layer
119	morning	RAS	Rasabeda L. Bonda	37	32	1	1 n̩dʒuɾ	Rasabeda L. Bonda 1 n̩dʒuɾ	text-layer
119	morning	KEN	Kendhuguda L. Bonda	37	32	1	1 n̩dʒuɾ	Kendhuguda L. Bonda 1 n̩dʒuɾ	text-layer
119	morning	KAD	Kadamguda L. Bonda	37	32	1	1 n̩dʒuɾ	Kadamguda L. Bonda 1 n̩dʒuɾ	text-layer
119	morning	DUM	Dumripada U. Bonda	37	32	1	1 n̩dʒuɾ	Dumripada U. Bonda 1 n̩dʒuɾ	text-layer
119	morning	GUT	Tikrapada Gutob	37	32	1	2 oɲdʒiɾel	Tikrapada Gutob 2 oɲdʒiɾel	text-layer
119	morning	PAR	Kinumun Parenga Parja	37	32	1	3 sʌkɐl	Kinumun Parenga Parja 3 sʌkɐl	text-layer
119	morning	RON	Malenga Rona Desiya	37	32	1	3 sɐkɐl	Malenga Rona Desiya 3 sɐkɐl	text-layer
119	morning	ODI	Cuttack Oriya	37	32	1	3 səkɑɭə	Cuttack Oriya 3 səkɑɭə	text-layer
120	noon	BIA	Biapada U. Didayi	37	32	1	1 çɪmi	Biapada U. Didayi 1 çɪmi	text-layer
120	noon	CHI	Chitrakonda L. Didayi	37	32	1	1 çɪmi	Chitrakonda L. Didayi 1 çɪmi	text-layer
120	noon	KAL	Kaluguda U. Didayi	37	32	1	6 te̪ŋgaɾle	Kaluguda U. Didayi 6 te̪ŋgaɾle	text-layer
120	noon	ORA	Orapadar U. Didayi	37	32	1	1 çɪmi	Orapadar U. Didayi 1 çɪmi	text-layer
120	noon	ORI	Oringi L. Didayi	37	32	1	1 çɪmi	Oringi L. Didayi 1 çɪmi	text-layer
120	noon	RAS	Rasabeda L. Bonda	37	32	1	5 mʊnɖebel	Rasabeda L. Bonda 5 mʊnɖebel	text-layer
120	noon	KEN	Kendhuguda L. Bonda	37	32	1	5 mʊnɖebel	Kendhuguda L. Bonda 5 mʊnɖebel	text-layer
120	noon	KAD	Kadamguda L. Bonda	37	32	1	5 mʊnɖebel	Kadamguda L. Bonda 5 mʊnɖebel	text-layer
120	noon	DUM	Dumripada U. Bonda	37	32	1	1 çɪmi	Dumripada U. Bonda 1 çɪmi	text-layer
120	noon	GUT	Tikrapada Gutob	37	32	2	1 sɪmɪn, 2 ɐɖʊbelɐ	Tikrapada Gutob 1 sɪmɪn, /continued/ 2 ɐɖʊbelɐ	text-layer
120	noon	PAR	Kinumun Parenga Parja	37	32	2	3 dʒɐɖɪŋʔɐɪ	Kinumun Parenga Parja 3 dʒɐɖɪŋʔɐɪ	text-layer
120	noon	RON	Malenga Rona Desiya	37	32	2	2 ɐɽbelɐ	Malenga Rona Desiya 2 ɐɽbelɐ	text-layer
120	noon	ODI	Cuttack Oriya	37	32	2	4 məd̪ɦjɑnːə	Cuttack Oriya 4 məd̪ɦjɑnːə	text-layer
121	evening/afternoon	BIA	Biapada U. Didayi	37	32	2	1 lɔmɖig̚	Biapada U. Didayi 1 lɔmɖig̚	text-layer
121	evening/afternoon	CHI	Chitrakonda L. Didayi	37	32	2	1 lɔmɖig̚	Chitrakonda L. Didayi 1 lɔmɖig̚	text-layer
121	evening/afternoon	KAL	Kaluguda U. Didayi	37	32	2	6 munɖig	Kaluguda U. Didayi 6 munɖig	text-layer
121	evening/afternoon	ORA	Orapadar U. Didayi	37	32	2	1 lɔmɖig̚	Orapadar U. Didayi 1 lɔmɖig̚	text-layer
121	evening/afternoon	ORI	Oringi L. Didayi	37	32	2	1 lɔmɖig̚	Oringi L. Didayi 1 lɔmɖig̚	text-layer
121	evening/afternoon	RAS	Rasabeda L. Bonda	37	32	2	6 minɖi	Rasabeda L. Bonda 6 minɖi	text-layer
121	evening/afternoon	KEN	Kendhuguda L. Bonda	37	32	2	6 minɖi	Kendhuguda L. Bonda 6 minɖi	text-layer
121	evening/afternoon	KAD	Kadamguda L. Bonda	37	32	2	6 minɖi	Kadamguda L. Bonda 6 minɖi	text-layer
121	evening/afternoon	DUM	Dumripada U. Bonda	37	32	2	6 munɖi	Dumripada U. Bonda 6 munɖi	text-layer
121	evening/afternoon	GUT	Tikrapada Gutob	37	32	2	2 noɳɖigu	Tikrapada Gutob 2 noɳɖigu	text-layer
121	evening/afternoon	PAR	Kinumun Parenga Parja	37	32	2	3 uɖumɐ	Kinumun Parenga Parja 3 uɖumɐ	text-layer
121	evening/afternoon	RON	Malenga Rona Desiya	37	32	2	4 sɔndʒbela	Malenga Rona Desiya 4 sɔndʒbela	text-layer
121	evening/afternoon	ODI	Cuttack Oriya	37	32	2	5 sənd̪ɦjɑ	Cuttack Oriya 5 sənd̪ɦjɑ	text-layer
122	yesterday	BIA	Biapada U. Didayi	37	32	2	1 tʊ̪gʋa	Biapada U. Didayi 1 tʊ̪gʋa	text-layer
122	yesterday	CHI	Chitrakonda L. Didayi	37	32	2	1 tʊ̪gʋa	Chitrakonda L. Didayi 1 tʊ̪gʋa	text-layer
122	yesterday	KAL	Kaluguda U. Didayi	37	32	2	1 tu̪go	Kaluguda U. Didayi 1 tu̪go	text-layer
122	yesterday	ORA	Orapadar U. Didayi	37	32	2	1 tu̪go	Orapadar U. Didayi 1 tu̪go	text-layer
122	yesterday	ORI	Oringi L. Didayi	37	32	2	1 tʊ̪gʋa	Oringi L. Didayi 1 tʊ̪gʋa	text-layer
122	yesterday	RAS	Rasabeda L. Bonda	37	32	2	1 tu̪go	Rasabeda L. Bonda 1 tu̪go	text-layer
122	yesterday	KEN	Kendhuguda L. Bonda	37	32	2	1 tu̪go	Kendhuguda L. Bonda 1 tu̪go	text-layer
122	yesterday	KAD	Kadamguda L. Bonda	37	32	2	1 tu̪go	Kadamguda L. Bonda 1 tu̪go	text-layer
122	yesterday	DUM	Dumripada U. Bonda	37	32	2	1 tu̪go	Dumripada U. Bonda 1 tu̪go	text-layer
122	yesterday	GUT	Tikrapada Gutob	37	32	2	2 mɐɾto̪	Tikrapada Gutob 2 mɐɾto̪	text-layer
122	yesterday	PAR	Kinumun Parenga Parja	37	32	2	3 uɖubun	Kinumun Parenga Parja 3 uɖubun	text-layer
122	yesterday	RON	Malenga Rona Desiya	37	32	2	4 kɐlɪ	Malenga Rona Desiya 4 kɐlɪ	text-layer
122	yesterday	ODI	Cuttack Oriya	37	32	2	4 kɑli	Cuttack Oriya 4 kɑli	text-layer
123	today	BIA	Biapada U. Didayi	37	32	2	1 eiʔke, 5 eiʔke	Biapada U. Didayi 1 eiʔke, 5 eiʔke	text-layer
123	today	CHI	Chitrakonda L. Didayi	37	32	2	1 heʔke	Chitrakonda L. Didayi 1 heʔke	text-layer
123	today	KAL	Kaluguda U. Didayi	37	32	2	1 eike, 5 eike	Kaluguda U. Didayi 1 eike, 5 eike	text-layer
123	today	ORA	Orapadar U. Didayi	37	32	2	1 eike, 5 eike	Orapadar U. Didayi 1 eike, 5 eike	text-layer
123	today	ORI	Oringi L. Didayi	37	32	2	1 heke	Oringi L. Didayi 1 heke	text-layer
123	today	RAS	Rasabeda L. Bonda	37	32	2	5 ɔiʔka	Rasabeda L. Bonda 5 ɔiʔka	text-layer
123	today	KEN	Kendhuguda L. Bonda	37	32	2	5 ɔiʔka	Kendhuguda L. Bonda 5 ɔiʔka	text-layer
123	today	KAD	Kadamguda L. Bonda	37	32	2	5 ɔiʔka	Kadamguda L. Bonda 5 ɔiʔka	text-layer
123	today	DUM	Dumripada U. Bonda	37	32	2	6 aʔna	Dumripada U. Bonda 6 aʔna	text-layer
123	today	GUT	Tikrapada Gutob	37	32	2	2 ʊsoŋ	Tikrapada Gutob 2 ʊsoŋ	text-layer
123	today	PAR	Kinumun Parenga Parja	37	32	2	3 mɪtɐ̪n	Kinumun Parenga Parja 3 mɪtɐ̪n	text-layer
123	today	RON	Malenga Rona Desiya	37	32	2	4 ɐdʒɪ	Malenga Rona Desiya 4 ɐdʒɪ	text-layer
123	today	ODI	Cuttack Oriya	37	32	2	4 ɑdʒi	Cuttack Oriya 4 ɑdʒi	text-layer
124	tomorrow	BIA	Biapada U. Didayi	37	32	2	1 m̩dʒoɖe	Biapada U. Didayi 1 m̩dʒoɖe	text-layer
124	tomorrow	CHI	Chitrakonda L. Didayi	37	32	2	1 m̩dʒoɖe	Chitrakonda L. Didayi 1 m̩dʒoɖe	text-layer
124	tomorrow	KAL	Kaluguda U. Didayi	38	33	1	6 n̩dʒikɖe	Kaluguda U. Didayi 6 n̩dʒikɖe	text-layer
124	tomorrow	ORA	Orapadar U. Didayi	38	33	1	1 m̩dʒoɖe	Orapadar U. Didayi 1 m̩dʒoɖe	text-layer
124	tomorrow	ORI	Oringi L. Didayi	38	33	1	1 m̩dʒoɖe	Oringi L. Didayi 1 m̩dʒoɖe	text-layer
124	tomorrow	RAS	Rasabeda L. Bonda	38	33	1	5 jeɾoʔga	Rasabeda L. Bonda 5 jeɾoʔga	text-layer
124	tomorrow	KEN	Kendhuguda L. Bonda	38	33	1	5 jeɾoʔga	Kendhuguda L. Bonda 5 jeɾoʔga	text-layer
124	tomorrow	KAD	Kadamguda L. Bonda	38	33	1	5 jeɾoʔga	Kadamguda L. Bonda 5 jeɾoʔga	text-layer
124	tomorrow	DUM	Dumripada U. Bonda	38	33	1	7 beɾa	Dumripada U. Bonda 7 beɾa	text-layer
124	tomorrow	GUT	Tikrapada Gutob	38	33	1	2 bɪeɾ	Tikrapada Gutob 2 bɪeɾ	text-layer
124	tomorrow	PAR	Kinumun Parenga Parja	38	33	1	3 bɪjog	Kinumun Parenga Parja 3 bɪjog	text-layer
124	tomorrow	RON	Malenga Rona Desiya	38	33	1	4 kɐlɪ	Malenga Rona Desiya 4 kɐlɪ	text-layer
124	tomorrow	ODI	Cuttack Oriya	38	33	1	4 ɑsontɑ̪kɑli	Cuttack Oriya 4 ɑsontɑ̪kɑli	text-layer
125	week	BIA	Biapada U. Didayi	38	33	1	1 muisan̪ta̪	Biapada U. Didayi 1 muisan̪ta̪	text-layer
125	week	CHI	Chitrakonda L. Didayi	38	33	1	1 muiŋsan̪ta̪	Chitrakonda L. Didayi 1 muiŋsan̪ta̪	text-layer
125	week	KAL	Kaluguda U. Didayi	38	33	1	5 muiŋd̪ɪna	Kaluguda U. Didayi 5 muiŋd̪ɪna	text-layer
125	week	ORA	Orapadar U. Didayi	38	33	1	1 muiŋsan̪ta̪	Orapadar U. Didayi 1 muiŋsan̪ta̪	text-layer
125	week	ORI	Oringi L. Didayi	38	33	1	1 muiŋsan̪ta̪	Oringi L. Didayi 1 muiŋsan̪ta̪	text-layer
125	week	RAS	Rasabeda L. Bonda	38	33	1	4 aʈek	Rasabeda L. Bonda 4 aʈek	text-layer
125	week	KEN	Kendhuguda L. Bonda	38	33	1	1 muiŋsan̪ta̪	Kendhuguda L. Bonda 1 muiŋsan̪ta̪	text-layer
125	week	KAD	Kadamguda L. Bonda	38	33	1	2 ɐɖd̪ɪn	Kadamguda L. Bonda 2 ɐɖd̪ɪn	text-layer
125	week	DUM	Dumripada U. Bonda	38	33	1	4 aʈek	Dumripada U. Bonda 4 aʈek	text-layer
125	week	GUT	Tikrapada Gutob	38	33	1	2 ɐʈd̪ɪn	Tikrapada Gutob 2 ɐʈd̪ɪn	text-layer
125	week	PAR	Kinumun Parenga Parja	38	33	1	2 ɐʈd̪ɪn	Kinumun Parenga Parja 2 ɐʈd̪ɪn	text-layer
125	week	RON	Malenga Rona Desiya	38	33	1	2 ɐʈd̪ɪn	Malenga Rona Desiya 2 ɐʈd̪ɪn	text-layer
125	week	ODI	Cuttack Oriya	38	33	1	3 səptɑ̪hə	Cuttack Oriya 3 səptɑ̪hə	text-layer
126	month	BIA	Biapada U. Didayi	38	33	1	1 aɾke	Biapada U. Didayi 1 aɾke	text-layer
126	month	CHI	Chitrakonda L. Didayi	38	33	1	1 haɾke	Chitrakonda L. Didayi 1 haɾke	text-layer
126	month	KAL	Kaluguda U. Didayi	38	33	1	1 haɾke	Kaluguda U. Didayi 1 haɾke	text-layer
126	month	ORA	Orapadar U. Didayi	38	33	1	1 aɾke	Orapadar U. Didayi 1 aɾke	text-layer
126	month	ORI	Oringi L. Didayi	38	33	1	1 aɾke	Oringi L. Didayi 1 aɾke	text-layer
126	month	RAS	Rasabeda L. Bonda	38	33	1	3 mɐsek	Rasabeda L. Bonda 3 mɐsek	text-layer
126	month	KEN	Kendhuguda L. Bonda	38	33	1	3 mɐsek	Kendhuguda L. Bonda 3 mɐsek	text-layer
126	month	KAD	Kadamguda L. Bonda	38	33	1	3 mɐsek	Kadamguda L. Bonda 3 mɐsek	text-layer
126	month	DUM	Dumripada U. Bonda	38	33	1	1 aɾke	Dumripada U. Bonda 1 aɾke	text-layer
126	month	GUT	Tikrapada Gutob	38	33	1	2 mɐs, 3 mɐs	Tikrapada Gutob 2 mɐs, 3 mɐs	text-layer
126	month	PAR	Kinumun Parenga Parja	38	33	1	2 mɐs, 3 mɐs	Kinumun Parenga Parja 2 mɐs, 3 mɐs	text-layer
126	month	RON	Malenga Rona Desiya	38	33	1	2 mɐs, 3 mɐs	Malenga Rona Desiya 2 mɐs, 3 mɐs	text-layer
126	month	ODI	Cuttack Oriya	38	33	1	2 mɑsoʔ	Cuttack Oriya 2 mɑsoʔ	text-layer
127	year	BIA	Biapada U. Didayi	38	33	1	1 mɪmʋa	Biapada U. Didayi 1 mɪmʋa	text-layer
127	year	CHI	Chitrakonda L. Didayi	38	33	1	1 mɛmua	Chitrakonda L. Didayi 1 mɛmua	text-layer
127	year	KAL	Kaluguda U. Didayi	38	33	1	1 mɛmo	Kaluguda U. Didayi 1 mɛmo	text-layer
127	year	ORA	Orapadar U. Didayi	38	33	1	1 mɛmo	Orapadar U. Didayi 1 mɛmo	text-layer
127	year	ORI	Oringi L. Didayi	38	33	1	1 mɛmʋa	Oringi L. Didayi 1 mɛmʋa	text-layer
127	year	RAS	Rasabeda L. Bonda	38	33	1	2 bɔɾsek	Rasabeda L. Bonda 2 bɔɾsek	text-layer
127	year	KEN	Kendhuguda L. Bonda	38	33	1	2 bɔɾsek	Kendhuguda L. Bonda 2 bɔɾsek	text-layer
127	year	KAD	Kadamguda L. Bonda	38	33	1	2 bɔɾɛs	Kadamguda L. Bonda 2 bɔɾɛs	text-layer
127	year	DUM	Dumripada U. Bonda	38	33	1	3 beɾmo	Dumripada U. Bonda 3 beɾmo	text-layer
127	year	GUT	Tikrapada Gutob	38	33	1	2 boɾsek	Tikrapada Gutob 2 boɾsek	text-layer
127	year	PAR	Kinumun Parenga Parja	38	33	1	2 bɔɾs	Kinumun Parenga Parja 2 bɔɾs	text-layer
127	year	RON	Malenga Rona Desiya	38	33	2	2 bɔɾɔs	Malenga Rona Desiya 2 bɔɾɔs	text-layer
127	year	ODI	Cuttack Oriya	38	33	2	2 bəɾsə	Cuttack Oriya 2 bəɾsə	text-layer
128	old	BIA	Biapada U. Didayi	38	33	2	1 bapɪɾne	Biapada U. Didayi 1 bapɪɾne	text-layer
128	old	CHI	Chitrakonda L. Didayi	38	33	2	1 baveɾne	Chitrakonda L. Didayi 1 baveɾne	text-layer
128	old	KAL	Kaluguda U. Didayi	38	33	2	1 bapɪɾne	Kaluguda U. Didayi 1 bapɪɾne	text-layer
128	old	ORA	Orapadar U. Didayi	38	33	2	1 babiɾne	Orapadar U. Didayi 1 babiɾne	text-layer
128	old	ORI	Oringi L. Didayi	38	33	2	1 baiɾne	Oringi L. Didayi 1 baiɾne	text-layer
128	old	RAS	Rasabeda L. Bonda	38	33	2	2 baɪɾga	Rasabeda L. Bonda 2 baɪɾga	text-layer
128	old	KEN	Kendhuguda L. Bonda	38	33	2	2 baɪɾ	Kendhuguda L. Bonda 2 baɪɾ	text-layer
128	old	KAD	Kadamguda L. Bonda	38	33	2	2 baɪɾ	Kadamguda L. Bonda 2 baɪɾ	text-layer
128	old	DUM	Dumripada U. Bonda	38	33	2	2 baɪuɾ	Dumripada U. Bonda 2 baɪuɾ	text-layer
128	old	GUT	Tikrapada Gutob	38	33	2	3 bəbɪɾ	Tikrapada Gutob 3 bəbɪɾ	text-layer
128	old	PAR	Kinumun Parenga Parja	38	33	2	4 pɐpuɾ	Kinumun Parenga Parja 4 pɐpuɾ	text-layer
128	old	RON	Malenga Rona Desiya	38	33	2	5 pʊɾnɐ	Malenga Rona Desiya 5 pʊɾnɐ	text-layer
128	old	ODI	Cuttack Oriya	38	33	2	5 poɾuɳɑ	Cuttack Oriya 5 poɾuɳɑ	text-layer
129	new	BIA	Biapada U. Didayi	38	33	2	1 tɪ̪mine	Biapada U. Didayi 1 tɪ̪mine	text-layer
129	new	CHI	Chitrakonda L. Didayi	38	33	2	1 tɪ̪mine	Chitrakonda L. Didayi 1 tɪ̪mine	text-layer
129	new	KAL	Kaluguda U. Didayi	38	33	2	1 tɪ̪mine	Kaluguda U. Didayi 1 tɪ̪mine	text-layer
129	new	ORA	Orapadar U. Didayi	38	33	2	1 ti̪minɖe	Orapadar U. Didayi 1 ti̪minɖe	text-layer
129	new	ORI	Oringi L. Didayi	38	33	2	1 tɪ̪mine	Oringi L. Didayi 1 tɪ̪mine	text-layer
129	new	RAS	Rasabeda L. Bonda	38	33	2	1 ti̪mebeʔna	Rasabeda L. Bonda 1 ti̪mebeʔna	text-layer
129	new	KEN	Kendhuguda L. Bonda	38	33	2	1 ti̪me	Kendhuguda L. Bonda 1 ti̪me	text-layer
129	new	KAD	Kadamguda L. Bonda	38	33	2	1 tɪ̪me	Kadamguda L. Bonda 1 tɪ̪me	text-layer
129	new	DUM	Dumripada U. Bonda	38	33	2	1 ti̪me	Dumripada U. Bonda 1 ti̪me	text-layer
129	new	GUT	Tikrapada Gutob	38	33	2	1 tɪ̪mɛ	Tikrapada Gutob 1 tɪ̪mɛ	text-layer
129	new	PAR	Kinumun Parenga Parja	38	33	2	1 te̪mɪ	Kinumun Parenga Parja 1 te̪mɪ	text-layer
129	new	RON	Malenga Rona Desiya	38	33	2	2 nʊ̃ɐ̃	Malenga Rona Desiya 2 nʊ̃ɐ̃	text-layer
129	new	ODI	Cuttack Oriya	38	33	2	2 nuːɑ̃	Cuttack Oriya 2 nuːɑ̃	text-layer
130	good	BIA	Biapada U. Didayi	38	33	2	1 ɪmanɖa, 5 bɔl	Biapada U. Didayi 1 ɪmanɖa, 5 bɔl	text-layer
130	good	CHI	Chitrakonda L. Didayi	38	33	2	1 ɪmanɖa	Chitrakonda L. Didayi 1 ɪmanɖa	text-layer
130	good	KAL	Kaluguda U. Didayi	38	33	2	5 bɔl	Kaluguda U. Didayi 5 bɔl	text-layer
130	good	ORA	Orapadar U. Didayi	38	33	2	5 bɔl	Orapadar U. Didayi 5 bɔl	text-layer
130	good	ORI	Oringi L. Didayi	38	33	2	1 ɪmanɖa	Oringi L. Didayi 1 ɪmanɖa	text-layer
130	good	RAS	Rasabeda L. Bonda	38	33	2	2 nɪmɐn	Rasabeda L. Bonda 2 nɪmɐn	text-layer
130	good	KEN	Kendhuguda L. Bonda	38	33	2	2 nɪmɐn	Kendhuguda L. Bonda 2 nɪmɐn	text-layer
130	good	KAD	Kadamguda L. Bonda	38	33	2	2 nɪmɐn	Kadamguda L. Bonda 2 nɪmɐn	text-layer
130	good	DUM	Dumripada U. Bonda	38	33	2	5 bɔl	Dumripada U. Bonda 5 bɔl	text-layer
130	good	GUT	Tikrapada Gutob	38	33	2	2 nɪmɐn	Tikrapada Gutob 2 nɪmɐn	text-layer
130	good	PAR	Kinumun Parenga Parja	38	33	2	2 nɪmɐn	Kinumun Parenga Parja 2 nɪmɐn	text-layer
130	good	RON	Malenga Rona Desiya	38	33	2	3 nɪkɔ	Malenga Rona Desiya 3 nɪkɔ	text-layer
130	good	ODI	Cuttack Oriya	38	33	2	4 bɦolo	Cuttack Oriya 4 bɦolo	text-layer
131	bad	BIA	Biapada U. Didayi	38	33	2	1 d̪od̪ija	Biapada U. Didayi 1 d̪od̪ija	text-layer
131	bad	CHI	Chitrakonda L. Didayi	38	33	2	1 d̪od̪ija	Chitrakonda L. Didayi 1 d̪od̪ija	text-layer
131	bad	KAL	Kaluguda U. Didayi	38	33	2	6 bolnaanɖə	Kaluguda U. Didayi 6 bolnaanɖə	text-layer
131	bad	ORA	Orapadar U. Didayi	38	33	2	7 asaɾ	Orapadar U. Didayi 7 asaɾ	text-layer
131	bad	ORI	Oringi L. Didayi	38	33	2	1 d̪od̪ija	Oringi L. Didayi 1 d̪od̪ija	text-layer
131	bad	RAS	Rasabeda L. Bonda	38	33	2	5 nimananɖa	Rasabeda L. Bonda 5 nimananɖa	text-layer
131	bad	KEN	Kendhuguda L. Bonda	39	34	1	6 bolanɖa	Kendhuguda L. Bonda 6 bolanɖa	text-layer
131	bad	KAD	Kadamguda L. Bonda	39	34	1	6 bolanɖa	Kadamguda L. Bonda 6 bolanɖa	text-layer
131	bad	DUM	Dumripada U. Bonda	39	34	1	8 oliɾa	Dumripada U. Bonda 8 oliɾa	text-layer
131	bad	GUT	Tikrapada Gutob	39	34	1	3 bənɪjɐ	Tikrapada Gutob 3 bənɪjɐ	text-layer
131	bad	PAR	Kinumun Parenga Parja	39	34	1	2 nʌse	Kinumun Parenga Parja 2 nʌse	text-layer
131	bad	RON	Malenga Rona Desiya	39	34	1	3 bɐnjɐ	Malenga Rona Desiya 3 bɐnjɐ	text-layer
131	bad	ODI	Cuttack Oriya	39	34	1	4 kɑɾɑpo	Cuttack Oriya 4 kɑɾɑpo	text-layer
132	wet	BIA	Biapada U. Didayi	39	34	1	1 bɾɔnɖe, 7 loboŋle	Biapada U. Didayi 1 bɾɔnɖe, /continued/ 7 loboŋle	text-layer
132	wet	CHI	Chitrakonda L. Didayi	39	34	1	1 bɾɔnɖe, 7 loboŋle	Chitrakonda L. Didayi 1 bɾɔnɖe, /continued/ 7 loboŋle	text-layer
132	wet	KAL	Kaluguda U. Didayi	39	34	1	7 loboŋle	Kaluguda U. Didayi 7 loboŋle	text-layer
132	wet	ORA	Orapadar U. Didayi	39	34	1	7 loboŋle	Orapadar U. Didayi 7 loboŋle	text-layer
132	wet	ORI	Oringi L. Didayi	39	34	1	1 bɾɔnɖe, 7 loboŋle	Oringi L. Didayi 1 bɾɔnɖe, /continued/ 7 loboŋle	text-layer
132	wet	RAS	Rasabeda L. Bonda	39	34	1	6 ɖagɽa	Rasabeda L. Bonda 6 ɖagɽa	text-layer
132	wet	KEN	Kendhuguda L. Bonda	39	34	1	6 ɖagɽa	Kendhuguda L. Bonda 6 ɖagɽa	text-layer
132	wet	KAD	Kadamguda L. Bonda	39	34	1	6 ɖagɽa	Kadamguda L. Bonda 6 ɖagɽa	text-layer
132	wet	DUM	Dumripada U. Bonda	39	34	1	6 ɖagɽa	Dumripada U. Bonda 6 ɖagɽa	text-layer
132	wet	GUT	Tikrapada Gutob	39	34	1	2 bʊqɖɐ	Tikrapada Gutob 2 bʊqɖɐ	text-layer
132	wet	PAR	Kinumun Parenga Parja	39	34	1	3 ɖɪɖɐ	Kinumun Parenga Parja 3 ɖɪɖɐ	text-layer
132	wet	RON	Malenga Rona Desiya	39	34	1	4 bɪdʒlɐʈɐ	Malenga Rona Desiya 4 bɪdʒlɐʈɐ	text-layer
