Item	Gloss	Lect_Code	Language_Label	Site	Similarity_Group	Response_Index	Raw_Form	Form	PDF_Page	Printed_Page	Column	Source_Scope	Status	Review
108	younger.brother	Bh	Bhoti	Spiti	6	1	nõh	nõh	67	59	3	prior_list	response	Unicode Charis/Doulos SIL text layer
108	younger.brother	Tb	Tibetan	Lhasa	8	1	tʃuŋphɔ	tʃuŋphɔ	67	59	3	comparison	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Hi	Hindi	Standard	3	1	didi	didi	67	59	4	comparison	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pg	Pangi	Tindi	2	1	dɛdi	dɛdi	67	59	4	prior_list	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pg	Pangi	Tindi	3	2	dɛdi	dɛdi	67	59	4	prior_list	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ch	Chinali	Gushal	2	1	d̪ʌd̪ʌ	d̪ʌd̪ʌ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ch	Chinali	Nalda	2	1	moɖi.d̪ɐd̪ɐ	moɖi.d̪ɐd̪ɐ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ch	Chinali	Nalda	4	2	moɖi.d̪ɐd̪ɐ	moɖi.d̪ɐd̪ɐ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Lo	Lohari	Gondhla	2	1	d̪ʌd̪ɐ	d̪ʌd̪ɐ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Lo	Lohari	Gawzang	2	1	dɐdɐ	dɐdɐ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Jobrang	1	1	ʌtʃ	ʌtʃ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Thirot	3	1	d̪ɛd̪ɛ	d̪ɛd̪ɛ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Udeypur	2	1	dɛd̪ɛ	dɛd̪ɛ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Udeypur	3	2	dɛd̪ɛ	dɛd̪ɛ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Gushal	1	1	ɐtʃhe	ɐtʃhe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Mooling	1	1	moɽe.ʌtʃh	moɽe.ʌtʃh	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Mooling	4	2	moɽe.ʌtʃh	moɽe.ʌtʃh	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Tholang	1	1	ɐtʃhe	ɐtʃhe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Chimrat	4	1	moɖe.ɾɪŋ	moɖe.ɾɪŋ	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Salgram	3	1	moɽe.d̪ede̪	moɽe.d̪ede̪	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Pa	Pattani	Salgram	4	2	moɽe.d̪ede̪	moɽe.d̪ede̪	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ti	Tinani	Sissu	1	1	ɐtʃe	ɐtʃe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ti	Tinani	Gondhla	1	1	ɐtʃe	ɐtʃe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ga	Gahri	Keylong	1	1	ɐtʃe	ɐtʃe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ga	Gahri	Stingri	1	1	ʌtʃe	ʌtʃe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ga	Gahri	Gawzang	1	1	ɐtʃe	ɐtʃe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Bh	Bhoti	Darcha	1	1	ɐtʃi	ɐtʃi	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Bh	Bhoti	Kolong	1	1	ətʃhi	ətʃhi	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Bh	Bhoti	Rarig	1	1	ətʃhi	ətʃhi	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Bh	Bhoti	Tingrat	1	1	etʃi	etʃi	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Bh	Bhoti	Khoksar	1	1	ʌtʃhe	ʌtʃhe	67	59	4	target	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Ld	Ladakhi	Leh	1	1	ɐtʃe	ɐtʃe	67	59	4	prior_list	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Bh	Bhoti	Spiti	1	1	ɐtʃe	ɐtʃe	67	59	4	prior_list	response	Unicode Charis/Doulos SIL text layer
109	older.sister	Tb	Tibetan	Lhasa	5	1	tʃiŋmɔ	tʃiŋmɔ	67	59	4	comparison	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Hi	Hindi	Standard	2	1	bʌhʌn	bʌhʌn	67	59	5	comparison	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pg	Pangi	Tindi	2	1	tʃoti.bɐin	tʃoti.bɐin	67	59	5	prior_list	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ch	Chinali	Gushal	2	1	bɛh̃ ɛ ̃	bɛh̃ ɛ ̃	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ch	Chinali	Nalda	5	1	mʌʈhi.d̪ɐd̪ɐ	mʌʈhi.d̪ɐd̪ɐ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Lo	Lohari	Gondhla	2	1	bæ̃	bæ̃	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Lo	Lohari	Gawzang	2	1	bhɛ ̃	bhɛ ̃	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Jobrang	a	1	ɾɪŋ	ɾɪŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Thirot	4	1	kots.ɾiŋ	kots.ɾiŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Thirot	a	2	kots.ɾiŋ	kots.ɾiŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Udeypur	a	1	ɾɪŋ	ɾɪŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Gushal	a	1	ɾɪŋ	ɾɪŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Mooling	4	1	kwɛtʃ.ɾiŋ	kwɛtʃ.ɾiŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Mooling	a	2	kwɛtʃ.ɾiŋ	kwɛtʃ.ɾiŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Tholang	a	1	ɾɪŋ	ɾɪŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Chimrat	6	1	nuʃhɐ	nuʃhɐ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Salgram	4	1	kuɐtʃ.d̪ede̪	kuɐtʃ.d̪ede̪	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Pa	Pattani	Salgram	5	2	kuɐtʃ.d̪ede̪	kuɐtʃ.d̪ede̪	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ti	Tinani	Sissu	9	1	ophu	ophu	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ti	Tinani	Gondhla	8	1	nukhɐ	nukhɐ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ga	Gahri	Keylong	1	1	ɐphu	ɐphu	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ga	Gahri	Keylong	3	2	ʃiŋ	ʃiŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ga	Gahri	Stingri	9	1	ʌpu	ʌpu	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ga	Gahri	Gawzang	3	1	ɕiŋ	ɕiŋ	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Darcha	7	1	nʌm̃ o	nʌm̃ o	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Kolong	1	1	əpːu	əpːu	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Kolong	3	2	ʃiŋmo	ʃiŋmo	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Rarig	7	1	n̪omo	n̪omo	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Tingrat	6	1	nũː	nũː	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Tingrat	8	2	nũː	nũː	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Khoksar	3	1	ʂiŋmo	ʂiŋmo	67	59	5	target	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Ld	Ladakhi	Leh	7	1	nomo	nomo	67	59	5	prior_list	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Bh	Bhoti	Spiti	7	1	nõmõ	nõmõ	67	59	5	prior_list	response	Unicode Charis/Doulos SIL text layer
110	younger.sister	Tb	Tibetan	Lhasa	3	1	tʃuŋmɔ	tʃuŋmɔ	67	59	5	comparison	response	Unicode Charis/Doulos SIL text layer
111	son	Hi	Hindi	Standard	1	1	beʈɐ	beʈɐ	68	60	1	comparison	response	Unicode Charis/Doulos SIL text layer
111	son	Hi	Hindi	Standard	6	2	putɾɐ	putɾɐ	68	60	1	comparison	response	Unicode Charis/Doulos SIL text layer
111	son	Pg	Pangi	Tindi	4	1	kowɐ	kowɐ	68	60	1	prior_list	response	Unicode Charis/Doulos SIL text layer
111	son	Ch	Chinali	Gushal	4	1	kuwɐ	kuwɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Ch	Chinali	Nalda	4	1	koɐ	koɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Lo	Lohari	Gondhla	4	1	koɐ	koɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Lo	Lohari	Gondhla	5	2	mʌthɐ	mʌthɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Lo	Lohari	Gawzang	5	1	mʌthɐ	mʌthɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Jobrang	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Thirot	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Udeypur	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Gushal	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Mooling	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Tholang	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Chimrat	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Pa	Pattani	Salgram	3	1	jo	jo	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Ti	Tinani	Sissu	3	1	jotʃɐ	jotʃɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Ti	Tinani	Gondhla	3	1	jotʃɐ	jotʃɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Ga	Gahri	Keylong	2	1	butsɐ	butsɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Ga	Gahri	Stingri	2	1	butsɐ	butsɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Ga	Gahri	Gawzang	2	1	butsɐ	butsɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Bh	Bhoti	Darcha	6	1	putsʌ	putsʌ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Bh	Bhoti	Kolong	7	1	thuː	thuː	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Bh	Bhoti	Rarig	7	1	thuː	thuː	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Bh	Bhoti	Tingrat	6	1	putsɐh	putsɐh	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Bh	Bhoti	Khoksar	6	1	putsɐ	putsɐ	68	60	1	target	response	Unicode Charis/Doulos SIL text layer
111	son	Ld	Ladakhi	Leh	7	1	thuɣu	thuɣu	68	60	1	prior_list	response	Unicode Charis/Doulos SIL text layer
111	son	Bh	Bhoti	Spiti	7	1	tu	tu	68	60	1	prior_list	response	Unicode Charis/Doulos SIL text layer
111	son	Tb	Tibetan	Lhasa	6	1	phu	phu	68	60	1	comparison	response	Unicode Charis/Doulos SIL text layer
112	daughter	Hi	Hindi	Standard	1	1	beʈi	beʈi	68	60	2	comparison	response	Unicode Charis/Doulos SIL text layer
112	daughter	Hi	Hindi	Standard	a	2	putɾi	putɾi	68	60	2	comparison	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pg	Pangi	Tindi	4	1	kuɾi	kuɾi	68	60	2	prior_list	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ch	Chinali	Gushal	3	1	kui	kui	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ch	Chinali	Nalda	3	1	kuːi	kuːi	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Lo	Lohari	Gondhla	3	1	kui	kui	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Lo	Lohari	Gawzang	8	1	mʌthi	mʌthi	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Jobrang	6	1	mijo	mijo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Thirot	7	1	miljo	miljo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Udeypur	6	1	mijo	mijo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Gushal	6	1	miy	miy	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Mooling	5	1	mɛtsmikhʌʈhu	mɛtsmikhʌʈhu	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Mooling	6	2	mijõ	mijõ	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Tholang	6	1	mjo	mjo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Chimrat	6	1	mijo	mijo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Pa	Pattani	Salgram	7	1	milijo	milijo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ti	Tinani	Sissu	2	1	gemɛtsɐ	gemɛtsɐ	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ti	Tinani	Gondhla	2	1	gemɛtsɐ	gemɛtsɐ	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ga	Gahri	Keylong	b	1	tseme	tseme	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ga	Gahri	Stingri	b	1	tsemɛ	tsemɛ	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ga	Gahri	Gawzang	b	1	tseme	tseme	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Bh	Bhoti	Darcha	9	1	phumo	phumo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Bh	Bhoti	Kolong	9	1	pomu	pomu	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Bh	Bhoti	Rarig	9	1	pomu	pomu	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Bh	Bhoti	Tingrat	9	1	phũ	phũ	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Bh	Bhoti	Tingrat	a	2	phũ	phũ	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Bh	Bhoti	Khoksar	9	1	pomo	pomo	68	60	2	target	response	Unicode Charis/Doulos SIL text layer
112	daughter	Ld	Ladakhi	Leh	9	1	pomo	pomo	68	60	2	prior_list	response	Unicode Charis/Doulos SIL text layer
112	daughter	Bh	Bhoti	Spiti	9	1	pomu	pomu	68	60	2	prior_list	response	Unicode Charis/Doulos SIL text layer
112	daughter	Tb	Tibetan	Lhasa	9	1	phoːmuʔ	phoːmuʔ	68	60	2	comparison	response	Unicode Charis/Doulos SIL text layer
113	husband	Hi	Hindi	Standard	8	1	pʌti	pʌti	68	60	3	comparison	response	Unicode Charis/Doulos SIL text layer
113	husband	Pg	Pangi	Tindi	2	1	bʌtɐr	bʌtɐr	68	60	3	prior_list	response	Unicode Charis/Doulos SIL text layer
113	husband	Ch	Chinali	Gushal	2	1	bʌtɐ̪ ɾ	bʌtɐ̪ ɾ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Ch	Chinali	Nalda	2	1	bhʌtɐ̪ ːɾ	bhʌtɐ̪ ːɾ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Lo	Lohari	Gondhla	2	1	bɐth̪ ɐɾ	bɐth̪ ɐɾ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Lo	Lohari	Gawzang	2	1	bʌthɐɾ	bʌthɐɾ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Jobrang	5	1	gʌgsɐ	gʌgsɐ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Thirot	5	1	ghʌkse	ghʌkse	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Udeypur	5	1	gʌgsɐ	gʌgsɐ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Gushal	5	1	gəksə	gəksə	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Mooling	5	1	gɐksɐ	gɐksɐ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Tholang	5	1	gʌgsɐ	gʌgsɐ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Chimrat	6	1	gɐseʔ	gɐseʔ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Pa	Pattani	Salgram	6	1	gɐsɪ	gɐsɪ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Ti	Tinani	Sissu	3	1	dɐkpo	dɐkpo	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Ti	Tinani	Gondhla	3	1	dɐkpo	dɐkpo	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Ga	Gahri	Keylong	3	1	dɐkpo	dɐkpo	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Ga	Gahri	Stingri	3	1	dʌgpo	dʌgpo	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Ga	Gahri	Gawzang	3	1	dɐkpo	dɐkpo	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Bh	Bhoti	Darcha	1	1	ɐwu	ɐwu	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Bh	Bhoti	Kolong	1	1	əu	əu	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Bh	Bhoti	Rarig	4	1	ʌgu	ʌgu	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Bh	Bhoti	Tingrat	7	1	kjuɐ	kjuɐ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Bh	Bhoti	Tingrat	7	2	kjowɐh	kjowɐh	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Bh	Bhoti	Khoksar	7	1	kjøwɐ	kjøwɐ	68	60	3	target	response	Unicode Charis/Doulos SIL text layer
113	husband	Ld	Ladakhi	Leh	a	1	mʌkpɐ	mʌkpɐ	68	60	3	prior_list	response	Unicode Charis/Doulos SIL text layer
113	husband	Bh	Bhoti	Spiti	1	1	uuː	uuː	68	60	3	prior_list	response	Unicode Charis/Doulos SIL text layer
113	husband	Tb	Tibetan	Lhasa	9	1	tjokha	tjokha	68	60	3	comparison	response	Unicode Charis/Doulos SIL text layer
114	wife	Hi	Hindi	Standard	b	1	pʌtni	pʌtni	68	60	4	comparison	response	Unicode Charis/Doulos SIL text layer
114	wife	Pg	Pangi	Tindi	7	1	kowɐ	kowɐ	68	60	4	prior_list	response	Unicode Charis/Doulos SIL text layer
114	wife	Ch	Chinali	Gushal	4	1	dʒoili	dʒoili	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Ch	Chinali	Nalda	4	1	dʒoili	dʒoili	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Lo	Lohari	Gondhla	4	1	dzoili	dzoili	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Lo	Lohari	Gawzang	4	1	dzoili	dzoili	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Jobrang	5	1	metsʌh	metsʌh	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Thirot	5	1	metʃe	metʃe	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Udeypur	5	1	mɛtʃʌ	mɛtʃʌ	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Gushal	5	1	metʃhə	metʃhə	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Mooling	5	1	mɛtsɐ	mɛtsɐ	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Tholang	5	1	metʃɐ	metʃɐ	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Chimrat	5	1	metʃe	metʃe	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Pa	Pattani	Salgram	8	1	mez	mez	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Ti	Tinani	Sissu	8	1	mɛd̪	mɛd̪	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Ti	Tinani	Gondhla	8	1	mɛd̪	mɛd̪	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Ga	Gahri	Keylong	2	1	bɛɾmo	bɛɾmo	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Ga	Gahri	Stingri	3	1	bjɛnmo	bjɛnmo	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Ga	Gahri	Gawzang	3	1	bjɛnmo	bjɛnmo	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Bh	Bhoti	Darcha	1	1	ɐne	ɐne	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Bh	Bhoti	Kolong	1	1	ənɛ	ənɛ	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Bh	Bhoti	Rarig	1	1	ənɛ	ənɛ	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Bh	Bhoti	Tingrat	9	1	pɐmɐʔ	pɐmɐʔ	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Bh	Bhoti	Khoksar	a	1	pime	pime	68	60	4	target	response	Unicode Charis/Doulos SIL text layer
114	wife	Ld	Ladakhi	Leh	d	1	nɐmɐ	nɐmɐ	68	60	4	prior_list	response	Unicode Charis/Doulos SIL text layer
114	wife	Bh	Bhoti	Spiti	c	1	tsʌmu	tsʌmu	68	60	4	prior_list	response	Unicode Charis/Doulos SIL text layer
114	wife	Tb	Tibetan	Lhasa	6	1	kimɛn	kimɛn	68	60	4	comparison	response	Unicode Charis/Doulos SIL text layer
115	boy	Hi	Hindi	Standard	6	1	lʌɖʌkɐ	lʌɖʌkɐ	68	60	5	comparison	response	Unicode Charis/Doulos SIL text layer
115	boy	Pg	Pangi	Tindi	5	1	kowɐ	kowɐ	68	60	5	prior_list	response	Unicode Charis/Doulos SIL text layer
115	boy	Ch	Chinali	Gushal	5	1	kuwɐ	kuwɐ	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Ch	Chinali	Nalda	a	1	ʃoɾu	ʃoɾu	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Lo	Lohari	Gondhla	7	1	mʌʈhɐ	mʌʈhɐ	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Lo	Lohari	Gawzang	7	1	mʌʈhɐ	mʌʈhɐ	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Lo	Lohari	Gawzang	8	2	muʃuldɐ	muʃuldɐ	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Jobrang	3	1	jo	jo	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Thirot	2	1	gʌmkʌɖu	gʌmkʌɖu	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Udeypur	2	1	gʌmkʌʈu	gʌmkʌʈu	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Gushal	2	1	ghəŋkəʈ	ghəŋkəʈ	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Gushal	4	2	kəʈhu	kəʈhu	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Mooling	3	1	jo	jo	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Tholang	2	1	gʌŋkʌʈu	gʌŋkʌʈu	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Chimrat	4	1	kʌɖu	kʌɖu	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Pa	Pattani	Salgram	3	1	jo	jo	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
115	boy	Ti	Tinani	Sissu	3	1	jotsə	jotsə	68	60	5	target	response	Unicode Charis/Doulos SIL text layer
