Legacy_ID,Source_Key
45-1562,berger-entry-1692-dialect-1
45-1563,berger-entry-1693
45-1564,berger-entry-1694
45-1565,berger-entry-1695
45-1566,berger-entry-1696
45-1567,berger-entry-1697
45-1569,berger-entry-1699
45-1570,berger-entry-1700
45-1571,berger-entry-1701
45-1572,berger-entry-1702
45-1573,berger-entry-1703
45-1574,berger-entry-1706
45-1576,berger-entry-1711
45-1577,berger-entry-1712
45-1578,berger-entry-1712-dialect-1
45-1579,berger-entry-1713
45-1580,berger-entry-1714
45-1581,berger-entry-1714-dialect-1
45-1582,berger-entry-1714-dialect-2
45-1583,berger-entry-1714-dialect-3
45-1584,berger-entry-1715-dialect-1
45-1585,berger-entry-1716
45-1586,berger-entry-1717
45-1587,berger-entry-1717-dialect-1
45-1588,berger-entry-1718
45-1589,berger-entry-1719
45-1590,berger-entry-1720
45-1591,berger-entry-1721
45-1592,berger-entry-1722
45-1594,berger-entry-1724
45-1595,berger-entry-1725
45-1596,berger-entry-1726
45-1597,berger-entry-1727
45-1598,berger-entry-1728-dialect-1
45-1599,berger-entry-1729
45-1600,berger-entry-1730-dialect-1
45-1601,berger-entry-1733
45-1602,berger-entry-1735
45-1603,berger-entry-1736
45-1604,berger-entry-1737
45-1605,berger-entry-1737-dialect-1
45-1606,berger-entry-1738-dialect-1
45-1607,berger-entry-1739
45-1608,berger-entry-1741
45-1609,berger-entry-1742
45-1610,berger-entry-1743
45-1611,berger-entry-1744
45-1612,berger-entry-1746
45-1613,berger-entry-1747
45-1614,berger-entry-1748
45-1615,berger-entry-1748-dialect-1
45-1616,berger-entry-1748-dialect-4
45-1617,berger-entry-1752
45-1618,berger-entry-1753
45-1619,berger-entry-1754
45-1620,berger-entry-1755
45-1621,berger-entry-1756
45-1622,berger-entry-1757-dialect-1
45-1623,berger-entry-1758
45-1624,berger-entry-1759
45-1625,berger-entry-1761
45-1626,berger-entry-1762
45-1627,berger-entry-1762-dialect-1
45-1628,berger-entry-1763
45-1629,berger-entry-1764
45-1630,berger-entry-1765
45-1631,berger-entry-1766
45-1632,berger-entry-1767
45-1633,berger-entry-1767-dialect-1
45-1634,berger-entry-1768
45-1635,berger-entry-1768-dialect-1
45-1636,berger-entry-1769-dialect-1
45-1637,berger-entry-1770
45-1638,berger-entry-1771
45-1639,berger-entry-1772
45-1640,berger-entry-1774
45-1641,berger-entry-1775
45-1642,berger-entry-1776
45-1643,berger-entry-1777
45-1644,berger-entry-1778
45-1645,berger-entry-1778-dialect-1
45-1646,berger-entry-1779
45-1647,berger-entry-1781
45-1648,berger-entry-1782
45-1649,berger-entry-1783
45-1650,berger-entry-1785
45-1651,berger-entry-1786
45-1652,berger-entry-1787
45-1653,berger-entry-1788
45-1654,berger-entry-1788-dialect-1
45-1655,berger-entry-1788-dialect-2
45-1656,berger-entry-1788-dialect-3
45-1657,berger-entry-1788-dialect-4
45-1658,berger-entry-1789
45-1659,berger-entry-1790
45-1660,berger-entry-1791
45-1661,berger-entry-1792
45-1662,berger-entry-1793
45-1663,berger-entry-1795
45-1664,berger-entry-1796
45-1665,berger-entry-1797
45-1666,berger-entry-1798
45-1667,berger-entry-1798-dialect-1
45-1668,berger-entry-1799
45-1669,berger-entry-1800
45-1670,berger-entry-1800-attached-2068-1
45-1671,berger-entry-1801
45-1672,berger-entry-1802
45-1673,berger-entry-1803
45-1674,berger-entry-1804
45-1675,berger-entry-1807
45-1676,berger-entry-1809
45-1677,berger-entry-1810
45-1678,berger-entry-1810-dialect-1
45-1679,berger-entry-1810-dialect-2
45-1680,berger-entry-1811
45-1681,berger-entry-1812
45-1682,berger-entry-1815
45-1683,berger-entry-1816
45-1684,berger-entry-1817
45-1685,berger-entry-1818
45-1686,berger-entry-1818-dialect-1
45-1687,berger-entry-1819
45-1688,berger-entry-1820
45-1689,berger-entry-1821
45-1690,berger-entry-1821-attached-996-1
45-1691,berger-entry-1822
45-1692,berger-entry-1824
45-1693,berger-entry-1826
45-1694,berger-entry-1828
45-1695,berger-entry-1830
45-1696,berger-entry-1831
45-1697,berger-entry-1832
45-1698,berger-entry-1834
45-1699,berger-entry-1835
45-1700,berger-entry-1835-dialect-1
45-1701,berger-entry-1836
45-1702,berger-entry-1837
45-1703,berger-entry-1838
45-1704,berger-entry-1839
45-1705,berger-entry-1840
45-1706,berger-entry-1840-dialect-1
45-1707,berger-entry-1841
45-1708,berger-entry-1842
45-1709,berger-entry-1843
45-1710,berger-entry-1844
45-1711,berger-entry-1845
45-1712,berger-entry-1846
45-1713,berger-entry-1846-dialect-1
45-1714,berger-entry-1847
45-1715,berger-entry-1848
45-1716,berger-entry-1848-dialect-1
45-1717,berger-entry-1849
45-1718,berger-entry-1850
45-1719,berger-entry-1852
45-1720,berger-entry-1853
45-1721,berger-entry-1856
45-1722,berger-entry-1857
45-1723,berger-entry-1858
45-1724,berger-entry-1859
45-1725,berger-entry-1860
45-1726,berger-entry-1866
45-1727,berger-entry-1873
45-1728,berger-entry-1874
45-1729,berger-entry-1876
45-1730,berger-entry-1877
45-1731,berger-entry-1877-dialect-1
45-1732,berger-entry-1878
45-1733,berger-entry-1879
45-1734,berger-entry-1880
45-1735,berger-entry-1881
45-1736,berger-entry-1882
45-1737,berger-entry-1884
45-1738,berger-entry-1885
45-1739,berger-entry-1889
45-1740,berger-entry-1890
45-1741,berger-entry-1892
45-1742,berger-entry-1893
45-1743,berger-entry-1896
45-1744,berger-entry-1896-dialect-1
45-1745,berger-entry-1897
45-1746,berger-entry-1898
45-1747,berger-entry-1899
45-1748,berger-entry-1900
45-1749,berger-entry-1901
45-1750,berger-entry-1903
45-1751,berger-entry-1904
45-1752,berger-entry-1905
45-1753,berger-entry-1908
45-1754,berger-entry-1909
45-1755,berger-entry-1910
45-1756,berger-entry-1911
45-1757,berger-entry-1912
45-1758,berger-entry-1912-dialect-1
45-1759,berger-entry-1913
45-1760,berger-entry-1914
45-1761,berger-entry-1915
45-1762,berger-entry-1916
45-1763,berger-entry-1916-dialect-1
45-1764,berger-entry-1917
45-1765,berger-entry-1918
45-1766,berger-entry-1918-dialect-1
45-1767,berger-entry-1919
45-1768,berger-entry-1919-dialect-1
45-1769,berger-entry-1923
45-1770,berger-entry-1925
45-1771,berger-entry-1927
45-1772,berger-entry-1928
45-1773,berger-entry-1930
45-1774,berger-entry-1932-dialect-1
45-1775,berger-entry-1932-dialect-2
45-1776,berger-entry-1934
45-1777,berger-entry-1940
45-1778,berger-entry-1941-dialect-1
45-1779,berger-entry-1943
45-1780,berger-entry-1944
45-1781,berger-entry-1946
45-1782,berger-entry-1947
45-1783,berger-entry-1947-dialect-1
45-1784,berger-entry-1949
45-1785,berger-entry-1954
45-1786,berger-entry-1955
45-1787,berger-entry-1956
45-1788,berger-entry-1957
45-1789,berger-entry-1958
45-1790,berger-entry-1962
45-1791,berger-entry-1965
45-1792,berger-entry-1966
45-1794,berger-entry-1968
45-1795,berger-entry-1969
45-1796,berger-entry-1969-attached-2086-1
45-1797,berger-entry-1970
45-1798,berger-entry-1971
45-1799,berger-entry-1972
45-1800,berger-entry-1974
45-1801,berger-entry-1975
45-1802,berger-entry-1976
45-1803,berger-entry-1977
45-1804,berger-entry-1978
45-1805,berger-entry-1980
45-1806,berger-entry-1981
45-1807,berger-entry-1983
45-1808,berger-entry-1983-dialect-1
45-1809,berger-entry-1985
45-1810,berger-entry-1986
45-1811,berger-entry-1987
45-1812,berger-entry-1988
45-1813,berger-entry-1989
45-1814,berger-entry-1990
45-1815,berger-entry-1990-dialect-1
45-1816,berger-entry-1991
45-1817,berger-entry-1992
45-1818,berger-entry-1993
45-1819,berger-entry-1994
45-1820,berger-entry-1995
45-1821,berger-entry-1996
45-1822,berger-entry-1997
45-1823,berger-entry-1997-attached-1225-1
45-1824,berger-entry-1998
45-1825,berger-entry-1999
45-1826,berger-entry-1999-dialect-1
45-1827,berger-entry-2000
45-1828,berger-entry-2001
45-1829,berger-entry-2002
45-1830,berger-entry-2002-dialect-1
45-1832,berger-entry-2003
45-1833,berger-entry-2004
45-1834,berger-entry-2005
45-1835,berger-entry-2007
45-1836,berger-entry-2008
45-1837,berger-entry-2009
45-1838,berger-entry-2010
45-1839,berger-entry-2011
45-1840,berger-entry-2012
45-1841,berger-entry-2013
45-1842,berger-entry-2016
45-1843,berger-entry-2017
45-1844,berger-entry-2018
45-1845,berger-entry-2020
45-1846,berger-entry-2020-dialect-1
45-1847,berger-entry-2023
45-1848,berger-entry-2024
45-1849,berger-entry-2025
45-1850,berger-entry-2026
45-1851,berger-entry-2027
45-1852,berger-entry-2028
45-1853,berger-entry-2028-dialect-1
45-1854,berger-entry-2029
45-1855,berger-entry-2029-dialect-1
45-1856,berger-entry-2029-dialect-2
45-1857,berger-entry-2030
45-1858,berger-entry-2031
45-1859,berger-entry-2032
45-1860,berger-entry-2034
45-1861,berger-entry-2034-dialect-1
45-1862,berger-entry-2034-dialect-2
45-1863,berger-entry-2035
45-1864,berger-entry-2036
45-1865,berger-entry-2037
45-1866,berger-entry-2038
45-1867,berger-entry-2039
45-1868,berger-entry-2040
45-1869,berger-entry-2041
45-1870,berger-entry-2042
45-1871,berger-entry-2043
45-1872,berger-entry-2044
45-1873,berger-entry-2045
45-1874,berger-entry-2047
45-1875,berger-entry-2048
45-1876,berger-entry-2049
45-1877,berger-entry-2049-attached-1769-1
45-1878,berger-entry-2053
45-1879,berger-entry-2057
45-1880,berger-entry-2058
45-1881,berger-entry-2059
45-1882,berger-entry-2060
45-1883,berger-entry-2060-dialect-1
45-1884,berger-entry-2061
45-1885,berger-entry-2062
45-1886,berger-entry-2062-dialect-1
45-1887,berger-entry-2063
45-1888,berger-entry-2064
45-1889,berger-entry-2065
45-1890,berger-entry-2065-dialect-1
45-1891,berger-entry-2066
45-1893,berger-entry-2068
45-1894,berger-entry-2069
45-1895,berger-entry-2070
45-1896,berger-entry-2070-dialect-1
45-1897,berger-entry-2071
45-1898,berger-entry-2072
45-1899,berger-entry-2075
45-1900,berger-entry-2076
45-1901,berger-entry-2077
45-1902,berger-entry-2078
45-1903,berger-entry-2079
45-1904,berger-entry-2080
45-1905,berger-entry-2081
45-1906,berger-entry-2082
45-1907,berger-entry-2082-dialect-1
45-1908,berger-entry-2083
45-1909,berger-entry-2084
45-1910,berger-entry-2085
45-1911,berger-entry-2086
45-1912,berger-entry-2086-dialect-1
45-1913,berger-entry-2086-dialect-2
45-1914,berger-entry-2087
45-1915,berger-entry-2088
45-1916,berger-entry-2089
45-1917,berger-entry-2090
45-1918,berger-entry-2093
45-1919,berger-entry-2094
45-1920,berger-entry-2095
45-1921,berger-entry-2096
45-1922,berger-entry-2096-dialect-1
45-1923,berger-entry-2097-dialect-1
45-1924,berger-entry-2098
45-1925,berger-entry-2099
45-1926,berger-entry-2100
45-1927,berger-entry-2101
45-1928,berger-entry-2102
45-1929,berger-entry-2103
45-1930,berger-entry-2104
45-1931,berger-entry-2105
45-1932,berger-entry-2106
45-1933,berger-entry-2111-attached-1954-1
45-1934,berger-entry-2112
45-1935,berger-entry-2115
45-1936,berger-entry-2116-dialect-1
45-1937,berger-entry-2117
45-1938,berger-entry-2118
45-1939,berger-entry-2119
45-1940,berger-entry-2120
45-1941,berger-entry-2121
45-1942,berger-entry-2122
45-1943,berger-entry-2123
45-1944,berger-entry-2124
45-1945,berger-entry-2125
45-1946,berger-entry-2126
45-1947,berger-entry-2126-dialect-1
45-1948,berger-entry-2127
45-1949,berger-entry-2128
45-1950,berger-entry-2129
45-1951,berger-entry-2130
45-1952,berger-entry-2130-dialect-1
45-1953,berger-entry-2130-dialect-2
45-1954,berger-entry-2131
45-1955,berger-entry-2132
45-1956,berger-entry-2133
45-1957,berger-entry-2134
45-1958,berger-entry-2135
45-1959,berger-entry-2136
45-1960,berger-entry-2138
45-1961,berger-entry-2138-dialect-1
45-1962,berger-entry-2140
45-1963,berger-entry-2141
45-1964,berger-entry-2142
45-1965,berger-entry-2143
45-1966,berger-entry-2144
45-1967,berger-entry-2144-dialect-1
45-1968,berger-entry-2145
45-1969,berger-entry-2146
45-1970,berger-entry-2147
45-1971,berger-entry-2152
45-1972,berger-entry-2153
45-1973,berger-entry-2154
45-1974,berger-entry-2154-dialect-1
45-1975,berger-entry-2155
45-1976,berger-entry-2156
45-1977,berger-entry-2157
45-1978,berger-entry-2157-dialect-1
45-1979,berger-entry-2158
45-1980,berger-entry-2159
45-1981,berger-entry-2160
45-1982,berger-entry-2161
45-1983,berger-entry-2162
45-1984,berger-entry-2163
45-1985,berger-entry-2164
45-1986,berger-entry-2165
45-1987,berger-entry-2166
45-1988,berger-entry-2167
45-1989,berger-entry-2168
45-1990,berger-entry-2169
45-1991,berger-entry-2170
45-1992,berger-entry-2171
45-1993,berger-entry-2172
45-1994,berger-entry-2173
45-1995,berger-entry-2174
45-1996,berger-entry-2175
45-1997,berger-entry-2177
45-1998,berger-entry-2178
45-1999,berger-entry-2179
45-2000,berger-entry-2180
45-2001,berger-entry-2184
45-2002,berger-entry-2185
45-2003,berger-entry-2183-attached-1381-1
45-2004,berger-entry-2183-attached-1381-2
45-2005,berger-entry-2188
45-2006,berger-entry-2189
45-2007,berger-entry-2190
45-2008,berger-entry-2191
45-2009,berger-entry-2192
45-2010,berger-entry-2194
45-2011,berger-entry-2196
45-2012,berger-entry-2197
45-2013,berger-entry-2198
45-2014,berger-entry-2199
45-2015,berger-entry-2201
45-2016,berger-entry-2202
45-2017,berger-entry-2204
45-2018,berger-entry-2205
45-2019,berger-entry-2206
45-2020,berger-entry-2207
45-2021,berger-entry-2209
45-2022,berger-entry-2210
45-2023,berger-entry-2211
45-2024,berger-entry-2212
45-2025,berger-entry-2212-dialect-1
45-2026,berger-entry-2213
45-2027,berger-entry-2214
45-2028,berger-entry-2215
45-2029,berger-entry-2215-dialect-1
45-2030,berger-entry-2216
45-2031,berger-entry-2218
45-2032,berger-entry-2219
45-2033,berger-entry-2220
45-2034,berger-entry-2222
45-2035,berger-entry-2223
45-2036,berger-entry-2224
45-2037,berger-entry-2225
45-2038,berger-entry-2226
45-2039,berger-entry-2228
45-2040,berger-entry-2229
45-2041,berger-entry-2229-dialect-1
45-2042,berger-entry-2230
45-2043,berger-entry-2231
45-2044,berger-entry-2232
45-2045,berger-entry-2233
45-2046,berger-entry-2233-dialect-1
45-2047,berger-entry-2234
45-2048,berger-entry-2236
45-2049,berger-entry-2237
45-2050,berger-entry-2237-dialect-1
45-2051,berger-entry-2237-dialect-2
45-2052,berger-entry-2238
45-2053,berger-entry-2239
45-2054,berger-entry-2239-dialect-1
45-2055,berger-entry-2239-dialect-2
45-2056,berger-entry-2239-dialect-4
45-2058,berger-entry-2242
45-2059,berger-entry-2243
45-2060,berger-entry-2244
45-2061,berger-entry-2245
45-2062,berger-entry-2246
45-2063,berger-entry-2247
45-2064,berger-entry-2249
45-2065,berger-entry-2250
45-2066,berger-entry-2251
45-2067,berger-entry-2252
45-2068,berger-entry-2253
45-2069,berger-entry-2254
45-2070,berger-entry-2255
45-2071,berger-entry-2257
45-2072,berger-entry-2259
45-2073,berger-entry-2260
45-2074,berger-entry-2261-dialect-1
45-2075,berger-entry-2262
45-2076,berger-entry-2264
45-2077,berger-entry-2265
45-2078,berger-entry-2266
45-2079,berger-entry-2267
45-2080,berger-entry-2269
45-2081,berger-entry-2271
45-2082,berger-entry-2272
45-2083,berger-entry-2273
45-2084,berger-entry-2274
45-2085,berger-entry-2275
45-2086,berger-entry-2276
45-2087,berger-entry-2277
45-2088,berger-entry-2278
45-2089,berger-entry-2280
45-2090,berger-entry-2283
45-2091,berger-entry-2284
45-2092,berger-entry-2285
45-2093,berger-entry-2287
45-2094,berger-entry-2289
45-2095,berger-entry-2290
45-2096,berger-entry-2291
45-2097,berger-entry-2292
45-2098,berger-entry-2293
45-2099,berger-entry-2296
45-2100,berger-entry-2297
45-2101,berger-entry-2298
45-2102,berger-entry-2299
45-2103,berger-entry-2299-dialect-1
45-2104,berger-entry-2301
45-2105,berger-entry-2302
45-2106,berger-entry-2303
45-2107,berger-entry-2305
45-2108,berger-entry-2306
45-2109,berger-entry-2307
45-2110,berger-entry-2308
45-2111,berger-entry-2309
45-2112,berger-entry-2310
45-2113,berger-entry-2311
45-2114,berger-entry-2312
45-2115,berger-entry-2314
45-2116,berger-entry-2315
45-2117,berger-entry-2316
45-2118,berger-entry-2319
45-2119,berger-entry-2320
45-2120,berger-entry-2321
45-2121,berger-entry-2322
45-2122,berger-entry-2323
45-2123,berger-entry-2324
45-2124,berger-entry-2324-dialect-1
45-2126,berger-entry-2325
45-2127,berger-entry-2326
45-2128,berger-entry-2327
45-2129,berger-entry-2328
45-2130,berger-entry-2329
45-2131,berger-entry-2331
45-2132,berger-entry-2332
45-2133,berger-entry-2332-dialect-1
45-2134,berger-entry-2333
45-2135,berger-entry-2336
45-2136,berger-entry-2336-dialect-1
45-2137,berger-entry-2337
45-2138,berger-entry-2341
45-2139,berger-entry-2342
45-2140,berger-entry-2342-dialect-1
45-2141,berger-entry-2343
45-2142,berger-entry-2344
45-2143,berger-entry-2345
45-2144,berger-entry-2346
45-2145,berger-entry-2347
45-2146,berger-entry-2348
45-2147,berger-entry-2349
45-2148,berger-entry-2351
45-2149,berger-entry-2352
45-2150,berger-entry-2353
45-2151,berger-entry-2354
45-2152,berger-entry-2355
45-2153,berger-entry-2355-dialect-1
45-2154,berger-entry-2356
45-2155,berger-entry-2357
45-2156,berger-entry-2358
45-2157,berger-entry-2359
45-2158,berger-entry-2360
45-2159,berger-entry-2361
45-2160,berger-entry-2362
45-2161,berger-entry-2364
45-2162,berger-entry-2365
45-2163,berger-entry-2366
45-2164,berger-entry-2367
45-2165,berger-entry-2368
45-2166,berger-entry-2369
45-2167,berger-entry-2370
45-2168,berger-entry-2371
45-2169,berger-entry-2373
45-2170,berger-entry-2373-dialect-1
45-2171,berger-entry-2376
45-2172,berger-entry-2377
45-2173,berger-entry-2377-dialect-1
45-2174,berger-entry-2379
45-2175,berger-entry-2379-dialect-1
45-2176,berger-entry-2382
45-2177,berger-entry-2383
45-2178,berger-entry-2384
45-2179,berger-entry-2385
45-2180,berger-entry-2388
