ID,Name,Language_ID,Description,Etyma
5809,tittirá,Indo-Aryan,"<html><body><number>5809</number> <b>tittirá</b> m. 'partridge' MaitrS., <i>tittíri</i>- m. VS., <i>tittirí</i>- m. TS., <i>tittirika</i>- m. MBh., <i>titiri</i>- m. lex.",
5810,títʰi,Indo-Aryan,<html><body><number>5810</number> <b>títhi</b> m. 'the time taken by the moon to move 12° from the sun' Gobh.,
5811,*titʰivāra,Indo-Aryan,"<html><body><number>5811</number> <b>*tithivāra</b> 'a festival', [Cf. <i>tithivārayōga</i>- 'name of a chapter in Purāṇa-sarvasva'",
5812,*tinta,Indo-Aryan,<html><body><number>5812</number> <b>*tinta</b> 'wet'. 2. <b>*tinna-.</b> [~ *<smallcaps>stinta</smallcaps>-,
5813,tintiḍī,Indo-Aryan,"<html><body><number>5813</number> <b>tintiḍī</b> f. 'the tree Tamarindus indica', <i>°ḍa</i>- m. lex., <i>°ḍikā</i>- Car., <i>°ḍīkā</i>- f. Ujjval., <i>tittiḍīkā</i>- f. Pat. 2. <b>tintilīkā-</b> f. Car. 3. <b>*tittilī-.</b> 4. <b>tittirīkā-</b> f. Suśr. 5. <b>*tēntulī-.</b> 6. <b>*tēntara-.</b> 7. <b>*tintiṇī-.</b> [Cf. <i>sutintiḍā</i>-, <i>°ḍī</i>- f. lex. See <smallcaps>ciñcā</smallcaps>-]",
5814,tinduka,Indo-Aryan,"<html><body><number>5814</number> <b>tinduka</b> m. 'the tree Diospyros embryopteris', n. 'its fruit (giving a resin used for calking)' MBh., <i>°du</i>-, <i>°dula</i>- m., <i>°duki</i>-, <i>°dinī</i>- f. lex. 2. <b>*tēnduka-</b> m. 'the tree', n. 'its fruit' (perh. in this sense &lt; <smallcaps>tainduka</smallcaps>-). [Cf. <smallcaps>kēndu</smallcaps>- and <smallcaps>tumburu</smallcaps>-]",
5815,*tipūrayati,Indo-Aryan,<html><body><number>5815</number> <b>*tipūrayati</b> 'fills'. [Cf. <i>atipūryati</i> 'becomes full' MBh,
5816,timita,Indo-Aryan,<html><body><number>5816</number> <b>timita</b> 'wet' lex. [~ *<smallcaps>tinta</smallcaps>-,
5817,timirá,Indo-Aryan,"<html><body><number>5817</number> <b>timirá</b> 'dark, gloomy' MBh. [Cf. <smallcaps>tamrá-",
5818,timiśa,Indo-Aryan,"<html><body><number>5818</number> <b>timiśa</b> m. 'name of a tree' R., <i>timiṣa</i>- m. 'the plant Beninkasa cerifera, watermelon' lex.",
5819,*timbila,Indo-Aryan,<html><body><number>5819</number> <b>*timbila</b> 'a partic. kind of tree'. 2. <b>*triyambala-.</b>,
5820,tímyati,Indo-Aryan,"<html><body><number>5820</number> <b>tímyati,</b> <i>tī́myati</i> 'becomes wet' Dhātup. [~ *<smallcaps>trimyati",
5820a,*timyati,Indo-Aryan,<html><body><number>5820a</number> <b>*timyati</b>² Add. 14565.  <div> <p><hw></hw></p></div></body></html>,
5821,tirátē,Indo-Aryan,"<html><body><number>5821</number> <b>tirátē</b> 'crosses over, sails across' RV. [√<smallcaps>tr̥̄</smallcaps>]",
5822,tiraścá,Indo-Aryan,"<html><body><number>5822</number> <b>tiraścá</b> '*slanting, crosswise' (n. 'crossboard of bedstead' AV.), <i>tiraścátā</i> 'transversely' RV. [Some Pk. and NIA. forms with <i>ē</i> from *<smallcaps>tēraka- ",
5823,tirás,Indo-Aryan,<html><body><number>5823</number> <b>tirás</b> 'across' RV. [√<smallcaps>tr̥̄</smallcaps>],
5824,*tirimiri,Indo-Aryan,<html><body><number>5824</number> <b>*tirimiri</b> 'dazzle'.,
5825,*tiriyak,Indo-Aryan,"<html><body><number>5825</number> <b>*tiriyak,</b> <i>tiryák</i> 'across, obliquely' ŚBr. (n. sg. of <i>tiryáñc</i>- 'oblique' AV.). [<smallcaps>tirás</smallcaps>]",
5826,tirīṭa,Indo-Aryan,"<html><body><number>5826</number> <b>tirīṭa-,</b>² m. 'the tree Symplocos racemosa' Bhpr., <i>°aka</i>- m. Car. [Cf. <smallcaps>kirīṭī</smallcaps>-]",
5827,tilá,Indo-Aryan,"<html><body><number>5827</number> <b>tilá</b>¹ (<i>tíla</i>- Gr.) m. 'Sesamum indicum' AV., 'small particle' MBh. 2. <b>*tilaka-¹.</b> 3. <b>*tilla-</b> (&lt; <smallcaps>tilyà</smallcaps>- ?). [Prob. ← Mu. Kuiper Festschr. W. Kirfel 157; Drav. source (T. Burrow BSOAS xii 142, 380) less likely]",
5828,tila,Indo-Aryan,"<html><body><number>5828</number> <b>tila</b>² m. 'mole on skin' Kālid. 2. <b>tílaka-</b>² m. 'sectarial mark on the forehead' Yājñ., 'freckle' VarBr̥S. 3. <b>*tillaka-.</b> 4. <b>*ṭillaka-.</b> [Perh. same as <smallcaps>tilá</smallcaps>-¹: if so, <i>*tillaka</i>- poss. &lt; <smallcaps>tilyà</smallcaps>-. For <i>ṭ</i>- cf. *<smallcaps>ṭikka</smallcaps>-¹]",
5829,*tilakāṣṭʰikā,Indo-Aryan,"<html><body><number>5829</number> <b>*tilakāṣṭhikā</b> 'sesamum stalk'. [<smallcaps>tilá-¹, kāṣṭhá</smallcaps>-]",
5830,tilatailá,Indo-Aryan,"<html><body><number>5830</number> <b>tilatailá</b> n. 'sesamum oil' Pāṇ. vārtt [<smallcaps>tilá-¹, tailá</smallcaps>-]",
5831,*tiladʰānikā,Indo-Aryan,"<html><body><number>5831</number> <b>*tiladhānikā</b> 'sesamum container'. [<smallcaps>tilá-¹, dhā́na</smallcaps>-]",
5832,*tilapūpa,Indo-Aryan,"<html><body><number>5832</number> <b>*tilapūpa</b> 'sesamum cake'. [<smallcaps>tilá-¹, pūpa</smallcaps>-]",
5833,*tilapūrikā,Indo-Aryan,"<html><body><number>5833</number> <b>*tilapūrikā</b> 'sesamum cake'. [<smallcaps>tilá-¹, pūra</smallcaps>-²]",
5834,*tilikā,Indo-Aryan,"<html><body><number>5834</number> <b>*tilikā</b> 'spleen'. 2. <b>*tillikā-</b>³ [<i>tila</i>-³ m. 'the right lung' ŚārṅgS., <i>tilaka</i>-³ m. lex",
5835,*tilíya,Indo-Aryan,"<html><body><number>5835</number> <b>*tilíya</b> 'prepared from sesamum seed', <i>tilyà</i>- adj. and n. 'field of sesamum' Pāṇ., <i>tiryà</i>- 'made from sesamum (?)' AV. [<i>tilyà</i>- perh. in *<smallcaps>tilla</smallcaps>- s.v. <smallcaps>tilá</smallcaps>-¹]",
5836,tíllati,Indo-Aryan,"<html><body><number>5836</number> <b>tíllati</b> 'goes' Dhātup. [Perh. → Psht. <i>tləl</i> EVP 80, AO xviii 253",
5837,tíṣṭʰati,Indo-Aryan,<html><body><number>5837</number> <b>tíṣṭhati</b> 'stands' RV. [√<smallcaps>sthā</smallcaps>],
5838,tiṣyà,Indo-Aryan,"<html><body><number>5838</number> <b>tiṣyà</b> (<i>tiṣyá</i>- TS.) m. 'the sixth or eighth asterism' RV., 'name of former and future Buddhas and of various disciples and kings' BHS ii 254.",
5839,tīkṣṇá,Indo-Aryan,"<html><body><number>5839</number> <b>tīkṣṇá</b> 'sharp' RV., 'hot, pungent' MBh. 2. <b>*trīkṣṇa-</b> 'sharp', Tibetan-Sanskrit Dictionary of Dīrghāyu Indrajina folio 98 a 3 has <i>trīkṣṇaṁ</i> = <i>rnaba</i> 'sharp' (H. W. Bailey): prob. X <smallcaps>tr̥ṣṭá</smallcaps>- (AO xix 95 <i>tīkṣṇá</i>- &gt; <i>*tīkṣra</i>- &gt; <i>*trīkṣa</i>-). [√<smallcaps>tij</smallcaps>]",
5840,tīkṣṇadʰāra,Indo-Aryan,"<html><body><number>5840</number> <b>tīkṣṇadhāra</b> 'sharp-edged', m. 'sword' MBh., <i>°aka</i>- m. 'name of a weapon' Gal. [<smallcaps>tīkṣṇá-, dhā́rā</smallcaps>-²]",
5841,*tīkṣṇarūpa,Indo-Aryan,"<html><body><number>5841</number> <b>*tīkṣṇarūpa</b> 'having a sharp form'. [<smallcaps>tīkṣṇá-, rūpá</smallcaps>-]",
5841a,tīmayati,Indo-Aryan,"<html><body><number>5841a</number> <b>tīmayati</b> 'wets' Divyāv., cf. *<smallcaps>tēmayati. [√tim]</smallcaps>",
5842,tī́ra,Indo-Aryan,"<html><body><number>5842</number> <b>tī́ra</b> n. 'shore, bank' AitBr. [√<smallcaps>tr̥̄</smallcaps>]",
5843,tīrabʰukti,Indo-Aryan,"<html><body><number>5843</number> <b>tīrabhukti</b> m. 'name of a district' lex. [<smallcaps>tī́ra-, bhukti</smallcaps>-¹?]",
5844,tīráyati,Indo-Aryan,"<html><body><number>5844</number> <b>tīráyati</b> 'finishes' Dhātup. [<i>tīrita</i>- 'finished' Mn., <i>átīrṇa</i>- 'endless' RV",
5845,tīrṇa,Indo-Aryan,"<html><body><number>5845</number> <b>tīrṇa</b> 'one who has crossed' MBh., 'fulfilled, completed' R. [Cf. <i>átīrṇa</i>- 'endless' RV",
5846,tīrtʰá,Indo-Aryan,"<html><body><number>5846</number> <b>tīrthá</b> n. 'ford, steps to a river, place of pilgrimage' RV. [~ *<smallcaps>tūrtha-",
5847,*tīrtʰādahana,Indo-Aryan,"<html><body><number>5847</number> <b>*tīrthādahana</b> 'burning place at a descent to a river'. [<smallcaps>tīrthá-, ādáhana</smallcaps>-]",
5848,tīvrá,Indo-Aryan,"<html><body><number>5848</number> <b>tīvrá</b> 'strong, hot, pungent' RV.",
5849,*tukṣā,Indo-Aryan,<html><body><number>5849</number> <b>*tukṣā</b> 'strength'. [√<smallcaps>tuj</smallcaps>],
5850,tuccʰyá,Indo-Aryan,"<html><body><number>5850</number> <b>tucchyá</b> 'empty, vain' RV., n. 'emptiness' RV., <i>tuccha</i>- 'empty', n. 'trifle' BhP., <i>°aka</i>- lex. 2. <b>*tuśya-.</b> [<i>tuśya</i>- prob. ← Ir., cf. Khot. <i>tuśśa</i>-, Psht. <i>taš</i> &lt; <i>*tusya</i>- EVP 84]",
5851,*tuñjati,Indo-Aryan,"<html><body><number>5851</number> <b>*tuñjati</b> (3rd pl. <i>tuñjánti</i> RV.) 'pushes, urges'. [√<smallcaps>tuj</smallcaps>]",
5852,tuṇi,Indo-Aryan,"<html><body><number>5852</number> <b>tuṇi</b> m. 'the tree Cedrela toona' m., <i>tunna</i>- lex., <i>°aka</i>- m. Bhpr., <i>tunyu</i>- m. 'name of a tree' Kauś.",
5853,tuṇḍa,Indo-Aryan,"<html><body><number>5853</number> <b>tuṇḍa</b> n. 'beak, trunk, snout' TĀr. MBh., 'contemptuous term for mouth' Bādar., <i>túṇḍika</i>- 'having a trunk' AV. [Cf. <i>trōṭi</i>- f. 'beak, fish's mouth' lex., and further <smallcaps>śuṇḍā-, cañcu-, *cōṇṭa</smallcaps>-. Cert. non-Aryan and prob. ← Mu. EWA i 510. Poss. same as <smallcaps>tundi</smallcaps>- 'navel' and <smallcaps>tundá</smallcaps>-¹ 'belly' with which it shares several variant forms. Some of these may be due to differences of dialect in the source language, some to phonetic development within IA. (e.g. <i>t-ṭ</i> &gt; <i>ṭ-ṭ</i>), some to slang deformation]",
5854,tuṇḍikā,Indo-Aryan,"<html><body><number>5854</number> <b>tuṇḍikā</b> f. 'Momordica monadelpha' lex., <i>tuṇḍikērī</i>- f. Suśr., <i>°kēśī</i>- f. lex.",
5855,tuttʰá,Indo-Aryan,"<html><body><number>5855</number> <b>tutthá</b> n. (m. lex.), <i>tutthaka</i>- n. 'blue vitriol (used as an eye ointment)' Suśr., <i>tūtaka</i>- lex. 2. <b>*thōttha-⁴.</b> 3. <b>*tūtta-.</b> 4. <b>*tōtta-².</b> [Prob. ← Drav. T. Burrow BSOAS xii 381; cf. <i>dhūrta</i>-² n. 'iron filings' lex.]",
5856,tudáti,Indo-Aryan,"<html><body><number>5856</number> <b>tudáti</b> 'strikes, pierces, hurts' RV. [√<smallcaps>tud</smallcaps>]",
5857,tudyatē,Indo-Aryan,<html><body><number>5857</number> <b>tudyatē</b> 'hurts (of a wound)' Car. [√<smallcaps>tud</smallcaps>],
5858,tundá,Indo-Aryan,"<html><body><number>5858</number> <b>tundá</b>¹ n. 'belly, pot-belly' Pāṇ. [Poss. of same origin as <smallcaps>tuṇḍi</smallcaps>- 'navel, esp. protuberant navel' and <smallcaps>tuṇḍa</smallcaps>- 'beak, snout' with which it shares several variant forms]",
5859,*tunda-,Indo-Aryan,"<html><body><number>5859</number> <b>*tunda-³</b>, 'striking, sharp'. [√<smallcaps>tud</smallcaps>]",
5860,tundi,Indo-Aryan,"<html><body><number>5860</number> <b>tundi-,</b> <i>°dī</i>-, <i>°dikā</i>- f., <i>tunda</i>-² m. 'navel, esp. prominent or swollen navel' lex., <i>tuṇḍi</i>- f. Suśr., <i>°ikā</i>- f. lex. [Poss. of same origin as <smallcaps>tundá</smallcaps>-¹ 'belly' (cf. esp. <i>tundakūpikā</i>- f. 'navel' lex: PMWS 155 ← Mu., Burrow BSOAS xii 142, 381 ← Drav.) and <smallcaps>tuṇḍa</smallcaps>- 'beak, snout' with which it shares several variant forms]",
5861,túndika,Indo-Aryan,<html><body><number>5861</number> <b>túndika</b> 'pot-bellied' Pāṇ.gaṇa. [<smallcaps>tundá</smallcaps>-¹],
5862,tundilá,Indo-Aryan,<html><body><number>5862</number> <b>tundilá</b> 'pot-bellied' ŚāṅkhGr̥. [<smallcaps>tundá</smallcaps>-¹],
5863,tunná,Indo-Aryan,"<html><body><number>5863</number> <b>tunná</b>¹ 'struck' RV., goaded' R. [Cf. <i>tunnavāya</i>- m. 'tailor' Mn., Pa. id",
5863a,*tupati,Indo-Aryan,<html><body><number>5863a</number> †<b>*tupati</b> 'hurts'. [√<smallcaps>tup</smallcaps>],
5864,*tuppa,Indo-Aryan,<html><body><number>5864</number> <b>*tuppa</b> 'grease'. [Prob. like *<smallcaps>cuppa</smallcaps>- of non-Aryan origin (Kan. <i>tuppa</i> 'ghee' DED 2685 is rather ← MIA.); but it may have induced glossing of RV. <i>tr̥prá</i>-³ as '<i>purōḍāśa</i>- ' Sāy. and 'ghee' Uṇk.],
5865,*tubarakāṣṭʰikā,Indo-Aryan,"<html><body><number>5865</number> <b>*tubarakāṣṭhikā</b> 'stalk of the pulse plant'. [<smallcaps>tubarī-², kāṣṭhá</smallcaps>-]",
5866,tubarī,Indo-Aryan,"<html><body><number>5866</number> <b>tubarī</b>² f. 'the pulse Cajanus indicus', <i>tubara</i>-² m. 'Sorghum, Andropogon bicolor' lex., <i>tūbara</i>- m. Gal., <i>tumbarī</i>- f. 'coriander' lex.",
5867,túmpati,Indo-Aryan,"<html><body><number>5867</number> <b>túmpati,</b> <i>tumpáti</i> 'hurts' Dhātup. [~ <smallcaps>túmbati",
5868,tumba,Indo-Aryan,"<html><body><number>5868</number> <b>tumba</b>¹ m. 'the gourd Lagenaria vulgaris', <i>°bĭ̄</i>-, <i>°baka</i>- m., <i>°bikā</i>- f. Suśr. [Cf. <i>gōḍumbikā</i>- f. 'a kind of cucumber', <i>gōḍimba</i>- m. 'watermelon' lex.: ← Austro-as. J. Przyluski JA 1926, 1, see <smallcaps>udumbára</smallcaps>- and *<smallcaps>tōrī</smallcaps>-]",
5869,*tumba,Indo-Aryan,"<html><body><number>5869</number> <b>*tumba</b>² 'obstruction, boss'. [√<smallcaps>tub</smallcaps>]",
5870,túmbati,Indo-Aryan,"<html><body><number>5870</number> <b>túmbati</b> 'distresses' Dhātup. [~ <smallcaps>túmpati;</smallcaps> IIFL ii 222 cf. Mj. <i>lib</i>-, Sang. <i>dəmb</i>- → Kho. <i>dum</i>-",
5871,*tumbita,Indo-Aryan,<html><body><number>5871</number> <b>*tumbita</b> 'struck'. [√<smallcaps>tub</smallcaps>],
5872,tumburu,Indo-Aryan,"<html><body><number>5872</number> <b>tumburu</b> n. 'fruit of Diospyros embryopteris, coriander' Pāṇ.Kāś., <i>tumbara</i>- m. 'name of a tree' Kauś., n. 'its fruit' Madanav. 2. <b>*timbaru-.</b> 3. <b>*ṭimbaru-.</b> 4. <b>*ṭēmbaru-.</b> [Cf. <i>tubarī</i>-¹ f. 'D. embryopteris' lex.; <i>tumbarī</i>- f. 'coriander' lex.; <smallcaps>kustumbarī-, tinduka</smallcaps>-]",
5873,túmra,Indo-Aryan,"<html><body><number>5873</number> <b>túmra</b> 'big, strong' RV.",
5874,turá,Indo-Aryan,<html><body><number>5874</number> <b>turá</b>¹ 'quick' RV. [√<smallcaps>tvar</smallcaps>],
5875,*tura,Indo-Aryan,<html><body><number>5875</number> <b>*tura</b>² 'ford'. [√<smallcaps>tr̥̄</smallcaps>],
5876,turá,Indo-Aryan,"<html><body><number>5876</number> <b>turá</b>³ 'ill or wounded (?)' <i>α. λ.</i> RV. 8, 79, 2. [Cf. <i>ā́tura</i>- 'ill' RV., <i>túryatē</i> 'hurts' Dhātup.]",
5877,turaga,Indo-Aryan,"<html><body><number>5877</number> <b>turaga</b> m. 'horse' MBh., <i>°gī</i>- f. Śatr., <i>turaṁga</i>- m. Suśr. [<smallcaps>turá</smallcaps>-¹ with suffix -<i>ga</i>-]",
5878,turáti,Indo-Aryan,"<html><body><number>5878</number> <b>turáti</b> 'hurries, presses forward' RV. [Cf. *<smallcaps>ṭōll</smallcaps>- and <i>ḍul</i>- ~ <i>dul</i>- s.v. *<smallcaps>dulyati",
5879,turánt,Indo-Aryan,<html><body><number>5879</number> <b>turánt</b> 'hastening' AV. [√<smallcaps>tvar</smallcaps>],
5880,turī,Indo-Aryan,"<html><body><number>5880</number> <b>turī-,</b> <i>°ri</i>-, <i>tulĭ̄</i>- f. 'weaver's brush' lex. [Cf. <smallcaps>tū́la</smallcaps>-¹]",
5881,turī́ya,Indo-Aryan,"<html><body><number>5881</number> <b>turī́ya</b> 'fourth' RV., n. 'a quarter' AV., <i>°aka</i>- Yājñ., <i>turya</i>- Pāṇ.Vārtt. [<smallcaps>catur</smallcaps>-]",
5881a,*turīyavāsa,Indo-Aryan,<html><body><number>5881a</number> <b>*turīyavāsa-</b> Add. 14572.  <div> <p><hw></hw></p></div></body></html>,
5882,turuṣka,Indo-Aryan,<html><body><number>5882</number> <b>turuṣka</b> m.n. 'olibanum' Suśr.,
5883,tulana,Indo-Aryan,<html><body><number>5883</number> <b>tulana</b> n. 'lifting' Mr̥cch. [√<smallcaps>tul</smallcaps>],
5884,tulayati,Indo-Aryan,"<html><body><number>5884</number> <b>tulayati</b> 'lifts' R., 'weighs' MBh. [√<smallcaps>tul</smallcaps>]",
5885,tulasī,Indo-Aryan,<html><body><number>5885</number> <b>tulasī</b> f. 'the sacred basil plant' BhP.,
5886,tulā́,Indo-Aryan,"<html><body><number>5886</number> <b>tulā́</b> f. 'balance, weight' VS. [√<smallcaps>tul</smallcaps>]",
5887,tulādʰāra,Indo-Aryan,"<html><body><number>5887</number> <b>tulādhāra</b> 'bearing a balance' Yājñ., m. 'name of a merchant' MBh., 'merchant' lex. [<smallcaps>tulā́-, dhāra</smallcaps>-¹]",
5888,túlya,Indo-Aryan,"<html><body><number>5888</number> <b>túlya</b> 'equal to, like' Mn. [√<smallcaps>tul</smallcaps>]",
5889,tuvám,Indo-Aryan,"<html><body><number>5889</number> <b>tuvám</b> (metr.), <i>tvám</i> 'thou'. 2. Acc. <i>tuvā́m</i> (metr.), <i>tvā́m</i>. 3. Inst. <i>tvā́</i> 4. Gen. <i>táva</i>. 5. Dat. <i>túbhya{m}</i> RV.",
5890,tuvara,Indo-Aryan,"<html><body><number>5890</number> <b>tuvara-,</b> <i>tubara</i>-¹ 'astringent' Suśr., <i>tūb°</i>, <i>tūv°</i> lex.",
5891,*tuvarāmra,Indo-Aryan,"<html><body><number>5891</number> <b>*tuvarāmra</b> 'young sour mango'. [<smallcaps>tuvara-, āmrá</smallcaps>-]",
5892,túṣa,Indo-Aryan,<html><body><number>5892</number> <b>túṣa</b> m. 'chaff of grain' AV. 2. <b>*thuṣa-.</b> 3. <b>*dhuṣa-.</b> [Variation <i>t</i> ~ <i>th</i> ~ <i>dh</i> suggests non-Aryan origin: cf. also MIA. <i>bhusa</i>- ~ <smallcaps>busa</smallcaps>-¹],
5893,*tuṣamr̩ttikā,Indo-Aryan,"<html><body><number>5893</number> <b>*tuṣamr̥ttikā</b> 'chaff and earth'. [<smallcaps>túṣa-, mŕ̥ttikā</smallcaps>-]",
5894,túṣāra,Indo-Aryan,"<html><body><number>5894</number> <b>túṣāra</b> m. sg. and pl. 'frost, snow, mist, dew, thin rain' MBh., adj. 'cold' Kālid.",
5895,tuṣṭa,Indo-Aryan,"<html><body><number>5895</number> <b>tuṣṭa</b> 'satisfied, pleased' MBh. [√<smallcaps>tuṣ</smallcaps>]",
5896,tuṣṭi,Indo-Aryan,<html><body><number>5896</number> <b>tuṣṭi</b> f. 'satisfaction' Mn. [√<smallcaps>tuṣ</smallcaps>],
5897,túṣyati,Indo-Aryan,"<html><body><number>5897</number> <b>túṣyati</b> 'becomes calm, is satisfied, is pleased' ŚāṅkhŚr. [√<smallcaps>tuṣ</smallcaps>]",
5898,tūṇa,Indo-Aryan,"<html><body><number>5898</number> <b>tūṇa-,</b> <i>°ṇi</i>- m. 'quiver' MBh., <i>tūnī́</i>- f. KātyŚr.",
5899,tū́ṇīra,Indo-Aryan,<html><body><number>5899</number> <b>tū́ṇīra</b> m. 'quiver' MBh. [<smallcaps>tūṇa</smallcaps>-],
5900,tūta,Indo-Aryan,"<html><body><number>5900</number> <b>tūta</b> m. 'mulberry tree' Bhpr., <i>tūda</i>-² m. Npr., <i>tūla</i>-² m. lex. (cf. <smallcaps>tū́la</smallcaps>-¹ = <i>tūda</i>-¹ 'silk-cotton tree'?), <i>nūda</i>- m. lex. [← Ir.",
5901,tūra,Indo-Aryan,"<html><body><number>5901</number> <b>tūra</b> m. 'a musical instrument' Yaś., <i>tūla</i>-³ BHSk. 2. <b>tūrya-</b> n. Pāṇ. Mn. 3. <b>*tūriya-.</b>",
5902,tūrī,Indo-Aryan,<html><body><number>5902</number> <b>tūrī</b> f. 'thorn-apple' Bhpr. [Cf. <smallcaps>tūta</smallcaps>- ?],
5903,*tūrtʰa,Indo-Aryan,"<html><body><number>5903</number> <b>*tūrtha</b> 'ford, crossing, landing place'. [~ <smallcaps>tīrthá-",
5904,tū́la,Indo-Aryan,"<html><body><number>5904</number> <b>tū́la</b>¹ n. 'tuft of grass or reeds, panicle of flower or plant' AV., 'cotton' MBh., 'pencil' Divyāv., m. 'cotton' lex., <i>tūlaka</i>- n. 'cotton', <i>tūlā</i>-, <i>°lī</i>- f. 'cotton, wick' lex., <i>tū́li</i>- f. 'painter's brush', <i>°likā</i>- f. 'panicle used as probing rod, wick' lex., <i>tūda</i>-¹ m. 'the cotton tree' lex. [Poss. ← Drav. Tam. <i>tūral</i> 'painter's brush, shoot' DED 2790",
5905,tūlavatī,Indo-Aryan,"<html><body><number>5905</number> <b>tūlavatī</b> f. 'cotton cover' Bhpr., <i>*tūlāvatī</i>-. [<smallcaps>tū́la</smallcaps>-¹]",
5906,tŕ̩ṇa,Indo-Aryan,"<html><body><number>5906</number> <b>tŕ̥ṇa</b> n. 'grass, blade of grass, straw (often as symbol of worthlessness)' RV.",
5906a,tr̩ṇakūṭa,Indo-Aryan,"<html><body><number>5906a</number> †<b>tr̥ṇakūṭa-</b> m.n. 'heap of grass' VarBr̥S. [<smallcaps>tŕ̥ṇa-, kūṭa</smallcaps>-]",
5907,*tr̩ṇākara,Indo-Aryan,"<html><body><number>5907</number> <b>*tr̥ṇākara</b> 'heap of grass'. [<smallcaps>tŕ̥ṇa-, ākara</smallcaps>-]",
5908,tr̩ṇṇa,Indo-Aryan,"<html><body><number>5908</number> <b>tr̥ṇṇa</b> 'pierced, cracked' in cmpds. with <i>áti</i>, <i>ā́</i>, <i>ví</i>, <i>sám</i> TS., ŚBr. [√<smallcaps>tr̥d</smallcaps>]",
5909,*tr̩ta,Indo-Aryan,<html><body><number>5909</number> <b>*tr̥ta</b>¹ 'crossed'. [√<smallcaps>tr̥̄</smallcaps>],
5910,*tr̩ta,Indo-Aryan,<html><body><number>5910</number> <b>*tr̥ta</b>² 'third'. [<smallcaps>tri</smallcaps>-],
5911,*tr̩ti,Indo-Aryan,<html><body><number>5911</number> <b>*tr̥ti</b> 'crossing'. [√<smallcaps>tr̥̄</smallcaps>],
5912,tr̩tī́ya,Indo-Aryan,"<html><body><number>5912</number> <b>tr̥tī́ya</b>¹ 'third' RV. [~ *<smallcaps>tr̥tya-, *tr̥ta-²",
5913,tŕ̩tīya,Indo-Aryan,"<html><body><number>5913</number> <b>tŕ̥tīya</b>² n. 'a third part' VS., adj. 'forming a third part' Pāṇ. [<smallcaps>tr̥tī́ya</smallcaps>-¹]",
