Cell_Key	PDF_Page	Printed_Page	Row	Item	List_Key	Source_Label	Scope	Language_ID	Dialect_ID	OCR_Gloss_Scaffold	OCR_Form_Scaffold	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:madapalli:i539	326	321	14	539	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	wash things			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i540	326	321	15	540	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	neet			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i541	326	321	16	541	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	sniff at			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i542	326	321	17	542	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	grasp			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i543	326	321	18	543	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	seize			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i544	326	321	19	544	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	S44 shoot			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i545	326	321	20	545	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	throw			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i546	326	321	21	546	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	couch			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i547	326	321	22	547	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	show			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i548	326	321	23	548	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	S48 hide			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i549	326	321	24	549	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	seek			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:madapalli:i550	326	321	25	550	madapalli	SNSK, Madapalli Kurumba	target	Kannada	sil-kurumba-1984-madapalli	S50 sOW			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i001	327	322	1	1	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i002	327	322	2	2	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	7 wood	kalta		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i003	327	322	3	3	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	8 seed	bupdza		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i004	327	322	4	4	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i005	327	322	5	5	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	9 fruit	Annu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i006	327	322	6	6	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	10 bark	gedds		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i007	327	322	7	7	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i008	327	322	8	8	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	root	beru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i009	327	322	9	9	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	12 thom	mullu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i010	327	322	10	10	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i011	327	322	11	11	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	13 house	BANE		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i012	327	322	12	12	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	14 fire	ketfu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i013	327	322	13	13	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i014	327	322	14	14	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	15 Smoke	oge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i015	327	322	15	15	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	16 ash			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i016	327	322	16	16	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i017	327	322	17	17	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	I7 tireplace			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i018	327	322	18	18	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	cloud			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i019	327	322	19	19	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru		mega		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i020	327	322	20	20	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	19 sky	bana		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i021	327	322	21	21	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	20			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i022	327	322	22	22	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru		surLAn		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i023	327	322	23	23	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	21 Oon	beluţunga Ļu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i024	327	322	24	24	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	2			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i025	327	322	25	25	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	star	sukk.		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i026	328	323	1	26	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	montain	betta		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i027	328	323	2	27	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	path	dar		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i028	328	323	3	28	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	28. field, đry	ola		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i029	328	323	4	29	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	field, wet	gedde		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i030	328	323	5	30	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	forest			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i031	328	323	6	31	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	sand			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i032	328	323	7	32	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	md			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i033	328	323	8	33	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	branch			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i034	328	323	9	34	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	tree trunk			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i035	328	323	10	35	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	tree stunp			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i036	328	323	11	36	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	floor			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i037	328	323	12	37	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	roof			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i038	328	323	13	38	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	door			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i039	328	323	14	39	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	wall			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i040	328	323	15	40	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	fence			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i041	328	323	16	41	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	dew			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i042	328	323	17	42	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	trost			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i043	328	323	18	43	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	storm			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i044	328	323	19	44	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	4 fog			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i045	328	323	20	45	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	5 thunder			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i046	328	323	21	46	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	t6 11ghtning			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i047	328	323	22	47	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	7 rainbow			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i048	328	323	23	48	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	carthquake			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i049	328	323	24	49	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	I9 cllff			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i050	328	323	25	50	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	cave			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i051	329	324	1	51	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	híll	kuncu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i052	329	324	2	52	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	valley			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i053	329	324	3	53	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	river			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i054	329	324	4	54	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	S4 lake			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i055	329	324	5	55	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i056	329	324	6	56	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i057	329	324	7	57	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	56 person			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i058	329	324	8	58	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	57 man	BAnuşa		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i059	329	324	9	59	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	68 woman	BAntfi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i060	329	324	10	60	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	59 child (cf. 325)	mogu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i061	329	324	11	61	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	60 boy	ALga		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i062	329	324	12	62	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	61 girl			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i063	329	324	13	63	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	6 name			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i064	329	324	14	64	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	63 body	Be		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i065	329	324	15	65	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	64 head	tale		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:kurumbatheru:i066	329	324	16	66	kurumbatheru	SNSK, Kurumbatheru Kannada	target	Kannada	sil-kurumba-1984-kurumbatheru	65 face	mokka		pending				OCR is an untrusted locator only; transcribe from rendered scan
