entry_key	item	site_code	manual_variant_rank	role	source_variety	language_id	dialect_id	status	form	visible_base	gloss	group	physical_page	printed_page	evidence_sha256	manual_note	disposition	reason
silkochbd2011:i151:m:1	151	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	bara		clothing	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i151:0:1	151	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	poʃak		clothing	4	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i152:b:1	152	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	not_used			cloth	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i152:c:1	152	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	not_used			cloth	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i152:q:1	152	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	not_used			cloth	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i152:r:1	152	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	not_used			cloth	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i152:l:1	152	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	not_used			cloth	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i152:m:1	152	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	not_used			cloth	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i152:0:1	152	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	not_used			cloth	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i153:b:1	153	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	ambiguous		pantʃak	medicine	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `pantʃak`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i153:c:1	153	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	ambiguous		pantʃak	medicine	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `pantʃak`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i153:q:1	153	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	paŋkur		medicine	4	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i153:r:1	153	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	ambiguous		pantʃak	medicine	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `pantʃak`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i153:l:1	153	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	sam		medicine	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i153:m:1	153	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	sam		medicine	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i153:0:1	153	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	oʃud		medicine	3	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i154:b:1	154	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	ambiguous		lɛkkʰa	paper	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i154:c:1	154	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	ambiguous		lɛkkʰa	paper	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i154:q:1	154	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	kagodʒ		paper	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i154:r:1	154	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	ambiguous		lɛkkʰa	paper	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i154:l:1	154	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	ambiguous		lɛkkʰa	paper	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i154:m:1	154	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	ambiguous		lɛkkʰa	paper	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i154:0:1	154	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	kagodʒ		paper	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i155:b:1	155	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	suʃi		needle	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i155:c:1	155	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	suʃi		needle	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i155:q:1	155	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	bindi		needle	4	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i155:r:1	155	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	ʃuʃi		needle	3	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i155:l:1	155	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	sɨlʃimi		needle	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i155:m:1	155	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	sɨlʃimi		needle	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i155:0:1	155	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	ʃutʃ		needle	3	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i156:b:1	156	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	kʰuntiŋ		thread	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i156:c:1	156	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	kʰuntiŋ		thread	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i156:q:1	156	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	kintiŋ		thread	1 | 2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Repeated source response at groups 1 and 2. Repeated source response at groups 1 and 2.	staged_target	resolved Koch target-site attestation
silkochbd2011:i156:r:1	156	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	kʰuntiŋ		thread	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i156:l:1	156	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	pitiŋ		thread	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i156:m:1	156	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	pitiŋ		thread	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i156:0:1	156	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	ʃuta		thread	3	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i157:b:1	157	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	ambiguous		nohɛk	broom	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `nohɛk`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i157:c:1	157	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	ambiguous		nohɛk	broom	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `nohɛk`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i157:q:1	157	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	tʃatabari		broom	3	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i157:r:1	157	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	ambiguous		nohɛk	broom	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `nohɛk`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i157:l:1	157	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	ambiguous		nogɛk	broom	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `nogɛk`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i157:m:1	157	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	ambiguous		nogɛk	broom	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	A small upper-right corner-like modifier is printed after final visible `nogɛk`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i157:0:1	157	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	dʒʰaru		broom	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i158:b:1	158	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	kortʃali		spoon (for eating)	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i158:c:1	158	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	kortʃila		spoon (for eating)	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i158:q:1	158	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	kortʃali		spoon (for eating)	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i158:r:1	158	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	tʃamotʃ		spoon (for eating)	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i158:l:1	158	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	tʃamotʃ		spoon (for eating)	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i158:m:1	158	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	tʃamotʃ		spoon (for eating)	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i158:0:1	158	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	tʃamotʃ		spoon (for eating)	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i159:b:1	159	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	not_used			knife (to cut meat)	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i159:c:1	159	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	not_used			knife (to cut meat)	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i159:q:1	159	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	not_used			knife (to cut meat)	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i159:r:1	159	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	not_used			knife (to cut meat)	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i159:l:1	159	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	not_used			knife (to cut meat)	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i159:m:1	159	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	not_used			knife (to cut meat)	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i159:0:1	159	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	not_used			knife (to cut meat)	0	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i160:b:1	160	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	hatur		hammer	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i160:c:1	160	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	hatur		hammer	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i160:q:1	160	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	hatur		hammer	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i160:r:1	160	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	hatur		hammer	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i160:l:1	160	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	hatur		hammer	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i160:m:1	160	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	hatur		hammer	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i160:0:1	160	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	haturi		hammer	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i161:b:1	161	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	wakɛŋ		axe	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i161:c:1	161	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	wakɛŋ		axe	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i161:q:1	161	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	ruwa		axe	1	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i161:r:1	161	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	wakɛŋ		axe	2	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		staged_target	resolved Koch target-site attestation
silkochbd2011:i161:l:1	161	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	kutʰar		axe	3	53	52	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72		excluded_control	A’tong or standard Bangla comparison form retained audit-only
