legacy_row	item	site_code	manual_entry_key	manual_variant_rank	manual_physical_page	manual_printed_page	manual_gloss	manual_group	manual_status	manual_form	manual_visible_base	manual_note	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	legacy_rows_for_manual	legacy_alias_retired	gloss_match	group_match	comparison
1262	180	0	silkochbd2011:i180:0:1	1	54	53	to kick	3	attested	latʰi mara			53	3	attested	lathi maɾa	silkochbd2011:i180:0:1		1	false	true	true	form_difference
1263	180	q	silkochbd2011:i180:q:1	1	54	53	to kick	4	attested	gurei̯ aʃik			53	4	unresolved	ɡuɾei � aʃik		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1264	181	b	silkochbd2011:i181:b:1	1	54	53	to swim	1	attested	huŋ			53	1	attested	huŋ	silkochbd2011:i181:b:1		1	false	true	true	form_exact
1265	181	c	silkochbd2011:i181:c:1	1	54	53	to swim	1	attested	huŋ			53	1	attested	huŋ	silkochbd2011:i181:c:1		1	false	true	true	form_exact
1266	181	l	silkochbd2011:i181:l:1	1	54	53	to swim	1	attested	huŋ			53	1	attested	huŋ	silkochbd2011:i181:l:1		1	false	true	true	form_exact
1267	181	m	silkochbd2011:i181:m:1	1	54	53	to swim	1	attested	huŋ			53	1	attested	huŋ	silkochbd2011:i181:m:1		1	false	true	true	form_exact
1268	181	r	silkochbd2011:i181:r:1	1	54	53	to swim	1	attested	huŋ			53	1	attested	huŋ	silkochbd2011:i181:r:1		1	false	true	true	form_exact
1269	181	0	silkochbd2011:i181:0:1	1	54	53	to swim	2	attested	ʃatar kata			53	2	attested	ʃatar kata	silkochbd2011:i181:0:1		1	false	true	true	form_exact
1270	181	q	silkochbd2011:i181:q:1	1	54	53	to swim	3	attested	hatrei̯			53	3	unresolved	hatɾei �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1271	182	b	silkochbd2011:i182:b:1	1	54	53	to see	1	attested	tʃai̯			53	1	unresolved	tʃai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1272	182	c	silkochbd2011:i182:c:1	1	54	53	to see	1	attested	tʃai̯			53	1	unresolved	tʃai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1273	182	l	silkochbd2011:i182:l:1	1	54	53	to see	1	attested	tʃai̯			53	1	unresolved	tʃai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1274	182	m	silkochbd2011:i182:m:1	1	54	53	to see	1	attested	tʃai̯			53	1	unresolved	tʃai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1275	182	q	silkochbd2011:i182:q:1	1	54	53	to see	1	attested	tʃai̯			53	1	unresolved	tʃai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1276	182	r	silkochbd2011:i182:r:1	1	54	53	to see	1	attested	tʃai̯			53	1	unresolved	tʃai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1277	182	0	silkochbd2011:i182:0:1	1	54	53	to see	2	attested	dɛkʰa			53	2	attested	dɛkha	silkochbd2011:i182:0:1		1	false	true	true	form_difference
1278	183	b	silkochbd2011:i183:b:1	1	54	53	to hear	1	attested	natʰum			53	1	attested	nathum	silkochbd2011:i183:b:1		1	false	true	true	form_difference
1279	183	c	silkochbd2011:i183:c:1	1	54	53	to hear	1	attested	natʰum			53	1	attested	nathum	silkochbd2011:i183:c:1		1	false	true	true	form_difference
1280	183	r	silkochbd2011:i183:r:1	1	54	53	to hear	1	attested	natʰum			53	1	attested	nathum	silkochbd2011:i183:r:1		1	false	true	true	form_difference
1281	183	0	silkochbd2011:i183:0:1	1	54	53	to hear	2	attested	ʃona			53	2	attested	ʃona	silkochbd2011:i183:0:1		1	false	true	true	form_exact
1282	183	l	silkochbd2011:i183:l:1	1	54	53	to hear	3	attested	nana			53	3	attested	nana	silkochbd2011:i183:l:1		1	false	true	true	form_exact
1283	183	m	silkochbd2011:i183:m:1	1	54	53	to hear	3	attested	naniʔ			53	3	attested	nani#	silkochbd2011:i183:m:1		1	false	true	true	form_difference
1284	183	q	silkochbd2011:i183:q:1	1	54	53	to hear	4	attested	natʰim			53	4	attested	nathim	silkochbd2011:i183:q:1		1	false	true	true	form_difference
1285	184	b	silkochbd2011:i184:b:1	1	55	54	to wait	1	attested	ʃam			54	1	attested	ʃam	silkochbd2011:i184:b:1		1	false	true	true	form_exact
1286	184	c	silkochbd2011:i184:c:1	1	55	54	to wait	1	attested	ʃam			54	1	attested	ʃam	silkochbd2011:i184:c:1		1	false	true	true	form_exact
1287	184	l	silkochbd2011:i184:l:1	1	55	54	to wait	1	attested	ʃam			54	1	attested	ʃam	silkochbd2011:i184:l:1		1	false	true	true	form_exact
1288	184	m	silkochbd2011:i184:m:1	1	55	54	to wait	1	attested	ʃam			54	1	attested	ʃam	silkochbd2011:i184:m:1		1	false	true	true	form_exact
1289	184	r	silkochbd2011:i184:r:1	1	55	54	to wait	1	attested	ʃam			54	1	attested	ʃam	silkochbd2011:i184:r:1		1	false	true	true	form_exact
1290	184	q	silkochbd2011:i184:q:1	1	55	54	to wait	1	attested	sam			54	1	attested	sam	silkochbd2011:i184:q:1		1	false	true	true	form_exact
1291	184	0	silkochbd2011:i184:0:1	1	55	54	to wait	2	attested	opɛkkʰa kɔra			54	2	unresolved	!pɛkkha k!ɾa		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1292	185	b	silkochbd2011:i185:b:1	1	55	54	to cry	1	ambiguous		kʰɛt	A small upper-right corner-like modifier is printed after final visible `kʰɛt`; its value is not inferred.	54	1	attested	khɛt̚	silkochbd2011:i185:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1293	185	c	silkochbd2011:i185:c:1	1	55	54	to cry	1	ambiguous		kʰɛt	A small upper-right corner-like modifier is printed after final visible `kʰɛt`; its value is not inferred.	54	1	attested	khɛt̚	silkochbd2011:i185:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1294	185	r	silkochbd2011:i185:r:1	1	55	54	to cry	1	ambiguous		kʰɛt	A small upper-right corner-like modifier is printed after final visible `kʰɛt`; its value is not inferred.	54	1	attested	khɛt̚	silkochbd2011:i185:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1295	185	l	silkochbd2011:i185:l:1	1	55	54	to cry	2	ambiguous		kʰɛp	A small upper-right corner-like modifier is printed after final visible `kʰɛp`; its value is not inferred.	54	2	attested	khɛp̚	silkochbd2011:i185:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1296	185	m	silkochbd2011:i185:m:1	1	55	54	to cry	2	ambiguous		kʰɛp	A small upper-right corner-like modifier is printed after final visible `kʰɛp`; its value is not inferred.	54	2	attested	khɛp̚	silkochbd2011:i185:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1297	185	0	silkochbd2011:i185:0:1	1	55	54	to cry	3	attested	kãda			54	3	unresolved	kad� a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1298	185	q	silkochbd2011:i185:q:1	1	55	54	to cry	4	attested	hɛp			54	4	attested	hɛp	silkochbd2011:i185:q:1		1	false	true	true	form_exact
1299	186	b	silkochbd2011:i186:b:1	1	55	54	to cook	1	attested	lum			54	1	attested	lum	silkochbd2011:i186:b:1		1	false	true	true	form_exact
1300	186	c	silkochbd2011:i186:c:1	1	55	54	to cook	1	attested	lum			54	1	attested	lum	silkochbd2011:i186:c:1		1	false	true	true	form_exact
1301	186	q	silkochbd2011:i186:q:1	1	55	54	to cook	1	attested	lum			54	1	attested	lum	silkochbd2011:i186:q:1		1	false	true	true	form_exact
1302	186	r	silkochbd2011:i186:r:1	1	55	54	to cook	1	attested	lum			54	1	attested	lum	silkochbd2011:i186:r:1		1	false	true	true	form_exact
1303	186	l	silkochbd2011:i186:l:1	1	55	54	to cook	1	attested	rɨm			54	1	attested	rɨm	silkochbd2011:i186:l:1		1	false	true	true	form_exact
1304	186	m	silkochbd2011:i186:m:1	1	55	54	to cook	1	attested	rɨm			54	1	attested	rɨm	silkochbd2011:i186:m:1		1	false	true	true	form_exact
1305	186	0	silkochbd2011:i186:0:1	1	55	54	to cook	2	attested	ranna kɔra			54	2	unresolved	ranna k!ɾa		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1306	187	b	silkochbd2011:i187:b:1	1	55	54	to boil (water)	1	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	54	1	attested	rot̚	silkochbd2011:i187:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1307	187	c	silkochbd2011:i187:c:1	1	55	54	to boil (water)	1	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	54	1	attested	rot̚	silkochbd2011:i187:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1308	187	l	silkochbd2011:i187:l:1	1	55	54	to boil (water)	1	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	54	1	attested	rot̚	silkochbd2011:i187:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1309	187	m	silkochbd2011:i187:m:1	1	55	54	to boil (water)	1	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	54	1	attested	rot̚	silkochbd2011:i187:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1310	187	r	silkochbd2011:i187:r:1	1	55	54	to boil (water)	1	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	54	1	attested	rot̚	silkochbd2011:i187:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1311	187	0	silkochbd2011:i187:0:1	1	55	54	to boil (water)	2	attested	ʃiddʰo kɔra			54	2	unresolved	ʃiddho k!ɾa		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1312	187	q	silkochbd2011:i187:q:1	1	55	54	to boil (water)	3	attested	rok			54	3	attested	rok	silkochbd2011:i187:q:1		1	false	true	true	form_exact
1313	188	b	silkochbd2011:i188:b:1	1	55	54	to eat	1	attested	ʃaʔ			54	1	attested	ʃa#	silkochbd2011:i188:b:1		1	false	true	true	form_difference
1314	188	c	silkochbd2011:i188:c:1	1	55	54	to eat	1	attested	ʃaʔ			54	1	attested	ʃa#	silkochbd2011:i188:c:1		1	false	true	true	form_difference
1315	188	r	silkochbd2011:i188:r:1	1	55	54	to eat	1	attested	ʃaʔ			54	1	attested	ʃa#	silkochbd2011:i188:r:1		1	false	true	true	form_difference
1316	188	m	silkochbd2011:i188:m:1	1	55	54	to eat	1	ambiguous		ʃat	A small upper-right corner-like modifier is printed after final visible `ʃat`; its value is not inferred.	54	1	attested	ʃat̚	silkochbd2011:i188:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1317	188	l	silkochbd2011:i188:l:1	1	55	54	to eat	1	attested	saʔ			54	1	attested	sa#	silkochbd2011:i188:l:1		1	false	true	true	form_difference
1318	188	q	silkochbd2011:i188:q:1	1	55	54	to eat	1	attested	saʔ			54	1	attested	sa#	silkochbd2011:i188:q:1		1	false	true	true	form_difference
1319	188	0	silkochbd2011:i188:0:1	1	55	54	to eat	2	attested	kʰawa			54	2	attested	khawa	silkochbd2011:i188:0:1		1	false	true	true	form_difference
1320	189	l	silkochbd2011:i189:l:1	1	55	54	to drink	1	attested	riŋ			54	1	attested	rɨŋ	silkochbd2011:i189:l:1		1	false	true	true	form_difference
1321	189	m	silkochbd2011:i189:m:1	1	55	54	to drink	1	attested	riŋ			54	1	attested	rɨŋ	silkochbd2011:i189:m:1		1	false	true	true	form_difference
1322	189	b	silkochbd2011:i189:b:1	1	55	54	to drink	2	attested	niŋ			54	2	attested	niŋ	silkochbd2011:i189:b:1		1	false	true	true	form_exact
1323	189	c	silkochbd2011:i189:c:1	1	55	54	to drink	2	attested	niŋ			54	2	attested	niŋ	silkochbd2011:i189:c:1		1	false	true	true	form_exact
1324	189	r	silkochbd2011:i189:r:1	1	55	54	to drink	2	attested	niŋ			54	2	attested	niŋ	silkochbd2011:i189:r:1		1	false	true	true	form_exact
1325	189	0	silkochbd2011:i189:0:1	1	55	54	to drink	3	attested	pani kʰawa			54	3	attested	pani khawa	silkochbd2011:i189:0:1		1	false	true	true	form_difference
1326	189	q	silkochbd2011:i189:q:1	1	55	54	to drink	4	attested	sa			54	4	attested	sa	silkochbd2011:i189:q:1		1	false	true	true	form_exact
1327	190	l	silkochbd2011:i190:l:1	1	55	54	to sing	1	attested	riŋʔ			54	1	attested	rɨŋ#	silkochbd2011:i190:l:1		1	false	true	true	form_difference
1328	190	m	silkochbd2011:i190:m:1	1	55	54	to sing	1	attested	riŋʔ			54	1	attested	rɨŋ#	silkochbd2011:i190:m:1		1	false	true	true	form_difference
1329	190	b	silkochbd2011:i190:b:1	1	55	54	to sing	2	attested	gai̯			54	2	unresolved	ɡai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1330	190	c	silkochbd2011:i190:c:1	1	55	54	to sing	2	attested	gai̯			54	2	unresolved	ɡai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1331	190	r	silkochbd2011:i190:r:1	1	55	54	to sing	2	attested	gai̯			54	2	unresolved	ɡai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1332	190	0	silkochbd2011:i190:0:1	1	55	54	to sing	3	attested	gan gawa			54	3	attested	ɡan ɡawa	silkochbd2011:i190:0:1		1	false	true	true	form_difference
1333	190	q	silkochbd2011:i190:q:1	1	55	54	to sing	4	attested	ganluŋ			54	4	attested	ɡanluŋ	silkochbd2011:i190:q:1		1	false	true	true	form_difference
1334	191	b	silkochbd2011:i191:b:1	1	55	54	to bite	1	ambiguous		kat	A small upper-right corner-like modifier is printed after final visible `kat`; its value is not inferred.	54	1	attested	kat̚	silkochbd2011:i191:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1335	191	c	silkochbd2011:i191:c:1	1	55	54	to bite	1	ambiguous		kat	A small upper-right corner-like modifier is printed after final visible `kat`; its value is not inferred.	54	1	attested	kat̚	silkochbd2011:i191:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1336	191	l	silkochbd2011:i191:l:1	1	55	54	to bite	2	ambiguous		kak	A small upper-right corner-like modifier is printed after final visible `kak`; its value is not inferred.	54	2	attested	kak̚	silkochbd2011:i191:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1337	191	m	silkochbd2011:i191:m:1	1	55	54	to bite	2	ambiguous		kak	A small upper-right corner-like modifier is printed after final visible `kak`; its value is not inferred.	54	2	attested	kak̚	silkochbd2011:i191:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1338	191	q	silkochbd2011:i191:q:1	1	55	54	to bite	2	ambiguous		kak	A small upper-right corner-like modifier is printed after final visible `kak`; its value is not inferred.	54	2	attested	kak̚	silkochbd2011:i191:q:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1339	191	r	silkochbd2011:i191:r:1	1	55	54	to bite	2	ambiguous		kak	A small upper-right corner-like modifier is printed after final visible `kak`; its value is not inferred.	54	2	attested	kak̚	silkochbd2011:i191:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1340	191	0	silkochbd2011:i191:0:1	1	55	54	to bite	3	attested	kamrano			54	3	unresolved	kam$ano		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1341	192	l	silkochbd2011:i192:l:1	1	55	54	to laugh	1	attested	mɨnei̯			54	1	unresolved	mɨnei �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1342	192	m	silkochbd2011:i192:m:1	1	55	54	to laugh	1	attested	mɨnei̯			54	1	unresolved	mɨnei �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1343	192	q	silkochbd2011:i192:q:1	1	55	54	to laugh	1	attested	mimin			54	1	attested	mimin	silkochbd2011:i192:q:1		1	false	true	true	form_exact
1344	192	b	silkochbd2011:i192:b:1	1	55	54	to laugh	1	attested	mini			54	1	attested	mini	silkochbd2011:i192:b:1		1	false	true	true	form_exact
1345	192	c	silkochbd2011:i192:c:1	1	55	54	to laugh	1	attested	mini			54	1	attested	mini	silkochbd2011:i192:c:1		1	false	true	true	form_exact
1346	192	r	silkochbd2011:i192:r:1	1	55	54	to laugh	1	attested	mini			54	1	attested	mini	silkochbd2011:i192:r:1		1	false	true	true	form_exact
1347	192	0	silkochbd2011:i192:0:1	1	55	54	to laugh	2	attested	haʃa			54	2	attested	haʃa	silkochbd2011:i192:0:1		1	false	true	true	form_exact
1348	193	l	silkochbd2011:i193:l:1	1	55	54	to speak	1	attested	bal			54	1	attested	bal	silkochbd2011:i193:l:1		1	false	true	true	form_exact
1349	193	m	silkochbd2011:i193:m:1	1	55	54	to speak	1	attested	bal			54	1	attested	bal	silkochbd2011:i193:m:1		1	false	true	true	form_exact
1350	193	b	silkochbd2011:i193:b:1	1	55	54	to speak	1	attested	bar			54	1	attested	bar	silkochbd2011:i193:b:1		1	false	true	true	form_exact
1351	193	c	silkochbd2011:i193:c:1	1	55	54	to speak	1	attested	bar			54	1	attested	bar	silkochbd2011:i193:c:1		1	false	true	true	form_exact
1352	193	q	silkochbd2011:i193:q:1	1	55	54	to speak	1	attested	bar			54	1	attested	bar	silkochbd2011:i193:q:1		1	false	true	true	form_exact
1353	193	r	silkochbd2011:i193:r:1	1	55	54	to speak	1	attested	bar			54	1	attested	bar	silkochbd2011:i193:r:1		1	false	true	true	form_exact
1354	193	0	silkochbd2011:i193:0:1	1	55	54	to speak	1	attested	bɔla			54	1	unresolved	b!la		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1355	195	b	silkochbd2011:i195:b:1	1	55	54	to know	1	attested	tʰarman			54	1	attested	tharman	silkochbd2011:i195:b:1		1	false	true	true	form_difference
1356	195	c	silkochbd2011:i195:c:1	1	55	54	to know	1	attested	tʰarman			54	1	attested	tharman	silkochbd2011:i195:c:1		1	false	true	true	form_difference
1357	195	r	silkochbd2011:i195:r:1	1	55	54	to know	1	attested	tʰarman			54	1	attested	tharman	silkochbd2011:i195:r:1		1	false	true	true	form_difference
1358	195	l	silkochbd2011:i195:l:1	1	55	54	to know	2	attested	tiŋ			54	2	attested	tɨŋ	silkochbd2011:i195:l:1		1	false	true	true	form_difference
1359	195	m	silkochbd2011:i195:m:1	1	55	54	to know	2	attested	tiŋ			54	2	attested	tɨŋ	silkochbd2011:i195:m:1		1	false	true	true	form_difference
1360	195	0	silkochbd2011:i195:0:1	1	55	54	to know	3	attested	dʒana			54	3	attested	dʒana	silkochbd2011:i195:0:1		1	false	true	true	form_exact
1361	195	q	silkochbd2011:i195:q:1	1	55	54	to know	3	attested	dʒana			54	3	attested	dʒana	silkochbd2011:i195:q:1		1	false	true	true	form_exact
1362	196	c	silkochbd2011:i196:c:1	1	55	54	to forget	1	attested	wandalai̯			54	1	unresolved	wandalai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1363	196	b	silkochbd2011:i196:b:1	1	55	54	to forget	1	ambiguous		wandatlai̯	A small upper-right corner-like modifier is printed after visible `wandat` before `lai̯`; its value is not inferred.	54	1	unresolved	wandat̚lai �		contains a glyph with no verified reading	1	false	true	true	manual_ambiguous_legacy_unresolved
1364	196	r	silkochbd2011:i196:r:1	1	55	54	to forget	1	ambiguous		wandatlai̯	A small upper-right corner-like modifier is printed after visible `wandat` before `lai̯`; its value is not inferred.	54	1	unresolved	wandat̚lai �		contains a glyph with no verified reading	1	false	true	true	manual_ambiguous_legacy_unresolved
1365	196	l	silkochbd2011:i196:l:1	1	55	54	to forget	2	attested	awan			54	2	attested	awan	silkochbd2011:i196:l:1		1	false	true	true	form_exact
1366	196	m	silkochbd2011:i196:m:1	1	55	54	to forget	2	attested	awan			54	2	attested	awan	silkochbd2011:i196:m:1		1	false	true	true	form_exact
1367	196	0	silkochbd2011:i196:0:1	1	55	54	to forget	3	attested	bʰulɛ dʒawa			54	3	attested	bhulɛ dʒawa	silkochbd2011:i196:0:1		1	false	true	true	form_difference
1368	196	q	silkochbd2011:i196:q:1	1	55	54	to forget	4	attested	mon hara			54	4	attested	mon hara	silkochbd2011:i196:q:1		1	false	true	true	form_exact
1369	197	l	silkochbd2011:i197:l:1	1	55	54	to sleep	1	attested	dʒɨu̯			54	1	unresolved	ɖʒɨu �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
