H,9321,bulānā,to call,,,,CDIAL,3:caus
G,9321,bolāvvũ,to call,,,,CDIAL,3:caus
M,9321,bolaviṇẽ,to call,,,,CDIAL,3:caus
Pk,9321,bollā,talk,,,f,CDIAL,4:
K,9321,bōl,language,,,m,CDIAL,4:
K,9321,būlⁱ,language,,,f,CDIAL,4:
S,9321,ḇola,promise,,,f,CDIAL,4:
S,9321,ḇolu,promise,,,m,CDIAL,4:
S,9321,ḇolī,language,,,f,CDIAL,4:
L,9321,ḇolī,,,,,CDIAL,4:
P,9321,bol,,,,m,CDIAL,4:
P,9321,bollī,,,,f,CDIAL,4:
Ku,9321,boli,,,,,CDIAL,4:
N,9321,boli,,,,,CDIAL,4:
B,9321,bol,,,,,CDIAL,4:
B,9321,boli,,,,,CDIAL,4:
Or,9321,bola,,,,,CDIAL,4:
Or,9321,boli,,,,,CDIAL,4:
Mth,9321,bol,"speech, promise",,,,CDIAL,4:
Mth,9321,boli,"speech, promise",,,,CDIAL,4:
H,9321,bol,speech,,,m,CDIAL,4:
H,9321,bolī,speech,,,f,CDIAL,4:
OMarw,9321,bola,promise,,,,CDIAL,4:
G,9321,bol,words,,,m,CDIAL,4:
G,9321,bolī,language,,,f,CDIAL,4:
M,9321,bol,words,,,m,CDIAL,4:
M,9321,bolī,language,,,f,CDIAL,4:
kcch,9321,bolṇū,to speak,,,,CDIAL,5:
kṭg,9321,bolṇõ,"to speak, say",,,,CDIAL,5:
kṭg,9321,bōl,"speech, mention",,,m,CDIAL,5:
kṭg,9321,bollɪ,"speech, language",,,f,CDIAL,5:
J,9321,bolṇu,to speak,,,,CDIAL,5:
Indo-Aryan,9322,baudha,relating to the planet Mercury; Wednesday,,,Sūryas; Viṣṇ,CDIAL,1:
Sh,9322,bodo,Wednesday,,,(-<i>do</i> &lt; <smallcaps>divasá</smallcaps>-),CDIAL,2:
Indo-Aryan,9323,bradhná,"ruddy, bay (esp. of horses)",,,¹; RV,CDIAL,1:
K,9323,bodurᵘ,tawny bull,,,m,CDIAL,2:
K,9323,büdᷴrᷴ,tawny cow,,,f; : &lt; <i>*bradhna-ḍa</i>- or poss,CDIAL,2:
Indo-Aryan,9324,bráhman,hymn,,,¹ n; RV,CDIAL,1:
Pa,9324,brahma,"supreme good, Vedic text",,,(← Sk.) n,CDIAL,2:
Indo-Aryan,9325,brahmán,"hymner, priest",,,² m; RV,CDIAL,1:
Pk,9325,bamha,Brahman,,,,CDIAL,2:
Pk,9325,baṁbha,Brahman,,,,CDIAL,2:
Pk,9325,baṁbhāṇa,Brahman,,,m,CDIAL,2:
P,9325,barahmaṇ,Brahman,,,m,CDIAL,2:
P,9325,barahmaṇī,Brahman woman,,,f,CDIAL,2:
P,9325,pammā,contemptuous term used by Sikhs for a Brahman,,,,CDIAL,2:
P,9325,pammā̃,contemptuous term used by Sikhs for a Brahman,,,,CDIAL,2:
Si,9325,bam̆ba,Brahman,,,,CDIAL,2:
Si,9325,bam̆ba,good,,,in cmpds,CDIAL,2:
Indo-Aryan,9326,*brākati,bleats,,,,CDIAL,1:
Indo-Aryan,9326,*blākkati,,,,,CDIAL,1:
Kho,9326,braγ,bleating,,,sb,CDIAL,2:1
Kho,9326,braγeik,to bleat,,,"(O'Brien ""<i>brāgöik</i>"")",CDIAL,2:1
Sh,9326,brã,bleating,,,(with <i>br</i>- retained in onom. word?),CDIAL,2:1
Bshk,9326,lāk,to bleat,,,3 sg,CDIAL,3:2
Bshk,9326,lākent,to bleat,,,,CDIAL,3:2
Indo-Aryan,9327,brāhmaṇá,"one who has sacred knowledge, Brahman",,,m; RV,CDIAL,1:
Indo-Aryan,9327,brā́hmaṇī,,,,f,CDIAL,1:
Pa,9327,brāhmaṇa,"one who has sacred knowledge, Brahman",,,m,CDIAL,2:1
shah,9327,bramaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
man,9327,bamaṇa,"one who has sacred knowledge, Brahman",,,kal,CDIAL,2:1
man,9327,baṁbhana,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
gir,9327,brahmaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
gir,9327,bamhaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
gir,9327,brāhmaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
gir,9327,bāmhaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
KharI,9327,bramhaṇeṇa,"one who has sacred knowledge, Brahman",,,inst,CDIAL,2:1
NiDoc,9327,bramaṁna,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
Dhp,9327,brammaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
Dhp,9327,bramaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
Pk,9327,bamhaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
Pk,9327,baṁbhaṇa,"one who has sacred knowledge, Brahman",,,m,CDIAL,2:1
S,9327,ḇā̃bhaṇu,"one who has sacred knowledge, Brahman",,,m,CDIAL,2:1
L,9327,ḇā̃bhaṇ,"one who has sacred knowledge, Brahman",,,m,CDIAL,2:1
P,9327,barāhmaṇ,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
P,9327,bāmhaṇ,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
ludh,9327,bāmhan,"one who has sacred knowledge, Brahman",,,m,CDIAL,2:1
Ku,9327,bāmaṇ,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
N,9327,bāman,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
N,9327,bāwan,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
N,9327,bāhun,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
A,9327,bāmun,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
OB,9327,bāmbhaṇa,"one who has sacred knowledge, Brahman",,,,CDIAL,2:1
B,9327,bāman,a low Brahman,,,,CDIAL,2:1
B,9327,bāmun,a low Brahman,,,,CDIAL,2:1
B,9327,bāmnā,a low Brahman,,,,CDIAL,2:1
Or,9327,bāmbhuṇa,a low Brahman,,,,CDIAL,2:1
Or,9327,bābhuṇa,a low Brahman,,,,CDIAL,2:1
Or,9327,bāmuṇa,a low Brahman,,,(Sambhalpur),CDIAL,2:1
Or,9327,bāmnā,a low Brahman,,,,CDIAL,2:1
Bi,9327,bābhan,a low Brahman,,,,CDIAL,2:1
Bi,9327,bāman,a low Brahman,,,,CDIAL,2:1
Mth,9327,bābhan,a low Brahman,,,,CDIAL,2:1
Mth,9327,bāman,a low Brahman,,,,CDIAL,2:1
Bhoj,9327,bāmhan,a low Brahman,,,,CDIAL,2:1
Bhoj,9327,bābhan,a low Brahman,,,,CDIAL,2:1
lakh,9327,bāmhan,a low Brahman,,,,CDIAL,2:1
lakh,9327,bā̃bhan,a low Brahman,,,,CDIAL,2:1
H,9327,bāmhan,a low Brahman,,,m,CDIAL,2:1
G,9327,bāmaṇ,a low Brahman,,,m,CDIAL,2:1
M,9327,bāmaṇ,a low Brahman,,,m,CDIAL,2:1
M,9327,bā̃bhurḍā,term of reproach for a Brahman,,,,CDIAL,2:1
M,9327,bāmurḍā,term of reproach for a Brahman,,,m,CDIAL,2:1
Si,9327,bamuṇā,term of reproach for a Brahman,,,,CDIAL,2:1
Pa,9327,brāhmaṇī,,,,f,CDIAL,3:2
Pk,9327,baṁbhaṇī,,,,,CDIAL,3:2
S,9327,ḇā̃bhaṇī,,,,,CDIAL,3:2
P,9327,bāmhaṇī,,,,,CDIAL,3:2
gng,9327,bāmĩṛ̃ə,,,,,CDIAL,3:2
B,9327,bāmni,,,,,CDIAL,3:2
Or,9327,bāmhuṇī,,,,,CDIAL,3:2
Or,9327,bāmuṇī,,,,,CDIAL,3:2
H,9327,bāmhnī,,,,,CDIAL,3:2
G,9327,bāmṇī,,,,,CDIAL,3:2
M,9327,bāmhṇī,,,,,CDIAL,3:2
Si,9327,bämiṇī,,,,,CDIAL,3:2
kcch,9327,bhrāmaṇ,Brahman,,,m,CDIAL,4:
kṭg,9327,bamməṇ,,,,m,CDIAL,4:
kṭg,9327,bamṇɪ,,,,f,CDIAL,4:
J,9327,bāmmaṇ,,,,m,CDIAL,4:
J,9327,bāmaṇ,,,,m,CDIAL,4:
Garh,9327,bāmaṇ,,,,,CDIAL,4:
Indo-Aryan,9328,brāhmī,the fish Macrognathus pancalus,,,f,CDIAL,1:
Indo-Aryan,9328,brahmī,the fish Macrognathus pancalus,,,f,CDIAL,1:@variant
P,9328,bām,eel,,,f,CDIAL,2:
N,9328,bām,eel,,,,CDIAL,2:
A,9328,bāmi,eel,,,,CDIAL,2:
H,9328,bā̃b,"eel, snake",,,,CDIAL,2:
H,9328,bām,"eel, snake",,,,CDIAL,2:
H,9328,bā̃bī,"eel, snake",,,f,CDIAL,2:
G,9328,bām,eel,,,m,CDIAL,2:
M,9328,bām,eel,,,f,CDIAL,2:
Indo-Aryan,9329,*bhakabhaka,"panting, puffing",,,,CDIAL,1:
P,9329,bhakar-bhakar,greedily,,,,CDIAL,2:
N,9329,bhakbhak,stammeringly,,,,CDIAL,2:
N,9329,bhakābhak,one mouthful after another,,,,CDIAL,2:
B,9329,bhakbhak,gushingly,,,,CDIAL,2:
Or,9329,bhakbhak,chatter,,,,CDIAL,2:
H,9329,bhakbhak,puffing,,,f,CDIAL,2:
G,9329,bhakbhak,gushingly,,,,CDIAL,2:
M,9329,bhakbhak,gushingly,,,,CDIAL,2:
Indo-Aryan,9330,*bhakkha,lump,,,,CDIAL,1:
Indo-Aryan,9330,*bhikkha,,,,,CDIAL,1:
Ḍ,9330,bʌ ́kula,thick,,,(Lorimer ḌumLg 150 wrongly &lt; <i>bahala</i>-),CDIAL;Lorimer ḌumLg[150],2:1
dar,9330,bakoṭā́,,,,,CDIAL,2:1
ar,9330,baγuṭṓ,"stout, fat",,,,CDIAL,2:1
Bshk,9330,bakū́l,"strong, thick, fat",,,,CDIAL,2:1
Phal,9330,bhakulo,strong,,,,CDIAL,2:1
pales,9330,bhāk,bull,,,,CDIAL,2:1
S,9330,bhakū,blockhead,,,m,CDIAL,2:1
S,9330,bhakuo,stupid,,,,CDIAL,2:1
L,9330,bhakrain,hammer for breaking lumps of earth,,,m; (+?),CDIAL,2:1
P,9330,bhakūā,foolish,,,,CDIAL,2:1
Ku,9330,bhakuno,stock of grain,,,,CDIAL,2:1
N,9330,bhakku,short stout man,,,,CDIAL,2:1
N,9330,bhakullo,"chubby, plump",,,,CDIAL,2:1
N,9330,bhakānu,"lump, clod",,,,CDIAL,2:1
N,9330,bhakuṇḍo,wooden ball used in a game,,,,CDIAL,2:1
B,9330,bhākus,"stupid, awkward",,,,CDIAL,2:1
Or,9330,bhaku,fool,,,,CDIAL,2:1
Or,9330,bhakā,fool,,,,CDIAL,2:1
Or,9330,bhakuā,fool,,,,CDIAL,2:1
Or,9330,bhākuṛi,short and stout,,,,CDIAL,2:1
Or,9330,bhākuṛa,whoreson,,,,CDIAL,2:1
Mth,9330,bhakkū,fool,,,,CDIAL,2:1
H,9330,bhakuā,fool,,,m,CDIAL,2:1
G,9330,bhākhrɔ,lump of bread,,,m,CDIAL,2:1
M,9330,bhākar,lump of bread,,,f,CDIAL,2:1
Si,9330,baka,big,,,,CDIAL,2:1
Si,9330,bakkā,big man or animal,,,,CDIAL,2:1
Si,9330,bakkan,"large, plump, clumsy",,,,CDIAL,2:1
P,9330,bhikk,"lump, clod of earth",,,f,CDIAL,3:2
P,9330,bhikkā,"lump, clod of earth",,,m,CDIAL,3:2
P,9330,bhikkaṛ,"lump, clod of earth",,,m,CDIAL,3:2
Indo-Aryan,9331,bhaktá,"food? (Geldner: Speiseanteil); meal, food; boiled rice",,,n; RV; Mn; Uttarar,CDIAL,1:
Pa,9331,bhatta,"meal, food",,,n,CDIAL,2:
Pk,9331,bhatta,"food, rice",,,n,CDIAL,2:
Wg,9331,bōt,rice,,,,CDIAL,2:
Pr,9331,bū́tu,flour,,,,CDIAL,2:
Pr,9331,butū́,flour,,,,CDIAL,2:
Pr,9331,bū́tū,flour,,,,CDIAL,2:
Niṅg,9331,bōt,cooked rice,,,,CDIAL,2:
Shum,9331,bǟt,cooked rice,,,,CDIAL,2:
Gaw,9331,bat,cooked rice,,,,CDIAL,2:
Kho,9331,bot,evening meal,,,(with rising tone); (Lor. <i>bΛt</i> 'rice cooked alone' ← Ind.),CDIAL;Lor,2:
Bshk,9331,batt,cooked rice,,,,CDIAL,2:
Tor,9331,bāt,cooked rice,,,,CDIAL,2:
Phal,9331,bhāt,cooked rice,,,,CDIAL,2:
Phal,9331,bat,cooked rice,,,,CDIAL,2:
Sh,9331,băt,cooked rice,,,m,CDIAL,2:
K,9331,bata,"boiled rice, meal",,,m,CDIAL,2:
S,9331,bhatu,boiled rice,,,m,CDIAL,2:
L,9331,bhat,"bruised corn, boiled rice",,,m,CDIAL,2:
P,9331,bhatt,boiled rice,,,m,CDIAL,2:
P,9331,bhappā,boiled rice,,,,CDIAL,2:
bhiḍ,9331,bhatt,boiled rice,,,n,CDIAL,2:
bhiḍ,9331,bhāt,boiled rice,,,m,CDIAL,2:
Ku,9331,bhāt,boiled rice,,,,CDIAL,2:
N,9331,bhāt,boiled rice,,,,CDIAL,2:
A,9331,bhāt,boiled rice,,,,CDIAL,2:
B,9331,bhāt,boiled rice,,,,CDIAL,2:
Or,9331,bhāta,boiled rice,,,,CDIAL,2:
Bi,9331,bhāt,boiled rice,,,,CDIAL,2:
Bhoj,9331,bhāt,boiled rice,,,,CDIAL,2:
lakh,9331,bhātᵘ,boiled rice,,,,CDIAL,2:
H,9331,bhāt,boiled rice,,,m,CDIAL,2:
H,9331,bhātī,custom of sending cooked rice to a house where there has been a death,,,f,CDIAL,2:
OMarw,9331,bhāta,boiled rice,,,,CDIAL,2:
G,9331,bhāt,boiled rice,,,m,CDIAL,2:
M,9331,bhāt,boiled rice,,,n,CDIAL,2:
Ko,9331,bhāta,husk of rice,,,,CDIAL,2:
Si,9331,bata,cooked rice,,,,CDIAL,2:
Md,9331,bat,"rice, meal",,,,CDIAL,2:
Md,9331,bai,"rice, meal",,,,CDIAL,2:
P,9331,bhattā,"extra pay to public servants or soldiers, travelling allowance",,,m,CDIAL,3:perh. rather &lt; *<smallcaps>bhārta</smallcaps>-
ludh,9331,bhattā,food taken to farmers in fields,,,,CDIAL,3:perh. rather &lt; *<smallcaps>bhārta</smallcaps>-
H,9331,bhātā,advances made to ploughmen without interest,,,,CDIAL,3:perh. rather &lt; *<smallcaps>bhārta</smallcaps>-
H,9331,bhattā,advances made to ploughmen without interest,,,m,CDIAL,3:perh. rather &lt; *<smallcaps>bhārta</smallcaps>-
G,9331,bhātũ,extra allowance above pay given to public servants &amp;c.,,,n,CDIAL,3:perh. rather &lt; *<smallcaps>bhārta</smallcaps>-
Si,9331,bata,daily ration or pay of coolie or soldier,,,,CDIAL,3:perh. rather &lt; *<smallcaps>bhārta</smallcaps>-
kcch,9331,bhā̃t,cooked rice,,,←,CDIAL,4:
kṭg,9331,bhāˋt,,,,m,CDIAL,4:
J,9331,bhā't,,,,m,CDIAL,4:
Garh,9331,bhāt,,,,,CDIAL,4:
Md,9331,bat,,,,,CDIAL,4:
Indo-Aryan,9332,bhaktakara,cook,,,m; Pat,CDIAL,1:
P,9332,bhater,a head cook,,,m,CDIAL,2:
ḍog,9332,pater,manager of a kitchen,,,(with low rising tone on first syllable) m,CDIAL,2:
Indo-Aryan,9333,bhaktakāra,cook,,,m; lex,CDIAL,1:
Pa,9333,bhattakāraka,cook,,,m,CDIAL,2:
N,9333,bhatiyār,feast,,,,CDIAL,2:
N,9333,bhater,feast,,,,CDIAL,2:
Indo-Aryan,9334,*bhaktatr̥ṇa,rice-straw,,,,CDIAL,1:
M,9334,bhātyaṇ,rice-straw,,,,CDIAL,2:
M,9334,bhāteṇ,rice-straw,,,,CDIAL,2:
M,9334,bhātyeṇ,rice-straw,,,n,CDIAL,2:
Indo-Aryan,9335,*bhaktapānīya,rice-water,,,,CDIAL,1:
Or,9335,bhātuāṇi,water boiling in pot for cooking rice,,,,CDIAL,2:
Indo-Aryan,9336,*bhaktapāla,food-controller,,,,CDIAL,1:
OSi,9336,batapalaha,food-controller,,,gen,CDIAL,2:
Indo-Aryan,9337,*bhaktādhāra,vessel for food,,,,CDIAL,1:
bhal,9337,bhattāhar,a very large basket in which cooked meal is stored during a wedding,,,m,CDIAL,2:
kcch,9337,bhatār,food carried on a journey,,,m; or &lt; †*<smallcaps>bhaktāhāra</smallcaps>,CDIAL,3:
Indo-Aryan,9337a,*bhaktāhāra,food consisting of boiled rice,,,,CDIAL,1:
kcch,9337a,bhatār,food carried on a journey,,,m; or &lt; *<smallcaps>bhaktādhāra</smallcaps>,CDIAL,2:
Indo-Aryan,9338,bhaktí,"possession; worship, devotion; attribute; decoration; arrangement; *form, manner",,,¹ f; RV; ŚvetUp; Nir; Hariv; lex,CDIAL,1:
Pa,9338,bhatti,"service, devotion",,,f,CDIAL,2:
Pa,9338,bhatti-kamma,"making lines, decoration",,,n,CDIAL,2:
Pk,9338,bhatti,"devotion, arrangement, sort",,,f,CDIAL,2:
Ap,9338,bhaṁti,sort,,,f,CDIAL,2:
S,9338,bhati,"ways, manner, habit",,,f,CDIAL,2:
Mth,9338,bhāti,"form, appearance",,,,CDIAL,2:
Mth,9338,bhā̃ti,"form, appearance",,,,CDIAL,2:
OAw,9338,bhāṁtī,"way, manner",,,f,CDIAL,2:
H,9338,bhā̃t,sort,,,,CDIAL,2:
H,9338,bhā̃tī,sort,,,"f; (→ S. <i>bhā̃ti</i> f., P. <i>bhā̃t</i> m., Ku. N. <i>bhā̃ti</i>, N. <i>bhā̃t</i>)",CDIAL,2:
OMarw,9338,bhā̃ti,"manner, kind",,,f,CDIAL,2:
G,9338,bhātⁱ,"manner, kind",,,f,CDIAL,2:
M,9338,bhā̃t,"manner, kind",,,f,CDIAL,2:
Si,9338,bätiya,"love, honour",,,,CDIAL,2:
S,9338,bhā̃ti,,,,f,CDIAL,2:H →
P,9338,bhā̃t,,,,m,CDIAL,2:H →
Ku,9338,bhā̃ti,,,,,CDIAL,2:H →
N,9338,bhā̃ti,,,,,CDIAL,2:H →
N,9338,bhā̃t,,,,,CDIAL,2:H →
Indo-Aryan,9339,bhakti,part; section; analysis,,,² f; AitBr; Lāṭy; Sāh,CDIAL,1:
Indo-Aryan,9340,bhakṣá,"eating, food",,,m; RV,CDIAL,1:
Pk,9340,bhakkha,"eating, meal",,,m,CDIAL,2:
Indo-Aryan,9341,bhakṣakāra,*eating; cook,,,m; lex,CDIAL,1:
Dm,9341,bḗžar,leopard (?),,,NTS xii 162,CDIAL;NTS[xii 162],2:
ar,9341,bačṓr,leopard,,,,CDIAL,2:
chil,9341,bačór,wolf (?),,,,CDIAL,2:
Shum,9341,bac̣hā́r,leopard,,,"IIFL iii 3, 30","CDIAL;IIFL[iii 3, 30]",2:
Indo-Aryan,9342,bhakṣáyati,"eats, drinks",,,RV,CDIAL,1:
Indo-Aryan,9342,bhákṣati,"eats, drinks",,,MBh,CDIAL,1:@variant
Pa,9342,bhakkhati,eats,,,,CDIAL,2:
Pk,9342,bhakkhēi,eats,,,pres,CDIAL,2:
Pk,9342,bhakkhaṁta,eats,,,,CDIAL,2:
P,9342,bhakkhṇā,to devour,,,,CDIAL,2:
P,9342,bhacchṇā,to devour,,,,CDIAL,2:
marm,9342,bhakkhnū,to eat quickly in large quantities,,,,CDIAL,2:
khas,9342,bhakknū,to eat quickly in large quantities,,,,CDIAL,2:
rudh,9342,bhakknā,to eat quickly in large quantities,,,,CDIAL,2:
Indo-Aryan,9343,*bhakṣiyarūpa,food,,,,CDIAL,1:
S,9343,bakhirū,a plant with a prickly pod (Tribulus alatus eaten by the poor?),,,m; : see <smallcaps>bhakṣya</smallcaps>,CDIAL,2:
Indo-Aryan,9344,bhakṣya,eatable; food,,,n; Mn,CDIAL,1:
Pa,9344,bhakkha,eatable; food,,,n,CDIAL,2:
P,9344,bhakkhṛā,the thorny medicinal plant Tribulus alatus (used as food by the poor),,,m,CDIAL,2:
P,9344,bhakkṛā,the thorny medicinal plant Tribulus alatus (used as food by the poor),,,m,CDIAL,2:
P,9344,abakkh,uneatable,,,from,CDIAL,3:
P,9344,*bakkh,uneatable,,,,CDIAL,3:
Indo-Aryan,9345,*bhakṣyāgāra,food-store,,,n,CDIAL,1:
Ku,9345,bhakār,large wooden box to hold grain,,,,CDIAL,2:
N,9345,bhakāro,small shed,,,,CDIAL,2:
N,9345,bhakāri,basket for storing grain,,,,CDIAL,2:
Indo-Aryan,9346,bhága,"good fortune, sexual pleasure",,,¹ m; RV,CDIAL,1:
Pk,9346,bhaga,good fortune,,,,CDIAL,2:
Pk,9346,bhaya,good fortune,,,m,CDIAL,2:
OG,9346,bhaī,with pleasure,,,inst,CDIAL,2:
Si,9346,bā,good fortune,,,(or &lt; <smallcaps>bhāgá</smallcaps>-¹ ~ <i>bā</i> 'half' &lt; <smallcaps>bhāga</smallcaps>-²),CDIAL,2:
Indo-Aryan,9347,bhaga,vulva,,,² m; Mn,CDIAL,1:
Indo-Aryan,9348,bhagín,"prosperous, happy",,,AV,CDIAL,1:
Paš,9348,bai,good,,,"IIFL iii 3, 27","CDIAL;IIFL[iii 3, 27]",2:
Shum,9348,bäi,"good (of grass for pasture), well (of health)",,,,CDIAL,2:
Gaw,9348,bäi,good,,,(m. and f.),CDIAL,2:
Indo-Aryan,9349,bhaginī,sister,,,f; Mn,CDIAL,1:
Indo-Aryan,9349,bhaginikā,sister,,,f,CDIAL,1:@variant
Pa,9349,bhaginī,sister,,,f,CDIAL,2:
kāl,9349,bhaginina,sister,,,,CDIAL,2:
dh,9349,bhagininīnaṁ,sister,,,gen,CDIAL,2:
Pk,9349,bhagiṇī,sister,,,,CDIAL,2:
Pk,9349,bhagiṇiā,sister,,,,CDIAL,2:
Pk,9349,bahiṇī,sister,,,f,CDIAL,2:
Pk,9349,bhaiṇī,sister,,,,CDIAL,2:
eur,9349,phen,sister,,,,CDIAL,2:
pal,9349,bēn,sister,,,,CDIAL,2:
Ḍ,9349,beɪn,sister,,,,CDIAL,2:
Woṭ,9349,baīnə,sister,,,,CDIAL,2:
Woṭ,9349,baī́n,sister,,,,CDIAL,2:
Mai,9349,bhẽ,sister,,,"(Barth NTS xviii 127) """,CDIAL;NTS[xviii 127],2:
Mai,9349,byåwn,sister,,,"""",CDIAL,2:
ky,9349,bhī̃,sister,,,,CDIAL,2:
Chil,9349,bihā̃,sister,,,,CDIAL,2:
Phal,9349,bhε῀ṇ,"sister, brother's wife",,,,CDIAL,2:
Phal,9349,bᵉhε῀ṇ,"sister, brother's wife",,,,CDIAL,2:
K,9349,bĕñĕ,sister,,,,CDIAL,2:
K,9349,biñ,term of address to woman of equal or moderate age,,,,CDIAL,2:
K,9349,biñᷴ,term of address to woman of equal or moderate age,,,,CDIAL,2:
kash,9349,bhain,,,,,CDIAL,2:
ḍoḍ,9349,bahiṇ,,,,,CDIAL,2:
pog,9349,bēan,,,,obl,CDIAL,2:
pog,9349,bīni,,,,,CDIAL,2:
S,9349,bheṇ,,,,,CDIAL,2:
S,9349,bheṇu,,,,,CDIAL,2:
L,9349,bhêṇ,,,,obl,CDIAL,2:
L,9349,bhêṇū,,,,pl,CDIAL,2:
L,9349,bhêṇã,,,,,CDIAL,2:
khet,9349,bhε῀ṇ,,,,,CDIAL,2:
awāṇ,9349,bhε̄̀ṇ,,,,,CDIAL,2:
P,9349,bhaiṇ,,,,(bhaṭ. 'younger sister'),CDIAL,2:
ludh,9349,bhain,,,,,CDIAL,2:
cam,9349,baihṇ,,,,,CDIAL,2:
bhal,9349,bhε῀ṇ,,,,pl,CDIAL,2:
bhal,9349,bhε῀ṇī,,,,,CDIAL,2:
cur,9349,bhēṇ,,,,,CDIAL,2:
paṅ,9349,bhaiṇ,younger sister,,,,CDIAL,2:
Ku,9349,baiṇī,,,,,CDIAL,2:
gng,9349,bε̄̃ṛⁱ,,,,,CDIAL,2:
N,9349,baini,younger sister,,,,CDIAL,2:
A,9349,bahini,younger sister,,,,CDIAL,2:
A,9349,bhani,younger sister,,,,CDIAL,2:
B,9349,bain,,,,,CDIAL,2:
B,9349,buin,,,,,CDIAL,2:
B,9349,bon,,,,"ODBL 308, (E and SE)",CDIAL;ODBL[308],2:
B,9349,bhain,,,,,CDIAL,2:
Or,9349,bhaïṇī,,,,,CDIAL,2:
Or,9349,bhaaṇī,,,,,CDIAL,2:
Or,9349,bhaüṇī,,,,,CDIAL,2:
Or,9349,bhaeṇī,,,,(Itar),CDIAL,2:
Or,9349,bhaüṇḍī,,,,,CDIAL,2:
Or,9349,bahiṇī,,,,,CDIAL,2:
Or,9349,baheṇī,,,,,CDIAL,2:
Mth,9349,bahin,,,,,CDIAL,2:
Mth,9349,bahini,,,,,CDIAL,2:
Bhoj,9349,bahinⁱ,,,,,CDIAL,2:
lakh,9349,bahinⁱ,,,,,CDIAL,2:
H,9349,bahin,,,,,CDIAL,2:
H,9349,bahan,,,,(Bhulia),CDIAL,2:
H,9349,bhaïn,,,,,CDIAL,2:
Brj,9349,bhaïnī,,,,,CDIAL,2:
OMarw,9349,bahaṇa,,,,,CDIAL,2:
OMarw,9349,bhaṇa,,,,,CDIAL,2:
OG,9349,bahina,,,,,CDIAL,2:
G,9349,bahεn,sister,,,,CDIAL,2:
G,9349,bεn,sister,,,,CDIAL,2:
G,9349,bεnī,"dear sister, confidante",,,(<i>n</i> is unexpl.),CDIAL,2:
ghis,9349,bhen,,,,,CDIAL,2:
paṭ,9349,bhun,,,,,CDIAL,2:
M,9349,bahīṇ,,,,,CDIAL,2:
Ko,9349,bhaiṇi,,,,,CDIAL,2:
Si,9349,buhunā,elder sister,,,st,CDIAL,2:
Si,9349,buhun,elder sister,,,,CDIAL,2:
Si,9349,bihinī,elder sister,,,st,CDIAL,2:
Si,9349,bihin,elder sister,,,,CDIAL,2:
kcch,9349,bhaiṇ,sister,,,f,CDIAL,3:
kṭg,9349,bn/aṇ,sister,,,,CDIAL,3:
kṭg,9349,bhε̄̀ṇ,sister,,,f,CDIAL,3:
kc,9349,bɔiṇ,sister,,,,CDIAL,3:
kc,9349,bhɔiṇ,sister,,,f,CDIAL,3:
J,9349,baiṇ,sister,,,f,CDIAL,3:
Garh,9349,bεṇ,sister,,,,CDIAL,3:
Indo-Aryan,9350,bhaginīpati,sister's husband,,,m; Kathās,CDIAL,1:
Pk,9350,bhaïṇīvaï,sister's husband,,,m,CDIAL,2:
K,9350,bema,sister's husband,,,m,CDIAL,2:
S,9350,bheṇīvio,sister's husband,,,m,CDIAL,2:
L,9350,bhanūiā,sister's husband,,,,CDIAL,2:
L,9350,bhanvīa,sister's husband,,,,CDIAL,2:
L,9350,bhunīa,sister's husband,,,(Ju.),CDIAL;Ju,2:
L,9350,bhaṇvīā,sister's husband,,,,CDIAL,2:
mult,9350,bhaṇveiā,sister's husband,,,m,CDIAL,2:
awāṇ,9350,bhaṇīā,sister's husband,,,,CDIAL,2:
awāṇ,9350,bhṇīā,sister's husband,,,,CDIAL,2:
P,9350,bhaṇoī,sister's husband,,,,CDIAL,2:
P,9350,baihnoī,sister's husband,,,,CDIAL,2:
P,9350,bhanoī,sister's husband,,,,CDIAL,2:
P,9350,bhanoiā,sister's husband,,,,CDIAL,2:
P,9350,bahnoī,sister's husband,,,,CDIAL,2:
P,9350,bhaṇvayyā,sister's husband,,,,CDIAL,2:
P,9350,bhanvayyā,sister's husband,,,,CDIAL,2:
P,9350,bhanvīyyā,sister's husband,,,m,CDIAL,2:
P,9350,banoī,sister's husband,,,,CDIAL,2:
