Item	Gloss	Similarity_Group	Raw_Form	Form	Site_Codes	Printed_Page	Response	Review
205	to push	2	lor	lor	F	76	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
205	to push	3	khn niat	khɨn nia̯t	HK	76	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	1	p te	pɨ teʔ	A	76	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	1	p tea	pɨ tea̯ʔ	BJ	76	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	1	p tia	pɨ tia̯ʔ	CDEI	76	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	2	rien	rie̯n	K	76	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	2	rin	rin	G	76	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	2	ri	riŋ	F	76	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	3	par	parɪŋ	L	76	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	4	r n	rɨ nɪŋ	H	76	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	1	kd	kɨdɔʔ	DEI	76	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	1	kd	kdɔʔ	AGJ	76	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	2	te	teʔ	L	76	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	2	ti	tiʔ	B	76	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	3	wit	wit	C	76	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	4	khm	khɔm	K	76	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	4	khum	khum	F	76	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	5	khn nom	khɨn nom	H	76	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	1	s ia	sɨ ia̯	DE	76	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	1	si a	si a	A	76	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	1	si ia	si ia̯	BIJ	76	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	2	njiar	njia̯r	KL	76	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	3	pe sili	pe siliŋ	C	76	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	4	pn khuit	pɨn khui̯t	F	76	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	5	njam	njam	G	76	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	6	nien nat	nie̯n nat	H	76	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	1	su	su	ABCDEIJKL	76	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	2	sur	suə̯r	F	76	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	2	sur	sur	G	76	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	3	sn nk	sɨn nɨk	H	76	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
211	to wash (face/hand)	1	khsi	khsi	ABCDEIJ	76	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
211	to wash (face/hand)	2	sait	sai̯t	FKL	76	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
211	to wash (face/hand)	2	set	set	G	76	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
211	to wash (face/hand)	3	s nait	sɨ nai̯t	H	76	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
212	to take bath	1	sem	sem	ABCDEIJ	76	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
212	to take bath	1	sum	sum	FGKL	76	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
212	to take bath	2	s num	sɨ num	H	76	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut something	1	but	but	ABCDEIJ	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut something	2	t	ɔt	FKL	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut something	3	a	aʔ	G	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut something	4	n nut	ɨn nut	H	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
214	to burn	1	tha	thaŋ	ABCDEFGIJKL	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
214	to burn	2	thna	thɨnaŋ	H	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	1	khti	khti	ACDEJ	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	1	kht	khtɪ	B	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	2	thet	thet	G	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	2	thiet	thie̯t	KL	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	2	thot	thot	F	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	3	th nt	thɨ nɔt	H	77	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	1	do	do	F	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	1	du	du	ABCDEI	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	1	dua	dua̯	J	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	2	dai	dai̯	G	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	2	dei	dei̯	K	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	3	dei	dei̯	K	77	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	3	die	die̯	L	77	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	4	dn	dɨnɔ	H	77	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	1	htu	ʈʃhɨtuʔ	DE	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	1	hetu	ʈʃhetuʔ	BI	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	1	hutu	ʈʃhutuʔ	AJ	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	2	stu	stuʔ	C	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	2	tu	tuʔ	KL	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	3	to	to	FG	77	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	4	tnk	tɨʔnɨk	H	77	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	1	pn r	pɨn rɔʔ	ADEIJ	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	1	pen r	pen rɔ	B	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	2	lam ler	lam ler	F	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	3	klam misa	klam misa	G	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	4	thlit	thɨlɔi̯t	H	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	5	thk	thɔk	KL	77	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	1	lum	lum	ABCDEFIJ	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	2	him	him	G	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	3	thnom	thɨnom	H	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	4	m	ʃɪm	K	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	4	sm	sɪm	L	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	1	a	a	ABCDEI	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	1	ai	ai̯	KL	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	1	e	e	GJ	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	2	im	ʃim	F	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	3	n nai	ɨn nai̯	H	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	1	pn jap	pɨn jap	FH	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	1	pen dip	pen dʒip	BDEJ	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	1	pen jip	pen jip	A	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	1	pen ip	pen ʒip	CI	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	2	deti jap	deti jap	G	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	3	pniap	pnia̯p	KL	77	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	1	de dip	de dʒip	B	77	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	1	de jip	de jip	AD	77	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	1	de ip	de ʒip	CI	77	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	2	jap	jap	FG	77	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	2	jiap	jia̯p	KL	77	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	2	jip	jip	EJ	77	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	3	nien nap	nie̯n nap	H	77	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	mj	mɨjɨ	J	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	mjua	mɨjua̯	D	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	maja	maja	FG	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	maje	maje	B	78	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	mej	mejɨ	I	78	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	mej	mejə	CE	78	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	mija	mija	A	78	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	2	de mr hia	dʒe mɨrɨ hia̯ŋ	H	78	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	3	iet	ie̯t	L	78	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	4	lep	lep	K	78	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	1	ma khn	maʔ khnɪŋ	A	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	1	ma khni	maʔ khniŋ	C	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	2	khnji	khɨnjiŋ	F	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	2	khni	khniŋ	BDEIJ	78	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	3	n hin	gɨn ʈʃhin	G	78	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	4	do kn a	dʒo kɨn ʈʃa	H	78	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	5	i si	i si	L	78	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	6		ʃɔʔ	K	78	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
225	one	1	mi	mi	ABCDEIJ	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
225	one	2	wei	wei̯	FKL	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
225	one	2	wi	wi	G	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
225	one	3	uw	uwə	H	78	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	1		ɨ̃	J	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	1		ɔ̃	ACI	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	1	ua	ũa̯	D	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	2	a	ã	E	78	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	2	e	ẽ	B	78	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	3	ar	ar	FGHKL	78	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	4		ɨ̃	J	78	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	4	e	ẽ	B	78	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	5		ɨ̃	J	78	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	5	ua	ũa̯	D	78	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
227	three	1	la	la	ABCDEI	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
227	three	1	lai	lai̯	FHKL	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
227	three	1	le	le	GJ	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
228	four	1	rea	rea̯	BJ	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
228	four	1	ria	ria̯	ACDEI	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
228	four	2	sao	sao̯	FHKL	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
228	four	3	so	so	G	78	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
229	five	1	ran	ran	ABCDEIJ	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
229	five	2	san	san	FGH	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
229	five	2	sa	saŋ	KL	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	1	thro	thro	A	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	1	throu	throu̯	BCDEIJ	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	2	hn reo	hɨn reo̯	FKL	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	3	ru	ru	G	78	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	4	hr	hɨrɨʔ	H	78	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	1	hn thla	hɨn thla	ACDEI	78	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	1	hn thle	hɨn thle	J	78	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	1	hen thla	hen thla	B	78	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	2	hn jo	hɨn jo	L	78	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	2	hn niu	hɨn niu̯	K	78	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	2	hn njua	hɨn njua̯	F	78	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	3	njao	njao̯	G	78	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	4	hniu	hniu̯	H	78	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	1	mp	mpəŋɔ	A	79	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	2	hm p 	hɨm p ə̃	I	79	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	2	hm pa a	hɨm paʔ ã	E	79	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	2	hn p 	hɨn pɨ ɨ̃	J	79	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	2	hen pe e	hen pe ẽ	B	79	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	3	phra	phra	FGHKL	79	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	4	mp	mpɔ̃	C	79	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	4	mpu ua	mpũ ũa̯	D	79	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	1	hn i a	hɨn ʃi aʔ	C	79	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	1	hn ia	hɨn ʃiaʔ	A	79	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	1	hen sa a	hen sa aʔ	B	79	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	1	hen sia	hen siaʔ	EI	79	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	2	a	ʃɪʔa	D	79	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	3	khn dai	khɨn dai̯	FKL	79	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	3	khn de	khɨn de	G	79	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	3	khon dai	khon dai̯	H	79	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	4	hn i a	hɨn ʃi aʔ	C	79	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	4	hn ia	hɨn ʃiaʔ	A	79	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	4	hn ie	hɨn ʃie̯	J	79	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	4	hen sia	hen siaʔ	EI	79	12	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
234	ten	1	i pho	ʃi pho	KL	79	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
234	ten	1	i phu	ʃi phu	ABCDEI	79	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
234	ten	1	i phua	ʃi phua̯	FJ	79	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
