Item	Gloss	Site	Response	Group	PDF_Page	Printed_Page	Column	Raw_OCR	Palakkad_Kunjapana_Control	Transcription	Review	Uncertainty
142	four	KUN	1	1	47	42	3	nalu	nɑlɨ	nʌlu	reviewed	
142	four	KOL	1	1	47	42	3	nalé	nɑlɨ	nʌlɨ	reviewed	
142	four	CHE	1	1	47	42	3	nalé	nɑlɨ	nʌlɨ	reviewed	
142	four	KIL	1	1	47	42	3	nalu	nɑlɨ	nʌlu	reviewed	
142	four	MET	1	1	47	42	3	nali	nɑlɨ	nʌlɨ	reviewed	
142	four	CHO	1	1	47	42	3	nalé	nɑlɨ	nʌlɨ	reviewed	
142	four	MAV	1	1	47	42	3	nalé	nɑlɨ	nʌlɨ	reviewed	
142	four	ANA	1	1	47	42	3	nali	nɑlɨ	nʌlɨ	reviewed	
142	four	BOO	1	2,4	47	42	3	nakku	nɑlɨ	nʌkku	reviewed	
142	four	THA	1	1	47	42	3	nalu	nɑlɨ	nʌlu	reviewed	
142	four	NEL	1	1	47	42	3	naléa	nɑlɨ	nʌlɨ	reviewed	
143	five	KUN	1	1,2	47	42	3	anzu	ʌndʒɨ	ʌɲʤu	reviewed	source-raster-affricate
143	five	KOL	1	2	47	42	3	anjé	ʌndʒɨ	ʌɲʤɨ	reviewed	source-raster-affricate
143	five	CHE	1	2	47	42	3	anjé	ʌndʒɨ	ʌɲʤɨ	reviewed	source-raster-affricate
143	five	KIL	1	2	47	42	3	anju	ʌndʒɨ	ʌɲʤu	reviewed	source-raster-affricate
143	five	MET	1	2	47	42	3	ani	ʌndʒɨ	ʌnɨ	reviewed	source-raster-coronal
143	five	CHO	1	2	47	42	3	anjé	ʌndʒɨ	ʌɲʤɨ	reviewed	source-raster-affricate
143	five	MAV	1	2	47	42	3	anju	ʌndʒɨ	ʌɲʤu	reviewed	source-raster-affricate
143	five	ANA	1	2	47	42	3	anji	ʌndʒɨ	ʌɲʤɨ	reviewed	source-raster-affricate
143	five	BOO	1	4	47	42	3	a‘ di	ʌndʒɨ	ʌɪɖɨ	reviewed	source-raster-legacy-glyph-ɪ; source-raster-coronal
143	five	THA	1	2	47	42	3	anjé	ʌndʒɨ	ʌɲʤɨ	reviewed	source-raster-affricate
143	five	NEL	1	2	47	42	3	anj4	ʌndʒɨ	ʌɲʤɨ	reviewed	source-raster-affricate
144	six	KUN	1	2,3	48	43	1	aru	ɑːɾɨ	ʌɾu	reviewed	
144	six	KOL	1	3	48	43	1	aré	ɑːɾɨ	ʌɾɨ	reviewed	
144	six	CHE	1	2,3	48	43	1	aru	ɑːɾɨ	ʌɾu	reviewed	
144	six	KIL	1	2,3	48	43	1	aru	ɑːɾɨ	ʌɾu	reviewed	
144	six	MET	1	3	48	43	1	ari	ɑːɾɨ	ʌɾɨ	reviewed	
144	six	CHO	1	3	48	43	1	aré4	ɑːɾɨ	ʌɾɨ	reviewed	
144	six	MAV	1	2,3	48	43	1	aru	ɑːɾɨ	ʌɾu	reviewed	
144	six	ANA	1	3	48	43	1	ar:	ɑːɾɨ	ʌɾɨ	reviewed	
144	six	BOO	1	3	48	43	1	aré	ɑːɾɨ	ʌɾɨ	reviewed	
144	six	THA	1	3	48	43	1	aré	ɑːɾɨ	ʌɾɨ	reviewed	
144	six	NEL	1	2,3	48	43	1	aru	ɑːɾɨ	ʌɾu	reviewed	
145	seven	KUN	1	1,2,5	48	43	1	elu	ɛːɭɨ	ɛɭu	reviewed	source-raster-coronal
145	seven	KOL	1	5	48	43	1	el#	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
145	seven	CHE	1	5	48	43	1	el2	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
145	seven	KIL	1	1,2,5	48	43	1	elu	ɛːɭɨ	ɛɭu	reviewed	source-raster-coronal
145	seven	MET	1	5	48	43	1	elé	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
145	seven	CHO	1	5	48	43	1	el4	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
145	seven	MAV	1	1,2,5	48	43	1	elu	ɛːɭɨ	ɛɭu	reviewed	source-raster-coronal
145	seven	ANA	1	5	48	43	1	eli	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
145	seven	BOO	1	5	48	43	1	elé	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
145	seven	THA	1	5	48	43	1	eld	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
145	seven	NEL	1	5	48	43	1	el#	ɛːɭɨ	ɛɭɨ	reviewed	source-raster-coronal
146	eight	KUN	1	1,2	48	43	1	ett:	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	KOL	1	1,2	48	43	1	etté	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	CHE	1	1,2	48	43	1	etté	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	KIL	1	1,2,3	48	43	1	ettu	ɛʈʈɨ	ɛʈʈu	reviewed	source-raster-coronal
146	eight	MET	1	1,2	48	43	1	ett:	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	CHO	1	1,2	48	43	1	ett:	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	MAV	1	1,2	48	43	1	ett:	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	ANA	1	1,2	48	43	1	ett:	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	BOO	1	3	48	43	1	entu	ɛʈʈɨ	eɳʈu	reviewed	source-raster-coronal
146	eight	THA	1	1,2	48	43	1	etté	ɛʈʈɨ	ɛʈʈɨ	reviewed	source-raster-coronal
146	eight	NEL	1	1,2,3	48	43	1	ettu	ɛʈʈɨ	ɛʈʈu	reviewed	source-raster-coronal
147	nine	KUN	1	1	48	43	2	ombadé	ombʌd̪ɨ	ombʌd̪ɨ	reviewed	source-raster-coronal
147	nine	KOL	1	1	48	43	2	ombadé	ombʌd̪ɨ	ombʌd̪ɨ	reviewed	source-raster-coronal
147	nine	CHE	1	1	48	43	2	ombadi	ombʌd̪ɨ	ombʌd̪ɨ	reviewed	source-raster-coronal
147	nine	KIL	1	1	48	43	2	ombadu	ombʌd̪ɨ	ombʌd̪u	reviewed	source-raster-coronal
147	nine	MET	1	1	48	43	2	ombad4	ombʌd̪ɨ	ombʌd̪ɨ	reviewed	source-raster-coronal
147	nine	CHO	1	1	48	43	2	ombatti	ombʌd̪ɨ	ombʌʈʈɨ	reviewed	source-raster-coronal
147	nine	MAV	1	1	48	43	2	ombodu	ombʌd̪ɨ	omboɖu	reviewed	source-raster-coronal
147	nine	ANA	1	1	48	43	2	ombalt:	ombʌd̪ɨ	ombʌʈʈɨ	reviewed	source-raster-coronal
147	nine	BOO	1	1	48	43	2	ombatté	ombʌd̪ɨ	ombʌʈʈɨ	reviewed	source-raster-coronal
147	nine	THA	1	1	48	43	2	ombadé	ombʌd̪ɨ	ombʌd̪ɨ	reviewed	source-raster-coronal
147	nine	NEL	1	1	48	43	2	ombadé	ombʌd̪ɨ	ombʌd̪ɨ	reviewed	source-raster-coronal
148	ten	KUN	1	1	48	43	2	patté	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	KOL	1	1	48	43	2	patté	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	CHE	1	1	48	43	2	patti	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	KIL	1	1	48	43	2	pattu	pʌtt̪ɨ̪	pʌʈʈu	reviewed	source-raster-coronal
148	ten	MET	1	1	48	43	2	patti	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	CHO	1	1	48	43	2	patté	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	MAV	1	1	48	43	2	patti	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	ANA	1	1	48	43	2	patti	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	BOO	1	1	48	43	2	oft:	pʌtt̪ɨ̪	oʈʈɨ	reviewed	source-raster-coronal
148	ten	THA	1	1	48	43	2	patti	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
148	ten	NEL	1	1	48	43	2	patts	pʌtt̪ɨ̪	pʌʈʈɨ	reviewed	source-raster-coronal
149	eleven	KUN	1	1	48	43	2	patanonné	pʌd̪ɪnontu	pʌt̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	eleven	KOL	1	1	48	43	2	padanoné	pʌd̪ɪnontu	pʌd̪ʌnoɳɨ	reviewed	source-raster-coronal
149	eleven	CHE	1	1	48	43	2	padanonni	pʌd̪ɪnontu	pʌd̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	eleven	KIL	1	1	48	43	2	padononnu	pʌd̪ɪnontu	pʌd̪onoɳɳu	reviewed	source-raster-coronal
149	eleven	MET	1	1	48	43	2	patanonné	pʌd̪ɪnontu	pʌt̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	eleven	CHO	1	1	48	43	3	padanonné	pʌd̪ɪnontu	pʌd̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	eleven	MAV	1	1	48	43	3	padgononnu	pʌd̪ɪnontu	pʌd̪onoɳɳu	reviewed	source-raster-coronal
149	eleven	ANA	1	2	48	43	3	annond:	pʌd̪ɪnontu	ʌnnoɳɖɨ	reviewed	source-raster-coronal
149	eleven	BOO	1	2	48	43	3	anondé	pʌd̪ɪnontu	ʌnoɳɖɨ	reviewed	source-raster-coronal
149	eleven	THA	1	1	48	43	3	patanonni	pʌd̪ɪnontu	pʌt̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	eleven	NEL	1	3	48	43	3	panoné	pʌd̪ɪnontu	pʌnoɳɨ	reviewed	source-raster-coronal
150	twelve	KUN	1	1	48	43	3	pannendé	pʌnneɳɖɨ	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	twelve	KOL	1	1	48	43	3	pannend:	pʌnneɳɖɨ	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	twelve	CHE	1	1	48	43	3	pannend:	pʌnneɳɖɨ	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	twelve	KIL	1	1	48	43	3	panandi	pʌnneɳɖɨ	pʌnʌɳɖɨ	reviewed	source-raster-coronal
150	twelve	MET	1	1	48	43	3	panendé	pʌnneɳɖɨ	pʌneɳɖɨ	reviewed	source-raster-coronal
150	twelve	CHO	1	1	48	43	3	panendé	pʌnneɳɖɨ	pʌneɳɖɨ	reviewed	source-raster-coronal
150	twelve	MAV	1	1	48	43	3	panendu	pʌnneɳɖɨ	pʌneɳɖu	reviewed	source-raster-coronal
150	twelve	ANA	1	1	48	43	3	panendi	pʌnneɳɖɨ	pʌneɳɖɨ	reviewed	source-raster-coronal
150	twelve	BOO	1	2,3	48	43	3	anmeradqu	pʌnneɳɖɨ	ʌnneɾʌɖu	reviewed	source-raster-coronal
150	twelve	THA	1	1	48	43	3	pannendé	pʌnneɳɖɨ	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	twelve	NEL	1	1	48	43	3	panendé	pʌnneɳɖɨ	pʌneɳɖɨ	reviewed	source-raster-coronal
151	twenty	KUN	1	1,3	48	43	3	reuvadi	ɪɾuʋʌd̪u	iɾuʋʌɖɨ	reviewed	source-raster-coronal
151	twenty	KOL	1	1	48	43	3	trruvadu	ɪɾuʋʌd̪u	iɾuʋʌɖu	reviewed	source-raster-coronal
151	twenty	CHE	1	1,3	48	43	3	reuvadé	ɪɾuʋʌd̪u	iɾuʋʌɖɨ	reviewed	source-raster-coronal
151	twenty	KIL	1	1	48	43	3	rruvadu	ɪɾuʋʌd̪u	iɾuʋʌɖu	reviewed	source-raster-coronal
151	twenty	MET	1	1,3	48	43	3	tcuvadi	ɪɾuʋʌd̪u	iɾuʋʌɖɨ	reviewed	source-raster-coronal
151	twenty	CHO	1	2,3	48	43	3	trupatté	ɪɾuʋʌd̪u	iɾupʌʈʈɨ	reviewed	source-raster-coronal
151	twenty	MAV	1	2	48	43	3	truppadu	ɪɾuʋʌd̪u	iɾuppʌɖu	reviewed	source-raster-coronal
151	twenty	ANA	1	3	48	43	3	trpatté	ɪɾuʋʌd̪u	iɾpʌʈʈɨ	reviewed	source-raster-coronal
151	twenty	BOO	1	5	48	43	3	tppatu	ɪɾuʋʌd̪u	ippʌʈu	reviewed	source-raster-coronal
151	twenty	THA	1	1	48	43	3	travadgu	ɪɾuʋʌd̪u	iɾʌʋʌɖu	reviewed	source-raster-coronal
151	twenty	NEL	1	1	48	43	3	truvadu	ɪɾuʋʌd̪u	iɾuʋʌɖu	reviewed	source-raster-coronal
152	one hundred	KUN	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	KOL	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	CHE	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	KIL	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	MET	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	CHO	1	1	49	44	1	nur#	nuːɾu	nuɾɨ	reviewed	
152	one hundred	MAV	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	ANA	1	1	49	44	1	nuré	nuːɾu	nuɾɨ	reviewed	
152	one hundred	BOO	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	THA	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
152	one hundred	NEL	1	1	49	44	1	nuru	nuːɾu	nuɾu	reviewed	
153	who?	KUN	1	1,3,5,7	49	44	1	ari	ɑːɾɨ	ʌɾɨ	reviewed	
153	who?	KOL	1	3,4,5,7	49	44	1	aru	ɑːɾɨ	ʌɾu	reviewed	
153	who?	CHE	1	3,5,6,7	49	44	1	jaru	ɑːɾɨ	jʌɾu	reviewed	
153	who?	KIL	1		49	44	1	missing data	ɑːɾɨ		missing	
153	who?	MET	1	1,5,7	49	44	1	ari	ɑːɾɨ	ʌɾɨ	reviewed	
153	who?	CHO	1	1,2	49	44	1	ars	ɑːɾɨ	ʌɾɨ	reviewed	
153	who?	MAV	1	4	49	44	1	ofu	ɑːɾɨ	oɾu	reviewed	
153	who?	ANA	1	2,6	49	44	1	jarz	ɑːɾɨ	jʌɾɨ	reviewed	
153	who?	BOO	1	2,6	49	44	1	jara	ɑːɾɨ	jʌɾʌ	reviewed	
153	who?	THA	1	3,5,6,7	49	44	1	jaru	ɑːɾɨ	jʌɾu	reviewed	
153	who?	NEL	1	2,6	49	44	1	jaru	ɑːɾɨ	jʌɾu	reviewed	
154	what?	KUN	1	1	49	44	1	enna	ɛnnɑ	ennʌ	reviewed	
154	what?	KOL	1	1	49	44	1	enna	ɛnnɑ	ennʌ	reviewed	
154	what?	CHE	1	1	49	44	1	enna	ɛnnɑ	ennʌ	reviewed	
154	what?	KIL	1	1	49	44	1	enna	ɛnnɑ	ennʌ	reviewed	
154	what?	MET	1	1	49	44	1	Inna	ɛnnɑ	innʌ	reviewed	
154	what?	CHO	1	1	49	44	1	inna	ɛnnɑ	innʌ	reviewed	
154	what?	MAV	1	1	49	44	1	tnna	ɛnnɑ	innʌ	reviewed	
154	what?	ANA	1	3	49	44	1	ennattadé	ɛnnɑ	ennʌʈʈʌɖɨ	reviewed	source-raster-coronal
154	what?	BOO	1	1	49	44	1	jana	ɛnnɑ	jʌnʌ	reviewed	
154	what?	THA	1	4	49	44	1	enadu	ɛnnɑ	enʌɖu	reviewed	source-raster-coronal
154	what?	NEL	1	1	49	44	1	enna	ɛnnɑ	ennʌ	reviewed	
155	when?	KUN	1	1	49	44	2	eppa	ɛppʌ	ɛppʌ	reviewed	
155	when?	KOL	1	1	49	44	2	eppu	ɛppʌ	ɛppu	reviewed	
155	when?	CHE	1	1	49	44	2	eppo	ɛppʌ	ɛppo	reviewed	
155	when?	KIL	1	1	49	44	2	eppu	ɛppʌ	ɛppu	reviewed	
155	when?	MET	1	1	49	44	2	eppa	ɛppʌ	ɛppʌ	reviewed	
155	when?	CHO	1	1	49	44	2	eppé	ɛppʌ	ɛppɨ	reviewed	
155	when?	MAV	1	1	49	44	2	eppu	ɛppʌ	ɛppu	reviewed	
155	when?	ANA	1	1	49	44	2	epp:	ɛppʌ	ɛppɨ	reviewed	
155	when?	BOO	1	2	49	44	2	javatta	ɛppʌ	jʌʋʌʈʈʌ	reviewed	source-raster-coronal
155	when?	THA	1	1	49	44	2	eppa	ɛppʌ	ɛppʌ	reviewed	
155	when?	NEL	1	1	49	44	2	eppo	ɛppʌ	ɛppo	reviewed	
156	how many?	KUN	1	1	49	44	2	ettani	ett̪ʌ̪ ni	eʈʈʌni	reviewed	source-raster-coronal
156	how many?	KOL	1	1	49	44	2	ettani	ett̪ʌ̪ ni	eʈʈʌni	reviewed	source-raster-coronal
156	how many?	CHE	1	1	49	44	2	ettani	ett̪ʌ̪ ni	eʈʈʌni	reviewed	source-raster-coronal
156	how many?	KIL	1	1	49	44	2	ettani	ett̪ʌ̪ ni	eʈʈʌni	reviewed	source-raster-coronal
156	how many?	MET	1	1	49	44	2	ettani	ett̪ʌ̪ ni	eʈʈʌni	reviewed	source-raster-coronal
156	how many?	CHO	1	1	49	44	2	ettani	ett̪ʌ̪ ni	eʈʈʌni	reviewed	source-raster-coronal
156	how many?	MAV	1	1	49	44	2	ettali	ett̪ʌ̪ ni	eʈʈʌli	reviewed	source-raster-coronal
156	how many?	ANA	1	1	49	44	2	ettali	ett̪ʌ̪ ni	eʈʈʌli	reviewed	source-raster-coronal
156	how many?	BOO	1	2	49	44	2	esta	ett̪ʌ̪ ni	esʈʌ	reviewed	source-raster-coronal
156	how many?	THA	1	1	49	44	2	ettani	ett̪ʌ̪ ni	eʈʈʌni	reviewed	source-raster-coronal
156	how many?	NEL	1	1	49	44	2	ettana	ett̪ʌ̪ ni	eʈʈʌnʌ	reviewed	source-raster-coronal
157	this (in hand)	KUN	1	1	49	44	2	1:dé	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	KOL	1	1	49	44	2	1qé	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	CHE	1	1	49	44	2	1d	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	KIL	1	1	49	44	2	1du	ɪd̪ɨ	id̪u	reviewed	source-raster-coronal
157	this (in hand)	MET	1	1	49	44	2	1dé	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	CHO	1	1	49	44	3	1d	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	MAV	1	1	49	44	3	tdi	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	ANA	1	1	49	44	3	tdi	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	BOO	1	1	49	44	3	1dé	ɪd̪ɨ	id̪ɨ	reviewed	source-raster-coronal
157	this (in hand)	THA	1	1	49	44	3	tdu	ɪd̪ɨ	id̪u	reviewed	source-raster-coronal
157	this (in hand)	NEL	1	1	49	44	3	1qgu	ɪd̪ɨ	id̪u	reviewed	source-raster-coronal
158	that (distant)	KUN	1	1	49	44	3	adi	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	KOL	1	1	49	44	3	adi	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	CHE	1	1	49	44	3	adé	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	KIL	1	1	49	44	3	adu	ʌd̪ɨ	ʌd̪u	reviewed	source-raster-coronal
158	that (distant)	MET	1	1	49	44	3	adi	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	CHO	1	1	49	44	3	adé	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	MAV	1	1	49	44	3	adé	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	ANA	1	1	49	44	3	adi	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	BOO	1	1	49	44	3	adé	ʌd̪ɨ	ʌd̪ɨ	reviewed	source-raster-coronal
158	that (distant)	THA	1	1	49	44	3	adu	ʌd̪ɨ	ʌd̪u	reviewed	source-raster-coronal
158	that (distant)	NEL	1	1	49	44	3	adu	ʌd̪ɨ	ʌd̪u	reviewed	source-raster-coronal
159	whole (unbroken)	KUN	1	1	49	44	3	mukke	mutʃuːɖɨ	mukke	reviewed	
159	whole (unbroken)	KOL	1	1	49	44	3	mukka	mutʃuːɖɨ	mukkʌ	reviewed	
159	whole (unbroken)	CHE	1	2	49	44	3	mulé	mutʃuːɖɨ	muɭɨ	reviewed	source-raster-coronal
159	whole (unbroken)	KIL	1	1	49	44	3	mukke	mutʃuːɖɨ	mukke	reviewed	
159	whole (unbroken)	MET	1	3	49	44	3	mulutsa	mutʃuːɖɨ	muɭutʃʌ	reviewed	source-raster-coronal; source-raster-affricate
159	whole (unbroken)	CHO	1	4	49	44	3	rrumakka	mutʃuːɖɨ	iɾumʌkkʌ	reviewed	
159	whole (unbroken)	MAV	1	3	49	44	3	mulusu	mutʃuːɖɨ	muɭusu	reviewed	source-raster-coronal
159	whole (unbroken)	ANA	1	5	49	44	3	unda	mutʃuːɖɨ	uɳɖʌ	reviewed	source-raster-coronal
159	whole (unbroken)	BOO	1	5	49	44	3	unda	mutʃuːɖɨ	uɳɖʌ	reviewed	source-raster-coronal
159	whole (unbroken)	THA	1	1	49	44	3	mukke	mutʃuːɖɨ	mukke	reviewed	
159	whole (unbroken)	NEL	1	3	49	44	3	mu|usa	mutʃuːɖɨ	muɭusʌ	reviewed	source-raster-coronal
160	broken (pot)	KUN	1	1	50	45	1	qdendé	ɖɛn̪d̪ɨ	ɖeɳɖɨ	reviewed	source-raster-coronal
160	broken (pot)	KOL	1	1	50	45	1	dendé	ɖɛn̪d̪ɨ	ɖeɳɖɨ	reviewed	source-raster-coronal
160	broken (pot)	CHE	1	1	50	45	1	dend:	ɖɛn̪d̪ɨ	ɖeɳɖɨ	reviewed	source-raster-coronal
160	broken (pot)	KIL	1	1	50	45	1	dendé	ɖɛn̪d̪ɨ	ɖeɳɖɨ	reviewed	source-raster-coronal
160	broken (pot)	MET	1	1	50	45	1	dendé	ɖɛn̪d̪ɨ	ɖeɳɖɨ	reviewed	source-raster-coronal
160	broken (pot)	CHO	1	1	50	45	1	odandi	ɖɛn̪d̪ɨ	oɖʌɳɖɨ	reviewed	source-raster-coronal
160	broken (pot)	MAV	1	1	50	45	1	udqendu	ɖɛn̪d̪ɨ	uɖeɳɖu	reviewed	source-raster-coronal
160	broken (pot)	ANA	1	1	50	45	1	udandé	ɖɛn̪d̪ɨ	uɖʌɳɖɨ	reviewed	source-raster-coronal
160	broken (pot)	BOO	1	2	50	45	1	oqado' thi	ɖɛn̪d̪ɨ	oɖʌɖoɪ ʈʈɨ	reviewed	source-raster-coronal; source-raster-legacy-glyph-ɪ
160	broken (pot)	THA	1	1	50	45	1	dendu	ɖɛn̪d̪ɨ	ɖeɳɖu	reviewed	source-raster-coronal
160	broken (pot)	NEL	1	1	50	45	1	dendé	ɖɛn̪d̪ɨ	ɖeɳɖɨ	reviewed	source-raster-coronal
161	few	KUN	1	1	50	45	1	appera	kɔɲdʒʌ	ʌppeɾʌ	reviewed	
161	few	KOL	1	2	50	45	1	tSinnadu	kɔɲdʒʌ	tʃinnʌɖu	reviewed	source-raster-affricate; source-raster-coronal
161	few	CHE	1	2	50	45	1	tysinnads	kɔɲdʒʌ	tʃinnʌɖɨ	reviewed	source-raster-affricate; source-raster-coronal
161	few	KIL	1	3	50	45	1	1ttani	kɔɲdʒʌ	iʈʈʌni	reviewed	source-raster-coronal
161	few	MET	1	3	50	45	1	r1ttani	kɔɲdʒʌ	iʈʈʌni	reviewed	source-raster-coronal
161	few	CHO	1	4	50	45	1	ofsi	kɔɲdʒʌ	oʃi	reviewed	
161	few	MAV	1	4	50	45	1	osi	kɔɲdʒʌ	osi	reviewed	
161	few	ANA	1	6	50	45	1	fettika	kɔɲdʒʌ	ʃeʈʈikʌ	reviewed	source-raster-coronal
161	few	BOO	1	5	50	45	1	seluppa	kɔɲdʒʌ	seluppʌ	reviewed	
161	few	THA	1	3	50	45	1	tttini	kɔɲdʒʌ	iʈʈini	reviewed	source-raster-coronal
161	few	NEL	1	7	50	45	1	konzo	kɔɲdʒʌ	koɲʤo	reviewed	source-raster-affricate
162	many	KUN	1	1	50	45	1	ella	koɭɭe	ellʌ	reviewed	
162	many	KOL	1	2	50	45	1	appara	koɭɭe	ʌppʌɾʌ	reviewed	
162	many	CHE	1	2	50	45	1	appara	koɭɭe	ʌppʌɾʌ	reviewed	
162	many	KIL	1	2	50	45	1	appara	koɭɭe	ʌppʌɾʌ	reviewed	
162	many	MET	1	2	50	45	1	appara	koɭɭe	ʌppʌɾʌ	reviewed	
162	many	CHO	1	3	50	45	1	etlsa	koɭɭe	etʃʌ	reviewed	source-raster-affricate
162	many	MAV	1	4	50	45	1	tumba	koɭɭe	t̪umbʌ	reviewed	source-raster-coronal
162	many	ANA	1	6	50	45	1	pura	koɭɭe	puɾʌ	reviewed	
162	many	BOO	1	5	50	45	1	sgasti	koɭɭe	ʒʌsʈi	reviewed	source-raster-coronal
162	many	THA	1	7	50	45	1	nokkana	koɭɭe	nokkʌnʌ	reviewed	
162	many	NEL	1	8	50	45	1	nera'ja	koɭɭe	neɾʌɪjʌ	reviewed	source-raster-legacy-glyph-ɪ
163	eat	KUN	1	1	50	45	2	ftinné	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	KOL	1	2	50	45	2	tingo	tɪ̪nnu	t̪iŋgo	reviewed	source-raster-coronal
163	eat	CHE	1	1	50	45	2	tinné	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	KIL	1	1	50	45	2	tinné	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	MET	1	1	50	45	2	tinnid	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	CHO	1	1	50	45	2	tinné	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	MAV	1	1	50	45	2	tinné	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	ANA	1	1	50	45	2	tinnéd	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	BOO	1	1	50	45	2	tinnd	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
163	eat	THA	1	1,2	50	45	2	tinnu	tɪ̪nnu	t̪innu	reviewed	source-raster-coronal
163	eat	NEL	1	1	50	45	2	tinnié	tɪ̪nnu	t̪innɨ	reviewed	source-raster-coronal
164	was hungry	KUN	1	1	50	45	2	verkadikkudé		ʋeɾkʌɖikkuɖɨ	reviewed	source-raster-coronal
164	was hungry	KOL	1	1	50	45	2	verékadirkrdu		ʋeɾɨkʌɖɨkkiɖu	reviewed	source-raster-coronal
164	was hungry	CHE	1	1	50	45	2	verékadikkudi		ʋeɾɨkʌɖikkuɖɨ	reviewed	source-raster-coronal
164	was hungry	KIL	1	1	50	45	2	veripadikkidu		ʋeɾipʌɖikkiɖu	reviewed	source-raster-coronal
