Item	Gloss	Excluded_From_Similarity	Raw_Lect_Code	Lect_Code	Site	District	Reliability	Raw_Form	Form	PDF_Page	Printed_Page	Column	Block	Source_Scope	Status	Review
129	new	No	LOR	LOR	Lora	Abbottabad District	A	nʌ̃vã	nʌ̃vã	186	180	left	top	target	response	
129	new	No	OSI	OSI	Osia	Rawalpindi District	A	nʌ̃vã	nʌ̃vã	186	180	left	top	target	response	
129	new	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	nʌ̃vã	nʌ̃vã	186	180	left	top	target	response	
129	new	No	DUN	DUN	Dunga Gali	Abbottabad District	A	nʌ̃vã	nʌ̃vã	186	180	left	top	target	response	
129	new	No	BHA	BHA	Bharakoh	Islamabad District	B	nʌ̃vã	nʌ̃vã	186	180	left	top	target	response	
129	new	No	ABB	ABB	Abbottabad	Abbottabad District	B	nʌ̃vã	nʌ̃vã	186	180	left	top	hindko_control	response	
129	new	No	MAN	MAN	Mansehra	Mansehra District	B	nʌ̃vã	nʌ̃vã	186	180	left	top	hindko_control	response	
129	new	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	nʌ̃vã	nʌ̃vã	186	180	left	top	target	response	
129	new	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	nʌ̃vã	nʌ̃vã	186	180	left	top	target	response	
130	good	No	MOS	MOS	Mosyari	Rawalpindi District	A	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ʌčʰˑa	ʌčʰˑa	186	180	left	bottom	target	response	
130	good	No	DEW	DEW	Dewal	Rawalpindi District	B	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	AYU	AYU	Ayubia	Abbottabad District	A	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	KOH	KOH	Kohala	Rawalpindi District	A	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ʌčʰa	ʌčʰa	186	180	left	bottom	target	response	
130	good	No	THA	THA	Thandiani	Abbottabad District	A	ʌčʰa	ʌčʰa	186	180	left	bottom	target	response	
130	good	No	LOR	LOR	Lora	Abbottabad District	A	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	OSI	OSI	Osia	Rawalpindi District	A	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	DUN	DUN	Dunga Gali	Abbottabad District	A	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	BHA	BHA	Bharakoh	Islamabad District	B	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	ABB	ABB	Abbottabad	Abbottabad District	B	čʌŋɡa	čʌŋɡa	186	180	left	bottom	hindko_control	response	
130	good	No	MAN	MAN	Mansehra	Mansehra District	B	ačʰa	ačʰa	186	180	left	bottom	hindko_control	response	
130	good	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
130	good	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	čʌŋɡa	čʌŋɡa	186	180	left	bottom	target	response	
131	bad	No	MOS	MOS	Mosyari	Rawalpindi District	A	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	DEW	DEW	Dewal	Rawalpindi District	B	xʌrav	xʌrav	186	180	right	top	target	response	
131	bad	No	AYU	AYU	Ayubia	Abbottabad District	A	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	KOH	KOH	Kohala	Rawalpindi District	A	xʌrav	xʌrav	186	180	right	top	target	response	
131	bad	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	THA	THA	Thandiani	Abbottabad District	A	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	LOR	LOR	Lora	Abbottabad District	A	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	OSI	OSI	Osia	Rawalpindi District	A	mʌnda	mʌnda	186	180	right	top	target	response	
131	bad	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	mʌnda	mʌnda	186	180	right	top	target	response	
131	bad	No	DUN	DUN	Dunga Gali	Abbottabad District	A	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	BHA	BHA	Bharakoh	Islamabad District	B	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	ABB	ABB	Abbottabad	Abbottabad District	B	xʌrab	xʌrab	186	180	right	top	hindko_control	response	
131	bad	No	MAN	MAN	Mansehra	Mansehra District	B	xʌrab	xʌrab	186	180	right	top	hindko_control	response	
131	bad	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	xʌrab	xʌrab	186	180	right	top	target	response	
131	bad	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	xʌrab	xʌrab	186	180	right	top	target	response	
132	wet	No	MOS	MOS	Mosyari	Rawalpindi District	A	sɪǰya	sɪǰya	186	180	right	bottom	target	response	
132	wet	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	sɪǰya	sɪǰya	186	180	right	bottom	target	response	
132	wet	No	DEW	DEW	Dewal	Rawalpindi District	B	sɪǰa	sɪǰa	186	180	right	bottom	target	response	
132	wet	No	AYU	AYU	Ayubia	Abbottabad District	A	sɪǰa	sɪǰa	186	180	right	bottom	target	response	
132	wet	No	KOH	KOH	Kohala	Rawalpindi District	A	sɪǰya	sɪǰya	186	180	right	bottom	target	response	
132	wet	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ɡɪla	ɡɪla	186	180	right	bottom	target	response	
132	wet	No	THA	THA	Thandiani	Abbottabad District	A	sɪǰʸa	sɪǰʸa	186	180	right	bottom	target	response	
132	wet	No	LOR	LOR	Lora	Abbottabad District	A	sɪǰʸa	sɪǰʸa	186	180	right	bottom	target	response	
132	wet	No	OSI	OSI	Osia	Rawalpindi District	A	sɪǰa	sɪǰa	186	180	right	bottom	target	response	
132	wet	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	sɪǰya	sɪǰya	186	180	right	bottom	target	response	
132	wet	No	DUN	DUN	Dunga Gali	Abbottabad District	A	sɪǰya	sɪǰya	186	180	right	bottom	target	response	
132	wet	No	BHA	BHA	Bharakoh	Islamabad District	B	sɪǰya	sɪǰya	186	180	right	bottom	target	response	
132	wet	No	ABB	ABB	Abbottabad	Abbottabad District	B	sɪǰe	sɪǰe	186	180	right	bottom	hindko_control	response	
132	wet	No	MAN	MAN	Mansehra	Mansehra District	B	sɪǰe	sɪǰe	186	180	right	bottom	hindko_control	response	
132	wet	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	sɪǰa	sɪǰa	186	180	right	bottom	target	response	
132	wet	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	sɪǰya	sɪǰya	186	180	right	bottom	target	response	
133	dry	No	MOS	MOS	Mosyari	Rawalpindi District	A	sukˑa	sukˑa	187	181	left	top	target	response	
133	dry	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	suka	suka	187	181	left	top	target	response	
133	dry	No	DEW	DEW	Dewal	Rawalpindi District	B	suka	suka	187	181	left	top	target	response	
133	dry	No	AYU	AYU	Ayubia	Abbottabad District	A	suka	suka	187	181	left	top	target	response	
133	dry	No	KOH	KOH	Kohala	Rawalpindi District	A	suka	suka	187	181	left	top	target	response	
133	dry	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	suka	suka	187	181	left	top	target	response	
133	dry	No	THA	THA	Thandiani	Abbottabad District	A	sukʸa	sukʸa	187	181	left	top	target	response	
133	dry	No	LOR	LOR	Lora	Abbottabad District	A	suka	suka	187	181	left	top	target	response	
133	dry	No	OSI	OSI	Osia	Rawalpindi District	A	suka	suka	187	181	left	top	target	response	
133	dry	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	suka	suka	187	181	left	top	target	response	
133	dry	No	DUN	DUN	Dunga Gali	Abbottabad District	A	suka	suka	187	181	left	top	target	response	
133	dry	No	BHA	BHA	Bharakoh	Islamabad District	B	suka	suka	187	181	left	top	target	response	
133	dry	No	ABB	ABB	Abbottabad	Abbottabad District	B	sukʰa	sukʰa	187	181	left	top	hindko_control	response	
133	dry	No	MAN	MAN	Mansehra	Mansehra District	B	sukeda	sukeda	187	181	left	top	hindko_control	response	
133	dry	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	suki	suki	187	181	left	top	target	response	
133	dry	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	sukˑa	sukˑa	187	181	left	top	target	response	
134	long	No	MOS	MOS	Mosyari	Rawalpindi District	A	lʌmˑã	lʌmˑã	187	181	left	bottom	target	response	
134	long	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	DEW	DEW	Dewal	Rawalpindi District	B	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	AYU	AYU	Ayubia	Abbottabad District	A	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	KOH	KOH	Kohala	Rawalpindi District	A	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	THA	THA	Thandiani	Abbottabad District	A	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	LOR	LOR	Lora	Abbottabad District	A	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	OSI	OSI	Osia	Rawalpindi District	A	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	DUN	DUN	Dunga Gali	Abbottabad District	A	lʌmʌ	lʌmʌ	187	181	left	bottom	target	response	
134	long	No	BHA	BHA	Bharakoh	Islamabad District	B	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	ABB	ABB	Abbottabad	Abbottabad District	B	lʌmã	lʌmã	187	181	left	bottom	hindko_control	response	
134	long	No	MAN	MAN	Mansehra	Mansehra District	B	lʌma	lʌma	187	181	left	bottom	hindko_control	response	
134	long	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	lʌmã	lʌmã	187	181	left	bottom	target	response	
134	long	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	lʌmã	lʌmã	187	181	left	bottom	target	response	
135	short	No	MOS	MOS	Mosyari	Rawalpindi District	A	nɪka	nɪka	187	181	right	top	target	response	
135	short	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	nɪka	nɪka	187	181	right	top	target	response	
135	short	No	DEW	DEW	Dewal	Rawalpindi District	B	loka	loka	187	181	right	top	target	response	
135	short	No	AYU	AYU	Ayubia	Abbottabad District	A	čʰoṭa	čʰoṭa	187	181	right	top	target	response	
135	short	No	KOH	KOH	Kohala	Rawalpindi District	A	nɪka	nɪka	187	181	right	top	target	response	
135	short	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	nika	nika	187	181	right	top	target	response	
135	short	No	THA	THA	Thandiani	Abbottabad District	A	nɪka	nɪka	187	181	right	top	target	response	
135	short	No	LOR	LOR	Lora	Abbottabad District	A	nika	nika	187	181	right	top	target	response	
135	short	No	OSI	OSI	Osia	Rawalpindi District	A	nika	nika	187	181	right	top	target	response	
135	short	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	nɪka	nɪka	187	181	right	top	target	response	
135	short	No	DUN	DUN	Dunga Gali	Abbottabad District	A	loka	loka	187	181	right	top	target	response	
135	short	No	BHA	BHA	Bharakoh	Islamabad District	B	nɪka	nɪka	187	181	right	top	target	response	
135	short	No	ABB	ABB	Abbottabad	Abbottabad District	B	nɪka	nɪka	187	181	right	top	hindko_control	response	
135	short	No	MAN	MAN	Mansehra	Mansehra District	B	nɪka	nɪka	187	181	right	top	hindko_control	response	
135	short	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ɡinḍa	ɡinḍa	187	181	right	top	target	response	
135	short	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	nɪka	nɪka	187	181	right	top	target	response	
136	hot	No	MOS	MOS	Mosyari	Rawalpindi District	A	ɡʌrʌm	ɡʌrʌm	187	181	right	bottom	target	response	
136	hot	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ɡʌrʌm	ɡʌrʌm	187	181	right	bottom	target	response	
136	hot	No	DEW	DEW	Dewal	Rawalpindi District	B	tʌta	tʌta	187	181	right	bottom	target	response	
136	hot	No	AYU	AYU	Ayubia	Abbottabad District	A	ɡʌrm	ɡʌrm	187	181	right	bottom	target	response	
136	hot	No	KOH	KOH	Kohala	Rawalpindi District	A	ɡʌrʌm	ɡʌrʌm	187	181	right	bottom	target	response	
136	hot	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ɡʌrm	ɡʌrm	187	181	right	bottom	target	response	
136	hot	No	THA	THA	Thandiani	Abbottabad District	A	ɡʌrm	ɡʌrm	187	181	right	bottom	target	response	
136	hot	No	LOR	LOR	Lora	Abbottabad District	A	ɡʌrm	ɡʌrm	187	181	right	bottom	target	response	
136	hot	No	OSI	OSI	Osia	Rawalpindi District	A	tʌta	tʌta	187	181	right	bottom	target	response	
136	hot	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	tʌta	tʌta	187	181	right	bottom	target	response	
136	hot	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ɡʌrm	ɡʌrm	187	181	right	bottom	target	response	
136	hot	No	BHA	BHA	Bharakoh	Islamabad District	B	ɡʌrm	ɡʌrm	187	181	right	bottom	target	response	
136	hot	No	ABB	ABB	Abbottabad	Abbottabad District	B	ɡʌrʌm	ɡʌrʌm	187	181	right	bottom	hindko_control	response	
136	hot	No	MAN	MAN	Mansehra	Mansehra District	B	tʌpeda	tʌpeda	187	181	right	bottom	hindko_control	response	
136	hot	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ɡʌrm	ɡʌrm	187	181	right	bottom	target	response	
136	hot	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ɡʌrʌm	ɡʌrʌm	187	181	right	bottom	target	response	
137	cold	No	MOS	MOS	Mosyari	Rawalpindi District	A	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	DEW	DEW	Dewal	Rawalpindi District	B	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	AYU	AYU	Ayubia	Abbottabad District	A	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	KOH	KOH	Kohala	Rawalpindi District	A	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	THA	THA	Thandiani	Abbottabad District	A	ṭʰʌṇḍa	ṭʰʌṇḍa	188	182	left	top	target	response	
137	cold	No	LOR	LOR	Lora	Abbottabad District	A	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	OSI	OSI	Osia	Rawalpindi District	A	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	BHA	BHA	Bharakoh	Islamabad District	B	ṭʰʌnḍa	ṭʰʌnḍa	188	182	left	top	target	response	
137	cold	No	ABB	ABB	Abbottabad	Abbottabad District	B	ṭʰʌnḍa	ṭʰʌnḍa	188	182	left	top	hindko_control	response	
137	cold	No	MAN	MAN	Mansehra	Mansehra District	B	siala	siala	188	182	left	top	hindko_control	response	
137	cold	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
137	cold	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ṭʰʌḍa	ṭʰʌḍa	188	182	left	top	target	response	
138	right	No	MOS	MOS	Mosyari	Rawalpindi District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	DEW	DEW	Dewal	Rawalpindi District	B	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	AYU	AYU	Ayubia	Abbottabad District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	KOH	KOH	Kohala	Rawalpindi District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	THA	THA	Thandiani	Abbottabad District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	LOR	LOR	Lora	Abbottabad District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	OSI	OSI	Osia	Rawalpindi District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	DUN	DUN	Dunga Gali	Abbottabad District	A	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	BHA	BHA	Bharakoh	Islamabad District	B	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	ABB	ABB	Abbottabad	Abbottabad District	B	sʌǰa	sʌǰa	188	182	left	bottom	hindko_control	response	
138	right	No	MAN	MAN	Mansehra	Mansehra District	B	sʌǰa	sʌǰa	188	182	left	bottom	hindko_control	response	
138	right	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
138	right	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	sʌǰa	sʌǰa	188	182	left	bottom	target	response	
139	left	No	MOS	MOS	Mosyari	Rawalpindi District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	DEW	DEW	Dewal	Rawalpindi District	B	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	AYU	AYU	Ayubia	Abbottabad District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	KOH	KOH	Kohala	Rawalpindi District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	THA	THA	Thandiani	Abbottabad District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	LOR	LOR	Lora	Abbottabad District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	OSI	OSI	Osia	Rawalpindi District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	DUN	DUN	Dunga Gali	Abbottabad District	A	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	BHA	BHA	Bharakoh	Islamabad District	B	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	ABB	ABB	Abbottabad	Abbottabad District	B	kʰʌba	kʰʌba	188	182	right	top	hindko_control	response	
139	left	No	MAN	MAN	Mansehra	Mansehra District	B	kʰʌba	kʰʌba	188	182	right	top	hindko_control	response	
139	left	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	kʰʌba	kʰʌba	188	182	right	top	target	response	
139	left	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	kʰʌba	kʰʌba	188	182	right	top	target	response	
140	near	No	MOS	MOS	Mosyari	Rawalpindi District	A	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	kol	kol	188	182	right	bottom	target	response	
140	near	No	DEW	DEW	Dewal	Rawalpindi District	B	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	AYU	AYU	Ayubia	Abbottabad District	A	nɪṛẽ	nɪṛẽ	188	182	right	bottom	target	response	
140	near	No	KOH	KOH	Kohala	Rawalpindi District	A	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	THA	THA	Thandiani	Abbottabad District	A	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	LOR	LOR	Lora	Abbottabad District	A	kol	kol	188	182	right	bottom	target	response	
140	near	No	OSI	OSI	Osia	Rawalpindi District	A	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	DUN	DUN	Dunga Gali	Abbottabad District	A	nʌzdik	nʌzdik	188	182	right	bottom	target	response	
140	near	No	BHA	BHA	Bharakoh	Islamabad District	B	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	ABB	ABB	Abbottabad	Abbottabad District	B	nɪṛɛ̃	nɪṛɛ̃	188	182	right	bottom	hindko_control	response	
140	near	No	MAN	MAN	Mansehra	Mansehra District	B	nʌ̃ṛẽ	nʌ̃ṛẽ	188	182	right	bottom	hindko_control	response	
140	near	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	nɛṛɛ̃	nɛṛɛ̃	188	182	right	bottom	target	response	
140	near	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	neṛɛ	neṛɛ	188	182	right	bottom	target	response	
141	far	No	MOS	MOS	Mosyari	Rawalpindi District	A	dur	dur	189	183	left	top	target	response	
141	far	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	dur	dur	189	183	left	top	target	response	
141	far	No	DEW	DEW	Dewal	Rawalpindi District	B	dur	dur	189	183	left	top	target	response	
141	far	No	AYU	AYU	Ayubia	Abbottabad District	A	dur	dur	189	183	left	top	target	response	
141	far	No	KOH	KOH	Kohala	Rawalpindi District	A	dur	dur	189	183	left	top	target	response	
141	far	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	dur	dur	189	183	left	top	target	response	
141	far	No	THA	THA	Thandiani	Abbottabad District	A	dur	dur	189	183	left	top	target	response	
141	far	No	LOR	LOR	Lora	Abbottabad District	A	dur	dur	189	183	left	top	target	response	
141	far	No	OSI	OSI	Osia	Rawalpindi District	A	dur	dur	189	183	left	top	target	response	
141	far	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	dur	dur	189	183	left	top	target	response	
141	far	No	DUN	DUN	Dunga Gali	Abbottabad District	A	dur	dur	189	183	left	top	target	response	
141	far	No	BHA	BHA	Bharakoh	Islamabad District	B	dur	dur	189	183	left	top	target	response	
141	far	No	ABB	ABB	Abbottabad	Abbottabad District	B	dur	dur	189	183	left	top	hindko_control	response	
