Source_Dictionary,Source_Entry_ID,Source_Page,Printed_Target_ID,Resolved_Target_ID,Status,Reason,Resolution,Relation,Direction,Confidence,Citation,Evidence
dedr,d2149,193,3527,3527,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2149, DED(S, N) 1787]","Cf. Skt. kora-, koraka- bud (Turner, CDIAL , no. 3527); kuṇaka- a new-born animal; kuḍaka- child (epic; Burrow, Belvalkar Felicitation Volume , pp. 6 f.; cf. Turner, CDIAL , no. 3245); kuḍmala-, kuṭmala- filled with buds, bud (epic, kāvya; Turner, CDIAL , no. 3250); Turner, CDIAL , no. 3249, *kuḍma- bud. DED(S, N) 1787."
dedr,d2153,195,3335,3335,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2153, DED(S) 1790]","Cf. Skt. kulattha- id.; Turner, CDIAL , no. 3335. [ D. biflorus Linn. = D. uniflorus Lam. = G. uniflora Dalz. G, tomentosa not in Hooker.] DED(S) 1790."
dedr,d2179,196,3525,3525,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2179, DED(S) 1560]","Cf. Turner, CDIAL , no. 3525, *kōya- inside of fruit (H. koyā pulp of jackfruit, Mar. koy mango stone, etc.). From DED(S) 1560."
dedr,d2201,197,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2201, DED 1825]",Cf. Mar. goṭ hem of garment; H. goṭā edging of gold lace. DED 1825.
dedr,d2206,198,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,entry-from-compared,medium,"dedr[entry 2206, DED 1830]",The kōṭṭi forms may be from Skt. DED 1830.
dedr,d2207,198,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2207, DED 1831]","Cf. Skt. koṭṭa-, koṭa- fort, stronghold. DED 1831."
dedr,d2209,198,3504,3504,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2209, DED(S, N) 1834]","Cf. Skt. koṇa- corner, angle, point of the compass; Turner, CDIAL , no. 3504. DED(S, N) 1834."
dedr,d2228,199,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2228, DED(S) 1844]","Cf. BHS khora- almsbowl, khorakā- pot; Pkt. (Ardhamāgadhī) khoraya- a kind of round pot. DED(S) 1844."
dedr,d2237,199,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2237, DED(S) 1852]",Cf. OMar. (Master) kōla stick. DED(S) 1852.
dedr,d2238,200,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2238, DED 1853]","Cf. Skt., BHS kola- boat, raft, Pali kulla- id. DED 1853."
dedr,d2244,200,3607,3607,installed,printed CDIAL ID,printed-id,loan,entry-from-compared,low,"dedr[entry 2244, DED(S) 1859]","? < IA. Cf. H. kol breast, bosom; kaulā, kolā, kaulī id., lap; Turner, CDIAL , no. 3607. DED(S) 1859."
dedr,d2248,200,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2248, DED(S) 1862]","Cf. Apabhraṃśa ( Jasaharacariu ) koḍi- id., fowl. DED(S) 1862."
dedr,d2251,200,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2251, DED(S, N) 1865]","Cf. Pkt. ( DNM ; Norman) koṇḍiya- one who creates dissension among villagers. DED(S, N) 1865."
dedr,d2272,201,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2272, DED 1873]",Cf. Mar. sāgaḷ goat's skin leather. DED 1873.
dedr,d2280,202,5076,5076,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2280, DED(N) 1881]","MBE 1969, p. 291, no. 13, for areal etymology, with reference to Turner, CDIAL , no. 5076, Pkt. jagajaganta- shining, etc., and no. 5318, Skt. jhagajhagāyate flashes, sparkles, etc. DED(N) 1881."
dedr,d2280,202,5318,5318,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2280, DED(N) 1881]","MBE 1969, p. 291, no. 13, for areal etymology, with reference to Turner, CDIAL , no. 5076, Pkt. jagajaganta- shining, etc., and no. 5318, Skt. jhagajhagāyate flashes, sparkles, etc. DED(N) 1881."
dedr,d2286,202,5082,5082,installed,printed CDIAL ID,printed-id,loan,entry-from-compared,low,"dedr[entry 2286, DED(S) 1886]","Cf. Skt. jaṅghā- lower leg (Turner, CDIAL , no. 5082), from which these words are probably derived (Krishnamurti, Language 39.563). DED(S) 1886."
dedr,d2288,202,4565,4565,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2288, DEDS 355]","Cf. Turner, CDIAL , no. 4565, caṅgērī- basket. DEDS 355."
dedr,d2294,203,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2294, DEDS 356]",Cf. Skt. ( lex. ) cañcu- deer. DEDS 356.
dedr,d2295,203,4570,4570,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2295, DED(S) 1892]","An areal etymology: Turner, CDIAL , no. 4570, Beng. H. Guj. Mar. caṭ quickly, suddenly; no. 4969, Nep. chaṭṭai quickly; no. 5327(2) *jhaṭṭ- , e.g. H. jhaṭ quickly, Mar. j̈haṭ-j̈haṭ smartly, Beng. jhaṭ-, jhaṭ-paṭ quickly. DED(S) 1892."
dedr,d2295,203,4969,4969,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2295, DED(S) 1892]","An areal etymology: Turner, CDIAL , no. 4570, Beng. H. Guj. Mar. caṭ quickly, suddenly; no. 4969, Nep. chaṭṭai quickly; no. 5327(2) *jhaṭṭ- , e.g. H. jhaṭ quickly, Mar. j̈haṭ-j̈haṭ smartly, Beng. jhaṭ-, jhaṭ-paṭ quickly. DED(S) 1892."
dedr,d2295,203,5327,5327,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2295, DED(S) 1892]","An areal etymology: Turner, CDIAL , no. 4570, Beng. H. Guj. Mar. caṭ quickly, suddenly; no. 4969, Nep. chaṭṭai quickly; no. 5327(2) *jhaṭṭ- , e.g. H. jhaṭ quickly, Mar. j̈haṭ-j̈haṭ smartly, Beng. jhaṭ-, jhaṭ-paṭ quickly. DED(S) 1892."
dedr,d2296,203,4570,4570,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2296, DED(S) 1893]","MBE 1969, pp. 291-2, no. 14, for areal etymology, with reference to Turner, CDIAL , no. 4570, *caṭa-, caṭacaṭa-, caṭacaṭāyate . DED(S) 1893."
dedr,d23,4,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 23, DED(S) 24]","Cf. Skt. ( lex. ) akkā- mother, Pkt. ( DNM ) akkā- sister. DED(S) 24."
dedr,d2304,203,13102,13102,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2304, DED(S) 1899]","Cf. Skt. ( lex. ) saṭṭa- two pieces of timber at the side of a door; Turner, CDIAL , no. 13102. DED(S) 1899."
dedr,d2306,204,4736,4736,installed,printed CDIAL ID,printed-id,loan,undetermined,low,"dedr[entry 2306, DED(S, N) 1901]","Cf. Turner, CDIAL , nos. 4736, 4738, 4739; the items in DBIA 158 are re-borrowings from CDIAL 4736. DED(S, N) 1901."
dedr,d2309,204,4575,4575,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2309, DED(S, N) 1905]","Cf. Skt. caṭuka- a wooden vessel for taking up fluid; Pkt. ( DNM ; Norman) caṭṭu- wooden spoon; Turner, CDIAL , no. 4575. DED(S, N) 1905."
dedr,d2311,204,4574,4574,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2311, DED(N) 1907]","Cf. Turner, CDIAL , no. 4574, *caṭṭa- bamboo matting; (Burrow 1967, p. 41). DED(N) 1907."
dedr,d2321,204,4678,4678,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2321, DED 1915]","Cf. Skt. campaka- ; BHS caṇpaka- (Brough, BSOAS 16. 366); Turner, CDIAL , no. 4678. DED 1915."
dedr,d2323,205,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,entry-from-compared,low,"dedr[entry 2323, DED 1917]",? < Skt. chad- (cf. chadman- deceit). DED 1917.
dedr,d2327,205,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2327, DED 1920]","Cf. Skt. catura- dexterous, clever; charming, agreeable. DED 1920."
dedr,d2328,205,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,influence,undetermined,medium,"dedr[entry 2328, DED 1921]",? Influenced by Skt. chanda- . DED 1921.
dedr,d2331,205,4696,4696,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2331, DED 1924]","Cf. Skt. carpaṭa- , etc.; Turner, CDIAL , no. 4696. DED 1924."
dedr,d2334,205,15,15,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2334, DED(S, N) 1927]","Cf. Turner, CDIAL , no. 4675, *cappayati , Pali cappeti chews, capucapukāra- making the sound of chewing; MBE 1969, p. 292, no. 15, for areal etymology. DED(S, N) 1927."
dedr,d2334,205,4675,4675,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2334, DED(S, N) 1927]","Cf. Turner, CDIAL , no. 4675, *cappayati , Pali cappeti chews, capucapukāra- making the sound of chewing; MBE 1969, p. 292, no. 15, for areal etymology. DED(S, N) 1927."
dedr,d2335,205,4673,4673,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2335, DED(S, N) 1928(a)]","Cf. Skt. capeṭā- a slap with the open hand; Turner, CDIAL , nos. 4673, 4696. DED(S, N) 1928( a )."
dedr,d2337,206,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2337, DED(S) 1929]","Cf. Skt. capaṭa- arasaḥ (Hem. Uṇ. 142), Mar. sapak insipid, unsavory, wanting the requisite saltness or sweetness, Konk. cappo flat, insipid. DED(S) 1929."
dedr,d2352,207,13257,13257,installed,printed CDIAL ID,printed-id,related,undetermined,low,dedr[entry 2352],"Cf. Skt. srāk quickly, speedily, instantly. MBE 1969, p. 292, no. 17, for areal etymology for Ka. sarasarane , with reference to some items in Turner, CDIAL , no. 13257, sarasara- moving hither and thither."
dedr,d2355,207,13257,13257,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2355, DED(N) 1946]","MBE 1969, p. 292, no. 16, for areal etymology, with reference to some items in Turner, CDIAL , no. 13257, with other items added, e.g. Pali sarasaraṃ a rustling sound, BHS sarasarāyate rustles (of garlands). DED(N) 1946."
dedr,d2359,208,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2359, DED(S) 1949]",Cf. Pkt. ( DNM ) sarāhaya- snake. DED(S) 1949.
dedr,d236,22,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,compared-from-entry,low,"dedr[entry 236, DED(S) 200]","> Skt. alasa- lazy, tired, faint. Are Skt. lampaṭa- desirous (Kāv., Pur.), Pkt. lampaḍa- covetous, from Te. lampaṭa, Ka. lampaṭe (cf. Koḍ. ala- )? DED(S) 200."
dedr,d2366,208,5002,5002,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 2366, DED 1955]","MBE 1969, p. 292, no. 18, for areal etymology, including also 2405 Ta. caḷa-caḷ-eṉal , with reference to Turner, CDIAL , no. 5002, *chala- , e.g. H. chalchalānā to move with a rustling sound, make a rippling sound, etc. DED 1955."
dedr,d2370,209,4771,4771,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2370, DED(S) 1959]","Cf. Turner, CDIAL , nos. 4771, 4772. DED(S) 1959."
dedr,d2379,209,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2379, DED(S) 1964]","Cf. Skt. caṇḍātaka-, calanaka- a short petticoat, Pkt. ( DNM ) caṇḍātaka- id., Mar. caḍḍī short underwear, coḷṇā short breeches and drawers. DED(S) 1964."
dedr,d2386,210,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2386, DED(S) 1972]","Cf. Mar. sauḷ, saüḷ rather brackish. DED(S) 1972."
dedr,d2391,210,4749,4749,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2391, DED(S, N) 1976]","Cf. Turner, CDIAL , no. 4749, *cāmala-, *cāvala- husked rice (Burrow 1967, p. 41). DED(S, N) 1976."
dedr,d240,23,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 240, DED(S, N) 203]","? Cf. Skt. alaka- lock, curl. DED(S, N) 203."
dedr,d2403,211,5328,5328,installed,printed CDIAL ID,printed-id,loan,entry-from-compared,low,"dedr[entry 2403, DEDS 372]","Cf. Turner, CDIAL , no. 5328, *jhāṭayati ; there has been borrowing in one direction or the other, as Kol. zaḍp- to flick away (< Mar.). DEDS 372."
dedr,d2405,211,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,medium,"dedr[entry 2405, DED 1987]","For areal etymology, see 2366 Ta. calacala . DED 1987."
dedr,d241,23,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 241, DED 204]",Cf. Skt. kallola- wave. DED 204.
dedr,d2410,211,13871,13871,installed,printed CDIAL ID,printed-id,loan,entry-from-compared,high,dedr[entry 2410],"(or from IA; Turner, CDIAL , no. 13871, syālá- )"
dedr,d242,23,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 242, DED(S) 205]","Cf. Pkt. ālisaṃdaga-, ālisaṃdaya- a kind of corn; Mar. aḷasudā a creeper bearing a kind of bean. DED(S) 205."
dedr,d2420,212,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2420, DEDS 375]",Cf. Halbi sargī id. DEDS 375.
dedr,d2426,212,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2426, DED(S, N) 2002]","Cf. Skt. śava- corpse. DED(S, N) 2002."
dedr,d2448,214,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,undetermined,low,"dedr[entry 2448, DED 2021]","Cf. Skt. candana- sandal (tree, wood, paste) (whence borrowed forms, e.g. Te. candanamu , To. todoṇm ); cf. (Kauṭ.) sātana- a kind of sandal. DED 2021."
dedr,d247,24,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 247, DED(S) 209]",Cf. Mar. araḷ a flower; OMar. (Master) arala id. DED(S) 209.
dedr,d2477,216,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,entry-from-compared,low,"dedr[entry 2477, DED 2044]",? < Skt. jālaka-. DED 2044.
dedr,d2478,216,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2478, DED 2045]","Cf. Skt. jāliva-, śāliva- a kind of hawk ( Mānasollāsa ). DED 2045."
dedr,d2484,217,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2484, DED(S) 2050]","Cf. Mar. sār a dilute mixture of tamarind, etc. DED(S) 2050."
dedr,d2488,217,4780,4780,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2488, DED(S) 2053]","Cf. Skt. cikka- gum, birdlime ( Mānasollāsa ); cikkaṇa- unctuous; any smooth liquid, gum; Turner, CDIAL , nos. 4780, 4782. DED(S) 2053."
dedr,d2489,217,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2489, DED(S) 2054]",Cf. Mar. sigrī a tender sprout or shoot. DED(S) 2054.
dedr,d2490,218,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2490, DED(S) 2055]","? Cf. Skt. śaṣkuli- a large round cake composed of ground rice, sesamum, and sugar, and cooked in oil; cf. DBIA 126. DED(S) 2055."
dedr,d2491,218,4843,4843,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2491, DED(S, N) 2056]","Cf. Skt. cīra- rag (Turner, CDIAL , no. 4843), and ibid. no. 4844 *cīrayati. DED(S, N) 2056."
dedr,d2491,218,4844,4844,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2491, DED(S, N) 2056]","Cf. Skt. cīra- rag (Turner, CDIAL , no. 4843), and ibid. no. 4844 *cīrayati. DED(S, N) 2056."
dedr,d2495,218,4781,4781,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2495, DED(S, N) 2057]","Cf. Skt. cikkagaja- = gaja-bālaka- ( Yaśastilaka ); Pkt. cikka- small; cikkā- a small or trifling matter; Turner, CDIAL , no. 4781, *cikka- small. DED(S, N) 2057."
dedr,d2503,219,13387,13387,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2503, DED(S, N) 2065]","Cf. Turner, CDIAL , no. 13387, *sikka-, *siṅga-, Pkt. siṅga- lean, thin̄. DED(S, N) 2065."
dedr,d2509,219,,,excluded,source explicitly says the comparison is absent from CDIAL,negative-citation,related,undetermined,low,"dedr[entry 2509, DED 2070]","2509 Ta. ciṭuciṭuppu onom. expr. of hissing noise, as of a burning wick when it contains particles of water. Ka. ciṭa ciṭa the sound produced when water touches burning oil; the snapping sound of corn in being parched; ciṭiciṭi the sound of sparks or flames bursting forth and crackling; ciṭil the crackling of flames. Tu. ciṭiciṭi a crackling noise. Te. ciṭaciṭa the crackling noise of burning; crackingly. Cf. 2511 Ta. ciṭṭikkai. / MBE 1969, pp. 292-3, no. 19, for areal etymology; cf. BHS ciṭiciṭāyati/e sputters (of the noise made by hot things, possibly when in contact with water), Pali ciṭiciṭāyati id. (esp. in contact with water), H. ciṭciṭānā to make a cracking or crackling noise; no entry in Turner, CDIAL. DED 2070."
dedr,d2509,219,,,excluded,source explicitly says the comparison is absent from CDIAL,negative-citation,related,undetermined,low,"dedr[entry 2509, DED 2070]","MBE 1969, pp. 292-3, no. 19, for areal etymology; cf. BHS ciṭiciṭāyati/e sputters (of the noise made by hot things, possibly when in contact with water), Pali ciṭiciṭāyati id. (esp. in contact with water), H. ciṭciṭānā to make a cracking or crackling noise; no entry in Turner, CDIAL. DED 2070."
dedr,d2511,219,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 2511, DED(S) 2072]","Cf. Skt. choṭikā- a snap with the thumb and fingers, Mar. ciṭkī, cuṭkī id.; Turner, Nep. Dict. , s.v. cuṛki, cuṭki . DED(S) 2072."
dedr,d2518,220,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,compared-from-entry,low,"dedr[entry 2518, DED(S, N) 2077]","Cf. Skt. cikroḍa- id. ( Vaijayantī ; > Te. cikrōḍamu id.), H. cīkhur id. DED(S, N) 2077."
dedr,d2518,220,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,medium,dedr[entry 2518],"For similar words in Munda languages, see Pinnow, p. 157, Emeneau, JAOS 82.109, and Pfeiffer, p. 170."
dedr,d2529,220,4792,4792,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2529, DED(S) 2086]","Cf. Skt. ciñcā- tamarind; Turner, CDIAL , no. 4792. DED(S) 2086."
dedr,d253,24,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 253, DED 214]","? Cf. Skt. alga- the groin (VS, MS). DED 214."
dedr,d2535,221,13417,13417,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2535, DED(S) 2089]","Cf. Turner, CDIAL , no. 13417, *sippī- ; Pali sippī- pearl oyster, Pkt. sippī- id., etc. DED(S) 2089."
dedr,d2536,221,13406,13406,installed,printed CDIAL ID,printed-id,loan,entry-from-compared,low,"dedr[entry 2536, DED(S) 2090]","Said to be from Skt. sidhma- blotch, leprous spot, leprosy. Cf. Mar. śibẽ a mild form of leprosy, a blotch or scab of it; Turner, CDIAL , no. 13406. DED(S) 2090."
dedr,d2540,221,4822,4822,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 2540, DED(S) 2094]","Cf. Turner, CDIAL , no. 4822, *cimb- pinch; Nep. cimṭanu, cimoṭanu to pinch, Beng. cimṭā id., Mar. cimaṭṇẽ, cĩbaṭṇẽ, cĩbaḷṇẽ id., and related forms. DED(S) 2094."
