Set_ID,Proto_Form,Gloss,Evidence_Keys,Method,Status,Notes
berger-berger-entry-761,*biskót,"und pl., D.pl. -io Keks, Biskuit",berger-entry-761|berger-entry-761-attached-1088-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7626,*qhurè,"lqhurè -éħù, ng. -míù Staub",berger-entry-7626|berger-entry-7626-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-763,*bisqá,Speichel,berger-entry-763|berger-entry-763-attached-1466-1|berger-entry-763-attached-1466-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7630,*qhurċgģhamáś,s. qhuśqhamáś qhurċumúś hz.ng. im Kopf erkältet,berger-entry-7630|berger-entry-7630-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7633,*qhuróőnç,"Wolke, Ne- bel",berger-entry-7633|berger-entry-7633-dialect-1|berger-entry-7633-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-766,*tun,"(ins Gefängnis) werfen; (an eine Arbeit) setzen, tun lassen; schießen",berger-entry-766|berger-entry-766-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7738,*riin,"Has. s. das Fg. -riù -ćiṅ, ng. -ćaṅ, Has. -riin Hand",berger-entry-7738|berger-entry-7738-attached-1682-3,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7760,*rik,bereit sein,berger-entry-7760|berger-entry-7763-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7776,*roóm,"Herde; h pl. soziale Gruppe, Rang, Stamm, Clan, Ge- meinde",berger-entry-7776|berger-entry-7776-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7782,*róoz,"{ys. ronz, sh. rōs, rz, kho. rauz L)",berger-entry-7782|berger-entry-7782-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7853,*sáan,"sáayo Behälter für Wein, aus Steinen, Schlamm und Haar gemauert",berger-entry-7853|berger-entry-7853-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7861,*saásat,Abend,berger-entry-7861|berger-entry-7861-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7867,*saathi,,berger-entry-7867|berger-entry-7867-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7897,*sagám,s. sagám,berger-entry-7897|berger-entry-7899-attached-1927-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7900,*sagú,zagú -goőón Butter- faß (der Wakhis),berger-entry-7900|berger-entry-7900-attached-2071-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7913,*sal,flacher Mahlstein ; Mühlstein; Salzkuchen,berger-entry-7913|berger-entry-7913-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7914,*sal- -j-,"sal- -j- n:sal hz.ng. blicken auf, betrachten, beobachten ; 12; ; ; 229",berger-entry-7914|berger-entry-7914-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7926,*salát,Schnurrbart,berger-entry-7926|berger-entry-7926-attached-938-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7931,*salç,Pflugdeich- se,berger-entry-7931|berger-entry-7931-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7933,*sálgin- -gii-,jdn. verloben,berger-entry-7933|berger-entry-7933-dialect-1|berger-entry-7933-dialect-2|berger-entry-7933-dialect-3,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7944,*samdán,sandán,berger-entry-7944|berger-entry-7944-dialect-1|berger-entry-7944-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7960,*sáo,"pl, ng. D.pl. -miṅ Sand",berger-entry-7960|berger-entry-7960-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7990,*sark,Abschnitt,berger-entry-7990|berger-entry-7990-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7993,*geben,(Ehefrau),berger-entry-7993|berger-entry-7993-attached-2054-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-7998,*sarmúċč,große Ledertasche für Getreide (nach L für 80 Pfund und mehr),berger-entry-7998|berger-entry-7998-attached-1081-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-800,*bónis,"minis -50 Teigklum- pen, bis zu faustgroß, aus dem der Brotfladen gemacht wird",berger-entry-800|berger-entry-800-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8000,*sarták,,berger-entry-8000|berger-entry-8000-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8039,*sén- séi-,neg. oósan- sagen,berger-entry-8039|berger-entry-8039-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-806,*sich,nie- derlassen,berger-entry-806|berger-entry-806-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8079,*sir- -ć-,"2:-sir- -ć-, ng. n:-siri",berger-entry-8079|berger-entry-8079-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8091,*sis,und pl. Leute; sg,berger-entry-8091|berger-entry-8091-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8093,*sisín-,klar werden,berger-entry-8093|berger-entry-8093-dialect-1|berger-entry-8093-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-810,*boór,"Erdsalz, salzhaltige Erde",berger-entry-810|berger-entry-810-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8137,*sógut,"Achselhöhle und der Teil darunter, Raum in der Innenseite der Choga; Brustta- sche; Busen, Brust",berger-entry-8137|berger-entry-8137-attached-951-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8139,*sók- -ić-,"und du-sők- ; ; ; , neg. für beide atúsk-, Imp.neg. atúsku herunterkommen, heruntersteigen",berger-entry-8139|berger-entry-8139-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-815,*bóot,"lbóot Verdienstfest, großes Freu- denfest eines Mannes, der sich damit Ruhm erwerben will: sein Haus wurde mit Getreide vollge- schüttet, ein Festmahl veranstal- tet, ein Loblied auf ihn gesungen usw. bóot ét- ein Verdienstfest veran- stalten; große Ausgaben machen, ""angeben""",berger-entry-815|berger-entry-817-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8165,*sú- -ćć-,"(nur hz.) ; ; 27. 12; ; und du-sú- -ć- (mit Neg. nur atúċ-), dusún, ng. dusú, Inf",berger-entry-8165|berger-entry-8165-dialect-1|berger-entry-8165-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8167,*d-óo-ċ-,davon d-óo-ċ- -$,berger-entry-8167|berger-entry-8167-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8199,*sulám,salám -iṅ Roßhaar; Grannen der Ähre,berger-entry-8199|berger-entry-8199-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8207,*súmal,Schwanz ; ; ; unteres Ende eines Wasserlaufs,berger-entry-8207|berger-entry-8207-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-822,*bóphao,"das Saatfest im Frühling, vgl. L Text XIII; {bo + pháo, ys. bóphau, sh. bíphau) bóphao ét- das Saatfest begehen bőóphawe asqúriů Ornamente aus Mehl, an Bophao am Hausbal- ken angebracht",berger-entry-822|berger-entry-822-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8238,*súrgun,"Staubwolke, die sich im Sommer niedersenkt",berger-entry-8238|berger-entry-8238-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8247,*súsun,Ellbogen,berger-entry-8247|berger-entry-8247-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8464,*śiníki,"davon śiníki Getreide, das im Som- mer wächst l",berger-entry-8464|berger-entry-8464-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8465,*śiníkimo,davon śiníkimo ng. Sommer,berger-entry-8465|berger-entry-8465-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-847,*bujá,"und pl, D.pl. hz.ng. buánċ Kuh",berger-entry-847|berger-entry-847-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-849,*buáltarċ,Kuhhirte,berger-entry-849|berger-entry-849-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-851,*buátar,"junge Kuh; hz. auch Art Kraut, das Durchfall er- zeugt",berger-entry-851|berger-entry-851-dialect-1|berger-entry-851-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-853,*bubaarák,"mubaarák, in den Thu- musheling-Rufen bumbaráki ge- segnet; Glückwunsch ; 269 {ys. bumbarák, u. mubäārak) i bubaarák, góor bubaarák maníś gratuliere! bubaarák ét- gratulieren",berger-entry-853|berger-entry-853-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-854,*bubóq,"Fleischmas- se, Hinterbacke, Waden, ng. Bi- zeps",berger-entry-854|berger-entry-854-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-8557,*súkur,,berger-entry-8557|berger-entry-8557-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-859,*buçhá,"Falle, bes. eine aus Steinen, für Vögel, Ratten, Füchse, Bären",berger-entry-859|berger-entry-859-attached-1853-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
