Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Page_Row	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition
126	New	MTV	34	28	left	3	potʃet̪u	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
126	New	MTE	34	28	left	3	potʃːəndu	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
126	New	MAL	34	28	left	3	put̪ijat̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
126	New	TUL	34	28	left	3	peʃt̪ː	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
126	New	KOD	34	28	left	3	puɖija	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
127	Good	MTP	34	28	left	4	eɖɖet̪u	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
127	Good	MTV	34	28	left	4	nalːat̪ᵊ	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
127	Good	MTE	34	28	left	4	aɖɜtu	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
127	Good	MAL	34	28	left	4	nalːat̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
127	Good	TUL	34	28	left	4	aɖe	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
127	Good	KOD	34	28	left	4	nalla	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
128	Bad	MTP	34	28	left	5	eɖɖed̪et̪u	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
128	Bad	MTV	34	28	left	5	poʈʈaɭi	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
128	Bad	MTE	34	28	left	5	adedet̪u	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
128	Bad	MAL	34	28	left	5	moʃam	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
128	Bad	TUL	34	28	left	5	bod̪tʃet̪nu	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
128	Bad	KOD	34	28	left	5	kətta	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
129	Wet	MTP	34	28	left	6	tʃaɳɖɨ	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
129	Wet	MTV	34	28	left	6	tʃaɳɖi	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
129	Wet	MTE	34	28	left	6	tʃæɳɖi	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
129	Wet	MAL	34	28	left	6	n̪anajːa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
129	Wet	TUL	34	28	left	6	tʃaɳɖi	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
129	Wet	KOD	34	28	left	6	punɖə	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
130	Dry	MTP	34	28	left	7	uɭuŋgɑlɨ	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
130	Dry	MTV	34	28	left	7	uɭuŋgal	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
130	Dry	MTE	34	28	left	7	uɭœŋgali	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
130	Dry	MAL	34	28	left	7	unaŋija	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
130	Dry	TUL	34	28	left	7	ʃuŋgʰᵉ	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
130	Dry	KOD	34	28	left	7	oɳaki	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
131	Long	MTP	34	28	middle	1	mɑɭɭɑgⁱ	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
131	Long	MTV	34	28	middle	1	perijʌt̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
131	Long	MTE	34	28	middle	1	mɛɭːag	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
131	Long	MAL	34	28	middle	1	niːn̪d̪at̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
131	Long	TUL	34	28	middle	1	uɖat̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
131	Long	KOD	34	28	middle	1	uɖɖa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
132	Short	MTP	34	28	middle	2	kumuŋʌt̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
132	Short	MTV	34	28	middle	2	kuŋːugat̪i	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
132	Short	MTE	34	28	middle	2	kamuŋgat̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
132	Short	MAL	34	28	middle	2	kuraŋːa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
132	Short	TUL	34	28	middle	2	elːⁱ	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
132	Short	KOD	34	28	middle	2	kuɭɭa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
133	Hot things	MTP	34	28	middle	3	pomb	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
133	Hot things	MTV	34	28	middle	3	poɭɭuget̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
133	Hot things	MTE	34	28	middle	3	pɔmᵬ	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
133	Hot things	MAL	34	28	middle	3	tʃuːduɭːa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
133	Hot things	TUL	34	28	middle	3	betʃa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
133	Hot things	KOD	34	28	middle	3	bisi	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
134	Cold things	MTP	34	28	middle	4	tʃeɭi	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
134	Cold things	MTV	34	28	middle	4	t̪aŋikːin	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
134	Cold things	MTE	34	28	middle	4	t̪ːaŋikin	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
134	Cold things	MAL	34	28	middle	4	t̪aŋut̪ːa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
134	Cold things	TUL	34	28	middle	4	tʃiːt̪ːa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
134	Cold things	KOD	34	28	middle	4	t̪aniŋtʃa	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
135	Right	MTP	34	28	middle	5	bɑlet̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
135	Right	MTV	34	28	middle	5	balʌt̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
135	Right	MTE	34	28	middle	5	bɛlat	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
135	Right	MAL	34	28	middle	5	valat̪ːə	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
135	Right	TUL	34	28	middle	5	balit̪ːe	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
135	Right	KOD	34	28	middle	5	balat̪i	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	control	control-excluded
136	Left	MTP	34	28	middle	6	edʌt̪	attested	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for dense glyphs; text scaffold not accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	target-form
