PDF_Page	Printed_Page	Page_Line	Item	Gloss	Site	Similarity_Group	Extracted_Form	Record_Type	Extraction_Note
80	70	72	174	to stand	Sardoka Ingti, E K A	2	kʌ̆ɾdʒap	response	
80	70	75	175	to sit	Holanki, Papumpare AP	2	kaŋni	response	
80	70	76	175	to sit	S Cherrapunjee	3	ɕjɔŋ	response	
80	70	77	175	to sit	Hajarongpi, E K A	2	kaŋni	response	
80	70	78	175	to sit	Amguri, Kamrup	2	iŋniŋ	response	
80	70	79	175	to sit	Amguri, Kamrup	2	kaŋniŋ	response	
80	70	80	175	to sit	PaboiMisamari, Sonitpur	2	kaŋni	response	
80	70	81	175	to sit	Maina Kharong, Kamrup	2	kaŋniŋ	response	
80	70	82	175	to sit	RongjariPlasha, Ri-Bhoi	2	iŋni	response	
80	70	83	175	to sit	Assamese, Dibrugarh	1	bohĭboloĭ lua	response	
80	70	84	175	to sit	Amguri, W K A	2	kaŋni	response	
80	70	85	175	to sit	Sermansingner, E K A	2	ĭŋninoŋ	response	
80	70	86	175	to sit	Langhemphi, W K A	2	kaŋni	response	
80	70	87	175	to sit	Umrinti, W K A	2	kaŋni	response	
80	70	88	175	to sit	Bankri, W K A	2	kaŋni	response	
80	70	89	175	to sit	Rongtheang, E K A	2	ĭŋni	response	
80	70	90	175	to sit	Sunajoli, Lakhimpur	2	kaŋni	response	
80	70	91	175	to sit	Mikirgaon, Nagaon	2	kaŋni	response	
80	70	92	175	to sit	Sardoka Ingti, E K A	2	kaŋni	response	
81	71	4	176	to lie down	Holanki, Papumpare AP	2	kesaŋ	response	
81	71	5	176	to lie down	S Cherrapunjee	4	ɕjɔŋt̪hai	response	
81	71	6	176	to lie down	Hajarongpi, E K A	2	kesaŋ	response	
81	71	7	176	to lie down	Amguri, Kamrup	2	kĭsaŋ	response	
81	71	8	176	to lie down	PaboiMisamari, Sonitpur	2	kĭsaŋ	response	
81	71	9	176	to lie down	Maina Kharong, Kamrup	2	kiʃaŋ	response	
81	71	10	176	to lie down	RongjariPlasha, Ri-Bhoi	2	kiʃaŋ	response	
81	71	11	176	to lie down	Assamese, Dibrugarh	1	dʒĭɾaboloĭ lua	response	
81	71	12	176	to lie down	Amguri, W K A	2	kĭsaŋ	response	
81	71	13	176	to lie down	Sermansingner, E K A	2	kesaŋ	response	
81	71	14	176	to lie down	Langhemphi, W K A	2	kesaŋ	response	
81	71	15	176	to lie down	Umrinti, W K A	2	kesaŋ	response	
81	71	16	176	to lie down	Bankri, W K A	2	kesaŋ	response	
81	71	17	176	to lie down	Rongtheang, E K A	2	saŋ	response	
81	71	18	176	to lie down	Sunajoli, Lakhimpur	2	kesaŋ	response	
81	71	19	176	to lie down	Mikirgaon, Nagaon	2	kĭsaŋ	response	
81	71	20	176	to lie down	Sardoka Ingti, E K A	2	kĭsaŋ	response	
81	71	23	177	to walk	Holanki, Papumpare AP	2	kedam	response	
81	71	24	177	to walk	S Cherrapunjee	4	jajd	response	
81	71	25	177	to walk	Hajarongpi, E K A	2	kedam	response	
81	71	26	177	to walk	Amguri, Kamrup	2	kidam	response	
81	71	27	177	to walk	PaboiMisamari, Sonitpur	2	kĭd̪am	response	
81	71	28	177	to walk	Maina Kharong, Kamrup	2	kidam	response	
81	71	29	177	to walk	RongjariPlasha, Ri-Bhoi	2	kĭdam	response	
81	71	30	177	to walk	Assamese, Dibrugarh	1	khuskʌ̆ɾĭboloĭ luʌ̆	response	form continues on PDF text line 31
81	71	32	177	to walk	Amguri, W K A	2	kĕdam	response	
81	71	33	177	to walk	Sermansingner, E K A	2	kĕdam	response	
81	71	34	177	to walk	Langhemphi, W K A	2	kĕdam	response	
81	71	35	177	to walk	Langhemphi, W K A	2	kekam	response	
81	71	36	177	to walk	Umrinti, W K A	2	kĕdam	response	
81	71	37	177	to walk	Umrinti, W K A	2	keŋpen kedam	response	
81	71	38	177	to walk	Bankri, W K A	2	kĕdam	response	
81	71	39	177	to walk	Rongtheang, E K A	2	kĕdam	response	
81	71	40	177	to walk	Sunajoli, Lakhimpur	2	kedam	response	
81	71	41	177	to walk	Mikirgaon, Nagaon	2	kĭd̪am	response	
81	71	42	177	to walk	Sardoka Ingti, E K A	2	kĕdam	response	
81	71	45	178	to fly	Holanki, Papumpare AP	3	kʌ̆ŋdʒaɾ	response	
81	71	46	178	to fly	S Cherrapunjee	4	heɾ	response	
81	71	47	178	to fly	Hajarongpi, E K A	3	kaŋdʒaɾ	response	
81	71	48	178	to fly	Amguri, Kamrup	3	kʌ̆ŋzaɾ	response	
81	71	49	178	to fly	PaboiMisamari, Sonitpur	3	kaŋdʒaɾ	response	
81	71	50	178	to fly	Maina Kharong, Kamrup	3	kʌ̆ŋzaɾ	response	
81	71	51	178	to fly	RongjariPlasha, Ri-Bhoi	3	kaŋjaɾ	response	
81	71	52	178	to fly	Assamese, Dibrugarh	1	uɖĭboloĭ lua	response	
81	71	53	178	to fly	Amguri, W K A	3	kʌ̆ŋdʒaɾ	response	
81	71	54	178	to fly	Sermansingner, E K A	3	kʌ̆ŋdʒaɾ	response	
81	71	55	178	to fly	Langhemphi, W K A	3	kʌ̆ŋdʒaɾ	response	
81	71	56	178	to fly	Umrinti, W K A	3	kʌ̆ŋdʒaɾ	response	
81	71	57	178	to fly	Bankri, W K A	3	kʌ̆ŋdʒaɾ	response	
81	71	58	178	to fly	Rongtheang, E K A	2	ĭŋzaɾ	response	
81	71	59	178	to fly	Sunajoli, Lakhimpur	3	kʌ̆ŋdʒaɾ	response	
81	71	60	178	to fly	Mikirgaon, Nagaon	3	kaŋdʒaɾ	response	
81	71	61	178	to fly	Sardoka Ingti, E K A	3	kʌ̆ŋdʒaɾ	response	
81	71	64	179	to enter	Holanki, Papumpare AP	3	kĭlut	response	
81	71	65	179	to enter	S Cherrapunjee	4	ɾuŋ	response	
81	71	66	179	to enter	Hajarongpi, E K A	3	kĭlut	response	
81	71	67	179	to enter	Amguri, Kamrup	2	kilukʌjok	response	
81	71	68	179	to enter	Amguri, Kamrup	3	kĭlut	response	
81	71	69	179	to enter	PaboiMisamari, Sonitpur	3	kĭlːut	response	
81	71	70	179	to enter	Maina Kharong, Kamrup	3	kilud	response	
81	71	71	179	to enter	RongjariPlasha, Ri-Bhoi	3	kilŭd	response	
81	71	72	179	to enter	Assamese, Dibrugarh	1	humaboloĭ lua	response	
81	71	73	179	to enter	Amguri, W K A	3	kĭlut	response	
81	71	74	179	to enter	Sermansingner, E K A	3	kĭlut	response	
81	71	75	179	to enter	Langhemphi, W K A	3	kĭlut	response	
81	71	76	179	to enter	Umrinti, W K A	3	kĭlut	response	
81	71	77	179	to enter	Bankri, W K A	3	kĭlut	response	
81	71	78	179	to enter	Rongtheang, E K A	3	kĭlut	response	
81	71	79	179	to enter	Sunajoli, Lakhimpur	3	kĭlut	response	
81	71	80	179	to enter	Mikirgaon, Nagaon	3	kĭlut	response	
81	71	81	179	to enter	Sardoka Ingti, E K A	3	kĭlut	response	
82	72	4	180	to kick	Holanki, Papumpare AP	2	kĭthuɾ	response	
82	72	5	180	to kick	S Cherrapunjee	3	kəɲdʒʌ̆ɾ	response	
82	72	6	180	to kick	Hajarongpi, E K A	2	kĭtuɾ	response	
82	72	7	180	to kick	Amguri, Kamrup	2	kĭt̪uɾ	response	
82	72	8	180	to kick	PaboiMisamari, Sonitpur	2	kĭtːuɾ	response	
82	72	9	180	to kick	Maina Kharong, Kamrup	2	kĭt̪uɾ	response	
82	72	10	180	to kick	RongjariPlasha, Ri-Bhoi	2	kĭtuɾ	response	
82	72	11	180	to kick	Assamese, Dibrugarh	1	guɾmʌ̆ɾid̪ĭboloĭ luʌ̆	response	form continues on PDF text line 12
82	72	13	180	to kick	Amguri, W K A	2	kĭthuɾ	response	
82	72	14	180	to kick	Sermansingner, E K A	2	kĭtuɾ	response	
82	72	15	180	to kick	Langhemphi, W K A	2	ketuɾ	response	
82	72	16	180	to kick	Umrinti, W K A	2	kĭtuɾ	response	
82	72	17	180	to kick	Bankri, W K A	2	kĭtuɾ	response	
82	72	18	180	to kick	Rongtheang, E K A	2	kĭt̪uɾ	response	
82	72	19	180	to kick	Rongtheang, E K A	2	t̪ur	response	
82	72	20	180	to kick	Sunajoli, Lakhimpur	2	kĭtuɾ	response	
82	72	21	180	to kick	Mikirgaon, Nagaon	2	kĭt̪uɾ	response	
82	72	22	180	to kick	Sardoka Ingti, E K A	2	kĭtuɾ	response	
82	72	25	181	to swim	Holanki, Papumpare AP	3	kĕʋek	response	
82	72	26	181	to swim	S Cherrapunjee	5	dʒĭŋi	response	
82	72	27	181	to swim	Hajarongpi, E K A	3	keʋek	response	
82	72	28	181	to swim	Amguri, Kamrup	2	kaŋdʒoŋ	response	
82	72	29	181	to swim	PaboiMisamari, Sonitpur	3	keʋek	response	
82	72	30	181	to swim	Maina Kharong, Kamrup	7	dɦaple	response	
82	72	31	181	to swim	Maina Kharong, Kamrup	4	hat̪ŭɾa	response	
82	72	32	181	to swim	RongjariPlasha, Ri-Bhoi	2	kaŋjoŋ	response	
82	72	33	181	to swim	Assamese, Dibrugarh	1	hat̪oɾĭboloĭ lua	response	
82	72	34	181	to swim	Amguri, W K A	3	kĕʋek	response	
82	72	35	181	to swim	Sermansingner, E K A	3	kĕʋek	response	
82	72	36	181	to swim	Langhemphi, W K A	3	kĕʋek	response	
82	72	37	181	to swim	Umrinti, W K A	3	keʋeʔ	response	
82	72	38	181	to swim	Bankri, W K A	3	kĕʋek	response	
82	72	39	181	to swim	Rongtheang, E K A	3	veʔ	response	
82	72	40	181	to swim	Sunajoli, Lakhimpur	3	kĕʋek	response	
82	72	41	181	to swim	Mikirgaon, Nagaon	3	keʋeʔ	response	
82	72	42	181	to swim	Sardoka Ingti, E K A	3	keʋek	response	
82	72	45	182	to see	Holanki, Papumpare AP	4	kĕlaŋ	response	
82	72	46	182	to see	S Cherrapunjee	5	joʔi	response	
82	72	47	182	to see	Hajarongpi, E K A	4	kelaŋ	response	
82	72	48	182	to see	Amguri, Kamrup	4	kĭlaŋ	response	
82	72	49	182	to see	PaboiMisamari, Sonitpur	4	kĭlaŋ	response	
82	72	50	182	to see	Maina Kharong, Kamrup	4	kilaŋ	response	
82	72	51	182	to see	RongjariPlasha, Ri-Bhoi	4	kĭlaŋ	response	
82	72	52	182	to see	Assamese, Dibrugarh	1	saboloĭluʌ̆	response	
82	72	53	182	to see	Amguri, W K A	4	kĕlaŋ	response	
82	72	54	182	to see	Sermansingner, E K A	4	kĕlaŋ	response	
82	72	55	182	to see	Langhemphi, W K A	4	kĕlaŋ	response	
82	72	56	182	to see	Umrinti, W K A	4	kĕlaŋ	response	
82	72	57	182	to see	Bankri, W K A	4	kĕlaŋ	response	
82	72	58	182	to see	Rongtheang, E K A	4	kelaŋ	response	
82	72	59	182	to see	Rongtheang, E K A	4	laŋ	response	
82	72	60	182	to see	Sunajoli, Lakhimpur	4	kĕlaŋ	response	
82	72	61	182	to see	Mikirgaon, Nagaon	4	kĭlan	response	
82	72	62	182	to see	Sardoka Ingti, E K A	4	kĕlaŋ	response	
82	72	65	183	to hear	Holanki, Papumpare AP	2	kʌ̆ɾdʒuʔ	response	
82	72	66	183	to hear	S Cherrapunjee	3	joʔsəŋo	response	
82	72	67	183	to hear	Hajarongpi, E K A	2	kʌ̆ɾdʒloŋ	response	
82	72	68	183	to hear	Amguri, Kamrup	2	kʌ̆ɾdʒu	response	
82	72	69	183	to hear	PaboiMisamari, Sonitpur	2	kaɾdʒuk	response	
82	72	70	183	to hear	Maina Kharong, Kamrup	2	kʌ̆ɾdʒu	response	
82	72	71	183	to hear	Maina Kharong, Kamrup	2	ʌ̆ɾdʒu	response	
82	72	72	183	to hear	RongjariPlasha, Ri-Bhoi	2	kʌ̆ɾjuʔ	response	
82	72	73	183	to hear	Assamese, Dibrugarh	1	hunĭboloĭ lua	response	
82	72	74	183	to hear	Amguri, W K A	2	kʌ̆ɾdʒu	response	
82	72	75	183	to hear	Sermansingner, E K A	2	kʌ̆ɾdʒuʔ	response	
82	72	76	183	to hear	Langhemphi, W K A	2	kʌ̆ɾdʒu	response	
82	72	77	183	to hear	Umrinti, W K A	2	kʌ̆ɾdʒu	response	
82	72	78	183	to hear	Bankri, W K A	2	kʌ̆ɾdʒu	response	
82	72	79	183	to hear	Rongtheang, E K A	2	ʌ̆ɾdʒuʔ	response	
82	72	80	183	to hear	Sunajoli, Lakhimpur	2	kʌ̆ɾdʒuʔ	response	
82	72	81	183	to hear	Mikirgaon, Nagaon	2	kʌ̆ɾdʒu	response	
82	72	82	183	to hear	Sardoka Ingti, E K A	2	kʌ̆ɾdʒuʔ	response	
83	73	4	184	to wait	Holanki, Papumpare AP	6	kĭbi	response	
83	73	5	184	to wait	S Cherrapunjee	4	ʌ̆p	response	
83	73	6	184	to wait	Hajarongpi, E K A	3	kaŋhoŋ	response	
83	73	7	184	to wait	Amguri, Kamrup	3	kaŋhoŋ	response	
83	73	8	184	to wait	PaboiMisamari, Sonitpur	3	kaŋhoŋ	response	
83	73	9	184	to wait	Maina Kharong, Kamrup	3	kaŋhoŋ	response	
83	73	10	184	to wait	RongjariPlasha, Ri-Bhoi	3	kaŋhoŋ	response	
83	73	11	184	to wait	Assamese, Dibrugarh	1	opekhjʌ̆ koɾi boloĭluʌ̆	response	form continues on PDF text line 12
83	73	13	184	to wait	Assamese, Dibrugarh	2	ɾoboloĭluʌ̆	response	
83	73	14	184	to wait	Amguri, W K A	3	kaŋhoŋ	response	
83	73	15	184	to wait	Amguri, W K A	5	kesaŋ	response	
83	73	16	184	to wait	Sermansingner, E K A	3	kʌ̆ŋhoŋ	response	
83	73	17	184	to wait	Langhemphi, W K A	3	kʌ̆ŋhoŋ	response	
83	73	18	184	to wait	Umrinti, W K A	3	kʌ̆ŋhoŋ	response	
83	73	19	184	to wait	Bankri, W K A	3	kʌ̆ŋhoŋ	response	
83	73	20	184	to wait	Bankri, W K A	5	kesaŋ	response	
83	73	21	184	to wait	Rongtheang, E K A	3	ĭŋhoŋ	response	
83	73	22	184	to wait	Sunajoli, Lakhimpur	3	kʌ̆ŋhoŋ	response	
83	73	23	184	to wait	Sunajoli, Lakhimpur	5	kesaŋ	response	
83	73	24	184	to wait	Mikirgaon, Nagaon	3	kaŋhuŋ	response	
83	73	25	184	to wait	Sardoka Ingti, E K A	5	kesaŋ	response	
83	73	28	185	to cry	Holanki, Papumpare AP	2	kʌ̆tʃĭɾu	response	
83	73	29	185	to cry	S Cherrapunjee	3	jam	response	
83	73	30	185	to cry	Hajarongpi, E K A	2	katʃiɾu	response	
83	73	31	185	to cry	Amguri, Kamrup	2	kʌ̆ʃŭɾu	response	
83	73	32	185	to cry	PaboiMisamari, Sonitpur	2	kʌ̆tʃiɾu	response	
83	73	33	185	to cry	Maina Kharong, Kamrup	2	kĭʃuɾu	response	
83	73	34	185	to cry	RongjariPlasha, Ri-Bhoi	2	kʌ̆ʃŭɾu	response	
83	73	35	185	to cry	Assamese, Dibrugarh	1	kʌ̆ndĭboloĭluʌ̆	response	
83	73	36	185	to cry	Amguri, W K A	2	kʌ̆tʃĭɾu	response	
83	73	37	185	to cry	Sermansingner, E K A	2	kʌ̆tʃĭɾu	response	
83	73	38	185	to cry	Langhemphi, W K A	2	kʌ̆tʃĭɾu	response	
83	73	39	185	to cry	Umrinti, W K A	2	kʌ̆tʃĭɾu	response	
83	73	40	185	to cry	Bankri, W K A	2	kʌ̆tʃĭɾu	response	
83	73	41	185	to cry	Rongtheang, E K A	2	tsiru	response	
83	73	42	185	to cry	Sunajoli, Lakhimpur	2	kʌ̆tʃĭɾu	response	
83	73	43	185	to cry	Mikirgaon, Nagaon	2	kĭtʃiɾu	response	
83	73	44	185	to cry	Sardoka Ingti, E K A	2	kĭtʃiɾu	response	
83	73	47	186	to cook	Holanki, Papumpare AP	2	kĭtun	response	
83	73	48	186	to cook	S Cherrapunjee	3	ʃet	response	
83	73	49	186	to cook	Hajarongpi, E K A	2	kit̪un	response	
83	73	50	186	to cook	Amguri, Kamrup	2	kĭtuŋ	response	
83	73	51	186	to cook	PaboiMisamari, Sonitpur	2	kĭtŭn	response	
83	73	52	186	to cook	Maina Kharong, Kamrup	2	kĭt̪um	response	
83	73	53	186	to cook	RongjariPlasha, Ri-Bhoi	2	kĭtun	response	
83	73	54	186	to cook	Assamese, Dibrugarh	1	ɾand̪ɦiboloĭluʌ̆	response	
83	73	55	186	to cook	Amguri, W K A	2	kĭt̪un	response	
83	73	56	186	to cook	Amguri, W K A	4	kehon	response	
83	73	57	186	to cook	Sermansingner, E K A	2	kĭt̪un	response	
83	73	58	186	to cook	Langhemphi, W K A	2	kĭtun	response	
83	73	59	186	to cook	Umrinti, W K A	2	kĭtːun	response	
83	73	60	186	to cook	Bankri, W K A	2	ket̪un	response	
83	73	61	186	to cook	Rongtheang, E K A	2	kĭt̪um	response	
83	73	62	186	to cook	Rongtheang, E K A	2	t̪un	response	
83	73	63	186	to cook	Sunajoli, Lakhimpur	2	kĭtun	response	
83	73	64	186	to cook	Mikirgaon, Nagaon	2	kĭtːŭn	response	
83	73	65	186	to cook	Sardoka Ingti, E K A	2	kĭtːun	response	
83	73	68	187	to boil (water)	Holanki, Papumpare AP	4	kĭʔup	response	
83	73	69	187	to boil (water)	S Cherrapunjee	7	pəɳt̪hʌ̆ɳam	response	
83	73	70	187	to boil (water)	Hajarongpi, E K A	3	kepaso kĭup	response	
83	73	71	187	to boil (water)	Amguri, Kamrup	3	pʌtʃojok	response	
83	73	72	187	to boil (water)	PaboiMisamari, Sonitpur	6	paɾʔom	response	
83	73	73	187	to boil (water)	Maina Kharong, Kamrup	5	kĭpamen	response	
83	73	74	187	to boil (water)	RongjariPlasha, Ri-Bhoi	3	kapasoʔ	response	
83	73	75	187	to boil (water)	Assamese, Dibrugarh	1	goɾomkʌ̆ɾiboloĭluʌ̆	response	form continues on PDF text line 76
83	73	77	187	to boil (water)	Assamese, Dibrugarh	2	uʈolʌ̆boloĭluʌ̆	response	
83	73	78	187	to boil (water)	Amguri, W K A	3	kʌ̆paso	response	
83	73	79	187	to boil (water)	Amguri, W K A	8	kʌ̆ɾnu	response	
83	73	80	187	to boil (water)	Sermansingner, E K A	4	kĭʔup	response	
83	73	81	187	to boil (water)	Langhemphi, W K A	4	kĭʔup	response	
83	73	82	187	to boil (water)	Umrinti, W K A	4	kĭʔup	response	
83	73	83	187	to boil (water)	Bankri, W K A	4	kĭʔup	response	
83	73	84	187	to boil (water)	Rongtheang, E K A	3	pʌ̆so	response	
83	73	85	187	to boil (water)	Sunajoli, Lakhimpur	3	kʌ̆paso	response	
83	73	86	187	to boil (water)	Sunajoli, Lakhimpur	4	kiup	response	
83	73	87	187	to boil (water)	Mikirgaon, Nagaon	3	laŋpʌ̆su	response	
83	73	88	187	to boil (water)	Sardoka Ingti, E K A	3	kepaso kĭup	response	
83	73	89	187	to boil (water)	Sardoka Ingti, E K A	4	kĭup	response	
84	74	4	188	to eat	Holanki, Papumpare AP	2	ketʃo	response	
84	74	5	188	to eat	S Cherrapunjee	3	bam	response	
84	74	6	188	to eat	Hajarongpi, E K A	2	ketʃo	response	
84	74	7	188	to eat	Amguri, Kamrup	2	kĭtʃo	response	
84	74	8	188	to eat	PaboiMisamari, Sonitpur	2	kĭtʃo	response	
84	74	9	188	to eat	Maina Kharong, Kamrup	2	kĭtʃo	response	
84	74	10	188	to eat	RongjariPlasha, Ri-Bhoi	2	kĭtʃo	response	
84	74	11	188	to eat	Assamese, Dibrugarh	1	khʌ̆boloĭluʌ̆	response	
84	74	12	188	to eat	Amguri, W K A	2	kĭtʃo	response	
84	74	13	188	to eat	Sermansingner, E K A	2	kĕtʃoʔ	response	
84	74	14	188	to eat	Langhemphi, W K A	2	kĕtʃuʔ	response	
84	74	15	188	to eat	Umrinti, W K A	2	ketʃo	response	
84	74	16	188	to eat	Bankri, W K A	2	ketʃo	response	
84	74	17	188	to eat	Rongtheang, E K A	2	kĭtʃo	response	
84	74	18	188	to eat	Rongtheang, E K A	2	tso	response	
84	74	19	188	to eat	Sunajoli, Lakhimpur	2	kĭtʃoʔ	response	
84	74	20	188	to eat	Mikirgaon, Nagaon	2	kĭtʃo	response	
84	74	21	188	to eat	Sardoka Ingti, E K A	2	kĭtʃo	response	
84	74	24	189	to drink	Holanki, Papumpare AP	2	kĭdʒun	response	
84	74	25	189	to drink	S Cherrapunjee	3	diʔ	response	
84	74	26	189	to drink	Hajarongpi, E K A	2	kĭdʒun	response	
84	74	27	189	to drink	Amguri, Kamrup	2	kĭdʒun	response	
84	74	28	189	to drink	PaboiMisamari, Sonitpur	2	kĭdʒɔn	response	
84	74	29	189	to drink	Maina Kharong, Kamrup	2	laŋkidʒun	response	
84	74	30	189	to drink	RongjariPlasha, Ri-Bhoi	2	kĭdʒun	response	
84	74	31	189	to drink	Assamese, Dibrugarh	1	piboloĭluʌ̆	response	
84	74	32	189	to drink	Amguri, W K A	2	kĭdʒun	response	
84	74	33	189	to drink	Sermansingner, E K A	2	kĭdʒun	response	
84	74	34	189	to drink	Langhemphi, W K A	2	kedʒun	response	
84	74	35	189	to drink	Umrinti, W K A	2	kĭdʒun	response	
84	74	36	189	to drink	Umrinti, W K A	4	kʌ̆ŋʔit	response	
84	74	37	189	to drink	Bankri, W K A	4	kʌ̆ŋʔit	response	
84	74	38	189	to drink	Rongtheang, E K A	2	dʒun	response	
84	74	39	189	to drink	Sunajoli, Lakhimpur	4	kʌ̆ŋʔit	response	
84	74	40	189	to drink	Mikirgaon, Nagaon	2	kĭdʒun	response	
84	74	41	189	to drink	Sardoka Ingti, E K A	2	kĭdʒun	response	
84	74	44	190	to sing	Holanki, Papumpare AP	2	kĭlun	response	
84	74	45	190	to sing	S Cherrapunjee	3	ɾŭai	response	
84	74	46	190	to sing	Hajarongpi, E K A	2	kilun	response	
84	74	47	190	to sing	Amguri, Kamrup	2	kĭlun	response	
84	74	48	190	to sing	PaboiMisamari, Sonitpur	2	kĭlun	response	
84	74	49	190	to sing	Maina Kharong, Kamrup	2	kilun	response	
84	74	50	190	to sing	RongjariPlasha, Ri-Bhoi	2	kĭlun	response	
84	74	51	190	to sing	Assamese, Dibrugarh	1	gʌ̆boloĭluʌ̆	response	
84	74	52	190	to sing	Amguri, W K A	2	kĭlun	response	
84	74	53	190	to sing	Sermansingner, E K A	2	kĭlun	response	
84	74	54	190	to sing	Langhemphi, W K A	2	kĭlun	response	
84	74	55	190	to sing	Umrinti, W K A	2	kĭlun	response	
84	74	56	190	to sing	Bankri, W K A	2	kĭlun	response	
84	74	57	190	to sing	Rongtheang, E K A	2	lun	response	
84	74	58	190	to sing	Rongtheang, E K A	2	lunpo	response	
84	74	59	190	to sing	Sunajoli, Lakhimpur	2	kĭlun	response	
84	74	60	190	to sing	Mikirgaon, Nagaon	2	kĭlŭn	response	
84	74	61	190	to sing	Sardoka Ingti, E K A	2	kĭlun	response	
84	74	64	191	to bite	Holanki, Papumpare AP	2	kekoɾ	response	
84	74	65	191	to bite	S Cherrapunjee	4	dait	response	
84	74	66	191	to bite	Hajarongpi, E K A	2	kekoɾ	response	
84	74	67	191	to bite	Amguri, Kamrup	2	kĭkoɾ	response	
84	74	68	191	to bite	Amguri, Kamrup	2	koɾ	response	
84	74	69	191	to bite	PaboiMisamari, Sonitpur	2	kĭkɔɾ	response	
84	74	70	191	to bite	Maina Kharong, Kamrup	2	kikor	response	
84	74	71	191	to bite	RongjariPlasha, Ri-Bhoi	2	kĭkoɾ	response	
84	74	72	191	to bite	Assamese, Dibrugarh	1	kʌ̆moɾĭboloĭ luʌ̆	response	
84	74	73	191	to bite	Amguri, W K A	2	kĭkoɾ	response	
84	74	74	191	to bite	Sermansingner, E K A	2	kekoɾ	response	
84	74	75	191	to bite	Langhemphi, W K A	2	kekoɾ	response	
84	74	76	191	to bite	Umrinti, W K A	2	kĭkoɾ	response	
84	74	77	191	to bite	Bankri, W K A	2	kekoɾ	response	
84	74	78	191	to bite	Rongtheang, E K A	2	koɾ	response	
84	74	79	191	to bite	Rongtheang, E K A	3	ʌ̆ɾtsu	response	
84	74	80	191	to bite	Sunajoli, Lakhimpur	2	kekoɾ	response	
84	74	81	191	to bite	Mikirgaon, Nagaon	2	kĭkoɾ	response	
84	74	82	191	to bite	Sardoka Ingti, E K A	2	kĭkoɾ	response	
85	75	4	192	to laugh	Holanki, Papumpare AP	2	kʌ̆ŋnek	response	
85	75	5	192	to laugh	S Cherrapunjee	3	ɾəkhe	response	
85	75	6	192	to laugh	Hajarongpi, E K A	2	kaŋnek	response	
85	75	7	192	to laugh	Amguri, Kamrup	2	kaŋneʔ	response	
85	75	8	192	to laugh	PaboiMisamari, Sonitpur	2	kaŋnek	response	
85	75	9	192	to laugh	Maina Kharong, Kamrup	2	kaŋne	response	
85	75	10	192	to laugh	RongjariPlasha, Ri-Bhoi	2	kaŋneʔ	response	
85	75	11	192	to laugh	Assamese, Dibrugarh	1	ʌ̆hiboloĭluʌ̆	response	
85	75	12	192	to laugh	Amguri, W K A	2	kaŋnek	response	
85	75	13	192	to laugh	Sermansingner, E K A	2	kʌ̆ŋnek	response	
85	75	14	192	to laugh	Langhemphi, W K A	2	kʌ̆ŋnek	response	
85	75	15	192	to laugh	Umrinti, W K A	2	kaŋneʔ	response	
85	75	16	192	to laugh	Bankri, W K A	2	kʌ̆ŋnek	response	
85	75	17	192	to laugh	Rongtheang, E K A	2	ĭŋnek	response	
85	75	18	192	to laugh	Sunajoli, Lakhimpur	2	kaŋneʔ	response	
85	75	19	192	to laugh	Mikirgaon, Nagaon	2	kaŋneʔ	response	
85	75	20	192	to laugh	Sardoka Ingti, E K A	2	kʌ̆ŋnek	response	
85	75	23	193	to speak	Holanki, Papumpare AP	6	kʌ̆tʃĭŋki	response	
85	75	24	193	to speak	Holanki, Papumpare AP	8	kʌ̆ŋke	response	
85	75	25	193	to speak	S Cherrapunjee	7	kɾĕn	response	
85	75	26	193	to speak	Hajarongpi, E K A	6	katʃĭŋki	response	
85	75	27	193	to speak	Amguri, Kamrup	2	kĭt̪han	response	
85	75	28	193	to speak	PaboiMisamari, Sonitpur	6	katʃĭŋki	response	
85	75	29	193	to speak	Maina Kharong, Kamrup	4	kitʃithan	response	
85	75	30	193	to speak	RongjariPlasha, Ri-Bhoi	5	kaŋdʒe	response	
85	75	31	193	to speak	Assamese, Dibrugarh	1	kot̪hʌ̆koboloĭluʌ̆	response	
85	75	32	193	to speak	Amguri, W K A	6	katʃĭŋki	response	
85	75	33	193	to speak	Sermansingner, E K A	3	kʌ̆niŋdʒe	response	
85	75	34	193	to speak	Sermansingner, E K A	6	kʌ̆tʃĭŋki	response	
85	75	35	193	to speak	Langhemphi, W K A	6	kʌ̆tʃĭŋki	response	
85	75	36	193	to speak	Umrinti, W K A	4	kʌ̆tʃethan	response	
85	75	37	193	to speak	Umrinti, W K A	6	kʌ̆tʃĭŋki	response	
85	75	38	193	to speak	Bankri, W K A	9	kephe	response	
85	75	39	193	to speak	Rongtheang, E K A	3	niŋdʒe	response	
85	75	40	193	to speak	Sunajoli, Lakhimpur	6	kʌ̆tʃĭŋki	response	
85	75	41	193	to speak	Mikirgaon, Nagaon	2	kĭt̪han	response	
85	75	42	193	to speak	Sardoka Ingti, E K A	6	kʌ̆tʃĭŋki	response	
85	75	43	193	to speak	Sardoka Ingti, E K A	8	kaŋki	response	
