Item	Gloss	List_Code	Raw_Form	Form	PDF_Page	Printed_Page	Column	Status	Continuation_Lines	Review
110	younger sister	MAL	kVs7rV xor	kʌɕrʌ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	MAL	zoi	zoi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	MAL	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	ZKH	kVs7rà xor	kʌɕrɑ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	ZKH	zwVi	zwʌi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	ZKH	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	JAM	kVs7rà xor	kʌɕrɑ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	JAM	zwVi	zwʌi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	JAM	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	TIR	kVs7rà xor	kʌɕrɑ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	TIR	zo'wài	zo'wɑi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	TIR	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	JAL	wVRà / kVs7rà xor	wʌɽɑ / kʌɕrɑ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	JAL	zwe	zwe	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	JAL	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	CHE	kVs7rà xor	kʌɕrɑ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	CHE	zwà	zwɑ	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	CHE	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	PAR	kVs7rV xor	kʌɕrʌ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	PAR	zwài	zwɑi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	PAR	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	HAN	kVs7rà xor	kʌɕrɑ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	HAN	zwe	zwe	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	HAN	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	TAL	wVRV xor	wʌɽʌ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	TAL	zwà	zwɑ	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	TAL	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	KRK	wVRike xor	wʌɽike xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	KRK	zwài	zwɑi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	KRK	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	LAK	wVRUke xor	wʌɽʊke xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	LAK	zoi / zwe	zoi / zwe	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	LAK	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	BAN	wàRikE xer	wɑɽikɛ xer	133	115	1	response	0	SILDoulosNP positioned text
111	son	BAN	zVi	zʌi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	BAN	lir	lir	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	MIR	wVRike xer	wʌɽike xer	133	115	1	response	0	SILDoulosNP positioned text
111	son	MIR	ziày	ziɑy	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	MIR	lir	lir	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	WAA	wVà4ike xor	wʌɑ̣ike xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	WAA	zyài	zyɑi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	WAA	lir	lir	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	QUE	kus7nVi / kVs7rV xor	kuɕnʌi / kʌɕrʌ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	QUE	zwe	zwe	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	QUE	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	CHA	kus7nVi / kVs7rà xor	kuɕnʌi / kʌɕrɑ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	CHA	zoi	zoi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	CHA	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	PAS	kVs7rV xor	kʌɕrʌ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	PAS	zoi	zoi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	PAS	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	KAK	kVsrV xor	kʌsrʌ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	KAK	zoi	zoi	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	KAK	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	KHR	kVs7rV xor	kʌɕrʌ xor	133	115	1	response	0	SILDoulosNP positioned text
111	son	KHR	zwe	zwe	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	KHR	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	WCI	wRVke xor / kVser xur	wɽʌke xor / kʌser xur	133	115	1	response	0	SILDoulosNP positioned text
111	son	WCI	zoyV	zoyʌ	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	WCI	lur	lur	133	115	3	response	0	SILDoulosNP positioned text
110	younger sister	ORM	zVri xwàr / zVrikotkài xwàr	zʌri xwɑr / zʌrikotkɑi xwɑr	133	115	1	response	0	SILDoulosNP positioned text
111	son	ORM	kolàn	kolɑn	133	115	2	response	0	SILDoulosNP positioned text
112	daughter	ORM	duwV	duwʌ	133	115	3	response	0	SILDoulosNP positioned text
113	husband	PES	xà'wVnd / meRV	xɑ'wʌnd / meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	PES	'xVzV	'xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	PES	hV'lVk	hʌ'lʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	CHS	xàwànd	xɑwɑnd	134	116	1	response	0	SILDoulosNP positioned text
114	wife	CHS	xVzà	xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	CHS	hàlVk	hɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	MAR	xàwàn	xɑwɑn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	MAR	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	MAR	àlVk	ɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	SWA	xàwVnd	xɑwʌnd	134	116	1	response	0	SILDoulosNP positioned text
114	wife	SWA	xVzà	xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	SWA	hàlVk	hɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	MAD	xàwVn	xɑwʌn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	MAD	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	MAD	àlVk	ɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	MIN	xàwVn	xɑwʌn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	MIN	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	MIN	hàlVk	hɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	BAT	xàwàn	xɑwɑn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	BAT	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	BAT	hàlVk	hɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	BAF	xàwàn / xàwànd	xɑwɑn / xɑwɑnd	134	116	1	response	0	SILDoulosNP positioned text
114	wife	BAF	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	BAF	àlVk / hàlVk	ɑlʌk / hɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	OGI	xàwàn	xɑwɑn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	OGI	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	OGI	hàlVk	hɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	DIR	xàwVn	xɑwʌn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	DIR	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	DIR	hVlVk	hʌlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	BAJ	xàwVn	xɑwʌn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	BAJ	xVzà	xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	BAJ	hVlVk	hʌlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	MOH	xVwVn	xʌwʌn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	MOH	xVzà	xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	MOH	wVrkoTe	wʌrkoʈe	134	116	3	response	0	SILDoulosNP positioned text
113	husband	NIG	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	NIG	'xVzV	'xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	NIG	hà'lVk	hɑ'lʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	SHN	meRV / xàwàn	meɽʌ / xɑwɑn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	SHN	'xVdzV	'xʌdzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	SHN	wVRVkài	wʌɽʌkɑi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	BAR	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	BAR	xVzà	xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	BAR	VlVk	ʌlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	MAL	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	MAL	'xVzà	'xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	MAL	woRkVi	woɽkʌi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	ZKH	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	ZKH	xVzà	xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	ZKH	weRkVi	weɽkʌi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	JAM	mERV	mɛɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	JAM	'xVzV	'xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	JAM	wERVkài	wɛɽʌkɑi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	TIR	mERV	mɛɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	TIR	'xVzV	'xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	TIR	'wERkài	'wɛɽkɑi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	JAL	xVwVn	xʌwʌn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	JAL	xVzà	xʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	JAL	àlIk	ɑlɪk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	CHE	xàwàn	xɑwɑn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	CHE	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	CHE	àlVk	ɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	PAR	meRF	meɽə	134	116	1	response	0	SILDoulosNP positioned text
114	wife	PAR	xVzF	xʌzə	134	116	2	response	0	SILDoulosNP positioned text
115	boy	PAR	woRke	woɽke	134	116	3	response	0	SILDoulosNP positioned text
113	husband	HAN	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	HAN	xVdzà	xʌdzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	HAN	woRke	woɽke	134	116	3	response	0	SILDoulosNP positioned text
113	husband	TAL	meRF	meɽə	134	116	1	response	0	SILDoulosNP positioned text
114	wife	TAL	xVzV	xʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	TAL	woRkV	woɽkʌ	134	116	3	response	0	SILDoulosNP positioned text
113	husband	KRK	ces7tàn	ceɕtɑn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	KRK	s7VzV	ɕʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	KRK	woRkà	woɽkɑ	134	116	3	response	0	SILDoulosNP positioned text
113	husband	LAK	xVwVn / meRV	xʌwʌn / meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	LAK	s7VjV	ɕʌjʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	LAK	kRàcVi/ {VNkVi	kɽɑcʌi/ ʒʌɳkʌi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	BAN	--		134	116	1	no_entry	0	SILDoulosNP positioned text
114	wife	BAN	s7Vzà	ɕʌzɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	BAN	weRkVi	weɽkʌi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	MIR	meRV / xàwVn	meɽʌ / xɑwʌn	134	116	1	response	0	SILDoulosNP positioned text
114	wife	MIR	s7VzV	ɕʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	MIR	{Vnkài	ʒʌnkɑi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	WAA	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	WAA	s7VzV	ɕʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	WAA	{VnkVi	ʒʌnkʌi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	QUE	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	QUE	mVinV / s7VzV	mʌinʌ / ɕʌzʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	QUE	VlVk	ʌlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	CHA	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	CHA	mVinV	mʌinʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	CHA	VlVk	ʌlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	PAS	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	PAS	mVinà	mʌinɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	PAS	VlVk	ʌlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	KAK	meRF	meɽə	134	116	1	response	0	SILDoulosNP positioned text
114	wife	KAK	zVipV / mVinà	zʌipʌ / mʌinɑ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	KAK	VlVk / zVnkVi	ʌlʌk / zʌnkʌi	134	116	3	response	0	SILDoulosNP positioned text
113	husband	KHR	meRV	meɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	KHR	mVinV	mʌinʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	KHR	àlVk	ɑlʌk	134	116	3	response	0	SILDoulosNP positioned text
113	husband	WCI	màRV	mɑɽʌ	134	116	1	response	0	SILDoulosNP positioned text
114	wife	WCI	zVipV	zʌipʌ	134	116	2	response	0	SILDoulosNP positioned text
115	boy	WCI	corà	corɑ	134	116	3	response	0	SILDoulosNP positioned text
113	husband	ORM	màli	mɑli	134	116	1	response	0	SILDoulosNP positioned text
114	wife	ORM	nàkh	nɑkh	134	116	2	response	0	SILDoulosNP positioned text
115	boy	ORM	kolVk	kolʌk	134	116	3	response	0	SILDoulosNP positioned text
116	girl	PES	ji'nVi	ji'nʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	PES	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	PES	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	CHS	jine	jine	135	117	1	response	0	SILDoulosNP positioned text
117	day	CHS	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	CHS	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	MAR	jinVi	jinʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	MAR	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	MAR	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	SWA	jinài	jinɑi	135	117	1	response	0	SILDoulosNP positioned text
117	day	SWA	ràwVz	rɑwʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	SWA	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	MAD	jVnVi	jʌnʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	MAD	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	MAD	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	MIN	jinVi	jinʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	MIN	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	MIN	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	BAT	jinài	jinɑi	135	117	1	response	0	SILDoulosNP positioned text
117	day	BAT	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	BAT	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	BAF	jinài	jinɑi	135	117	1	response	0	SILDoulosNP positioned text
117	day	BAF	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	BAF	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	OGI	jinài	jinɑi	135	117	1	response	0	SILDoulosNP positioned text
117	day	OGI	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	OGI	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	DIR	jinVi	jinʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	DIR	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	DIR	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	BAJ	jinVi	jinʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	BAJ	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	BAJ	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	MOH	jinVi	jinʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	MOH	wVrzo	wʌrzo	135	117	2	response	0	SILDoulosNP positioned text
118	night	MOH	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	NIG	jIl'kài	jɪl'kɑi	135	117	1	response	0	SILDoulosNP positioned text
117	day	NIG	wV'rVz	wʌ'rʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	NIG	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	SHN	jilài	jilɑi	135	117	1	response	0	SILDoulosNP positioned text
117	day	SHN	wrVdz	wrʌdz	135	117	2	response	0	SILDoulosNP positioned text
118	night	SHN	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	BAR	jilVi	jilʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	BAR	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	BAR	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	MAL	injilVi	injilʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	MAL	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	MAL	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	ZKH	weRkie	weɽkie	135	117	1	response	0	SILDoulosNP positioned text
117	day	ZKH	wrez	wrez	135	117	2	response	0	SILDoulosNP positioned text
118	night	ZKH	s7pV	ɕpʌ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	JAM	wERVkie	wɛɽʌkie	135	117	1	response	0	SILDoulosNP positioned text
117	day	JAM	wrez	wrez	135	117	2	response	0	SILDoulosNP positioned text
118	night	JAM	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	TIR	'wERkie	'wɛɽkie	135	117	1	response	0	SILDoulosNP positioned text
117	day	TIR	wrEz	wrɛz	135	117	2	response	0	SILDoulosNP positioned text
118	night	TIR	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	JAL	jinVi	jinʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	JAL	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	JAL	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	CHE	wERki	wɛɽki	135	117	1	response	0	SILDoulosNP positioned text
117	day	CHE	wrVz	wrʌz	135	117	2	response	0	SILDoulosNP positioned text
118	night	CHE	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	PAR	jelkVi	jelkʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	PAR	wrez	wrez	135	117	2	response	0	SILDoulosNP positioned text
118	night	PAR	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	HAN	woRki	woɽki	135	117	1	response	0	SILDoulosNP positioned text
117	day	HAN	wredz	wredz	135	117	2	response	0	SILDoulosNP positioned text
118	night	HAN	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	TAL	jElke	jɛlke	135	117	1	response	0	SILDoulosNP positioned text
117	day	TAL	wrez	wrez	135	117	2	response	0	SILDoulosNP positioned text
118	night	TAL	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	KRK	woRke	woɽke	135	117	1	response	0	SILDoulosNP positioned text
117	day	KRK	rez	rez	135	117	2	response	0	SILDoulosNP positioned text
118	night	KRK	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
116	girl	LAK	jinkVi	jinkʌi	135	117	1	response	0	SILDoulosNP positioned text
117	day	LAK	wrVj	wrʌj	135	117	2	response	0	SILDoulosNP positioned text
118	night	LAK	s7pà	ɕpɑ	135	117	3	response	0	SILDoulosNP positioned text
