PDF_Page	Printed_Page	Line	Item	Gloss	Similarity_Group	Manual_Form	Site_Codes	Unknown_Site_Codes	Confidence	Review_Status	Review_Note
88	78	32	194	fly!, it flew	2	uɖʌʔt̪ʌnne	DR		high	complete	
88	78	33	194	fly!, it flew	3	uɖʌjɐna	LMR		high	complete	
88	78	34	194	fly!, it flew	4	ʊɖʌʊviʔmome	K		high	complete	
88	78	35	194	fly!, it flew	5	uɖhɛdhɛʟ uidgelok	k		high	complete	
88	78	36	194	fly!, it flew	6	apiɾ t̪ɐnɐe	U		high	complete	
88	78	37	194	fly!, it flew	7	ɔʈaŋgɔt̪ʌnəje	A		high	complete	
88	78	40	195	walk!, he walked	1	d̪u	AJ		high	complete	
88	78	41	195	walk!, he walked	1	d̪uː	c		high	complete	
88	78	42	195	walk!, he walked	1	d̪uːh	cjpw		high	complete	
88	78	43	195	walk!, he walked	1	d̪uh	Sbdmt		high	complete	
88	78	44	195	walk!, he walked	2	d̪ome	CDGHKM		high	complete	
88	78	45	195	walk!, he walked	2	d̪uʔme	R		high	complete	
88	78	46	195	walk!, he walked	2	d̪uhmi	m		high	complete	
88	78	47	195	walk!, he walked	3	seŋt̪a	L		high	complete	
88	78	48	195	walk!, he walked	3	seŋt̪ʌna	R		high	complete	
88	78	49	195	walk!, he walked	3	sent̪ʌbu	D		high	complete	
88	78	50	195	walk!, he walked	3	sent̪ʌnai	GR		high	complete	
88	78	51	195	walk!, he walked	4	d̪uʔme	R		high	complete	
88	78	52	195	walk!, he walked	4	d̪uʔʊme	Sd		high	complete	
88	78	53	195	walk!, he walked	5	d̪abume	Z		high	complete	
88	78	54	195	walk!, he walked	5	d̪ɔbunpe	T		high	complete	
88	78	55	195	walk!, he walked	6	tʃɐl   [	BV		high	complete	
88	78	56	195	walk!, he walked	6	tsəl gɛlok	k		high	complete	
88	78	57	195	walk!, he walked	7	d̪ola	U		high	complete	
88	78	58	195	walk!, he walked	8	hĩth gɛlok	k		high	complete	
88	78	61	196	run!, he ran	1	ɲɪɾme	S		high	complete	
88	78	62	196	run!, he ran	1	ɲirem	SUbd		high	complete	
88	78	63	196	run!, he ran	1	ɲiriʔa	T		high	complete	
88	78	64	196	run!, he ran	1	ɲirme goi	MZ		high	complete	
88	78	65	196	run!, he ran	1	ɲirume	d		high	complete	
88	78	66	196	run!, he ran	1	nɪrmi	t		high	complete	
88	78	67	196	run!, he ran	1	nirme	A		high	complete	
88	78	68	196	run!, he ran	2	gɐŋkɔ mi	p		high	complete	
88	78	69	196	run!, he ran	2	hʊŋkɔmi	cjmtw		high	complete	
88	78	70	196	run!, he ran	3	d̪hʌvanme	K		high	complete	
88	78	71	196	run!, he ran	3	d̪hʌvʌnme	CGH		high	complete	
88	78	72	196	run!, he ran	3	d̪hʌvʌnpe	D		high	complete	
88	78	73	196	run!, he ran	4	ɲɪɲɪrkame	L		high	complete	
88	78	74	196	run!, he ran	4	ɲinirkɐm	c		high	complete	
88	78	75	196	run!, he ran	5	bʌt̪kaʔme	KM		high	complete	
88	78	76	196	run!, he ran	6	d̪ʌuɖa	R		high	complete	
88	78	77	196	run!, he ran	6	d̪ʌuɖaʔ me	G		high	complete	
88	78	78	196	run!, he ran	7	khuɖme	A		high	complete	
88	78	79	196	run!, he ran	7	kud̪	BV		high	complete	
88	78	80	196	run!, he ran	7	kud̪hʟ kudlok	k		high	complete	
88	78	81	196	run!, he ran	8	d̪ɔnɔʔmi	J		high	complete	
88	78	84	197	go!, he went	1	dʒju	J		high	complete	
88	78	85	197	go!, he went	1	dʒu	A		high	complete	
88	78	86	197	go!, he went	1	dʒu mi	m		high	complete	
88	78	87	197	go!, he went	1	dʒuːh	cw		high	complete	
88	78	88	197	go!, he went	1	dʒʊ	Udmp		high	complete	
88	78	89	197	go!, he went	1	dʒuh	t		high	complete	
88	78	90	197	go!, he went	2	dʒu mi	m		high	complete	
88	78	91	197	go!, he went	2	dʒuʔ mi	G		high	complete	
88	78	92	197	go!, he went	2	d̪ʊʔ me	CDLMRZd		high	complete	
88	78	93	197	go!, he went	2	d̪ʊʔ mi	b		high	complete	
88	78	94	197	go!, he went	3	dʒuʔ tʃɐlanomi	T		high	complete	
88	78	95	197	go!, he went	3	tʃɐlɔmi	cjp		high	complete	
88	78	96	197	go!, he went	3	tʃɔlɔma	b		high	complete	
88	78	97	197	go!, he went	3	tʃɔlɔmi	d		high	complete	
88	78	98	197	go!, he went	3	tʃʌlʌme	S		high	complete	
88	78	99	197	go!, he went	4	dʒa	BV		high	complete	
88	78	100	197	go!, he went	4	dʒɐʟ gɛlok	k		high	complete	
88	78	101	197	go!, he went	4	dʒuːh	cw		high	complete	
88	78	102	197	go!, he went	4	dʒʊ	Udmp		high	complete	
88	78	103	197	go!, he went	4	dʒuh	t		high	complete	
88	78	104	197	go!, he went	5	dʒuʔ mi	G		high	complete	
88	78	105	197	go!, he went	5	dʒuʔ tʃɐlanomi	T		high	complete	
88	78	106	197	go!, he went	6	dʒu mi	m		high	complete	
88	78	107	197	go!, he went	6	d̪uːme	Z		high	complete	
88	78	108	197	go!, he went	7	senme	CS		high	complete	
88	78	109	197	go!, he went	8	d̪ʌmi	H		high	complete	
88	78	110	197	go!, he went	8	d̪ʌmi t̪ʊraja	K		high	complete	
88	78	113	198	come!, he came	1	d̪ʌbʊʔme	DGR		high	complete	
88	78	114	198	come!, he came	1	d̪ʌbʊme	CHKL		high	complete	
88	78	115	198	come!, he came	2	mɛdʒə mi	w		high	complete	
88	78	116	198	come!, he came	2	meʔdʒɨmi	c		high	complete	
88	78	117	198	come!, he came	2	medʒɨmi	m		high	complete	
88	78	118	198	come!, he came	2	medʒʊʔmi	p		high	complete	
88	78	119	198	come!, he came	2	medʒʊmi	d		high	complete	
88	78	120	198	come!, he came	2	medʒuʔme	S		high	complete	
88	78	121	198	come!, he came	2	medʒuba	b		high	complete	
88	78	122	198	come!, he came	3	d̪aːɔ	t		high	complete	
88	78	123	198	come!, he came	3	d̪ahmi	S		high	complete	
88	78	124	198	come!, he came	3	d̪aɔ	m		high	complete	
88	78	125	198	come!, he came	3	d̪aɔmi	j		high	complete	
88	78	126	198	come!, he came	3	d̪aumi	b		high	complete	
88	78	127	198	come!, he came	4	hɔdʒɔʔmi	T		high	complete	
88	78	128	198	come!, he came	4	hɔɪdʒɨme	M		high	complete	
88	78	129	198	come!, he came	4	oːdʒɨ me	Z		high	complete	
88	78	130	198	come!, he came	5	d̪ela	U		high	complete	
88	78	131	198	come!, he came	5	ɛla	AJ		high	complete	
88	78	132	198	come!, he came	6	ɐoʟ ɐlok	k		high	complete	
88	78	133	198	come!, he came	6	au	BV		high	complete	
88	78	136	199	speak!, he spoke	1	kat̪aɪmi	T		high	complete	
88	78	137	199	speak!, he spoke	1	kat̪ame	Z		high	complete	
89	79	3	199	speak!, he spoke	1	kat̪aud̪ujame	G		high	complete	
89	79	4	199	speak!, he spoke	1	kʌʈhʌjəmi	J		high	complete	
89	79	5	199	speak!, he spoke	1	kʌt̪akire	K		high	complete	
89	79	6	199	speak!, he spoke	1	kʌt̪ʌɪme	CDHK		high	complete	
89	79	7	199	speak!, he spoke	1	kʌt̪ʌkɪje	LR		high	complete	
89	79	8	199	speak!, he spoke	2	ʈɛboʔgome	bd		high	complete	
89	79	9	199	speak!, he spoke	2	ʈɛbogome	S		high	complete	
89	79	10	199	speak!, he spoke	2	ʈeboʔmi	cjmpw		high	complete	
89	79	11	199	speak!, he spoke	2	ʈeboʔomi	S		high	complete	
89	79	12	199	speak!, he spoke	2	ʈebokobi	t		high	complete	
89	79	13	199	speak!, he spoke	2	ʈebomi	t		high	complete	
89	79	14	199	speak!, he spoke	3	kahʌɖime	M		high	complete	
89	79	15	199	speak!, he spoke	3	kat̪aɪ mi	T		high	complete	
89	79	16	199	speak!, he spoke	3	kʌhəɖime	A		high	complete	
89	79	17	199	speak!, he spoke	3	kʌʈhʌjəmi	J		high	complete	
89	79	18	199	speak!, he spoke	3	kʌt̪ʌɪ me	CDHK		high	complete	
89	79	19	199	speak!, he spoke	4	kɐh	BV		high	complete	
89	79	20	199	speak!, he spoke	4	kɐhʟ kəhlok	k		high	complete	
89	79	21	199	speak!, he spoke	5	bol	V		high	complete	
89	79	22	199	speak!, he spoke	7	kadʒimi	U		high	complete	
89	79	23	199	speak!, he spoke	8	d̪age keɖhanomi	T		high	complete	
89	79	26	200	listen!, he heard	1	ajʊmkɛra	R		high	complete	
89	79	27	200	listen!, he heard	1	ajʊmkɛram	KL		high	complete	
89	79	28	200	listen!, he heard	1	ajum	U		high	complete	
89	79	29	200	listen!, he heard	1	ijʊmeme	KMZ		high	complete	
89	79	30	200	listen!, he heard	1	ʌjum	A		high	complete	
89	79	31	200	listen!, he heard	1	ʌjumgema	D		high	complete	
89	79	32	200	listen!, he heard	1	ʌjumme	GHR		high	complete	
89	79	33	200	listen!, he heard	1	ʌjumwame	C		high	complete	
89	79	34	200	listen!, he heard	2	aɲdʒɔm	jm		high	complete	
89	79	35	200	listen!, he heard	2	aɲdʒɔm mi	cw		high	complete	
89	79	36	200	listen!, he heard	2	aɲdʒɔmem	dt		high	complete	
89	79	37	200	listen!, he heard	2	aɲdʒɔmi	Sbmp		high	complete	
89	79	38	200	listen!, he heard	2	aɲdʒumem	T		high	complete	
89	79	39	200	listen!, he heard	3	sun,sunis	BV		high	complete	
89	79	40	200	listen!, he heard	3	sunʟ sʊnlok	k		high	complete	
89	79	41	200	listen!, he heard	4	ʌɲʊmʊlʌje	J		high	complete	
89	79	44	201	look!, he saw	1	ɲɛleme	K		high	complete	
89	79	45	201	look!, he saw	1	ɲɛlkɛram	K		high	complete	
89	79	46	201	look!, he saw	1	ɲɛlkɪɖɪja	L		high	complete	
89	79	47	201	look!, he saw	1	ɲɛlkɪɾɪŋgja	C		high	complete	
89	79	48	201	look!, he saw	1	ɲel	cjpw		high	complete	
89	79	49	201	look!, he saw	1	ɲel eda	b		high	complete	
89	79	50	201	look!, he saw	1	ɲel keɖɨ	m		high	complete	
89	79	51	201	look!, he saw	1	ɲel ked̪ija	w		high	complete	
89	79	52	201	look!, he saw	1	ɲeɭadɪjeŋg	J		high	complete	
89	79	53	201	look!, he saw	1	ɲelei mi	Gc		high	complete	
89	79	54	201	look!, he saw	1	ɲelem	Sdt		high	complete	
89	79	55	201	look!, he saw	1	ɲelme	CHMRSZ		high	complete	
89	79	56	201	look!, he saw	1	nel	AU		high	complete	
89	79	57	201	look!, he saw	1	neleimi	T		high	complete	
89	79	58	201	look!, he saw	2	dhɛkʟ dhɛklok	k		high	complete	
89	79	59	201	look!, he saw	2	d̪ekh, d̪ekhis	BV		high	complete	
89	79	60	201	look!, he saw	3	jɛlkerene	D		high	complete	
89	79	63	202	I (1st sg)	1	ɪɲdʒ	m		high	complete	
89	79	64	202	I (1st sg)	1	iɲ	STbcdjptw		high	complete	
89	79	65	202	I (1st sg)	1	iŋ	ACDGHKLMRZ		high	complete	
89	79	66	202	I (1st sg)	1	ɲa	J		high	complete	
89	79	67	202	I (1st sg)	2	mɐe	BV		high	complete	
89	79	68	202	I (1st sg)	2	mui	k		high	complete	
89	79	69	202	I (1st sg)	3	aiŋgɨ	U		high	complete	
89	79	72	203	you (2nd sg, informal)	1	am	ACDGHKLMRSTUZbcdjmptw		high	complete	
89	79	73	203	you (2nd sg, informal)	1	ʌma	J		high	complete	
89	79	74	203	you (2nd sg, informal)	2	d̪umi	R		high	complete	
89	79	75	203	you (2nd sg, informal)	3	toi	k		high	complete	
89	79	76	203	you (2nd sg, informal)	3	t̪ɐ̃e	BV		high	complete	
89	79	79	204	you (2nd sg, formal)	1	am	AGHKLMRTUZbcdjmptw		high	complete	
89	79	80	204	you (2nd sg, formal)	1	ʌma	J		high	complete	
89	79	81	204	you (2nd sg, formal)	2	ʌppe	CSd		high	complete	
89	79	82	204	you (2nd sg, formal)	3	d̪ume	R		high	complete	
89	79	83	204	you (2nd sg, formal)	4	t̪ɐ̃e	BV		high	complete	
89	79	84	204	you (2nd sg, formal)	5	aba	D		high	complete	
89	79	85	204	you (2nd sg, formal)	6	ɾɐuɾɛ	k		high	complete	
89	79	88	205	he (3rd sg, masculine)	1	mai	GKRZ		high	complete	
89	79	89	205	he (3rd sg, masculine)	1	mɛi	K		high	complete	
89	79	90	205	he (3rd sg, masculine)	1	mei	cjpw		high	complete	
89	79	91	205	he (3rd sg, masculine)	1	mĩh	mt		high	complete	
89	79	92	205	he (3rd sg, masculine)	1	mʌ̃ɪ	H		high	complete	
89	79	93	205	he (3rd sg, masculine)	2	mɐni	b		high	complete	
89	79	94	205	he (3rd sg, masculine)	2	maɪg	D		high	complete	
89	79	95	205	he (3rd sg, masculine)	2	mɛɪdʒɨ	R		high	complete	
89	79	96	205	he (3rd sg, masculine)	2	mene	T		high	complete	
89	79	97	205	he (3rd sg, masculine)	2	monɔ	T		high	complete	
89	79	98	205	he (3rd sg, masculine)	2	mʌɪdʒɨ	CLMSd		high	complete	
89	79	99	205	he (3rd sg, masculine)	3	hɐni ʔi	U		high	complete	
89	79	100	205	he (3rd sg, masculine)	3	hɛni	d		high	complete	
89	79	101	205	he (3rd sg, masculine)	3	hʊni	J		high	complete	
89	79	102	205	he (3rd sg, masculine)	3	huni	A		high	complete	
89	79	103	205	he (3rd sg, masculine)	4	oh	V		high	complete	
89	79	104	205	he (3rd sg, masculine)	4	ohɐr	B		high	complete	
89	79	105	205	he (3rd sg, masculine)	5	hɔẽ	c		high	complete	
89	79	106	205	he (3rd sg, masculine)	5	ohɐr	B		high	complete	
89	79	107	205	he (3rd sg, masculine)	6	oh	V		high	complete	
89	79	108	205	he (3rd sg, masculine)	6	u	k		high	complete	
89	79	111	206	she (3rd sg, feminine)	1	mai	GKRZ		high	complete	
89	79	112	206	she (3rd sg, feminine)	1	mɛi	K		high	complete	
89	79	113	206	she (3rd sg, feminine)	1	mei	cjpw		high	complete	
89	79	114	206	she (3rd sg, feminine)	1	mĩh	mt		high	complete	
89	79	115	206	she (3rd sg, feminine)	1	mʌ̃ɪ	H		high	complete	
89	79	116	206	she (3rd sg, feminine)	2	mɐni	b		high	complete	
89	79	117	206	she (3rd sg, feminine)	2	maɪg	D		high	complete	
89	79	118	206	she (3rd sg, feminine)	2	mɛɪdʒ	R		high	complete	
89	79	119	206	she (3rd sg, feminine)	2	mene	T		high	complete	
89	79	120	206	she (3rd sg, feminine)	2	monɔ	T		high	complete	
89	79	121	206	she (3rd sg, feminine)	2	mʌɪdʒ	CLMSd		high	complete	
89	79	122	206	she (3rd sg, feminine)	3	hɐniʔ	U		high	complete	
89	79	123	206	she (3rd sg, feminine)	3	hɛni	d		high	complete	
89	79	124	206	she (3rd sg, feminine)	3	hʊni	J		high	complete	
89	79	125	206	she (3rd sg, feminine)	3	huni	A		high	complete	
89	79	126	206	she (3rd sg, feminine)	4	oh	V		high	complete	
89	79	127	206	she (3rd sg, feminine)	4	ohɐr	B		high	complete	
89	79	128	206	she (3rd sg, feminine)	5	hɔẽ	c		high	complete	
89	79	131	207	we (1st pl, inclusive)	1	abu	TUZbcjptw		high	complete	
89	79	132	207	we (1st pl, inclusive)	1	ʌba	LR		high	complete	
89	79	133	207	we (1st pl, inclusive)	1	ʌbu	A		high	complete	
89	79	134	207	we (1st pl, inclusive)	1	ʌbʊ	CDGHKRSd		high	complete	
89	79	135	207	we (1st pl, inclusive)	1	ʌbʊh	m		high	complete	
89	79	136	207	we (1st pl, inclusive)	1	ʌbun	J		high	complete	
89	79	137	207	we (1st pl, inclusive)	2	ale	w		high	complete	
89	79	138	207	we (1st pl, inclusive)	2	ʌlʌŋg	M		high	complete	
90	80	3	207	we (1st pl, inclusive)	3	hɐmɐn	V		high	complete	
90	80	4	207	we (1st pl, inclusive)	3	hɐme	B		high	complete	
90	80	5	207	we (1st pl, inclusive)	3	həmɾɛ	k		high	complete	
90	80	8	208	we (1st pl, exclusive)	1	ɐliŋg bʌnahoɽɨ	Sd		high	complete	
90	80	9	208	we (1st pl, exclusive)	1	alɐŋg ba hoɽ	cjm		high	complete	
90	80	10	208	we (1st pl, exclusive)	1	alɐŋg bʌnahoɽɨ	Cm		high	complete	
90	80	11	208	we (1st pl, exclusive)	1	alɐŋg bʌrhoɽ	D		high	complete	
90	80	12	208	we (1st pl, exclusive)	1	aliŋg ba hoɽ	bptw		high	complete	
90	80	13	208	we (1st pl, exclusive)	1	ʌlɪŋ  bʌrhoɖ	H		high	complete	
90	80	14	208	we (1st pl, exclusive)	1	ʌliŋg	A		high	complete	
90	80	15	208	we (1st pl, exclusive)	1	ʌliŋg bʌna	J		high	complete	
90	80	16	208	we (1st pl, exclusive)	2	ɐliŋgbʌnahoɽɨ	Sd		high	complete	
90	80	17	208	we (1st pl, exclusive)	2	aba bʌnahoɽɨ	G		high	complete	
90	80	18	208	we (1st pl, exclusive)	2	alɐŋgbʌnahoɽɨ	Cm		high	complete	
90	80	19	208	we (1st pl, exclusive)	2	bʌnahoɽɨ	Sd		high	complete	
90	80	20	208	we (1st pl, exclusive)	3	aba	w		high	complete	
90	80	21	208	we (1st pl, exclusive)	3	aben	U		high	complete	
90	80	22	208	we (1st pl, exclusive)	3	ʌbʊ	GKR		high	complete	
90	80	23	208	we (1st pl, exclusive)	4	ɐba bahoɽ	L		high	complete	
90	80	24	208	we (1st pl, exclusive)	4	anape bahoɽɨ	Z		high	complete	
90	80	25	208	we (1st pl, exclusive)	4	bahoɽɨ	M		high	complete	
90	80	26	208	we (1st pl, exclusive)	5	ɐba bahoɽ	L		high	complete	
90	80	27	208	we (1st pl, exclusive)	5	aba bɐrio	T		high	complete	
90	80	28	208	we (1st pl, exclusive)	6	hɐmɐn d̪uidʒhɐn	B		high	complete	
90	80	29	208	we (1st pl, exclusive)	6	hɐme d̪uidʒhɐn	B		high	complete	
90	80	30	208	we (1st pl, exclusive)	7	gɐʊʟ gəlok	k		high	complete	
90	80	33	209	you (2nd pl)	1	ɐbu si̴ɽku	bd		high	complete	
90	80	34	209	you (2nd pl)	1	ɐppe	S		high	complete	
90	80	35	209	you (2nd pl)	1	aba	T		high	complete	
90	80	36	209	you (2nd pl)	1	abe	G		high	complete	
90	80	37	209	you (2nd pl)	1	ape	AKUZcjmptw		high	complete	
90	80	38	209	you (2nd pl)	1	ʌba	DKLR		high	complete	
90	80	39	209	you (2nd pl)	1	ʌbu	HLRd		high	complete	
90	80	40	209	you (2nd pl)	1	ʌpe hoɽku	CS		high	complete	
90	80	41	209	you (2nd pl)	2	t̪umɐn	BV		high	complete	
90	80	42	209	you (2nd pl)	3	am	M		high	complete	
90	80	43	209	you (2nd pl)	4	ɾɐuɾɛ	k		high	complete	
90	80	44	209	you (2nd pl)	5	ʌɭeghɔʈe	J		high	complete	
90	80	45	209	you (2nd pl)	6	t̪ohɛɾɛ	k		high	complete	
90	80	48	210	they (3rd pl)	1	mɐnku	d		high	complete	
90	80	49	210	they (3rd pl)	1	maku	Z		high	complete	
90	80	50	210	they (3rd pl)	1	meʔku	p		high	complete	
90	80	51	210	they (3rd pl)	1	meku	cjw		high	complete	
90	80	52	210	they (3rd pl)	1	menku	St		high	complete	
90	80	53	210	they (3rd pl)	1	mɪkuh	m		high	complete	
90	80	54	210	they (3rd pl)	1	mʌku	DHKM		high	complete	
90	80	55	210	they (3rd pl)	2	hʊku	J		high	complete	
90	80	56	210	they (3rd pl)	2	huku	A		high	complete	
90	80	57	210	they (3rd pl)	2	maku	Z		high	complete	
90	80	58	210	they (3rd pl)	2	meku	cjw		high	complete	
90	80	59	210	they (3rd pl)	2	mʌku	DHKM		high	complete	
90	80	60	210	they (3rd pl)	3	mɐnku	d		high	complete	
90	80	61	210	they (3rd pl)	3	meʔku	p		high	complete	
90	80	62	210	they (3rd pl)	3	menku	St		high	complete	
90	80	63	210	they (3rd pl)	3	mʌkɪna	GKR		high	complete	
90	80	64	210	they (3rd pl)	3	mʌkuʔa	C		high	complete	
90	80	65	210	they (3rd pl)	4	hɐnku	U		high	complete	
90	80	66	210	they (3rd pl)	4	hɛnku	bdt		high	complete	
90	80	67	210	they (3rd pl)	4	mɐnku	d		high	complete	
90	80	68	210	they (3rd pl)	4	meʔku	p		high	complete	
90	80	69	210	they (3rd pl)	4	menku	St		high	complete	
90	80	70	210	they (3rd pl)	5	mɐne	T		high	complete	
90	80	71	210	they (3rd pl)	5	mahen	L		high	complete	
90	80	72	210	they (3rd pl)	5	oːmɐne	B		high	complete	
90	80	73	210	they (3rd pl)	5	umən	k		high	complete	
90	80	74	210	they (3rd pl)	6	hɔe d̪ɔ	c		high	complete	
90	80	75	210	they (3rd pl)	6	oh	V		high	complete	
90	80	76	210	they (3rd pl)	7	bɐpnɐmku	b		high	complete	
90	80	77	210	they (3rd pl)	8	bʌgɾʌ	R		high	complete	
90	80	79	210	they (3rd pl)	5	ohɐr	B		high	complete	
90	80	80	210	they (3rd pl)	6	oh	V		high	complete	
90	80	81	210	they (3rd pl)	6	u	k		high	complete	
