PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Raw_Fragments	Notes	Source_Status
125	125	135	short	Sondhwadi-Malvi-Era	9	1	pʰoɾɔ	pho(cid:52)(cid:107)		response
125	125	135	short	Sondhwadi-Malvi-Deevdi	1	1	gɔʈʌ	(cid:73)(cid:107)(cid:121)(cid:106)		response
125	125	135	short	Sondhwadi-Malvi-Deevdi	2	2	gɔʈʌ	(cid:73)(cid:107)(cid:121)(cid:106)		response
125	125	135	short	Sondhwadi-Malvi-Jamli	6	1	nano	nano		response
125	125	135	short	Gond-Malvi-Kalwar	7	1	oːtʃo	o(cid:3)t(cid:53)o		response
125	125	135	short	Gond-Malvi-Kalwar	8	2	ʈɪkkʌɳa	(cid:121)(cid:43)kk(cid:106)(cid:118)a		response
125	125	135	short	Gond-Malvi-Samapura	3	1	tʃoʈɑ	t(cid:53)o(cid:121)(cid:35)		response
125	125	135	short	Bhil-Malvi-Bhandikhali	2	1	soʈo	so(cid:121)o		response
125	125	135	short	Bhil-Malvi-Bhandikhali	3	2	soʈo	so(cid:121)o		response
125	125	135	short	Bhili-Kankaria	3	1	tʃoʈɑ	t(cid:53)o(cid:121)(cid:35)		response
125	125	135	short	Bhili-Athwaniya	6	1	nɑnɑ	n(cid:35)n(cid:35)		response
125	125	135	short	Nimadi-Jajumkhedi	3	1	tʃɔʈɔ	t(cid:53)(cid:107)(cid:121)(cid:107)		response
125	125	135	short	Nimadi-Sonipura	3	1	tʃʰɔʈɔ	t(cid:53)h(cid:107)(cid:121)(cid:107)		response
125	125	135	short	Bhopali-Rpura	3	1	tʃoʈo	t(cid:53)o(cid:121)o		response
125	125	135	short	Hindi-standard	3	1	tʃʰoʈɑ	t(cid:53)ho(cid:121)(cid:35)		response
125	125	135	short	Gujarati-Standard	a	1	ʈũkũ	(cid:121)u(cid:174)ku(cid:174)		response
125	125	135	short	Marathi-Standard	3	1	tʃʰoʈɑ	t(cid:53)ho(cid:121)(cid:35)		response
125	125	135	short	Marathi-Standard	4	2	ɑkʰuɖ	(cid:35)khu(cid:122)		response
125	125	135	short	Marathi-Standard	5	3	lɑhɑn	l(cid:35)h(cid:35)n		response
126	126	136	hot	Ujjaini-Malvi-Harsodan	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Ujjaini-Malvi-Chandukhedi	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Ujjaini-Malvi-Chandukhedi	4	2	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Ujjaini-Malvi-Nain	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Ujjaini-Malvi-Koyal	3	1	unːɑ	un(cid:3)(cid:35)		response
126	126	136	hot	Ujjaini-Malvi-Koyal	2	2	unːɑ	un(cid:3)(cid:35)		response
126	126	136	hot	Ujjaini-Malvi-Rojdi	4	1	t̪at̪o	t(cid:196)at(cid:196)o		response
126	126	136	hot	Ujjaini-Malvi-Thillorkhurd	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Ujjaini-Malvi-Kumardi	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Ujjaini-Malvi-Jokhar	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Ujjaini-Malvi-Bercha	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Ujjaini-Malvi-Bercha	3	2	unːo	un(cid:3)o		response
126	126	136	hot	Ujjaini-Malvi-Moondikhedi	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Rajwadi-Malvi-Lojithara	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Rajwadi-Malvi-Bhimakhedi	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Rajwadi-Malvi-Kishorpura	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Rajwadi-Malvi-Bhunyakhedi	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Rajwadi-Malvi-Jesingpura	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Rajwadi-Malvi-Bhandia	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Umadwadi-Malvi-Jhadmu	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Umadwadi-Malvi-Semlikakad	1	1	gʌɾʌm	(cid:73)(cid:106)(cid:52)(cid:106)m		response
126	126	136	hot	Umadwadi-Malvi-Semlikakad	4	2	t̪at̪ɑ	t(cid:196)at(cid:196)(cid:35)		response
126	126	136	hot	Umadwadi-Malvi-Sagpur	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Umadwadi-Malvi-Paldyabana	4	1	t̪at̪o	t(cid:196)at(cid:196)o		response
126	126	136	hot	Umadwadi-Malvi-Mungavali	4	1	t̪at̪o	t(cid:196)at(cid:196)o		response
126	126	136	hot	Sondhwadi-Malvi-Harnauda	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Sondhwadi-Malvi-Narana	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Sondhwadi-Malvi-Adakhedi	2	1	unːɑ	un(cid:3)(cid:35)		response
126	126	136	hot	Sondhwadi-Malvi-Adakhedi	3	2	unːɑ	un(cid:3)(cid:35)		response
126	126	136	hot	Sondhwadi-Malvi-Era	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Sondhwadi-Malvi-Deevdi	3	1	unːo	un(cid:3)o		response
126	126	136	hot	Sondhwadi-Malvi-Jamli	2	1	unːʌ	un(cid:3)(cid:106)		response
126	126	136	hot	Sondhwadi-Malvi-Jamli	3	2	unːʌ	un(cid:3)(cid:106)		response
126	126	136	hot	Gond-Malvi-Kalwar	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Gond-Malvi-Samapura	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Bhil-Malvi-Bhandikhali	3	1	unːu	un(cid:3)u		response
126	126	136	hot	Bhili-Kankaria	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Bhili-Athwaniya	3	1	ʊnu	(cid:55)nu		response
126	126	136	hot	Nimadi-Jajumkhedi	4	1	tɑt̪ɔ	t(cid:35)t(cid:196)(cid:107)		response
126	126	136	hot	Nimadi-Sonipura	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Bhopali-Rpura	4	1	t̪ɑt̪o	t(cid:196)(cid:35)t(cid:196)o		response
126	126	136	hot	Hindi-standard	1	1	gʌɾəm	(cid:73)(cid:106)(cid:52)(cid:101)m		response
126	126	136	hot	Gujarati-Standard	1	1	gəɾʌm	(cid:73)(cid:101)(cid:52)(cid:106)m		response
126	126	136	hot	Marathi-Standard	2	1	uʂɳʌ	u(cid:119)(cid:118)(cid:106)		response
126	126	136	hot	Marathi-Standard	1	2	gʌɾʌm	(cid:73)(cid:106)(cid:52)(cid:106)m		response
126	126	137	cold	Ujjaini-Malvi-Harsodan	2	1	ʈʰʌnɖo	(cid:121)h(cid:106)n(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Chandukhedi	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Nain	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Koyal	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Rojdi	2	1	ʈʰʌnɖo	(cid:121)h(cid:106)n(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Thillorkhurd	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Kumardi	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Jokhar	2	1	ʈʰʌnɖo	(cid:121)h(cid:106)n(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Bercha	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Ujjaini-Malvi-Bercha	4	2	gɑːɾ	(cid:73)(cid:35)(cid:3)(cid:52)		response
126	126	137	cold	Ujjaini-Malvi-Moondikhedi	2	1	ʈʌnɖo	(cid:121)(cid:106)n(cid:122)o		response
126	126	137	cold	Rajwadi-Malvi-Lojithara	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Rajwadi-Malvi-Bhimakhedi	2	1	ʈʰʌɳɖo	(cid:121)h(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Rajwadi-Malvi-Kishorpura	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Rajwadi-Malvi-Bhunyakhedi	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Rajwadi-Malvi-Jesingpura	2	1	ʈʰʌɳɖʌ	(cid:121)h(cid:106)(cid:118)(cid:122)(cid:106)		response
126	126	137	cold	Rajwadi-Malvi-Bhandia	1	1	hiɾo	hi(cid:52)o		response
126	126	137	cold	Rajwadi-Malvi-Bhandia	2	2	ʈʰʌɳɖo	(cid:121)h(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Umadwadi-Malvi-Jhadmu	1	1	selo	selo		response
126	126	137	cold	Umadwadi-Malvi-Jhadmu	2	2	ʈʰʌɳɖo	(cid:121)h(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Umadwadi-Malvi-Semlikakad	2	1	ʈʰʌɳɖʌ	(cid:121)h(cid:106)(cid:118)(cid:122)(cid:106)		response
126	126	137	cold	Umadwadi-Malvi-Sagpur	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Umadwadi-Malvi-Paldyabana	2	1	ʈʰʌnɖo	(cid:121)h(cid:106)n(cid:122)o		response
126	126	137	cold	Umadwadi-Malvi-Mungavali	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Sondhwadi-Malvi-Harnauda	1	1	hiɭo	hi(cid:124)o		response
126	126	137	cold	Sondhwadi-Malvi-Narana	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Sondhwadi-Malvi-Adakhedi	1	1	hilo	hilo		response
126	126	137	cold	Sondhwadi-Malvi-Era	1	1	hilo	hilo		response
126	126	137	cold	Sondhwadi-Malvi-Deevdi	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Sondhwadi-Malvi-Jamli	2	1	ʈʌɳɖɑ	(cid:121)(cid:106)(cid:118)(cid:122)(cid:35)		response
126	126	137	cold	Sondhwadi-Malvi-Jamli	1	2	hiɭo	hi(cid:124)o		response
126	126	137	cold	Gond-Malvi-Kalwar	2	1	ʈʌɳɖɑ	(cid:121)(cid:106)(cid:118)(cid:122)(cid:35)		response
126	126	137	cold	Gond-Malvi-Samapura	2	1	ʈʰʌɳɖʌ	(cid:121)h(cid:106)(cid:118)(cid:122)(cid:106)		response
126	126	137	cold	Bhil-Malvi-Bhandikhali	2	1	ʈʌnɖo	(cid:121)(cid:106)n(cid:122)o		response
126	126	137	cold	Bhili-Kankaria	3	1	ʈʌ̃ɖu	(cid:121)(cid:106)(cid:174)(cid:122)u		response
126	126	137	cold	Bhili-Athwaniya	3	1	ʈɑɖo	(cid:121)(cid:35)(cid:122)o		response
126	126	137	cold	Nimadi-Jajumkhedi	2	1	ʈʰʌnɖɔ	(cid:121)h(cid:106)n(cid:122)(cid:107)		response
126	126	137	cold	Nimadi-Sonipura	2	1	ʈʰʌɳɖo	(cid:121)h(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Bhopali-Rpura	2	1	ʈʌɳɖo	(cid:121)(cid:106)(cid:118)(cid:122)o		response
126	126	137	cold	Hindi-standard	2	1	ʈʰəɳɖɑ	(cid:121)h(cid:101)(cid:118)(cid:122)(cid:35)		response
126	126	137	cold	Gujarati-Standard	2	1	ʈʰənɖũ	(cid:121)h(cid:101)n(cid:122)u(cid:174)		response
126	126	137	cold	Marathi-Standard	2	1	ʈʰʌɳɖʌ	(cid:121)h(cid:106)(cid:118)(cid:122)(cid:106)		response
127	127	138	right	Ujjaini-Malvi-Harsodan	1	1	dʒimɳo	d(cid:60)im(cid:118)o		response
127	127	138	right	Ujjaini-Malvi-Chandukhedi	1	1	dʒimɳo	d(cid:60)im(cid:118)o		response
127	127	138	right	Ujjaini-Malvi-Nain	1	1	dʒʌmnʌ	d(cid:60)(cid:106)mn(cid:106)		response
127	127	138	right	Ujjaini-Malvi-Koyal	1	1	dʒimɳʌ	d(cid:60)im(cid:118)(cid:106)		response
127	127	138	right	Ujjaini-Malvi-Rojdi	1	1	dʒɪmnʌ	d(cid:60)(cid:43)mn(cid:106)		response
127	127	138	right	Ujjaini-Malvi-Thillorkhurd	1	1	dʒɪmɳo	d(cid:60)(cid:43)m(cid:118)o		response
127	127	138	right	Ujjaini-Malvi-Kumardi	1	1	dʒɪmɳo	d(cid:60)(cid:43)m(cid:118)o		response
127	127	138	right	Ujjaini-Malvi-Jokhar	2	1	d̪ɑjɑ	d(cid:196)(cid:35)j(cid:35)		response
127	127	138	right	Ujjaini-Malvi-Jokhar	3	2	d̪ʌⁱnʌ	d(cid:196)(cid:106)in(cid:106)		response
127	127	138	right	Ujjaini-Malvi-Bercha	1	1	dʒiʋɳʌ	d(cid:60)i(cid:56)(cid:118)(cid:106)		response
127	127	138	right	Ujjaini-Malvi-Bercha	5	2	sud̪o	sud(cid:196)o		response
127	127	138	right	Ujjaini-Malvi-Moondikhedi	2	1	d̪ɑjɑ	d(cid:196)(cid:35)j(cid:35)		response
127	127	138	right	Ujjaini-Malvi-Moondikhedi	5	2	sid̪o	sid(cid:196)o		response
127	127	138	right	Rajwadi-Malvi-Lojithara	1	1	dʒʌmɳo	d(cid:60)(cid:106)m(cid:118)o		response
127	127	138	right	Rajwadi-Malvi-Bhimakhedi	1	1	dʒimɳo	d(cid:60)im(cid:118)o		response
127	127	138	right	Rajwadi-Malvi-Kishorpura	1	1	dʒɪmɳo	d(cid:60)(cid:43)m(cid:118)o		response
127	127	138	right	Rajwadi-Malvi-Kishorpura	2	2	d̪ɑjo	d(cid:196)(cid:35)jo		response
127	127	138	right	Rajwadi-Malvi-Bhunyakhedi	1	1	dʒɪmɳo	d(cid:60)(cid:43)m(cid:118)o		response
127	127	138	right	Rajwadi-Malvi-Jesingpura	1	1	dʒimɳo	d(cid:60)im(cid:118)o		response
127	127	138	right	Rajwadi-Malvi-Bhandia	2	1	d̪ɑvo	d(cid:196)(cid:35)vo		response
127	127	138	right	Umadwadi-Malvi-Jhadmu	1	1	dʒimɳo	d(cid:60)im(cid:118)o		response
127	127	138	right	Umadwadi-Malvi-Semlikakad	1	1	dʒimɳʌ	d(cid:60)im(cid:118)(cid:106)		response
127	127	138	right	Umadwadi-Malvi-Semlikakad	3	2	d̪ʌⁱ	d(cid:196)(cid:106)i		response
127	127	138	right	Umadwadi-Malvi-Sagpur	5	1	sid̪ɑ	sid(cid:196)(cid:35)		response
127	127	138	right	Umadwadi-Malvi-Paldyabana	5	1	sid̪o	sid(cid:196)o		response
127	127	138	right	Umadwadi-Malvi-Mungavali	5	1	sid̪o	sid(cid:196)o		response
127	127	138	right	Sondhwadi-Malvi-Harnauda	1	1	dʒɪmɳo	d(cid:60)(cid:43)m(cid:118)o		response
127	127	138	right	Sondhwadi-Malvi-Narana	1	1	dʒimɳo	d(cid:60)im(cid:118)o		response
127	127	138	right	Sondhwadi-Malvi-Adakhedi	1	1	dʒɪmɳo	d(cid:60)(cid:43)m(cid:118)o		response
127	127	138	right	Sondhwadi-Malvi-Era	1	1	dʒɪmɳo	d(cid:60)(cid:43)m(cid:118)o		response
127	127	138	right	Sondhwadi-Malvi-Deevdi	1	1	dʒiʋɳɑ	d(cid:60)i(cid:56)(cid:118)(cid:35)		response
127	127	138	right	Sondhwadi-Malvi-Deevdi	5	2	hud̪ʌ	hud(cid:196)(cid:106)		response
127	127	138	right	Sondhwadi-Malvi-Jamli	1	1	dʒimɳʌ	d(cid:60)im(cid:118)(cid:106)		response
127	127	138	right	Gond-Malvi-Kalwar	5	1	sid̪ɑ	sid(cid:196)(cid:35)		response
127	127	138	right	Gond-Malvi-Samapura	5	1	sid̪ɑ	sid(cid:196)(cid:35)		response
127	127	138	right	Bhil-Malvi-Bhandikhali	1	1	dʒʌmɳo	d(cid:60)(cid:106)m(cid:118)o		response
127	127	138	right	Bhili-Kankaria	5	1	hʊd̪d̪o	h(cid:55)d(cid:196)d(cid:196)o		response
127	127	138	right	Bhili-Athwaniya	2	1	d̪ɑvo	d(cid:196)(cid:35)vo		response
127	127	138	right	Nimadi-Jajumkhedi	5	1	sit̪ɔ	sit(cid:196)(cid:107)		response
127	127	138	right	Nimadi-Sonipura	1	1	dʒʌᵘɳu	d(cid:60)(cid:106)u(cid:118)u		response
127	127	138	right	Bhopali-Rpura	5	1	sid̪o	sid(cid:196)o		response
127	127	138	right	Hindi-standard	2	1	d̪ɑjɑ	d(cid:196)(cid:35)j(cid:35)		response
127	127	138	right	Hindi-standard	3	2	d̪ʌhɪnɑ	d(cid:196)(cid:106)h(cid:43)n(cid:35)		response
127	127	138	right	Gujarati-Standard	1	1	dʒəməɳo	d(cid:60)(cid:101)m(cid:101)(cid:118)o		response
127	127	138	right	Marathi-Standard	4	1	udzwə	udzw(cid:101)		response
127	127	139	left	Ujjaini-Malvi-Harsodan	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Ujjaini-Malvi-Chandukhedi	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Ujjaini-Malvi-Nain	2	1	ɖabʌ	(cid:122)ab(cid:106)		response
127	127	139	left	Ujjaini-Malvi-Koyal	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Ujjaini-Malvi-Rojdi	2	1	ɖaʋo	(cid:122)a(cid:56)o		response
127	127	139	left	Ujjaini-Malvi-Thillorkhurd	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Ujjaini-Malvi-Kumardi	1	1	uɭʈɑ	u(cid:124)(cid:121)(cid:35)		response
127	127	139	left	Ujjaini-Malvi-Jokhar	7	1	bɑ̃jɑ	b(cid:35)(cid:174)j(cid:35)		response
127	127	139	left	Ujjaini-Malvi-Bercha	1	1	uɭʈo	u(cid:124)(cid:121)o		response
127	127	139	left	Ujjaini-Malvi-Bercha	2	2	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Ujjaini-Malvi-Moondikhedi	1	1	uɭʈo	u(cid:124)(cid:121)o		response
127	127	139	left	Ujjaini-Malvi-Moondikhedi	7	2	bajo	bajo		response
127	127	139	left	Rajwadi-Malvi-Lojithara	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Rajwadi-Malvi-Bhimakhedi	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Rajwadi-Malvi-Kishorpura	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Rajwadi-Malvi-Bhunyakhedi	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Rajwadi-Malvi-Jesingpura	2	1	ɖaʋo	(cid:122)a(cid:56)o		response
127	127	139	left	Rajwadi-Malvi-Bhandia	2	1	ɖɑvo	(cid:122)(cid:35)vo		response
127	127	139	left	Umadwadi-Malvi-Jhadmu	2	1	ɖamo	(cid:122)amo		response
127	127	139	left	Umadwadi-Malvi-Semlikakad	2	1	ɖamɑ	(cid:122)am(cid:35)		response
127	127	139	left	Umadwadi-Malvi-Semlikakad	7	2	baj	baj		response
127	127	139	left	Umadwadi-Malvi-Sagpur	5	1	deɾiʌ	de(cid:52)i(cid:106)		response
127	127	139	left	Umadwadi-Malvi-Paldyabana	1	1	ʊɭʈɑ	(cid:55)(cid:124)(cid:121)(cid:35)		response
127	127	139	left	Umadwadi-Malvi-Mungavali	1	1	uɭʈo	u(cid:124)(cid:121)o		response
127	127	139	left	Sondhwadi-Malvi-Harnauda	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Sondhwadi-Malvi-Narana	2	1	ɖamo	(cid:122)amo		response
127	127	139	left	Sondhwadi-Malvi-Adakhedi	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Sondhwadi-Malvi-Era	2	1	ɖɑbo	(cid:122)(cid:35)bo		response
127	127	139	left	Sondhwadi-Malvi-Deevdi	2	1	ɖaʋɑ	(cid:122)a(cid:56)(cid:35)		response
127	127	139	left	Sondhwadi-Malvi-Deevdi	1	2	ʊɭʈɑ	(cid:55)(cid:124)(cid:121)(cid:35)		response
127	127	139	left	Sondhwadi-Malvi-Jamli	2	1	ɖabʌ	(cid:122)ab(cid:106)		response
127	127	139	left	Gond-Malvi-Kalwar	1	1	uɭʈɑ	u(cid:124)(cid:121)(cid:35)		response
127	127	139	left	Gond-Malvi-Samapura	1	1	ʊɭʈɑ	(cid:55)(cid:124)(cid:121)(cid:35)		response
127	127	139	left	Bhil-Malvi-Bhandikhali	2	1	ɖaʋo	(cid:122)a(cid:56)o		response
127	127	139	left	Bhili-Kankaria	1	1	ulʈo	ul(cid:121)o		response
127	127	139	left	Bhili-Athwaniya	6	1	ɖʒɪmɳo	(cid:122)(cid:60)(cid:43)m(cid:118)o		response
127	127	139	left	Nimadi-Jajumkhedi	8	1	ʌᵘnd̪ɔ	(cid:106)und(cid:196)(cid:107)		response
127	127	139	left	Nimadi-Sonipura	1	1	uɭʈʌ	u(cid:124)(cid:121)(cid:106)		response
127	127	139	left	Bhopali-Rpura	4	1	d̪eɭo	d(cid:196)e(cid:124)o		response
127	127	139	left	Hindi-standard	7	1	bɑ̃jɑ	b(cid:35)(cid:174)j(cid:35)		response
127	127	139	left	Gujarati-Standard	2	1	ɖɑ̃bũ	(cid:122)(cid:35)(cid:174)bu(cid:174)		response
127	127	139	left	Marathi-Standard	3	1	d̪ɑwɑ	d(cid:196)(cid:35)w(cid:35)		response
128	128	140	near	Ujjaini-Malvi-Harsodan	6	1	kʌnɛ	k(cid:106)n(cid:39)		response
128	128	140	near	Ujjaini-Malvi-Harsodan	7	2	meɾe	me(cid:52)e		response
128	128	140	near	Ujjaini-Malvi-Chandukhedi	7	1	meɾɛ	me(cid:52)(cid:39)		response
128	128	140	near	Ujjaini-Malvi-Nain	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Ujjaini-Malvi-Nain	7	2	meɾe	me(cid:52)e		response
128	128	140	near	Ujjaini-Malvi-Koyal	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Ujjaini-Malvi-Koyal	7	2	meɾɛ	me(cid:52)(cid:39)		response
128	128	140	near	Ujjaini-Malvi-Rojdi	1	1	d̪ʱʌɖɛ	d(cid:196)(cid:137)(cid:106)(cid:122)(cid:39)		response
128	128	140	near	Ujjaini-Malvi-Rojdi	7	2	meɾɛ	me(cid:52)(cid:39)		response
128	128	140	near	Ujjaini-Malvi-Thillorkhurd	7	1	meɾe	me(cid:52)e		response
128	128	140	near	Ujjaini-Malvi-Kumardi	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Ujjaini-Malvi-Jokhar	7	1	meɾe	me(cid:52)e		response
128	128	140	near	Ujjaini-Malvi-Bercha	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Ujjaini-Malvi-Bercha	7	2	meɾɛ	me(cid:52)(cid:39)		response
128	128	140	near	Ujjaini-Malvi-Moondikhedi	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Rajwadi-Malvi-Lojithara	7	1	meɾɛ	me(cid:52)(cid:39)		response
128	128	140	near	Rajwadi-Malvi-Bhimakhedi	7	1	meɾe	me(cid:52)e		response
128	128	140	near	Rajwadi-Malvi-Kishorpura	7	1	meɾɛ	me(cid:52)(cid:39)		response
128	128	140	near	Rajwadi-Malvi-Bhunyakhedi	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Rajwadi-Malvi-Jesingpura	1	1	bʌɖe	b(cid:106)(cid:122)e		response
128	128	140	near	Rajwadi-Malvi-Bhandia	3,1	1	pa,hoɖe	pa,ho(cid:122)e		response
128	128	140	near	Umadwadi-Malvi-Jhadmu	1,6	1	soɖɛ,kʌne	so(cid:122)(cid:39),k(cid:106)ne		response
128	128	140	near	Umadwadi-Malvi-Semlikakad	4,1	1	pas,soɖɛ	pas,so(cid:122)(cid:39)		response
128	128	140	near	Umadwadi-Malvi-Sagpur	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Umadwadi-Malvi-Paldyabana	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Umadwadi-Malvi-Mungavali	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Sondhwadi-Malvi-Harnauda	7	1	meɾe	me(cid:52)e		response
128	128	140	near	Sondhwadi-Malvi-Narana	1,7	1	hoɖɛ,meɾɛ	ho(cid:122)(cid:39),me(cid:52)(cid:39)		response
128	128	140	near	Sondhwadi-Malvi-Adakhedi	1,7	1	hoɖe,meɾe	ho(cid:122)e,me(cid:52)e		response
128	128	140	near	Sondhwadi-Malvi-Era	7	1	miɾe	mi(cid:52)e		response
128	128	140	near	Sondhwadi-Malvi-Deevdi	1	1	hoɖɛ	ho(cid:122)(cid:39)		response
128	128	140	near	Sondhwadi-Malvi-Jamli	7	1	meɾe	me(cid:52)e		response
128	128	140	near	Gond-Malvi-Kalwar	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Gond-Malvi-Kalwar	9	2	olɪjaŋ	ol(cid:43)ja(cid:132)		response
128	128	140	near	Gond-Malvi-Samapura	6	1	kʌne	k(cid:106)ne		response
128	128	140	near	Bhil-Malvi-Bhandikhali	1	1	d̪ʌɖɛ	d(cid:196)(cid:106)(cid:122)(cid:39)		response
128	128	140	near	Bhil-Malvi-Bhandikhali	6,7	2	kʌne,meɾɛ	k(cid:106)ne,me(cid:52)(cid:39)		response
128	128	140	near	Bhili-Kankaria	6	1	kʌnɑᵘ	k(cid:106)n(cid:35)u		response
128	128	140	near	Bhili-Athwaniya	6	1	kʌnːe	k(cid:106)n(cid:3)e		response
128	128	140	near	Nimadi-Jajumkhedi	4	1	pɑsmə	p(cid:35)sm(cid:101)		response
128	128	140	near	Nimadi-Sonipura	1	1	d̪ʌɖɛ	d(cid:196)(cid:106)(cid:122)(cid:39)		response
128	128	140	near	Nimadi-Sonipura	2	2	nʌdʒik	n(cid:106)d(cid:60)ik		response
128	128	140	near	Bhopali-Rpura	8	1	kʌɾim	k(cid:106)(cid:52)im		response
128	128	140	near	Hindi-standard	2	1	nʌdʒd̪ik	n(cid:106)d(cid:60)d(cid:196)ik		response
128	128	140	near	Hindi-standard	4	2	pɑs	p(cid:35)s		response
128	128	140	near	Gujarati-Standard	2	1	nɑʒik	n(cid:35)(cid:60)ik		response
128	128	140	near	Gujarati-Standard	4	2	pɑseⁱ	p(cid:35)sei		response
128	128	140	near	Marathi-Standard	5	1	dzʌwʌɭ	dz(cid:106)w(cid:106)(cid:124)		response
128	128	141	far	Ujjaini-Malvi-Harsodan	2	1	d̪uɾ	d(cid:196)u(cid:52)		response
128	128	141	far	Ujjaini-Malvi-Chandukhedi	1	1	tʃeʈi	t(cid:53)e(cid:121)i		response
