PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Notes	Continuation	Raw_Fragments	Source_Status
130	123	131	bad	Marathi	1	1	khʌɾɑb		0	Marathi 1 khʌɾɑb	response
130	123	131	bad	Marathi	6	2	wɑiʈ		1	6 wɑiʈ	response
130	123	132	wet	Rathwi Pauri-Amalwadi	6	1	ti̪d̪ʌlo		0	Rathwi Pauri-Amalwadi 6 ti̪d̪ʌlo	response
130	123	132	wet	Rathwi Pauri-Amalwadi	7	2	bɦiglo		1	7 bɦiglo	response
130	123	132	wet	Rathwi Pauri-Segwi	7	1	bɦiglo		0	Rathwi Pauri-Segwi 7 bɦiglo	response
130	123	132	wet	Rathwi Bareli-Tharadpura	9	1	gillɔ		0	Rathwi Bareli-Tharadpura 9 gillɔ	response
130	123	132	wet	Rathwi Bareli-Udainagar	9	1	gillɔ		0	Rathwi Bareli-Udainagar 9 gillɔ	response
130	123	132	wet	Rathwi Bareli-Chiklia	9	1	gilo		0	Rathwi Bareli-Chiklia 9 gilo	response
130	123	132	wet	Rathwi-Chenpur	7	1	bɦigəlu		0	Rathwi-Chenpur 7 bɦigəlu	response
130	123	132	wet	Rathwi-Dongargaon	7	1	bɦiglo		0	Rathwi-Dongargaon 7 bɦiglo	response
130	123	132	wet	Bhilali-Bodugam	7	1	bɦiglo		0	Bhilali-Bodugam 7 bɦiglo	response
130	123	132	wet	Bhili-Punyawat	7	1	bɦigɦəlo		0	Bhili-Punyawat 7 bɦigɦəlo	response
130	123	132	wet	Bhili-Anjhera	7	1	bɦiglũ		0	Bhili-Anjhera 7 bɦiglũ	response
130	123	132	wet	Bhilali-Anjhera	7	1	bɦigjo		0	Bhilali-Anjhera 7 bɦigjo	response
130	123	132	wet	Bhilali-Mandwi	7	1	bɦigɑ		0	Bhilali-Mandwi 7 bɦigɑ	response
130	123	132	wet	Bhilali-Mandwi	9	2	gɪlɑ		1	9 gɪlɑ	response
130	123	132	wet	Bhilali-Navalpura	9	1	gilo		0	Bhilali-Navalpura 9 gilo	response
130	123	132	wet	Bhilali-Agar	7	1	bɦigi gjo		0	Bhilali-Agar 7 bɦigi gjo	response
130	123	132	wet	Bhilali-Agar	9	2	gilo		1	9 gilo	response
130	123	132	wet	Bhilali-Udaigadh	9	1	gillɔ		0	Bhilali-Udaigadh 9 gillɔ	response
130	123	132	wet	Bhilali-Kattivada	6	1	ti̪d̪lu		0	Bhilali-Kattivada 6 ti̪d̪lu	response
130	123	132	wet	Parya Bhilali-Bhorwada	1	1	bɦindʒɑj gjo		0	Parya Bhilali- Bhorwada 1 bɦindʒɑj gjo	response
130	123	132	wet	Bhili-Piplia	4	1	lilo		0	Bhili-Piplia 4 lilo	response
130	123	132	wet	Bhili-Kharod	3	1	palɖi gjo		0	Bhili-Kharod 3 palɖi gjo	response
130	123	132	wet	Bhili-Kharod	7	2	bhigi gjo		1	7 bhigi gjo	response
130	123	132	wet	Bhilali-Aspai	7	1	phegi		0	Bhilali-Aspai 7 phegi	response
130	123	132	wet	Rathawi-Mankodi	7	1	bɦɪgelu		0	Rathawi-Mankodi 7 bɦɪgelu	response
130	123	132	wet	Palya-Choutharya	6	1	pid̪əlu		0	Palya-Choutharya 6 pid̪əlu	response
130	123	132	wet	Palya-Choutharya	7	2	bɦigəlu		1	7 bɦigəlu	response
130	123	132	wet	Palya-Natvada	6	1	ti̪d̪lu		0	Palya-Natvada 6 ti̪d̪lu	response
130	123	132	wet	Palya-Natvada	7	2	bhigi dʒja		1	7 bhigi dʒja	response
130	123	132	wet	Bareli Pauri-Shahana	7	1	bɦiglo		0	Bareli Pauri-Shahana 7 bɦiglo	response
130	123	132	wet	Bareli Pauri-Mandvi	7	1	bigɭi		0	Bareli Pauri-Mandvi 7 bigɭi	response
130	123	132	wet	Bareli Pauri-Khadki	6	1	ti̪də̪lo		0	Bareli Pauri-Khadki 6 ti̪də̪lo	response
130	123	132	wet	Nimadi-Khargone	5	1	ɑlɔ		0	Nimadi-Khargone 5 ɑlɔ	response
130	123	132	wet	Nimadi-Awlia	9	1	gilo		0	Nimadi-Awlia 9 gilo	response
130	123	132	wet	Nimadi-Ashapur	5	1	ʌllɔ		0	Nimadi-Ashapur 5 ʌllɔ	response
130	123	132	wet	Ahirani-Dhule	0	1	NO ENTRY		0	Ahirani-Dhule 0 NO ENTRY	response
130	123	132	wet	Hindi	9	1	gilɑ		0	Hindi 9 gilɑ	response
130	123	132	wet	Gujarati	2	1	bɦinũ		0	Gujarati 2 bɦinũ	response
130	123	132	wet	Gujarati	3	2	pəɭɑɾəvũ		1	3 pəɭɑɾəvũ	response
130	123	132	wet	Marathi	1	1	bɦidʒlelɑ		0	Marathi 1 bɦidʒlelɑ	response
130	123	132	wet	Marathi	5	2	olɑ		1	5 olɑ	response
130	123	133	dry	Rathwi Pauri-Amalwadi	1	1	huklo		0	Rathwi Pauri-Amalwadi 1 huklo	response
130	123	133	dry	Rathwi Pauri-Segwi	1	1	suklʌ		0	Rathwi Pauri-Segwi 1 suklʌ	response
130	123	133	dry	Rathwi Bareli-Tharadpura	1	1	suklo		0	Rathwi Bareli-Tharadpura 1 suklo	response
130	123	133	dry	Rathwi Bareli-Udainagar	1	1	sukəlɔ		0	Rathwi Bareli-Udainagar 1 sukəlɔ	response
130	123	133	dry	Rathwi Bareli-Chiklia	1	1	suklo		0	Rathwi Bareli-Chiklia 1 suklo	response
130	123	133	dry	Rathwi-Chenpur	1	1	sukəlɔ		0	Rathwi-Chenpur 1 sukəlɔ	response
130	123	133	dry	Rathwi-Dongargaon	1	1	sukəlɔ		0	Rathwi-Dongargaon 1 sukəlɔ	response
130	123	133	dry	Bhilali-Bodugam	1	1	sukhlo		0	Bhilali-Bodugam 1 sukhlo	response
130	123	133	dry	Bhili-Punyawat	1	1	xukəlu		0	Bhili-Punyawat 1 xukəlu	response
130	123	133	dry	Bhili-Anjhera	7	1	kɔɾlũ		0	Bhili-Anjhera 7 kɔɾlũ	response
130	123	133	dry	Bhilali-Anjhera	1	1	sukhgɛjɑ		0	Bhilali-Anjhera 1 sukhgɛjɑ	response
130	123	133	dry	Bhilali-Mandwi	8	1	sʊgjɑ		0	Bhilali-Mandwi 8 sʊgjɑ	response
130	123	133	dry	Bhilali-Navalpura	1	1	sukhlo		0	Bhilali-Navalpura 1 sukhlo	response
130	123	133	dry	Bhilali-Agar	1	1	sʊkhlɑ		0	Bhilali-Agar 1 sʊkhlɑ	response
130	123	133	dry	Bhilali-Udaigadh	1	1	sukhɭɑ		0	Bhilali-Udaigadh 1 sukhɭɑ	response
130	123	133	dry	Bhilali-Kattivada	1	1	hukəlu		0	Bhilali-Kattivada 1 hukəlu	response
130	123	133	dry	Parya Bhilali-Bhorwada	1	1	sukhɑj gjo		0	Parya Bhilali- Bhorwada 1 sukhɑj gjo	response
130	123	133	dry	Bhili-Piplia	1	1	hukelu		0	Bhili-Piplia 1 hukelu	response
130	123	133	dry	Bhili-Kharod	1	1	huka		0	Bhili-Kharod 1 huka	response
130	123	133	dry	Bhilali-Aspai	1	1	hʊkhɑ		0	Bhilali-Aspai 1 hʊkhɑ	response
130	123	133	dry	Rathawi-Mankodi	1	1	nʌhukhelu		0	Rathawi-Mankodi 1 nʌhukhelu	response
130	123	133	dry	Palya-Choutharya	1	1	hukəlu		0	Palya-Choutharya 1 hukəlu	response
130	123	133	dry	Palya-Natvada	1	1	hʊkhʌlʊ		0	Palya-Natvada 1 hʊkhʌlʊ	response
130	123	133	dry	Bareli Pauri-Shahana	1	1	hukʌlʌ		0	Bareli Pauri-Shahana 1 hukʌlʌ	response
130	123	133	dry	Bareli Pauri-Mandvi	1	1	hukɭʌ		0	Bareli Pauri-Mandvi 1 hukɭʌ	response
130	123	133	dry	Bareli Pauri-Khadki	1	1	hukəlo		0	Bareli Pauri-Khadki 1 hukəlo	response
130	123	133	dry	Nimadi-Khargone	1	1	sukhɔ		0	Nimadi-Khargone 1 sukhɔ	response
130	123	133	dry	Nimadi-Awlia	1	1	sukhɔ		0	Nimadi-Awlia 1 sukhɔ	response
130	123	133	dry	Nimadi-Ashapur	1	1	sukhɔ		0	Nimadi-Ashapur 1 sukhɔ	response
130	123	133	dry	Ahirani-Dhule	0	1	NO ENTRY		0	Ahirani-Dhule 0 NO ENTRY	response
130	123	133	dry	Hindi	1	1	sukhɑ		0	Hindi 1 sukhɑ	response
130	123	133	dry	Gujarati	1	1	sukũ		0	Gujarati 1 sukũ	response
130	123	133	dry	Gujarati	3	2	koɾũ		1	3 koɾũ	response
130	123	133	dry	Marathi	1	1	sukhɑ		0	Marathi 1 sukhɑ	response
130	123	133	dry	Marathi	3	2	koɖɑ		1	3 koɖɑ	response
131	124	134	long	Rathwi Pauri-Amalwadi	1	1	nambo		0	Rathwi Pauri-Amalwadi 1 nambo	response
131	124	134	long	Rathwi Pauri-Segwi	1	1	n̪ambo		0	Rathwi Pauri-Segwi 1 n̪ambo	response
131	124	134	long	Rathwi Bareli-Tharadpura	1	1	nɑmbe		0	Rathwi Bareli-Tharadpura 1 nɑmbe	response
131	124	134	long	Rathwi Bareli-Udainagar	1	1	nɑmbe		0	Rathwi Bareli-Udainagar 1 nɑmbe	response
131	124	134	long	Rathwi Bareli-Chiklia	1	1	nɑmbo		0	Rathwi Bareli-Chiklia 1 nɑmbo	response
131	124	134	long	Rathwi-Chenpur	1	1	nɑmbɔ		0	Rathwi-Chenpur 1 nɑmbɔ	response
131	124	134	long	Rathwi-Dongargaon	1	1	nɑmbɔ		0	Rathwi-Dongargaon 1 nɑmbɔ	response
131	124	134	long	Bhilali-Bodugam	1	1	lɑmlo		0	Bhilali-Bodugam 1 lɑmlo	response
131	124	134	long	Bhili-Punyawat	1	1	lɑmbəlɔ		0	Bhili-Punyawat 1 lɑmbəlɔ	response
131	124	134	long	Bhili-Anjhera	1	1	lɑmblũ		0	Bhili-Anjhera 1 lɑmblũ	response
131	124	134	long	Bhilali-Anjhera	1	1	lɑmblo		0	Bhilali-Anjhera 1 lɑmblo	response
131	124	134	long	Bhilali-Mandwi	1	1	lɑmbi		0	Bhilali-Mandwi 1 lɑmbi	response
131	124	134	long	Bhilali-Navalpura	1	1	lɑmbo		0	Bhilali-Navalpura 1 lɑmbo	response
131	124	134	long	Bhilali-Agar	1	1	lɑmbɑ		0	Bhilali-Agar 1 lɑmbɑ	response
131	124	134	long	Bhilali-Udaigadh	1	1	nʌmblɑ		0	Bhilali-Udaigadh 1 nʌmblɑ	response
131	124	134	long	Bhilali-Kattivada	1	1	nɑmbɔ		0	Bhilali-Kattivada 1 nɑmbɔ	response
131	124	134	long	Parya Bhilali-Bhorwada	1	1	lʌmbu		0	Parya Bhilali- Bhorwada 1 lʌmbu	response
131	124	134	long	Bhili-Piplia	1	1	lɑmbu		0	Bhili-Piplia 1 lɑmbu	response
131	124	134	long	Bhili-Kharod	1	1	lambu		0	Bhili-Kharod 1 lambu	response
131	124	134	long	Bhilali-Aspai	1	1	nɑmbʊ		0	Bhilali-Aspai 1 nɑmbʊ	response
131	124	134	long	Rathawi-Mankodi	1	1	nɑmbu		0	Rathawi-Mankodi 1 nɑmbu	response
131	124	134	long	Palya-Choutharya	1	1	lɑmbu		0	Palya-Choutharya 1 lɑmbu	response
131	124	134	long	Palya-Natvada	1	1	lɑmbu		0	Palya-Natvada 1 lɑmbu	response
131	124	134	long	Bareli Pauri-Shahana	1	1	lamlo		0	Bareli Pauri-Shahana 1 lamlo	response
131	124	134	long	Bareli Pauri-Mandvi	1	1	n̪ambʌɭʌ		0	Bareli Pauri-Mandvi 1 n̪ambʌɭʌ	response
131	124	134	long	Bareli Pauri-Khadki	1	1	nɑmbo		0	Bareli Pauri-Khadki 1 nɑmbo	response
131	124	134	long	Nimadi-Khargone	1	1	lɑmbɔ		0	Nimadi-Khargone 1 lɑmbɔ	response
131	124	134	long	Nimadi-Awlia	1	1	lʌmbo		0	Nimadi-Awlia 1 lʌmbo	response
131	124	134	long	Nimadi-Ashapur	1	1	lʌmbo		0	Nimadi-Ashapur 1 lʌmbo	response
131	124	134	long	Ahirani-Dhule	1	1	lʌm		0	Ahirani-Dhule 1 lʌm	response
131	124	134	long	Hindi	1	1	ləmbɑ		0	Hindi 1 ləmbɑ	response
131	124	134	long	Gujarati	1	1	lɑmbũ		0	Gujarati 1 lɑmbũ	response
131	124	134	long	Marathi	1	1	lɑmbʌ		0	Marathi 1 lɑmbʌ	response
131	124	135	short	Rathwi Pauri-Amalwadi	1	1	ʈukʌ		0	Rathwi Pauri-Amalwadi 1 ʈukʌ	response
131	124	135	short	Rathwi Pauri-Segwi	1	1	ʈukʌ		0	Rathwi Pauri-Segwi 1 ʈukʌ	response
131	124	135	short	Rathwi Bareli-Tharadpura	1	1	ʈukhəlɔ		0	Rathwi Bareli-Tharadpura 1 ʈukhəlɔ	response
131	124	135	short	Rathwi Bareli-Udainagar	1	1	ʈuko		0	Rathwi Bareli-Udainagar 1 ʈuko	response
131	124	135	short	Rathwi Bareli-Chiklia	1	1	ʈuko		0	Rathwi Bareli-Chiklia 1 ʈuko	response
131	124	135	short	Rathwi-Chenpur	1	1	ʈuko		0	Rathwi-Chenpur 1 ʈuko	response
131	124	135	short	Rathwi-Dongargaon	1	1	ʈuklo		0	Rathwi-Dongargaon 1 ʈuklo	response
131	124	135	short	Bhilali-Bodugam	4	1	nɑnlo		0	Bhilali-Bodugam 4 nɑnlo	response
131	124	135	short	Bhili-Punyawat	4	1	nɑnkɔ		0	Bhili-Punyawat 4 nɑnkɔ	response
131	124	135	short	Bhili-Anjhera	2	1	tʃoʈlũ		0	Bhili-Anjhera 2 tʃoʈlũ	response
131	124	135	short	Bhilali-Anjhera	4	1	nɑnkɑ		0	Bhilali-Anjhera 4 nɑnkɑ	response
131	124	135	short	Bhilali-Mandwi	4	1	nɑnlo		0	Bhilali-Mandwi 4 nɑnlo	response
131	124	135	short	Bhilali-Navalpura	4	1	nɑnlo		0	Bhilali-Navalpura 4 nɑnlo	response
131	124	135	short	Bhilali-Agar	4	1	nɑnɑ		0	Bhilali-Agar 4 nɑnɑ	response
131	124	135	short	Bhilali-Udaigadh	4	1	nɑnkɔ		0	Bhilali-Udaigadh 4 nɑnkɔ	response
131	124	135	short	Bhilali-Kattivada	4	1	nenlu		0	Bhilali-Kattivada 4 nenlu	response
131	124	135	short	Parya Bhilali-Bhorwada	2	1	tʃhotu		0	Parya Bhilali- Bhorwada 2 tʃhotu	response
131	124	135	short	Parya Bhilali-Bhorwada	4	2	nɑnlu		1	4 nɑnlu	response
131	124	135	short	Bhili-Piplia	4	1	nɑnu		0	Bhili-Piplia 4 nɑnu	response
131	124	135	short	Bhili-Kharod	1	1	tũku		0	Bhili-Kharod 1 tũku	response
131	124	135	short	Bhilali-Aspai	1	1	ʈʊkhʊ		0	Bhilali-Aspai 1 ʈʊkhʊ	response
131	124	135	short	Rathawi-Mankodi	1	1	ʈʊkkʊ		0	Rathawi-Mankodi 1 ʈʊkkʊ	response
131	124	135	short	Palya-Choutharya	1	1	ʈuku		0	Palya-Choutharya 1 ʈuku	response
131	124	135	short	Palya-Natvada	1	1	ʈuku		0	Palya-Natvada 1 ʈuku	response
131	124	135	short	Bareli Pauri-Shahana	5	1	aitl̪o		0	Bareli Pauri-Shahana 5 aitl̪o	response
131	124	135	short	Bareli Pauri-Mandvi	9	1	tsuʈɭʌ		0	Bareli Pauri-Mandvi 9 tsuʈɭʌ	response
131	124	135	short	Bareli Pauri-Khadki	5	1	ɑitə̪lo		0	Bareli Pauri-Khadki 5 ɑitə̪lo	response
131	124	135	short	Nimadi-Khargone	2	1	tʃhɔʈɔ		0	Nimadi-Khargone 2 tʃhɔʈɔ	response
131	124	135	short	Nimadi-Awlia	2	1	tʃhɔʈɔ		0	Nimadi-Awlia 2 tʃhɔʈɔ	response
131	124	135	short	Nimadi-Ashapur	2	1	tʃhɔʈɔ		0	Nimadi-Ashapur 2 tʃhɔʈɔ	response
131	124	135	short	Ahirani-Dhule	7	1	ɑkhuɖʌ		0	Ahirani-Dhule 7 ɑkhuɖʌ	response
131	124	135	short	Hindi	2	1	tʃhoʈɑ		0	Hindi 2 tʃhoʈɑ	response
131	124	135	short	Gujarati	1	1	ʈũkũ		0	Gujarati 1 ʈũkũ	response
131	124	135	short	Marathi	2	1	tʃhoʈɑ		0	Marathi 2 tʃhoʈɑ	response
131	124	135	short	Marathi	7	2	ɑkhuɖ		1	7 ɑkhuɖ	response
131	124	135	short	Marathi	8	3	lʌhɑn		1	8 lʌhɑn	response
131	124	136	hot	Rathwi Pauri-Amalwadi	3	1	ta̪tʌ̪ɭo		0	Rathwi Pauri-Amalwadi 3 ta̪tʌ̪ɭo	response
131	124	136	hot	Rathwi Pauri-Segwi	3	1	ta̪tʌ̪ɭo		0	Rathwi Pauri-Segwi 3 ta̪tʌ̪ɭo	response
131	124	136	hot	Rathwi Bareli-Tharadpura	3	1	tɑ̪tl̪ɔ		0	Rathwi Bareli-Tharadpura 3 tɑ̪tl̪ɔ	response
131	124	136	hot	Rathwi Bareli-Udainagar	3	1	tɑ̪to̪		0	Rathwi Bareli-Udainagar 3 tɑ̪to̪	response
131	124	136	hot	Rathwi Bareli-Chiklia	3	1	tɑ̪to̪		0	Rathwi Bareli-Chiklia 3 tɑ̪to̪	response
131	124	136	hot	Rathwi-Chenpur	3	1	tɑ̪tl̪ɔ		0	Rathwi-Chenpur 3 tɑ̪tl̪ɔ	response
131	124	136	hot	Rathwi-Dongargaon	3	1	tɑ̪tl̪ɔ		0	Rathwi-Dongargaon 3 tɑ̪tl̪ɔ	response
131	124	136	hot	Bhilali-Bodugam	3	1	tɑ̪tl̪o		0	Bhilali-Bodugam 3 tɑ̪tl̪o	response
131	124	136	hot	Bhili-Punyawat	3	1	tɑ̪tl̪ũ		0	Bhili-Punyawat 3 tɑ̪tl̪ũ	response
131	124	136	hot	Bhili-Anjhera	3	1	tɑ̪tl̪ũ		0	Bhili-Anjhera 3 tɑ̪tl̪ũ	response
131	124	136	hot	Bhilali-Anjhera	3	1	tɑ̪tl̪o		0	Bhilali-Anjhera 3 tɑ̪tl̪o	response
131	124	136	hot	Bhilali-Mandwi	3	1	tɑ̪to̪		0	Bhilali-Mandwi 3 tɑ̪to̪	response
131	124	136	hot	Bhilali-Navalpura	3	1	tɑ̪tl̪o		0	Bhilali-Navalpura 3 tɑ̪tl̪o	response
131	124	136	hot	Bhilali-Agar	3	1	tɑ̪to̪		0	Bhilali-Agar 3 tɑ̪to̪	response
131	124	136	hot	Bhilali-Udaigadh	3	1	tɑ̪tl̪ɔ		0	Bhilali-Udaigadh 3 tɑ̪tl̪ɔ	response
131	124	136	hot	Bhilali-Kattivada	3	1	tɑ̪tl̪ũ		0	Bhilali-Kattivada 3 tɑ̪tl̪ũ	response
131	124	136	hot	Parya Bhilali-Bhorwada	3	1	tɑ̪to̪		0	Parya Bhilali- Bhorwada 3 tɑ̪to̪	response
131	124	136	hot	Bhili-Piplia	1	1	ʊnːu		0	Bhili-Piplia 1 ʊnːu	response
131	124	136	hot	Bhili-Kharod	1	1	unu		0	Bhili-Kharod 1 unu	response
131	124	136	hot	Bhilali-Aspai	1	1	ʊɳlʊ̃		0	Bhilali-Aspai 1 ʊɳlʊ̃	response
131	124	136	hot	Rathawi-Mankodi	1	1	ʊnu		0	Rathawi-Mankodi 1 ʊnu	response
131	124	136	hot	Palya-Choutharya	1	1	ʊnːu		0	Palya-Choutharya 1 ʊnːu	response
131	124	136	hot	Palya-Natvada	1	1	ʊnlʊ		0	Palya-Natvada 1 ʊnlʊ	response
131	124	136	hot	Bareli Pauri-Shahana	3	1	ta̪tʌ̪ɭo		0	Bareli Pauri-Shahana 3 ta̪tʌ̪ɭo	response
131	124	136	hot	Bareli Pauri-Mandvi	3	1	ta̪tʌ̪ɭo		0	Bareli Pauri-Mandvi 3 ta̪tʌ̪ɭo	response
131	124	136	hot	Bareli Pauri-Khadki	3	1	tɑ̪to̪		0	Bareli Pauri-Khadki 3 tɑ̪to̪	response
131	124	136	hot	Nimadi-Khargone	3	1	tɑ̪tɔ̪		0	Nimadi-Khargone 3 tɑ̪tɔ̪	response
131	124	136	hot	Nimadi-Awlia	2	1	gʌɾʌm		0	Nimadi-Awlia 2 gʌɾʌm	response
131	124	136	hot	Nimadi-Awlia	3	2	tɑ̪to̪		1	3 tɑ̪to̪	response
131	124	136	hot	Nimadi-Ashapur	3	1	tɑ̪tɔ̪		0	Nimadi-Ashapur 3 tɑ̪tɔ̪	response
131	124	136	hot	Ahirani-Dhule	2	1	gʌrʌm		0	Ahirani-Dhule 2 gʌrʌm	response
131	124	136	hot	Hindi	2	1	gʌɾəm		0	Hindi 2 gʌɾəm	response
131	124	136	hot	Gujarati	2	1	gəɾʌm		0	Gujarati 2 gəɾʌm	response
131	124	136	hot	Marathi	1	1	uʂɳʌ		0	Marathi 1 uʂɳʌ	response
131	124	136	hot	Marathi	2	2	gʌɾʌm		1	2 gʌɾʌm	response
132	125	137	cold	Rathwi Pauri-Amalwadi	2	1	hewo		0	Rathwi Pauri-Amalwadi 2 hewo	response
132	125	137	cold	Rathwi Pauri-Segwi	2	1	se̪lo		0	Rathwi Pauri-Segwi 2 se̪lo	response
132	125	137	cold	Rathwi Bareli-Tharadpura	2	1	seɭo		0	Rathwi Bareli-Tharadpura 2 seɭo	response
132	125	137	cold	Rathwi Bareli-Udainagar	2	1	tʃeɭɭo		0	Rathwi Bareli-Udainagar 2 tʃeɭɭo	response
132	125	137	cold	Rathwi Bareli-Chiklia	2	1	seɭo		0	Rathwi Bareli-Chiklia 2 seɭo	response
132	125	137	cold	Rathwi-Chenpur	2	1	selɔ		0	Rathwi-Chenpur 2 selɔ	response
132	125	137	cold	Rathwi-Dongargaon	2	1	ɕeʋɑilo		0	Rathwi-Dongargaon 2 ɕeʋɑilo	response
132	125	137	cold	Bhilali-Bodugam	2	1	ɕello		0	Bhilali-Bodugam 2 ɕello	response
132	125	137	cold	Bhili-Punyawat	2	1	xeɭɑɭu		0	Bhili-Punyawat 2 xeɭɑɭu	response
132	125	137	cold	Bhili-Anjhera	2	1	tʃeɭɭũ		0	Bhili-Anjhera 2 tʃeɭɭũ	response
132	125	137	cold	Bhilali-Anjhera	2	1	seɭo		0	Bhilali-Anjhera 2 seɭo	response
132	125	137	cold	Bhilali-Mandwi	2	1	seɭo		0	Bhilali-Mandwi 2 seɭo	response
132	125	137	cold	Bhilali-Navalpura	2	1	seɭlo		0	Bhilali-Navalpura 2 seɭlo	response
132	125	137	cold	Bhilali-Agar	2	1	selɭo		0	Bhilali-Agar 2 selɭo	response
132	125	137	cold	Bhilali-Udaigadh	2	1	seɭɭɔ		0	Bhilali-Udaigadh 2 seɭɭɔ	response
132	125	137	cold	Bhilali-Kattivada	2	1	heɭɭu		0	Bhilali-Kattivada 2 heɭɭu	response
132	125	137	cold	Parya Bhilali-Bhorwada	2	1	seɭu		0	Parya Bhilali- Bhorwada 2 seɭu	response
132	125	137	cold	Parya Bhilali-Bhorwada	2	2	seɭlu		1	2 seɭlu	response
132	125	137	cold	Bhili-Piplia	1	1	ʈɑɖũ		0	Bhili-Piplia 1 ʈɑɖũ	response
132	125	137	cold	Bhili-Kharod	1	1	taɖu		0	Bhili-Kharod 1 taɖu	response
132	125	137	cold	Bhilali-Aspai	1	1	ʈhɑɖlʊ̃		0	Bhilali-Aspai 1 ʈhɑɖlʊ ̃	response
132	125	137	cold	Rathawi-Mankodi	1	1	ʈɑɖu		0	Rathawi-Mankodi 1 ʈɑɖu	response
132	125	137	cold	Palya-Choutharya	1	1	ʈɑɖu		0	Palya-Choutharya 1 ʈɑɖu	response
132	125	137	cold	Palya-Natvada	1	1	ʈaɖlʊ		0	Palya-Natvada 1 ʈaɖlʊ	response
132	125	137	cold	Bareli Pauri-Shahana	2	1	hewo		0	Bareli Pauri-Shahana 2 hewo	response
132	125	137	cold	Bareli Pauri-Mandvi	2	1	helːo		0	Bareli Pauri-Mandvi 2 helːo	response
132	125	137	cold	Bareli Pauri-Khadki	2	1	hevəvo		0	Bareli Pauri-Khadki 2 hevəvo	response
132	125	137	cold	Nimadi-Khargone	1	1	tɑ̪nɖɔ		0	Nimadi-Khargone 1 tɑ̪nɖɔ	response
132	125	137	cold	Nimadi-Awlia	1	1	ʈhʌnɖo		0	Nimadi-Awlia 1 ʈhʌnɖo	response
132	125	137	cold	Nimadi-Ashapur	1	1	ʈhʌnɖo		0	Nimadi-Ashapur 1 ʈhʌnɖo	response
132	125	137	cold	Ahirani-Dhule	1	1	th̪ʌɳɖʌ		0	Ahirani-Dhule 1 th̪ʌɳɖʌ	response
132	125	137	cold	Hindi	1	1	ʈhəɳɖɑ		0	Hindi 1 ʈhəɳɖɑ	response
132	125	137	cold	Gujarati	1	1	ʈhənɖũ		0	Gujarati 1 ʈhənɖũ	response
132	125	137	cold	Marathi	1	1	ʈhʌɳɖʌ		0	Marathi 1 ʈhʌɳɖʌ	response
132	125	138	right	Rathwi Pauri-Amalwadi	4	1	dʒeuɖu		0	Rathwi Pauri-Amalwadi 4 dʒeuɖu	response
132	125	138	right	Rathwi Pauri-Segwi	4	1	dʒeuɖu		0	Rathwi Pauri-Segwi 4 dʒeuɖu	response
132	125	138	right	Rathwi Bareli-Tharadpura	4	1	dʒeʋiɖiju		0	Rathwi Bareli-Tharadpura 4 dʒeʋiɖiju	response
132	125	138	right	Rathwi Bareli-Udainagar	4	1	dʒeʋiɖju		0	Rathwi Bareli-Udainagar 4 dʒeʋiɖju	response
132	125	138	right	Rathwi Bareli-Chiklia	4	1	dʒeʋəɽu		0	Rathwi Bareli-Chiklia 4 dʒeʋəɽu	response
132	125	138	right	Rathwi-Chenpur	4	1	dʒeʋəɖi		0	Rathwi-Chenpur 4 dʒeʋəɖi	response
132	125	138	right	Rathwi-Dongargaon	4	1	dʒevəɖɪjɔ		0	Rathwi-Dongargaon 4 dʒevəɖɪjɔ	response
132	125	138	right	Bhilali-Bodugam	4	1	dʒɛvəɖjo		0	Bhilali-Bodugam 4 dʒɛvəɖjo	response
132	125	138	right	Bhili-Punyawat	4	1	dʒevəɖɪjɔ		0	Bhili-Punyawat 4 dʒevəɖɪjɔ	response
132	125	138	right	Bhili-Anjhera	4	1	dʒeʋɭɔ		0	Bhili-Anjhera 4 dʒeʋɭɔ	response
132	125	138	right	Bhilali-Anjhera	4	1	dʒɛvɖɑ		0	Bhilali-Anjhera 4 dʒɛvɖɑ	response
132	125	138	right	Bhilali-Mandwi	4	1	dʒɛʋəɖi		0	Bhilali-Mandwi 4 dʒɛʋəɖi	response
132	125	138	right	Bhilali-Navalpura	4	1	dʒɛvəɖɪjo		0	Bhilali-Navalpura 4 dʒɛvəɖɪjo	response
132	125	138	right	Bhilali-Agar	4	1	dʒɛvəɖɪjo		0	Bhilali-Agar 4 dʒɛvəɖɪjo	response
132	125	138	right	Bhilali-Udaigadh	4	1	dʒeʋɖijɑ		0	Bhilali-Udaigadh 4 dʒeʋɖijɑ	response
132	125	138	right	Bhilali-Kattivada	9	1	ɖɑvɔ		0	Bhilali-Kattivada 9 ɖɑvɔ	response
132	125	138	right	Parya Bhilali-Bhorwada	4	1	dʒɛvɳɪjo		0	Parya Bhilali- Bhorwada 4 dʒɛvɳɪjo	response
132	125	138	right	Bhili-Piplia	9	1	ɖɑbo		0	Bhili-Piplia 9 ɖɑbo	response
132	125	138	right	Bhili-Kharod	1	1	dzamɳo		0	Bhili-Kharod 1 dzamɳo	response
132	125	138	right	Bhilali-Aspai	1	1	dʒəmoɳo		0	Bhilali-Aspai 1 dʒəmoɳo	response
132	125	138	right	Rathawi-Mankodi	1	1	dʒɛmɳo		0	Rathawi-Mankodi 1 dʒɛmɳo	response
