Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Dialect_ID	Stable_Cell_ID	Disposition
98	mosquito	SDI	Santali	Dictionary	no	53	48	left	sikɾĩtʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
98	mosquito	SNA	Santali	Nayarangamotia	no	53	48	left	guɖu	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
98	mosquito	ORI	Oriya	Cuttack	no	53	48	left	motʃhɑ	5	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	BAI	Bhumij	Baigodia	yes	53	48	left	mũʔi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-baigodia	bhumij1989-baigodia-i099	target-staged
99	ant	CHA	Bhumij	Champi	yes	53	48	left	muːi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-champi	bhumij1989-champi-i099	target-staged
99	ant	DIG	Bhumij	Dighinuasahi	yes	53	48	left	mui	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-dighinuasahi	bhumij1996-dighinuasahi-i099	target-staged
99	ant	DUM	Bhumij	Dumadie	yes	53	48	left	moʔt	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-dumadie	bhumij1989-dumadie-i099	target-staged
99	ant	LAD	Bhumij	Ladhiramsai	yes	53	48	left	mũi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-ladhiramsai	bhumij1989-ladhiramsai-i099	target-staged
99	ant	MAD	Bhumij	Madhupur	yes	53	48	left	muit	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-madhupur	bhumij1989-madhupur-i099	target-staged
99	ant	MOH	Bhumij	Mohuldiha	yes	53	48	left	mui	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-mohuldiha	bhumij1996-mohuldiha-i099	target-staged
99	ant	MUN	Bhumij	Munduy	yes	53	48	left	mui	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-munduy	bhumij1996-munduy-i099	target-staged
99	ant	POD	Bhumij	Podadiha	yes	53	48	left	muiʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-podadiha	bhumij1989-podadiha-i099	target-staged
99	ant	UDA	Bhumij/Mundari	Udala	yes	53	48	left	muʔi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij-mundari1989-udala	bhumij-mundari1989-udala-i099	target-staged
99	ant	MCH	Mundari	Chalagi	no	53	48	right	muʔi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	MDI	Mundari	Dictionary	no	53	48	right	mui	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	MDH	Mundari	Dhungarisai	no	53	48	right	muʔi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	MJH	Mundari	Jharmunda	no	53	48	right	mui	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	HDI	Ho	Dillisore	no	53	48	right	mũi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	SDI	Santali	Dictionary	no	53	48	right	mutʃʔ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	SNA	Santali	Nayarangamotia	no	53	48	right	muŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
99	ant	ORI	Oriya	Cuttack	no	53	48	right	mɑtʃi	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, glottalization, continuation lines, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
100	spider	BAI	Bhumij	Baigodia	yes	53	48	right	binɖiri	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-baigodia	bhumij1989-baigodia-i100	target-staged
100	spider	CHA	Bhumij	Champi	yes	53	48	right	ʈʌɳʈulɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-champi	bhumij1989-champi-i100	target-staged
100	spider	DIG	Bhumij	Dighinuasahi	yes	53	48	right	binʈiri	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-dighinuasahi	bhumij1996-dighinuasahi-i100	target-staged
100	spider	DUM	Bhumij	Dumadie	yes	53	48	right	binɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-dumadie	bhumij1989-dumadie-i100	target-staged
100	spider	LAD	Bhumij	Ladhiramsai	yes	53	48	right	biŋɖiri	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-ladhiramsai	bhumij1989-ladhiramsai-i100	target-staged
100	spider	MAD	Bhumij	Madhupur	yes	53	48	right	ʈeɳʈulbɑhɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-madhupur	bhumij1989-madhupur-i100	target-staged
100	spider	MOH	Bhumij	Mohuldiha	yes	53	48	right	binʈirɑm	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-mohuldiha	bhumij1996-mohuldiha-i100	target-staged
100	spider	MUN	Bhumij	Munduy	yes	53	48	right	ʈeɳʈulɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-munduy	bhumij1996-munduy-i100	target-staged
100	spider	POD	Bhumij	Podadiha	yes	53	48	right	ʈɑɳʈɑle	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-podadiha	bhumij1989-podadiha-i100	target-staged
100	spider	UDA	Bhumij/Mundari	Udala	yes	53	48	right	bindri	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij-mundari1989-udala	bhumij-mundari1989-udala-i100	target-staged
100	spider	MCH	Mundari	Chalagi	no	53	48	right	binʈirɑm	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
100	spider	MDI	Mundari	Dictionary	no	53	48	right	bindrɑm	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
100	spider	MDH	Mundari	Dhungarisai	no	53	48	right	bindri	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, continuations, small-cap vowels, and the page/column break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
