PDF_Page	Printed_Page	Line	Item	Gloss	Site	Manual_Form	Similarity_Group	Confidence	Review_Method	Review_Status	Source_Text
103	94	L04@112.93	106	mother	Aunli	mã	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli mã 2
103	94	L05@124.94	106	mother	Jujhari	mã	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari mã 2
103	94	L06@136.94	106	mother	Bodgaon	maː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon maː 2
103	94	L07@148.94	106	mother	Chhatrabor	maː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor maː 2
103	94	L08@160.95	106	mother	Ghumar	maː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar maː 2
103	94	L09@172.95	106	mother	Konda Maliguda	maː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda maː 2
103	94	L10@184.96	106	mother	Patta Maliguda	maː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda maː 2
103	94	L11@196.96	106	mother	Souraguda	maː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda maː 2
103	94	L12@208.96	106	mother	Sourakundi	maː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi maː 2
103	94	L13@220.97	106	mother	Potenda	mãː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda mãː 2
103	94	L14@232.97	106	mother	Sindhiguda	mãː	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda mãː 2
103	94	L16@265.08	107	older brother	Potenda	bɔd bai	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda bɔd bai 3
103	94	L17@277.09	107	older brother	Bodgaon	bɔɖ nana	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon bɔɖ nana 2
103	94	L18@289.09	107	older brother	Gagnapur	bɔɖɨ bai	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur bɔɖɨ bai 3
103	94	L19@301.10	107	older brother	Souraguda	bɔɖɨ bai	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda bɔɖɨ bai 3
103	94	L20@313.10	107	older brother	Sabhapatiguda	bɔɖɨ bʰai	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda bɔɖɨ bʰai 3
103	94	L21@325.10	107	older brother	Gumalput	bɔɽnɐnɐ	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput bɔɽnɐnɐ 2
103	94	L22@337.11	107	older brother	Kantigad	bɔɽnɐnɐ	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad bɔɽnɐnɐ 2
103	94	L23@349.11	107	older brother	Aunli	d̪ad̪a	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli d̪ad̪a 1
103	94	L24@361.12	107	older brother	Burja	d̪ad̪a	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja d̪ad̪a 1
103	94	L25@373.12	107	older brother	Konda Maliguda	d̪ad̪a	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda d̪ad̪a 1
103	94	L26@385.12	107	older brother	Sourakundi	d̪ad̪a	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi d̪ad̪a 1
103	94	L27@397.13	107	older brother	Kakalpoda	d̪ɐd̪ɐ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda d̪ɐd̪ɐ 1
103	94	L28@409.13	107	older brother	Chhatrabor	nana	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor nana 1
103	94	L29@421.14	107	older brother	Dame side	nana	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side nana 1
103	94	L30@433.14	107	older brother	Gemelput	nana	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput nana 1
103	94	L31@445.14	107	older brother	Ghumar	nana	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar nana 1
103	94	L32@457.15	107	older brother	Potenda	nana	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda nana 1
103	94	L33@469.15	107	older brother	Sabhapatiguda	nana	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda nana 1
103	94	L34@481.16	107	older brother	Sindhiguda	nana	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda nana 1
103	94	L35@493.16	107	older brother	Jujhari	nɐna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari nɐna 1
103	94	L36@505.16	107	older brother	Kantigad	nɐna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad nɐna 1
103	94	L37@517.17	107	older brother	Patta Maliguda	nɐna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda nɐna 1
103	94	L38@529.17	107	older brother	Souraguda	nɐna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda nɐna 1
103	94	L40@561.30	108	younger brother	Dame side	babu	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side babu 4
103	94	L41@573.31	108	younger brother	Sindhiguda	babu	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda babu 4
103	94	L42@585.31	108	younger brother	Burja	nuna	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja nuna 2
103	94	L43@597.32	108	younger brother	Kakalpoda	nuna	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda nuna 2
103	94	L44@609.30	108	younger brother	Konda Maliguda	nuna	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda nuna 2
103	94	L45@621.30	108	younger brother	Patta Maliguda	nuna	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda nuna 2
103	94	L46@633.31	108	younger brother	Gemelput	pila	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput pila 3
103	94	L47@645.31	108	younger brother	Kantigad	pɪla	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad pɪla 3
103	94	L48@657.32	108	younger brother	Bodgaon	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon san bai 1
103	94	L49@669.32	108	younger brother	Gagnapur	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur san bai 1
103	94	L50@681.32	108	younger brother	Ghumar	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar san bai 1
103	94	L51@693.33	108	younger brother	Gumalput	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput san bai 1
103	94	L52@705.33	108	younger brother	Kantigad	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad san bai 1
103	94	R02@76.95	108	younger brother	Potenda	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda san bai 1
103	94	R03@88.95	108	younger brother	Sindhiguda	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda san bai 1
103	94	R04@100.96	108	younger brother	Souraguda	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda san bai 1
103	94	R05@112.96	108	younger brother	Sourakundi	san bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi san bai 1
103	94	R06@124.96	108	younger brother	Aunli	san bʰai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli san bʰai 1
103	94	R07@136.97	108	younger brother	Chhatrabor	san bʰai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor san bʰai 1
103	94	R08@148.97	108	younger brother	Dame side	san bʰai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side san bʰai 1
103	94	R09@160.98	108	younger brother	Jujhari	san bʰai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari san bʰai 1
103	94	R10@172.98	108	younger brother	Kakalpoda	san bʰai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda san bʰai 1
103	94	R11@184.98	108	younger brother	Sabhapatiguda	san bʰai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda san bʰai 1
103	94	R13@217.08	109	older sister	Ghumar	apa		high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar apa
103	94	R14@229.09	109	older sister	Aunli	apa	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli apa 2
103	94	R15@241.09	109	older sister	Gemelput	apa	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput apa 2
103	94	R16@253.10	109	older sister	Jujhari	apa	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari apa 2
103	94	R17@265.10	109	older sister	Patta Maliguda	apa	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda apa 2
103	94	R18@277.10	109	older sister	Potenda	apa	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda apa 2
103	94	R19@289.11	109	older sister	Souraguda	apa	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda apa 2
103	94	R20@301.11	109	older sister	Aunli	bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli bai 1
103	94	R21@313.12	109	older sister	Gumalput	bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput bai 1
103	94	R22@325.12	109	older sister	Jujhari	bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari bai 1
103	94	R23@337.12	109	older sister	Kantigad	bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad bai 1
103	94	R24@349.13	109	older sister	Konda Maliguda	bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda bai 1
103	94	R25@361.13	109	older sister	Sindhiguda	bai	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda bai 1
103	94	R26@373.14	109	older sister	Burja	bɐi	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja bɐi 1
103	94	R27@385.14	109	older sister	Sourakundi	bɐi	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi bɐi 1
103	94	R28@397.14	109	older sister	Bodgaon	bɔɖ apa	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon bɔɖ apa 2
103	94	R29@409.15	109	older sister	Gumalput	bɔɖ bai	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput bɔɖ bai 4
