Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
129	rainy season	DHA	Dharba	20	15	3	bʌrca	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 129, list DHA]	1	dhurwa2021:p020:i129:DHA:a1
129	rainy season	KUK	Kukanar	20	15	4	bʌrca	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 129, list KUK]	1	dhurwa2021:p020:i129:KUK:a1
129	rainy season	U5	Unlabeled fifth printed column	20	15	5	vañdʒi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 129, list U5]	0	
130	good	TIR	Tiriya	20	15	1	rec:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 130, list TIR]	1	dhurwa2021:p020:i130:TIR:a1
130	good	NET	Nethanar	20	15	2	rec:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 130, list NET]	1	dhurwa2021:p020:i130:NET:a1
130	good	DHA	Dharba	20	15	3	rec:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 130, list DHA]	1	dhurwa2021:p020:i130:DHA:a1
130	good	KUK	Kukanar	20	15	4	nɪ:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 130, list KUK]	1	dhurwa2021:p020:i130:KUK:a1
130	good	U5	Unlabeled fifth printed column	20	15	5	ʌc:al	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 130, list U5]	0	
131	bad	TIR	Tiriya	20	15	1	kiyal	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 131, list TIR]	1	dhurwa2021:p020:i131:TIR:a1
131	bad	NET	Nethanar	20	15	2	kiyal	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 131, list NET]	1	dhurwa2021:p020:i131:NET:a1
131	bad	DHA	Dharba	20	15	3	kiyal	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 131, list DHA]	1	dhurwa2021:p020:i131:DHA:a1
131	bad	KUK	Kukanar	20	15	4	ʌr:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 131, list KUK]	1	dhurwa2021:p020:i131:KUK:a1
131	bad	U5	Unlabeled fifth printed column	20	15	5	kareŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 131, list U5]	0	
132	wet	TIR	Tiriya	20	15	1	po:ʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 132, list TIR]	1	dhurwa2021:p020:i132:TIR:a1
132	wet	NET	Nethanar	20	15	2	po:ɖurano	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 132, list NET]	1	dhurwa2021:p020:i132:NET:a1
132	wet	DHA	Dharba	20	15	3	po:ɖurano	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 132, list DHA]	1	dhurwa2021:p020:i132:DHA:a1
132	wet	KUK	Kukanar	20	15	4	po:yʌʈʌ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 132, list KUK]	1	dhurwa2021:p020:i132:KUK:a1
132	wet	U5	Unlabeled fifth printed column	20	15	5	po:yʌʈa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 132, list U5]	0	
133	dry	TIR	Tiriya	20	15	1	veʈu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 133, list TIR]	1	dhurwa2021:p020:i133:TIR:a1
133	dry	NET	Nethanar	20	15	2	veʈrano	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 133, list NET]	1	dhurwa2021:p020:i133:NET:a1
133	dry	DHA	Dharba	20	15	3	veʈʌraro	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 133, list DHA]	1	dhurwa2021:p020:i133:DHA:a1
133	dry	KUK	Kukanar	20	15	4	veʈʌʈʌ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 133, list KUK]	1	dhurwa2021:p020:i133:KUK:a1
133	dry	U5	Unlabeled fifth printed column	20	15	5	elaʈ:ʌ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 133, list U5]	0	
134	long	TIR	Tiriya	20	15	1	laʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 134, list TIR]	1	dhurwa2021:p020:i134:TIR:a1
134	long	NET	Nethanar	20	15	2	laʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 134, list NET]	1	dhurwa2021:p020:i134:NET:a1
134	long	DHA	Dharba	20	15	3	laʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 134, list DHA]	1	dhurwa2021:p020:i134:DHA:a1
134	long	KUK	Kukanar	20	15	4	laʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 134, list KUK]	1	dhurwa2021:p020:i134:KUK:a1
134	long	U5	Unlabeled fifth printed column	20	15	5	laʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 134, list U5]	0	
135	short	TIR	Tiriya	20	15	1	moɳɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 135, list TIR]	1	dhurwa2021:p020:i135:TIR:a1
135	short	NET	Nethanar	20	15	2	moɳɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 135, list NET]	1	dhurwa2021:p020:i135:NET:a1
135	short	DHA	Dharba	20	15	3	moɳɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 135, list DHA]	1	dhurwa2021:p020:i135:DHA:a1
135	short	KUK	Kukanar	20	15	4	moɳɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 135, list KUK]	1	dhurwa2021:p020:i135:KUK:a1
135	short	U5	Unlabeled fifth printed column	20	15	5	moɳɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 135, list U5]	0	
136	hot	TIR	Tiriya	20	15	1	ʈʌɖu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 136, list TIR]	1	dhurwa2021:p020:i136:TIR:a1
136	hot	NET	Nethanar	20	15	2	ʈʌɖu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 136, list NET]	1	dhurwa2021:p020:i136:NET:a1
136	hot	DHA	Dharba	20	15	3	ʈʌrmo	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 136, list DHA]	1	dhurwa2021:p020:i136:DHA:a1
136	hot	KUK	Kukanar	20	15	4	ʈʌɖiyʌ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 136, list KUK]	1	dhurwa2021:p020:i136:KUK:a1
136	hot	U5	Unlabeled fifth printed column	20	15	5	ʈʌɖiyʌ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 136, list U5]	0	
137	cold	TIR	Tiriya	20	15	1	elu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 137, list TIR]	1	dhurwa2021:p020:i137:TIR:a1
137	cold	NET	Nethanar	20	15	2	elu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 137, list NET]	1	dhurwa2021:p020:i137:NET:a1
137	cold	DHA	Dharba	20	15	3	eɖano	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 137, list DHA]	1	dhurwa2021:p020:i137:DHA:a1
137	cold	KUK	Kukanar	20	15	4	ɛliyʌ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 137, list KUK]	1	dhurwa2021:p020:i137:KUK:a1
137	cold	U5	Unlabeled fifth printed column	20	15	5	ɛlʌʈ:ʌ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 137, list U5]	0	
138	right	TIR	Tiriya	20	15	1	vela	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 138, list TIR]	1	dhurwa2021:p020:i138:TIR:a1
138	right	NET	Nethanar	20	15	2	vela	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 138, list NET]	1	dhurwa2021:p020:i138:NET:a1
138	right	DHA	Dharba	20	15	3	vela	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 138, list DHA]	1	dhurwa2021:p020:i138:DHA:a1
138	right	KUK	Kukanar	20	15	4	ʈinʈa kɛy	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 138, list KUK]	1	dhurwa2021:p020:i138:KUK:a1
138	right	U5	Unlabeled fifth printed column	20	15	5	ʈinʈakɛy	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 15, item 138, list U5]	0	
139	left	TIR	Tiriya	20	15	1	ɖɛbra	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 139, list TIR]	1	dhurwa2021:p020:i139:TIR:a1
139	left	NET	Nethanar	20	15	2	ɖɛbra	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 15, item 139, list NET]	1	dhurwa2021:p020:i139:NET:a1
