Item	Gloss	Site_Key	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Review_Status	Disposition	Reason	Language_ID	Dialect_ID	Source	Installed_Count	Entry_Keys	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewer_Declaration
130	good	RNS_Sisana	target	54	49	right	1	ʌtʃʰo	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 49 (PDF p. 54), item 130, RNS occurrence 2]	1	webster2017westerntharu:item130:rns_sisana:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	RKM	target	54	49	right	1	ʌtʃʰo	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 49 (PDF p. 54), item 130, RkM]	1	webster2017westerntharu:item130:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	RKB	target	54	49	right	1	atʃʰːa	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 49 (PDF p. 54), item 130, RKB]	1	webster2017westerntharu:item130:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	TkN	target	54	49	right	1	ʌtʃʰːo	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 49 (PDF p. 54), item 130, TkN]	1	webster2017westerntharu:item130:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	KkP	target	55	50	left	4	sugʰʌɾ	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 50 (PDF p. 55), item 130, KkP]	1	webster2017westerntharu:item130:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	SkP	target	55	50	left	5	næŋg	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 50 (PDF p. 55), item 130, SkP]	1	webster2017westerntharu:item130:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	DKS	target	54 / 55	49 / 50	right / left	2 / 3	mʌdʒa / bʌɾija	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 49 / 50 (PDF p. 54 / 55), item 130, DKS]	2	webster2017westerntharu:item130:dks:form1 | webster2017westerntharu:item130:dks:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	DDK	target	54	49	right	2	mʌdʒa	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 49 (PDF p. 54), item 130, DDK]	1	webster2017westerntharu:item130:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	DGC	target	55	50	left	3	bʌɾija	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 50 (PDF p. 55), item 130, DGC]	1	webster2017westerntharu:item130:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	DkR	target	55	50	left	4	sʊgʰːʌɾ	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 50 (PDF p. 55), item 130, DkR]	1	webster2017westerntharu:item130:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	CCC	target	55	50	left	6	ɖol	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 50 (PDF p. 55), item 130, CCC]	1	webster2017westerntharu:item130:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
130	good	HIN	control	54 / 55	49 / 50	right / left	1 / 3	ʌtʃʰːa / bʌɾija	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 49 / 50 (PDF p. 54 / 55), item 130, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	BNM	target	55	50	left	1	gʌnda	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, BNM]	1	webster2017westerntharu:item131:bnm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	BNT	target	55	50	left	1	gʌnda	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, BNT]	1	webster2017westerntharu:item131:bnt:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	RNK	target	55	50	left	2	tʃʰija	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, RNK]	1	webster2017westerntharu:item131:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	RNS_Sisaikhara	target	55	50	left	2	tʃʰija	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, RNS occurrence 1]	1	webster2017westerntharu:item131:rns_sisaikhara:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	RNS_Sisana	target	55	50	left	2	tʃʰija	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, RNS occurrence 2]	1	webster2017westerntharu:item131:rns_sisana:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	RKM	target	55	50	left	6	kʰʌɾab	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, RkM]	1	webster2017westerntharu:item131:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	RKB	target	55	50	left	2	tʃʰija	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, RKB]	1	webster2017westerntharu:item131:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	TkN	target	55	50	left	1	gʌndo	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, TkN]	1	webster2017westerntharu:item131:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	KkP	target	55	50	left	9 / 9	bʰuhʌɾ / mælʌha	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, KkP]	2	webster2017westerntharu:item131:kkp:form1 | webster2017westerntharu:item131:kkp:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	SkP	target	55	50	left	3	tʃʰɪʈɔn	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, SkP]	1	webster2017westerntharu:item131:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	DKS	target	55	50	left	7	nʌhimʌdʒa	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, DKS]	1	webster2017westerntharu:item131:dks:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	DDK	target	55	50	left	7	nʌhimʌdʒa	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, DDK]	1	webster2017westerntharu:item131:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	DGC	target	55	50	left	4	bekʌɾ	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, DGC]	1	webster2017westerntharu:item131:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	DkR	target	55	50	left	5	gʌndhʌjʌna	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, DkR]	1	webster2017westerntharu:item131:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	CCC	target	55	50	left	6 / 8	kʰʌɾab / badʌmas	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 50 (PDF p. 55), item 131, CCC]	2	webster2017westerntharu:item131:ccc:form1 | webster2017westerntharu:item131:ccc:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
131	bad	HIN	control	55	50	left	1 / 4 / 6 / 9	gʌnda / bekʌɾ / kʰʌɾab / bura	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 50 (PDF p. 55), item 131, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	BNM	target	55	50	left	1 / 1	bʰiga / bʰidʒ	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, BNM]	2	webster2017westerntharu:item132:bnm:form1 | webster2017westerntharu:item132:bnm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	BNT	target	55	50	left	1	bʰidʒ	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, BNT]	1	webster2017westerntharu:item132:bnt:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	RNK	target	55	50	left	1	bʰidʒ	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, RNK]	1	webster2017westerntharu:item132:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	RNS_Sisaikhara	target	55	50	left	1	bʰidʒ	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, RNS occurrence 1]	1	webster2017westerntharu:item132:rns_sisaikhara:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	RNS_Sisana	target	55	50	left	1	bʰidʒʌna	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, RNS occurrence 2]	1	webster2017westerntharu:item132:rns_sisana:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	RKM	target	55	50	left	1	bʰidʒʌna	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, RkM]	1	webster2017westerntharu:item132:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	RKB	target	55	50	left	1	bʰidʒa	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, RKB]	1	webster2017westerntharu:item132:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	TkN	target	55	50	left	1	bʰidʒo	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, TkN]	1	webster2017westerntharu:item132:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	KkP	target	55	50	left	1	bʰidʒʌl	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, KkP]	1	webster2017westerntharu:item132:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	SkP	target	55	50	left	1	bʰidʒʌl	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, SkP]	1	webster2017westerntharu:item132:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	DKS	target	55	50	left	1	bʰidʒ	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, DKS]	1	webster2017westerntharu:item132:dks:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	DDK	target	55	50	left	1	bʰidʒ	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, DDK]	1	webster2017westerntharu:item132:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	DGC	target	55	50	left	1	bʰidʒ	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, DGC]	1	webster2017westerntharu:item132:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
132	wet	DkR	target	55	50	left	1	bʰidʒʌgil	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 50 (PDF p. 55), item 132, DkR]	1	webster2017westerntharu:item132:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
