Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
123	today	NCH	Noiri-Chillare	59	53	right	adʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list NCH]	1	noira2015:p059:i123:NCH:a1
123	today	NPN	Noiri-Pannali	59	53	right	adʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list NPN]	1	noira2015:p059:i123:NPN:a1
123	today	NAS	Noiri-Astambha	59	53	right	adz	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list NAS]	0	
123	today	NGO	Noiri-Gomon	59	53	right	adʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list NGO]	1	noira2015:p059:i123:NGO:a1
123	today	BMU	Barutiya-Mutalwad	59	53	right	adz	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list BMU]	0	
123	today	DBM	Dungra Bhili-Mathwad	59	53	right	adʒe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list DBM]	1	noira2015:p059:i123:DBM:a1
123	today	DBA	Dungra Bhili-Ambadungar	59	53	right	adʒe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list DBA]	1	noira2015:p059:i123:DBA:a1
123	today	NTO	Nahali-Toranmal	59	53	right	aɖz	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list NTO]	0	
123	today	KNA	Kotli-Narayanpur	59	53	right	adʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list KNA]	1	noira2015:p059:i123:KNA:a1
123	today	KTA	Kotli-Taradi	59	53	right	adʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list KTA]	1	noira2015:p059:i123:KTA:a1
123	today	GTA	Gujari-Taradi	59	53	right	adʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list GTA]	1	noira2015:p059:i123:GTA:a1
123	today	GUJ	Gujarati	59	53	right	adʒei	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list GUJ]	0	
123	today	MAR	Marati	59	53	right	adz	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list MAR]	0	
123	today	HIN	Hindi	59	53	right	adʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list HIN]	0	
123	today	NTE	Nahali-Tembhi	59	53	right	ʈein	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list NTE]	1	noira2015:p059:i123:NTE:a1
123	today	TKO	Tukaithad-Korku	59	53	right	ʈejndʒ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list TKO]	1	noira2015:p059:i123:TKO:a1
123	today	NJA	Nihali-Jamod	59	53	right	baj	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 123, list NJA]	1	noira2015:p059:i123:NJA:a1
124	tomorrow	NCH	Noiri-Chillare	59	53	right	hanɖa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list NCH]	1	noira2015:p059:i124:NCH:a1
124	tomorrow	NPN	Noiri-Pannali	59	53	right	hanɖa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list NPN]	1	noira2015:p059:i124:NPN:a1
124	tomorrow	NAS	Noiri-Astambha	59	53	right	handa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list NAS]	0	
124	tomorrow	NGO	Noiri-Gomon	59	53	right	handa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list NGO]	1	noira2015:p059:i124:NGO:a1
124	tomorrow	BMU	Barutiya-Mutalwad	59	53	right	handa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list BMU]	0	
124	tomorrow	DBM	Dungra Bhili-Mathwad	59	53	right	hanɖa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list DBM]	1	noira2015:p059:i124:DBM:a1
124	tomorrow	DBA	Dungra Bhili-Ambadungar	59	53	right	hãɖʌʔa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list DBA]	1	noira2015:p059:i124:DBA:a1
124	tomorrow	NTO	Nahali-Toranmal	59	53	right	hekeɭe	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list NTO]	0	
124	tomorrow	KNA	Kotli-Narayanpur	59	53	right	kalɖi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list KNA]	1	noira2015:p059:i124:KNA:a1
124	tomorrow	KTA	Kotli-Taradi	59	53	right	kalɖi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list KTA]	1	noira2015:p059:i124:KTA:a1
124	tomorrow	GTA	Gujari-Taradi	59	53	right	kale	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list GTA]	1	noira2015:p059:i124:GTA:a1
124	tomorrow	GUJ	Gujarati	59	53	right	kale	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 53, item 124, list GUJ]	0	
124	tomorrow	MAR	Marati	60	54	left	uɖɦja	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 124, list MAR]	0	
124	tomorrow	HIN	Hindi	60	54	left	kal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 124, list HIN]	0	
124	tomorrow	NTE	Nahali-Tembhi	60	54	left	paʈa	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 124, list NTE]	1	noira2015:p060:i124:NTE:a1
124	tomorrow	TKO	Tukaithad-Korku	60	54	left	paʈa	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 124, list TKO]	1	noira2015:p060:i124:TKO:a1
124	tomorrow	NJA	Nihali-Jamod	60	54	left	kjam	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 124, list NJA]	1	noira2015:p060:i124:NJA:a1
125	week	NCH	Noiri-Chillare	60	54	left	aʈhi | hʌpʈi	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list NCH]	2	noira2015:p060:i125:NCH:a1 | noira2015:p060:i125:NCH:a2
125	week	NPN	Noiri-Pannali	60	54	left	aʈh | hʌpʈu	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list NPN]	2	noira2015:p060:i125:NPN:a1 | noira2015:p060:i125:NPN:a2
125	week	NAS	Noiri-Astambha	60	54	left	aʈe | aʈo	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list NAS]	0	
125	week	NGO	Noiri-Gomon	60	54	left	aʈouɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list NGO]	1	noira2015:p060:i125:NGO:a1
125	week	BMU	Barutiya-Mutalwad	60	54	left	aʈ | hʌpʈo	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list BMU]	0	
125	week	DBM	Dungra Bhili-Mathwad	60	54	left	aʈhiwaɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list DBM]	1	noira2015:p060:i125:DBM:a1
125	week	DBA	Dungra Bhili-Ambadungar	60	54	left	aʈvarijʊ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list DBA]	1	noira2015:p060:i125:DBA:a1
125	week	NTO	Nahali-Toranmal	60	54	left	apʈo	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list NTO]	0	
125	week	KNA	Kotli-Narayanpur	60	54	left	hʌpʈa	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list KNA]	1	noira2015:p060:i125:KNA:a1
125	week	KTA	Kotli-Taradi	60	54	left	aʈhoɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list KTA]	1	noira2015:p060:i125:KTA:a1
125	week	GTA	Gujari-Taradi	60	54	left	saʈɖaɖa	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list GTA]	1	noira2015:p060:i125:GTA:a1
125	week	GUJ	Gujarati	60	54	left	aʈhawaɖiũ | səpʈah	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list GUJ]	0	
125	week	MAR	Marati	60	54	left	aʈhwʌɖa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list MAR]	0	
125	week	HIN	Hindi	60	54	left	hʌphʈa | səpʈah	2 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list HIN]	0	
125	week	NTE	Nahali-Tembhi	60	54	left	huʈi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list NTE]	1	noira2015:p060:i125:NTE:a1
125	week	TKO	Tukaithad-Korku	60	54	left	aʈdin	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list TKO]	1	noira2015:p060:i125:TKO:a1
125	week	NJA	Nihali-Jamod	60	54	left	hʌpʈa	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 125, list NJA]	1	noira2015:p060:i125:NJA:a1
126	month	NCH	Noiri-Chillare	60	54	left	moinu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list NCH]	1	noira2015:p060:i126:NCH:a1
126	month	NPN	Noiri-Pannali	60	54	left	moinɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list NPN]	1	noira2015:p060:i126:NPN:a1
126	month	NAS	Noiri-Astambha	60	54	left	moinu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list NAS]	0	
126	month	NGO	Noiri-Gomon	60	54	left	moino	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list NGO]	1	noira2015:p060:i126:NGO:a1
126	month	BMU	Barutiya-Mutalwad	60	54	left	moinu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list BMU]	0	
126	month	DBM	Dungra Bhili-Mathwad	60	54	left	moinu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list DBM]	1	noira2015:p060:i126:DBM:a1
126	month	DBA	Dungra Bhili-Ambadungar	60	54	left	mɔjinʊ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list DBA]	1	noira2015:p060:i126:DBA:a1
126	month	NTO	Nahali-Toranmal	60	54	left	mʌinɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list NTO]	0	
126	month	KNA	Kotli-Narayanpur	60	54	left	mʌhina	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list KNA]	1	noira2015:p060:i126:KNA:a1
126	month	KTA	Kotli-Taradi	60	54	left	mʌhino	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 54, item 126, list KTA]	1	noira2015:p060:i126:KTA:a1
