Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Staged_Entry_Keys
133	wife	BR	Bori	26	22	left	mijəŋ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list BR]	padung-sako2015adi:item:133:site:BR:response:1
133	wife	RM	Ramo	26	22	left	mejaŋ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list RM]	padung-sako2015adi:item:133:site:RM:response:1
133	wife	ML	Milang	26	22	left	mase	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list ML]	padung-sako2015adi:item:133:site:ML:response:1
133	wife	PL	Pailibo	26	22	left	ɲie	4	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list PL]	padung-sako2015adi:item:133:site:PL:response:1
133	wife	AS	Ashing (Bogum Bokang)	26	22	left	mimə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list AS]	padung-sako2015adi:item:133:site:AS:response:1
133	wife	PD	Padam	26	22	left	meŋ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list PD]	padung-sako2015adi:item:133:site:PD:response:1
133	wife	SM	Shimong	26	22	left	meŋ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list SM]	padung-sako2015adi:item:133:site:SM:response:1
133	wife	BK	Bokar	26	22	left	mejaŋ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 133, list BK]	padung-sako2015adi:item:133:site:BK:response:1
134	son	MN	Minyong	26	22	middle	ao	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list MN]	padung-sako2015adi:item:134:site:MN:response:1
134	son	BR	Bori	26	22	middle	miloao	4	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list BR]	padung-sako2015adi:item:134:site:BR:response:1
134	son	RM	Ramo	26	22	middle	horo	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list RM]	padung-sako2015adi:item:134:site:RM:response:1
134	son	ML	Milang	26	22	middle	oru	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list ML]	padung-sako2015adi:item:134:site:ML:response:1
134	son	PL	Pailibo	26	22	middle	horo	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list PL]	padung-sako2015adi:item:134:site:PL:response:1
134	son	AS	Ashing (Bogum Bokang)	26	22	middle	ad̪o	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list AS]	padung-sako2015adi:item:134:site:AS:response:1
134	son	PD	Padam	26	22	middle	ue	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list PD]	padung-sako2015adi:item:134:site:PD:response:1
134	son	SM	Shimong	26	22	middle	ao	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list SM]	padung-sako2015adi:item:134:site:SM:response:1
134	son	BK	Bokar	26	22	middle	horo	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 134, list BK]	padung-sako2015adi:item:134:site:BK:response:1
135	daughter	MN	Minyong	26	22	middle	omə | omə	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list MN]	padung-sako2015adi:item:135:site:MN:response:1 | padung-sako2015adi:item:135:site:MN:response:2
135	daughter	BR	Bori	26	22	middle	ɲiməao	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list BR]	padung-sako2015adi:item:135:site:BR:response:1
135	daughter	RM	Ramo	26	22	middle	home	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list RM]	padung-sako2015adi:item:135:site:RM:response:1
135	daughter	ML	Milang	26	22	middle	ormi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list ML]	padung-sako2015adi:item:135:site:ML:response:1
135	daughter	PL	Pailibo	26	22	middle	omə | omə	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list PL]	padung-sako2015adi:item:135:site:PL:response:1 | padung-sako2015adi:item:135:site:PL:response:2
135	daughter	AS	Ashing (Bogum Bokang)	26	22	middle	omə | omə	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list AS]	padung-sako2015adi:item:135:site:AS:response:1 | padung-sako2015adi:item:135:site:AS:response:2
135	daughter	PD	Padam	26	22	middle	omə | omə	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list PD]	padung-sako2015adi:item:135:site:PD:response:1 | padung-sako2015adi:item:135:site:PD:response:2
135	daughter	SM	Shimong	26	22	middle	omə | omə	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list SM]	padung-sako2015adi:item:135:site:SM:response:1 | padung-sako2015adi:item:135:site:SM:response:2
135	daughter	BK	Bokar	26	22	middle	omə | omə	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 135, list BK]	padung-sako2015adi:item:135:site:BK:response:1 | padung-sako2015adi:item:135:site:BK:response:2
136	elder brother (gen)	MN	Minyong	26	22	middle	baabi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list MN]	padung-sako2015adi:item:136:site:MN:response:1
136	elder brother (gen)	BR	Bori	26	22	middle	bubuuŋ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list BR]	padung-sako2015adi:item:136:site:BR:response:1
136	elder brother (gen)	RM	Ramo	26	22	middle	ebuuŋ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list RM]	padung-sako2015adi:item:136:site:RM:response:1
136	elder brother (gen)	ML	Milang	26	22	middle	baba	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list ML]	padung-sako2015adi:item:136:site:ML:response:1
136	elder brother (gen)	PL	Pailibo	26	22	middle	bubuu	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list PL]	padung-sako2015adi:item:136:site:PL:response:1
136	elder brother (gen)	AS	Ashing (Bogum Bokang)	26	22	middle	at̪ə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list AS]	padung-sako2015adi:item:136:site:AS:response:1
136	elder brother (gen)	PD	Padam	26	22	middle	bubuuŋ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list PD]	padung-sako2015adi:item:136:site:PD:response:1
136	elder brother (gen)	SM	Shimong	26	22	middle	abuuŋ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list SM]	padung-sako2015adi:item:136:site:SM:response:1
136	elder brother (gen)	BK	Bokar	26	22	middle	abuuŋ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 136, list BK]	padung-sako2015adi:item:136:site:BK:response:1
137	elder sister (gen)	MN	Minyong	26	22	middle	mame	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 137, list MN]	padung-sako2015adi:item:137:site:MN:response:1
137	elder sister (gen)	BR	Bori	26	22	middle	ame | ame	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 137, list BR]	padung-sako2015adi:item:137:site:BR:response:1 | padung-sako2015adi:item:137:site:BR:response:2
137	elder sister (gen)	RM	Ramo	26	22	middle	ame | ame	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 137, list RM]	padung-sako2015adi:item:137:site:RM:response:1 | padung-sako2015adi:item:137:site:RM:response:2
137	elder sister (gen)	ML	Milang	26	22	middle	au	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 137, list ML]	padung-sako2015adi:item:137:site:ML:response:1
137	elder sister (gen)	PL	Pailibo	26	22	middle	meme	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 137, list PL]	padung-sako2015adi:item:137:site:PL:response:1
137	elder sister (gen)	AS	Ashing (Bogum Bokang)	26	22	middle	aːbi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 137, list AS]	padung-sako2015adi:item:137:site:AS:response:1
137	elder sister (gen)	PD	Padam	26	22	middle	ami | ami | m mi	1 | 3 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 22, item 137, list PD]	padung-sako2015adi:item:137:site:PD:response:1 | padung-sako2015adi:item:137:site:PD:response:2 | padung-sako2015adi:item:137:site:PD:response:3
