Record_Type,Report,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Comparison_Role,Response,Group,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,adimathara2019mudhili,28,24,3,119,morning,Reyavani,Reyavanivalasa,target,1,2,pakəʈəl,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Reyavanivalasa]",silgadaba2019:g119:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,119,morning,Kotha,Kothavalasa,target,1,1,ərʈol,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Kothavalasa]",silgadaba2019:g119:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,119,morning,Suregadi,Suregadivalasa,target,1,2,pəkʈel,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Suregadivalasa]",silgadaba2019:g119:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,119,morning,Chinachipuru,Chinachipuruvalasa,target,1,1,arʈol,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Chinachipuruvalasa]",silgadaba2019:g119:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,119,morning,Chinachipuru,Chinachipuruvalasa,target,2,2,pakəʈəl,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Chinachipuruvalasa]",silgadaba2019:g119:sil-gadaba-2019-chinachipuruvalasa:i2
wordlist response,adimathara2019mudhili,28,24,3,119,morning,Chinachipuru,Chinachipuruvalasa,target,3,5,vegeʈe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Chinachipuruvalasa]",silgadaba2019:g119:sil-gadaba-2019-chinachipuruvalasa:i3
wordlist response,adimathara2019mudhili,28,24,3,119,morning,Chinachipuru,Chinachipuruvalasa,target,4,6,ʌɖuve,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Chinachipuruvalasa]",silgadaba2019:g119:sil-gadaba-2019-chinachipuruvalasa:i4
wordlist response,adimathara2019mudhili,28,24,3,119,morning,TELUGU,Srikakulam Telugu,comparison control,1,4,oɖəjemu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 119, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Bobbili,Bobbilivalasa,target,1,7,tʃʌlɖil,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Bobbilivalasa]",silgadaba2019:g120:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Gogada,Gogaduvalasa,target,1,4,uɖukevela,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Gogaduvalasa]",silgadaba2019:g120:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Gogada,Gogaduvalasa,target,2,7,tʃʌlɖil,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Gogaduvalasa]",silgadaba2019:g120:sil-gadaba-2019-gogaduvalasa:i2
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Panuku,Panukuvalasa,target,1,4,uŋkebele,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Panukuvalasa]",silgadaba2019:g120:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Reyavani,Reyavanivalasa,target,1,7,tʃʌlɖil,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Reyavanivalasa]",silgadaba2019:g120:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Kotha,Kothavalasa,target,1,4,uŋkebele,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Kothavalasa]",silgadaba2019:g120:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Suregadi,Suregadivalasa,target,1,4,uɳɖkebele,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Suregadivalasa]",silgadaba2019:g120:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,120,noon,Chinachipuru,Chinachipuruvalasa,target,1,7,tʃʌlɖil,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Chinachipuruvalasa]",silgadaba2019:g120:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,28,24,3,120,noon,TELUGU,Srikakulam Telugu,comparison control,1,6,məd̪jənəmu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 24, item 120, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,Bobbili,Bobbilivalasa,target,1,2,velepʌnːe,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Bobbilivalasa]",silgadaba2019:g121:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,Gogada,Gogaduvalasa,target,1,2,velepʌrse,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Gogaduvalasa]",silgadaba2019:g121:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,Panuku,Panukuvalasa,target,1,2,velepərnel,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Panukuvalasa]",silgadaba2019:g121:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,Reyavani,Reyavanivalasa,target,1,2,velepʌrnːə,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Reyavanivalasa]",silgadaba2019:g121:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,Kotha,Kothavalasa,target,1,2,velepərne,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Kothavalasa]",silgadaba2019:g121:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,Suregadi,Suregadivalasa,target,1,2,velepərnel,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Suregadivalasa]",silgadaba2019:g121:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,Chinachipuru,Chinachipuruvalasa,target,1,2,velepʌnne,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Chinachipuruvalasa]",silgadaba2019:g121:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,121,evening/afternoon,TELUGU,Srikakulam Telugu,comparison control,1,4,səjemkəlemu,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 121, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,Bobbili,Bobbilivalasa,target,1,1,orgu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Bobbilivalasa]",silgadaba2019:g122:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,Gogada,Gogaduvalasa,target,1,1,orgu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Gogaduvalasa]",silgadaba2019:g122:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,Panuku,Panukuvalasa,target,1,1,orgun,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Panukuvalasa]",silgadaba2019:g122:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,Reyavani,Reyavanivalasa,target,1,1,orgu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Reyavanivalasa]",silgadaba2019:g122:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,Kotha,Kothavalasa,target,1,1,orgun,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Kothavalasa]",silgadaba2019:g122:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,Suregadi,Suregadivalasa,target,1,1,orgun,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Suregadivalasa]",silgadaba2019:g122:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,Chinachipuru,Chinachipuruvalasa,target,1,1,orgun,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Chinachipuruvalasa]",silgadaba2019:g122:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,122,yesterday,TELUGU,Srikakulam Telugu,comparison control,1,3,ninːe,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 122, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,29,25,1,123,today,Bobbili,Bobbilivalasa,target,1,1,inːe,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Bobbilivalasa]",silgadaba2019:g123:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,123,today,Gogada,Gogaduvalasa,target,1,1,inːen,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Gogaduvalasa]",silgadaba2019:g123:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,123,today,Panuku,Panukuvalasa,target,1,1,inːen,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Panukuvalasa]",silgadaba2019:g123:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,123,today,Reyavani,Reyavanivalasa,target,1,1,inːen,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Reyavanivalasa]",silgadaba2019:g123:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,123,today,Kotha,Kothavalasa,target,1,1,inːel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Kothavalasa]",silgadaba2019:g123:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,123,today,Suregadi,Suregadivalasa,target,1,1,inːen,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Suregadivalasa]",silgadaba2019:g123:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,123,today,Chinachipuru,Chinachipuruvalasa,target,1,1,inːe,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Chinachipuruvalasa]",silgadaba2019:g123:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,123,today,TELUGU,Srikakulam Telugu,comparison control,1,3,iroɖʒu,visually transcribed at quarter-column zoom,source-raster-coronal,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 123, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,Bobbili,Bobbilivalasa,target,1,1,ʈoɳɖul,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Bobbilivalasa]",silgadaba2019:g124:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,Gogada,Gogaduvalasa,target,1,1,ʈoɳɖul,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Gogaduvalasa]",silgadaba2019:g124:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,Panuku,Panukuvalasa,target,1,1,ʈoɳɖun,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Panukuvalasa]",silgadaba2019:g124:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,Reyavani,Reyavanivalasa,target,1,1,ʈoɳɖul,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Reyavanivalasa]",silgadaba2019:g124:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,Kotha,Kothavalasa,target,1,1,ʈoɳɖul,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Kothavalasa]",silgadaba2019:g124:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,Suregadi,Suregadivalasa,target,1,1,ʈoɳɖun,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Suregadivalasa]",silgadaba2019:g124:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,Chinachipuru,Chinachipuruvalasa,target,1,1,ʈoɳɖun,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Chinachipuruvalasa]",silgadaba2019:g124:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,29,25,1,124,tomorrow,TELUGU,Srikakulam Telugu,comparison control,1,3,repu,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 124, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,29,25,2,125,week,Bobbili,Bobbilivalasa,target,1,3,vʌrem,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 125, Bobbilivalasa]",silgadaba2019:g125:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,29,25,2,125,week,Gogada,Gogaduvalasa,target,1,3,vʌrəm,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 125, Gogaduvalasa]",silgadaba2019:g125:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,29,25,2,125,week,Panuku,Panukuvalasa,target,1,3,vɛrem,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 125, Panukuvalasa]",silgadaba2019:g125:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,29,25,2,125,week,Reyavani,Reyavanivalasa,target,1,3,vʌrem,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 125, Reyavanivalasa]",silgadaba2019:g125:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,29,25,2,125,week,Kotha,Kothavalasa,target,1,3,vɛrem,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 125, Kothavalasa]",silgadaba2019:g125:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,29,25,2,125,week,Suregadi,Suregadivalasa,target,1,3,vɛrem,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 125, Suregadivalasa]",silgadaba2019:g125:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,29,25,2,125,week,Chinachipuru,Chinachipuruvalasa,target,1,3,vʌrʌm,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 25, item 125, Chinachipuruvalasa]",silgadaba2019:g125:sil-gadaba-2019-chinachipuruvalasa:i1
