PDF_Page,Printed_Page,Column,Head_Source,Form,Dialect,Language_ID,POS,Gloss,CDIAL_ID,Link_Source,CDIAL_Candidates,Entry_Text
249,239,2,thʌ́p-thʌph karʌ́ṽ,thʌ́p-thʌph karʌ́ṽ,J,Mai-Jijal,,to grope or feel around in darkness,,unlinked,,"thʌ́p-thʌph karʌ́ṽ ‘to grope or feel around in darkness’. Buṛ thap ‘Nacht’, D.. t’oo-thop ‘Tag und Nacht’, Sh. thap ‘dunkel’, Sh.chil. tháp-thap th- ‘to grope around in darkness’. Prob. contaminated by OIA *thapp- (6091). Cf. thɑ̄́ph, the entries sub tʌ̀p-tʌp̃ kɑrʌ́ṽ, and Raji ṭhaper ‘darkness’ (Sharma 1990: 174)."
249,239,2,"thɑpʌ́r, -àh",thɑpʌ́r,J,Mai-Jijal,n.m,a clout or clip round the ears,6091,dictionary,6091,"thɑpʌ́r, -àh n.m. ‘a clout or clip round the ears’. < *thapp- (6091)."
250,240,1,+ diyʌ́ṽ 1,thɑpʌ́r diyʌ́ṽ,J,Mai-Jijal,,to give s.o. a clout round the ears,,unlinked,,+ diyʌ́ṽ 1 ‘to give s.o. a clout round the ears’.
250,240,1,thʌ́m only in connection with,thʌ́m,J,Mai-Jijal,,heart,,unlinked,,thʌ́m only in connection with ‘heart’: hī̀ thʌ́m hō̃́th ‘the heart beats’. Cf. Buṛ ṭhim man-́ ‘(Herz) schlagen’. Same meaning as ḍhím-ḍhʌm.
250,240,1,thʌmʌ́r-thʌmʌr ho-,thʌmʌ́r-thʌmʌr ho-,J,Mai-Jijal,,to feel dizzy or dazed,,unlinked,,thʌmʌ́r-thʌmʌr ho- ‘to feel dizzy or dazed’. Buṛ thamareéś -mán- ‘Schwindel bekommen’.
250,240,1,thʌýli,thʌýli,J,Mai-Jijal,,,,unlinked,,thʌýli same as thʌ́li.
250,240,1,thʌyliṓ (Š),thʌyliṓ,Š,Mai-Shatot,n.m,a bread basket,13766,dictionary,13766,thʌyliṓ (Š) n.m. ‘a bread basket’. Same as G thāléy. < sthālī́- (13766) with unclear ending.
250,240,1,thʌ́r karʌ́ṽ,thʌ́r karʌ́ṽ,J,Mai-Jijal,,to frighten s.o.,,unlinked,,thʌ́r karʌ́ṽ ‘to frighten s.o.’ ← nexṭ
250,240,1,thʌ́r (-thʌr) ho-,thʌ́r ho-,J,Mai-Jijal,,"to tremble, shake; to sway (e.g., while walking)",6092,dictionary,6092,"thʌ́r (-thʌr) ho- ‘to tremble, shake; to sway (e.g., while walking)’. Buṛ tháthar man-́ ‘schwankend gehen’, Sh.chil. thár-thar (do.). < *thar- (6092). Cf. thúr-thur ho- and dʌ́r 2 -dʌr ho-. Note: thʌ́r-lʌkh ho- ‘to tremble or shake a little bit’. ← lʌ̀kh 1."
250,240,1,+ diyʌ́ṽ 2,thʌ́r ho- diyʌ́ṽ,J,Mai-Jijal,,to ﬂy (bird),,unlinked,,"+ diyʌ́ṽ 2 ‘to ﬂy (bird)’. This perh. a separate lemma, cf. Buṛ thar dél- ‘ﬂiegen’, Sh. thar (do.). Cf. also J phʌ́r ho- ‘to ﬂy’."
250,240,1,thʌrʌ̀ṣ ho-,thʌrʌ̀ṣ ho-,J,Mai-Jijal,,to slip or fall,,unlinked,,thʌrʌ̀ṣ ho- ‘to slip or fall’. Same as thʌ̀ṣ ho-. Cf. Buṛ draṣ man-́ ‘ausrutschen’.
250,240,1,"thʌrčū̀ṇḍ˚, thʌrčū̀ṇʒ (Š)",thʌrčū̀ṇḍ˚,Š,Mai-Shatot,n.m,a woodpecker,6092,dictionary,6092,"thʌrčū̀ṇḍ˚, thʌrčū̀ṇʒ (Š) n.m. ‘a woodpecker’. Prob. a compound < *thar- (6092) plus cúṇṭati (4857) with both components expressing the activities of this birḍ"
250,240,1,"thʌrčū̀ṇḍ˚, thʌrčū̀ṇʒ (Š)",thʌrčū̀ṇʒ,Š,Mai-Shatot,n.m,a woodpecker,6092,dictionary,6092,"thʌrčū̀ṇḍ˚, thʌrčū̀ṇʒ (Š) n.m. ‘a woodpecker’. Prob. a compound < *thar- (6092) plus cúṇṭati (4857) with both components expressing the activities of this birḍ"
250,240,2,"thʌrmū̃̀s, thʌrmō̃̀s",thʌrmū̃̀s,J,Mai-Jijal,n.m,a thermos ﬂask,,unlinked,,"thʌrmū̃̀s, thʌrmō̃̀s n.m. ‘a thermos ﬂask’. Eng."
250,240,2,"thʌrmū̃̀s, thʌrmō̃̀s",thʌrmō̃̀s,J,Mai-Jijal,n.m,a thermos ﬂask,,unlinked,,"thʌrmū̃̀s, thʌrmō̃̀s n.m. ‘a thermos ﬂask’. Eng."
250,240,2,thʌrṣī̀,thʌrṣī̀,J,Mai-Jijal,adj,"sloping, prone to landslides (mountain)",,unlinked,,"thʌrṣī̀ adj. ‘sloping, prone to landslides (mountain)’. ← thʌrʌ̀ṣ ho-."
250,240,2,"thʌ́l, -àh (G, J); thäl (B)",thʌ́l,G,Gowro,n.m,"a ground, plot; the circle of men in a village council (Jirga)",13744,dictionary,13744,"thʌ́l, -àh (G, J); thäl (B) n.m. ‘a ground, plot; the circle of men in a village council (Jirga)’. < sthála- (13744)."
250,240,2,"thʌ́l, -àh (G, J); thäl (B)",thʌ́l,J,Mai-Jijal,n.m,"a ground, plot; the circle of men in a village council (Jirga)",13744,dictionary,13744,"thʌ́l, -àh (G, J); thäl (B) n.m. ‘a ground, plot; the circle of men in a village council (Jirga)’. < sthála- (13744)."
250,240,2,"thʌ́l, -àh (G, J); thäl (B)",thäl,B,bhatr,n.m,"a ground, plot; the circle of men in a village council (Jirga)",13744,dictionary,13744,"thʌ́l, -àh (G, J); thäl (B) n.m. ‘a ground, plot; the circle of men in a village council (Jirga)’. < sthála- (13744)."
250,240,2,thʌ́li,thʌ́li,J,Mai-Jijal,n.f,a steep slope with grass (where cattle and goats can graze),,unlinked,,"thʌ́li n.f. ‘a steep slope with grass (where cattle and goats can graze)’. Bng. thɔ̄l (do.), Buṛ thalí, thalií ‘hohe Stelle an einem Berg’."
250,240,2,thʌ́li (Š),thʌ́li,Š,Mai-Shatot,adv,down(wards),13745,dictionary,13745,thʌ́li (Š) adv. ‘down(wards)’. < *sthalya- (13745).
250,240,2,"thʌltā́puṇḍ˚, thʌltā́puṇʒ (Š)",thʌltā́puṇḍ˚,Š,Mai-Shatot,n.m,a bat,,unlinked,,"thʌltā́puṇḍ˚, thʌltā́puṇʒ (Š) n.m. ‘a bat’. Same animal as G thotobʌl."
250,240,2,"thʌltā́puṇḍ˚, thʌltā́puṇʒ (Š)",thʌltā́puṇʒ,Š,Mai-Shatot,n.m,a bat,,unlinked,,"thʌltā́puṇḍ˚, thʌltā́puṇʒ (Š) n.m. ‘a bat’. Same animal as G thotobʌl."
250,240,2,"thʌ̀ṣ (G, J)",thʌ̀ṣ,G,Gowro,adj,"slick, slippery",,unlinked,,"thʌ̀ṣ (G, J) adj.(m.) ‘slick, slippery’, J also ‘slipped out of (one’s hand), dropped inadvertently’, this meaning also in Sh.chil. tháṣ. Cf. Gadj.f. thɛṣ; Buṛ and Sh. taṣ ‘glatt’, Buṛ thaṭ man-́ ‘danebenfallen’, and J ṭhʌ̀ṣ and thʌrʌ̀ṣ ho-."
250,240,2,"thʌ̀ṣ (G, J)",thʌ̀ṣ,J,Mai-Jijal,adj,"slick, slippery",,unlinked,,"thʌ̀ṣ (G, J) adj.(m.) ‘slick, slippery’, J also ‘slipped out of (one’s hand), dropped inadvertently’, this meaning also in Sh.chil. tháṣ. Cf. Gadj.f. thɛṣ; Buṛ and Sh. taṣ ‘glatt’, Buṛ thaṭ man-́ ‘danebenfallen’, and J ṭhʌ̀ṣ and thʌrʌ̀ṣ ho-."
250,240,2,+ ho-,thʌ̀ṣ ho-,G,Gowro,,to slip or fall,,unlinked,,+ ho- ‘to slip or fall’.
250,240,2,+ ho-,thʌ̀ṣ ho-,J,Mai-Jijal,,to slip or fall,,unlinked,,+ ho- ‘to slip or fall’.
250,240,2,thɑ̄̀-thɑ̄,thɑ̄̀-thɑ̄,J,Mai-Jijal,,the heart beats,,unlinked,,thɑ̄̀-thɑ̄ sound of heartbeaṭ Ex.: hī̀ thɑ̄̀-thā hō̃́th ‘the heart beats’.
250,240,2,"thɑ̄̀n, thʌ́n (note accent)",thɑ̄̀n,J,Mai-Jijal,n.f,a pile of clothes; a big roll of cloth in a cloth shop,6095,dictionary,6095,"thɑ̄̀n, thʌ́n (note accent) n.f. ‘a pile of clothes; a big roll of cloth in a cloth shop’. < *thānna- (6095)."
250,240,2,"thɑ̄̀n, thʌ́n (note accent)",thʌ́n,J,Mai-Jijal,n.f,a pile of clothes; a big roll of cloth in a cloth shop,6095,dictionary,6095,"thɑ̄̀n, thʌ́n (note accent) n.f. ‘a pile of clothes; a big roll of cloth in a cloth shop’. < *thānna- (6095)."
250,240,2,"thā́ph, -àh",thā́ph,J,Mai-Jijal,n.f,darkness,,unlinked,,"thā́ph, -àh n.f. ‘darkness’. Cf. thʌ́p thʌp karʌ́ṽ."
250,240,2,+ karʌ́ṽ,thā́ph karʌ́ṽ,J,Mai-Jijal,,to close the eyes,,unlinked,,+ karʌ́ṽ ‘to close the eyes’. Buṛ thāāp -̇t- ‘(Augen) schließen’.
250,240,2,"thāléy, thālḗ (G)",thāléy,G,Gowro,n.f,a pot for storing rice or lintels,13766,dictionary,13766,"thāléy, thālḗ (G) n.f. ‘a pot for storing rice or lintels’. Same as Š thʌyliṓ. < sthālī́- (13766)."
250,240,2,"thāléy, thālḗ (G)",thālḗ,G,Gowro,n.f,a pot for storing rice or lintels,13766,dictionary,13766,"thāléy, thālḗ (G) n.f. ‘a pot for storing rice or lintels’. Same as Š thʌyliṓ. < sthālī́- (13766)."
250,240,2,"thā̃ṛã̀h, -ī̃́",thā̃ṛã̀h,J,Mai-Jijal,n.f,a police station,13753,dictionary,13753,"thā̃ṛã̀h, -ī̃́ n.f. ‘a police station’. < sthā́na- (13753)."
250,240,2,thìk or thikói (Š),thìk,Š,Mai-Shatot,n.m,a waterdrop,,unlinked,,thìk or thikói (Š) n.m. ‘a waterdrop’.
250,240,2,thìk or thikói (Š),thikói,Š,Mai-Shatot,n.m,a waterdrop,,unlinked,,thìk or thikói (Š) n.m. ‘a waterdrop’.
251,241,1,thirìṣ-thʌrʌṣ ho- intens. of thʌrʌ̀ṣ ho-.,thirìṣ-thʌrʌṣ ho-,J,Mai-Jijal,,,,unlinked,,thirìṣ-thʌrʌṣ ho- intens. of thʌrʌ̀ṣ ho-.
251,241,1,thī̀1,thī̀,J,Mai-Jijal,v.aux,"is, etc̣",,unlinked,,"thī̀1 v.aux.f. ‘is, etc̣’ Cf. v.aux.m. thū̀."
251,241,1,thī̀2 only in thī̀ galʌ́ṽ,thī̀,J,Mai-Jijal,,to have a broken heart,13769,dictionary,13769,"thī̀2 only in thī̀ galʌ́ṽ ‘to have a broken heart’. < sthíti- (13769), see verb."
251,241,1,thui (G),thui,G,Gowro,v.aux,"is, etc̣",,unlinked,,"thui (G) v.aux.f. ‘is, etc̣’ Same as J thī̀1."
251,241,1,thuíkhi,thuíkhi,J,Mai-Jijal,n.f,saliva,6097,dictionary,6097,thuíkhi n.f. ‘saliva’. < *thukk- (6097).
251,241,1,+ karʌ́ṽ,thuíkhi karʌ́ṽ,J,Mai-Jijal,,to spit,,unlinked,,+ karʌ́ṽ ‘to spit’.
251,241,1,"thuìri, -ah",thuìri,J,Mai-Jijal,n.f,heel,13775,dictionary,13775,"thuìri, -ah n.f. ‘heel’. Same as B th́ür and G thuri. < sthūrá- (13775)?"
251,241,1,"thuirā́kh or thuiriā́kh, -àh",thuirā́kh,J,Mai-Jijal,n.m,a beam in the foundations of a house,,unlinked,,"thuirā́kh or thuiriā́kh, -àh n.m. ‘a beam in the foundations of a house’. ← thùī̃ plus ?"
251,241,1,"thuirā́kh or thuiriā́kh, -àh",thuiriā́kh,J,Mai-Jijal,n.m,a beam in the foundations of a house,,unlinked,,"thuirā́kh or thuiriā́kh, -àh n.m. ‘a beam in the foundations of a house’. ← thùī̃ plus ?"
251,241,1,"thuíli (G, J)",thuíli,G,Gowro,adj.f,"fat, stout, thick",,unlinked,,"thuíli (G, J) adj.f. ‘fat, stout, thick’. ← thúl."
251,241,1,"thuíli (G, J)",thuíli,J,Mai-Jijal,adj.f,"fat, stout, thick",,unlinked,,"thuíli (G, J) adj.f. ‘fat, stout, thick’. ← thúl."
251,241,1,"th:,l̄́ ṽ (2m)",th,J,Mai-Jijal,v.hab,to become thick,,unlinked,,"th:,l̄́ ṽ (2m) v.hab. ‘to become thick’. Pres. hab. sùh thuilō̃́th ‘he becomes thick (in the sense of a typical personal trait)’. Pres. caus. sùh thuilrā́th ‘he causes (s.o.) to become thick’. Aoṛ hab. m. sg. sùh thulī́ or thulìli or thuilʌ́ṽ or thuilō̃̀l ‘he became/turned thick’. Aoṛ hab. f. same as prec̣, however, the last form is thuiloē̃̀l ‘she became/turned thick’. Aoṛ hab. m./f. pl. sʌ́ỹ thuluʌ̀ỹ or thulʌ̀ỹ ‘they became/turned thick’. ← prec̣"
251,241,1,"thùī̃, -ãh (J); thúī̃, -ʒ̃̀ (note difference in accent) (Š); th́u.ĩ (B)",thùī̃,J,Mai-Jijal,n.f,a wooden pillar in house,13773,dictionary,13773,"thùī̃, -ãh (J); thúī̃, -ʒ̃̀ (note difference in accent) (Š); th́u.ĩ (B) n.f. ‘a wooden pillar in house’. < *sthū́ṇā- (13773)."
251,241,1,"thùī̃, -ãh (J); thúī̃, -ʒ̃̀ (note difference in accent) (Š); th́u.ĩ (B)",thúī̃,Š,Mai-Shatot,n.f,a wooden pillar in house,13773,dictionary,13773,"thùī̃, -ãh (J); thúī̃, -ʒ̃̀ (note difference in accent) (Š); th́u.ĩ (B) n.f. ‘a wooden pillar in house’. < *sthū́ṇā- (13773)."
251,241,1,"thùī̃, -ãh (J); thúī̃, -ʒ̃̀ (note difference in accent) (Š); th́u.ĩ (B)",th́u.ĩ,B,bhatr,n.f,a wooden pillar in house,13773,dictionary,13773,"thùī̃, -ãh (J); thúī̃, -ʒ̃̀ (note difference in accent) (Š); th́u.ĩ (B) n.f. ‘a wooden pillar in house’. < *sthū́ṇā- (13773)."
251,241,1,thúkh karʌ́ṽ,thúkh karʌ́ṽ,J,Mai-Jijal,,"to spit (at s.o.); to put s.o. to shame, debase",,unlinked,,"thúkh karʌ́ṽ ‘to spit (at s.o.); to put s.o. to shame, debase’. See next entries and thuíkhi."
251,241,1,thúki (G); thúki (Š); thu.kë́ĩ (B),thúki,G,Gowro,n.f,saliva,,unlinked,,thúki (G); thúki (Š); thu.kë́ĩ (B) n.f. ‘saliva’. Same as J thuíkhi.
251,241,1,thúki (G); thúki (Š); thu.kë́ĩ (B),thúki,Š,Mai-Shatot,n.f,saliva,,unlinked,,thúki (G); thúki (Š); thu.kë́ĩ (B) n.f. ‘saliva’. Same as J thuíkhi.
251,241,1,thúki (G); thúki (Š); thu.kë́ĩ (B),thu.kë́ĩ,B,bhatr,n.f,saliva,,unlinked,,thúki (G); thúki (Š); thu.kë́ĩ (B) n.f. ‘saliva’. Same as J thuíkhi.
251,241,1,thùtū,thùtū,J,Mai-Jijal,,,6104,dictionary,6104,thùtū sound of spitting. < thūthū- (6104).
251,241,1,+ karʌ́ṽ,thùtū karʌ́ṽ,J,Mai-Jijal,,to spit several times,,unlinked,,+ karʌ́ṽ ‘to spit several times’.
251,241,1,"thúr, -ʒ̀ (Š)",thúr,Š,Mai-Shatot,n.m,a slingshot,,unlinked,,"thúr, -ʒ̀ (Š) n.m. ‘a slingshot’. Sh. tharmuk (do.)."
251,241,1,"th́ür, th̀uṛ (B)",th́ür,B,bhatr,n.f,heel,,unlinked,,"th́ür, th̀uṛ (B) n.f. ‘heel’. Same as J thuìri."
251,241,1,"th́ür, th̀uṛ (B)",th̀uṛ,B,bhatr,n.f,heel,,unlinked,,"th́ür, th̀uṛ (B) n.f. ‘heel’. Same as J thuìri."
251,241,1,thúr-thur ho-,thúr-thur ho-,J,Mai-Jijal,v.i,"to tremble, shake",6101,dictionary,6101,"thúr-thur ho- v.i. ‘to tremble, shake’. < *thur- (6101). Cf. thʌ́r (-thʌr) ho-."
251,241,2,"thuri (G); thùri, -ʒ (Š)",thuri,G,Gowro,n.f,heel,,unlinked,,"thuri (G); thùri, -ʒ (Š) n.f. ‘heel’. Same as J thuìri and B th́üṛ"
251,241,2,"thuri (G); thùri, -ʒ (Š)",thùri,Š,Mai-Shatot,n.f,heel,,unlinked,,"thuri (G); thùri, -ʒ (Š) n.f. ‘heel’. Same as J thuìri and B th́üṛ"
251,241,2,thürúškï (B),thürúškï,B,bhatr,n.f,a sneeze,,unlinked,,thürúškï (B) n.f. ‘a sneeze’.
251,241,2,thurmā̃̀ṭh,thurmā̃̀ṭh,J,Mai-Jijal,adj.m,uncouth and big-boned (person),,unlinked,13775;9723,thurmā̃̀ṭh adj.m. – adj.f. thurmʌỹ̀ṭhi ‘uncouth and big-boned (person)’. An old compound with ﬁrst syllable < sthūrá- (13775) and second syllable < *maṇṭa- or *maṇṭha- (9723). Cf. the similar compound tholthóph.
251,241,2,"thúl (G, J)",thúl,G,Gowro,adj.m,"fat, stout, thick",13776,dictionary,13776,"thúl (G, J) adj.m. (see adj.f. thuíli); thùlo adj.m. – adj.f. thùli (note difference in accents) (Š); thu.l adj.m. – adj.f. thül (B) ‘fat, stout, thick’. < sthūlá- (13776)."
251,241,2,"thúl (G, J)",thúl,J,Mai-Jijal,adj.m,"fat, stout, thick",13776,dictionary,13776,"thúl (G, J) adj.m. (see adj.f. thuíli); thùlo adj.m. – adj.f. thùli (note difference in accents) (Š); thu.l adj.m. – adj.f. thül (B) ‘fat, stout, thick’. < sthūlá- (13776)."
251,241,2,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B)",thúl mā́s,G,Gowro,n.m,"thick” meat (i.e., beef)",,unlinked,,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B) n.m. “‘thick” meat (i.e., beef)’. See componentṣ"
251,241,2,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B)",thúl mā́s,J,Mai-Jijal,n.m,"thick” meat (i.e., beef)",,unlinked,,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B) n.m. “‘thick” meat (i.e., beef)’. See componentṣ"
251,241,2,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B)",thúl mʌsī̀,G,Gowro,n.m,"thick” meat (i.e., beef)",,unlinked,,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B) n.m. “‘thick” meat (i.e., beef)’. See componentṣ"
251,241,2,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B)",thúl mʌsī̀,J,Mai-Jijal,n.m,"thick” meat (i.e., beef)",,unlinked,,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B) n.m. “‘thick” meat (i.e., beef)’. See componentṣ"
251,241,2,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B)",th́ul mā̃s,B,bhatr,n.m,"thick” meat (i.e., beef)",,unlinked,,"thúl mā́s (n1) (G, J) or J thúl mʌsī̀, -ah (n1); th́ul mā̃s (B) n.m. “‘thick” meat (i.e., beef)’. See componentṣ"
251,241,2,"thulī̀ṣ, -ah",thulī̀ṣ,J,Mai-Jijal,n.m,"a kind of pine tree (its seeds, called čʌlɣōzàh, are eaten)",,unlinked,,"thulī̀ṣ, -ah n.m. ‘a kind of pine tree (its seeds, called čʌlɣōzàh, are eaten)’. < OIA *sthūlavṛkṣa- (cf. OIA mahāvṛkṣá-)."
251,241,2,thu.lë́i (B),thu.lë́i,B,bhatr,n.f,a mattress,5905,dictionary,5905,thu.lë́i (B) n.f. ‘a mattress’. < tūlavatī- (5905). Same as J tulʌ́y.
251,241,2,thulḕši (Š),thulḕši,Š,Mai-Shatot,n.f,,,unlinked,,"thulḕši (Š) n.f. “thick’ meat (i.e., beef)’. Same as G, J thúl mā́ṣ < OIA *sthūlāśa-?"
251,241,2,"thū̀, thḕ (G, J)",thū̀,G,Gowro,v.aux,"is, etc̣",13768,dictionary,13768,"thū̀, thḕ (G, J) v.aux.m. ‘is, etc̣’ < sthitá- (13768). Cf. Gv.aux.f. thui and J thī̀1."
251,241,2,"thū̀, thḕ (G, J)",thū̀,J,Mai-Jijal,v.aux,"is, etc̣",13768,dictionary,13768,"thū̀, thḕ (G, J) v.aux.m. ‘is, etc̣’ < sthitá- (13768). Cf. Gv.aux.f. thui and J thī̀1."
251,241,2,"thū̀, thḕ (G, J)",thḕ,G,Gowro,v.aux,"is, etc̣",13768,dictionary,13768,"thū̀, thḕ (G, J) v.aux.m. ‘is, etc̣’ < sthitá- (13768). Cf. Gv.aux.f. thui and J thī̀1."
251,241,2,"thū̀, thḕ (G, J)",thḕ,J,Mai-Jijal,v.aux,"is, etc̣",13768,dictionary,13768,"thū̀, thḕ (G, J) v.aux.m. ‘is, etc̣’ < sthitá- (13768). Cf. Gv.aux.f. thui and J thī̀1."
251,241,2,thū̀-thū,thū̀-thū,J,Mai-Jijal,,,,unlinked,,thū̀-thū same as thùtū.
251,241,2,"thūri, thūriáh (G)",thūri,G,Gowro,n.f,thread on spool,,unlinked,,"thūri, thūriáh (G) n.f. ‘thread on spool’. Cf. J tōrū́."
251,241,2,"thūri, thūriáh (G)",thūriáh,G,Gowro,n.f,thread on spool,,unlinked,,"thūri, thūriáh (G) n.f. ‘thread on spool’. Cf. J tōrū́."
251,241,2,"thū̃lū́, thō̃lṓ",thū̃lū́,J,Mai-Jijal,n.f,a turned piece of wood which is part of the back rest of a chair,13774,dictionary,13774,"thū̃lū́, thō̃lṓ n.f. ‘a turned piece of wood which is part of the back rest of a chair’. Prob. a dimin. < sthū́ṇā- (13774)."
251,241,2,"thū̃lū́, thō̃lṓ",thō̃lṓ,J,Mai-Jijal,n.f,a turned piece of wood which is part of the back rest of a chair,13774,dictionary,13774,"thū̃lū́, thō̃lṓ n.f. ‘a turned piece of wood which is part of the back rest of a chair’. Prob. a dimin. < sthū́ṇā- (13774)."
251,241,2,thɛṣ (G),thɛṣ,G,Gowro,adj.f,"slick, slippery",,unlinked,,"thɛṣ (G) adj.f. ‘slick, slippery’. ← thàṣ."
251,241,2,thotobʌl (G),thotobʌl,G,Gowro,n.m,a bat,,unlinked,,"thotobʌl (G) n.m. ‘a bat’. Sh. taltaápan, Buṛ tatápal, Š thʌltā́puṇḍ˚. Cf. gālō and Kalam. šuṭuṭur HL ‘bat’."
251,241,2,thór karʌ́ṽ,thór karʌ́ṽ,J,Mai-Jijal,,"to neigh, whinny (as a horse)",,unlinked,,"thór karʌ́ṽ ‘to neigh, whinny (as a horse)’. Buṛ 1thor ét- ‘(Pferd) schnauben’, Sh. thor (do.)."
251,241,2,thòr diyʌ́ṽ (Š),thòr diyʌ́ṽ,Š,Mai-Shatot,v.i,to ﬂy,,unlinked,,thòr diyʌ́ṽ (Š) v.i. ‘to ﬂy’. Same as J thʌ́r-(thʌr) diyʌ́ṽ.
252,242,1,"tholthóph, -àh or -ī́ (rf)",tholthóph,J,Mai-Jijal,adj,(someone) with an ugly and distorted face,13776,dictionary,13776,"tholthóph, -àh or -ī́ (rf) adj.; ṇ ‘(someone) with an ugly and distorted face’. The very unusual two aspirates show this word to be a compounḍ < sthūlá- (13776) plus *thobba- (6109). Cf. the similar compound thurmā̃̀ṭh."
252,242,1,+ guìli 1 (n1),tholthóph guìli,J,Mai-Jijal,,a thick bread,,unlinked,,+ guìli 1 (n1) ‘a thick bread’. Cf. Sh. toltópo and Buṛ tultópo ‘dünnes und kleines Brot mit Hefeteig’.
252,242,1,"thṓṭh, -àh",thṓṭh,J,Mai-Jijal,n.m,fur gaiters wrapped around the calves,,unlinked,,"thṓṭh, -àh n.m. ‘fur gaiters wrapped around the calves’. Same as ṭhṓṭh. Cf. Buṛ 1táuċ ‘Wickelgamaschen aus Fell’, Sh. tháuti (do.)."
252,242,1,thōšā́,thōšā́,J,Mai-Jijal,n.m,a kind of mustard plant,,unlinked,,thōšā́ n.m. ‘a kind of mustard plant’. Cf. žumāmàh and B žhämšā́. Final syllable prob. ← šɑ̄̀ ‘vegetable’.
252,242,1,thōšā̃̀ tī́l (n1),thōšā̃̀ tī́l,J,Mai-Jijal,n.m,a kind of mustard oil,,unlinked,,"thōšā̃̀ tī́l (n1) n.m. ‘a kind of mustard oil’. ← prec̣, see second worḍ D"
252,242,1,dō̃́ (G),dō̃́,G,Gowro,v.t,to milk,,unlinked,,dō̃́ (G) v.t. ‘to milk’. See nexṭ
252,242,2,"dʌ́ī, -àh diyʌ́ṽ or riṅgʌ́ṽ",dʌ́ī,J,Mai-Jijal,,a traditional medical treatment in which small heaps of xū̀ are placed and lighted on the part of the body to be treated,,unlinked,,"dʌ́ī, -àh diyʌ́ṽ or riṅgʌ́ṽ ‘a traditional medical treatment in which small heaps of xū̀ are placed and lighted on the part of the body to be treated’. Perh. connected with OIA dava- (6223)."
252,242,2,"dʌ́ī, -àh diyʌ́ṽ or riṅgʌ́ṽ",riṅgʌ́ṽ,J,Mai-Jijal,,a traditional medical treatment in which small heaps of xū̀ are placed and lighted on the part of the body to be treated,,unlinked,,"dʌ́ī, -àh diyʌ́ṽ or riṅgʌ́ṽ ‘a traditional medical treatment in which small heaps of xū̀ are placed and lighted on the part of the body to be treated’. Perh. connected with OIA dava- (6223)."
252,242,2,dʌ́ī̃ (J); dʌ́ỹ (G),dʌ́ī̃,J,Mai-Jijal,n.f,yoghurt,6146,dictionary,6146,dʌ́ī̃ (J); dʌ́ỹ (G) n.f. ‘yoghurt’. < dádhi- (6146).
252,242,2,dʌ́ī̃ (J); dʌ́ỹ (G),dʌ́ỹ,G,Gowro,n.f,yoghurt,6146,dictionary,6146,dʌ́ī̃ (J); dʌ́ỹ (G) n.f. ‘yoghurt’. < dádhi- (6146).
252,242,2,dʌ́ūs,dʌ́ūs,J,Mai-Jijal,adj,"shameless; lying, mendacious",,unlinked,,"dʌ́ūs adj. ‘shameless; lying, mendacious’."
252,242,2,dʌ́ē (J),dʌ́ē,J,Mai-Jijal,n.f,the outer side of the lower jaw; chin; beard,6250,dictionary,6250,dʌ́ē (J) n.f. ‘the outer side of the lower jaw; chin; beard’. Same as Š dʌ̀ỹ and B dǟ. < *dāṁṣṭra- (6250).
252,242,2,+ vālʌ́ṽ,dʌ́ē vālʌ́ṽ,J,Mai-Jijal,,to shave,,unlinked,,+ vālʌ́ṽ ‘to shave’.
252,242,2,dʌ́ēṭh,dʌ́ēṭh,J,Mai-Jijal,n.f,a prostitute,,unlinked,,dʌ́ēṭh n.f. ‘a prostitute’.
252,242,2,"dʌḗli, -àh",dʌḗli,J,Mai-Jijal,n.f,grandmother: father,,unlinked,,"dʌḗli, -àh n.f. ‘grandmother: father’s father’s mother, mother’s father’s mother’. ← dā́l 1."
252,242,2,däkh́āl,däkh́āl,J,Mai-Jijal,adj.m,beautiful,,unlinked,,däkh́āl adj.m. – adj.f. däkh́iɛl (B) ‘beautiful’. Lw. (< dákṣa- [6116] plus -vālā sufﬁx).
252,242,2,dɑ̀xʌl,dɑ̀xʌl,J,Mai-Jijal,n.m,"entry; admission; entering upon, possession (by a spirit)",,unlinked,,"dɑ̀xʌl n.m. ‘entry; admission; entering upon, possession (by a spirit)’. Aṛ dakhl."
