Record_Type,Report,Raw_Line,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Comparison_Role,Response,Group,Raw_OCR,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,ernest-oleary-kelsall2018irula,1850,39,34,3,77,egg,MAV,Mavanalla,Northern,target,1,1,mutta,muʈʈʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Mavanalla (MAV)]",silirula2018:g077:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1851,39,34,3,77,egg,ANA,Anaikatty,Northern,target,1,"1,2",mutte,muʈʈe,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Anaikatty (ANA)]",silirula2018:g077:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1852,39,34,3,77,egg,BOO,Bookapuram,Northern,target,1,1,motta,moʈʈʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Bookapuram (BOO)]",silirula2018:g077:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,1853,39,34,3,77,egg,THA,Thaliyur,Vette Kada,target,1,1,mutte,muʈʈe,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Thaliyur (THA)]",silirula2018:g077:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,1854,39,34,3,77,egg,NEL,Nellithurai,Vette Kada,target,1,1,mutta,muʈʈʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Nellithurai (NEL)]",silirula2018:g077:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,1855,39,34,3,77,egg,CBT,Coimbatore Tamil,,elicited comparison list,1,1,mutta’,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,1856,39,34,3,77,egg,MAD,MAD (unresolved),,unresolved comparison list,1,1,mutta’,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1857,39,34,3,77,egg,KAN,Kannada,,comparison list culled from Blair 2012,1,2,motte,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,1858,39,34,3,77,egg,BAD,Badaga,,comparison list culled from Blair 2012,1,"1,2",motte,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1859,39,34,3,77,egg,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,1,mutta,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,1860,39,34,3,77,egg,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,3,muriggt,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,1861,39,34,3,77,egg,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,"1,2",motte,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 77, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,1863,39,34,3,78,cow,KUN,Kunjapanai,Mele Nadu,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Kunjapanai (KUN)]",silirula2018:g078:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,1864,39,34,3,78,cow,KOL,Kolikarai,Mele Nadu,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Kolikarai (KOL)]",silirula2018:g078:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1865,39,34,3,78,cow,CHE,Chemmanarai,Mele Nadu,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Chemmanarai (CHE)]",silirula2018:g078:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1866,39,34,3,78,cow,KIL,Kilkupkad,Mele Nadu,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Kilkupkad (KIL)]",silirula2018:g078:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,1867,39,34,3,78,cow,MET,Mettukal,Mele Nadu,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Mettukal (MET)]",silirula2018:g078:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,1868,39,34,3,78,cow,CHO,Chokkanalli,Northern,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Chokkanalli (CHO)]",silirula2018:g078:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,1869,39,34,3,78,cow,MAV,Mavanalla,Northern,target,1,1,madu,mʌɖu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Mavanalla (MAV)]",silirula2018:g078:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1870,39,34,3,78,cow,ANA,Anaikatty,Northern,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Anaikatty (ANA)]",silirula2018:g078:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1871,39,34,3,78,cow,BOO,Bookapuram,Northern,target,1,2,asu,ʌsu,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Bookapuram (BOO)]",silirula2018:g078:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,1872,39,34,3,78,cow,THA,Thaliyur,Vette Kada,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Thaliyur (THA)]",silirula2018:g078:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,1873,39,34,3,78,cow,NEL,Nellithurai,Vette Kada,target,1,1,madi,mʌɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Nellithurai (NEL)]",silirula2018:g078:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,1874,39,34,3,78,cow,CBT,Coimbatore Tamil,,elicited comparison list,1,2,pasé,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,1875,39,34,3,78,cow,MAD,MAD (unresolved),,unresolved comparison list,1,2,pasu,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1876,39,34,3,78,cow,KAN,Kannada,,comparison list culled from Blair 2012,1,2,hasu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,1877,39,34,3,78,cow,BAD,Badaga,,comparison list culled from Blair 2012,1,3,dana,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1878,39,34,3,78,cow,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,2,pasu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,1879,39,34,3,78,cow,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,1880,39,34,3,78,cow,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 78, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,1882,39,34,3,79,milk,KUN,Kunjapanai,Mele Nadu,target,1,"1,2",palé,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Kunjapanai (KUN)]",silirula2018:g079:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,1883,39,34,3,79,milk,KOL,Kolikarai,Mele Nadu,target,1,"1,2",pals,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Kolikarai (KOL)]",silirula2018:g079:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1884,39,34,3,79,milk,CHE,Chemmanarai,Mele Nadu,target,1,"1,2",palé,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Chemmanarai (CHE)]",silirula2018:g079:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1885,39,34,3,79,milk,KIL,Kilkupkad,Mele Nadu,target,1,"1,2",pala,pʌlʌ,reviewed,,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Kilkupkad (KIL)]",silirula2018:g079:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,1886,39,34,3,79,milk,MET,Mettukal,Mele Nadu,target,1,"1,2",palé,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Mettukal (MET)]",silirula2018:g079:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,1887,39,34,3,79,milk,CHO,Chokkanalli,Northern,target,1,"1,2",pali,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Chokkanalli (CHO)]",silirula2018:g079:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,1888,39,34,3,79,milk,MAV,Mavanalla,Northern,target,1,"1,2",palu,pʌlu,reviewed,,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Mavanalla (MAV)]",silirula2018:g079:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1889,39,34,3,79,milk,ANA,Anaikatty,Northern,target,1,"1,2",pali,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Anaikatty (ANA)]",silirula2018:g079:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1890,39,34,3,79,milk,BOO,Bookapuram,Northern,target,1,1,alu,ʌlu,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Bookapuram (BOO)]",silirula2018:g079:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,1891,39,34,3,79,milk,THA,Thaliyur,Vette Kada,target,1,"1,2",pala,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Thaliyur (THA)]",silirula2018:g079:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,1892,39,34,3,79,milk,NEL,Nellithurai,Vette Kada,target,1,"1,2",palé,pʌlɨ,reviewed,,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Nellithurai (NEL)]",silirula2018:g079:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,1893,39,34,3,79,milk,CBT,Coimbatore Tamil,,elicited comparison list,1,"1,2",pali,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,1894,39,34,3,79,milk,MAD,MAD (unresolved),,unresolved comparison list,1,2,pal,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1895,39,34,3,79,milk,KAN,Kannada,,comparison list culled from Blair 2012,1,1,halu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,1896,39,34,3,79,milk,BAD,Badaga,,comparison list culled from Blair 2012,1,1,halu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1897,39,34,3,79,milk,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,1,alu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,1898,39,34,3,79,milk,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,"1,2",palu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,1899,39,34,3,79,milk,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,1,alu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 34, item 79, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,1904,40,35,1,80,horns,KUN,Kunjapanai,Mele Nadu,target,1,1,kombé4,kombɨ,reviewed,,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Kunjapanai (KUN)]",silirula2018:g080:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,1905,40,35,1,80,horns,KOL,Kolikarai,Mele Nadu,target,1,1,kombu,kombu,reviewed,,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Kolikarai (KOL)]",silirula2018:g080:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1906,40,35,1,80,horns,CHE,Chemmanarai,Mele Nadu,target,1,1,kombii,kombɨ,reviewed,,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Chemmanarai (CHE)]",silirula2018:g080:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1907,40,35,1,80,horns,KIL,Kilkupkad,Mele Nadu,target,1,1,kombu,kombu,reviewed,,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Kilkupkad (KIL)]",silirula2018:g080:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,1908,40,35,1,80,horns,MET,Mettukal,Mele Nadu,target,1,1,kombu,kombu,reviewed,,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Mettukal (MET)]",silirula2018:g080:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,1909,40,35,1,80,horns,CHO,Chokkanalli,Northern,target,1,1,kombi,kombɨ,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Chokkanalli (CHO)]",silirula2018:g080:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,1910,40,35,1,80,horns,MAV,Mavanalla,Northern,target,1,1,kombu,kombu,reviewed,,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Mavanalla (MAV)]",silirula2018:g080:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1911,40,35,1,80,horns,ANA,Anaikatty,Northern,target,1,1,kombé,kombɨ,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Anaikatty (ANA)]",silirula2018:g080:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1912,40,35,1,80,horns,BOO,Bookapuram,Northern,target,1,1,kombé4,kombɨ,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Bookapuram (BOO)]",silirula2018:g080:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,1913,40,35,1,80,horns,THA,Thaliyur,Vette Kada,target,1,1,kombu,kombu,reviewed,,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Thaliyur (THA)]",silirula2018:g080:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,1914,40,35,1,80,horns,NEL,Nellithurai,Vette Kada,target,1,1,kombu,kombu,reviewed,,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Nellithurai (NEL)]",silirula2018:g080:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,1915,40,35,1,80,horns,CBT,Coimbatore Tamil,,elicited comparison list,1,1,kombu,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 35, item 80, Coimbatore Tamil (CBT)]",
