Snapshot_Date,Collation_Date,Printed_Page,PDF_Page,Column,Item,List,Letter,Raw_Headword,Raw_Grammar,Raw_Gloss_German,Raw_Etymology,Unit_Form,Unit_Relation,Status,Reason,Entry_Key,Language_ID,Tags,Gloss_English,Source_Marks,Citations,Etymon_Cited,Etymon_Status,Etymon_Candidates,Parameter_ID,Review,Record_SHA256
2026-08-25,2026-08-25,328,329,R,35,Indische Etyma,V,vudar,m,Tür,< *duvāra < ai. dvāra-; vgl. marāṭhī bār,vudar,head,ingested,,boretzky1994romani:ind:328:R:35,eur,m noun,door,,,dvāra-,linked,6663,6663,,652680849d840d4fc9743c0806ad73469566aff038167a090d1c6343feb3db0f
2026-08-25,2026-08-25,328,329,R,36,Indische Etyma,V,vušt,m (f),Lippe,< ai. oṣṭha-; vgl. hi. õṭh,vušt,head,ingested,,boretzky1994romani:ind:328:R:36,eur,mf noun,lip,,,oṣṭha-,linked,2563,2563,,293f6a220c0c83ec866b2d81443442cd4a56d6136c9810480d58cd42cdba4a7c
2026-08-25,2026-08-25,328,329,R,37,Indische Etyma,Z,zeveli,f,Grieben,ohne Etym.,zeveli,head,ingested,,boretzky1994romani:ind:328:R:37,eur,f noun,cracklings,,,,no-etymon,,,,18e2269e9c03e07b1a28039a92496bff86494374ccc79d47f2c5f619855ab9de
2026-08-25,2026-08-25,328,329,R,38,Indische Etyma,Z,zumavel,tr,versuchen,ohne Etym.,zumavel,head,ingested,,boretzky1994romani:ind:328:R:38,eur,verb tr,to try,,,,no-etymon,,,,4d17873e61eadf11bc437651cf6fa58002ecf90246b9b6f37746421219c47c98
2026-08-25,2026-08-25,328,329,R,39,Indische Etyma,Z,zunavel,xref,s. dunavel,,,,crossref,s. dunavel,,,,,,,,,,,see-reference,5f2cb0ed65204787821aa107e1c884e1a893ac37b8412406156e3379b828f02c
2026-08-25,2026-08-25,329,330,L,01,Iranische Etyma,A,akana,xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,51c7e3f89c08342969bedac37dc161f3ead1f722379926e11e9e8e6c06d2ee14
2026-08-25,2026-08-25,329,330,L,02,Iranische Etyma,A,amal,m,"Freund, Gefährte",< iran.; vgl. pašto mal; osset. ämbal,amal,head,ingested,,boretzky1994romani:iran:329:L:02,eur,m noun,friend; companion,,,,no-etymon,,,,9fee688abc0d1394b2bf87e6466ebe4e43680810d0794b233c0ad38057cff9e2
2026-08-25,2026-08-25,329,330,L,03,Iranische Etyma,A,ambrol,m,Birne,"< pers. amrūd, d > l noch in pers. Zeit?",ambrol,head,ingested,,boretzky1994romani:iran:329:L:03,eur,m noun uncertain,pear,,,,no-etymon,,,,2715b57f392c838f4e0cd4c4fa142b3c912362b1f90ed918ff62972d352b86de
2026-08-25,2026-08-25,329,330,L,04,Iranische Etyma,A,angrusti,f,"Ring, Fingerring","< pers. anguštar, angaštarī; hi. anguštarī < pers.",angrusti,head,ingested,,boretzky1994romani:iran:329:L:04,eur,f noun,ring; finger ring,,,,no-etymon,,,,cf003ccd2a18140090816070e085b2793c305df5363e2673d074da72cf5bdeb4
2026-08-25,2026-08-25,329,330,L,05,Iranische Etyma,A,angušt,m,Finger,"< ai. anguṣṭha- ""Daumen""?; wegen angrusti eher < pers. angušt",angušt,head,merged,merged into boretzky1994romani:ind:312:L:10,boretzky1994romani:iran:329:L:05,eur,m noun uncertain,finger,,,,no-etymon,,,,8669958e89bc810661e4fb8b72d442cdc0eab28c1655064bacd9cfc3a7036263
2026-08-25,2026-08-25,329,330,L,06,Iranische Etyma,A,arčič,xref,s. Armen. Etyma,,,,crossref,s. Armen. Etyma,,,,,,,,,,,see-reference to the Armenian list,90a1e66a614e3c43281408d81e79a65103189ff90bb93a730a539785a23d22d9
2026-08-25,2026-08-25,329,330,L,07,Iranische Etyma,A,aresel,itr/tr,"ankommen, einholen; genügen","< pers. rasīdan ""erreichen, einholen; genügen",aresel,head,ingested,,boretzky1994romani:iran:329:L:07,eur,verb intr tr,to arrive; to catch up; to suffice,,,,no-etymon,,,printed quotation mark unbalanced in source,5f49e6f0561fe8b000d08aa799d772f803108fd5654c6f21acbde881a49d4b88
2026-08-25,2026-08-25,329,330,L,08,Iranische Etyma,A,arde,xref,s. orde,,,,crossref,s. orde,,,,,,,,,,,see-reference,b10a9e954c23555dc87d6fbeb96290145cd2f5e61c24f464eeed43bf6a52c2db
2026-08-25,2026-08-25,329,330,L,09,Iranische Etyma,A,asjav,m,Mühle,< pers. āsyā; vgl. mpers. āsyāb,asjav,head,ingested,,boretzky1994romani:iran:329:L:09,eur,m noun,mill,,,,no-etymon,,,,89fdb13b9e047f5ac32f07a2e50d8d3456f0d5743d6a7c1bc1a0bb037734a4dd
2026-08-25,2026-08-25,329,330,L,10,Iranische Etyma,A,avgin,m,"Honig, Met",< pers. angubīn,avgin,head,ingested,,boretzky1994romani:iran:329:L:10,eur,m noun,honey; mead,,,,no-etymon,,,,daf5dca2d74dcba1b652d049b4125f3001afcd9716df934c900dd0c4a3b24111
2026-08-25,2026-08-25,329,330,L,11,Iranische Etyma,A,avsin,m,Stahl,< kurd. avsin,avsin,head,ingested,,boretzky1994romani:iran:329:L:11,eur,m noun,steel,,,,no-etymon,,,,287f51339b9a8cccf31b520b51b78afd462a4e3460237608e411fc142d016ea2
2026-08-25,2026-08-25,329,330,L,12,Iranische Etyma,B,baxt,f,"Glück, Segen",< pers. baxt,baxt,head,ingested,,boretzky1994romani:iran:329:L:12,eur,f noun,luck; blessing,,,,no-etymon,,,,791ebab41c44301adf4d0176f3c8719a4b9595e555322b77831dbffbaf783e11
2026-08-25,2026-08-25,329,330,L,13,Iranische Etyma,B,bezex,m,"Fehler, Sünde","< pers. bazah ""Schuld, Verbrechen""",bezex,head,ingested,,boretzky1994romani:iran:329:L:13,eur,m noun,fault; sin,,,,no-etymon,,,,d16c6d4252548f108ac10126c80b5921cf614f3b25b50ec11687b0e0b04f0c40
2026-08-25,2026-08-25,329,330,L,14,Iranische Etyma,B,"bi, bi-",präp + gen,"ohne, außer; Präfix un-","< pers. bī- ""ohne, un-"" ?; s. a. Ind. Etyma",bi,head,merged,merged into boretzky1994romani:ind:313:L:06,boretzky1994romani:iran:329:L:14,eur,prep uncertain,without; except; un-,,,,no-etymon,,,,effb734615e7891b7cd4a236b887d511d7017f1b033b3545a0a41f46259b7490
2026-08-25,2026-08-25,329,330,L,14,Iranische Etyma,B,"bi, bi-",präp + gen,"ohne, außer; Präfix un-","< pers. bī- ""ohne, un-"" ?; s. a. Ind. Etyma",bi-,variant,merged,merged into boretzky1994romani:ind:313:L:06:variant:2,boretzky1994romani:iran:329:L:14:variant:2,eur,prep prefix alternate uncertain,without; except; un-,,,,no-etymon,,,,effb734615e7891b7cd4a236b887d511d7017f1b033b3545a0a41f46259b7490
2026-08-25,2026-08-25,329,330,L,15,Iranische Etyma,B,bibi,f,Tante,"< pers. bībī ""Dame, Herrin""; vgl. a. Ind. Etyma",bibi,head,merged,merged into boretzky1994romani:ind:313:L:07,boretzky1994romani:iran:329:L:15,eur,f noun,aunt,,,,no-etymon,,,,abe95bd6c53285b6495ea8715afaaa237e7ea61188246290fe735a7886dac40f
2026-08-25,2026-08-25,329,330,L,16,Iranische Etyma,B,brek(h),m (f),"Brust, Busen",nach Mikl. < pers. bark (schlecht belegt),brek(h),head,merged,merged into boretzky1994romani:ind:313:R:24,boretzky1994romani:iran:329:L:16,eur,mf noun,breast; bosom,,,,no-etymon,,,,8f37b81cd3931223aa94db004635ca9c7f2642edb9f451c3265b64195c44ac82
2026-08-25,2026-08-25,329,330,L,17,Iranische Etyma,B,bršind,xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,a47fcfbc50a7c54a058b1c3cf1ade6ca2c9209cf23d6f908a6b6f9f8cbb57069
2026-08-25,2026-08-25,329,330,L,18,Iranische Etyma,B,buzex,f,Sporn,"vgl. pers. spuzīdan ""stechen, durchbohren""",buzex,head,ingested,,boretzky1994romani:iran:329:L:18,eur,f noun,spur,,,,no-etymon,,,,016b4e89e4eb594a3dd8f57f9b0d92bd09667c9ebd3d4d096309e3958fb3bffb
2026-08-25,2026-08-25,329,330,R,19,Iranische Etyma,B,buz(n)o,m,Ziegenbock,< pers. buz,buz(n)o,head,ingested,,boretzky1994romani:iran:329:R:19,eur,m noun,he-goat,,,,no-etymon,,,,59aac38dd6442522aa25f2344290230060273ef310f55ec53399f90f767f0bb1
2026-08-25,2026-08-25,329,330,R,20,Iranische Etyma,Č,čarajin,f,Stern,"< pers. čarx ""Rad, Kreis"" bzw. čarx falak ""Himmelskreis""?; eher unwahrscheinlich",čarajin,head,ingested,,boretzky1994romani:iran:329:R:20,eur,f noun uncertain,star,,,,no-etymon,,,,7d4f79fe870c430873bb1dcc2432d35f5689683ddd0733a3219e83caa3c79abe
2026-08-25,2026-08-25,329,330,R,21,Iranische Etyma,Č,"čarjavel, čarjol",xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,b830861b50c0aa2492207493474d667c2d8d3aee04d837e4cce4aab6fc96a370
2026-08-25,2026-08-25,329,330,R,22,Iranische Etyma,Č,"čikat, čekat",m,Stirn,< pers. čakād bzw. arm. čakat,čikat,head,ingested,,boretzky1994romani:iran:329:R:22,eur,m noun,forehead,,,,no-etymon,,,,cde113883286bdc6bb0ef51138fbf373dd20773476809a4562bdc1bd92954b1d
2026-08-25,2026-08-25,329,330,R,22,Iranische Etyma,Č,"čikat, čekat",m,Stirn,< pers. čakād bzw. arm. čakat,čekat,variant,ingested,,boretzky1994romani:iran:329:R:22:variant:2,eur,m noun alternate,forehead,,,,no-etymon,,,,cde113883286bdc6bb0ef51138fbf373dd20773476809a4562bdc1bd92954b1d
2026-08-25,2026-08-25,329,330,R,23,Iranische Etyma,Č,čupni,f,"Peitsche, Knute","vgl. pers. čābuk ""Pferdepeitsche""; Variante čukni mit skr. čuknuti kontam.?",čupni,head,ingested,,boretzky1994romani:iran:329:R:23,eur,f noun uncertain,whip,,,,no-etymon,,,,ce32696e2c5f79358e839652bf555e8a01a6d72891197ddca9c59076b771b6fe
2026-08-25,2026-08-25,329,330,R,24,Iranische Etyma,D,desto,m,"Henkel, Griff","< pers. daste ""Griff""",desto,head,ingested,,boretzky1994romani:iran:329:R:24,eur,m noun,handle,,,,no-etymon,,,,0e3269861cca3f45129d89540ead24ac3fff3ebe5f439363d52ae60b2b3b7b79
2026-08-25,2026-08-25,329,330,R,25,Iranische Etyma,D,diz,f,"Stadt, Festung","< pers. diz, diž ""Festung""",diz,head,ingested,,boretzky1994romani:iran:329:R:25,eur,f noun,town; fortress,,,,no-etymon,,,,05225de9b58e13dc4c6e887d2f0d32d1de2581b123207ca64efb9816d9df9f6c
2026-08-25,2026-08-25,329,330,R,26,Iranische Etyma,D,dorjav,m,Fluß,< pers. daryā(b),dorjav,head,ingested,,boretzky1994romani:iran:329:R:26,eur,m noun,river,,,,no-etymon,,,,3ce9e12ca635358f02bcd5aa9f4339c0350e0849c2253abb570c84833a935a57
2026-08-25,2026-08-25,329,330,R,27,Iranische Etyma,D,dumo,xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,6247dd4b78401d8008c93eb3c350ae4815889d47335eaf9b16351b8b590b86a0
2026-08-25,2026-08-25,329,330,R,28,Iranische Etyma,D,dušel,tr,melken,"< pers. dūxtan, dūšīdan präs dūš-; kaum direkt ai. duhyate ""wird gemolken""",dušel,head,ingested,,boretzky1994romani:iran:329:R:28,eur,verb tr,to milk,,,,no-etymon,,,,7290d638974224abcf46055571e64b5cd540820b413226a7feea746236477daa
2026-08-25,2026-08-25,329,330,R,29,Iranische Etyma,DŽ,džut,m,Jude,arab. yahudi > džut noch in Persien?,džut,head,ingested,,boretzky1994romani:iran:329:R:29,eur,m noun uncertain,Jew,,,,no-etymon,,,,3b1d6f9f4e38a496fe03558b14e044900caf897405ea80046978b94d3a83df47
2026-08-25,2026-08-25,329,330,R,30,Iranische Etyma,DŽ,džet,xref,s. zet,,,,crossref,s. zet,,,,,,,,,,,see-reference,d5393da55509ef1aadef14411e76a35ef3d3e503620cc90a6982b27fd4d48ea1
2026-08-25,2026-08-25,329,330,R,31,Iranische Etyma,H,hanavel,xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,a75f68ad88b1a0309d443d6e1f8bdc9b189fbfdcbb45eada4c5499a7d809c10d
2026-08-25,2026-08-25,329,330,R,32,Iranische Etyma,X,"xamavel, xamuvel (Sa); xamevel (So)",,gähnen,"< pers. xamiyāza ""Gähnen""?; vgl. Griech. Etyma: xaštisarel",xamavel,head,ingested,,boretzky1994romani:iran:329:R:32,eur,uncertain,to yawn,,,,no-etymon,,,no grammatical label,2287b5c9a7ab64e286ca9283676f5a961e6e04357bbf1de77283d64a681e6a89
2026-08-25,2026-08-25,329,330,R,32,Iranische Etyma,X,"xamavel, xamuvel (Sa); xamevel (So)",,gähnen,"< pers. xamiyāza ""Gähnen""?; vgl. Griech. Etyma: xaštisarel",xamuvel,variant,ingested,,boretzky1994romani:iran:329:R:32:variant:2,eur,alternate uncertain,to yawn,Sa,sampson1926welsh,,no-etymon,,,no grammatical label,2287b5c9a7ab64e286ca9283676f5a961e6e04357bbf1de77283d64a681e6a89
2026-08-25,2026-08-25,329,330,R,32,Iranische Etyma,X,"xamavel, xamuvel (Sa); xamevel (So)",,gähnen,"< pers. xamiyāza ""Gähnen""?; vgl. Griech. Etyma: xaštisarel",xamevel,variant,ingested,,boretzky1994romani:iran:329:R:32:variant:3,eur,alternate uncertain,to yawn,So,sowa1898zigeuner,,no-etymon,,,no grammatical label,2287b5c9a7ab64e286ca9283676f5a961e6e04357bbf1de77283d64a681e6a89
2026-08-25,2026-08-25,329,330,R,33,Iranische Etyma,X,xanduk,xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,330bda7b199f322eb5683802dc86dbe3a6e7fb2a70d9af71bd7cb6351e87bbb8
2026-08-25,2026-08-25,329,330,R,34,Iranische Etyma,X,xandž,xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,2df7b058bf7166604f53e813e78d722f2b4cfb56a357683c8f1595e027219b2d
2026-08-25,2026-08-25,330,331,L,01,Iranische Etyma,X,"xanřudel, xarundel",tr,"kratzen, schaben","< pers. xārāndan ""kratzen"", xārīdan ""kratzen, ritzen"", xārxār ""Kratzen"" o. pk. kaṁḍūyaï ?; vgl.a. arm. xan-tel; s.a. Ind. Etyma",xanřudel,head,merged,merged into boretzky1994romani:ind:317:R:26,boretzky1994romani:iran:330:L:01,eur,verb tr uncertain,to scratch; to scrape,,,,no-etymon,,,,1fc84a531c8527979a87cbd1a95f0c5b76035ff1d30cf0a1c01a7f14b0ef5b56
2026-08-25,2026-08-25,330,331,L,01,Iranische Etyma,X,"xanřudel, xarundel",tr,"kratzen, schaben","< pers. xārāndan ""kratzen"", xārīdan ""kratzen, ritzen"", xārxār ""Kratzen"" o. pk. kaṁḍūyaï ?; vgl.a. arm. xan-tel; s.a. Ind. Etyma",xarundel,variant,merged,merged into boretzky1994romani:ind:317:R:26:variant:2,boretzky1994romani:iran:330:L:01:variant:2,eur,verb tr alternate uncertain,to scratch; to scrape,,,,no-etymon,,,,1fc84a531c8527979a87cbd1a95f0c5b76035ff1d30cf0a1c01a7f14b0ef5b56
2026-08-25,2026-08-25,330,331,L,02,Iranische Etyma,X,xar,f,Schlucht,"zu pers. xāre (xārā) ""Klippe, Fels""?; s.a. Ind. Etyma",xar,head,merged,merged into boretzky1994romani:ind:317:R:27,boretzky1994romani:iran:330:L:02,eur,f noun uncertain,ravine,,,,no-etymon,,,,b50a800ec94623b7a17925cb26517842737d90d2717803b249e8f57f20fd69e6
2026-08-25,2026-08-25,330,331,L,03,Iranische Etyma,X,xer,m,Esel,< pers. xar oder < pk. ai. khara-; s.a. Ind. Etyma,xer,head,merged,merged into boretzky1994romani:ind:317:R:34,boretzky1994romani:iran:330:L:03,eur,m noun,donkey,,,,no-etymon,,,,267a560277290fd128457746aa6a858c6c20f055cca8c571eacb6c0c4513f07f
2026-08-25,2026-08-25,330,331,L,04,Iranische Etyma,X,xomer,m,Teig,< pers.-arab. xamīr oder arm. xəmor mit Vokalumsprung,xomer,head,ingested,,boretzky1994romani:iran:330:L:04,eur,m noun,dough,,,,no-etymon,,,,ed6229ff627c80a41bb7791def7072cfef16fad2a4d671e863c26cdf1ecfe42e
2026-08-25,2026-08-25,330,331,L,05,Iranische Etyma,X,"xulaj, khulaj",m,"Hausherr, Grundbesitzer","kaum < pers. xodā, kurd. xola ""Herr, Gott""",xulaj,head,ingested,,boretzky1994romani:iran:330:L:05,eur,m noun,master of the house; landowner,,,,no-etymon,,,,0439ffdefcef111b1cf5f071f37f95e8249dd2901ff8c1399512d359ba85cd80
2026-08-25,2026-08-25,330,331,L,05,Iranische Etyma,X,"xulaj, khulaj",m,"Hausherr, Grundbesitzer","kaum < pers. xodā, kurd. xola ""Herr, Gott""",khulaj,variant,ingested,,boretzky1994romani:iran:330:L:05:variant:2,eur,m noun alternate,master of the house; landowner,,,,no-etymon,,,,0439ffdefcef111b1cf5f071f37f95e8249dd2901ff8c1399512d359ba85cd80
2026-08-25,2026-08-25,330,331,L,06,Iranische Etyma,X,xurdo,adj,"kurz, klein, winzig","kaum < pk. khuṭṭa- ""gebrochen""; vgl. hi. khūṭna ""abgetragen sein""; eher pers. xord, xorde ""klein, fein, winzig""",xurdo,head,ingested,,boretzky1994romani:iran:330:L:06,eur,adj,short; small; tiny,,,,no-etymon,,,,cf89b1890b8ef02703f7a49c1b62acde327ebbae853b3d98e620571dde0ad622
2026-08-25,2026-08-25,330,331,L,07,Iranische Etyma,I,izdral,xref,s. lizdral,,,,crossref,s. lizdral,,,,,,,,,,,see-reference,a6ff62463c286204f8b6930356539509f4b974c8d3b308cd8d40b7114916e041
2026-08-25,2026-08-25,330,331,L,08,Iranische Etyma,J,"jekh, ekh",num,ein(s),< pers. yek?; vgl. Ind. Etyma: ekh,jekh,head,merged,merged into boretzky1994romani:ind:316:L:16:variant:2,boretzky1994romani:iran:330:L:08,eur,num uncertain,one,,,,no-etymon,,,,27c9a69db51d22b03368b085db296756a00be152f2ef815cc4339a7ee401c1f2
2026-08-25,2026-08-25,330,331,L,08,Iranische Etyma,J,"jekh, ekh",num,ein(s),< pers. yek?; vgl. Ind. Etyma: ekh,ekh,variant,merged,merged into boretzky1994romani:ind:316:L:16,boretzky1994romani:iran:330:L:08:variant:2,eur,num alternate uncertain,one,,,,no-etymon,,,,27c9a69db51d22b03368b085db296756a00be152f2ef815cc4339a7ee401c1f2
2026-08-25,2026-08-25,330,331,L,09,Iranische Etyma,K,kamel,xref,s. Ind. Etyma,,,,crossref,s. Ind. Etyma,,,,,,,,,,,see-reference to the Indic list,e3c3f98514bee2e796ddfd2efe112c84a0b62dfbaf7c76396d15f97533af7cc5
2026-08-25,2026-08-25,330,331,L,10,Iranische Etyma,K,kanzavuri,m,Igel,"gr. σκαντζόχοιρος; kontam. mit pers. xārāndaz ""Stachelschwein"" ?",kanzavuri,head,ingested,,boretzky1994romani:iran:330:L:10,eur,m noun uncertain,hedgehog,,,,no-etymon,,,,100136be9969851b53464bb48e5f64bd37a56b015c7d3e51cb5ce5bf167f15ed
2026-08-25,2026-08-25,330,331,L,11,Iranische Etyma,K,"kermo, kirmo",m,Wurm,< pers. kirm oder < ai. kṛmi- ?,kermo,head,merged,merged into boretzky1994romani:ind:319:L:12,boretzky1994romani:iran:330:L:11,eur,m noun uncertain,worm,,,,no-etymon,,,,09af7da6cee9466370c2782ad49e3a0490a32dd31c8d749042e2afb8b77125bd
2026-08-25,2026-08-25,330,331,L,11,Iranische Etyma,K,"kermo, kirmo",m,Wurm,< pers. kirm oder < ai. kṛmi- ?,kirmo,variant,merged,merged into boretzky1994romani:ind:319:L:12:variant:2,boretzky1994romani:iran:330:L:11:variant:2,eur,m noun alternate uncertain,worm,,,,no-etymon,,,,09af7da6cee9466370c2782ad49e3a0490a32dd31c8d749042e2afb8b77125bd
2026-08-25,2026-08-25,330,331,L,12,Iranische Etyma,K,kermuso,m,"Maus, Ratte","< ker- ? + mūṣa- ""Ratte, Maus""; eher pers. karmūš ""Bisamratte"" oder kūrmūš wörtl. ""blinde Maus""",kermuso,head,ingested,,boretzky1994romani:iran:330:L:12,eur,m noun uncertain,mouse; rat,,,,no-etymon,,,,be9a80c7a2326c8b77daa357fa81eeeb327d45bdc812f429e6bcb2b1c42ea810
2026-08-25,2026-08-25,330,331,L,13,Iranische Etyma,K,kež,m/f,Seide,< pers. kaž/kaǧ,kež,head,ingested,,boretzky1994romani:iran:330:L:13,eur,mf noun,silk,,,,no-etymon,,,,b3a835069cd2870481b0dfd254aff2e5ec449dafbea8f0435a94b5bd67020d6b
2026-08-25,2026-08-25,330,331,L,14,Iranische Etyma,K,kisi,f,"Börse, Säckchen",< pers.-arab. kīsa,kisi,head,ingested,,boretzky1994romani:iran:330:L:14,eur,f noun,purse; small bag,,,,no-etymon,,,,341bde408fd508e9021490cfdf9587ae3fd0f1e1efc91dae302a8322167dd5ee
2026-08-25,2026-08-25,330,331,L,15,Iranische Etyma,K,kořo,adj,blind,"< pers. kōr ""blind""; vgl. arm. kojr",kořo,head,ingested,,boretzky1994romani:iran:330:L:15,eur,adj,blind,,,,no-etymon,,,,f4b0d232c607484b4f93fc94746898db48d85f94de011141f7f7c26ff0c22999
2026-08-25,2026-08-25,330,331,L,16,Iranische Etyma,K,kuči,f,Topf,"vgl. kurd. kūz, pers. kūze; aus älterer iran. Form ?",kuči,head,ingested,,boretzky1994romani:iran:330:L:16,eur,f noun uncertain,pot,,,,no-etymon,,,,b164854b85d9100b0ee5249adf74ab8e0e85c7b4de83c114828a2dc96790996a
2026-08-25,2026-08-25,330,331,L,17,Iranische Etyma,K,kuštik,f,Gürtel; Generation,< pers. kuštī(g),kuštik,head,ingested,,boretzky1994romani:iran:330:L:17,eur,f noun,belt; generation,,,,no-etymon,,,,b2c9ef30ca9834b158086ec87e258ef077a06d75a106516a28b8be496a9a3b9b
2026-08-25,2026-08-25,330,331,L,18,Iranische Etyma,KH,khangiri(n),f,Kirche,"< pers. kongere ""Zinne, Kuppel""? (Valt); vgl. a. hi. kaṅgura ""Anhöhe, Turm""",khangiri(n),head,merged,merged into boretzky1994romani:ind:320:L:06,boretzky1994romani:iran:330:L:18,eur,f noun uncertain,church,,,,no-etymon,,,etymology bracket printed at the head of col. 2,cff98e9bb0f31009eccbf23c5533709881288fb896e260ba850b0681cc4aef45
2026-08-25,2026-08-25,330,331,R,19,Iranische Etyma,KH,khulaj,xref,s. xulaj,,,,crossref,s. xulaj,,,,,,,,,,,see-reference,89579408eadb1304208568c60d9232ea3028b8ab8e980bf270e2d63726050abd
2026-08-25,2026-08-25,330,331,R,20,Iranische Etyma,L,"lizdral, izdral",itr,zittern,< pers. larzīdan,lizdral,head,ingested,,boretzky1994romani:iran:330:R:20,eur,verb intr,to tremble,,,,no-etymon,,,,6a71180446029a08a9742f0670dd5059b4c9205f80d4f35c80a23845d883d8e0
2026-08-25,2026-08-25,330,331,R,20,Iranische Etyma,L,"lizdral, izdral",itr,zittern,< pers. larzīdan,izdral,variant,ingested,,boretzky1994romani:iran:330:R:20:variant:2,eur,verb intr alternate,to tremble,,,,no-etymon,,,,6a71180446029a08a9742f0670dd5059b4c9205f80d4f35c80a23845d883d8e0
2026-08-25,2026-08-25,330,331,R,21,Iranische Etyma,L,loš,f,Freude,"< pers. rošan ""hell, glänzend""? s.a. Ind. Etyma",loš,head,merged,merged into boretzky1994romani:ind:321:L:10,boretzky1994romani:iran:330:R:21,eur,f noun uncertain,joy,,,,no-etymon,,,,91b19c98c011cd609fa84d36cd3ad03e0a9d7c0175c99f0eb6f86f04c2f9a7f0
2026-08-25,2026-08-25,330,331,R,22,Iranische Etyma,M,mamux,f,Schlehe,"vgl. pers. mahmīz ""Sporn, Stachel"", tk. mahmūz",mamux,head,ingested,,boretzky1994romani:iran:330:R:22,eur,f noun,sloe,,,,no-etymon,,,,f0f43210c3e7c093d3ff104d6318336994e8a284e28006179663dbffde714da5
2026-08-25,2026-08-25,330,331,R,23,Iranische Etyma,M,mom,m,Wachs,< pers. mōm oder < arm. mom,mom,head,ingested,,boretzky1994romani:iran:330:R:23,eur,m noun,wax,,,,no-etymon,,,,e4df3cbd4a712438e892a5c4b5263c471365e0a9b93344c92f0a0a19c2f41470
2026-08-25,2026-08-25,330,331,R,24,Iranische Etyma,O,orde; arde (Rozw),adv,hier,"vgl. osset. ardəm ""hierher"", ordəm ""dorthin""",orde,head,ingested,,boretzky1994romani:iran:330:R:24,eur,adv,here,,,,no-etymon,,,,4c6a50a1f0ffe2636c4e284d95319308ae89e12c59dfc63656bb93cac7f0c024
2026-08-25,2026-08-25,330,331,R,24,Iranische Etyma,O,orde; arde (Rozw),adv,hier,"vgl. osset. ardəm ""hierher"", ordəm ""dorthin""",arde,variant,ingested,,boretzky1994romani:iran:330:R:24:variant:2,eur,adv alternate,here,Rozw,rozwadowski1936zakopane,,no-etymon,,,,4c6a50a1f0ffe2636c4e284d95319308ae89e12c59dfc63656bb93cac7f0c024
2026-08-25,2026-08-25,330,331,R,25,Iranische Etyma,P,parvarel,tr,"ernähren, aufziehen",< pers. parvardan,parvarel,head,ingested,,boretzky1994romani:iran:330:R:25,eur,verb tr,to feed; to rear,,,,no-etymon,,,,41cf62e9ef78befc643d500eb3fe3b47c1c1a25f0b7ae44708b62bfcdb1ce972
2026-08-25,2026-08-25,330,331,R,26,Iranische Etyma,P,patavo,m,"grobe Decke, Teppich","< pers. pātābe, pātāve ""Wickelgamaschen"" und arm. patan ""Binde"" ?; s.a. Ind. Etyma",patavo,head,merged,merged into boretzky1994romani:ind:323:L:05,boretzky1994romani:iran:330:R:26,eur,m noun uncertain,coarse blanket; rug,,,,no-etymon,,,,b6d1ff7ac93608fd8e0474f2046d8123fa5dae99a294f5a9f3602cff24abee51
2026-08-25,2026-08-25,330,331,R,27,Iranische Etyma,P,pendex,f,Haselnuß,vgl. pers. banduġ bzw. kurd. bendak,pendex,head,ingested,,boretzky1994romani:iran:330:R:27,eur,f noun,hazelnut,,,,no-etymon,,,,42f4c506117cb45066e3d366bcad7d8b51fea62685937f45db8b3c5291ca14a4
2026-08-25,2026-08-25,330,331,R,28,Iranische Etyma,P,poxtan,m,"Leinen, Stoff, Tuch","vgl. pers. paxte ""Baumwollgewebe""",poxtan,head,ingested,,boretzky1994romani:iran:330:R:28,eur,m noun,linen; fabric; cloth,,,,no-etymon,,,,c2d9025a953dfcce94415c8f28d3f9a2c0e06366ba1449adbf5092204473b13c
