Stable_Key,Installed_Key,PDF_Page,Printed_Page,Column,Entry_Ordinal,OCR_Form,Legacy_Form,Method,Score
berger:p319:c1:e007,berger-entry-6663,163,319,1,7,púuć,púuć,page-sequence,1.0000
berger:p319:c1:e008,berger-entry-6664,163,319,1,8,puún,puún,page-sequence,1.0000
berger:p319:c2:e001,berger-entry-6666,163,319,2,1,puur,puur,page-sequence,1.0000
berger:p319:c2:e002,berger-entry-6667,163,319,2,2,púurkum,púurkum,page-sequence,1.0000
berger:p319:c2:e003,berger-entry-6668,163,319,2,3,púuro,púuro,page-sequence,1.0000
berger:p319:c2:e004,berger-entry-6669,163,319,2,4,púurukum,púurukum,page-sequence,1.0000
berger:p319:c2:e005,berger-entry-6670,163,319,2,5,púuyo,púuyo,page-sequence,1.0000
berger:p320:c1:e001,berger-entry-6672,164,320,1,1,phaák,phaák,page-sequence,1.0000
berger:p320:c1:e003,berger-entry-6674,164,320,1,3,pháalis,pháalis,page-sequence,1.0000
berger:p320:c1:e004,berger-entry-6675,164,320,1,4,pháan- pháai-,pháan- pháai-,page-sequence,1.0000
berger:p320:c1:e005,berger-entry-6675-dialect-1,164,320,1,5,+-phan-,phân-,unique-page-form,1.0000
berger:p320:c1:e006,berger-entry-6678,164,320,1,6,pháaś,pháaś,page-sequence,1.0000
berger:p320:c1:e007,berger-entry-6679,164,320,1,7,phaáś man,phaáś man,page-sequence,1.0000
berger:p320:c1:e008,berger-entry-6680,164,320,1,8,phiíS,phiíS,page-sequence,1.0000
berger:p320:c2:e001,berger-entry-6686,164,320,2,1,phiíś man,phiíś man,page-sequence,1.0000
berger:p320:c2:e002,berger-entry-6688,164,320,2,2,pháçi,pháçi,page-sequence,1.0000
berger:p320:c2:e005,berger-entry-6689,164,320,2,5,phal,phal,page-sequence,1.0000
berger:p320:c2:e006,berger-entry-6693,164,320,2,6,phaló,phaló,page-sequence,1.0000
berger:p320:c2:e007,berger-entry-6694,164,320,2,7,phal-phaló,phal-phaló,page-sequence,1.0000
berger:p320:c2:e008,berger-entry-6691-dialect-1,164,320,2,8,?phal,phá-,unique-page-form,0.8571
berger:p321:c1:e001,berger-entry-6700,164,321,1,1,pháphal -t-,pháphal -t-,page-sequence,1.0000
berger:p321:c1:e002,berger-entry-6702,164,321,1,2,phíphil,phíphil,page-sequence,1.0000
berger:p321:c1:e003,berger-entry-6703,164,321,1,3,phaláa,phaláa,page-sequence,1.0000
berger:p321:c1:e004,berger-entry-6704,164,321,1,4,phaláan,phaláan,page-sequence,1.0000
berger:p321:c1:e005,berger-entry-6705,164,321,1,5,phalaaná,phalaaná,page-sequence,1.0000
berger:p321:c1:e006,berger-entry-6706,164,321,1,6,phaláko,phaláko,page-sequence,1.0000
berger:p321:c1:e007,berger-entry-6707,164,321,1,7,phaláńi,phaláńi,page-sequence,1.0000
berger:p321:c1:e008,berger-entry-6708,164,321,1,8,phalaphalát,phalát man,page-sequence,0.6000
berger:p321:c1:e009,berger-entry-6709,164,321,1,9,phalát man,phaláṭ,page-sequence,0.8000
berger:p321:c2:e001,berger-entry-6710,164,321,2,1,phalaphalát man,phalaphalát man,page-sequence,1.0000
berger:p321:c2:e002,berger-entry-6711,164,321,2,2,pholót,pholót,page-sequence,1.0000
berger:p321:c2:e003,berger-entry-6712,164,321,2,3,pholóṭto,pholóṭto,page-sequence,1.0000
berger:p321:c2:e004,berger-entry-6713,164,321,2,4,pholopholót man,pholopholót man,page-sequence,1.0000
berger:p321:c2:e005,berger-entry-6714,164,321,2,5,philít,philít,page-sequence,1.0000
berger:p321:c2:e006,berger-entry-6715,164,321,2,6,phaláṭo,phaláṭo,page-sequence,1.0000
berger:p321:c2:e007,berger-entry-6716,164,321,2,7,phalċ,phalċ,page-sequence,1.0000
berger:p321:c2:e008,berger-entry-6717,164,321,2,8,phalċí,phalċí,page-sequence,1.0000
berger:p321:c2:e009,berger-entry-6718,164,321,2,9,phálċo,phálċo,page-sequence,1.0000
berger:p321:c2:e010,berger-entry-6718-dialect-1,164,321,2,10,phalí,phalċí,unique-page-form,0.9091
berger:p321:c2:e011,berger-entry-6719,164,321,2,11,phali,phalí,page-sequence,1.0000
berger:p321:c2:e012,berger-entry-6721,164,321,2,12,phalíkiś,phalíkiś,page-sequence,1.0000
berger:p321:c2:e014,berger-entry-6723,164,321,2,14,phalól,phalól,page-sequence,1.0000
berger:p322:c1:e001,berger-entry-6724,165,322,1,1,phálpat,phálpat,page-sequence,1.0000
berger:p322:c1:e002,berger-entry-6725,165,322,1,2,phálphal,phálphal,page-sequence,1.0000
berger:p322:c1:e004,berger-entry-6726,165,322,1,4,phált- -lć-,phált- -lć-,page-sequence,1.0000
berger:p322:c1:e005,berger-entry-6728-dialect-1,165,322,1,5,+-palt-,du-phâlt-,unique-page-form,0.7273
berger:p322:c1:e006,berger-entry-6728,165,322,1,6,d:palt-,du-phált- -lć-,page-sequence,0.7143
berger:p322:c1:e007,berger-entry-6730,165,322,1,7,phúlt-,phúlt-,page-sequence,1.0000
berger:p322:c1:e008,berger-entry-6731,165,322,1,8,phaltóoćiů,phaltóoćiů,page-sequence,1.0000
berger:p322:c1:e009,berger-entry-6733,165,322,1,9,phaméer,phaméer,page-sequence,1.0000
berger:p322:c1:e010,berger-entry-6734,165,322,1,10,phamér,phamér,page-sequence,1.0000
berger:p322:c1:e011,berger-entry-6735,165,322,1,11,phamól,phamól,page-sequence,1.0000
berger:p322:c1:e012,berger-entry-6736,165,322,1,12,phamónčal,phamónčal,page-sequence,1.0000
berger:p322:c2:e001,berger-entry-6739,165,322,2,1,ż-phan-,phándar,page-sequence,0.6667
berger:p322:c2:e002,berger-entry-6740,165,322,2,2,phandír,phandír,page-sequence,1.0000
berger:p322:c2:e003,berger-entry-6741,165,322,2,3,phanís,phanís,page-sequence,1.0000
berger:p322:c2:e004,berger-entry-6742,165,322,2,4,phaníi,phaníi,page-sequence,1.0000
berger:p322:c2:e005,berger-entry-6743,165,322,2,5,phanṭá man,phanṭá man,page-sequence,1.0000
berger:p322:c2:e006,berger-entry-6744,165,322,2,6,phanzál,phanzál,page-sequence,1.0000
berger:p322:c2:e007,berger-entry-6747,165,322,2,7,phaṅù man,phaṅù man,page-sequence,1.0000
berger:p322:c2:e008,berger-entry-6749,165,322,2,8,phaṅkí,phaṅkí,page-sequence,1.0000
berger:p322:c2:e009,berger-entry-6751,165,322,2,9,pháåo,pháåo,page-sequence,1.0000
berger:p323:c1:e002,berger-entry-6752,165,323,1,2,phaodáo,pháo,page-sequence,0.7273
berger:p323:c1:e003,berger-entry-6754,165,323,1,3,?pháo,phiopháo,page-sequence,0.6667
berger:p323:c1:e004,berger-entry-6755,165,323,1,4,phaodáo,phaodáo,page-sequence,1.0000
berger:p323:c1:e010,berger-entry-6758,165,323,1,10,phaphát,phaphát,page-sequence,1.0000
berger:p323:c1:e011,berger-entry-6759,165,323,1,11,phaq,phaq,page-sequence,1.0000
berger:p323:c1:e012,berger-entry-6760,165,323,1,12,phapháq man,phapháq man,page-sequence,1.0000
berger:p323:c1:e013,berger-entry-6761,165,323,1,13,pháqar,pháqar,page-sequence,1.0000
berger:p323:c1:e014,berger-entry-6762,165,323,1,14,phaqásiùů,phaqásiùů,page-sequence,1.0000
berger:p323:c1:e015,berger-entry-6763,165,323,1,15,phaqís,phaqís,page-sequence,1.0000
berger:p323:c2:e002,berger-entry-6773,165,323,2,2,du-pháqu-,du-pháqu-,page-sequence,1.0000
berger:p323:c2:e003,berger-entry-6768-attached-472-1,165,323,2,3,d:paqu-,páqu,unique-page-form,0.8889
berger:p323:c2:e004,berger-entry-6775,165,323,2,4,pháqhar ét-,pháqhar ét-,page-sequence,1.0000
berger:p323:c2:e005,berger-entry-6776,165,323,2,5,phar,phar,page-sequence,1.0000
berger:p323:c2:e006,berger-entry-6777,165,323,2,6,pháphar man,pháphar man,page-sequence,1.0000
berger:p323:c2:e007,berger-entry-6778,165,323,2,7,phápar,phápar,page-sequence,1.0000
berger:p323:c2:e008,berger-entry-6779,165,323,2,8,phir -t-,phir -t-,page-sequence,1.0000
berger:p324:c1:e001,berger-entry-6781,166,324,1,1,phirphár man,phirphár man,page-sequence,1.0000
berger:p324:c1:e002,berger-entry-6782,166,324,1,2,phīi-phāār,phīi-phāār,page-sequence,1.0000
berger:p324:c1:e003,berger-entry-6783,166,324,1,3,pharáaji,pharáaji,page-sequence,1.0000
berger:p324:c1:e004,berger-entry-6784,166,324,1,4,pháraq,pháraq,page-sequence,1.0000
berger:p324:c1:e006,berger-entry-6786,166,324,1,6,pharát,pharát,page-sequence,1.0000
berger:p324:c1:e007,berger-entry-6787,166,324,1,7,pharáti,pharáti,page-sequence,1.0000
berger:p324:c1:e008,berger-entry-6788,166,324,1,8,pharáṭo,pharáṭo,page-sequence,1.0000
berger:p324:c1:e009,berger-entry-6789,166,324,1,9,pharċán man,pharċán man,page-sequence,1.0000
berger:p324:c1:e010,berger-entry-6790,166,324,1,10,pharċapharċát,pharċapharċát,page-sequence,1.0000
berger:p324:c1:e011,berger-entry-6791,166,324,1,11,pharċát man,pharċát man,page-sequence,1.0000
berger:p324:c1:e012,berger-entry-6792,166,324,1,12,pharċapharċáṭ man,pharċapharċáṭ man,page-sequence,1.0000
berger:p324:c1:e013,berger-entry-6797,166,324,1,13,phárċin,phárċin ét-,page-sequence,0.8750
berger:p324:c2:e002,berger-entry-6798,166,324,2,2,phareéś man,phareéś man,page-sequence,1.0000
berger:p324:c2:e003,berger-entry-6799,166,324,2,3,pharés,pharés,page-sequence,1.0000
berger:p324:c2:e004,berger-entry-6801,166,324,2,4,pharét,pharét,page-sequence,1.0000
berger:p324:c2:e005,berger-entry-6802,166,324,2,5,phári,phári,page-sequence,1.0000
berger:p324:c2:e006,berger-entry-6803,166,324,2,6,phariáat ét-,phariáat ét-,page-sequence,1.0000
berger:p324:c2:e007,berger-entry-6799-dialect-2,166,324,2,7,pharís,pharís,unique-page-form,1.0000
berger:p324:c2:e008,berger-entry-6804,166,324,2,8,pháriś,pharís,page-sequence,1.0000
berger:p325:c1:e001,berger-entry-6806,166,325,1,1,phárkus,phárkus,page-sequence,1.0000
berger:p325:c1:e002,berger-entry-6807,166,325,1,2,phárphat,phárphat,page-sequence,1.0000
berger:p325:c1:e003,berger-entry-6808,166,325,1,3,pharq,pharq,page-sequence,1.0000
berger:p325:c1:e004,berger-entry-6809,166,325,1,4,phar,phar,page-sequence,1.0000
berger:p325:c1:e005,berger-entry-6810,166,325,1,5,pharti,pharti,page-sequence,1.0000
berger:p325:c1:e006,berger-entry-6811,166,325,1,6,pharzán,pharzán,page-sequence,1.0000
berger:p325:c1:e007,berger-entry-6812,166,325,1,7,phas,phas,page-sequence,1.0000
berger:p325:c1:e008,berger-entry-6813,166,325,1,8,pháphas,pháphas,page-sequence,1.0000
berger:p325:c1:e009,berger-entry-6814,166,325,1,9,phisphás,phisphás,page-sequence,1.0000
berger:p325:c1:e010,berger-entry-6815,166,325,1,10,phíphis,phíphis,page-sequence,1.0000
berger:p325:c1:e011,berger-entry-6817,166,325,1,11,'phus,phus,page-sequence,1.0000
berger:p325:c1:e012,berger-entry-6819,166,325,1,12,phásal,phask,page-sequence,0.7273
berger:p325:c1:e013,berger-entry-6823,166,325,1,13,phasgiláas,phaskíla,page-sequence,0.7778
berger:p325:c1:e014,berger-entry-6824,166,325,1,14,phask,phasqínum,page-sequence,0.5714
berger:p325:c2:e001,berger-entry-6827,166,325,2,1,phaskíla,phaś ét-,page-sequence,0.5714
berger:p325:c2:e003,berger-entry-6828,166,325,2,3,phaś,phaś ċhú-,page-sequence,0.7273
berger:p325:c2:e004,berger-entry-6829,166,325,2,4,pháśi,pháśi,page-sequence,1.0000
berger:p325:c2:e005,berger-entry-6830,166,325,2,5,pháśo,pháśo,page-sequence,1.0000
berger:p326:c1:e002,berger-entry-6832,167,326,1,2,phīīt-phāāt,phīīt-phāāt,page-sequence,1.0000
berger:p326:c1:e004,berger-entry-6835,167,326,1,4,trok-phát,trok-phát,page-sequence,1.0000
berger:p326:c1:e006,berger-entry-6836,167,326,1,6,phat,phat,page-sequence,1.0000
berger:p326:c1:e007,berger-entry-6838,167,326,1,7,pháta,pháta,page-sequence,1.0000
berger:p326:c2:e001,berger-entry-6840,167,326,2,1,phatáai,phatáai,page-sequence,1.0000
berger:p326:c2:e002,berger-entry-6841,167,326,2,2,phataaqí,phataaqí,page-sequence,1.0000
berger:p326:c2:e003,berger-entry-6842,167,326,2,3,pháta-ćukúli,pháta-ćukúli,page-sequence,1.0000
berger:p326:c2:e004,berger-entry-6843,167,326,2,4,phatáåq man,phatáåq man,page-sequence,1.0000
berger:p326:c2:e005,berger-entry-6844,167,326,2,5,phitiphatáq,phitiphatáq,page-sequence,1.0000
berger:p326:c2:e006,berger-entry-6845,167,326,2,6,du-phátar-,du-phátar-,page-sequence,1.0000
berger:p326:c2:e007,berger-entry-6846,167,326,2,7,phatári,phatári,page-sequence,1.0000
berger:p326:c2:e010,berger-entry-6850,167,326,2,10,phatká,phatká,page-sequence,1.0000
berger:p327:c1:e004,berger-entry-6855,167,327,1,4,tan-phát,tan-phát,page-sequence,1.0000
berger:p327:c1:e005,berger-entry-6856,167,327,1,5,phátpa,phátpa,page-sequence,1.0000
berger:p327:c1:e008,berger-entry-6859,167,327,1,8,phaták ét-,phaták ét-,page-sequence,1.0000
berger:p327:c1:e009,berger-entry-6860,167,327,1,9,phiṭík,phiṭík,page-sequence,1.0000
berger:p327:c1:e010,berger-entry-6863,167,327,1,10,phiṭík-phutúk,phiṭík-phutúk,page-sequence,1.0000
berger:p327:c1:e011,berger-entry-6864,167,327,1,11,phiṭiphuṭúk,phiṭiphuṭúk,page-sequence,1.0000
berger:p327:c1:e013,berger-entry-6866,167,327,1,13,phutṭuphutúk ét-,phutṭuphutúk ét-,page-sequence,1.0000
berger:p327:c1:e014,berger-entry-6867,167,327,1,14,phatáko,phatáko,page-sequence,1.0000
berger:p327:c2:e001,berger-entry-6868,167,327,2,1,phatáṅ,phatáṅ,page-sequence,1.0000
berger:p327:c2:e002,berger-entry-6869,167,327,2,2,phátar- -ćć-,phátar- -ćć-,page-sequence,1.0000
berger:p327:c2:e003,berger-entry-6870,167,327,2,3,du-pháłar-,du-pháłar-,page-sequence,1.0000
berger:p327:c2:e004,berger-entry-6871,167,327,2,4,phateés,phateés,page-sequence,1.0000
berger:p327:c2:e005,berger-entry-6872,167,327,2,5,phatíi,phatíi,page-sequence,1.0000
berger:p327:c2:e006,berger-entry-6873,167,327,2,6,pháṭi,pháṭi,page-sequence,1.0000
berger:p327:c2:e007,berger-entry-6874,167,327,2,7,phaṭtiáak,phaṭtiáak,page-sequence,1.0000
berger:p327:c2:e008,berger-entry-6875,167,327,2,8,phatíil,phatíil,page-sequence,1.0000
berger:p327:c2:e009,berger-entry-6876,167,327,2,9,phat-jalipáo,phat-jalipáo,page-sequence,1.0000
berger:p328:c1:e001,berger-entry-6877,168,328,1,1,phatkhán -mán-,phatkhán -mán-,page-sequence,1.0000
berger:p328:c1:e003,berger-entry-6879,168,328,1,3,pháuj,pháuj,page-sequence,1.0000
berger:p328:c1:e004,berger-entry-6880,168,328,1,4,phayatóoćiů,phayatóoćiů,page-sequence,1.0000
berger:p328:c1:e005,berger-entry-6881,168,328,1,5,phayú,phayú,page-sequence,1.0000
berger:p328:c1:e006,berger-entry-6885,168,328,1,6,phé(miù) ét-,phé(miù),page-sequence,0.8571
berger:p328:c1:e007,berger-entry-6887,168,328,1,7,phéel -mán-,phéel -mán-,page-sequence,1.0000
berger:p328:c1:e008,berger-entry-6888,168,328,1,8,phéelė,phéelė,page-sequence,1.0000
berger:p328:c1:e009,berger-entry-6889,168,328,1,9,phéeri,phéeri,page-sequence,1.0000
berger:p328:c1:e010,berger-entry-6890,168,328,1,10,phéero,phéero,page-sequence,1.0000
berger:p328:c1:e011,berger-entry-6891,168,328,1,11,phéero-phatéero,phéero-phatéero,page-sequence,1.0000
berger:p328:c2:e001,berger-entry-6892,168,328,2,1,phelè,phelè,page-sequence,1.0000
berger:p328:c2:e002,berger-entry-6893,168,328,2,2,pheregádo,pheregádo,page-sequence,1.0000
berger:p328:c2:e003,berger-entry-6894,168,328,2,3,phéśo,phéśo,page-sequence,1.0000
berger:p328:c2:e004,berger-entry-6895,168,328,2,4,phétiùů,phétiùů,page-sequence,1.0000
berger:p328:c2:e005,berger-entry-6896,168,328,2,5,phíço,phíço,page-sequence,1.0000
berger:p328:c2:e006,berger-entry-6897,168,328,2,6,phíi,phíi,page-sequence,1.0000
berger:p328:c2:e007,berger-entry-6898,168,328,2,7,phíiimiù,phíiimiù,page-sequence,1.0000
berger:p328:c2:e008,berger-entry-6901,168,328,2,8,phī-phäāār,phī-phäāār,page-sequence,1.0000
berger:p329:c1:e001,berger-entry-6902,168,329,1,1,phīt-phūūt,phīt-phūūt,page-sequence,1.0000
berger:p329:c1:e002,berger-entry-6903,168,329,1,2,phíkar,phíkar,page-sequence,1.0000
berger:p329:c1:e003,berger-entry-6904,168,329,1,3,phikum,phikum,page-sequence,1.0000
berger:p329:c1:e004,berger-entry-6905,168,329,1,4,di-phíl-,di-phíl-,page-sequence,1.0000
berger:p329:c1:e005,berger-entry-6906,168,329,1,5,philál,philál,page-sequence,1.0000
berger:p329:c1:e006,berger-entry-6908,168,329,1,6,philám,philám,page-sequence,1.0000
berger:p329:c1:e007,berger-entry-6886-dialect-1,168,329,1,7,+philan-,pháiṅ,unique-page-form,0.7273
berger:p329:c2:e001,berger-entry-6913,168,329,2,1,philit,philíto,page-sequence,0.9231
berger:p329:c2:e002,berger-entry-6914,168,329,2,2,philíto,philtå,page-sequence,0.7692
berger:p329:c2:e003,berger-entry-6915,168,329,2,3,phímićiù,phímićiù,page-sequence,1.0000
berger:p329:c2:e004,berger-entry-6916,168,329,2,4,phin,phin,page-sequence,1.0000
berger:p329:c2:e005,berger-entry-6919,168,329,2,5,phinć,phinć,page-sequence,1.0000
berger:p329:c2:e006,berger-entry-6921,168,329,2,6,phindár,phindár,page-sequence,1.0000
berger:p330:c1:e001,berger-entry-6924,169,330,1,1,phindil,phindil,page-sequence,1.0000
berger:p330:c1:e004,berger-entry-6925,169,330,1,4,phíniś,phínis,page-sequence,1.0000
berger:p330:c1:e005,berger-entry-6928,169,330,1,5,phířaras,phířaras,page-sequence,1.0000
berger:p330:c1:e006,berger-entry-6929,169,330,1,6,phiùćaáno,phiùćaáno,page-sequence,1.0000
berger:p330:c1:e007,berger-entry-6930,169,330,1,7,phiùpháůù man,phiùpháůù man,page-sequence,1.0000
berger:p330:c1:e008,berger-entry-6931,169,330,1,8,phiùphúṅů,phiùphúṅů,page-sequence,1.0000
berger:p330:c1:e010,berger-entry-6933,169,330,1,10,phípirś,phípirś,page-sequence,1.0000
berger:p330:c1:e012,berger-entry-6935,169,330,1,12,phiphír,phiphír,page-sequence,1.0000
berger:p330:c2:e002,berger-entry-6938,169,330,2,2,phir,phir,page-sequence,1.0000
berger:p330:c2:e003,berger-entry-6939,169,330,2,3,phirá,phirá,page-sequence,1.0000
berger:p330:c2:e004,berger-entry-6940,169,330,2,4,phiraák,phiraák,page-sequence,1.0000
berger:p330:c2:e005,berger-entry-6941,169,330,2,5,phirán,phirán,page-sequence,1.0000
berger:p330:c2:e006,berger-entry-6942,169,330,2,6,di-phírċ-,di-phírċ-,page-sequence,1.0000
berger:p330:c2:e007,berger-entry-6943,169,330,2,7,dzpirċ- -rå-,dzpirċ- -rå-,page-sequence,1.0000
berger:p331:c1:e001,berger-entry-6946,169,331,1,1,phiréi,phiréi,page-sequence,1.0000
berger:p331:c1:e002,berger-entry-6947,169,331,1,2,phiri,phiri,page-sequence,1.0000
berger:p331:c1:e003,berger-entry-6949,169,331,1,3,phirí,phirí,page-sequence,1.0000
berger:p331:c1:e004,berger-entry-6950,169,331,1,4,phiríîné,phiríîné,page-sequence,1.0000
berger:p331:c1:e005,berger-entry-6951,169,331,1,5,phiriníu,phiriníu,page-sequence,1.0000
berger:p331:c1:e006,berger-entry-6952,169,331,1,6,phirískin-,phirískin-,page-sequence,1.0000
berger:p331:c1:e007,berger-entry-6953,169,331,1,7,phirkán- -ái-,phirkán- -ái-,page-sequence,1.0000
berger:p331:c2:e001,berger-entry-6957,169,331,2,1,phírkanas,phírkanas,page-sequence,1.0000
berger:p331:c2:e002,berger-entry-6958,169,331,2,2,phirkó,phirkó,page-sequence,1.0000
berger:p331:c2:e003,berger-entry-6959,169,331,2,3,phiróoz,phiróoz,page-sequence,1.0000
berger:p331:c2:e004,berger-entry-6960,169,331,2,4,phirpít,phirpít,page-sequence,1.0000
berger:p331:c2:e006,berger-entry-6961,169,331,2,6,phirwi,phirwi,page-sequence,1.0000
berger:p331:c2:e008,berger-entry-6963,169,331,2,8,phis ét-,phis ét-,page-sequence,1.0000
berger:p331:c2:e009,berger-entry-6965,169,331,2,9,phíśkiś,phíśkiś,page-sequence,1.0000
berger:p332:c1:e001,berger-entry-6967,170,332,1,1,phíśdan,phíśdan,page-sequence,1.0000
berger:p332:c1:e002,berger-entry-6968,170,332,1,2,phiś-halél,phiś-halél,page-sequence,1.0000
berger:p332:c1:e005,berger-entry-6971,170,332,1,5,phitrí,phitrí,page-sequence,1.0000
berger:p332:c1:e006,berger-entry-6972,170,332,1,6,phit,phit,page-sequence,1.0000
berger:p332:c1:e008,berger-entry-6973,170,332,1,8,?phíṭti,phíṭti,page-sequence,1.0000
berger:p332:c1:e009,berger-entry-6979-dialect-1,170,332,1,9,phiṭík,phítirkin-,unique-page-form,0.8000
berger:p332:c2:e001,berger-entry-6977,170,332,2,1,phiṭír,phiṭír,page-sequence,1.0000
berger:p332:c2:e002,berger-entry-6979,170,332,2,2,phiṭíriù -mán-,phiṭíriù -mán-,page-sequence,1.0000
berger:p332:c2:e003,berger-entry-6980,170,332,2,3,phiṭiríis,phiṭiríis,page-sequence,1.0000
berger:p332:c2:e004,berger-entry-6981,170,332,2,4,phiṭóoi,phiṭóoi,page-sequence,1.0000
berger:p332:c2:e005,berger-entry-6982,170,332,2,5,phitphút,phitphút,page-sequence,1.0000
berger:p332:c2:e006,berger-entry-6991-dialect-1,170,332,2,6,phiú,-phúiů,unique-page-form,0.8889
berger:p332:c2:e007,berger-entry-6983,170,332,2,7,?phiú,phiú,page-sequence,1.0000
berger:p332:c2:e008,berger-entry-6985,170,332,2,8,phíwan,phíwan,page-sequence,1.0000
berger:p332:c2:e009,berger-entry-6986,170,332,2,9,phó,phó,page-sequence,1.0000
