Source_File,Location_Code,Concept_Number,Gloss,Form,Split,Raw
kohistani,THL,145,light,'ubuT,exact,'ubuT rVtV tuà
kohistani,THL,146,above,rVtV,exact,'ubuT rVtV tuà
kohistani,THL,147,below,tuà,exact,'ubuT rVtV tuà
kohistani,LAM,145,light,'ibiTh,exact,'ibiTh | rVtV 'tuëbPVr
kohistani,LAM,146,above,rVtV,exact,'ibiTh | rVtV 'tuëbPVr
kohistani,LAM,147,below,'tuëbPVr,exact,'ibiTh | rVtV 'tuëbPVr
kohistani,RAJ,145,light,'umuT,exact,'umuT 'ujin 'tuëpVr
kohistani,RAJ,146,above,'ujin,exact,'umuT 'ujin 'tuëpVr
kohistani,RAJ,147,below,'tuëpVr,exact,'umuT 'ujin 'tuëpVr
kohistani,KLK,145,light,'ubuT,exact,'ubuT 'rVlpVr 'cepVr
kohistani,KLK,146,above,'rVlpVr,exact,'ubuT 'rVlpVr 'cepVr
kohistani,KLK,147,below,'cepVr,exact,'ubuT 'rVlpVr 'cepVr
kohistani,TOR,148,white,u'{àl,exact,u'{àl ki'S7Vn logur
kohistani,TOR,149,black,ki'S7Vn,exact,u'{àl ki'S7Vn logur
kohistani,TOR,150,red,logur,exact,u'{àl ki'S7Vn logur
kohistani,CHL,148,white,o'jVl,exact,o'jVl kiS7Vn lV'hur
kohistani,CHL,149,black,kiS7Vn,exact,o'jVl kiS7Vn lV'hur
kohistani,CHL,150,red,lV'hur,exact,o'jVl kiS7Vn lV'hur
kohistani,DSH,148,white,'pVnVr0,exact,'pVnVr0 kiS7Vn low
kohistani,DSH,149,black,kiS7Vn,exact,'pVnVr0 kiS7Vn low
kohistani,DSH,150,red,low,exact,'pVnVr0 kiS7Vn low
kohistani,KAL,148,white,'pVnàr0,exact,'pVnàr0 ki'S7àn lVu
kohistani,KAL,149,black,ki'S7àn,exact,'pVnàr0 ki'S7àn lVu
kohistani,KAL,150,red,lVu,exact,'pVnàr0 ki'S7àn lVu
kohistani,USH,148,white,'pVnàr0,exact,'pVnàr0 ki'S7àn lVu
kohistani,USH,149,black,ki'S7àn,exact,'pVnàr0 ki'S7àn lVu
kohistani,USH,150,red,lVu,exact,'pVnàr0 ki'S7àn lVu
kohistani,THL,148,white,'pVnàr,exact,'pVnàr 'kiS7Vn low
kohistani,THL,149,black,'kiS7Vn,exact,'pVnàr 'kiS7Vn low
kohistani,THL,150,red,low,exact,'pVnàr 'kiS7Vn low
kohistani,LAM,148,white,'pVnVr0,exact,'pVnVr0 ki'S7àn lVu
kohistani,LAM,149,black,ki'S7àn,exact,'pVnVr0 ki'S7àn lVu
kohistani,LAM,150,red,lVu,exact,'pVnVr0 ki'S7àn lVu
kohistani,RAJ,148,white,'pVnEr,exact,'pVnEr 'kI}in lV`u
kohistani,RAJ,149,black,'kI}in,exact,'pVnEr 'kI}in lV`u
kohistani,RAJ,150,red,lV`u,exact,'pVnEr 'kI}in lV`u
kohistani,KLK,148,white,'pEnEr,exact,'pEnEr kiS7in le'il
kohistani,KLK,149,black,kiS7in,exact,'pEnEr kiS7in le'il
kohistani,KLK,150,red,le'il,exact,'pEnEr kiS7in le'il
kohistani,TOR,151,one,ek,exact,ek du C7à
kohistani,TOR,152,two,du,exact,ek du C7à
kohistani,TOR,153,three,C7à,exact,ek du C7à
kohistani,CHL,151,one,ek,exact,ek du C7à
kohistani,CHL,152,two,du,exact,ek du C7à
kohistani,CHL,153,three,C7à,exact,ek du C7à
kohistani,DSH,151,one,Vkhy,exact,Vkhy du Mà
kohistani,DSH,152,two,du,exact,Vkhy du Mà
kohistani,DSH,153,three,Mà,exact,Vkhy du Mà
kohistani,KAL,151,one,Vykh,exact,Vykh | du Mà
kohistani,KAL,152,two,du,exact,Vykh | du Mà
kohistani,KAL,153,three,Mà,exact,Vykh | du Mà
kohistani,USH,151,one,Vkh,exact,Vkh | du Mà
kohistani,USH,152,two,du,exact,Vkh | du Mà
kohistani,USH,153,three,Mà,exact,Vkh | du Mà
kohistani,THL,151,one,Vikh,exact,Vikh | du Mà
kohistani,THL,152,two,du,exact,Vikh | du Mà
kohistani,THL,153,three,Mà,exact,Vikh | du Mà
kohistani,LAM,151,one,Vikh,exact,Vikh | du Mà
kohistani,LAM,152,two,du,exact,Vikh | du Mà
kohistani,LAM,153,three,Mà,exact,Vikh | du Mà
kohistani,RAJ,151,one,Qk,exact,Qk du S7Mà
kohistani,RAJ,152,two,du,exact,Qk du S7Mà
kohistani,RAJ,153,three,S7Mà,exact,Qk du S7Mà
kohistani,KLK,151,one,àykh,exact,àykh | du trà
kohistani,KLK,152,two,du,exact,àykh | du trà
kohistani,KLK,153,three,trà,exact,àykh | du trà
kohistani,TOR,154,four,C7ào,exact,C7ào pà3Œ† S7o
kohistani,TOR,155,five,pà3Œ†,exact,C7ào pà3Œ† S7o
kohistani,TOR,156,six,S7o,exact,C7ào pà3Œ† S7o
kohistani,CHL,154,four,C7àw,exact,C7àw pà3n S7o
kohistani,CHL,155,five,pà3n,exact,C7àw pà3n S7o
kohistani,CHL,156,six,S7o,exact,C7àw pà3n S7o
kohistani,DSH,154,four,cor,exact,cor pà3nc S7o
kohistani,DSH,155,five,pà3nc,exact,cor pà3nc S7o
kohistani,DSH,156,six,S7o,exact,cor pà3nc S7o
kohistani,KAL,154,four,cor`,exact,cor` pVKc S7o
kohistani,KAL,155,five,pVKc,exact,cor` pVKc S7o
kohistani,KAL,156,six,S7o,exact,cor` pVKc S7o
kohistani,USH,154,four,cor`,exact,cor` pànc S7o
kohistani,USH,155,five,pànc,exact,cor` pànc S7o
kohistani,USH,156,six,S7o,exact,cor` pànc S7o
kohistani,THL,154,four,cor0,exact,cor0 poKc S7o
kohistani,THL,155,five,poKc,exact,cor0 poKc S7o
kohistani,THL,156,six,S7o,exact,cor0 poKc S7o
kohistani,LAM,154,four,cor`,exact,cor` pàënc S7o
kohistani,LAM,155,five,pàënc,exact,cor` pàënc S7o
kohistani,LAM,156,six,S7o,exact,cor` pàënc S7o
kohistani,RAJ,154,four,cor,exact,cor pEnc }o
kohistani,RAJ,155,five,pEnc,exact,cor pEnc }o
kohistani,RAJ,156,six,}o,exact,cor pEnc }o
kohistani,KLK,154,four,cor,exact,cor pà3nc S7o
kohistani,KLK,155,five,pà3nc,exact,cor pà3nc S7o
kohistani,KLK,156,six,S7o,exact,cor pà3nc S7o
kohistani,TOR,157,seven,sàt`,exact,sàt` àth | nom
kohistani,TOR,158,eight,àth,exact,sàt` àth | nom
kohistani,TOR,159,nine,nom,exact,sàt` àth | nom
kohistani,CHL,157,seven,sàt,exact,sàt àTh | noëm
kohistani,CHL,158,eight,àTh,exact,sàt àTh | noëm
kohistani,CHL,159,nine,noëm,exact,sàt àTh | noëm
kohistani,DSH,157,seven,sVthV}sth,short,sVth | V}sth | num
kohistani,DSH,158,eight,num,short,sVth | V}sth | num
kohistani,KAL,157,seven,sVthVTh,short,sVth | VTh | num
kohistani,KAL,158,eight,num,short,sVth | VTh | num
kohistani,USH,157,seven,sVthàC7,short,sVth | àC7 num
kohistani,USH,158,eight,num,short,sVth | àC7 num
kohistani,THL,157,seven,sVt,exact,sVt QC7 num
kohistani,THL,158,eight,QC7,exact,sVt QC7 num
kohistani,THL,159,nine,num,exact,sVt QC7 num
kohistani,LAM,157,seven,sVt,exact,sVt àTh | num
kohistani,LAM,158,eight,àTh,exact,sVt àTh | num
kohistani,LAM,159,nine,num,exact,sVt àTh | num
kohistani,RAJ,157,seven,sà`t,exact,sà`t E} nom
kohistani,RAJ,158,eight,E},exact,sà`t E} nom
kohistani,RAJ,159,nine,nom,exact,sà`t E} nom
kohistani,KLK,157,seven,sàt,exact,sàt ES7 nUm
kohistani,KLK,158,eight,ES7,exact,sàt ES7 nUm
kohistani,KLK,159,nine,nUm,exact,sàt ES7 nUm
kohistani,TOR,160,ten,dV},exact,dV} V'gà} du'wà}
kohistani,TOR,161,eleven,V'gà},exact,dV} V'gà} du'wà}
kohistani,TOR,162,twelve,du'wà},exact,dV} V'gà} du'wà}
kohistani,CHL,160,ten,dV},exact,dV} VgV} duà}
kohistani,CHL,161,eleven,VgV},exact,dV} VgV} duà}
kohistani,CHL,162,twelve,duà},exact,dV} VgV} duà}
kohistani,DSH,160,ten,dV}sthi'kàë,short,dV}sth | i'kàë bàë
kohistani,DSH,161,eleven,bàë,short,dV}sth | i'kàë bàë
kohistani,KAL,160,ten,dV} i'ky,heuristic,dV} i'ky | àhV0 'bàhV0
kohistani,KAL,161,eleven,àhV0,heuristic,dV} i'ky | àhV0 'bàhV0
kohistani,KAL,162,twelve,'bàhV0,heuristic,dV} i'ky | àhV0 'bàhV0
kohistani,USH,160,ten,dV},exact,dV} i'khyàh bàh
kohistani,USH,161,eleven,i'khyàh,exact,dV} i'khyàh bàh
kohistani,USH,162,twelve,bàh,exact,dV} i'khyàh bàh
kohistani,THL,160,ten,dV},exact,dV} i'khyàh bàh
kohistani,THL,161,eleven,i'khyàh,exact,dV} i'khyàh bàh
kohistani,THL,162,twelve,bàh,exact,dV} i'khyàh bàh
kohistani,LAM,160,ten,dV} iky,heuristic,dV} iky | àë bàhà
kohistani,LAM,161,eleven,àë,heuristic,dV} iky | àë bàhà
kohistani,LAM,162,twelve,bàhà,heuristic,dV} iky | àë bàhà
kohistani,RAJ,160,ten,dE},exact,dE} ikà` bà`
kohistani,RAJ,161,eleven,ikà`,exact,dE} ikà` bà`
kohistani,RAJ,162,twelve,bà`,exact,dE} ikà` bà`
kohistani,KLK,160,ten,dE},exact,dE} à'kà} bà}
kohistani,KLK,161,eleven,à'kà},exact,dE} à'kà} bà}
kohistani,KLK,162,twelve,bà},exact,dE} à'kà} bà}
kohistani,TOR,163,twenty,bi} pà3n,heuristic,bi} pà3n bi} kàm
kohistani,TOR,164,one hundred,bi},heuristic,bi} pà3n bi} kàm
kohistani,TOR,165,who,kàm,heuristic,bi} pà3n bi} kàm
kohistani,CHL,163,twenty,bi} pà3Œ†,heuristic,bi} pà3Œ† bi} kàm
kohistani,CHL,164,one hundred,bi},heuristic,bi} pà3Œ† bi} kàm
kohistani,CHL,165,who,kàm,heuristic,bi} pà3Œ† bi} kàm
kohistani,DSH,163,twenty,bi} pànc,heuristic,bi} pànc bi} kom
kohistani,DSH,164,one hundred,bi},heuristic,bi} pànc bi} kom
kohistani,DSH,165,who,kom,heuristic,bi} pànc bi} kom
kohistani,KAL,163,twenty,bi} pVK{,heuristic,bi} pVK{ bi} kh | Vm
kohistani,KAL,164,one hundred,bi},heuristic,bi} pVK{ bi} kh | Vm
kohistani,KAL,165,who,khVm,heuristic,bi} pVK{ bi} kh | Vm
kohistani,USH,163,twenty,bi} pàn,heuristic,bi} pàn bi} kVm
kohistani,USH,164,one hundred,bi},heuristic,bi} pàn bi} kVm
kohistani,USH,165,who,kVm,heuristic,bi} pàn bi} kVm
kohistani,THL,163,twenty,bi} pOKj,heuristic,bi} pOKj bi} kVm
kohistani,THL,164,one hundred,bi},heuristic,bi} pOKj bi} kVm
kohistani,THL,165,who,kVm,heuristic,bi} pOKj bi} kVm
kohistani,LAM,163,twenty,bië} pàn},heuristic,bië} pàn} bi} kom
kohistani,LAM,164,one hundred,bi},heuristic,bië} pàn} bi} kom
kohistani,LAM,165,who,kom,heuristic,bië} pàn} bi} kom
kohistani,RAJ,163,twenty,bi`} pEnj,heuristic,bi`} pEnj bi} kà3`
kohistani,RAJ,164,one hundred,bi},heuristic,bi`} pEnj bi} kà3`
kohistani,RAJ,165,who,kà3`,heuristic,bi`} pEnj bi} kà3`
kohistani,KLK,163,twenty,bi} pànj,heuristic,bi} pànj bi} ko
kohistani,KLK,164,one hundred,bi},heuristic,bi} pànj bi} ko
kohistani,KLK,165,who,ko,heuristic,bi} pànj bi} ko
kohistani,TOR,166,what,kà kEth,heuristic,kà kEth | ky | e
kohistani,TOR,167,where,ky,heuristic,kà kEth | ky | e
kohistani,TOR,168,when,e,heuristic,kà kEth | ky | e
kohistani,CHL,166,what,kà,exact,kà kEth | key
kohistani,CHL,167,where,kEth,exact,kà kEth | key
kohistani,CHL,168,when,key,exact,kà kEth | key
kohistani,DSH,166,what,'kubà,exact,'kubà khyQ kon
kohistani,DSH,167,where,khyQ,exact,'kubà khyQ kon
kohistani,DSH,168,when,kon,exact,'kubà khyQ kon
kohistani,KAL,166,what,khE'nO,exact,kh | E'nO 'kh | EnV koën
kohistani,KAL,167,where,'khEnV,exact,kh | E'nO 'kh | EnV koën
kohistani,KAL,168,when,koën,exact,kh | E'nO 'kh | EnV koën
kohistani,USH,166,what,khE'nO,exact,kh | E'nO — koVn
kohistani,USH,167,where,—,exact,kh | E'nO — koVn
kohistani,USH,168,when,koVn,exact,kh | E'nO — koVn
kohistani,THL,166,what,khE'nO,exact,kh | E'nO — kon
kohistani,THL,167,where,—,exact,kh | E'nO — kon
kohistani,THL,168,when,kon,exact,kh | E'nO — kon
kohistani,LAM,166,what,khElO,exact,kh | ElO kh | enV koVn
kohistani,LAM,167,where,khenV,exact,kh | ElO kh | enV koVn
kohistani,LAM,168,when,koVn,exact,kh | ElO kh | enV koVn
kohistani,RAJ,166,what,kwà`,exact,kwà` kVmbà` ko`n
kohistani,RAJ,167,where,kVmbà`,exact,kwà` kVmbà` ko`n
kohistani,RAJ,168,when,ko`n,exact,kwà` kVmbà` ko`n
kohistani,KLK,166,what,go'wà,exact,go'wà khyQ` 'kErà
kohistani,KLK,167,where,khyQ`,exact,go'wà khyQ` 'kErà
kohistani,KLK,168,when,'kErà,exact,go'wà khyQ` 'kErà
kohistani,TOR,169,how many,kedekhQ,short,kedekh | Q pwe
kohistani,TOR,171,this,pwe,short,kedekh | Q pwe
kohistani,CHL,169,how many,kedekhQ,short,kedekh | Q pwe
kohistani,CHL,171,this,pwe,short,kedekh | Q pwe
kohistani,DSH,169,how many,kI'tIkh,exact,kI'tIkh | `Œ† à'th | OK
kohistani,DSH,171,this,`Œ†,exact,kI'tIkh | `Œ† à'th | OK
kohistani,DSH,172,that,à'thOK,exact,kI'tIkh | `Œ† à'th | OK
kohistani,KAL,169,how many,ki'tikh,exact,ki'tikh | `Œ† '}imà3
kohistani,KAL,171,this,`Œ†,exact,ki'tikh | `Œ† '}imà3
kohistani,KAL,172,that,'}imà3,exact,ki'tikh | `Œ† '}imà3
kohistani,USH,169,how many,kitikh,exact,kitikh | `VŒ† VS7imà3
kohistani,USH,171,this,`VŒ†,exact,kitikh | `VŒ† VS7imà3
kohistani,USH,172,that,VS7imà3,exact,kitikh | `VŒ† VS7imà3
kohistani,THL,169,how many,kI'tIkh,exact,kI'tIkh | `ài à'tOn
kohistani,THL,171,this,`ài,exact,kI'tIkh | `ài à'tOn
kohistani,THL,172,that,à'tOn,exact,kI'tIkh | `ài à'tOn
kohistani,LAM,169,how many,kI'tI,exact,kI'tI `àŒ† VS7i
kohistani,LAM,171,this,`àŒ†,exact,kI'tI `àŒ† VS7i
kohistani,LAM,172,that,VS7i,exact,kI'tI `àŒ† VS7i
kohistani,RAJ,169,how many,kVty et,heuristic,kVty | et ài }Œ†E3`
kohistani,RAJ,171,this,ài,heuristic,kVty | et ài }Œ†E3`
kohistani,RAJ,172,that,}Œ†E3`,heuristic,kVty | et ài }Œ†E3`
kohistani,KLK,169,how many,kI'tek,exact,kI'tek un à'tun / àr
kohistani,KLK,171,this,un,exact,kI'tek un à'tun / àr
kohistani,KLK,172,that,à'tun / àr,exact,kI'tek un à'tun / àr
kohistani,TOR,173,these,Q,exact,Q pwe —
kohistani,TOR,174,those,pwe,exact,Q pwe —
kohistani,TOR,176,different,—,exact,Q pwe —
kohistani,CHL,173,these,Q,exact,Q pwe —
kohistani,CHL,174,those,pwe,exact,Q pwe —
kohistani,CHL,176,different,—,exact,Q pwe —
kohistani,DSH,173,these,'Omi,exact,'Omi omth | à3 judà
kohistani,DSH,174,those,omthà3,exact,'Omi omth | à3 judà
kohistani,DSH,176,different,judà,exact,'Omi omth | à3 judà
kohistani,KAL,173,these,'àmi,exact,'àmi àS7i Pàràqh
kohistani,KAL,174,those,àS7i,exact,'àmi àS7i Pàràqh
kohistani,KAL,176,different,Pàràqh,exact,'àmi àS7i Pàràqh
kohistani,USH,173,these,'Vmi,exact,'Vmi VS7imi Pàràqh | / hVrVKà
kohistani,USH,174,those,VS7imi,exact,'Vmi VS7imi Pàràqh | / hVrVKà
kohistani,USH,176,different,Pàràqh / hVrVKà,exact,'Vmi VS7imi Pàràqh | / hVrVKà
kohistani,THL,173,these,'àmi,exact,'àmi Vmtà Pàràkh
kohistani,THL,174,those,Vmtà,exact,'àmi Vmtà Pàràkh
kohistani,THL,176,different,Pàràkh,exact,'àmi Vmtà Pàràkh
kohistani,LAM,173,these,—,exact,— VmS7i —
kohistani,LAM,174,those,VmS7i,exact,— VmS7i —
kohistani,LAM,176,different,—,exact,— VmS7i —
kohistani,RAJ,173,these,àŒ† }Œ†,heuristic,àŒ† }Œ† wVrQk wVrQk
kohistani,RAJ,174,those,wVrQk,heuristic,àŒ† }Œ† wVrQk wVrQk
kohistani,RAJ,176,different,wVrQk,heuristic,àŒ† }Œ† wVrQk wVrQk
kohistani,KLK,173,these,u}e3 / unun,exact,u}e3 / unun àtu / àràr mUxtàlIf / ph | VrVkim
kohistani,KLK,174,those,àtu / àràr,exact,u}e3 / unun àtu / àràr mUxtàlIf / ph | VrVkim
kohistani,KLK,176,different,mUxtàlIf / phVrVkim,exact,u}e3 / unun àtu / àràr mUxtàlIf / ph | VrVkim
kohistani,TOR,177,whole,ro,exact,ro ph | orel V}uT
kohistani,TOR,178,broken,phorel,exact,ro ph | orel V}uT
kohistani,TOR,179,few,V}uT,exact,ro ph | orel V}uT
kohistani,CHL,177,whole,rox,exact,rox ph | orel Q}ud
kohistani,CHL,178,broken,phorel,exact,rox ph | orel Q}ud
kohistani,CHL,179,few,Q}ud,exact,rox ph | orel Q}ud
kohistani,DSH,177,whole,seëIp,exact,seëIp ph | o'TEl 'uëcut
kohistani,DSH,178,broken,pho'TEl,exact,seëIp ph | o'TEl 'uëcut
kohistani,DSH,179,few,'uëcut,exact,seëIp ph | o'TEl 'uëcut
kohistani,KAL,177,whole,su'wà,exact,su'wà po'Tàl uëcuTh
kohistani,KAL,178,broken,po'Tàl,exact,su'wà po'Tàl uëcuTh
kohistani,KAL,179,few,uëcuTh,exact,su'wà po'Tàl uëcuTh
kohistani,USH,177,whole,sV'wà,exact,sV'wà po'Tàlàë —
kohistani,USH,178,broken,po'Tàlàë,exact,sV'wà po'Tàlàë —
kohistani,USH,179,few,—,exact,sV'wà po'Tàlàë —
kohistani,THL,177,whole,su'rà,exact,su'rà Po'Tàl 'uS7ut
kohistani,THL,178,broken,Po'Tàl,exact,su'rà Po'Tàl 'uS7ut
kohistani,THL,179,few,'uS7ut,exact,su'rà Po'Tàl 'uS7ut
kohistani,LAM,177,whole,sV'rà,exact,sV'rà ph | o'To u'C7uT
kohistani,LAM,178,broken,pho'To,exact,sV'rà ph | o'To u'C7uT
kohistani,LAM,179,few,u'C7uT,exact,sV'rà ph | o'To u'C7uT
kohistani,RAJ,177,whole,ro`k phoTy,heuristic,ro`k ph | oTy | El 'ucut
kohistani,RAJ,178,broken,El,heuristic,ro`k ph | oTy | El 'ucut
kohistani,RAJ,179,few,'ucut,heuristic,ro`k ph | oTy | El 'ucut
kohistani,KLK,177,whole,roG,exact,roG ph | o'Tàl 'u}uT / àti}
kohistani,KLK,178,broken,pho'Tàl,exact,roG ph | o'Tàl 'u}uT / àti}
kohistani,KLK,179,few,'u}uT / àti},exact,roG ph | o'Tàl 'u}uT / àti}
kohistani,TOR,180,many,cEr,exact,cEr Tol kh | oëw
kohistani,TOR,181,all,Tol,exact,cEr Tol kh | oëw
kohistani,TOR,182,eat! / to eat,khoëw,exact,cEr Tol kh | oëw
kohistani,CHL,180,many,cEr,exact,cEr Tol kVo
kohistani,CHL,181,all,Tol,exact,cEr Tol kVo
kohistani,CHL,182,eat! / to eat,kVo,exact,cEr Tol kVo
kohistani,DSH,180,many,bà`r0,exact,bà`r0 'suwà kh | àgi
kohistani,DSH,181,all,'suwà,exact,bà`r0 'suwà kh | àgi
kohistani,DSH,182,eat! / to eat,khàgi,exact,bà`r0 'suwà kh | àgi
kohistani,KAL,180,many,bàr`,exact,bàr` 'sVwO kh | àVn
kohistani,KAL,181,all,'sVwO,exact,bàr` 'sVwO kh | àVn
kohistani,KAL,182,eat! / to eat,khàVn,exact,bàr` 'sVwO kh | àVn
kohistani,USH,180,many,bàr0`,exact,bàr0` su'wà kh | àkh
kohistani,USH,181,all,su'wà,exact,bàr0` su'wà kh | àkh
kohistani,USH,182,eat! / to eat,khàkh,exact,bàr0` su'wà kh | àkh
kohistani,THL,180,many,bà`r0,exact,bà`r0 'surà kh | Oi
kohistani,THL,181,all,'surà,exact,bà`r0 'surà kh | Oi
kohistani,THL,182,eat! / to eat,khOi,exact,bà`r0 'surà kh | Oi
kohistani,LAM,180,many,bà`r,exact,bà`r se'ràë kh | àëkhy
kohistani,LAM,181,all,se'ràë,exact,bà`r se'ràë kh | àëkhy
kohistani,LAM,182,eat! / to eat,khàëkhy,exact,bà`r se'ràë kh | àëkhy
kohistani,RAJ,180,many,by E`r,heuristic,by | E`r suE` kh | à
kohistani,RAJ,181,all,suE`,heuristic,by | E`r suE` kh | à
kohistani,RAJ,182,eat! / to eat,khà,heuristic,by | E`r suE` kh | à
kohistani,KLK,180,many,bà`r0,exact,bà`r0 sU'wà kh | à
kohistani,KLK,181,all,sU'wà,exact,bà`r0 sU'wà kh | à
kohistani,KLK,182,eat! / to eat,khà,exact,bà`r0 sU'wà kh | à
kohistani,TOR,184,to be hungry / you are hungry,biS7Q ho pu,heuristic,biS7Q ho pu tiS7Q ho
kohistani,TOR,185,drink! / to drink,tiS7Q,heuristic,biS7Q ho pu tiS7Q ho
kohistani,TOR,186,to be thirsty /,ho,heuristic,biS7Q ho pu tiS7Q ho
kohistani,CHL,184,to be hungry / you are hungry,bi}y Q ho pu,heuristic,bi}y | Q ho pu ti}Q owu
kohistani,CHL,185,drink! / to drink,ti}Q,heuristic,bi}y | Q ho pu ti}Q owu
kohistani,CHL,186,to be thirsty /,owu,heuristic,bi}y | Q ho pu ti}Q owu
kohistani,DSH,184,to be hungry / you are hungry,buS7Og hut phu,heuristic,buS7Og hut ph | u Mi'coik hut
kohistani,DSH,185,drink! / to drink,Mi'coik,heuristic,buS7Og hut ph | u Mi'coik hut
kohistani,DSH,186,to be thirsty /,hut,heuristic,buS7Og hut ph | u Mi'coik hut
kohistani,KAL,184,to be hungry / you are hungry,bu'}Og hu poën,heuristic,bu'}Og hu poën Mi'}Og hu
kohistani,KAL,185,drink! / to drink,Mi'}Og,heuristic,bu'}Og hu poën Mi'}Og hu
kohistani,KAL,186,to be thirsty /,hu,heuristic,bu'}Og hu poën Mi'}Og hu
kohistani,USH,184,to be hungry / you are hungry,buS7Og hu,heuristic,buS7Og hu pug MicOg
kohistani,USH,185,drink! / to drink,pug,heuristic,buS7Og hu pug MicOg
kohistani,USH,186,to be thirsty /,MicOg,heuristic,buS7Og hu pug MicOg
kohistani,THL,184,to be hungry / you are hungry,bu'S7Og hu poën,heuristic,bu'S7Og hu poën S7i'S7Og hud
kohistani,THL,185,drink! / to drink,S7i'S7Og,heuristic,bu'S7Og hu poën S7i'S7Og hud
kohistani,THL,186,to be thirsty /,hud,heuristic,bu'S7Og hu poën S7i'S7Og hud
kohistani,LAM,184,to be hungry / you are hungry,bu'S7àg uth phuëg,heuristic,bu'S7àg uth | ph | uëg S7i'S7àëg uth
kohistani,LAM,185,drink! / to drink,S7i'S7àëg,heuristic,bu'S7àg uth | ph | uëg S7i'S7àëg uth
kohistani,LAM,186,to be thirsty /,uth,heuristic,bu'S7àg uth | ph | uëg S7i'S7àëg uth
kohistani,RAJ,184,to be hungry / you are hungry,bu}e gy E,heuristic,bu}e gy | E pu }i}àgo / }i}àk
kohistani,RAJ,185,drink! / to drink,pu,heuristic,bu}e gy | E pu }i}àgo / }i}àk
kohistani,RAJ,186,to be thirsty /,}i}àgo / }i}àk,heuristic,bu}e gy | E pu }i}àgo / }i}àk
kohistani,KLK,184,to be hungry / you are hungry,bu}e gy àl,heuristic,bu}e gy | àl pi'lil tru'}ilit / tru}
kohistani,KLK,185,drink! / to drink,pi'lil,heuristic,bu}e gy | àl pi'lil tru'}ilit / tru}
kohistani,KLK,186,to be thirsty /,tru'}ilit / tru},heuristic,bu}e gy | àl pi'lil tru'}ilit / tru}
kohistani,TOR,189,sit! / to sit TOR hoGo dàr tVlu bh àyu CHL hupu DQr tàëlu bàyu DSH nin — bài KAL nin bV'jànt dà'yàër dith bài USH nin bVjànt likir gOth bài THL nin coi — bàiukhy LAM nind liky V coi bVi RAJ nind co / nind bIc likà bVcEt bE` KLK nin co / nind — bi},dŒ†o,short,dŒ†o dV{u mu
kohistani,TOR,190,give! / to give,dV{u,short,dŒ†o dV{u mu
kohistani,TOR,191,burn (it)! / to burn,mu,short,dŒ†o dV{u mu
kohistani,CHL,189,sit! / to sit TOR hoGo dàr tVlu bh àyu CHL hupu DQr tàëlu bàyu DSH nin — bài KAL nin bV'jànt dà'yàër dith bài USH nin bVjànt likir gOth bài THL nin coi — bàiukhy LAM nind liky V coi bVi RAJ nind co / nind bIc likà bVcEt bE` KLK nin co / nind — bi},diyàu,short,diyàu dàju mu
kohistani,CHL,190,give! / to give,dàju,short,diyàu dàju mu
kohistani,CHL,191,burn (it)! / to burn,mu,short,diyàu dàju mu
kohistani,DSH,189,sit! / to sit TOR hoGo dàr tVlu bh àyu CHL hupu DQr tàëlu bàyu DSH nin — bài KAL nin bV'jànt dà'yàër dith bài USH nin bVjànt likir gOth bài THL nin coi — bàiukhy LAM nind liky V coi bVi RAJ nind co / nind bIc likà bVcEt bE` KLK nin co / nind — bi},dV,short,dV dot mV'rek
kohistani,DSH,190,give! / to give,dot,short,dV dot mV'rek
kohistani,DSH,191,burn (it)! / to burn,mV'rek,short,dV dot mV'rek
kohistani,KAL,189,sit! / to sit TOR hoGo dàr tVlu bh àyu CHL hupu DQr tàëlu bàyu DSH nin — bài KAL nin bV'jànt dà'yàër dith bài USH nin bVjànt likir gOth bài THL nin coi — bàiukhy LAM nind liky V coi bVi RAJ nind co / nind bIc likà bVcEt bE` KLK nin co / nind — bi},dV,short,dV jVluth | mà'rOn
kohistani,KAL,190,give! / to give,jVluth,short,dV jVluth | mà'rOn
kohistani,KAL,191,burn (it)! / to burn,mà'rOn,short,dV jVluth | mà'rOn
kohistani,USH,189,sit! / to sit TOR hoGo dàr tVlu bh àyu CHL hupu DQr tàëlu bàyu DSH nin — bài KAL nin bV'jànt dà'yàër dith bài USH nin bVjànt likir gOth bài THL nin coi — bàiukhy LAM nind liky V coi bVi RAJ nind co / nind bIc likà bVcEt bE` KLK nin co / nind — bi},dV,short,dV jàl mà'rOnt
kohistani,USH,190,give! / to give,jàl,short,dV jàl mà'rOnt
kohistani,USH,191,burn (it)! / to burn,mà'rOnt,short,dV jàl mà'rOnt
kohistani,THL,189,sit! / to sit TOR hoGo dàr tVlu bh àyu CHL hupu DQr tàëlu bàyu DSH nin — bài KAL nin bV'jànt dà'yàër dith bài USH nin bVjànt likir gOth bài THL nin coi — bàiukhy LAM nind liky V coi bVi RAJ nind co / nind bIc likà bVcEt bE` KLK nin co / nind — bi},dVi,short,dVi ju'kui mur
kohistani,THL,190,give! / to give,ju'kui,short,dVi ju'kui mur
kohistani,THL,191,burn (it)! / to burn,mur,short,dVi ju'kui mur
