Tab,Sheet_Row,Variant,Form,Gloss,Page,Legacy_Key,Score,Reason
Nagaraja,1579,1,mawri,footprint,,nagaraja2014-wiktionary:1126,1.0000,exact_form_gloss
Nagaraja,1580,1,mawri aːra-be,to track (trail of a wild animal),,nagaraja2014-wiktionary:1127,1.0000,exact_form_gloss
Nagaraja,1581,1,maːnḍo,rain,,nagaraja2014-wiktionary:1135,1.0000,exact_form_gloss
Nagaraja,1582,1,maːndom,liver,,nagaraja2014-wiktionary:1136,1.0000,exact_form_gloss
Nagaraja,1583,1,maːto,thigh,,nagaraja2014-wiktionary:1139,1.0000,exact_form_gloss
Nagaraja,1584,1,mecher,anthill,,nagaraja2014-wiktionary:1143,1.0000,exact_form_gloss
Nagaraja,1585,1,menge,tooth,,nagaraja2014-wiktionary:1145,1.0000,exact_form_gloss
Nagaraja,1586,1,menge kaːw,gum of tooth,,nagaraja2014-wiktionary:1146,1.0000,exact_form_gloss
Nagaraja,1587,1,mer(o)kama:-be,to make to play,,nagaraja2014-wiktionary:1147,1.0000,exact_form_gloss
Nagaraja,1588,1,meːra,to play,,nagaraja2014-wiktionary:1152,1.0000,exact_form_gloss
Nagaraja,1589,1,min,where,,nagaraja2014-wiktionary:1157,1.0000,exact_form_gloss
Nagaraja,1589,2,minga,where,,nagaraja2014-wiktionary:1157:v2,1.0000,exact_form_gloss
Nagaraja,1590,1,minḍi jiki(t),ankle joint,,nagaraja2014-wiktionary:1159,1.0000,exact_form_gloss
Nagaraja,1591,1,mingaː-ka,somewhere,,nagaraja2014-wiktionary:1161,1.0000,exact_form_gloss
Nagaraja,1592,1,miran,when,,nagaraja2014-wiktionary:1164,1.0000,exact_form_gloss
Nagaraja,1593,1,mi-samaːn,which thing,,nagaraja2014-wiktionary:1167,1.0000,exact_form_gloss
Nagaraja,1594,1,mi-yan,how much,,nagaraja2014-wiktionary:1169,1.0000,exact_form_gloss
Nagaraja,1595,1,monḍa,heel,,nagaraja2014-wiktionary:1173,1.0000,exact_form_gloss
Nagaraja,1596,1,mongya,tattooer (one who puts the tattoo),,nagaraja2014-wiktionary:1175,1.0000,exact_form_gloss
Nagaraja,1597,1,morako,female genitalia,,nagaraja2014-wiktionary:1176,1.0000,exact_form_gloss
Nagaraja,1598,1,mowri,footprint (while walking),,nagaraja2014-wiktionary:1179,1.0000,exact_form_gloss
Nagaraja,1599,1,murktij,small variety of mosquito,,nagaraja2014-wiktionary:1195,1.0000,exact_form_gloss
Nagaraja,1600,1,myarkam-be,to feed,,nagaraja2014-wiktionary:1199,1.0000,exact_form_gloss
Nagaraja,1601,1,nana-ṭa,"sons, boys, children",,nagaraja2014-wiktionary:1205,1.0000,exact_form_gloss
Nagaraja,1602,1,nani,who,,nagaraja2014-wiktionary:1208,1.0000,exact_form_gloss
Nagaraja,1603,1,nanika,someone,,nagaraja2014-wiktionary:1209,1.0000,exact_form_gloss
Nagaraja,1603,2,naninka,someone,,nagaraja2014-wiktionary:1209:v2,1.0000,exact_form_gloss
Nagaraja,1604,1,nanin,whom,,nagaraja2014-wiktionary:1210,1.0000,exact_form_gloss
Nagaraja,1605,1,nanin,whose (book),,nagaraja2014-wiktionary:1211,1.0000,exact_form_gloss
Nagaraja,1606,1,nanin-ka-bi,someone or other/anyone,,nagaraja2014-wiktionary:1212,1.0000,exact_form_gloss
Nagaraja,1607,1,nankagto,anything,,nagaraja2014-wiktionary:1213,1.0000,exact_form_gloss
Nagaraja,1608,1,nan-ki,why,,nagaraja2014-wiktionary:1214,1.0000,exact_form_gloss
Nagaraja,1609,1,napyom,mother-in-law,,nagaraja2014-wiktionary:1215,1.0000,exact_form_gloss
Nagaraja,1610,1,naːko,you two,,nagaraja2014-wiktionary:1226,1.0000,exact_form_gloss
Nagaraja,1611,1,naːn,what,,nagaraja2014-wiktionary:1228,1.0000,exact_form_gloss
Nagaraja,1612,1,naːṭo,beam,,nagaraja2014-wiktionary:1236,1.0000,exact_form_gloss
Nagaraja,1613,1,ne,"thou (you, singular)",,nagaraja2014-wiktionary:1239,1.0000,exact_form_gloss
Nagaraja,1614,1,neygo,scorpion,,nagaraja2014-wiktionary:1242,1.0000,exact_form_gloss
Nagaraja,1615,1,neːto,ash,,nagaraja2014-wiktionary:1244,1.0000,exact_form_gloss
Nagaraja,1615,2,nieṭo,ash,,nagaraja2014-wiktionary:1244:v2,1.0000,exact_form_gloss
Nagaraja,1616,1,nu,how,,nagaraja2014-wiktionary:1253,1.0000,exact_form_gloss
Nagaraja,1616,2,nawki,how,,nagaraja2014-wiktionary:1253:v2,1.0000,exact_form_gloss
Nagaraja,1616,3,nusaːn,how,,nagaraja2014-wiktionary:1253:v3,1.0000,exact_form_gloss
Nagaraja,1617,1,nuwa(ː)y,why,,nagaraja2014-wiktionary:1254,1.0000,exact_form_gloss
Nagaraja,1618,1,okun,what matter?,,nagaraja2014-wiktionary:1261,1.0000,exact_form_gloss
Nagaraja,1619,1,olki,"fungus, to develop fungus",,nagaraja2014-wiktionary:1266,1.0000,exact_form_gloss
Nagaraja,1620,1,onol,stripes (as on tiger),,nagaraja2014-wiktionary:1268,1.0000,exact_form_gloss
Nagaraja,1621,1,opon,yet to daybreak,,nagaraja2014-wiktionary:1269,1.0000,exact_form_gloss
Nagaraja,1622,1,orpo,"to apply (something on face, etc.)",,nagaraja2014-wiktionary:1274,1.0000,exact_form_gloss
Nagaraja,1623,1,oṭṭhya,end part of lady’s garment used temporarily to keep some odd things,,nagaraja2014-wiktionary:1280,1.0000,exact_form_gloss
Nagaraja,1624,1,otti-be,to pullout,,nagaraja2014-wiktionary:1281,1.0000,exact_form_gloss
Nagaraja,1625,1,owaːri,"son’s wife, younger brother’s wife",,nagaraja2014-wiktionary:1282,1.0000,exact_form_gloss
Nagaraja,1626,1,oyni,to beg,,nagaraja2014-wiktionary:1283,1.0000,exact_form_gloss
Nagaraja,1627,1,oyni-re,beggar,,nagaraja2014-wiktionary:1284,1.0000,exact_form_gloss
Nagaraja,1628,1,oːhan,mortar – paddy pounding,,nagaraja2014-wiktionary:1286,1.0000,exact_form_gloss
Nagaraja,1629,1,oːri,carpenter,,nagaraja2014-wiktionary:1287,1.0000,exact_form_gloss
Nagaraja,1630,1,oːṭa,square (used for worship),,nagaraja2014-wiktionary:1289,1.0000,exact_form_gloss
Nagaraja,1631,1,oːtla,platform around a tree,,nagaraja2014-wiktionary:1291,1.0000,exact_form_gloss
Nagaraja,1632,1,oːṭo,wall and floor meeting point (= corner),,nagaraja2014-wiktionary:1292,1.0000,exact_form_gloss
Nagaraja,1633,1,pacol-be,to lift up,,nagaraja2014-wiktionary:1294,1.0000,exact_form_gloss
Nagaraja,1634,1,paḍa-be,to kill,,nagaraja2014-wiktionary:1295,1.0000,exact_form_gloss
Nagaraja,1635,1,paraːy,river,,nagaraja2014-wiktionary:1307,1.0000,exact_form_gloss
Nagaraja,1636,1,pataṭi,a thorny bush,,nagaraja2014-wiktionary:1322,1.0000,exact_form_gloss
Nagaraja,1637,1,paːgo,tail,,nagaraja2014-wiktionary:1326,1.0000,exact_form_gloss
Nagaraja,1638,1,paːl,main beam used in building house,,nagaraja2014-wiktionary:1331,1.0000,exact_form_gloss
Nagaraja,1639,1,paːnḍi-be,to fall (something),,nagaraja2014-wiktionary:1337,1.0000,exact_form_gloss
Nagaraja,1640,1,pe(ː)ñ,head,,nagaraja2014-wiktionary:1350,1.0000,exact_form_gloss
Nagaraja,1641,1,peṭek,to tear (intr.),,nagaraja2014-wiktionary:1356,1.0000,exact_form_gloss
Nagaraja,1642,1,petekkamaː-,to tear something,,nagaraja2014-wiktionary:1357,1.0000,exact_form_gloss
Nagaraja,1643,1,peṭekkamaː-be,to make to sit,,nagaraja2014-wiktionary:1358,1.0000,exact_form_gloss
Nagaraja,1644,1,peṭko corna,torn pants,,nagaraja2014-wiktionary:1359,1.0000,exact_form_gloss
Nagaraja,1645,1,peyjom,anklet,,nagaraja2014-wiktionary:1364,1.0000,exact_form_gloss
Nagaraja,1646,1,peːpo,parrot (bird),,nagaraja2014-wiktionary:1370,1.0000,exact_form_gloss
Nagaraja,1646,2,peapo,parrot (bird),,nagaraja2014-wiktionary:1370:v2,1.0000,exact_form_gloss
Nagaraja,1647,1,phellya biːjo,ground nut,,nagaraja2014-wiktionary:1381,1.0000,exact_form_gloss
Nagaraja,1648,1,pherni-ka,to come to heat (animal),,nagaraja2014-wiktionary:1384,1.0000,exact_form_gloss
Nagaraja,1649,1,photre,outer covering of seed,,nagaraja2014-wiktionary:1389,0.9558,conservative_fuzzy
Nagaraja,1650,1,phuḍu-phuḍu,to splash (water),,nagaraja2014-wiktionary:1390,1.0000,exact_form_gloss
Nagaraja,1651,1,phuṭkaːre,darkness,,nagaraja2014-wiktionary:1393,1.0000,exact_form_gloss
Nagaraja,1652,1,piya,spleen,,nagaraja2014-wiktionary:1395,1.0000,exact_form_gloss
Nagaraja,1653,1,popoːri,soot,,nagaraja2014-wiktionary:1404,1.0000,exact_form_gloss
Nagaraja,1654,1,pollu,pelvis,,nagaraja2014-wiktionary:1408,1.0000,exact_form_gloss
Nagaraja,1655,1,polor,to come to an end; to end,,nagaraja2014-wiktionary:1409,1.0000,exact_form_gloss
Nagaraja,1656,1,popor,black,,nagaraja2014-wiktionary:1413,1.0000,exact_form_gloss
Nagaraja,1657,1,poṭekkamaː-be,to knuckle,,nagaraja2014-wiktionary:1417,1.0000,exact_form_gloss
Nagaraja,1658,1,poːpeːr,to suffer from cholera,,nagaraja2014-wiktionary:1419,1.0000,exact_form_gloss
Nagaraja,1659,1,pukpuk,crimson-breasted barbet/coppersmith (bird),,nagaraja2014-wiktionary:1421,1.0000,exact_form_gloss
Nagaraja,1660,1,puri-be,"to send, persuade",,nagaraja2014-wiktionary:1428,1.0000,exact_form_gloss
Nagaraja,1661,1,puṭhkiri,"measles, chicken pox",,nagaraja2014-wiktionary:1432,1.0000,exact_form_gloss
Nagaraja,1662,1,puːr,good,,nagaraja2014-wiktionary:1439,1.0000,exact_form_gloss
Nagaraja,1662,2,puar,good,,nagaraja2014-wiktionary:1439:v2,1.0000,exact_form_gloss
Nagaraja,1663,1,pya,to come,,nagaraja2014-wiktionary:1440,1.0000,exact_form_gloss
Nagaraja,1664,1,rekki-be,"to mix with water, make a paste",,nagaraja2014-wiktionary:1462,1.0000,exact_form_gloss
Nagaraja,1665,1,reṭhe joppo,clear (good) water,,nagaraja2014-wiktionary:1463,1.0000,exact_form_gloss
Nagaraja,1666,1,sakit,to open up,,nagaraja2014-wiktionary:1479,1.0000,exact_form_gloss
Nagaraja,1667,1,seltaːn-jere-be,to stretch (back),,nagaraja2014-wiktionary:1517,1.0000,exact_form_gloss
Nagaraja,1668,1,seṭṭo kam(aː)-be,to feed,,nagaraja2014-wiktionary:1524,1.0000,exact_form_gloss
Nagaraja,1669,1,seːpya,a kind of grass,,nagaraja2014-wiktionary:1526,1.0000,exact_form_gloss
Nagaraja,1670,1,sorkaːn,even then,,nagaraja2014-wiktionary:1559,1.0000,exact_form_gloss
Nagaraja,1671,1,taggeṭhey naːy hiṭkel,dog and bitch together,,nagaraja2014-wiktionary:1575,1.0000,exact_form_gloss
Nagaraja,1672,1,tabbu,parasitic growth on tree,,nagaraja2014-wiktionary:1576,1.0000,exact_form_gloss
Nagaraja,1673,1,tagli,shoulder,,nagaraja2014-wiktionary:1577,1.0000,exact_form_gloss
Nagaraja,1674,1,tahaːri,to be pregnant,,nagaraja2014-wiktionary:1579,1.0000,exact_form_gloss
Nagaraja,1675,1,taːgo,between two (persons/groups),,nagaraja2014-wiktionary:1587,1.0000,exact_form_gloss
Nagaraja,1676,1,taːgo bakaːn-be,to divorce,,nagaraja2014-wiktionary:1588,1.0000,exact_form_gloss
Nagaraja,1677,1,taːgo bhulla-jere,to woo (boy-girl),,nagaraja2014-wiktionary:1589,1.0000,exact_form_gloss
Nagaraja,1678,1,taːgo ceki-jere,to embrace,,nagaraja2014-wiktionary:1590,1.0000,exact_form_gloss
Nagaraja,1679,1,teːm,fat,,nagaraja2014-wiktionary:1600,1.0000,exact_form_gloss
Nagaraja,1680,1,thenmaːnḍi-ka,to chatter,,nagaraja2014-wiktionary:1609,1.0000,exact_form_gloss
Nagaraja,1681,1,tirinchima,to borrow,,nagaraja2014-wiktionary:1615,1.0000,exact_form_gloss
Nagaraja,1682,1,tora,taste hot like pepper,,nagaraja2014-wiktionary:1624,1.0000,exact_form_gloss
Nagaraja,1683,1,ṭabbo,wrist,,nagaraja2014-wiktionary:1628,1.0000,exact_form_gloss
Nagaraja,1684,1,ṭaːkli,rhythm of the drum,,nagaraja2014-wiktionary:1635,1.0000,exact_form_gloss
Nagaraja,1685,1,ṭopti,"to glue, stick",,nagaraja2014-wiktionary:1653,1.0000,exact_form_gloss
Nagaraja,1686,1,ṭoṭo,to get desire (for something) (as pregnant women),,nagaraja2014-wiktionary:1654,1.0000,exact_form_gloss
Nagaraja,1687,1,ṭoya-be,to check (something),,nagaraja2014-wiktionary:1655,1.0000,exact_form_gloss
Nagaraja,1688,1,ṭoːpo,wild area with thick vegetation,,nagaraja2014-wiktionary:1657,1.0000,exact_form_gloss
Nagaraja,1689,1,ṭugaṭ-,to ripen (fruit),,nagaraja2014-wiktionary:1659,1.0000,exact_form_gloss
Nagaraja,1690,1,ṭyeːko,we two,,nagaraja2014-wiktionary:1660,1.0000,exact_form_gloss
Nagaraja,1691,1,ukra,"to tell lies, to exaggerate",,nagaraja2014-wiktionary:1670,1.0000,exact_form_gloss
Nagaraja,1692,1,ukumi-ka-din,another day,,nagaraja2014-wiktionary:1671,1.0000,exact_form_gloss
Nagaraja,1693,1,utaːr,husk,,nagaraja2014-wiktionary:1686,1.0000,exact_form_gloss
Nagaraja,1694,1,uṭka,there,,nagaraja2014-wiktionary:1687,1.0000,exact_form_gloss
Nagaraja,1695,1,utni,day before yesterday/day after tomorrow,,nagaraja2014-wiktionary:1688,1.0000,exact_form_gloss
Nagaraja,1696,1,wal-wal,movement in the belly,,nagaraja2014-wiktionary:1689,1.0000,exact_form_gloss
Nagaraja,1697,1,wokki-,"to keep, arrange",,nagaraja2014-wiktionary:1693,1.0000,exact_form_gloss
Mundlay,2,1,dhāblā,name of a bird,26,mundlay1996:527,1.0000,exact_form_gloss
Mundlay,3,1,adito,habit,17,mundlay1996:10,1.0000,exact_form_gloss
Mundlay,4,1,aɖɖo,tree,17,mundlay1996:8,1.0000,exact_form_gloss
Mundlay,5,1,admosu,to stretch after sleep,17,,,unmatched
Mundlay,6,1,aggaso,sky,17,mundlay1996:15,1.0000,exact_form_gloss
Mundlay,7,1,agin,summer,17,mundlay1996:16,1.0000,exact_form_gloss
Mundlay,8,1,agin-bí,to perspire,17,mundlay1996:17,1.0000,exact_form_gloss
Mundlay,9,1,ayi,below,19,mundlay1996:98,1.0000,exact_form_gloss
Mundlay,10,1,alābalā,descriptive of inferior quality,17,mundlay1996:36,1.0000,exact_form_gloss
Mundlay,11,1,anɖa,"bad, false; to become bad",18,mundlay1996:46,1.0000,exact_form_gloss
Mundlay,12,1,anɖa bai,female adulterer,18,,,unmatched
Mundlay,13,1,anɖa manso,male adulterer,18,,,unmatched
Mundlay,14,1,āndij,a root like the sweet potato,18,mundlay1996:48,1.0000,exact_form_gloss
Mundlay,15,1,ápa,to cry,18,mundlay1996:59,1.0000,exact_form_gloss
Mundlay,16,1,ápaenkāmā,to make to cry,18,mundlay1996:60,1.0000,exact_form_gloss
Mundlay,17,1,ápó,wood; to be lit,18,mundlay1996:65,1.0000,exact_form_gloss
Mundlay,18,1,ápokama,to light a fire,18,mundlay1996:66,1.0000,exact_form_gloss
Mundlay,19,1,ārom,"to break, fall off (as of teeth)",18,mundlay1996:79,0.8874,conservative_fuzzy
Mundlay,20,1,arom-kāmāy,to demolish,18,mundlay1996:80,1.0000,exact_form_gloss
Mundlay,21,1,árthi,to cause to weep,18,mundlay1996:82,1.0000,exact_form_gloss
Mundlay,22,1,áto,to twist,19,,,unmatched
Mundlay,23,1,átho,husband,19,mundlay1996:89,1.0000,exact_form_gloss
Mundlay,24,1,āwār,house,19,mundlay1996:93,1.0000,exact_form_gloss
Mundlay,25,1,āwār-nitti,wife who was formerly someone else's wife,19,,,unmatched
Mundlay,26,1,āwar-ãthoka-bethey,spinster,19,,,unmatched
Mundlay,27,1,acar,end of a sari which is draped over the shoulders,17,mundlay1996:3,1.0000,exact_form_gloss
Mundlay,28,1,acci,dig,17,mundlay1996:4,1.0000,exact_form_gloss
Mundlay,29,1,aɖawɖi,"suddenly, at once",17,mundlay1996:7,1.0000,exact_form_gloss
Mundlay,30,1,aɖé,to burn,17,mundlay1996:9,1.0000,exact_form_gloss
Mundlay,31,1,adla-bedli-kamay,"to barter, exchange",17,mundlay1996:11,1.0000,exact_form_gloss
Mundlay,32,1,aggari,train,17,mundlay1996:14,1.0000,exact_form_gloss
Mundlay,33,1,agrí,"to shut, close",17,mundlay1996:19,1.0000,exact_form_gloss
Mundlay,34,1,agor,trap for catching animals in the forest,17,mundlay1996:18,1.0000,exact_form_gloss
Mundlay,35,1,āji,sister-in-law,17,mundlay1996:23,0.9116,conservative_fuzzy
Mundlay,36,1,ajgar,python,17,mundlay1996:25,1.0000,exact_form_gloss
Mundlay,37,1,ajmí,to vomit,17,,,unmatched
Mundlay,38,1,pewŋki ajni,to vomit (bile),36,,,unmatched
Mundlay,39,1,ajiw,"immediately, now",17,mundlay1996:24,1.0000,exact_form_gloss
Mundlay,40,1,akāwā,name of a bush,17,mundlay1996:28,1.0000,exact_form_gloss
Mundlay,41,1,ákā,to hang up on a line,17,mundlay1996:27,0.9745,conservative_fuzzy
Mundlay,42,1,akhaɳɖā,finger,17,,,unmatched
Mundlay,43,1,akhuɳɖā,finger,17,,,unmatched
Mundlay,44,1,alāgo,separate,17,mundlay1996:38,1.0000,exact_form_gloss
Mundlay,45,1,alogo,a strip of bark used as a rope; a thin bamboo stick,17,mundlay1996:39,1.0000,exact_form_gloss
Mundlay,46,1,āmuso,new moon night,18,,,unmatched
Mundlay,47,1,ancho,to pick,18,mundlay1996:44,1.0000,exact_form_gloss
Mundlay,48,1,anchi,"to select, to pick",18,mundlay1996:45,1.0000,exact_form_gloss
Mundlay,49,1,angārko,upper garment of a man,18,mundlay1996:56,1.0000,exact_form_gloss
Mundlay,50,1,angulij,to bathe; bath,18,mundlay1996:54,1.0000,exact_form_gloss
Mundlay,51,1,angloy basonki bethey,"puberty, lit 'not taking bath'",18,,,unmatched
Mundlay,52,1,angúb,to yawn,18,mundlay1996:55,1.0000,exact_form_gloss
Mundlay,53,1,anuij,to bend down (as of a branch),18,mundlay1996:57,1.0000,exact_form_gloss
Mundlay,54,1,aparā,ritual impurity after death; mourning,18,mundlay1996:61,1.0000,exact_form_gloss
Mundlay,55,1,aphír,to fly,18,mundlay1996:62,0.9067,conservative_fuzzy
Mundlay,56,1,aphiri,fire-fly,18,mundlay1996:63,1.0000,exact_form_gloss
Mundlay,57,1,ará,to examine closely,18,mundlay1996:69,1.0000,exact_form_gloss
Mundlay,58,1,arāy,to see,18,mundlay1996:75,1.0000,exact_form_gloss
Mundlay,59,1,arāy,two and a half,18,,,unmatched
Mundlay,60,1,arāngá,stale; to become stale,18,mundlay1996:71,1.0000,exact_form_gloss
Mundlay,61,1,arec,"to brush away into a pile on one side (dry leaves, etc.)",18,,,unmatched
Mundlay,62,1,arki,to weave,18,mundlay1996:77,1.0000,exact_form_gloss
Mundlay,63,1,ārno,"leave something behind one, when leaving a place",18,mundlay1996:78,0.9913,conservative_fuzzy
Mundlay,64,1,asudi,to hang something on a line,19,mundlay1996:87,1.0000,exact_form_gloss
Mundlay,65,1,asud,to be flat on one's back in wrestling,19,mundlay1996:88,0.8963,conservative_fuzzy
Mundlay,66,1,awol,good,19,mundlay1996:94,1.0000,exact_form_gloss
Mundlay,67,1,awolo,to cure,19,mundlay1996:96,1.0000,exact_form_gloss
Mundlay,68,1,ayin-te,gently,19,mundlay1996:99,1.0000,exact_form_gloss
Mundlay,69,1,abā,father,17,mundlay1996:1,1.0000,exact_form_gloss
Mundlay,70,1,bābā,paddy,19,mundlay1996:101,1.0000,exact_form_gloss
Mundlay,71,1,bābā,mother's father,19,,,unmatched
Mundlay,72,1,bādo,of a later origin,19,mundlay1996:111,1.0000,exact_form_gloss
Mundlay,73,1,bãe(n),to spread leaves on a roof; thatch,20,mundlay1996:173,0.8971,conservative_fuzzy
Mundlay,74,1,báki,trap; cheat,20,mundlay1996:137,1.0000,exact_form_gloss
Mundlay,75,1,báka,dialectal variant of báki,20,,,unmatched
Mundlay,76,1,baki-jeré,"to get caught (on a fish-hook, etc.)",20,,,unmatched
Mundlay,77,1,báro,sing; a song,20,mundlay1996:157,1.0000,exact_form_gloss
Mundlay,78,1,barsādo,rain,20,mundlay1996:158,1.0000,exact_form_gloss
Mundlay,79,1,barsādo dino,wet season,20,,,unmatched
Mundlay,80,1,baure,one's own father,20,,,unmatched
Mundlay,81,1,bāi,"woman, elder sister",19,mundlay1996:120,1.0000,exact_form_gloss
Mundlay,82,1,baika,"woman, sister",19,mundlay1996:121,1.0000,exact_form_gloss
Mundlay,83,1,báy,today,20,mundlay1996:172,1.0000,exact_form_gloss
Mundlay,84,1,bābarā,an edible root,19,mundlay1996:103,1.0000,exact_form_gloss
Mundlay,85,1,bābur,a thorny tree,19,mundlay1996:105,1.0000,exact_form_gloss
Mundlay,86,1,bač(a)kā,"small boy, young one of an animal",19,,,unmatched
Mundlay,87,1,bačkā kol,female dwarf,19,,,unmatched
Mundlay,88,1,backā pasārā,narrow passage,19,,,unmatched
Mundlay,89,1,bačaka-re,one's own child,19,,,unmatched
Mundlay,90,1,bačka-ri,one's own child (dialectal variant),19,,,unmatched
Mundlay,91,1,baɖā,one,19,mundlay1996:108,1.0000,exact_form_gloss
Mundlay,92,1,badār,to scratch one's skin,19,mundlay1996:109,0.9440,conservative_fuzzy
Mundlay,93,1,badrā,"cloud, sky",19,mundlay1996:114,1.0000,exact_form_gloss
Mundlay,94,1,bagár,young one of a buffalo,19,mundlay1996:115,1.0000,exact_form_gloss
Mundlay,95,1,bage-bage,quickly,19,mundlay1996:116,1.0000,exact_form_gloss
Mundlay,96,1,bakán,"to leave, release, divorce, abandon, set free",19,mundlay1996:128,0.9345,conservative_fuzzy
Mundlay,97,1,bakāy,to bear fruit; to be plentiful; to be in abundance,20,mundlay1996:136,1.0000,exact_form_gloss
Mundlay,98,1,bakārā,he-goat,19,,,unmatched
Mundlay,99,1,bakrā-kāv,lamb curry,19,mundlay1996:130,1.0000,exact_form_gloss
Mundlay,100,1,bakko,palm of the hand,19,mundlay1996:131,1.0000,exact_form_gloss
Mundlay,101,1,bakko-koɖɖu-akhaɳɖa,thumb,19,mundlay1996:132,1.0000,exact_form_gloss
Mundlay,102,1,bakko-ko-mindi-jiki,wrist,19,,,unmatched
Mundlay,103,1,bakko-tepre,"knuckles, dorsum of hand",19,mundlay1996:134,1.0000,exact_form_gloss
Mundlay,104,1,bakru,kid,20,mundlay1996:135,1.0000,exact_form_gloss
Mundlay,105,1,ballā,hill,20,,,unmatched
Mundlay,106,1,ballā-kaǰārki kheto,hill field,20,,,unmatched
Mundlay,107,1,bamāka,otherwise,20,mundlay1996:141,1.0000,exact_form_gloss
Mundlay,108,1,bamāki,dialectal variation of bamāka,20,,,unmatched
Mundlay,109,1,bamrā,wick,20,mundlay1996:145,1.0000,exact_form_gloss
Mundlay,110,1,bambārā,dialectal variation of bamrā,20,,,unmatched
Mundlay,111,1,bana,clothes,20,mundlay1996:147,1.0000,exact_form_gloss
Mundlay,112,1,barābor,together with,20,mundlay1996:153,0.9305,conservative_fuzzy
Mundlay,113,1,bardo,sickle,20,mundlay1996:156,1.0000,exact_form_gloss
Mundlay,114,1,base,small,20,mundlay1996:162,1.0000,exact_form_gloss
Mundlay,115,1,base la,"little, small",20,mundlay1996:165,1.0000,exact_form_gloss
Mundlay,116,1,basel,many' in one dialect,20,,,unmatched
Mundlay,117,1,basel aɖɖo,shrub,20,mundlay1996:163,1.0000,exact_form_gloss
Mundlay,118,1,base kol,younger wife,20,mundlay1996:164,1.0000,exact_form_gloss
Mundlay,119,1,batāme,thirst; to be thirsty,20,mundlay1996:168,1.0000,exact_form_gloss
Mundlay,120,1,bātuko,mango,20,mundlay1996:170,1.0000,exact_form_gloss
Mundlay,121,1,baʈiʈa,big flies (houseflies),20,mundlay1996:169,1.0000,exact_form_gloss
Mundlay,122,1,bawan,wife's sister,20,,,unmatched
Mundlay,123,1,bé,to give,20,mundlay1996:178,1.0000,exact_form_gloss
Mundlay,124,1,bédi,dialect variant of bédo,20,,,unmatched
Mundlay,125,1,bedo,"stick, wooden",20,mundlay1996:181,1.0000,exact_form_gloss
Mundlay,126,1,berí,to beat a drum,20,mundlay1996:194,0.8971,conservative_fuzzy
Mundlay,127,1,béri,to use,20,mundlay1996:195,0.8971,conservative_fuzzy
