Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Section,Span_Index,Raw_Form,Raw_Gloss,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,3.20.1.4:1,21,143,3.20.1.4,1,doqri,well,ingest,Zargari lexical item glossed by the source,doqri,well,adv manner,,rezaibaghbidi2003zargari:p143:s3.20.1.4:i1,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.4]",8c50fa05c257adafdbeceb3baefcb7d69cc16b3938f3d2e12c57a11b7d765c30
2026-08-25,2026-08-25,3.20.1.5:1,21,143,3.20.1.5,1,but,very,ingest,Zargari lexical item glossed by the source,but,very,adv degree,,rezaibaghbidi2003zargari:p143:s3.20.1.5:i1,"the quantitative pronoun list at 3.3.7.1 gives 'many, much, several'",no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.5]",a0ee5984b952a6f0bae23de081522969df8fb09ae4a7ad07f041e38784fbf5d1
2026-08-25,2026-08-25,3.19.1.1:2,21,143,3.19.1.1,2,/n-ašti,cannot,ingest,Zargari lexical item glossed by the source,n-ašti,cannot,verb modal indecl neg,,rezaibaghbidi2003zargari:p143:s3.19.1.1:i2,,no,"rezaibaghbidi2003zargari[p. 143, section 3.19.1.1]",e06f97e312fafbaf2e4ff682c6c913a55ff4b63e96a3dfa2fd6e3895c690cb18
2026-08-25,2026-08-25,3.19.1.2:2,21,143,3.19.1.2,2,garak xāv,I must eat,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 143, section 3.19.1.2]",190aaa5402768d097745704462e3c3d3af7d46763915b28f6bb40ab1b61b28b2
2026-08-25,2026-08-25,3.20.1.2:2,21,143,3.20.1.2,2,avdis,today,ingest,Zargari lexical item glossed by the source,avdis,today,adv temporal,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i2,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",3015cde25801ada371391be7ffaf47401c2207ffe34750eb40dc1ab5585b327b
2026-08-25,2026-08-25,3.20.1.3:2,21,143,3.20.1.3,2,ānglo,front; in front,ingest,Zargari lexical item glossed by the source,ānglo,front; in front,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i2,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",2d3a004a083210dd9d0c13341f46df82e20fc7f17e676d9ad3c85f4b20c45f28
2026-08-25,2026-08-25,3.20.1.4:2,21,143,3.20.1.4,2,khal,this way,ingest,Zargari lexical item glossed by the source,khal,this way,adv manner,,rezaibaghbidi2003zargari:p143:s3.20.1.4:i2,homonymous with khal 'this side',no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.4]",c0243f31ffdcc8a9f80af3b4071747ff70d6150b96c17f0ed1f617a2f9852c45
2026-08-25,2026-08-25,3.20.1.5:2,21,143,3.20.1.5,2,ela/feqeti,only,ingest,Zargari lexical item glossed by the source,ela,only,adv degree,,rezaibaghbidi2003zargari:p143:s3.20.1.5:i2,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.5]",e1f95af5b28476e8fccfc78f2358564d44bf998f1adb98180adb60af0b3822e4
2026-08-25,2026-08-25,3.20.1.5:2+1,21,143,3.20.1.5,2+1,,,ingest,Zargari lexical item glossed by the source,feqeti,only,adv degree,,rezaibaghbidi2003zargari:p143:s3.20.1.5:i2+1,printed as a synonym of ela,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.5]",77415e659ca1d5ca55d35307d86b7421450d85a17bf62e8c6370032a2cd284fd
2026-08-25,2026-08-25,3.19.1.1:3,21,143,3.19.1.1,3,ašti džani,I can go,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 143, section 3.19.1.1]",f78d19b01f3cf50bab1fe6129d8e452fbeff17a54044da24c81ee3bde16070f5
2026-08-25,2026-08-25,3.19.1.2:3,21,143,3.19.1.2,3,garak xāvās,I had to eat; I must have eaten,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 143, section 3.19.1.2]",419750a09ccf304176c0f5b6307cd1f83e6e0c0e3b90d689703da73a674eeb8c
2026-08-25,2026-08-25,3.20.1.2:3,21,143,3.20.1.2,3,āvā berš,this year,ingest,Zargari lexical item glossed by the source,āvā berš,this year,adv temporal multiword-expression,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i3,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",432f3644132cfd65eb0906c4464471ea0f71eab6a1734d1436ce115b3de1bede
2026-08-25,2026-08-25,3.20.1.3:3,21,143,3.20.1.3,3,anvri,out; outside,ingest,Zargari lexical item glossed by the source,anvri,out; outside,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i3,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",b7eef9baba165d2ee8c2926847b830f1cee97a2c0d49cf3ce1e35a6b71a6c76f
2026-08-25,2026-08-25,3.20.1.4:3,21,143,3.20.1.4,3,reštār,happily,ingest,Zargari lexical item glossed by the source,reštār,happily,adv manner,,rezaibaghbidi2003zargari:p143:s3.20.1.4:i3,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.4]",ca8fb551bf5bd35542dd5ef5cfca7ee962c125593afc9ef6b8a007470d7f4995
2026-08-25,2026-08-25,3.20.1.5:3,21,143,3.20.1.5,3,soni,enough,ingest,Zargari lexical item glossed by the source,soni,enough,adv degree,,rezaibaghbidi2003zargari:p143:s3.20.1.5:i3,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.5]",1f9674ea95f8f2174f4697e0c59b25f912484b7b63b7c5620279f644a429a37b
2026-08-25,2026-08-25,3.19.1.1:4,21,143,3.19.1.1,4,ašti džāvās,I could go,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 143, section 3.19.1.1]",ee99e116c6ba8f278efdf538d015d0c9d3fdf0470046588a200cf535ab822548
2026-08-25,2026-08-25,3.20.1.2:4,21,143,3.20.1.2,4,āvur dis,the day after tomorrow,ingest,Zargari lexical item glossed by the source,āvur dis,the day after tomorrow,adv temporal multiword-expression,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i4,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",aa9fd989d2a40ca211687dc357a11065c5e7c97c316f7d7e618ba5f7d3344c6c
2026-08-25,2026-08-25,3.20.1.3:4,21,143,3.20.1.3,4,ānvro,inside,ingest,Zargari lexical item glossed by the source,ānvro,inside,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i4,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",ddf6793d2d0977172f5f02106adcf63753002d06de66a1fb83129d3d4ad982ae
2026-08-25,2026-08-25,3.20.1.4:4,21,143,3.20.1.4,4,sige,quickly,ingest,Zargari lexical item glossed by the source,sige,quickly,adv manner,,rezaibaghbidi2003zargari:p143:s3.20.1.4:i4,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.4]",e5777a89aafd8fd67a238398e397ed1e362a622beb46120383f3980aef051e28
2026-08-25,2026-08-25,3.20.1.5:4,21,143,3.20.1.5,4,xaj(n)ri,few; little,ingest,Zargari lexical item glossed by the source,xajnri/xajri,few; little,adv degree quantifier,,rezaibaghbidi2003zargari:p143:s3.20.1.5:i4 rezaibaghbidi2003zargari:p143:s3.20.1.5:i4:variant:2,the source prints xaj(n)ri,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.5]",f335f44e2660da8b574282646ac5bd6adad76f1c8723d5a09e8cc58beb658c8c
2026-08-25,2026-08-25,3.19.1.1:5,21,143,3.19.1.1,5,n-ašti džālās,he could not go,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 143, section 3.19.1.1]",8e0a27bda04509a3233aacaeeb9d5b4c50652d9ba36c749c493943738c53d480
2026-08-25,2026-08-25,3.20.1.2:5,21,143,3.20.1.2,5,ājāndās berš,next year,ingest,Zargari lexical item glossed by the source,ājāndās berš,next year,adv temporal multiword-expression,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i5,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",ba3c789326fde113e117f12177b191dcc8efa543677541d9bf0a78ec8b4016ed
2026-08-25,2026-08-25,3.20.1.3:5,21,143,3.20.1.3,5,bāšu,near,ingest,Zargari lexical item glossed by the source,bāšu,near,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i5,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",78950f120dcf87a5e2399e9c021d019cb94ed531ceb75e82756ce03b865fa25a
2026-08-25,2026-08-25,3.20.1.2:6,21,143,3.20.1.2,6,bersi,last year,ingest,Zargari lexical item glossed by the source,bersi,last year,adv temporal,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i6,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",6069e8fcb051113fa354f17687cdd3775e80e1a1c874d00e51b8caa80d82c81b
2026-08-25,2026-08-25,3.20.1.3:6,21,143,3.20.1.3,6,khal,this side,ingest,Zargari lexical item glossed by the source,khal,this side,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i6,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",6991822b8dcd3ab339555b595ca6992d318aa81151e4c798d28d07e9d09552fa
2026-08-25,2026-08-25,3.20.1.2:7,21,143,3.20.1.2,7,diseste,every day,ingest,Zargari lexical item glossed by the source,diseste/dis-este,every day,adv temporal,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i7 rezaibaghbidi2003zargari:p143:s3.20.1.2:i7:variant:2,the hyphenated spelling is printed at 3.1.16,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",09b4ec2af4b219cfa7c962ed9e61bbb71bde05d32d4158ac32ec6d477f7e4920
2026-08-25,2026-08-25,3.20.1.3:7,21,143,3.20.1.3,7,mošgār,in the middle,ingest,Zargari lexical item glossed by the source,mošgār,in the middle,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i7,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",cfb3f7a41a66cebb819e278d7eec2e6dbb8a811f29f7ca4ebab97b0c06b333c1
2026-08-25,2026-08-25,3.20.1.2:8,21,143,3.20.1.2,8,rājtādu,every night,ingest,Zargari lexical item glossed by the source,rājtādu/rājt-ādu,every night,adv temporal,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i8 rezaibaghbidi2003zargari:p143:s3.20.1.2:i8:variant:2,the hyphenated spelling is printed at 3.1.16,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",6cb4889d9e77ba902b4bd64b4a35327edc098bdcd2927fbab5b0eb20c179d460
2026-08-25,2026-08-25,3.20.1.3:8,21,143,3.20.1.3,8,okorik,that side,ingest,Zargari lexical item glossed by the source,okorik,that side,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i8,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",a6a372ed80060f1a29c842942f46adda405564f87970969063d3fece5062a7ca
2026-08-25,2026-08-25,3.20.1.2:9,21,143,3.20.1.2,9,idž/iž,yesterday,dup,repeated mention; citation folded into the record installed at 2.3.21:1,,,,,rezaibaghbidi2003zargari:p128:s2.3.21:i1,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",96dd08527412c1dcde043cb6df05cd81f0215473da71b50b73d74eb2f5234885
2026-08-25,2026-08-25,3.20.1.3:9,21,143,3.20.1.3,9,(o)kotu/otu,there,ingest,Zargari lexical item glossed by the source,okotu/kotu/otu,there,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i9 rezaibaghbidi2003zargari:p143:s3.20.1.3:i9:variant:2 rezaibaghbidi2003zargari:p143:s3.20.1.3:i9:variant:3,the source prints (o)kotu/otu,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",0d18e5065a61cf6c063f04e337cf194b3a514ed19f897332f909cef7b572f182
2026-08-25,2026-08-25,3.20.1.2:10,21,143,3.20.1.2,10,nāklās rāt/idž bijavli,last night,ingest,Zargari lexical item glossed by the source,nāklās rāt/idž bijavli,last night,adv temporal multiword-expression,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i10 rezaibaghbidi2003zargari:p143:s3.20.1.2:i10:variant:2,the source prints two expressions separated by a slash,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",490467d4b134c981a8ba7083d5e433ebdedf5d51f2eecb406fd3ea778ff1b507
2026-08-25,2026-08-25,3.20.1.3:10,21,143,3.20.1.3,10,opro,above,dup,repeated mention; citation folded into the record installed at 2.3.3:3,,,,,rezaibaghbidi2003zargari:p127:s2.3.3:i3,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",eaac87a85e04feea54f7f98ff5bd553405fafce3f700820186d0ceaf73ed4f6b
2026-08-25,2026-08-25,3.20.1.2:11,21,143,3.20.1.2,11,šambas,Saturday,ingest,Zargari lexical item glossed by the source,šambas,Saturday,noun temporal,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i11,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",0280aa28747931e5c3a3573dd6d4fe2d8399991fe04b413b8a296bf85da36b6d
2026-08-25,2026-08-25,3.20.1.3:11,21,143,3.20.1.3,11,teli,below,ingest,Zargari lexical item glossed by the source,teli,below,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i11,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",00379e49e6e25f84b7e161c335ed3acbc5047127800cc640c1514a93a746591a
2026-08-25,2026-08-25,3.20.1.2:12,21,143,3.20.1.2,12,tāqānāsqu,up to now,ingest,Zargari lexical item glossed by the source,tāqānāsqu,up to now,adv temporal,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i12,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",6329e0d346e8bb2a00e1bc8029887f4e9120fa344256f722ba372312d40d5cbb
2026-08-25,2026-08-25,3.20.1.3:12,21,143,3.20.1.3,12,pālo,back,ingest,Zargari lexical item glossed by the source,pālo,back,adv spatial,,rezaibaghbidi2003zargari:p143:s3.20.1.3:i12,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.3]",7ce9ebdd98483068a606bb515c9f1e1b6476f26e24f7fdab2db56e6ce55b4595
2026-08-25,2026-08-25,3.20.1.2:13,21,143,3.20.1.2,13,tāššā,tomorrow,dup,repeated mention; citation folded into the record installed at 2.3.7:6,,,,,rezaibaghbidi2003zargari:p127:s2.3.7:i6,,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",415f6edb0da194248342b1e29b19bebe91a20e1ca0665054b67d1e6d04d9135e
2026-08-25,2026-08-25,3.20.1.2:14,21,143,3.20.1.2,14,terin berš āng(un)lo,three years ago,ingest,Zargari lexical item glossed by the source,terin berš āngunlo/terin berš ānglo,three years ago,adv temporal multiword-expression,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i14 rezaibaghbidi2003zargari:p143:s3.20.1.2:i14:variant:2,the source prints āng(un)lo,no,"rezaibaghbidi2003zargari[p. 143, section 3.20.1.2]",d697c77c8b2da68e990aa14eaed14d02da458068ff0da6245165b7eead5c08ee
2026-08-25,2026-08-25,3.20.1.6:1,22,144,3.20.1.6,1,hatmi,undoubtedly,ingest,Zargari lexical item glossed by the source,hatmi,undoubtedly,adv,,rezaibaghbidi2003zargari:p144:s3.20.1.6:i1,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.1.6]",ac4ddff716805dae2960e101a0fefdb18a7bddca2841bce2a808376471ccac8a
2026-08-25,2026-08-25,3.20.1.7:1,22,144,3.20.1.7,1,nā,no,ingest,Zargari lexical item glossed by the source,nā,no,part neg,,rezaibaghbidi2003zargari:p144:s3.20.1.7:i1,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.1.7]",15b7b18a70aca2edfd783befe6da72a3a2ff709b8aeae38bbcee1f71dec90a11
2026-08-25,2026-08-25,3.20.1.8:1,22,144,3.20.1.8,1,avalan,first(ly),ingest,Zargari lexical item glossed by the source,avalan,first; firstly,adv,,rezaibaghbidi2003zargari:p144:s3.20.1.8:i1,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.1.8]",0f2d1949d8df088dcdb37ce77521a2fd0f22c942834486098b4765cdc8c610ad
2026-08-25,2026-08-25,3.20.2.1:1,22,144,3.20.2.1,1,a(n)vri,out of,ingest,Zargari lexical item glossed by the source,anvri/avri,out of,postp spatial,,rezaibaghbidi2003zargari:p144:s3.20.2.1:i1 rezaibaghbidi2003zargari:p144:s3.20.2.1:i1:variant:2,the source prints a(n)vri,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.2.1]",b607162f74f519f9966b2eef113c400377100706c5ebc05378fab7e7ce292b24
2026-08-25,2026-08-25,3.20.3.1:1,22,144,3.20.3.1,1,agar/ aja,if,dup,repeated mention; citation folded into the record installed at 2.5.1:6,,,,,rezaibaghbidi2003zargari:p129:s2.5.1:i6,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.3.1]",b47f628cd90ba7e1f7eae856cb343f88b9723f52cb9f66bb6d302073906dc421
2026-08-25,2026-08-25,3.20.4.1:1,22,144,3.20.4.1,1,ne-phendom,I did not say,ingest,Zargari lexical item glossed by the source,ne-phendom,I did not say,verb neg 1sg,,rezaibaghbidi2003zargari:p144:s3.20.4.1:i1,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.4.1]",3b0eb6c049f12e518835d5e3077e4b107a7cc13c12a783317dbb4c597e138d60
2026-08-25,2026-08-25,3.20.4.2:1,22,144,3.20.4.2,1,3.20.4.2. The negative form of the verb (i)si,is; are; there is; there are,ingest,Zargari lexical item glossed by the source,isi/si,is; are; there is; there are,verb copula 3sg 3pl,,rezaibaghbidi2003zargari:p144:s3.20.4.2:i1 rezaibaghbidi2003zargari:p144:s3.20.4.2:i1:variant:2,the source prints (i)si,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.4.2]",02e0fd8ea15d008ffa2caaee58a2f16a459d75dfc569beaed7bd9e29cb70cc4c
2026-08-25,2026-08-25,3.20.4.3:1,22,144,3.20.4.3,1,m-āč (< mā-āč),Do not stay!,dup,repeated mention; citation folded into the record installed at 2.3.11:1,,,,,rezaibaghbidi2003zargari:p128:s2.3.11:i1,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.4.3]",ee3ac4dd1a9cc355b513971b153c73a67b0840bde97f40a83243c39d7d0bb508
2026-08-25,2026-08-25,3.20.5.1:1,22,144,3.20.5.1,1,ah,Ah! Ugh!,ingest,Zargari lexical item glossed by the source,ah,ah!; ugh!,interj,,rezaibaghbidi2003zargari:p144:s3.20.5.1:i1,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.5.1]",452ac8da3ceed63a4b81707ebc038d9b0b548e11cbd4651e5f2e63aee4d144e4
2026-08-25,2026-08-25,4.1.1:1,22,144,4.1.1,1,kaja qali guruvni,this black cow,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 144, section 4.1.1]",70e950a0dd29a2b8709647d936f85001334335af5ca8699b1291162796e017a4
2026-08-25,2026-08-25,3.20.1.6:2,22,144,3.20.1.6,2,vājā,yes,ingest,Zargari lexical item glossed by the source,vājā,yes,part,,rezaibaghbidi2003zargari:p144:s3.20.1.6:i2,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.1.6]",dc009d68e62613f9f8851dc33f461059a8f3b027bc77aa896a9b4fa8d35f7728
2026-08-25,2026-08-25,3.20.1.8:2,22,144,3.20.1.8,2,āndāmā,together,ingest,Zargari lexical item glossed by the source,āndāmā,together,adv loanword,< Greek αντάμα.,rezaibaghbidi2003zargari:p144:s3.20.1.8:i2,etymology printed at 5.3,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.1.8]",a63fb92be64af50dd4bc7348b4b849c94d2324c94394758bac3111a456b3aa4a
2026-08-25,2026-08-25,3.20.2.1:2,22,144,3.20.2.1,2,ānglo,in front of,ingest,Zargari lexical item glossed by the source,ānglo,in front of,postp spatial,,rezaibaghbidi2003zargari:p144:s3.20.2.1:i2,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.2.1]",0e96c1d999947b1cea4416726c3ea24959acc0b6976ca1cfa0bf8c7eba4edb10
2026-08-25,2026-08-25,3.20.3.1:2,22,144,3.20.3.1,2,ām(m)ā,but,dup,repeated mention; citation folded into the record installed at 2.3.7:4,,,,,rezaibaghbidi2003zargari:p127:s2.3.7:i4,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.3.1]",f11d202536d290c01772817a27e5b16ba0dc5db187cb2d737b81a503098e22a4
2026-08-25,2026-08-25,3.20.4.1:2,22,144,3.20.4.1,2,nāšundās,he did not hear,ingest,Zargari lexical item glossed by the source,nā-šundās,he did not hear,verb neg 3sg,,rezaibaghbidi2003zargari:p144:s3.20.4.1:i2,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.4.1]",0c5cd801ee17a2a4083f5a988145adc2aaa362c0fb32a659c07d76cc7a8a4061
2026-08-25,2026-08-25,3.20.4.2:2,22,144,3.20.4.2,2,is nā-nāj,is not; are not; there is not; there are not,ingest,Zargari lexical item glossed by the source,nā-nāj,is not; are not; there is not; there are not,verb copula neg 3sg 3pl,,rezaibaghbidi2003zargari:p144:s3.20.4.2:i2,the printed line breaks after nā- and resumes with -nāj,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.4.2]",bf51a6e292757092f68159ffc0de3e7af49d160efeb357b1d7ec6c9701d1fd0b
2026-08-25,2026-08-25,3.20.4.3:2,22,144,3.20.4.3,2,m-ān (< mā-ān),Do not bring!,dup,repeated mention; citation folded into the record installed at 2.3.11:2,,,,,rezaibaghbidi2003zargari:p128:s2.3.11:i2,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.4.3]",c43471de4433357f3cf157293c887850ddf65d9b20d3c639c7e5899a7f9574b4
2026-08-25,2026-08-25,3.20.5.1:2,22,144,3.20.5.1,2,āx,Alas! Ouch!,ingest,Zargari lexical item glossed by the source,āx,alas!; ouch!,interj,,rezaibaghbidi2003zargari:p144:s3.20.5.1:i2,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.5.1]",d6dd87460c998bff248978261953f164844d92558f42493246bbc1aa59352123
2026-08-25,2026-08-25,4.1.1:2,22,144,4.1.1,2,pāndž berš,five years,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 144, section 4.1.1]",97bf544322a8c1debf272e1770bf9593e53ff64875c5aec014bdc5c3f29bc848
2026-08-25,2026-08-25,3.20.1.6:3,22,144,3.20.1.6,3,sori,yes,ingest,Zargari lexical item glossed by the source,sori,yes,part,,rezaibaghbidi2003zargari:p144:s3.20.1.6:i3,used as an affirmative reply to a negative question; homonymous with the interrogative sori 'how?',no,"rezaibaghbidi2003zargari[p. 144, section 3.20.1.6]",75c0c32bb9c9285e9e7256b86cd1339f68046dbac7c861fc782ffa1953422b74
2026-08-25,2026-08-25,3.20.1.8:3,22,144,3.20.1.8,3,dā,also; too,ingest,Zargari lexical item glossed by the source,dā,also; too,adv,,rezaibaghbidi2003zargari:p144:s3.20.1.8:i3,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.1.8]",947b4e5eab10ff132cc89444e62e960dc8163145d3053e5cd322309a8fcd04c1
2026-08-25,2026-08-25,3.20.2.1:3,22,144,3.20.2.1,3,ā(n)vro,"in, inside",ingest,Zargari lexical item glossed by the source,ānvro/āvro,in; inside,postp spatial,,rezaibaghbidi2003zargari:p144:s3.20.2.1:i3 rezaibaghbidi2003zargari:p144:s3.20.2.1:i3:variant:2,the source prints ā(n)vro,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.2.1]",fe40759bc68b1ddb8f6e5fa1797757409cbc2c05595663adfd82dd724c560a79
2026-08-25,2026-08-25,3.20.3.1:3,22,144,3.20.3.1,3,kālus güra,"because, since; so that",ingest,Zargari lexical item glossed by the source,kālus güra,because; since; so that,conj multiword-expression,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i3,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.3.1]",3a16f1ab12cfe6af1b0123bf68077d182a4cb7dfbe262151a5002ec1b7617714
2026-08-25,2026-08-25,3.20.5.1:3,22,144,3.20.5.1,3,bah,How nice! Wow!,ingest,Zargari lexical item glossed by the source,bah,how nice!; wow!,interj,,rezaibaghbidi2003zargari:p144:s3.20.5.1:i3,,no,"rezaibaghbidi2003zargari[p. 144, section 3.20.5.1]",f611506a05ab0f941b20f541d7f0392ec5b3f9a1b327b1ed76054a27a0512b03
2026-08-25,2026-08-25,4.1.1:3,22,144,4.1.1,3,khām-us ānvro,in the sun,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 144, section 4.1.1]",02f7e06599d4840d8f8e351030942718883307fd01d44874b2375951b8ff839f
