Snapshot_Table,Source_Row,Concept_Number,Source_Item,Source_Gloss,Canonical_Gloss,Source_Lect,Upstream_Language_ID,Jambu_Language_ID,Dialect_ID,Raw_Cell,Form_Index,Transcription,Status,Reason,Entry_Key
khobwa.tsv,28,27,,bitter,bitter,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,tʃakde,1,tʃakde,installed,source-matrix form,abrahammonpa2018:khobwa:r028:g:v1
khobwa.tsv,29,28,,black,black,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,esai,1,esai,installed,source-matrix form,abrahammonpa2018:khobwa:r029:w:v1
khobwa.tsv,29,28,,black,black,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,esai; soi,1,esai,installed,source-matrix form,abrahammonpa2018:khobwa:r029:x:v1
khobwa.tsv,29,28,,black,black,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,esai; soi,2,soi,installed,source-matrix form,abrahammonpa2018:khobwa:r029:x:v2
khobwa.tsv,29,28,,black,black,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,esai,1,esai,installed,source-matrix form,abrahammonpa2018:khobwa:r029:v:v1
khobwa.tsv,29,28,,black,black,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,soi,1,soi,installed,source-matrix form,abrahammonpa2018:khobwa:r029:y:v1
khobwa.tsv,29,28,,black,black,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,esui,1,esui,installed,source-matrix form,abrahammonpa2018:khobwa:r029:z:v1
khobwa.tsv,29,28,,black,black,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,atʃõ,1,atʃõ,installed,source-matrix form,abrahammonpa2018:khobwa:r029:E:v1
khobwa.tsv,29,28,,black,black,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,atʃuŋ,1,atʃuŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r029:i:v1
khobwa.tsv,29,28,,black,black,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,atʃuŋ,1,atʃuŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r029:b:v1
khobwa.tsv,29,28,,black,black,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,atʃuŋ,1,atʃuŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r029:d:v1
khobwa.tsv,29,28,,black,black,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,atʃuŋ,1,atʃuŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r029:l:v1
khobwa.tsv,29,28,,black,black,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,atʃuŋ,1,atʃuŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r029:m:v1
khobwa.tsv,29,28,,black,black,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,utʃham,1,utʃham,installed,source-matrix form,abrahammonpa2018:khobwa:r029:c:v1
khobwa.tsv,29,28,,black,black,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,utʃham,1,utʃham,installed,source-matrix form,abrahammonpa2018:khobwa:r029:g:v1
khobwa.tsv,30,29,,blanket,blanket,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,emau,1,emau,installed,source-matrix form,abrahammonpa2018:khobwa:r030:w:v1
khobwa.tsv,30,29,,blanket,blanket,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,imoŋ,1,imoŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r030:x:v1
khobwa.tsv,30,29,,blanket,blanket,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,imoŋ,1,imoŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r030:v:v1
khobwa.tsv,30,29,,blanket,blanket,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,khombal,1,khombal,installed,source-matrix form,abrahammonpa2018:khobwa:r030:y:v1
khobwa.tsv,30,29,,blanket,blanket,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,jomaŋ,1,jomaŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r030:z:v1
khobwa.tsv,30,29,,blanket,blanket,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,kombolo,1,kombolo,installed,source-matrix form,abrahammonpa2018:khobwa:r030:E:v1
khobwa.tsv,30,29,,blanket,blanket,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,lembo,1,lembo,installed,source-matrix form,abrahammonpa2018:khobwa:r030:i:v1
khobwa.tsv,30,29,,blanket,blanket,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,lombu,1,lombu,installed,source-matrix form,abrahammonpa2018:khobwa:r030:b:v1
khobwa.tsv,30,29,,blanket,blanket,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,lembo,1,lembo,installed,source-matrix form,abrahammonpa2018:khobwa:r030:d:v1
khobwa.tsv,30,29,,blanket,blanket,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,lembo,1,lembo,installed,source-matrix form,abrahammonpa2018:khobwa:r030:l:v1
khobwa.tsv,30,29,,blanket,blanket,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,kapu,1,kapu,installed,source-matrix form,abrahammonpa2018:khobwa:r030:m:v1
khobwa.tsv,30,29,,blanket,blanket,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,neloʔ,1,neloʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r030:c:v1
khobwa.tsv,30,29,,blanket,blanket,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,neloʔ,1,neloʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r030:g:v1
khobwa.tsv,31,30,,blood,blood,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,efua,1,efua,installed,source-matrix form,abrahammonpa2018:khobwa:r031:w:v1
khobwa.tsv,31,30,,blood,blood,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,efua,1,efua,installed,source-matrix form,abrahammonpa2018:khobwa:r031:x:v1
khobwa.tsv,31,30,,blood,blood,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,efua,1,efua,installed,source-matrix form,abrahammonpa2018:khobwa:r031:v:v1
khobwa.tsv,31,30,,blood,blood,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,nəfai,1,nəfai,installed,source-matrix form,abrahammonpa2018:khobwa:r031:y:v1
khobwa.tsv,31,30,,blood,blood,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,məfai,1,məfai,installed,source-matrix form,abrahammonpa2018:khobwa:r031:z:v1
khobwa.tsv,31,30,,blood,blood,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,ha,1,ha,installed,source-matrix form,abrahammonpa2018:khobwa:r031:E:v1
khobwa.tsv,31,30,,blood,blood,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,ha,1,ha,installed,source-matrix form,abrahammonpa2018:khobwa:r031:i:v1
khobwa.tsv,31,30,,blood,blood,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,he,1,he,installed,source-matrix form,abrahammonpa2018:khobwa:r031:b:v1
khobwa.tsv,31,30,,blood,blood,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,he,1,he,installed,source-matrix form,abrahammonpa2018:khobwa:r031:d:v1
khobwa.tsv,31,30,,blood,blood,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,hɛh̥,1,hɛh̥,installed,source-matrix form,abrahammonpa2018:khobwa:r031:l:v1
khobwa.tsv,31,30,,blood,blood,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,ha,1,ha,installed,source-matrix form,abrahammonpa2018:khobwa:r031:m:v1
khobwa.tsv,31,30,,blood,blood,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,hoi,1,hoi,installed,source-matrix form,abrahammonpa2018:khobwa:r031:c:v1
khobwa.tsv,31,30,,blood,blood,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,hoi,1,hoi,installed,source-matrix form,abrahammonpa2018:khobwa:r031:g:v1
khobwa.tsv,32,31,,boat,boat,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,naw,1,naw,installed,source-matrix form,abrahammonpa2018:khobwa:r032:w:v1
khobwa.tsv,32,31,,boat,boat,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,naw,1,naw,installed,source-matrix form,abrahammonpa2018:khobwa:r032:x:v1
khobwa.tsv,32,31,,boat,boat,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,na,1,na,installed,source-matrix form,abrahammonpa2018:khobwa:r032:v:v1
khobwa.tsv,32,31,,boat,boat,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,nau,1,nau,installed,source-matrix form,abrahammonpa2018:khobwa:r032:y:v1
khobwa.tsv,32,31,,boat,boat,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,khiuŋ,1,khiuŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r032:z:v1
khobwa.tsv,32,31,,boat,boat,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,nau,1,nau,installed,source-matrix form,abrahammonpa2018:khobwa:r032:E:v1
khobwa.tsv,32,31,,boat,boat,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,naw,1,naw,installed,source-matrix form,abrahammonpa2018:khobwa:r032:i:v1
khobwa.tsv,32,31,,boat,boat,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,khĭ,1,khĭ,installed,source-matrix form,abrahammonpa2018:khobwa:r032:b:v1
khobwa.tsv,32,31,,boat,boat,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,nõ,1,nõ,installed,source-matrix form,abrahammonpa2018:khobwa:r032:d:v1
khobwa.tsv,32,31,,boat,boat,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,nõ,1,nõ,installed,source-matrix form,abrahammonpa2018:khobwa:r032:l:v1
khobwa.tsv,32,31,,boat,boat,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,–,,,excluded,explicit dash or blank source cell,
khobwa.tsv,32,31,,boat,boat,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,–,,,excluded,explicit dash or blank source cell,
khobwa.tsv,32,31,,boat,boat,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,naw,1,naw,installed,source-matrix form,abrahammonpa2018:khobwa:r032:g:v1
khobwa.tsv,33,32,,body,body,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,eso,1,eso,installed,source-matrix form,abrahammonpa2018:khobwa:r033:w:v1
khobwa.tsv,33,32,,body,body,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,siu,1,siu,installed,source-matrix form,abrahammonpa2018:khobwa:r033:x:v1
khobwa.tsv,33,32,,body,body,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,eso,1,eso,installed,source-matrix form,abrahammonpa2018:khobwa:r033:v:v1
khobwa.tsv,33,32,,body,body,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,siu,1,siu,installed,source-matrix form,abrahammonpa2018:khobwa:r033:y:v1
khobwa.tsv,33,32,,body,body,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,ʃuʔ,1,ʃuʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r033:z:v1
khobwa.tsv,33,32,,body,body,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,liʔ,1,liʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r033:E:v1
khobwa.tsv,33,32,,body,body,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,lui,1,lui,installed,source-matrix form,abrahammonpa2018:khobwa:r033:i:v1
khobwa.tsv,33,32,,body,body,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,aʃo,1,aʃo,installed,source-matrix form,abrahammonpa2018:khobwa:r033:b:v1
khobwa.tsv,33,32,,body,body,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,so,1,so,installed,source-matrix form,abrahammonpa2018:khobwa:r033:d:v1
khobwa.tsv,33,32,,body,body,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,so,1,so,installed,source-matrix form,abrahammonpa2018:khobwa:r033:l:v1
khobwa.tsv,33,32,,body,body,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,aʃo,1,aʃo,installed,source-matrix form,abrahammonpa2018:khobwa:r033:m:v1
khobwa.tsv,33,32,,body,body,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,lusmama,1,lusmama,installed,source-matrix form,abrahammonpa2018:khobwa:r033:c:v1
khobwa.tsv,33,32,,body,body,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,lismamu; zug,1,lismamu,installed,source-matrix form,abrahammonpa2018:khobwa:r033:g:v1
khobwa.tsv,33,32,,body,body,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,lismamu; zug,2,zug,installed,source-matrix form,abrahammonpa2018:khobwa:r033:g:v2
khobwa.tsv,34,33,,bone,bone,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,ezak,1,ezak,installed,source-matrix form,abrahammonpa2018:khobwa:r034:w:v1
khobwa.tsv,34,33,,bone,bone,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,ezeŋ,1,ezeŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:x:v1
khobwa.tsv,34,33,,bone,bone,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,ezeŋ,1,ezeŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:v:v1
khobwa.tsv,34,33,,bone,bone,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,nizeŋ,1,nizeŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:y:v1
khobwa.tsv,34,33,,bone,bone,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,ezeŋ,1,ezeŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:z:v1
khobwa.tsv,34,33,,bone,bone,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,skik,1,skik,installed,source-matrix form,abrahammonpa2018:khobwa:r034:E:v1
khobwa.tsv,34,33,,bone,bone,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,skik,1,skik,installed,source-matrix form,abrahammonpa2018:khobwa:r034:i:v1
khobwa.tsv,34,33,,bone,bone,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,skiʔ,1,skiʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:b:v1
khobwa.tsv,34,33,,bone,bone,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,skik,1,skik,installed,source-matrix form,abrahammonpa2018:khobwa:r034:d:v1
khobwa.tsv,34,33,,bone,bone,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,səkiʔ,1,səkiʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:l:v1
khobwa.tsv,34,33,,bone,bone,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,axik,1,axik,installed,source-matrix form,abrahammonpa2018:khobwa:r034:m:v1
khobwa.tsv,34,33,,bone,bone,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,ʃukuʃ,1,ʃukuʃ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:c:v1
khobwa.tsv,34,33,,bone,bone,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,ʃukuʃ,1,ʃukuʃ,installed,source-matrix form,abrahammonpa2018:khobwa:r034:g:v1
khobwa.tsv,35,34,,bow,bow,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,rak,1,rak,installed,source-matrix form,abrahammonpa2018:khobwa:r035:w:v1
khobwa.tsv,35,34,,bow,bow,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,rak,1,rak,installed,source-matrix form,abrahammonpa2018:khobwa:r035:x:v1
khobwa.tsv,35,34,,bow,bow,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,rak,1,rak,installed,source-matrix form,abrahammonpa2018:khobwa:r035:v:v1
khobwa.tsv,35,34,,bow,bow,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,rak,1,rak,installed,source-matrix form,abrahammonpa2018:khobwa:r035:y:v1
khobwa.tsv,35,34,,bow,bow,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,rak,1,rak,installed,source-matrix form,abrahammonpa2018:khobwa:r035:z:v1
khobwa.tsv,35,34,,bow,bow,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,mili,1,mili,installed,source-matrix form,abrahammonpa2018:khobwa:r035:E:v1
khobwa.tsv,35,34,,bow,bow,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,li,1,li,installed,source-matrix form,abrahammonpa2018:khobwa:r035:i:v1
khobwa.tsv,35,34,,bow,bow,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,ri,1,ri,installed,source-matrix form,abrahammonpa2018:khobwa:r035:b:v1
khobwa.tsv,35,34,,bow,bow,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,miʔ,1,miʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r035:d:v1
khobwa.tsv,35,34,,bow,bow,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,miʔri,1,miʔri,installed,source-matrix form,abrahammonpa2018:khobwa:r035:l:v1
khobwa.tsv,35,34,,bow,bow,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,li,1,li,installed,source-matrix form,abrahammonpa2018:khobwa:r035:m:v1
khobwa.tsv,35,34,,bow,bow,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,li,1,li,installed,source-matrix form,abrahammonpa2018:khobwa:r035:c:v1
khobwa.tsv,35,34,,bow,bow,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,li,1,li,installed,source-matrix form,abrahammonpa2018:khobwa:r035:g:v1
khobwa.tsv,36,35,,branch,branch,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,phoŋ,1,phoŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:w:v1
khobwa.tsv,36,35,,branch,branch,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,edəphou,1,edəphou,installed,source-matrix form,abrahammonpa2018:khobwa:r036:x:v1
khobwa.tsv,36,35,,branch,branch,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,edəphou,1,edəphou,installed,source-matrix form,abrahammonpa2018:khobwa:r036:v:v1
khobwa.tsv,36,35,,branch,branch,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,edəphou,1,edəphou,installed,source-matrix form,abrahammonpa2018:khobwa:r036:y:v1
khobwa.tsv,36,35,,branch,branch,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,edəphou,1,edəphou,installed,source-matrix form,abrahammonpa2018:khobwa:r036:z:v1
khobwa.tsv,36,35,,branch,branch,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,aphaŋalo,1,aphaŋalo,installed,source-matrix form,abrahammonpa2018:khobwa:r036:E:v1
khobwa.tsv,36,35,,branch,branch,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,aphoŋ,1,aphoŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:i:v1
khobwa.tsv,36,35,,branch,branch,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,aphaŋ,1,aphaŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:b:v1
khobwa.tsv,36,35,,branch,branch,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,apaŋ; hiŋapaŋ,1,apaŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:d:v1
khobwa.tsv,36,35,,branch,branch,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,apaŋ; hiŋapaŋ,2,hiŋapaŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:d:v2
khobwa.tsv,36,35,,branch,branch,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,aphaŋ,1,aphaŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:l:v1
khobwa.tsv,36,35,,branch,branch,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,hiŋaxiŋ,1,hiŋaxiŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:m:v1
khobwa.tsv,36,35,,branch,branch,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,alaʔ,1,alaʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r036:c:v1
khobwa.tsv,36,35,,branch,branch,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,alak,1,alak,installed,source-matrix form,abrahammonpa2018:khobwa:r036:g:v1
khobwa.tsv,37,36,,broken,broken,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,etʃõ,1,etʃõ,installed,source-matrix form,abrahammonpa2018:khobwa:r037:w:v1
khobwa.tsv,37,36,,broken,broken,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,edʒok; dʒolek,1,edʒok,installed,source-matrix form,abrahammonpa2018:khobwa:r037:x:v1
khobwa.tsv,37,36,,broken,broken,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,edʒok; dʒolek,2,dʒolek,installed,source-matrix form,abrahammonpa2018:khobwa:r037:x:v2
khobwa.tsv,37,36,,broken,broken,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,tʃoda,1,tʃoda,installed,source-matrix form,abrahammonpa2018:khobwa:r037:v:v1
khobwa.tsv,37,36,,broken,broken,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,dʒui,1,dʒui,installed,source-matrix form,abrahammonpa2018:khobwa:r037:y:v1
khobwa.tsv,37,36,,broken,broken,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,muduŋ; mutʃun,1,muduŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r037:z:v1
khobwa.tsv,37,36,,broken,broken,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,muduŋ; mutʃun,2,mutʃun,installed,source-matrix form,abrahammonpa2018:khobwa:r037:z:v2
khobwa.tsv,37,36,,broken,broken,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,khana,1,khana,installed,source-matrix form,abrahammonpa2018:khobwa:r037:E:v1
khobwa.tsv,37,36,,broken,broken,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,khja,1,khja,installed,source-matrix form,abrahammonpa2018:khobwa:r037:i:v1
khobwa.tsv,37,36,,broken,broken,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,zekmaniʔ,1,zekmaniʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r037:b:v1
khobwa.tsv,37,36,,broken,broken,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,dʒeʔboʔ,1,dʒeʔboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r037:d:v1
khobwa.tsv,37,36,,broken,broken,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,dʒekhan,1,dʒekhan,installed,source-matrix form,abrahammonpa2018:khobwa:r037:l:v1
khobwa.tsv,37,36,,broken,broken,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tʃadoŋ,1,tʃadoŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r037:m:v1
khobwa.tsv,37,36,,broken,broken,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,geɾloŋ,1,geɾloŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r037:c:v1
khobwa.tsv,37,36,,broken,broken,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,gedʒuide,1,gedʒuide,installed,source-matrix form,abrahammonpa2018:khobwa:r037:g:v1
khobwa.tsv,38,37,,broom,broom,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,sasəraŋ,1,sasəraŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r038:w:v1
khobwa.tsv,38,37,,broom,broom,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,sasəraŋ,1,sasəraŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r038:x:v1
khobwa.tsv,38,37,,broom,broom,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,sasəraŋ,1,sasəraŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r038:v:v1
khobwa.tsv,38,37,,broom,broom,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,bigma,1,bigma,installed,source-matrix form,abrahammonpa2018:khobwa:r038:y:v1
khobwa.tsv,38,37,,broom,broom,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,sasəraŋ; ebikma,1,sasəraŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r038:z:v1
khobwa.tsv,38,37,,broom,broom,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,sasəraŋ; ebikma,2,ebikma,installed,source-matrix form,abrahammonpa2018:khobwa:r038:z:v2
khobwa.tsv,38,37,,broom,broom,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,tʃantʃiriŋ,1,tʃantʃiriŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r038:E:v1
khobwa.tsv,38,37,,broom,broom,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,tʃantʃiɾi,1,tʃantʃiɾi,installed,source-matrix form,abrahammonpa2018:khobwa:r038:i:v1
khobwa.tsv,38,37,,broom,broom,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,tʃantʃəɾi,1,tʃantʃəɾi,installed,source-matrix form,abrahammonpa2018:khobwa:r038:b:v1
khobwa.tsv,38,37,,broom,broom,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,tʃaɲtʃɾi,1,tʃaɲtʃɾi,installed,source-matrix form,abrahammonpa2018:khobwa:r038:d:v1
