Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Dialect_Tag,Page,Row,Item,Source_Record,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Crossref_Target_Raw,Crossref_Target_Key,Crossref_Status,Crossref_Reason,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,bhattacharya1968bonda:C:c1.p110.r7.i2193.s2190,"mɔrtɔk', mɔmɔrtɔk'",star,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,110,7,2193,2190,1,2,bhattacharya1968bonda:C:c1.p110.r7.i2193.s2190:v2,bhattacharya1968bonda:C:c1.p110.r7.i2193.s2190,mɔmɔrtɔk',star,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 110, row 7, item 2193]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3953d9e24efd0456c195a51af634d5c3291123a52e96987e93918160e6b5decf
2026-08-28,bhattacharya1968bonda:C:c1.p109.r10.i2177.s2173,"mɔtri, mɔntri",minister,ETY:De./mɔntri/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,109,10,2177,2173,1,1,bhattacharya1968bonda:C:c1.p109.r10.i2177.s2173,,mɔtri,minister,,De./mɔntri/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 109, row 10, item 2177]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,082f2020dcf2bce21fcb7258f382d12fb8fc2732b831de90d2b286f863b53d25
2026-08-28,bhattacharya1968bonda:C:c1.p109.r10.i2177.s2173,"mɔtri, mɔntri",minister,ETY:De./mɔntri/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,109,10,2177,2173,1,2,bhattacharya1968bonda:C:c1.p109.r10.i2177.s2173:v2,bhattacharya1968bonda:C:c1.p109.r10.i2177.s2173,mɔntri,minister,,De./mɔntri/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 109, row 10, item 2177]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,082f2020dcf2bce21fcb7258f382d12fb8fc2732b831de90d2b286f863b53d25
2026-08-28,bhattacharya1968bonda:C:c1.p109.r6.i2173.s2169,mɔñǰai,in the middle,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,109,6,2173,2169,1,1,bhattacharya1968bonda:C:c1.p109.r6.i2173.s2169,,mɔñǰai,in the middle,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 109, row 6, item 2173]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,168dc12cf7675e0211243bc017ad1e53365118557fa11b7172fcd81c928feacb
2026-08-28,bhattacharya1968bonda:C:c1.p109.r7.i2174.s2170,mɔñǰi,seed of fruit,!pl. /-le/; De; /mɔñǰiŋkusuiŋ/ seed of jackfruit,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,109,7,2174,2170,1,1,bhattacharya1968bonda:C:c1.p109.r7.i2174.s2170,,mɔñǰi,seed of fruit,pl. /-le/; De; /mɔñǰiŋkusuiŋ/ seed of jackfruit,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 109, row 7, item 2174]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,11861ea73ccc6e9b83bbffb95a7d96bd4f01c515f5b2c0a5cc38a756abbab1df
2026-08-28,bhattacharya1968bonda:C:c1.p109.r5.i2172.s2168,"mɔŋgɔr, mɔgɔr",crocodile,ETY:De.__!see /muŋgur/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,109,5,2172,2168,1,1,bhattacharya1968bonda:C:c1.p109.r5.i2172.s2168,,mɔŋgɔr,crocodile,see /muŋgur/,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 109, row 5, item 2172]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,268fbec357d89e29458cfb13b73603496d97fe6a0f43dfeae56270d7c42346af
2026-08-28,bhattacharya1968bonda:C:c1.p109.r5.i2172.s2168,"mɔŋgɔr, mɔgɔr",crocodile,ETY:De.__!see /muŋgur/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,109,5,2172,2168,1,2,bhattacharya1968bonda:C:c1.p109.r5.i2172.s2168:v2,bhattacharya1968bonda:C:c1.p109.r5.i2172.s2168,mɔgɔr,crocodile,see /muŋgur/,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 109, row 5, item 2172]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,268fbec357d89e29458cfb13b73603496d97fe6a0f43dfeae56270d7c42346af
2026-08-28,bhattacharya1968bonda:C:c1.p110.r10.i2196.s2193,mɔṛ-,to pull by the ear,!preceded by /luntur/; De,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,110,10,2196,2193,1,1,bhattacharya1968bonda:C:c1.p110.r10.i2196.s2193,,mɔṛ-,to pull by the ear,preceded by /luntur/; De,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 110, row 10, item 2196]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,8caa198d405c4f539bccb8b7f7c0bc17b22dfcdc5bfc7e6cb5df905348d254e6
2026-08-28,bhattacharya1968bonda:C:c1.p110.r11.i2197.s2194,mɔṛa,the turn in the line of ploughing,ETY:De./mɔṛa/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,110,11,2197,2194,1,1,bhattacharya1968bonda:C:c1.p110.r11.i2197.s2194,,mɔṛa,the turn in the line of ploughing,,De./mɔṛa/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 110, row 11, item 2197]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,ee198a7cfe05afbf3ddab12e4549b9fb9946dd003a9a41478fa9275cd9ca2383
2026-08-28,bhattacharya1968bonda:C:c1.p110.r12.i2198.s2195,mɔṛea,brown,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,110,12,2198,2195,1,1,bhattacharya1968bonda:C:c1.p110.r12.i2198.s2195,,mɔṛea,brown,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 110, row 12, item 2198]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,a8f8886052591e34c46acab4ac594ccf0a68cd1d9b61f8909490abd68aaf4488
2026-08-28,bhattacharya1968bonda:C:c1.p109.r8.i2175.s2171,mɔṭa,male,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,109,8,2175,2171,1,1,bhattacharya1968bonda:C:c1.p109.r8.i2175.s2171,,mɔṭa,male,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 109, row 8, item 2175]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,9a63f3853ec5f0b711bc9016827e1e8589984dac258ae77eef727cb40ff17641
2026-08-28,bhattacharya1968bonda:C:c1.p79.r12.i1581.s1576,na?laŋ,"vulture, kite (bird)","!pl. /-e/, /-le/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,12,1581,1576,1,1,bhattacharya1968bonda:C:c1.p79.r12.i1581.s1576,,na?laŋ,"vulture, kite (bird)","pl. /-e/, /-le/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 12, item 1581]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,60fe0562e555efe5a4439b59fb4e4d9e2c0ef88ecd321e96aa4cd6fdeeefd486
2026-08-28,bhattacharya1968bonda:C:c1.p79.r11.i1580.s1575,na?pɔ?,cloth worn by Bonda women,!pl. /na?pɔ?ṛe/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,11,1580,1575,1,1,bhattacharya1968bonda:C:c1.p79.r11.i1580.s1575,,na?pɔ?,cloth worn by Bonda women,pl. /na?pɔ?ṛe/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 11, item 1580]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,76594994203d588ed6551c8deec8f7bbdd19c5779615d68ae033d8da0ac0b088
2026-08-28,bhattacharya1968bonda:C:c1.p78.r20.i1565.s1560,naagbɔ:s,cobra clan of the Bonda people,!/naagbɔ:s remɔ/ a man of the cobra clan; fem. /-bɔi/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,78,20,1565,1560,1,1,bhattacharya1968bonda:C:c1.p78.r20.i1565.s1560,,naagbɔ:s,cobra clan of the Bonda people,/naagbɔ:s remɔ/ a man of the cobra clan; fem. /-bɔi/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 78, row 20, item 1565]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,26639852c419335e13d20428feb4c9563cfd9c3314bc674ab67503e21889e875
2026-08-28,bhattacharya1968bonda:C:c1.p79.r4.i1573.s1568,nabaed,sugar,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,4,1573,1568,1,1,bhattacharya1968bonda:C:c1.p79.r4.i1573.s1568,,nabaed,sugar,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 4, item 1573]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,aca3a96d70c0f929cdd80b819d83a2643630efbe9bd80a5c1752adc7ea5b9406
2026-08-28,bhattacharya1968bonda:C:c1.p78.r21.i1566.s1561,naira,nullah,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,78,21,1566,1561,1,1,bhattacharya1968bonda:C:c1.p78.r21.i1566.s1561,,naira,nullah,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 78, row 21, item 1566]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,b0189aa6d1e9fa2f16bfa3163175e74b1d8fb8aa8e2ba17be49099b19a436d6d
2026-08-28,bhattacharya1968bonda:C:c1.p78.r22.i1567.s1562,naisaŋ,shin of leg,"!pl. /-e/, /-le/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,78,22,1567,1562,1,1,bhattacharya1968bonda:C:c1.p78.r22.i1567.s1562,,naisaŋ,shin of leg,"pl. /-e/, /-le/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 78, row 22, item 1567]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,990ff285fd8ccb56b91a34e9a810d19141080ec9a3c329ad11b1d85773aca027
2026-08-28,bhattacharya1968bonda:C:c1.p79.r9.i1578.s1573,nala,a tube for blowing fire with the mouth,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,9,1578,1573,1,1,bhattacharya1968bonda:C:c1.p79.r9.i1578.s1573,,nala,a tube for blowing fire with the mouth,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 9, item 1578]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,b6ecb6b08f24ebff1698838a87383b9e281737c250e692748f09d07993800eb1
2026-08-28,bhattacharya1968bonda:C:c1.p79.r10.i1579.s1574,nali,gun,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,10,1579,1574,1,1,bhattacharya1968bonda:C:c1.p79.r10.i1579.s1574,,nali,gun,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 10, item 1579]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,2aec25d15a6d6ab202538dfb886013faf2ded205319d8227ada188a779675f81
2026-08-28,bhattacharya1968bonda:C:c1.p79.r2.i1571.s1566,nanḍe,"in comparison with, than, from, to, up to",!/niŋ nanḍe nɔ muna?/ you are older than me; /aten-nanḍe/ is equiv. to /atenanḍe/ (q.v.),Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,2,1571,1566,1,1,bhattacharya1968bonda:C:c1.p79.r2.i1571.s1566,,nanḍe,"in comparison with, than, from, to, up to",/niŋ nanḍe nɔ muna?/ you are older than me; /aten-nanḍe/ is equiv. to /atenanḍe/ (q.v.),,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 2, item 1571]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,e87ae6cb93cfae910835f1f2e0a64d85a9901184437c8d54fecf4402949e9b81
2026-08-28,bhattacharya1968bonda:C:c1.p79.r3.i1572.s1567,nap-,to measure (field),ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,3,1572,1567,1,1,bhattacharya1968bonda:C:c1.p79.r3.i1572.s1567,,nap-,to measure (field),,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 3, item 1572]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,edc28434b639507c561a45d4d1bbba8c3c32d2b6945ca11ea319a5c5a500110e
2026-08-28,bhattacharya1968bonda:C:c1.p79.r7.i1576.s1571,nara,stalk of lotus,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,7,1576,1571,1,1,bhattacharya1968bonda:C:c1.p79.r7.i1576.s1571,,nara,stalk of lotus,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 7, item 1576]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,cdf8089126bc3ec449039886cae050a51ae9f2a136c6f1a7776eb2d26c0c1a74
2026-08-28,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569,"nay, ney, nei","we, ourselves",!also /ne/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,5,1574,1569,1,1,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569,,nay,"we, ourselves",also /ne/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 5, item 1574]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,28f437f8fbce96eaeb8c20d807e3c793796672d361b7eb9d6b368102ea5f5cdf
2026-08-28,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569,"nay, ney, nei","we, ourselves",!also /ne/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,5,1574,1569,1,2,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569:v2,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569,ney,"we, ourselves",also /ne/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 5, item 1574]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,28f437f8fbce96eaeb8c20d807e3c793796672d361b7eb9d6b368102ea5f5cdf
2026-08-28,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569,"nay, ney, nei","we, ourselves",!also /ne/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,5,1574,1569,1,3,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569:v3,bhattacharya1968bonda:C:c1.p79.r5.i1574.s1569,nei,"we, ourselves",also /ne/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 5, item 1574]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,28f437f8fbce96eaeb8c20d807e3c793796672d361b7eb9d6b368102ea5f5cdf
2026-08-28,bhattacharya1968bonda:C:c1.p79.r6.i1575.s1570,"nayik, nayek",village headman,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,6,1575,1570,1,1,bhattacharya1968bonda:C:c1.p79.r6.i1575.s1570,,nayik,village headman,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 6, item 1575]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,e75406876cc1f5596636b24c3be899568faec7016dbcd7d4834d343f447e59a8
2026-08-28,bhattacharya1968bonda:C:c1.p79.r6.i1575.s1570,"nayik, nayek",village headman,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,79,6,1575,1570,1,2,bhattacharya1968bonda:C:c1.p79.r6.i1575.s1570:v2,bhattacharya1968bonda:C:c1.p79.r6.i1575.s1570,nayek,village headman,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 79, row 6, item 1575]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,e75406876cc1f5596636b24c3be899568faec7016dbcd7d4834d343f447e59a8
2026-08-28,bhattacharya1968bonda:C:c1.p78.r23.i1568.s1563,naŋ,we two,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,78,23,1568,1563,1,1,bhattacharya1968bonda:C:c1.p78.r23.i1568.s1563,,naŋ,we two,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 78, row 23, item 1568]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,bced948dc838b09d4d9683a0f440f96018198e1cbd0b507ad9020fc9dd1ef267
2026-08-28,bhattacharya1968bonda:C:c1.p78.r24.i1569.s1564,"naŋbu, naŋbu?, naaŋ",cobra,ETY:De./na:g/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,78,24,1569,1564,1,1,bhattacharya1968bonda:C:c1.p78.r24.i1569.s1564,,naŋbu,cobra,,De./na:g/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 78, row 24, item 1569]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,148eaf4d6a4a8068ee1a81364885c89999a0be1b3413d4c59e78d30f77615aa8
2026-08-28,bhattacharya1968bonda:C:c1.p78.r24.i1569.s1564,"naŋbu, naŋbu?, naaŋ",cobra,ETY:De./na:g/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,78,24,1569,1564,1,2,bhattacharya1968bonda:C:c1.p78.r24.i1569.s1564:v2,bhattacharya1968bonda:C:c1.p78.r24.i1569.s1564,naŋbu?,cobra,,De./na:g/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 78, row 24, item 1569]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,148eaf4d6a4a8068ee1a81364885c89999a0be1b3413d4c59e78d30f77615aa8
