Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Item,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Parameter_ID,Link_Status,Alignment_Method,Rau_Citation,Rau_Form,Rau_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,pinnow1960beitraege:C:i832,kichi,?,Cf. /kichi/.,Juang,ju,832,1,pinnow1960beitraege:C:i832,,kichi,,Source gloss: ?,Cf. /kichi/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 832],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,ca595e975f49936e6ece8cb644bffff9ec4a4ec39e85ede5512a4ec16e088e21
2026-08-28,pinnow1960beitraege:C:i831,kichi,anything,"#O./kIchI/, H./kUchə/, Sa./kichu/.",Juang,ju,831,1,pinnow1960beitraege:C:i831,,kichi,anything,,"#O./kIchI/, H./kUchə/, Sa./kichu/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 831],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,0fe0e571016b8a2afb442a1e3facb5685bb64e73d828f5a6bb414432ae6c3ea2
2026-08-28,pinnow1960beitraege:C:i833,kij-,to dance,#Kh./ku'j/.,Juang,ju,833,1,pinnow1960beitraege:C:i833,,kij-,to dance,,#Kh./ku'j/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 833],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,9ce1565bed9ad7df847b96586244f5f84e44e55621c3099135ead9919ead9db4
2026-08-28,pinnow1960beitraege:C:i834,kijri,the nearly stemless date tree,"#Sa./kitə/, Mu., Ho/kita/; H./khəjurə/, O./khɔjUrI/, Sk./khərjurə/.",Juang,ju,834,1,pinnow1960beitraege:C:i834,,kijri,the nearly stemless date tree,,"#Sa./kitə/, Mu., Ho/kita/; H./khəjurə/, O./khɔjUrI/, Sk./khərjurə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 834],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,df52491c3d3cfa8fafa3f67e1c31785bb384dba8a9f30025de582b521f750b04
2026-08-28,pinnow1960beitraege:C:i835,kili,"clan, sept",,Juang,ju,835,1,pinnow1960beitraege:C:i835,,kili,"clan, sept",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 835],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,2f3f55a0ec5b29959d424f52153abe89da64277d95f6f7b1b87196d745ce2b3c
2026-08-28,pinnow1960beitraege:C:i837,kiminɖəi,sister-in-law: younger brother's wife,"#Kh./kimin/ ""daughter-in-law"", Sa./kimin/ ""id., the wife of a son of an elder or younger brother or sister"", Mu., Ho/kimin/ ""younger brother's wife, son's wife"".  Cf. /-ḍai/.",Juang,ju,837,1,pinnow1960beitraege:C:i837,,kiminɖəi,sister-in-law: younger brother's wife,,"#Kh./kimin/ ""daughter-in-law"", Sa./kimin/ ""id., the wife of a son of an elder or younger brother or sister"", Mu., Ho/kimin/ ""younger brother's wife, son's wife"".  Cf. /-ḍai/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 837],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e963c471ebf88ed2fac30f0d86ddcf2a7c647c0dcc561565a8ed5fbb6e9cd84b
2026-08-28,pinnow1960beitraege:C:i838,kimirai,sheep,"#So./kim-me:d-ən/ ""goat"".",Juang,ju,838,1,pinnow1960beitraege:C:i838,,kimirai,sheep,,"#So./kim-me:d-ən/ ""goat"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 838],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,3bea45c5cdb6b693836a20a5bd80b55162a3ffe9679ab993c87c0c352df3d07d
2026-08-28,pinnow1960beitraege:C:i839,kin-,?,"#Sa./kol/, Mu., Ho/kul/, Ku./ku:l-/.  Cf. /ḍai-ɛ/.  Cf. /kiṛag/.",Juang,ju,839,1,pinnow1960beitraege:C:i839,,kin-,,Source gloss: ?,"#Sa./kol/, Mu., Ho/kul/, Ku./ku:l-/.  Cf. /ḍai-ɛ/.  Cf. /kiṛag/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 839],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,625eb1e98fd4b4594816f78c3ca601ec699a4708a080d0100b78894bf0c09d18
2026-08-28,pinnow1960beitraege:C:i840,"kindɔr-na, kindɔre-","to turn, to turn round, to move_around","#Kh./kindre/, /kindrae/ intr., tr. respectively.",Juang,ju,840,1,pinnow1960beitraege:C:i840,,kindɔr-na,"to turn, to turn round, to move around",,"#Kh./kindre/, /kindrae/ intr., tr. respectively.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 840],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,a1867416c6dfcd36f97fd1e32afea198988b200937ee09188761ac3110b56da8
2026-08-28,pinnow1960beitraege:C:i840,"kindɔr-na, kindɔre-","to turn, to turn round, to move_around","#Kh./kindre/, /kindrae/ intr., tr. respectively.",Juang,ju,840,2,pinnow1960beitraege:C:i840:v2,pinnow1960beitraege:C:i840,kindɔre-,"to turn, to turn round, to move around",,"#Kh./kindre/, /kindrae/ intr., tr. respectively.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 840],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,a1867416c6dfcd36f97fd1e32afea198988b200937ee09188761ac3110b56da8
2026-08-28,pinnow1960beitraege:C:i841,kinɔb,back,"#Kh./kunḍə'b/, /kunṛa'b/ ""back of a house, man, or animal"", Sa./kuḍəm/, Mu., Ho/kunḍəm/ ""back part of the house"".  Cf. /kinɔb-ta/.",Juang,ju,841,1,pinnow1960beitraege:C:i841,,kinɔb,back,,"#Kh./kunḍə'b/, /kunṛa'b/ ""back of a house, man, or animal"", Sa./kuḍəm/, Mu., Ho/kunḍəm/ ""back part of the house"".  Cf. /kinɔb-ta/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 841],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,df531c4d31ca30fc0d596f136d4a1b9aa5eb515259e306262cb7dd23cdb55e21
2026-08-28,pinnow1960beitraege:C:i842,kinɔb-ta,backwards,,Juang,ju,842,1,pinnow1960beitraege:C:i842,,kinɔb-ta,backwards,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 842],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,20db9629fad11ccf0264334f18d6eeb012e3e81ca01934a4e1a1a1610c7c70e1
2026-08-28,pinnow1960beitraege:C:i843,kiri,"a kind of tree, probably the Cleistanthus collinus","#Mu./kiri-daru/ ""a small tree"".",Juang,ju,843,1,pinnow1960beitraege:C:i843,,kiri,"a kind of tree, probably the Cleistanthus collinus",,"#Mu./kiri-daru/ ""a small tree"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 843],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,f4f3a99d3c3061b260a6b1663a5d4b6e754654536b322d82ef9e23861a675066
2026-08-28,pinnow1960beitraege:C:i844,kiriŋ,,Cf. /kiriŋ bɔg/.,Juang,ju,844,1,pinnow1960beitraege:C:i844,,kiriŋ,,,Cf. /kiriŋ bɔg/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 844],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,6fd824c70edd6d209fb08c35099f461e273fd466c29dd13dc2db99a38dd68f7a
2026-08-28,pinnow1960beitraege:C:i845,kirlag,a slender climber with deeply 5-7-lobed leaves,"#MuN/karaela/, MuH, Sa. Ho/karla/, H./kərela/, /kəṛɛla/, O./kɔlɔra/, Sk./karəvela/; So./ka:rella:-gur-ən/ ""the fruit of the creeper"".",Juang,ju,845,1,pinnow1960beitraege:C:i845,,kirlag,a slender climber with deeply 5-7-lobed leaves,,"#MuN/karaela/, MuH, Sa. Ho/karla/, H./kərela/, /kəṛɛla/, O./kɔlɔra/, Sk./karəvela/; So./ka:rella:-gur-ən/ ""the fruit of the creeper"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 845],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,d07cf3a54bee785246a288201da9e8ae8202a8e538e5ca00d6ef07aab13ea42c
2026-08-28,pinnow1960beitraege:C:i846,kirsi,"agriculture, cultivation","#Mu., Ho/kirsi/, H., Sk./kṛSI/, O./kṛSIkɔrmɔ/.  Cf. /krisi/, /tasɔ/.",Juang,ju,846,1,pinnow1960beitraege:C:i846,,kirsi,"agriculture, cultivation",,"#Mu., Ho/kirsi/, H., Sk./kṛSI/, O./kṛSIkɔrmɔ/.  Cf. /krisi/, /tasɔ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 846],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,884304e2e26da5230b5607aa6d3ed443007b812fda2d71d287c2555d15a18764
2026-08-28,pinnow1960beitraege:C:i849,kisan,"a wealthy person, proprietor, owner, master","#Kh./kisṛo/, /kisṛ̃o/, Sa./kisəṛ̃/, Mu./kisaṛ̃/, Ho/kisan/; H./kIsan/ ""cultivator, farmer"", Sk./kṛSañə/.",Juang,ju,849,1,pinnow1960beitraege:C:i849,,kisan,"a wealthy person, proprietor, owner, master",,"#Kh./kisṛo/, /kisṛ̃o/, Sa./kisəṛ̃/, Mu./kisaṛ̃/, Ho/kisan/; H./kIsan/ ""cultivator, farmer"", Sk./kṛSañə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 849],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,523146724ca78e84b025d10fd916472b57397ff4d7e8d7978659fe49edde698a
2026-08-28,pinnow1960beitraege:C:i850,kiti,"how much, how many, which, what","#Kh./ki'te/ ""how many"", O./kete/, H./kItəna/, /kətI/, Pali/kIttəkə/.",Juang,ju,850,1,pinnow1960beitraege:C:i850,,kiti,"how much, how many, which, what",,"#Kh./ki'te/ ""how many"", O./kete/, H./kItəna/, /kətI/, Pali/kIttəkə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 850],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,4c8aec162fb17c7dc200568a00e503e4d5b500c9c380156bab0cc2579b8fa03d
2026-08-28,pinnow1960beitraege:C:i836,kiɭɔ,"peg, stake","#Sa./khil/, Mu./khila/, /kila/, Ho/kila/, H./kilə/, O./kiḷɔ/, Sk./kilə/.",Juang,ju,836,1,pinnow1960beitraege:C:i836,,kiɭɔ,"peg, stake",,"#Sa./khil/, Mu./khila/, /kila/, Ho/kila/, H./kilə/, O./kiḷɔ/, Sk./kilə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 836],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,6beee8f2786f67f74505ef76e0d59cc07c04868d18b8464fe34a99afdfc013a7
2026-08-28,pinnow1960beitraege:C:i847,kiɽa-,"to fish, to catch_fish in a net","#Mu./gira/, So./ger/.",Juang,ju,847,1,pinnow1960beitraege:C:i847,,kiɽa-,"to fish, to catch fish in a net",,"#Mu./gira/, So./ger/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 847],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,5695c5b371f8237d2e0718dd7f72ad2c899f9d23bacc03ef9fdf7ea54bfff125
2026-08-28,pinnow1960beitraege:C:i848,"kiɽag, kiɽɔg",tiger,"#Kh./kiṛɔ'/, Sa./kul/, Mu., Bh., Ho, Ku./kula/, So./kina:-n///kid-ən/, Gu./gikkil/, Mon/klə/, Khm./khla/.",Juang,ju,848,1,pinnow1960beitraege:C:i848,,kiɽag,tiger,,"#Kh./kiṛɔ'/, Sa./kul/, Mu., Bh., Ho, Ku./kula/, So./kina:-n///kid-ən/, Gu./gikkil/, Mon/klə/, Khm./khla/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m4; resolved by unique normalized source form and compatible meaning.",comparative,m4,linked,unique normalized source form plus compatible meaning,PJDW[p224],kiɭog,tiger,ingested,structured dictionary record,PJDW[item 848],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,9abd9617599c8457613e76312212bc18b5644c428f958e640a43c90177837722
2026-08-28,pinnow1960beitraege:C:i848,"kiɽag, kiɽɔg",tiger,"#Kh./kiṛɔ'/, Sa./kul/, Mu., Bh., Ho, Ku./kula/, So./kina:-n///kid-ən/, Gu./gikkil/, Mon/klə/, Khm./khla/.",Juang,ju,848,2,pinnow1960beitraege:C:i848:v2,pinnow1960beitraege:C:i848,kiɽɔg,tiger,,"#Kh./kiṛɔ'/, Sa./kul/, Mu., Bh., Ho, Ku./kula/, So./kina:-n///kid-ən/, Gu./gikkil/, Mon/klə/, Khm./khla/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m4; resolved by unique normalized source form and compatible meaning.",comparative,m4,linked,unique normalized source form plus compatible meaning,PJDW[p224],kiɭog,tiger,ingested,structured dictionary record,PJDW[item 848],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,9abd9617599c8457613e76312212bc18b5644c428f958e640a43c90177837722
2026-08-28,pinnow1960beitraege:C:i851,ko-,?,,Juang,ju,851,1,pinnow1960beitraege:C:i851,,ko-,,Source gloss: ?,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 851],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,aee40edc7b44cc7e5e87388f44b7f089fda8f58e1fb261f6dbc4e69a0b82eb92
2026-08-28,pinnow1960beitraege:C:i855,ko-gata,,"Cf. /ko-/, /ku-/, /gata-/.",Juang,ju,855,1,pinnow1960beitraege:C:i855,,ko-gata,,,"Cf. /ko-/, /ku-/, /gata-/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 855],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,bfceb5951162f4208f96b9304a99b3f06d2c1ab84e2293631d34ecdcb5672f05
2026-08-28,pinnow1960beitraege:C:i852,kodo,a certain millet,"#Sa., Mu., Ho/kɔdɛ/, H. Nep./kodo/; Sk./kodrəUə/.",Juang,ju,852,1,pinnow1960beitraege:C:i852,,kodo,a certain millet,,"#Sa., Mu., Ho/kɔdɛ/, H. Nep./kodo/; Sk./kodrəUə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 852],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,74ee3ab23d4faf880931552835703125f732d486f3b8eada1fb5c5c2bb4785ad
2026-08-28,pinnow1960beitraege:C:i857,koili,the Indian cuckoo,"#So./k'uda:-tid-ən/, H./koyələ/, /koIlə/, O./koIlI/, Sk./kokIlə/.",Juang,ju,857,1,pinnow1960beitraege:C:i857,,koili,the Indian cuckoo,,"#So./k'uda:-tid-ən/, H./koyələ/, /koIlə/, O./koIlI/, Sk./kokIlə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 857],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,018e2d3ef62e53dc2d1643e415f880059298737b4defe69c1d0ebc95faedee63
2026-08-28,pinnow1960beitraege:C:i869,komar,potter,"#Kh./kumbhar/, /kumhar/, Mu./kumhar/, H./kUM-harə/, O./kUmbharɔ/, Sk./kUmbhəkarə/, cf. Sa./kuŋkəl/, Ho/kuŋkal/.",Juang,ju,869,1,pinnow1960beitraege:C:i869,,komar,potter,,"#Kh./kumbhar/, /kumhar/, Mu./kumhar/, H./kUM-harə/, O./kUmbharɔ/, Sk./kUmbhəkarə/, cf. Sa./kuŋkəl/, Ho/kuŋkal/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 869],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e6f7033036dc0c0876688257ef7d535b4dd5fbfdc895fee40b607225f66c56e5
2026-08-28,pinnow1960beitraege:C:i916,"kotɽa, kotɽa cɛɳa",parrot,"#Kh./kɔlɛ'/ ""parrot"", MuH/kea'd/, MuN/kerea'd/ ""paroquet"", So./ko:da:-n///ko:l-en/ ""long-legged crane"", /kotṛa/, /kol-ḍag/.  Cf. /kotra-nari/, /cɛṇa/.",Juang,ju,916,1,pinnow1960beitraege:C:i916,,kotɽa,parrot,,"#Kh./kɔlɛ'/ ""parrot"", MuH/kea'd/, MuN/kerea'd/ ""paroquet"", So./ko:da:-n///ko:l-en/ ""long-legged crane"", /kotṛa/, /kol-ḍag/.  Cf. /kotra-nari/, /cɛṇa/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 916],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,38b4516f3c8f93af7cfc095a769df6021f857b9705922c4c1b7a20bc1d2cf944
2026-08-28,pinnow1960beitraege:C:i916,"kotɽa, kotɽa cɛɳa",parrot,"#Kh./kɔlɛ'/ ""parrot"", MuH/kea'd/, MuN/kerea'd/ ""paroquet"", So./ko:da:-n///ko:l-en/ ""long-legged crane"", /kotṛa/, /kol-ḍag/.  Cf. /kotra-nari/, /cɛṇa/.",Juang,ju,916,2,pinnow1960beitraege:C:i916:v2,pinnow1960beitraege:C:i916,kotɽa cɛɳa,parrot,,"#Kh./kɔlɛ'/ ""parrot"", MuH/kea'd/, MuN/kerea'd/ ""paroquet"", So./ko:da:-n///ko:l-en/ ""long-legged crane"", /kotṛa/, /kol-ḍag/.  Cf. /kotra-nari/, /cɛṇa/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 916],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,38b4516f3c8f93af7cfc095a769df6021f857b9705922c4c1b7a20bc1d2cf944
2026-08-28,pinnow1960beitraege:C:i854,koɖi,"score, twenty","#Sa./kuṛi/, Bh./ku:ṛi:/, Kh./koṛi/; H./koṛi/, B./kUṛI/, O./koṛIe/, So./kUdi/, Gu./ko:de/.",Juang,ju,854,1,pinnow1960beitraege:C:i854,,koɖi,"score, twenty",,"#Sa./kuṛi/, Bh./ku:ṛi:/, Kh./koṛi/; H./koṛi/, B./kUṛI/, O./koṛIe/, So./kUdi/, Gu./ko:de/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 854],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,52909e50050234176875486d590f0f9045c99da3d80d1896e73cbd39d7e56fdf
2026-08-28,pinnow1960beitraege:C:i921,ku-,"particle for imperative mood, 1st person ??",,Juang,ju,921,1,pinnow1960beitraege:C:i921,,ku-,"particle for imperative mood, 1st person ??",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 921],part impv,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,c0d050863ba9b6b277940203efb248baea093d5dde0fb5567849c703086dfaad
2026-08-28,pinnow1960beitraege:C:i923,ku-,to put_on (cloth),"#Kh./aŋ-ku/ ""to put on a wrapper"", Sa., Mu./aŋga/ ""dress, coat"".  Cf. /asu/, /su/.",Juang,ju,923,1,pinnow1960beitraege:C:i923,,ku-,to put on (cloth),,"#Kh./aŋ-ku/ ""to put on a wrapper"", Sa., Mu./aŋga/ ""dress, coat"".  Cf. /asu/, /su/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 923],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,142cec1551065a24c3c675441a450c3b92605924bcd600450d9dc52a7c3cfbb5
2026-08-28,pinnow1960beitraege:C:i920,ku-,"verbal prefix meaning reciprocity, one-another","#Kh./kɔl-/, B./kɔl-lɛ'j/ ""to abuse one another"".",Juang,ju,920,1,pinnow1960beitraege:C:i920,,ku-,"verbal prefix meaning reciprocity, one-another",,"#Kh./kɔl-/, B./kɔl-lɛ'j/ ""to abuse one another"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 920],prefix,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,11cd317ff9b970c22d09b5adc3e1d501c9e38809288f4c97a9f31a281b1790c2
2026-08-28,pinnow1960beitraege:C:i924,kua,the house crow,"#Kh./kɔua/, MuH/kau/, MuN/kaua/, H./kɔa/, /kɔva/, O./kUa/.  Cf. /pani kua/, /gõaḍ/.",Juang,ju,924,1,pinnow1960beitraege:C:i924,,kua,the house crow,,"#Kh./kɔua/, MuH/kau/, MuN/kaua/, H./kɔa/, /kɔva/, O./kUa/.  Cf. /pani kua/, /gõaḍ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 924],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,86bed55f31f9252d3c8f1cbd0c5d5fa8489f6e269c0adc4ef48c49963e9080e3
2026-08-28,pinnow1960beitraege:C:i925,kuaɽe-sɔŋ,"an earthen pot to hold fire, fire pan, chafing dish","#H./borəsi/, Ho/bursi/, cf. Kh., Mu., /kunḍa/ ""a large earthen pitcher"", Sa./kuṇḍə/ ""bucket"", H./kUṇḍa/, O./kUṇḍI/, B./kŨṛI/, Sk./dUṇḍə/ ""pot""; Kh./tim-sɔŋ/, Sa., Mu., Ho/sɛŋgɛl/.  Cf. /sɔŋ/, /sɛŋɔn/.",Juang,ju,925,1,pinnow1960beitraege:C:i925,,kuaɽe-sɔŋ,"an earthen pot to hold fire, fire pan, chafing dish",,"#H./borəsi/, Ho/bursi/, cf. Kh., Mu., /kunḍa/ ""a large earthen pitcher"", Sa./kuṇḍə/ ""bucket"", H./kUṇḍa/, O./kUṇḍI/, B./kŨṛI/, Sk./dUṇḍə/ ""pot""; Kh./tim-sɔŋ/, Sa., Mu., Ho/sɛŋgɛl/.  Cf. /sɔŋ/, /sɛŋɔn/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 925],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,5eea28e085a89e1d13d207c9dba576643a4f0fdf21cec4edeed6095a7d791e15
