Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,SEAlang_Record,Page,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Parameter_ID,Link_Status,Alignment_Method,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,munda1968proto:R:c2.p43.i54,idu,perhaps,pre Mundari,PreMu,43,54,2,1,munda1968proto:R:c2.p43.i54,,idu,perhaps,pkh-43-54,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 54, SEAlang record 43]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,98d926728b8a0b675d1ca0ae71a33997a815c0aa32200b47facf1c7207d81c0c
2026-08-28,munda1968proto:C:c1.p25.i52,ika,to pardon,Santali,sa,25,52,1,1,munda1968proto:C:c1.p25.i52,,ika,to pardon,pkh-25-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 25]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,2dc19b1793b1e1de8eb3497ca6e15299a88a79de97df1e0ddd805b797468bd8f
2026-08-28,munda1968proto:R:c2.p25.i52,ika,to pardon,pre Mundari,PreMu,25,52,2,1,munda1968proto:R:c2.p25.i52,,ika,to pardon,pkh-25-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 25]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bcaefe75b4ca993b7cd8e8f16e39bf1127bb48d769463ba06cd4e7e7d6138096
2026-08-28,munda1968proto:C:c1.p50.i54,ikɽum,to kneel,Santali,sa,50,54,1,1,munda1968proto:C:c1.p50.i54,,ikɽum,to kneel,pkh-50-54,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 54, SEAlang record 50]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,2c385bbae1aa94ad01477899f1e120c3e5f0aa238f4ad29de1b8f4458477add0
2026-08-28,munda1968proto:R:c2.p50.i54,ikɽum,to kneel,pre Mundari,PreMu,50,54,2,1,munda1968proto:R:c2.p50.i54,,ikɽum,to kneel,pkh-50-54,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 54, SEAlang record 50]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,cd805a7a0c963b7c1cc3488a2dbac59a4eb6963abd7f7a749f26665fb73f8fb7
2026-08-28,munda1968proto:C:c1.p17.i52,il,feather,Santali,sa,17,52,1,1,munda1968proto:C:c1.p17.i52,,il,feather,pkh-17-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 17]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bdff182421e7a63026267b8a36d9312ed5cef9b8e7604842c8932e5909ab1492
2026-08-28,munda1968proto:R:c2.p17.i52,il,feather,pre Mundari,PreMu,17,52,2,1,munda1968proto:R:c2.p17.i52,,il,feather,pkh-17-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 17]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,d9d4e177049690c50f8d15bd23675f583eb4711a67cc58f499681aa4d644247b
2026-08-28,munda1968proto:R:c2.p42.i54,ilad,to plaster,pre Mundari,PreMu,42,54,2,1,munda1968proto:R:c2.p42.i54,,ilad,to plaster,pkh-42-54,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 54, SEAlang record 42]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,fcbad8ad3638757139c61c25703de11824fc1bf5dc847e40177d221e732d4988
2026-08-28,munda1968proto:C:c1.p42.i54,ilɛd,to plaster,Santali,sa,42,54,1,1,munda1968proto:C:c1.p42.i54,,ilɛd,to plaster,pkh-42-54,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 54, SEAlang record 42]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,777c4f2ad79b1c2f40bd31f73118793100c481fcb3b4f2e401daac57c18865e6
2026-08-28,munda1968proto:C:c1.p12.i52,im,heart,Santali,sa,12,52,1,1,munda1968proto:C:c1.p12.i52,,im,heart,pkh-12-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 12]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,46bf3ce3242ed1e8967fda8a440ebf5467625e53e0fd422cc97da28ebfe93f9e
2026-08-28,munda1968proto:R:c2.p12.i52,im,heart,pre Mundari,PreMu,12,52,2,1,munda1968proto:R:c2.p12.i52,,im,heart,pkh-12-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 12]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,59f6844be216a9b8145cd9e59d3a2434d484dc21ed4ac1f5bca231fe8a9f3e8e
2026-08-28,munda1968proto:C:c1.p81.i57,ipil,star,Santali,sa,81,57,1,1,munda1968proto:C:c1.p81.i57,,ipil,star,pkh-81-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 81]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,660924a30917ba9d42ae0351f63258827932dae5641783ba0612bd4c8cca6e91
2026-08-28,munda1968proto:R:c2.p81.i57,ipil,star,pre Mundari,PreMu,81,57,2,1,munda1968proto:R:c2.p81.i57,,ipil,star,pkh-81-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 81]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,699d6b6924065a962a7bfb682926b986ab8dc2d74dfaf5afcc9dd5171a4720b6
2026-08-28,munda1968proto:C:c1.p20.i52,ir,to reap,Santali,sa,20,52,1,1,munda1968proto:C:c1.p20.i52,,ir,to reap,pkh-20-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 20]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e311a8d5f8db131c477bafbc330719cc703f88c95a5c0b84840d4193b6f7ccf2
2026-08-28,munda1968proto:R:c2.p20.i52,ir,to reap,pre Mundari,PreMu,20,52,2,1,munda1968proto:R:c2.p20.i52,,ir,to reap,pkh-20-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 20]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a755d56095bb0f171eccdc92651badab8d8c34fe7824a30f79e70acd10bd7616
2026-08-28,munda1968proto:C:c1.p33.i53,iral,eight,Santali,sa,33,53,1,1,munda1968proto:C:c1.p33.i53,,iral,eight,pkh-33-53,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 53, SEAlang record 33]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,65363590acda2ef2604e8a56e29205cba329e5ea3b32252ad8030acd0ef1f5d0
2026-08-28,munda1968proto:R:c2.p33.i53,iral,eight,pre Mundari,PreMu,33,53,2,1,munda1968proto:R:c2.p33.i53,,iral,eight,pkh-33-53,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 53, SEAlang record 33]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,d10d98454f45de08b49d8c5a738e00a75a944569216378599aef4bfe24d9d53a
2026-08-28,munda1968proto:C:c1.p58.i55,irci,to sprinkle,Santali,sa,58,55,1,1,munda1968proto:C:c1.p58.i55,,irci,to sprinkle,pkh-58-55,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 55, SEAlang record 58]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f1239c1e9de10dd31639e84e36d1662d28d8bdf875260bff05bbfe40cc4781d0
2026-08-28,munda1968proto:R:c2.p307.i73,iriul ~ iril ~ ~irul,younger brother/sister-in-law,pre Mundari,PreMu,307,73,2,1,munda1968proto:R:c2.p307.i73,,iriul,younger brother/sister-in-law,pkh-307-73,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 73, SEAlang record 307]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bff287ff62552b1cb376a1c1dc68e4408ae6e11a43e5db150e874a96e9273242
2026-08-28,munda1968proto:R:c2.p307.i73,iriul ~ iril ~ ~irul,younger brother/sister-in-law,pre Mundari,PreMu,307,73,2,2,munda1968proto:R:c2.p307.i73:v2,munda1968proto:R:c2.p307.i73,iril,younger brother/sister-in-law,pkh-307-73,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 73, SEAlang record 307]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bff287ff62552b1cb376a1c1dc68e4408ae6e11a43e5db150e874a96e9273242
2026-08-28,munda1968proto:R:c2.p307.i73,iriul ~ iril ~ ~irul,younger brother/sister-in-law,pre Mundari,PreMu,307,73,2,3,munda1968proto:R:c2.p307.i73:v3,munda1968proto:R:c2.p307.i73,~irul,younger brother/sister-in-law,pkh-307-73,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 73, SEAlang record 307]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bff287ff62552b1cb376a1c1dc68e4408ae6e11a43e5db150e874a96e9273242
2026-08-28,munda1968proto:C:c1.p59.i55,is(i),twenty,Santali,sa,59,55,1,1,munda1968proto:C:c1.p59.i55,,is(i),twenty,pkh-59-55,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 55, SEAlang record 59]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9cfa1ed890be679cfc6d72a55d9a24200ef70ef364737e3e1627d9d2320aa7d2
2026-08-28,munda1968proto:C:c1.p87.i57,isiɽ,to show teeth,Santali,sa,87,57,1,1,munda1968proto:C:c1.p87.i57,,isiɽ,to show teeth,pkh-87-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 87]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,282431f03e132dd6c644a2fe0fcd343493e2249e978c716ffcf348486aeb5351
2026-08-28,munda1968proto:R:c2.p87.i57,isiɽ,to show teeth,pre Mundari,PreMu,87,57,2,1,munda1968proto:R:c2.p87.i57,,isiɽ,to show teeth,pkh-87-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 87]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,68f5bf04113735b28777888f1a962b6d22840ad75ff4f75ddfaebd38e157b704
2026-08-28,munda1968proto:C:c1.p26.i52,ita,seed,Santali,sa,26,52,1,1,munda1968proto:C:c1.p26.i52,,ita,seed,pkh-26-52,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 52, SEAlang record 26]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,37140f778d4906ae9a35d712c333134d77f4b737f0de3301e2ac452766d82c14
2026-08-28,munda1968proto:C:c1.p82.i57,itil,fat (adj.),Santali,sa,82,57,1,1,munda1968proto:C:c1.p82.i57,,itil,fat,pkh-82-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 82]",adj,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,5b46fc4320fb62cc19f8e9ee86b6655d9d99f6bc51f2206d694c0f593902f838
2026-08-28,munda1968proto:R:c2.p82.i57,itil,fat (adj.),pre Mundari,PreMu,82,57,2,1,munda1968proto:R:c2.p82.i57,,itil,fat,pkh-82-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 82]",adj,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,02e0a1e3aa8141dc1f67e89b8ecbcb82ae38165d059c006191136b9a8d400be9
2026-08-28,munda1968proto:C:c1.p68.i56,itkid,to massage,Santali,sa,68,56,1,1,munda1968proto:C:c1.p68.i56,,itkid,to massage,pkh-68-56,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 56, SEAlang record 68]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8d5c9af5fc0448e679fd39e9f0c23d928cc32480709148274d42d6e98c3dc1bf
2026-08-28,munda1968proto:R:c2.p68.i56,itkid,to massage,pre Mundari,PreMu,68,56,2,1,munda1968proto:R:c2.p68.i56,,itkid,to massage,pkh-68-56,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 56, SEAlang record 68]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,61b003145ce2eb126017ee6b09ce4abd9f34baff0df81c9916ac97154b96cc96
2026-08-28,munda1968proto:R:c2.p311.i74,iur,breeze,pre Mundari,PreMu,311,74,2,1,munda1968proto:R:c2.p311.i74,,iur,breeze,pkh-311-74,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 74, SEAlang record 311]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6537c639a49bf22fa75853f8890eb428c1256a5902388e94ab455b8a09d34046
2026-08-28,munda1968proto:C:c1.p10.i51,iɟ,excrete; dung,Santali,sa,10,51,1,1,munda1968proto:C:c1.p10.i51,,iɟ,excrete; dung,pkh-10-51,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 51, SEAlang record 10]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,56c0ae1dd1022f5bb125b530cf4ef24a9ce1f40e0d7556bbc583cc34734baade
2026-08-28,munda1968proto:R:c2.p10.i51,iɟ,excrete; dung,pre Mundari,PreMu,10,51,2,1,munda1968proto:R:c2.p10.i51,,iɟ,excrete; dung,pkh-10-51,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 51, SEAlang record 10]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,ed34e5f422e2bf1c5e520f56f722af12b419e208c258b64be23b16cd936adb55
2026-08-28,munda1968proto:C:c1.p60.i55,iɽi,kind of millet,Santali,sa,60,55,1,1,munda1968proto:C:c1.p60.i55,,iɽi,kind of millet,pkh-60-55,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 55, SEAlang record 60]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,3fca51e2fd74579fd948220a223991f8c07a17afc8d5d02ca1ec4e30bb76a0a9
2026-08-28,munda1968proto:R:c2.p60.i55,iɽi,kind of millet,pre Mundari,PreMu,60,55,2,1,munda1968proto:R:c2.p60.i55,,iɽi,kind of millet,pkh-60-55,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 55, SEAlang record 60]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,59ccfa90ebf50fe1fdfda213ee82a34d0cab5013a7a5c60dc786c0b26dc0a90f
2026-08-28,munda1968proto:R:c3.p60.i55,iɽi,kind of millet,proto Kherwarian,PKher,60,55,3,1,munda1968proto:R:c3.p60.i55,,iɽi,kind of millet,pkh-60-55,linked,self,ingested,source reconstruction,"munda1968proto[p. 55, SEAlang record 60]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,90580d408dd45a5eb0fb3300ecc52a88e1ce8fb22cca3e0c7039f89454f9e06e
2026-08-28,munda1968proto:R:c2.p962.i124,k(h)ara ~ *kar(h)a,level,pre Mundari,PreMu,962,124,2,1,munda1968proto:R:c2.p962.i124,,k(h)ara,level,pkh-962-124,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 124, SEAlang record 962]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,235844bfd79dffbeecbdac02843b363cabdf3eb7ea077a0183c48dd228624fa7
2026-08-28,munda1968proto:R:c2.p962.i124,k(h)ara ~ *kar(h)a,level,pre Mundari,PreMu,962,124,2,2,munda1968proto:R:c2.p962.i124:v2,munda1968proto:R:c2.p962.i124,*kar(h)a,level,pkh-962-124,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 124, SEAlang record 962]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,235844bfd79dffbeecbdac02843b363cabdf3eb7ea077a0183c48dd228624fa7
2026-08-28,munda1968proto:R:c2.p963.i124,k(h)arpa,"shoes, sandals",pre Mundari,PreMu,963,124,2,1,munda1968proto:R:c2.p963.i124,,k(h)arpa,"shoes, sandals",pkh-963-124,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 124, SEAlang record 963]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,45746b1263ee6253e35ae7286c9165282771f96787eba97fe7db0186a9242cde
2026-08-28,munda1968proto:R:c2.p.i58,k(h)aɖi,stick (noun),pre Mundari,PreMu,,58,2,1,munda1968proto:R:c2.p.i58,,k(h)aɖi,stick,pkh-none-58,linked,locator+gloss,ingested,shared source locator and gloss,munda1968proto[p. 58],noun,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,03c482d14aef60c7d7ab54e359597f53e2e577fd185ed7f5bb85a83ed7b89ffd
2026-08-28,munda1968proto:R:c2.p320.i75,k(h)uʔ,to cough,pre Mundari,PreMu,320,75,2,1,munda1968proto:R:c2.p320.i75,,k(h)uʔ,to cough,pkh-320-75,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 75, SEAlang record 320]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,2ee1d6142cd3330589edb00ef9bcf2352830c0ef7223189717f52c5734a927b4
2026-08-28,munda1968proto:R:c3.p320.i75,k(h)ùʔ,to cough,proto Kherwarian,PKher,320,75,3,1,munda1968proto:R:c3.p320.i75,,k(h)ùʔ,to cough,pkh-320-75,linked,self,ingested,source reconstruction,"munda1968proto[p. 75, SEAlang record 320]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,c355b1bba6e3f6e2f76864a0044e666c20845bc9953c8f3dde229f088e4a7d92
2026-08-28,munda1968proto:R:c2.p396.i81,k(h)ɛɟa,"to divide, sell",pre Mundari,PreMu,396,81,2,1,munda1968proto:R:c2.p396.i81,,k(h)ɛɟa,"to divide, sell",pkh-396-81,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 81, SEAlang record 396]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b3ff87cf3964025f27935ea3e4f23c07f11046a7de80b99dd887ec08c64dcbf8
2026-08-28,munda1968proto:R:c3.p921.i120,ka(h)uʔ,crow,proto Kherwarian,PKher,921,120,3,1,munda1968proto:R:c3.p921.i120,,ka(h)uʔ,crow,pkh-921-120,linked,self,ingested,source reconstruction,"munda1968proto[p. 120, SEAlang record 921]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,ffc067568e7d3f87f50ad0875951fa9854e2bfd5254cb04a91770f99bcbac9e5
2026-08-28,munda1968proto:C:c1.p921.i120,kahu,crow,Santali,sa,921,120,1,1,munda1968proto:C:c1.p921.i120,,kahu,crow,pkh-921-120,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 120, SEAlang record 921]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6bc08360c31dda20cda41b17ada07e3cdb8f4f9ad52e436099f4e45daad03787
2026-08-28,munda1968proto:R:c2.p921.i120,kahuʔ,crow,pre Mundari,PreMu,921,120,2,1,munda1968proto:R:c2.p921.i120,,kahuʔ,crow,pkh-921-120,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 120, SEAlang record 921]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9274f55899d5683489ec11ad46715dc763dc473b7d43c03a39f33c14e0ac978f
