Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,Excluded_From_Similarity,Raw_Lect_Code,Lect_Code,Site,District,Reliability,Raw_Form,Form,Review,Source_Scope,Source_Status,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist cell,lothers-lothers2010pahari,185,179,125,week,No,DUN,DUN,Dunga Gali,Abbottabad District,A,hʌfta,hʌfta,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 125, DUN]",silpaharipothwari2010:g125:dun
wordlist cell,lothers-lothers2010pahari,185,179,125,week,No,BHA,BHA,Bharakoh,Islamabad District,B,hʌfta,hʌfta,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 125, BHA]",silpaharipothwari2010:g125:bha
wordlist cell,lothers-lothers2010pahari,185,179,125,week,No,ABB,ABB,Abbottabad,Abbottabad District,B,afta,afta,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 125, ABB]",
wordlist cell,lothers-lothers2010pahari,185,179,125,week,No,MAN,MAN,Mansehra,Mansehra District,B,hafta,hafta,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 125, MAN]",
wordlist cell,lothers-lothers2010pahari,185,179,125,week,No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,ba̤r,ba̤r,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 125, MIR]",silpaharipothwari2010:g125:mir
wordlist cell,lothers-lothers2010pahari,185,179,125,week,No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,ba̤r,ba̤r,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 125, GUJ]",silpaharipothwari2010:g125:guj
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,MOS,MOS,Mosyari,Rawalpindi District,A,maina,maina,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, MOS]",silpaharipothwari2010:g126:mos
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,GHO,GHO,Ghora Gali,Rawalpindi District,A,maĩna,maĩna,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, GHO]",silpaharipothwari2010:g126:gho
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,DEW,DEW,Dewal,Rawalpindi District,B,mi̤na,mi̤na,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, DEW]",silpaharipothwari2010:g126:dew
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,AYU,AYU,Ayubia,Abbottabad District,A,mi̤na,mi̤na,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, AYU]",silpaharipothwari2010:g126:ayu
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,KOH,KOH,Kohala,Rawalpindi District,A,maina,maina,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, KOH]",silpaharipothwari2010:g126:koh
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,maina,maina,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, NIL]",silpaharipothwari2010:g126:nil
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,THA,THA,Thandiani,Abbottabad District,A,maina,maina,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, THA]",silpaharipothwari2010:g126:tha
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,LOR,LOR,Lora,Abbottabad District,A,mina,mina,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, LOR]",silpaharipothwari2010:g126:lor
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,OSI,OSI,Osia,Rawalpindi District,A,mina̤,mina̤,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, OSI]",silpaharipothwari2010:g126:osi
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,mina̤,mina̤,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, MUZ]",silpaharipothwari2010:g126:muz
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,DUN,DUN,Dunga Gali,Abbottabad District,A,mina̤,mina̤,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, DUN]",silpaharipothwari2010:g126:dun
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,BHA,BHA,Bharakoh,Islamabad District,B,maina,maina,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, BHA]",silpaharipothwari2010:g126:bha
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,ABB,ABB,Abbottabad,Abbottabad District,B,mʌina,mʌina,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, ABB]",
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,MAN,MAN,Mansehra,Mansehra District,B,mina,mina,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, MAN]",
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,minã̤,minã̤,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, MIR]",silpaharipothwari2010:g126:mir
wordlist cell,lothers-lothers2010pahari,185,179,126,month,Yes,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,minã̤,minã̤,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 126, GUJ]",silpaharipothwari2010:g126:guj
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,MOS,MOS,Mosyari,Rawalpindi District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, MOS]",silpaharipothwari2010:g127:mos
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,GHO,GHO,Ghora Gali,Rawalpindi District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, GHO]",silpaharipothwari2010:g127:gho
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,DEW,DEW,Dewal,Rawalpindi District,B,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, DEW]",silpaharipothwari2010:g127:dew
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,AYU,AYU,Ayubia,Abbottabad District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, AYU]",silpaharipothwari2010:g127:ayu
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,KOH,KOH,Kohala,Rawalpindi District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, KOH]",silpaharipothwari2010:g127:koh
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, NIL]",silpaharipothwari2010:g127:nil
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,THA,THA,Thandiani,Abbottabad District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, THA]",silpaharipothwari2010:g127:tha
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,LOR,LOR,Lora,Abbottabad District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, LOR]",silpaharipothwari2010:g127:lor
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,OSI,OSI,Osia,Rawalpindi District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, OSI]",silpaharipothwari2010:g127:osi
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, MUZ]",silpaharipothwari2010:g127:muz
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,DUN,DUN,Dunga Gali,Abbottabad District,A,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, DUN]",silpaharipothwari2010:g127:dun
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,BHA,BHA,Bharakoh,Islamabad District,B,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, BHA]",silpaharipothwari2010:g127:bha
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,ABB,ABB,Abbottabad,Abbottabad District,B,sal,sal,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, ABB]",
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,MAN,MAN,Mansehra,Mansehra District,B,sal,sal,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, MAN]",
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, MIR]",silpaharipothwari2010:g127:mir
wordlist cell,lothers-lothers2010pahari,185,179,127,year,No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,sal,sal,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 127, GUJ]",silpaharipothwari2010:g127:guj
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,MOS,MOS,Mosyari,Rawalpindi District,A,pʊraṇã,pʊraṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, MOS]",silpaharipothwari2010:g128:mos
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,GHO,GHO,Ghora Gali,Rawalpindi District,A,pʊraṇã,pʊraṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, GHO]",silpaharipothwari2010:g128:gho
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,DEW,DEW,Dewal,Rawalpindi District,B,puraṇã,puraṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, DEW]",silpaharipothwari2010:g128:dew
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,AYU,AYU,Ayubia,Abbottabad District,A,pʊranã,pʊranã,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, AYU]",silpaharipothwari2010:g128:ayu
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,KOH,KOH,Kohala,Rawalpindi District,A,pʌraṇã,pʌraṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, KOH]",silpaharipothwari2010:g128:koh
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,pʊrana,pʊrana,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, NIL]",silpaharipothwari2010:g128:nil
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,THA,THA,Thandiani,Abbottabad District,A,puraṇã,puraṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, THA]",silpaharipothwari2010:g128:tha
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,LOR,LOR,Lora,Abbottabad District,A,pʌraṇã,pʌraṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, LOR]",silpaharipothwari2010:g128:lor
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,OSI,OSI,Osia,Rawalpindi District,A,pʌraṇã,pʌraṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, OSI]",silpaharipothwari2010:g128:osi
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,praṇã,praṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, MUZ]",silpaharipothwari2010:g128:muz
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,DUN,DUN,Dunga Gali,Abbottabad District,A,praṇã,praṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, DUN]",silpaharipothwari2010:g128:dun
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,BHA,BHA,Bharakoh,Islamabad District,B,praṇã,praṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, BHA]",silpaharipothwari2010:g128:bha
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,ABB,ABB,Abbottabad,Abbottabad District,B,pɪraṇa,pɪraṇa,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, ABB]",
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,MAN,MAN,Mansehra,Mansehra District,B,pʊraṇa,pʊraṇa,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, MAN]",
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,pʌṛaṇã,pʌṛaṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, MIR]",silpaharipothwari2010:g128:mir
wordlist cell,lothers-lothers2010pahari,185,179,128,old,No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,pʌṛaṇã,pʌṛaṇã,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 179, item 128, GUJ]",silpaharipothwari2010:g128:guj
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,MOS,MOS,Mosyari,Rawalpindi District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, MOS]",silpaharipothwari2010:g129:mos
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,GHO,GHO,Ghora Gali,Rawalpindi District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, GHO]",silpaharipothwari2010:g129:gho
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,DEW,DEW,Dewal,Rawalpindi District,B,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, DEW]",silpaharipothwari2010:g129:dew
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,AYU,AYU,Ayubia,Abbottabad District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, AYU]",silpaharipothwari2010:g129:ayu
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,KOH,KOH,Kohala,Rawalpindi District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, KOH]",silpaharipothwari2010:g129:koh
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, NIL]",silpaharipothwari2010:g129:nil
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,THA,THA,Thandiani,Abbottabad District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, THA]",silpaharipothwari2010:g129:tha
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,LOR,LOR,Lora,Abbottabad District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, LOR]",silpaharipothwari2010:g129:lor
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,OSI,OSI,Osia,Rawalpindi District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, OSI]",silpaharipothwari2010:g129:osi
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, MUZ]",silpaharipothwari2010:g129:muz
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,DUN,DUN,Dunga Gali,Abbottabad District,A,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, DUN]",silpaharipothwari2010:g129:dun
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,BHA,BHA,Bharakoh,Islamabad District,B,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, BHA]",silpaharipothwari2010:g129:bha
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,ABB,ABB,Abbottabad,Abbottabad District,B,nʌ̃vã,nʌ̃vã,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, ABB]",
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,MAN,MAN,Mansehra,Mansehra District,B,nʌ̃vã,nʌ̃vã,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, MAN]",
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, MIR]",silpaharipothwari2010:g129:mir
wordlist cell,lothers-lothers2010pahari,186,180,129,new,No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,nʌ̃vã,nʌ̃vã,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 180, item 129, GUJ]",silpaharipothwari2010:g129:guj
