Snapshot_Date,Collation_Date,Unit_ID,Printed_Page,Scan,Raw_Headline,Raw_Subparagraphs,Raw_Gloss_German,English_Gloss,Headwords,Labels,Turner_Claim,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Keys,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-27,2026-08-27,p280:e11,280,TN447377,"khiŋ fem. Seite, Richtung. [= Bur.; Ikoh khiṅg].",Obl-s khiŋé-waary 713.,"Seite, Richtung",side; direction,khiŋ,fem.,,installed_form,khiŋ,,degener-shina2008:p280:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 11]",09cfbd773b1e13a2a0e8576ae13f6daa0f743d7dd7af926594b24353f0e6ec89
2026-08-27,2026-08-27,p280:e12,280,TN447377,khirí adv. unten.,"124, 195, 370. khíri 239. ⁋ khír(i) beéi- sich niederlassen, hinsetzen 588.2, 588.3, 588.4, 588.5.",unten,below,khirí,adv.,,installed_form,khirí,,degener-shina2008:p280:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 12]",bd868f194ec13d05bd96ab9b6119a53d0749e51bc616bb2321e984c723b182e1
2026-08-27,2026-08-27,p280:e13,280,TN447377,"khir, khirí postpos. (+ Obl.) unter.","24, 41, 52, 362, 596, 633, 716. ⁋ de khir aus ... unten heraus 334.",unter,under,khir | khirí,postpos. | (+ Obl.),,installed_form,khir,,degener-shina2008:p280:e13 degener-shina2008:p280:e13:v2,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 13]",c3cc5e1e00f8bc2733604ead6f350c3e3a77309b5dd2bfe27938065457ccc1aa
2026-08-27,2026-08-27,p280:e14,280,TN447377,khiriíno adj. m. unten befindlich.,fem. khiriíni 502.,unten befindlich,located below,khiriíno,adj. | m.,,installed_form,khiriíno,,degener-shina2008:p280:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 14]",9818b186797d3d6454483c6ce0ed330c27687bd24c2765589b907b132cdfd4f5
2026-08-27,2026-08-27,p280:e15,280,TN447377,khíroo adv. von unten.,351. postpos. von unter ... (+ Obl) 40.,von unten,from below,khíroo,adv.,,installed_form,khíroo,,degener-shina2008:p280:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 15]",0d1146c179d7db0e9368f3048186623659dde3f6490359291051f75804c367d4
2026-08-27,2026-08-27,p280:e16,280,TN447377,khírṭe (ältere Form für khíṭṭe) adv. nach unten.,"351, 370.",(ältere Form für khíṭṭe) nach unten,downward,khírṭe,adv.,,installed_form,khírṭe,,degener-shina2008:p280:e16,parenthetical identifies khírṭe as the older form of khíṭṭe,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 16]",8af7e2bc3c8ce4da81c56977e7e7798611db758c519bf904502a09351ba3018a
2026-08-27,2026-08-27,p280:e17,280,TN447377,"khói fem. Mütze, Dardenkappe. [Ikoh khuī, T. 3942].",Gen-s khóyei 637.,"Mütze, Dardenkappe",cap; Dardic cap,khói,fem.,3942,installed_form,khói,3942,degener-shina2008:p280:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 17]",d3bf1a39985279ba472026be8f46b22dcbe860308e5728d7f1c9025a4e19ee94
2026-08-27,2026-08-27,p280:e18,280,TN447377,khoosá adj. dünnbärtig.,226.,dünnbärtig,thin-bearded,khoosá,adj.,,installed_form,khoosá,,degener-shina2008:p280:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 18]",18ce8c9a4be0b8647f8486096d98f3246b8247af5ac10fee95b21fe42d1d22b8
2026-08-27,2026-08-27,p280:e19,280,TN447377,khukún m. Erbse(n). [Bur. khukhunmoóro].,291.,Erbse(n),pea(s),khukún,m.,,installed_form,khukún,,degener-shina2008:p280:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 19]",45434a5d3314d6eaac2835b7a8221c4b6ff5c61d73aad6a977714d82ac75b26f
2026-08-27,2026-08-27,p280:e20,280,TN447377,"khukúro m. Hündchen, als EN. [T. 3329].","597. ⁋ khukúri fem., als EN 597.","Hündchen, als EN",puppy; also as personal name,khukúro,m.,3329,installed_form,khukúro,3329,degener-shina2008:p280:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 20]",3e9db730e7ee36d814a782bcaf58d6f9982c9d84be8397774f9378427fd0fa08
2026-08-27,2026-08-27,p280:e21,280,TN447377,"khun m. Ecke. [T. 3504, Bur. khun].",Locii-s khunér 17.,Ecke,corner,khun,m.,3504,installed_form,khun,3504,degener-shina2008:p280:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 21]",9794b9535228b21a25bf550f009054ad6d293ac2f48e950c9ec952d60e14eb78
2026-08-27,2026-08-27,p280:e22,280,TN447377,"khuníi m. Mörder. [← Pers.-Ur. xuunii Bluträcher, Mörder].",Obl-s khuníiyeke 714.,Mörder,murderer,khuníi,m.,,installed_form,khuníi,,degener-shina2008:p280:e22,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 22]",ef0b58a55421c7e24666b95c6a174d8f9a8c62fadb1706f5882ff84d529198f9
2026-08-27,2026-08-27,p280:e23,280,TN447377,khúuri fem. Ferse. [T. 3906].,671. Dat-s khúuryeṭ 72. Loci-s khúuriyeǰ 97. Locii-s khúuryer 671. Dat-pl khúuryoṭ 72.,Ferse,heel,khúuri,fem.,3906,installed_form,khúuri,3906,degener-shina2008:p280:e23,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 23]",396d2a103133ca8dcfb38cd93325a91d9a804a2f9014d5569d8fe3f13506d7e5
2026-08-27,2026-08-27,p280:e24,280,TN447377,khurúc̣ m. der Erbe. [zu Bur. ... díśulo hurúṭ- Erbe von ... sein?].,"83, 597, 598.",der Erbe,heir,khurúc̣,m.,,installed_form,khurúc̣,,degener-shina2008:p280:e24,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 280, glossary entry 24]",e794072ea97d1645f7b76b91afbbbb9274b38acb67244241a49839fb77a2794e
2026-08-27,2026-08-27,p281:e01,281,TN447377,"khúro adj. lahm. [T. 3941, Ikoh khuṛ].",fem. khúṛi 85.,lahm,lame,khúro,adj.,3941,installed_form,khúro,3941,degener-shina2008:p281:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 1]",f7daf937ef2b46e5b9b763dd609841ea3c451c27a813d7a4f34fd978ad45cfdd
2026-08-27,2026-08-27,p281:e02,281,TN447377,khúuṣ adj. m./ fem. feucht.,174.,feucht,damp,khúuṣ,adj. | m./ | fem.,,installed_form,khúuṣ,,degener-shina2008:p281:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 2]",852ee8ba3fb3fe8eefff8f664c67db87990da90622f6039c2ce6f9792ee4dd1a
2026-08-27,2026-08-27,p281:e03,281,TN447377,khúṭo adj. m. kurz. [T. 3895].,"224, 765. ⁋ fem. khúṭi 473, 269. ⁋ pl khúṭe 12.",kurz,short,khúṭo,adj. | m.,3895,installed_form,khúṭo,3895,degener-shina2008:p281:e03,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 3]",448e5c23be707ef5de56295325ba686aeb3e7931a9236d6b02b42aa7dce80697
2026-08-27,2026-08-27,p281:e04,281,TN447377,"labán fem. Hemdsaum, Rocksaum. [Bur. lamán Rockschoß, ← Pashto laman].","318, 419, 638. Loci-s labanéǰ 413.","Hemdsaum, Rocksaum",shirt hem; skirt hem,labán,fem.,,installed_form,labán,,degener-shina2008:p281:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 4]",d5745908721f14260b31dbaef444467557e28503ae8cb61ea5761f1969956281
2026-08-27,2026-08-27,p281:e05,281,TN447377,"lac̣ m. (Sg. und koll.) Ziege, Ziegenbock (als Bezeichnung der Tierart); Herde (von Ziegen).","121, 261, 314, 342, 412, 548, 718, 719, 720. Gen-s lác̣ei 587.2. Gen-pl lác̣oo 717, 719.","(Sg. und koll.) Ziege, Ziegenbock (als Bezeichnung der Tierart); Herde (von Ziegen)","goat, billy goat (as designation of the species); herd (of goats)",lac̣,m.,,installed_form,lac̣,,degener-shina2008:p281:e05,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 5]",db16bae6ac2b4b5c88019f64bde742eb6344cc5a962ad1266349857c83496d1e
2026-08-27,2026-08-27,p281:e06,281,TN447377,lac̣-čhaál (koll.) Ziegen und Schafe mit Jungen.,717. Erg-s (+ Verb im Plural) lac̣-čhaál-se 721. Obl-pl lac̣-čhaló 700.,(koll.) Ziegen und Schafe mit Jungen,goats and sheep with young,lac̣-čhaál,,,installed_form,lac̣-čhaál,,degener-shina2008:p281:e06,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 6]",cc65d1bcb314be35f7e7f0e874e8f5be92138ad0e104f01da0380841997b5e5a
2026-08-27,2026-08-27,p281:e07,281,TN447377,lac̣aloó adj. m. Ziegen-.,"616, 708.",Ziegen-,of goats,lac̣aloó,adj. | m.,,installed_form,lac̣aloó,,degener-shina2008:p281:e07,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 7]",a8ea0543cfd386405d1472820e5d8e10cbd3a0b2df2f8ab413f6579d4c19b78c
2026-08-27,2026-08-27,p281:e08,281,TN447377,"lafaá fem. Gang, Gangart.",283.,"Gang, Gangart",gait; way of walking,lafaá,fem.,,installed_form,lafaá,,degener-shina2008:p281:e08,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 8]",477d7769b05e7ce3e6ad16540e4d55f201df34f4e9e7a219a4fd4774a9068cc7
2026-08-27,2026-08-27,p281:e09,281,TN447377,"lai- trans. finden, erlangen. [T. 10948].",Inf layoóiky 334.,"finden, erlangen",find; obtain,lai-,trans.,10948,installed_form,lai-,10948,degener-shina2008:p281:e09,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 9]",0997d423a8ce6bdbd422ed159233341e75a332c0ac7810283bcafc2a33a4b868
2026-08-27,2026-08-27,p281:e10,281,TN447377,láal m. Speichel. [T. 11027].,747.,Speichel,saliva,láal,m.,11027,installed_form,láal,11027,degener-shina2008:p281:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 10]",8d1f33c5ec4ef4663569c82544386275675493ee4e3950aa8c3c9927409c2766
2026-08-27,2026-08-27,p281:e11,281,TN447377,"laál m. Edelstein, Rubin.[← Ar.-Ur. la`l; Bur. =].",111.,"Edelstein, Rubin",gem; ruby,laál,m.,,installed_form,laál,,degener-shina2008:p281:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 11]",0a06afd137d800902cc5b5c0839028f9f4178a326f5ef4019aac3947c12eaf88
2026-08-27,2026-08-27,p281:e12,281,TN447377,"lam- trans. fangen, erwischen, festhalten. [T. 10961].","Inf lamoóiky. Präs 3sf laámin 589. Abs. lamií 587.1, 600, 688. Prät 3pl lamiígye 721. pp-sm lamíito 513; pp Loci-s lamíiteǰ 428.","fangen, erwischen, festhalten",catch; grab; hold fast,lam-,trans.,10961,installed_form,lam-,10961,degener-shina2008:p281:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 12]",b3cea518db1398b2c3af2d12abb2075f70d2b8bf21403fca7ddde9de013c8682
2026-08-27,2026-08-27,p281:e13,281,TN447377,"lamóṭo m. dicker, buschiger Schwanz. [Ikoh lʌmúṭ^h,].",347.,"dicker, buschiger Schwanz",thick bushy tail,lamóṭo,m.,,installed_form,lamóṭo,,degener-shina2008:p281:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 13]",ef77002b60aad0f550d6e91ec38bbf9cdbaa7b02271e0ed6dc3ac941358ca347
2026-08-27,2026-08-27,p281:e14,281,TN447377,"laŋ- itr. überstehen (Krankheit); übersteigen. [T. 10905, Ikoh lhaṅgáv~ to pass (time), etc.]",Inf laŋoóiky 630. pp-sm laŋíituk 488.,überstehen (Krankheit); übersteigen,get over (an illness); climb over,laŋ-,itr.,10905,installed_form,laŋ-,10905,degener-shina2008:p281:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 14]",96648b15fde7a4db73049e099f385df8d5ccdce2280685946a0c6e5cf675f17d
2026-08-27,2026-08-27,p281:e15,281,TN447377,laŋ b- itr. sich bewegen. [= Bur. laṅ man´-].,264.,sich bewegen,move,laŋ b-,itr.,,installed_form,laŋ b-,,degener-shina2008:p281:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 15]",d8248f0261578dba471da0c53f40cc1391efc36e045265ec0f5df9d0df120169
2026-08-27,2026-08-27,p281:e16,281,TN447377,"laáŋ b- itr. entfernt sein, beseitigt sein. [zu Bur. laṅ].","505, laáŋ b- 779.","entfernt sein, beseitigt sein",be removed; be done away with,laáŋ b-,itr.,,installed_form,laáŋ b-,,degener-shina2008:p281:e16,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 16]",2a18090861e971d17e420bc4053b3d264f2f8188f4270c7a87c568fbd915f011
2026-08-27,2026-08-27,p281:e17,281,TN447377,"laŋiǰ- itr. sterben. [T. 10905, *laṅghiyyate]",Präs 3sm laŋíiǰen 596.,sterben,die,laŋiǰ-,itr.,10905,installed_form,laŋiǰ-,10905,degener-shina2008:p281:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 17]",c27439102bcf62789332c99d0ef8cf761b5c5aa744bedcbefe87daa1d35b2c69
2026-08-27,2026-08-27,p281:e18,281,TN447377,"lap fem. Bissen, Mundvoll. [s. Zoller, s. v. Ikoh lā̀p^h a piece of bread which is eaten with pulse, vegetables, etc.].","140, 524, 632, 656.3. lápak 656.2. Obl-s lapé 634.","Bissen, Mundvoll",bite; mouthful,lap,fem.,,installed_form,lap,,degener-shina2008:p281:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 18]",15fb79e03d836a0e6888a04b6a6cf86e1c096ab9745b4d96a1388428642a3a0a
2026-08-27,2026-08-27,p281:e19,281,TN447377,"laš fem. Scham. [T. 10910, Atlas 74].","124, 428, 478. lášak 479. ⁋ laš b- beschämt werden 125, 483. ⁋ laš lam- vom Ehebruch der Mutter erfahren. 428.",Scham,shame,laš,fem.,10910,installed_form,laš,10910,degener-shina2008:p281:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 19]",957c0d81a3922f786d17a9c0793220330ab3e5866c085250434bf5582efb10d0
2026-08-27,2026-08-27,p281:e20,281,TN447377,"laṣ- trans. lecken. [Bur. laṣ ~-t-, Ikoh laṣáv~].",Präs 3sf laṣíin 762. Perf 3pl laṣeégyen 586.pp-sm laṣíito 617.,lecken,lick,laṣ-,trans.,,installed_form,laṣ-,,degener-shina2008:p281:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 20]",96ccfb232dbedd2e5cc95c8332c2da8153b3f309c8d54b97d71f561a83a19db6
2026-08-27,2026-08-27,p281:e21,281,TN447377,laáṣ b- geschmiert werden. [vgl. Bur. laáṣ -t- verschmieren].,27.,geschmiert werden,be smeared,laáṣ b-,,,installed_form,laáṣ b-,,degener-shina2008:p281:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 281, glossary entry 21]",932fbbb397e355fd76cea9ba78495bc61fe389c364f2abd876b6a713c00830e8
2026-08-27,2026-08-27,p282:e01,282,TN447377,láaṭ d- trans. aufhäufen. [Bur. láaṭ Haufen].,640.,aufhäufen,heap up,láaṭ d-,trans.,,installed_form,láaṭ d-,,degener-shina2008:p282:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 282, glossary entry 1]",95649ddb75f6c2bf48141791aa8ce2a29f2ae65ac4ec1abcb8907ddd759a43c1
