Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,Lect_Code,Language_Label,Site,Similarity_Group,Response_Index,Raw_Form,Form,Review,Uncertainty,Source_Scope,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Ti,Tinani,Sissu,2,1,muntɐŋ,muntɐŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Tinani-Sissu]",sillahul2019:g124:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Ti,Tinani,Gondhla,2,1,mũtʌŋ,mũtʌŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Tinani-Gondhla]",sillahul2019:g124:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Ga,Gahri,Keylong,4,1,otʃi,otʃi,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Gahri-Keylong]",sillahul2019:g124:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Ga,Gahri,Stingri,4,1,utʃi,utʃi,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Gahri-Stingri]",sillahul2019:g124:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Ga,Gahri,Gawzang,4,1,otʃi,otʃi,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Gahri-Gawzang]",sillahul2019:g124:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Bh,Bhoti,Darcha,7,1,thoɾe,thoɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Bhoti-Darcha]",sillahul2019:g124:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Bh,Bhoti,Kolong,7,1,th̪ oɾɛ,th̪ oɾɛ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Bhoti-Kolong]",sillahul2019:g124:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Bh,Bhoti,Rarig,7,1,th̪ oɾɛ,th̪ oɾɛ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Bhoti-Rarig]",sillahul2019:g124:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Bh,Bhoti,Tingrat,7,1,toɾe,toɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Bhoti-Tingrat]",sillahul2019:g124:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Bh,Bhoti,Khoksar,3,1,nɐmo,nɐmo,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Bhoti-Khoksar]",sillahul2019:g124:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Ld,Ladakhi,Leh,7,1,thoɾes,thoɾes,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Bh,Bhoti,Spiti,3,1,nɐŋmu,nɐŋmu,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,124,tomorrow,Tb,Tibetan,Lhasa,6,1,səŋɲin,səŋɲin,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 124, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Hi,Hindi,Standard,1,1,hʌftah,hʌftah,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pg,Pangi,Tindi,1,1,hʌptʌ,hʌptʌ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ch,Chinali,Gushal,1,1,hʌptɐ̪,hʌptɐ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Chinali-Gushal]",sillahul2019:g125:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ch,Chinali,Nalda,1,1,hʌptɐ̪,hʌptɐ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Chinali-Nalda]",sillahul2019:g125:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Lo,Lohari,Gondhla,1,1,hɐptɐ̪,hɐptɐ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Lohari-Gondhla]",sillahul2019:g125:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Lo,Lohari,Gawzang,0,1,ɴo entry,ɴo entry,Unicode Charis/Doulos SIL text layer,,target,excluded,source prints no entry rather than a lexical response,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Lohari-Gawzang]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Jobrang,5,1,niɾʌk̚,niɾʌk̚,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Jobrang]",sillahul2019:g125:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Thirot,1,1,ɐptɐ,ɐptɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Thirot]",sillahul2019:g125:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Udeypur,1,1,heptʌ̪,heptʌ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Udeypur]",sillahul2019:g125:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Gushal,1,1,həptə̪,həptə̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Gushal]",sillahul2019:g125:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Mooling,6,1,nitʃdi̪ɐɖɐ,nitʃdi̪ɐɖɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Mooling]",sillahul2019:g125:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Tholang,5,1,niɾʌg,niɾʌg,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Tholang]",sillahul2019:g125:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Chimrat,1,1,həptɐ̪,həptɐ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Chimrat]",sillahul2019:g125:sil-lahul-2019-pa-chimrat:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Pa,Pattani,Salgram,7,1,ɾedʒɐ,ɾedʒɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Pattani-Salgram]",sillahul2019:g125:sil-lahul-2019-pa-salgram:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ti,Tinani,Sissu,1,1,hɐptɐi,hɐptɐi,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Tinani-Sissu]",sillahul2019:g125:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ti,Tinani,Gondhla,1,1,hɐptɐi,hɐptɐi,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Tinani-Gondhla]",sillahul2019:g125:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ga,Gahri,Keylong,2,1,duntɐ,duntɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Gahri-Keylong]",sillahul2019:g125:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ga,Gahri,Stingri,2,1,dɾuntɐ,dɾuntɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Gahri-Stingri]",sillahul2019:g125:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ga,Gahri,Gawzang,2,1,dunth̪ ɐ,dunth̪ ɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Gahri-Gawzang]",sillahul2019:g125:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Darcha,2,1,dunthɐ,dunthɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Darcha]",sillahul2019:g125:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Kolong,2,1,d̪unthɐ,d̪unthɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Kolong]",sillahul2019:g125:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Rarig,2,1,d̪undʒʌk,d̪undʒʌk,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Rarig]",sillahul2019:g125:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Tingrat,2,1,duntʌʔ,duntʌʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Tingrat]",sillahul2019:g125:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Tingrat,2,2,dʒɐpɐ.d̪un,dʒɐpɐ.d̪un,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Tingrat]",sillahul2019:g125:sil-lahul-2019-bh-tingrat:i2
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Tingrat,3,3,dʒɐpɐ.d̪un,dʒɐpɐ.d̪un,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Tingrat]",sillahul2019:g125:sil-lahul-2019-bh-tingrat:i3
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Khoksar,2,1,d̪und̪hɐ,d̪und̪hɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Khoksar]",sillahul2019:g125:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Ld,Ladakhi,Leh,2,1,duŋdʒɐk,duŋdʒɐk,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Bh,Bhoti,Spiti,3,1,dzɐ,dzɐ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,70,62,125,week,Tb,Tibetan,Lhasa,4,1,saːkor,saːkor,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 62, item 125, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Hi,Hindi,Standard,5,1,mʌhina,mʌhina,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pg,Pangi,Tindi,5,1,mɐinʌ,mɐinʌ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Ch,Chinali,Gushal,5,1,mʌhinɐ,mʌhinɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Chinali-Gushal]",sillahul2019:g126:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Ch,Chinali,Nalda,4,1,mɐŋ̃,mɐŋ̃,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Chinali-Nalda]",sillahul2019:g126:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Lo,Lohari,Gondhla,3,1,mɐ,mɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Lohari-Gondhla]",sillahul2019:g126:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Lo,Lohari,Gawzang,3,1,mɐʔ,mɐʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Lohari-Gawzang]",sillahul2019:g126:sil-lahul-2019-lo-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Jobrang,2,1,lɐh,lɐh,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Jobrang]",sillahul2019:g126:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Thirot,2,1,lɐh,lɐh,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Thirot]",sillahul2019:g126:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Udeypur,2,1,ɭʌh,ɭʌh,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Udeypur]",sillahul2019:g126:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Gushal,2,1,lɐ,lɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Gushal]",sillahul2019:g126:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Mooling,2,1,lɐ,lɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Mooling]",sillahul2019:g126:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Tholang,2,1,lɐh,lɐh,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Tholang]",sillahul2019:g126:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Chimrat,2,1,lɐh,lɐh,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Chimrat]",sillahul2019:g126:sil-lahul-2019-pa-chimrat:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Pa,Pattani,Salgram,2,1,lɐ,lɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Pattani-Salgram]",sillahul2019:g126:sil-lahul-2019-pa-salgram:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Ti,Tinani,Sissu,2,1,lɐː,lɐː,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Tinani-Sissu]",sillahul2019:g126:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Ti,Tinani,Gondhla,2,1,lɐː,lɐː,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Tinani-Gondhla]",sillahul2019:g126:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Ga,Gahri,Keylong,2,1,lɐijɐ,lɐijɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Gahri-Keylong]",sillahul2019:g126:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Ga,Gahri,Stingri,2,1,lʌijɐ,lʌijɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Gahri-Stingri]",sillahul2019:g126:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Ga,Gahri,Gawzang,2,1,lɐijɐ,lɐijɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Gahri-Gawzang]",sillahul2019:g126:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Bh,Bhoti,Darcha,1,1,thɐ,thɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Bhoti-Darcha]",sillahul2019:g126:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Bh,Bhoti,Darcha,1,2,dɐwɐ,dɐwɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Bhoti-Darcha]",sillahul2019:g126:sil-lahul-2019-bh-darcha:i2
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Bh,Bhoti,Kolong,1,1,d̪ɐ,d̪ɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Bhoti-Kolong]",sillahul2019:g126:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,71,63,126,month,Bh,Bhoti,Kolong,1,2,tɐ̪ wɐ,tɐ̪ wɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 63, item 126, Bhoti-Kolong]",sillahul2019:g126:sil-lahul-2019-bh-kolong:i2
