Entry_Key,Form,Raw_Gloss_German,English_Gloss,Review,Translator,Model,Source_SHA256
berger-entry-4248,ilán-,s. ulán,see ulán,machine-translated-unreviewed,Argos Translate,de_en 1.3,88fc7f11f431218e57e848045bdde2033e497b727d3a19f961019e70e0cadd0c
berger-entry-4251,íilbat,die beiden Ränder der Offnung der Ledertasche; der hauti,the two edges of the opening of the leather bag; the hauti,machine-translated-unreviewed,Argos Translate,de_en 1.3,dd9492a71813c1fd7ce44e3b26a20cd3bf9d7b2b3c58e2089191662f8b870b8a
berger-entry-4252,ilç,Has. ziù Nachgeburt (bei Tieren),has. ziù Afterbirth (in animals),machine-translated-unreviewed,Argos Translate,de_en 1.3,ef5c14e64201caba9d968501489babb5053f316b229ef607ecd59b8370f01ee1
berger-entry-4255,ilém,"iliémx pl. Noppen, Knötchen in einem Gewebe; Sägespäne; ng. Grundgewebe, zeigt sich, wenn man den Flausch ab","iliémx pl. nubs, nodules in a tissue; sawdust; ng. base tissue, shows up when one takes off the fuzz",machine-translated-unreviewed,Argos Translate,de_en 1.3,788043ed4149cc5a1b9e9c22f32f950dff168783266f05236753a3c283ecd802
berger-entry-4255:dialect:1,iliémx,"iliémx pl. Noppen, Knötchen in einem Gewebe; Sägespäne; ng. Grundgewebe, zeigt sich, wenn man den Flausch ab","iliémx pl. nubs, nodules in a tissue; sawdust; ng. base tissue, shows up when one takes off the fuzz",machine-translated-unreviewed,Argos Translate,de_en 1.3,788043ed4149cc5a1b9e9c22f32f950dff168783266f05236753a3c283ecd802
berger-entry-4256,íilgat,"Augenwinkel, hz. auch: Angelpunkt; ng. auch: Ende des","corner of the eye, i.e. also: pivot; n. also: end of the",machine-translated-unreviewed,Argos Translate,de_en 1.3,d7bddbec6a3cce0bdc3188f378b14226a65e41760d0dbfca6794003405a71d4e
berger-entry-4256:dialect:1,gat,"Augenwinkel, hz. auch: Angelpunkt; ng. auch: Ende des","corner of the eye, i.e. also: pivot; n. also: end of the",machine-translated-unreviewed,Argos Translate,de_en 1.3,d7bddbec6a3cce0bdc3188f378b14226a65e41760d0dbfca6794003405a71d4e
berger:p212:c2:e005,ilgúin,s. il,see il,machine-translated-unreviewed,Argos Translate,de_en 1.3,e1fb76cc1020ff657a9e54bab323d174d34952adbb8d3fc7ba40b7741613c097
berger-entry-4258,iliém,s. ilém,see ilém,machine-translated-unreviewed,Argos Translate,de_en 1.3,45d2461747058bdc3d923616494de1f5adb42a8378ab98a4f77a91aadaca831a
berger-entry-4259,ilíginas,s. iríginas,see also Iríginas,machine-translated-unreviewed,Argos Translate,de_en 1.3,365391efcce46aef1e4969b4f8549127a53c275381b3da623692b2504b248778
berger-entry-4260,ílikin- -kii-,"nzilikin hz.ng. anbeten, verehren, günstig stimmen, geneigt machen ; f","nzilikin hz.ng. worship, worship, favorably tune, inclined; f",machine-translated-unreviewed,Argos Translate,de_en 1.3,4cb4f0a1d67cc3c505c71ddb4e07bbb20d73fcf854fcac67acae61f255644153
berger-entry-4260:dialect:1,-hilikin-,"nzilikin hz.ng. anbeten, verehren, günstig stimmen, geneigt machen ; f","nzilikin hz.ng. worship, worship, favorably tune, inclined; f",machine-translated-unreviewed,Argos Translate,de_en 1.3,4cb4f0a1d67cc3c505c71ddb4e07bbb20d73fcf854fcac67acae61f255644153
berger-entry-4262,ílji,s. lji,see lji,machine-translated-unreviewed,Argos Translate,de_en 1.3,3ee3fa30fc560f2ea8116dbd448e824d60396cbfedf27623ecd048fd01f96b5f
berger-entry-4263,îljimuś,"das hintere Ende, am hinte- . ren Ende Elji + mus)","the rear end, at the rear end Elji + mus",machine-translated-unreviewed,Argos Translate,de_en 1.3,d7c629229dd9bc0b739bbb11f2b4f608c20b31e0a3f573ad82415eeb502809ec
berger:p213:c1:e001,klein),Viehbesitz,livestock ownership,machine-translated-unreviewed,Argos Translate,de_en 1.3,893edd8e6e08700063a7d4cdd67e9e4ca500299ee7c5608c59f19a7e0a214e81
berger:p213:c1:e002,Mensch,der immer an einem Ort,always in one place,machine-translated-unreviewed,Argos Translate,de_en 1.3,ac90c71aa71b42e8c733756950dd7e759674cacfeae07cffd0602837ddf21834
berger:p213:c1:e004,qhudáaąye,imáan maćhíiś Gott,imáan maćhíiś God,machine-translated-unreviewed,Argos Translate,de_en 1.3,0f3c41d765166b533d5e451cfde0e9836787fb5c98ddf325e0c23a73ce70c8ea
berger:p213:c1:e005,möge,euch Glauben schenken!,give faith to you!,machine-translated-unreviewed,Argos Translate,de_en 1.3,70d57da91b615634de4ada2e7d2ffcb18c69a4856b17f1978fca9ccedb0b0429
berger:p213:c1:e006,(formelhaft,im Ng. zu Beginn einer Erzählung),in the Ng. at the beginning of a story,machine-translated-unreviewed,Argos Translate,de_en 1.3,5277692c93c205af10dc7547a2c7a790c36a52590cc69eb05f53ef83a40ec0cb
berger:p213:c1:e007,Stützmauer,vor der großen,before the great,machine-translated-unreviewed,Argos Translate,de_en 1.3,ffad591645a41d7e9be2952d14170a3e6242df725ac8db8f3bd8a612d895d71a
berger:p213:c1:e008,zerner,Schrank auf einem erhöhten Platz für EßBvorräte und Geschirr (imauquti),cabinet on an elevated space for dining supplies and dishes (imauquti),machine-translated-unreviewed,Argos Translate,de_en 1.3,f26607999b447887829669b36423973f1b18fe04ca9a7c9d72774c8aecfb54c3
berger:p213:c1:e009,unverletzt,"von einem Weidenzweig abstreifen läßt und von den Jungen zu Flöten verarbeitet wird, Duplikat, Gegenstück","strips from a willow branch and is processed by the boys into flutes, duplicate, counterpart",machine-translated-unreviewed,Argos Translate,de_en 1.3,85759885efd2658d884e2ba0b57082ff2f4eb8a718081ff7831a526adcaced9f
berger:p213:c1:e011,(wem?,und -ar),and -ar,machine-translated-unreviewed,Argos Translate,de_en 1.3,342941749d92ab1db9dd7244fbef19f68c96a23a66a7cdaea31fdbb33db83d3c
berger:p213:c1:e012,Holzpflock,der zur Sicherung in ein Loch des Riegels gesteckt wird; Sprosse (der Leiter},which is inserted into a hole of the bolt for securing; rung (the ladder ),machine-translated-unreviewed,Argos Translate,de_en 1.3,d98022b12075b111572cbceb8f31b896f9deee61037a375e7e61e9c5ad6fe1a8
berger-entry-4277,imín,"Grundlage, Boden (für Bäume usw.), unbeackerter Boden; Rücken der Schwertklinge","foundation, soil (for trees, etc.), uncultivated soil; back of the sword blade",machine-translated-unreviewed,Argos Translate,de_en 1.3,6f3ca2ecf3737d8535ffdd48aa5863b8234638147ebacc37c859570d1e823200
berger:p213:c2:e002,zimo,sS. <i,sS. <i,machine-translated-unreviewed,Argos Translate,de_en 1.3,fd52088c567767c9298d5a43d70164e5dc49393f1218eaf5b44874e0934bf045
berger-entry-4279,imtihåan,imtiháam y Prüfung,imtiháam y test,machine-translated-unreviewed,Argos Translate,de_en 1.3,c9213d3ff509590acfbb6550e1bf4b4e31441492a4c64d2d19edd203e8c8aaa8
berger-entry-4279:dialect:1,imtiháam,imtiháam y Prüfung,imtiháam y test,machine-translated-unreviewed,Argos Translate,de_en 1.3,c9213d3ff509590acfbb6550e1bf4b4e31441492a4c64d2d19edd203e8c8aaa8
berger-entry-4280,imtizáam,s. intizáam in s. iné,see intizáam in s. iné,machine-translated-unreviewed,Argos Translate,de_en 1.3,2a44bf1045d19ca0a2ab141cb7ea73b9ee3cb76591bf00d17b34309d49b4fd6c
berger-entry-4281,iùn,S. -n,see -n,machine-translated-unreviewed,Argos Translate,de_en 1.3,017b41e36f760fa10bd7a07383c9ca710936744e886e8ec42a8bd66f81fe8f50
berger-entry-4282,inaalín,s. alés,see also Ales,machine-translated-unreviewed,Argos Translate,de_en 1.3,78716651221694cae843456bd23ac749fa47b52845c799a4b13851ba40e2f387
berger-entry-4283,ináay,"Grundlage, Grundstein, ng. Holzstreifen, den man von unten quer über eine Spalte zum Ausbessern legt","foundation, foundation stone, ng. wooden strip, which is placed transversely from below over a column for repair",machine-translated-unreviewed,Argos Translate,de_en 1.3,f544e1f190fb2a04ef60ffea6d58cabfa489b535cd7a0fb8f953ed0a2f396b52
berger-entry-4284,inága,"Triebsand, Schlamm, den die Wasserläufe herabschwemmen","shooting sand, mud, which the watercourses swim down",machine-translated-unreviewed,Argos Translate,de_en 1.3,5092a031237cd25feaa72ccad78b0d2387f37078b58a50e1722eafe690411a69
berger-entry-4285,índirar-índirar ni-,in einem Abstand von etwa 100 m hinterherlaufen oder -gehen,at a distance of about 100 m running or walking,machine-translated-unreviewed,Argos Translate,de_en 1.3,5f752c67c38c19e0e4bbd99334e3bd0e8aac932332032229214bc84bee9f6804
berger-entry-4286-dialect-1,iné,"und in, pl. ué und u der (die) da hfm, vgl. Gr. .; ; 51","and in, pl. ué and u der (die) da hfm, cf. Gr. ; ; 51",machine-translated-unreviewed,Argos Translate,de_en 1.3,2c712b7afa4e154dae0bf90f3351b8a7164691279f12cd7b193f9bd80b1f3a71
berger-entry-4286-dialect-1:dialect:1,in,"und in, pl. ué und u der (die) da hfm, vgl. Gr. .; ; 51","and in, pl. ué and u der (die) da hfm, cf. Gr. ; ; 51",machine-translated-unreviewed,Argos Translate,de_en 1.3,2c712b7afa4e154dae0bf90f3351b8a7164691279f12cd7b193f9bd80b1f3a71
berger:p213:c2:e011,i:/í-/é-/ée-,präfix der 3. sg. hmxy und u:/ú-/ő-/óo- der 3. hx pl,prefix of the 3rd sg. hmxy and u:/ú-/ő-/óo- the 3rd hx pl,machine-translated-unreviewed,Argos Translate,de_en 1.3,62be1acce1f3011d139a7ea832326b2dec602d555982d86464839b2a416c2426
berger:p213:c2:e011:dialect:1,iJijé-fè-,präfix der 3. sg. hmxy und u:/ú-/ő-/óo- der 3. hx pl,prefix of the 3rd sg. hmxy and u:/ú-/ő-/óo- the 3rd hx pl,machine-translated-unreviewed,Argos Translate,de_en 1.3,62be1acce1f3011d139a7ea832326b2dec602d555982d86464839b2a416c2426
berger:p214:c1:e001,Inéṅkut,"oder Uéńkuč die (pl.) Dingsda, die NN","or Uéńkuč the (pl.) Dingsda, the NN",machine-translated-unreviewed,Argos Translate,de_en 1.3,5d902383b466c26fe4fb8bb2ac447c2bd2c61527d8ef2fd4c6c011306f34ed6d
berger-entry-4289,ínjukuś,Bratspieß LN,bratspieß LN,machine-translated-unreviewed,Argos Translate,de_en 1.3,8a43ff6f63eaaeb6a1c4ebc13a1766f8dfe818cb0c627c2857608412a53619fb
berger-entry-4290,insáan,und pl. Mensch ; ; ; ; u.a,and pl. human ; ; ; ; etc,machine-translated-unreviewed,Argos Translate,de_en 1.3,b1ff018c54164e1131502ad79e996562806802d193e51969a3e865c1f4c7cc06
berger-entry-4291,baní-insáan,"Menschenkinder, Menschen","children of men, people",machine-translated-unreviewed,Argos Translate,de_en 1.3,46f9e335c85046e54d4c52435e38fe1ec7f9b6f6d169a83483e011e243e335ed
berger-entry-4292,baní-insáaniskum,nach Menschenart,by human species,machine-translated-unreviewed,Argos Translate,de_en 1.3,c62c21a1c78277f1bb29678d1f99f2f702311325148eeed2d074bcae0a5d17bd
berger-entry-4293,insáap ét-,Gerechtigkeit üben,practice justice,machine-translated-unreviewed,Argos Translate,de_en 1.3,dd97eddc7765ad1a68533df9d18c43d4d61f6ec06fa028f5c4493914224a1de5
berger:p214:c1:e007,intiqáal,"Hinscheiden, Tod","passing away, death",machine-translated-unreviewed,Argos Translate,de_en 1.3,2b5bd4e0c065b553b602c4820edada52305f1344e3dfe77a2627b8a3d1958899
berger-entry-4294,intizáam,"auch imtizáam Aufwand, Anordnung","also imtizáam effort, arrangement",machine-translated-unreviewed,Argos Translate,de_en 1.3,548b31547d17fc65bc67cc2f0b95cc7c51b14bfb7a679f93eee5d7ddfd067e12
berger-entry-4295,intizáar ét-,warten,wait,machine-translated-unreviewed,Argos Translate,de_en 1.3,227835ebcc7b746ea42de04ec07fab5ccc09b6d6feb2f32543acb2f6231ca53c
berger:p214:c1:e010,iṅe,sS. -aṅe,sS. -aṅe,machine-translated-unreviewed,Argos Translate,de_en 1.3,0bf56fd3a9c93ee7bcd550c6ad3821f94f7828f067c26d974954722c0a7d04fc
berger-entry-4297,iṅkáar ét-,sich weigern,refuse,machine-translated-unreviewed,Argos Translate,de_en 1.3,e83e2a50262aa84d2920c49fdd5aa71455ba79cb51f3b31945f50be135d08ea7
berger-entry-4298,iqtiáar,"freie Wahl, Macht ; L","free choice, power; L",machine-translated-unreviewed,Argos Translate,de_en 1.3,5ee60133e80fb7612398d1b10c37e266c4b5f962d13a970a29f550a672b3125f
berger-entry-4301,iqháta,"eingezäuntes Stück Land, abgetrenntes Eck in einem viereckigen Feld","fenced piece of land, separated corner in a square field",machine-translated-unreviewed,Argos Translate,de_en 1.3,30aaa1c5a53d0f3b8d33704801f4e77ae89e85f044fb915a207f4058d407ed07
berger-entry-4302,ír- -ćé-,nirin hz.ng. sterben,nirin hz.ng. die,machine-translated-unreviewed,Argos Translate,de_en 1.3,5fbb2786902dade06299d6b9f5c3f2cf2d7fc3367dea492d74421ac402012e77
berger-entry-4303,íraskuś,"Zeit und Ort des Todes, Tod","time and place of death, death",machine-translated-unreviewed,Argos Translate,de_en 1.3,dd1078852f24ccfe7c71d20de5430a5657d3585abe1279a8562a0d0cf2229b0c
berger-entry-4305,iran,"Rahm, Sahne (tü; airan Getränk ‘aus Yoghurt und Wasser"" R I 25)","cream, cream (tü; airan drink ‘from yoghurt and water’ R I 25)",machine-translated-unreviewed,Argos Translate,de_en 1.3,7d4ff20302b4d7c4e9fa8e3e7d09f98d531e141478358a1fd322fc7522eded45
berger:p214:c2:e004,íraskuś,s. -ír,see -ír,machine-translated-unreviewed,Argos Translate,de_en 1.3,cbcc6e448f6022476c5c9fadabe8b30771dbea669e84d743f7df61a77b236c88
berger-entry-4308,iríganas,"und hiríginas, ng. iliginas -śo fleischiger Stengel (z.B. von Kürbis, Kartoffeln), Stiel (von Früchten)","and hiríginas, ng. iliginas -śo fleshy stem (e.g. of pumpkin, potatoes), stem (of fruit)",machine-translated-unreviewed,Argos Translate,de_en 1.3,c8b4d4b08d60a4b266f3c69a817c55324ae8939aafffe4c9b80138802bfbd53d
berger-entry-4309,iríné,"(höflich für:) Hode (zu ys. rić ""Niere""?)","(polite to:) testicle (to ys. rić ""kidney""?)",machine-translated-unreviewed,Argos Translate,de_en 1.3,123743331292dcd5ab809c803085025cd5d9e0c180dcf2901d563061c5d20cf6
berger-entry-4309:dialect:1,rić,"(höflich für:) Hode (zu ys. rić ""Niere""?)","(polite to:) testicle (to ys. rić ""kidney""?)",machine-translated-unreviewed,Argos Translate,de_en 1.3,123743331292dcd5ab809c803085025cd5d9e0c180dcf2901d563061c5d20cf6
berger-entry-4310,íris,"Klage, Beschwerde (= Dris von trig?)","complaint, complaint (= Dris von trig?)",machine-translated-unreviewed,Argos Translate,de_en 1.3,82bc7e4a31ffd2f2bc3cd12702368aaa6ba83c8a827105678cce5c5e08bc7c9c
berger-entry-4311,di-íriśkin-,sich bei jdm,standing at jdm,machine-translated-unreviewed,Argos Translate,de_en 1.3,feba536cf903aec4bbe3ff4ccb1072f2792a1c73c3444803a72c470d084c7d40
berger-entry-4313,íriś,"= -úriś nach i-Präfixen, s","= -úriś after i-prefixes, s",machine-translated-unreviewed,Argos Translate,de_en 1.3,8ae041578f6f3a644dc88cd607b3b454be21f066b86359c8ab61cacabd5448c0
berger-entry-4317,írkiś,"auch -kiaṅ Stiel (Melone, Gurke, Aprikose, Pfirsich); Menge Faden für eine Na","the word also means -kiaṅ stem (melon, cucumber, apricot, peach); a lot of thread for a na",machine-translated-unreviewed,Argos Translate,de_en 1.3,06708323ffdbe287284d92da5b13eca4969bb3f2b55520148d1cfc67fe5e793d
berger-entry-4318,des,Kanals,channels,machine-translated-unreviewed,Argos Translate,de_en 1.3,90ef0bbf81e55edc4fc0310415b9b10abc7314b7cee2dd4a16542b2895dcc58b
berger:p215:c1:e002,sáre,(sikíme) írkiś eine (lächerlich) kleine Menge Faden (Seide),(sikíme)írkiś a (ridiculously) small amount of thread (silk),machine-translated-unreviewed,Argos Translate,de_en 1.3,4a094d3625fcb1052c210a7f935eb992d3e65b8d6448555c95407b3607337c3b
berger-entry-4321,isáap ét-,"Buch führen, ""aufschreiben""","keep a book, ""write down""",machine-translated-unreviewed,Argos Translate,de_en 1.3,73acf4ed0f9aed4aef72f0385b22f7b0bd9aee3c2a7a623d7a82f8c80d1394e8
berger:p215:c1:e007,e,"isáapulo ... betreffend, bezüglich","isáapulo ... concerning, concerning",machine-translated-unreviewed,Argos Translate,de_en 1.3,be6ba143cb612fa5641598688401419dddf7bc43c0a196d9c5dcfd2a8674b526
berger-entry-4323,ité,han isap dilá ng. das kommt auf das Gleiche heraus,han isap dilá ng. that comes out the same way,machine-translated-unreviewed,Argos Translate,de_en 1.3,7ccc4401b44a9449f9c4c94fe570fba84c7c52e35c9714013f0db35049ddad56
berger:p215:c1:e009,wálsa,"isáapate (Kind) wie, d.h. von der Größe eines Kindes von","isáapate (child) as, i.e., of the size of a child of",machine-translated-unreviewed,Argos Translate,de_en 1.3,9ef898d7418407a712fc0e7385c36643eaf6e26321c75e1f0c1234554e06dd4c
berger:p215:c1:e010,vier,Monaten,months,machine-translated-unreviewed,Argos Translate,de_en 1.3,cca440df4a64257c921311f8f5a74cf947527f62b5cf1cb1bb49d814c5c9f85e
berger:p215:c1:e011,(Menschen,und Sachen); (Omen),and things; (omen),machine-translated-unreviewed,Argos Translate,de_en 1.3,bccab97a92e1c06f03bcb919835a97526a7e7cb7b18911a4520f4880fb4bf372
berger:p215:c1:e012,Unglück,"bringend, (Menschen)","bringing, (people)",machine-translated-unreviewed,Argos Translate,de_en 1.3,b2adfd3753e5df2bbac9b95c297535610ab67e7f82b6b6b44591719c0d352dc5
berger:p215:c1:e013,unter,einem schlechten Stern stehend,standing a bad star,machine-translated-unreviewed,Argos Translate,de_en 1.3,6c3d4ebf09c8b7944f51daeb06c0dd3231edc1b682a0b387822292104b573ff4
berger:p215:c1:e014,isaápate,+:t- (Arbeit) lustlos tun in galíis imánas isaáp maními ng,+:t- (work) do listlessly in galíis imánas isaáp maními ng,machine-translated-unreviewed,Argos Translate,de_en 1.3,c09edf002ff6950ec71861d32811827665fd7eb59daec654968ee1c5de6e9469
berger:p215:c1:e015,seine,Krankheit wurde nicht besser,disease did not get better,machine-translated-unreviewed,Argos Translate,de_en 1.3,aa4190b93cbb04854613c8ec1df4ab856ad2514998db97e78ee05f0be2ec4ba8
berger:p215:c1:e016,des,Wasserlaufs der Mühle (von +-sán?),watercourse of the mill (from +-sán?),machine-translated-unreviewed,Argos Translate,de_en 1.3,373e0e971bffb3669932a24376e8778235c2b48f4b3e888c3c61742b11c973a6
berger:p215:c1:e017,Innenseite,(der Kleidung); Bretter,(of clothing); boards,machine-translated-unreviewed,Argos Translate,de_en 1.3,40b0b25871147bb9e5df8dbb2ba3db99c57878c7cf2ed332cbc3f19866168007
berger:p215:c1:e018,außerhalb,des Hauses zum,the house to the,machine-translated-unreviewed,Argos Translate,de_en 1.3,63d5a2c85a8f5a4dab1c4b89f227ffe3c96afd324c3894ae200495c66d87741e
berger:p215:c1:e019,Schutz,gegen Regen,against rain,machine-translated-unreviewed,Argos Translate,de_en 1.3,c024fd2a7670abbdc02c546ff4f33b59d55367332094b1f92345342d57ec144b
berger:p215:c1:e019:dialect:1,astár,gegen Regen,against rain,machine-translated-unreviewed,Argos Translate,de_en 1.3,c024fd2a7670abbdc02c546ff4f33b59d55367332094b1f92345342d57ec144b
berger-entry-4330,isé,"und es, pl. iċé und e das da x","and it, pl. iċé and e das da x",machine-translated-unreviewed,Argos Translate,de_en 1.3,ea58d2f37162ec9eac094fb5bd338e4c96cba4503c0f8674d1c07af807e3e001
berger-entry-4330:dialect:1,se,"und es, pl. iċé und e das da x","and it, pl. iċé and e das da x",machine-translated-unreviewed,Argos Translate,de_en 1.3,ea58d2f37162ec9eac094fb5bd338e4c96cba4503c0f8674d1c07af807e3e001
berger-entry-4331,iskén,"ng. iské ; hmf, uskó xy ; 38. 31, !iskí z ; ; drei; einige, ein paar ; ; 55","ng. iské ; hmf, uskó xy ; 38.31, !iskí z ; ; three; some, a few ; ; 55",machine-translated-unreviewed,Argos Translate,de_en 1.3,03d3fc3b9bb4043930b0e41be3b308feea74f6e137b5defa1b5c0558cd114835
berger-entry-4331:dialect:1,iské,"ng. iské ; hmf, uskó xy ; 38. 31, !iskí z ; ; drei; einige, ein paar ; ; 55","ng. iské ; hmf, uskó xy ; 38.31, !iskí z ; ; three; some, a few ; ; 55",machine-translated-unreviewed,Argos Translate,de_en 1.3,03d3fc3b9bb4043930b0e41be3b308feea74f6e137b5defa1b5c0558cd114835
berger-entry-4331:dialect:2,iské,"ng. iské ; hmf, uskó xy ; 38. 31, !iskí z ; ; drei; einige, ein paar ; ; 55","ng. iské ; hmf, uskó xy ; 38.31, !iskí z ; ; three; some, a few ; ; 55",machine-translated-unreviewed,Argos Translate,de_en 1.3,03d3fc3b9bb4043930b0e41be3b308feea74f6e137b5defa1b5c0558cd114835
