Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,List,Role,Existing_SSNP_Dialect,Source_Cell,Verified_Cell,Similarity_Groups,Expanded_Forms,Record_Type,Review_Method,Review_Status,Confidence,Status,Reason,Language_ID,Dialect_ID,Citation,Installed_Count,Entry_Keys
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,43,98,mosquito,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  mʌtʃʌɾ,1  mʌtʃʌɾ,1,mʌtʃʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,44,98,mosquito,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,1  mʌtʃːʌɾ,1  mʌtʃːʌɾ,1,mʌtʃːʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,45,98,mosquito,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  mʌtʃʌɾ,1  mʌtʃʌɾ,1,mʌtʃʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,46,98,mosquito,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  mʌtʃʌɾ / 1  mʌtʃoɽ,1  mʌtʃʌɾ / 1  mʌtʃoɽ,1 | 1,mʌtʃʌɾ | mʌtʃoɽ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,47,98,mosquito,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  mʌtʃʌɾ,1  mʌtʃʌɾ,1,mʌtʃʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,48,98,mosquito,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  mʌtʃʌɾ,1  mʌtʃʌɾ,1,mʌtʃʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,49,98,mosquito,UDH,Udhampur/J&K,new Indian target,,1  mʌtʃhʌɾ,1  mʌtʃhʌɾ,1,mʌtʃhʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list UDH]",1,sileasterngujari2023:p058:i098:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,50,98,mosquito,JAM,Jammu/J&K,new Indian target,,1  mʌʃʌɾ,1  mʌʃʌɾ,1,mʌʃʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list JAM]",1,sileasterngujari2023:p058:i098:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,51,98,mosquito,CHA,Chamba/H.P.,new Indian target,,1  mʌtʃhʌɽ,1  mʌtʃhʌɽ,1,mʌtʃhʌɽ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list CHA]",1,sileasterngujari2023:p058:i098:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,52,98,mosquito,RAM,Rampur/H.P.,new Indian target,,1  mʌtʃʌɾ,1  mʌtʃʌɾ,1,mʌtʃʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list RAM]",1,sileasterngujari2023:p058:i098:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,53,98,mosquito,NAL,Nalagarh/H.P.,new Indian target,,1  mʌtʃhʌɾ,1  mʌtʃhʌɾ,1,mʌtʃhʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list NAL]",1,sileasterngujari2023:p058:i098:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,54,98,mosquito,DEH,Dehradun/U.P.,new Indian target,,1  mʌtʃhɛɽ,1  mʌtʃhɛɽ,1,mʌtʃhɛɽ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list DEH]",1,sileasterngujari2023:p058:i098:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,55,98,mosquito,KOT,Kotdwara/U.P.,new Indian target,,1  mʌtʃhʌɽ,1  mʌtʃhʌɽ,1,mʌtʃhʌɽ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list KOT]",1,sileasterngujari2023:p058:i098:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,56,98,mosquito,HAL,Haldwani/U.P.,new Indian target,,1  mʌtʃhʌɽ,1  mʌtʃhʌɽ,1,mʌtʃhʌɽ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 98, list HAL]",1,sileasterngujari2023:p058:i098:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,60,99,ant,URD,Urdu,Urdu control,,4  tʃiũʈi,4  tʃiũʈi,4,tʃiũʈi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,61,99,ant,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,2  pi,2  pi,2,pi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,62,99,ant,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,2  pi,2  pi,2,pi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,63,99,ant,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,3  pɪɽɪ,3  pɪɽɪ,3,pɪɽɪ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,64,99,ant,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,3  piɽɑ,3  piɽɑ,3,piɽɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,65,99,ant,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,3  pili,3  pili,3,pili,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,66,99,ant,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  kiɽi / 3  pili,1  kiɽi / 3  pili,1 | 3,kiɽi | pili,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,67,99,ant,UDH,Udhampur/J&K,new Indian target,,1  kiɽo,1  kiɽo,1,kiɽo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list UDH]",1,sileasterngujari2023:p058:i099:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,68,99,ant,JAM,Jammu/J&K,new Indian target,,1  kɪɽi,1  kɪɽi,1,kɪɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list JAM]",1,sileasterngujari2023:p058:i099:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,69,99,ant,CHA,Chamba/H.P.,new Indian target,,1  kɪɽi,1  kɪɽi,1,kɪɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list CHA]",1,sileasterngujari2023:p058:i099:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,70,99,ant,RAM,Rampur/H.P.,new Indian target,,1  kɪɽi,1  kɪɽi,1,kɪɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list RAM]",1,sileasterngujari2023:p058:i099:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,71,99,ant,NAL,Nalagarh/H.P.,new Indian target,,1  kɪɽi,1  kɪɽi,1,kɪɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list NAL]",1,sileasterngujari2023:p058:i099:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,72,99,ant,DEH,Dehradun/U.P.,new Indian target,,1  kɪɽi,1  kɪɽi,1,kɪɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list DEH]",1,sileasterngujari2023:p058:i099:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,73,99,ant,KOT,Kotdwara/U.P.,new Indian target,,1  kɪɽi,1  kɪɽi,1,kɪɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list KOT]",1,sileasterngujari2023:p058:i099:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,74,99,ant,HAL,Haldwani/U.P.,new Indian target,,1  kɪɽi,1  kɪɽi,1,kɪɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 99, list HAL]",1,sileasterngujari2023:p058:i099:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,96,100,spider,URD,Urdu,Urdu control,,2  mʌkɽi,2  mʌkɽi,2,mʌkɽi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,97,100,spider,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,3  dʒolɑ,3  dʒolɑ,3,dʒolɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,98,100,spider,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,3  dʒolɑ,3  dʒolɑ,3,dʒolɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,99,100,spider,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,3  dʒulɑ,3  dʒulɑ,3,dʒulɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,100,100,spider,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  bʌbhuʌ / 1  bʌbiʌ,1  bʌbhuʌ / 1  bʌbiʌ,1 | 1,bʌbhuʌ | bʌbiʌ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,101,100,spider,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  bʌbuo,1  bʌbuo,1,bʌbuo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,102,100,spider,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  bʌbuo,1  bʌbuo,1,bʌbuo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,103,100,spider,UDH,Udhampur/J&K,new Indian target,,1  bʌmbhuo,1  bʌmbhuo,1,bʌmbhuo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list UDH]",1,sileasterngujari2023:p058:i100:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,104,100,spider,JAM,Jammu/J&K,new Indian target,,1  bʌbuo,1  bʌbuo,1,bʌbuo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list JAM]",1,sileasterngujari2023:p058:i100:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,58,50,105,100,spider,CHA,Chamba/H.P.,new Indian target,,1  bubũwõ,1  bubũwõ,1,bubũwõ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 58, printed p. 50, item 100, list CHA]",1,sileasterngujari2023:p058:i100:CHA:a1
