Status,Entry_Key,Printed_Page,Column,Source_Label,Raw_OCR_Label,Raw_OCR_Block,Form,Gloss,POS,Loan,Uncertain
ocr_unreviewed,mundlay1996:983,32,2,983,983,"khātāy (N) ‘raw mango’, see 982.",khātāy,raw mango,N,no,no
ocr_unreviewed,mundlay1996:984,32,2,984,984,khattā (N pl) ‘words’.,khattā,words,N pl,no,no
ocr_unreviewed,mundlay1996:985,32,2,985,7985,khāti (N) ‘blacksmith’.,khāti,blacksmith,N,no,no
ocr_unreviewed,mundlay1996:986,32,2,986,7986,khedā (V) ‘to drive cattle; cart’.,khedā,to drive cattle; cart,V,no,no
ocr_unreviewed,mundlay1996:987,32,2,987,L987,"kherido ér (V) ‘to buy’, cf. kharedi (HM).",kherido ér,to buy,V,yes,no
ocr_unreviewed,mundlay1996:988,32,2,988,L988,"kherki (N) ‘window’, cf. M. khidki.",kherki,window,N,yes,no
ocr_unreviewed,mundlay1996:989,32,2,989,989,kherikama (V) ‘to pull’.,kherikama,to pull,V,no,no
ocr_unreviewed,mundlay1996:990,32,2,990,990,kheri (Adj) ‘tight’.,kheri,tight,Adj,no,no
ocr_unreviewed,mundlay1996:991,32,2,991,L991,"kheriyān (N) ‘threshing floor’, cf. M. khala.",kheriyān,threshing floor,N,yes,no
ocr_unreviewed,mundlay1996:992,32,2,992,L992,"khéto (N) ‘field’, cf. H. khet.",khéto,field,N,yes,no
ocr_unreviewed,mundlay1996:993,32,2,993,993,khijá (V) ‘to mash together’.,khijá,to mash together,V,no,no
ocr_unreviewed,mundlay1996:994,32,2,994,994,khilā (N) ‘parched rice’.,khilā,parched rice,N,no,no
ocr_unreviewed,mundlay1996:995,32,2,995,995,"khijo (V) ‘to be angry’, cf. Md. kkijne.",khijo,to be angry,V,no,no
ocr_unreviewed,mundlay1996:996,32,2,996,996,khisā (N) ‘measure of land greater than kothor’.,khisā,measure of land greater than kothor,N,no,no
ocr_unreviewed,mundlay1996:997,32,2,997,997,khob insān mānso (N) ʻa proud man’.,khob insān mānso,a proud man,N,no,no
ocr_unreviewed,mundlay1996:998,32,2,998,L998,"khobo (N) ‘a lot, many’. a. khob diyā (V) ‘to be late’.",khobo,"a lot, many",N,yes,no
ocr_unreviewed,mundlay1996:999,32,2,999,L/C999,khob-jaráy also khojjaráy (N) ‘malaria’.,khob-jaráy also khojjaráy,malaria,N,yes,no
ocr_unreviewed,mundlay1996:1000,32,2,1000,1000,khob té (V) ‘gluttony’.,khob té,gluttony,V,no,no
ocr_unreviewed,mundlay1996:1001,32,2,1001,L1001,"khobor (N) ‘message’, cf. H. khabar.",khobor,message,N,yes,no
ocr_unreviewed,mundlay1996:1002,32,2,1002,1002,khobor mānso (NC) ‘messenger’.,khobor mānso,messenger,NC,no,no
ocr_unreviewed,mundlay1996:1003,32,2,1003,Ł1003,"khodde (N) ‘ʻa pit’, cf. M. khadda.",khodde,ʻa pit,N,yes,no
ocr_unreviewed,mundlay1996:1004,32,2,1004,1004,khoddo-khoddo (NC) ‘place behind the knees’; see also 1259.,khoddo-khoddo,place behind the knees,NC,no,no
ocr_unreviewed,mundlay1996:1005,32,2,1005,L1005,"khokā (N) ‘packing case’, cf. M. khoka.",khokā,packing case,N,yes,no
ocr_unreviewed,mundlay1996:1006,32,2,1006,L?1006,"khol ‘valley’, cf. M. khol ‘deep’.",khol,valley,,yes,yes
ocr_unreviewed,mundlay1996:1007,33,1,1007,1007,kholi (N) ‘black magician’.,kholi,black magician,N,no,no
ocr_unreviewed,mundlay1996:1008,33,1,1008,L1008,"khorpi (N) ‘a grubbing hoe’, cf. M. khurpe.",khorpi,a grubbing hoe,N,yes,no
ocr_unreviewed,mundlay1996:1009,33,1,1009,L1009,"khorju (N) ‘scabies’, cf. M. kharuj.",khorju,scabies,N,yes,no
ocr_unreviewed,mundlay1996:1010,33,1,1010,1010,khude (N) ‘gourg’.,khude,gourg,N,no,no
ocr_unreviewed,mundlay1996:1011,33,1,1011,1011,khkulāw (V) ‘to be nice to’.,khkulāw,to be nice to,V,no,no
ocr_unreviewed,mundlay1996:1012,33,1,1012,L1012,"khullā ‘open’, cf. H. khula.",khullā,open,,yes,no
ocr_unreviewed,mundlay1996:1013,33,1,1013,1013,khundulur (N) ‘hump on a bull’s back’.,khundulur,hump on a bull,N,no,no
ocr_unreviewed,mundlay1996:1014,33,1,1014,1014,khunu (N) ‘elbow; joint’.,khunu,elbow; joint,N,no,no
ocr_unreviewed,mundlay1996:1015,33,1,1015,1015,khunú (N) ‘chips of wood’.,khunú,chips of wood,N,no,no
ocr_unreviewed,mundlay1996:1016,33,1,1016,?1016,"khuri (N) ‘sole of feet’, cf. M. khur ‘sole of an animal’.",khuri,sole of feet,N,no,yes
ocr_unreviewed,mundlay1996:1017,33,1,1017,1017,khuri-koddu-ākānda (NC) ‘big toe’.,khuri-koddu-ākānda,big toe,NC,no,no
ocr_unreviewed,mundlay1996:1018,33,1,1018,1018,khuri-ko-mindi-jiki (NC) ‘ankie’.,khuri-ko-mindi-jiki,ankie,NC,no,no
ocr_unreviewed,mundlay1996:1019,33,1,1019,1019,khuri tepre (NC) ‘dorsum of feet’.,khuri tepre,dorsum of feet,NC,no,no
ocr_unreviewed,mundlay1996:1020,33,1,1020,1020,khusikā jerei (V) ‘offer in gratitude’.,khusikā jerei,offer in gratitude,V,no,no
ocr_unreviewed,mundlay1996:1021,33,1,1021,L1021,"khutā (N) ‘stump’, cf. Må. khuta.",khutā,stump,N,yes,no
ocr_unreviewed,mundlay1996:1022,33,1,1022,1022,"khutrā (N) ‘tree stump’, see 1021.",khutrā,tree stump,N,no,no
ocr_unreviewed,mundlay1996:1023,33,1,1023,1023,"khuto (N), see 1021.",khuto,,N,no,no
ocr_unreviewed,mundlay1996:1024,33,1,1024,1024,khuyün (V) ‘to roast mahua leaves (in preparation for liquor’.,khuyün,to roast mahua leaves (in preparation for liquor,V,no,no
ocr_unreviewed,mundlay1996:1025,33,1,1025,L1025,"khyālā (V) ‘to play’, cf. Md. khyal. I",khyālā,to play,V,yes,no
ocr_unreviewed,mundlay1996:1026,33,1,1026,1026,-la suffix to form verbal participles.,-la,,,no,no
ocr_unreviewed,mundlay1996:1027,33,1,1027,1027,Iá (pronoun) ‘yov’ (plural).,Iá,yov,pronoun,no,no
ocr_unreviewed,mundlay1996:1028,33,1,1028,1028,-a nominal suffix.,-a,,,no,no
ocr_unreviewed,mundlay1996:1029,33,1,1029,L1029,"lābhor (N) ‘rubber’, cf. M. rabar.",lābhor,rubber,N,yes,no
ocr_unreviewed,mundlay1996:1030,33,1,1030,L1030,"Zagāti ‘begimning’, cf. H. lagba.",Zagāti,begimning,,yes,no
ocr_unreviewed,mundlay1996:1031,33,1,1031,1031,age jā ‘be attentive’.,age jā,be attentive,,no,no
ocr_unreviewed,mundlay1996:1032,33,1,1032,L1032,-/āgi (PP) ‘for the sake of’.,-/āgi,for the sake of,PP,yes,no
ocr_unreviewed,mundlay1996:1033,33,1,1033,L1033,"Zakari (N) ‘firewood’, cf. H. lakdi.",Zakari,firewood,N,yes,no
ocr_unreviewed,mundlay1996:1034,33,1,1034,1034,"laiñ (N) ‘tongue’, cf. K. lan, NM. alap, SM. la?łp. a. laiñdo kaggo ‘tongue and mouth’.",laiñ,tongue,N,no,no
ocr_unreviewed,mundlay1996:1035,33,1,1035,1035,Zakti (N) ‘a kick’.,Zakti,a kick,N,no,no
ocr_unreviewed,mundlay1996:1036,33,1,1036,L1036,"/ambā (Adj) ‘long’, cf. H. lamba.",/ambā,long,Adj,yes,no
ocr_unreviewed,mundlay1996:1037,33,1,1037,1037,lamptāki (N) ʻoil-lamp’.,lamptāki,oil-lamp,N,no,no
ocr_unreviewed,mundlay1996:1038,33,1,1038,1038,lāngi ‘web ofa finger’.,lāngi,web ofa finger,,no,no
ocr_unreviewed,mundlay1996:1039,33,1,1039,L1039,"langrā (N) ‘cripple’, cf. langda (M.).",langrā,cripple,N,yes,no
ocr_unreviewed,mundlay1996:1040,33,1,1040,1040,"laņpkā (N) ‘far-away place, world after death’.",laņpkā,"far-away place, world after death",N,no,no
ocr_unreviewed,mundlay1996:1041,33,1,1041,1041,Zāpto (V) ‘to trip’ (infix).,Zāpto,to trip,V,no,no
ocr_unreviewed,mundlay1996:1042,33,1,1042,L1042,"appo (V) ‘to bend’, cf. Md. lapne.",appo,to bend,V,yes,no
ocr_unreviewed,mundlay1996:1043,33,1,1043,1043,Zatta (PP) ‘with’.,Zatta,with,PP,no,no
ocr_unreviewed,mundlay1996:1044,33,1,1044,1044,Iáw (V) ‘to burn’.,Iáw,to burn,V,no,no
ocr_unreviewed,mundlay1996:1045,33,1,1045,1045,Iāwo (V) ‘to cremate’.,Iāwo,to cremate,V,no,no
ocr_unreviewed,mundlay1996:1046,33,2,1046,L1046,"lawā (V) ‘to be tired’, c£. K. lava?",lawā,to be tired,V,yes,no
ocr_unreviewed,mundlay1996:1047,33,2,1047,1047,lāyriki ‘stylishly’.,lāyriki,stylishly,,no,no
ocr_unreviewed,mundlay1996:1048,33,2,1048,1048,"Tejó (V) ‘to draw water’, cf. K. lu-.",Tejó,to draw water,V,no,no
ocr_unreviewed,mundlay1996:1049,33,2,1049,1049,"leñjó (V), see 1048.",leñjó,,V,no,no
ocr_unreviewed,mundlay1996:1050,33,2,1050,L1050,"Āikhātiņ (V) ‘to write’, cf. K. likha?tin.",Āikhātiņ,to write,V,yes,no
ocr_unreviewed,mundlay1996:1051,33,2,1051,L?1051,limbo (N) ‘neem tree’.,limbo,neem tree,N,yes,yes
ocr_unreviewed,mundlay1996:1052,33,2,1052,1052,Jiwij (V) ‘to beckon’.,Jiwij,to beckon,V,no,no
ocr_unreviewed,mundlay1996:1053,33,2,1053,L1053,"lokhando (N) ‘iron’, cf. M. lokhanda.",lokhando,iron,N,yes,no
ocr_unreviewed,mundlay1996:1054,33,2,1054,1054,Iokhod (V) ‘to stir with a spoon’.,Iokhod,to stir with a spoon,V,no,no
ocr_unreviewed,mundlay1996:1055,33,2,1055,L1055,"Zongo (N) ‘clove’, cf. M. lavang.",Zongo,clove,N,yes,no
ocr_unreviewed,mundlay1996:1056,33,2,1056,1056,lopot(V) ‘to be soft (infix).,lopot,,V,no,no
ocr_unreviewed,mundlay1996:1057,33,2,1057,1057,Zóti(N) ‘baking plate’.,Zóti,baking plate,N,no,no
ocr_unreviewed,mundlay1996:1058,33,2,1058,1058,Zubā (N) ‘incense’.,Zubā,incense,N,no,no
ocr_unreviewed,mundlay1996:1059,33,2,1059,L1059,"usun (N) ‘garlic’, cf. M. lasun. m",usun,garlic,N,yes,no
ocr_unreviewed,mundlay1996:1060,33,2,1060,?1060,m (PP) recorded only once.,m,,PP,no,yes
ocr_unreviewed,mundlay1996:1061,33,2,1061,1061,mā (V) ‘to give’ (rarely used).,mā,to give,V,no,no
ocr_unreviewed,mundlay1996:1062,33,2,1062,?1062,maccho (Adj) ‘finely woven’.,maccho,finely woven,Adj,no,yes
ocr_unreviewed,mundlay1996:1063,33,2,1063,1063,māso orki (VC) ‘to wear a mask’.,māso orki,to wear a mask,VC,no,no
ocr_unreviewed,mundlay1996:1064,33,2,1064,?1064,maccho mānso (NC) ʻa healthy man’.,maccho mānso,a healthy man,NC,no,yes
ocr_unreviewed,mundlay1996:1065,33,2,1065,L1065,mahādā (N) ‘a member of the mahar caste’.,mahādā,a member of the mahar caste,N,yes,no
ocr_unreviewed,mundlay1996:1066,33,2,1066,L1066,maidān jāgā (NC) ‘flat ground’.,maidān jāgā,flat ground,NC,yes,no
ocr_unreviewed,mundlay1996:1067,33,2,1067,L?1067,"mãiko(t) (N) ‘fly, mosquito’, cf. makkhi.",mãiko,"fly, mosquito",t,yes,yes
ocr_unreviewed,mundlay1996:1068,33,2,1068,1068,makā(n) (connective) ‘but; because’.,makā,but; because,n,no,no
ocr_unreviewed,mundlay1996:1069,33,2,1069,1069,malkā (N) ‘pea-pođ’.,malkā,pea-pođ,N,no,no
ocr_unreviewed,mundlay1996:1070,33,2,1070,1070,malkānbijo (NC) ‘bean’.,malkānbijo,bean,NC,no,no
ocr_unreviewed,mundlay1996:1071,33,2,1071,L1071,"mālik (N) ‘owner; boss’, cf. H. mālik.",mālik,owner; boss,N,yes,no
ocr_unreviewed,mundlay1996:1072,33,2,1072,L1072,mālum ‘known’.,mālum,known,,yes,no
ocr_unreviewed,mundlay1996:1073,33,2,1073,L1073,"māmā (N) ‘mother’s brother’, cf. MH. māmā.",māmā,mother,N,yes,no
ocr_unreviewed,mundlay1996:1074,33,2,1074,1074,māndi (NV) ‘language; to translate’.,māndi,language; to translate,NV,no,no
ocr_unreviewed,mundlay1996:1075,33,2,1075,?1075,-mandi (PP) ‘amongst’.,-mandi,amongst,PP,no,yes
ocr_unreviewed,mundlay1996:1076,33,2,1076,1076,"māndo (N) ‘frog’, cf. Sk. manduka.",māndo,frog,N,no,no
ocr_unreviewed,mundlay1996:1077,33,2,1077,1077,mándo/u (NV) ‘rain’.,mándo/u,rain,NV,no,no
ocr_unreviewed,mundlay1996:1078,33,2,1078,1078,mandom (N) ‘liver of a lamb’.,mandom,liver of a lamb,N,no,no
ocr_unreviewed,mundlay1996:1079,33,2,1079,1079,"manê ‘we’ (pl.), c£. 1580 (dual).",manê,we,,no,no
ocr_unreviewed,mundlay1996:1080,33,2,1080,L1080,"mangal (N) ‘Tuesday’, cf. M. mangalwar.",mangal,Tuesday,N,yes,no
ocr_unreviewed,mundlay1996:1081,33,2,1081,L1081,"mangar (N) ‘crocodile’, cf. M. magar.",mangar,crocodile,N,yes,no
ocr_unreviewed,mundlay1996:1082,33,2,1082,1082,māngrya (N) ‘sweeper caste’.,māngrya,sweeper caste,N,no,no
ocr_unreviewed,mundlay1996:1083,33,2,1083,1083,mānsoki bethé (NC) ‘eunuch’.,mānsoki bethé,eunuch,NC,no,no
ocr_unreviewed,mundlay1996:1084,33,2,1084,1084,mānta (N pl) ‘neighbors’.,mānta,neighbors,N pl,no,no
ocr_unreviewed,mundlay1996:1085,33,2,1085,1085,māre (N) ‘colt.,māre,,N,no,no
ocr_unreviewed,mundlay1996:1086,33,2,1086,L1086,"-māńù (PP) ‘because of’, cf. H. -ke mare.",-māńù,because of,PP,yes,no
ocr_unreviewed,mundlay1996:1087,33,2,1087,L1087,"marimāy (NC) ʻa local goddess of Hindus’, cf. HM. marimay.",marimāy,a local goddess of Hindus,NC,yes,no
ocr_unreviewed,mundlay1996:1088,33,2,1088,L1088,"masala (N) ‘spices’, cf. M. masala.",masala,spices,N,yes,no
ocr_unreviewed,mundlay1996:1089,34,1,1089,L1089,"masur (N) ‘lentils’, cf. M. masur.",masur,lentils,N,yes,no
ocr_unreviewed,mundlay1996:1090,34,1,1090,L1090,"mātā (N) ‘smallpox; also a goddess’, cf. HM. mata ‘smallpox’.",mātā,smallpox; also a goddess,N,yes,no
ocr_unreviewed,mundlay1996:1091,34,1,1091,L1091,"mātāy (Adj) ‘drunk’, cf. M. matta.",mātāy,drunk,Adj,yes,no
ocr_unreviewed,mundlay1996:1092,34,1,1092,1092,"máľato (N) ‘leg; thigh’, (pL.) må?ata.",máľato,leg; thigh,N,no,no
ocr_unreviewed,mundlay1996:1093,34,1,1093,L1093,"matta (N) ‘vote’, cf. MH. mat.",matta,vote,N,yes,no
ocr_unreviewed,mundlay1996:1094,34,1,1094,1094,māw (N) ‘horse’.,māw,horse,N,no,no
ocr_unreviewed,mundlay1996:1095,34,1,1095,L1095,māwsi (N) ‘mother’s sister’.,māwsi,mother,N,yes,no
ocr_unreviewed,mundlay1996:1096,34,1,1096,L1096,māãy (N) ‘mother’.,māãy,mother,N,yes,no
ocr_unreviewed,mundlay1996:1097,34,1,1097,1097,māy bí (V) ‘smallpox’.,māy bí,smallpox,V,no,no
ocr_unreviewed,mundlay1996:1098,34,1,1098,1098,måāyko (N) ‘mahua tree’.,måāyko,mahua tree,N,no,no
ocr_unreviewed,mundlay1996:1099,34,1,1099,L1099,"medā (N) ‘sheep’, cf. M. mendha.",medā,sheep,N,yes,no
ocr_unreviewed,mundlay1996:1100,34,1,1100,1100,"myego (N) ʻa god; son of Ravana’, cf. Sk. meghanad.",myego,a god; son of Ravana,N,no,no
ocr_unreviewed,mundlay1996:1102,34,1,1102,1102,"mekhā (N) ‘sting of a bee’, cf. M. mekh ‘long pointed tent-peg’.",mekhā,sting of a bee,N,no,no
ocr_unreviewed,mundlay1996:1103,34,1,1103,1103,meley (N) ‘an ear of corn’.,meley,an ear of corn,N,no,no
ocr_unreviewed,mundlay1996:1104,34,1,1104,L1104,"memsāyab (N) ‘memsahib’, H. (from Urdu).",memsāyab,memsahib,N,yes,no
ocr_unreviewed,mundlay1996:1105,34,1,1105,?1105,mendān (V) ‘to clean’.,mendān,to clean,V,no,yes
ocr_unreviewed,mundlay1996:1106,34,1,1106,1106,méndi (N) ‘night’.,méndi,night,N,no,no
ocr_unreviewed,mundlay1996:1107,34,1,1107,1107,méndi čikin (NC) ‘firefly’.,méndi čikin,firefly,NC,no,no
ocr_unreviewed,mundlay1996:1108,34,1,1108,1108,myendi jiki (N) ‘ankle bone’.,myendi jiki,ankle bone,N,no,no
ocr_unreviewed,mundlay1996:1109,34,1,1109,1109,ménge (N) ‘teeth’ (sg. and pl. the same).,ménge,teeth,N,no,no
ocr_unreviewed,mundlay1996:1110,34,1,1110,1110,merā ‘near’.,merā,near,,no,no
ocr_unreviewed,mundlay1996:1111,34,1,1111,1111,mér (NV) ‘play’.,mér,play,NV,no,no
ocr_unreviewed,mundlay1996:1112,34,1,1112,L1112,"methi (N) ʻa green vegetable’, cf. M. methi.",methi,a green vegetable,N,yes,no
ocr_unreviewed,mundlay1996:1113,34,1,1113,1113,"meur (N) ‘anthill’, cf. K. bunum.",meur,anthill,N,no,no
ocr_unreviewed,mundlay1996:1114,34,1,1114,?1114,mhāli (N) ‘barber’.,mhāli,barber,N,no,yes
ocr_unreviewed,mundlay1996:1115,34,1,1115,1115,"miān ‘how much’, see 1120.",miān,how much,,no,no
ocr_unreviewed,mundlay1996:1116,34,1,1116,1116,"micini (N) ‘a kind of fish’, cf. K. micini.",micini,a kind of fish,N,no,no
ocr_unreviewed,mundlay1996:1117,34,1,1117,1117,mijārnā (PP) ‘through’.,mijārnā,through,PP,no,no
ocr_unreviewed,mundlay1996:1118,34,1,1118,1118,"mindijiki (N) ‘joint’, as in bakkoko mindijiki ‘wrist’ (bakko ‘hand’ ).",mindijiki,joint,N,no,no
ocr_unreviewed,mundlay1996:1119,34,1,1119,L1119,"milatiņ (V) ‘to meet; mix’, cf. K. milati, H. mil-.",milatiņ,to meet; mix,V,yes,no
ocr_unreviewed,mundlay1996:1120,34,1,1120,1120,mingā ‘where’; mV- interrogative in GRG.,mingā,where,,no,no
ocr_unreviewed,mundlay1996:1121,34,1,1121,1121,"minjārā ‘midst’, cf. OM. majhari.",minjārā,midst,,no,no
ocr_unreviewed,mundlay1996:1122,34,1,1122,1122,mipkon ‘from where’.,mipkon,from where,,no,no
ocr_unreviewed,mundlay1996:1123,34,1,1123,L1123,"mircān ‘chilies’, cf. M. mirci.",mircān,chilies,,yes,no
ocr_unreviewed,mundlay1996:1124,34,1,1124,1124,"mirchā (N), see 1123.",mirchā,,N,no,no
ocr_unreviewed,mundlay1996:1125,34,1,1125,1125,miryā (N) ‘gum (to eat}.,miryā,,N,no,no
ocr_unreviewed,mundlay1996:1126,34,1,1126,L1126,"misal (VN) ‘to mix’, cf. M. misalne.",misal,to mix,VN,yes,no
ocr_unreviewed,mundlay1996:1127,34,1,1127,L1127,"misan (N) ‘machine’, cf. Md. misan.",misan,machine,N,yes,no
ocr_unreviewed,mundlay1996:1128,34,1,1128,L1128,"mitin (N) ‘meeting’, cf. Md. mitip.",mitin,meeting,N,yes,no
ocr_unreviewed,mundlay1996:1129,34,1,1129,L1129,"mițthu (N) ‘pet parrot, cf. M. mitthu.",mițthu,,N,yes,no
ocr_unreviewed,mundlay1996:1130,34,1,1130,1130,"mochor (N) ‘pestle’, cf. M. musal.",mochor,pestle,N,no,no
ocr_unreviewed,mundlay1996:1131,34,1,1131,1131,mokh(a)ne (N) ‘knee’ (‘elbow’ for some).,mokh,knee,a,no,no
ocr_unreviewed,mundlay1996:1132,34,1,1132,1132,molki jām (V) ‘to change money’.,molki jām,to change money,V,no,no
ocr_unreviewed,mundlay1996:1133,34,2,1133,1133,momāsānā (N) ‘master’.,momāsānā,master,N,no,no
ocr_unreviewed,mundlay1996:1134,34,2,1134,L1134,"momo (N) ‘kraitť (a snake), cf. K. momo.",momo,,N,yes,no
ocr_unreviewed,mundlay1996:1135,34,2,1135,1135,mondā (N) ‘heel’.,mondā,heel,N,no,no
ocr_unreviewed,mundlay1996:1136,34,2,1136,L1136,"mongo (N) ‘green gram’, cf. Md. mng.",mongo,green gram,N,yes,no
ocr_unreviewed,mundlay1996:1137,34,2,1137,L1137,"mongorā (N) ‘jasmine’, cf. M. mogra.",mongorā,jasmine,N,yes,no
ocr_unreviewed,mundlay1996:1138,34,2,1138,1138,mongyā (N) ‘tattooer’.,mongyā,tattooer,N,no,no
ocr_unreviewed,mundlay1996:1139,34,2,1139,1139,monjo (Adj) ‘silent.,monjo,,Adj,no,no
ocr_unreviewed,mundlay1996:1140,34,2,1140,1140,"monjjer (V) ‘to bless’, cf. M. munja.",monjjer,to bless,V,no,no
ocr_unreviewed,mundlay1996:1141,34,2,1141,1141,mor (N) ‘thorn’.,mor,thorn,N,no,no
ocr_unreviewed,mundlay1996:1142,34,2,1142,1142,morko (V) “to pass wind’.,morko,,V,no,no
ocr_unreviewed,mundlay1996:1143,34,2,1143,1143,morku (N) ‘vagina’.,morku,vagina,N,no,no
ocr_unreviewed,mundlay1996:1144,34,2,1144,1144,moth (num) ‘three’. a. mothā din ‘day after tomorrow’.,moth,three,num,no,no
ocr_unreviewed,mundlay1996:1145,34,2,1145,L1145,"motoru motur (N) ‘car’, cf. M. motar.",motoru motur,car,N,yes,no
ocr_unreviewed,mundlay1996:1146,34,2,1146,1146,mowri.,mowri,,,no,no
ocr_unreviewed,mundlay1996:1147,34,2,1147,L1147,"muār (N) ‘mouth’, cf. K. muar.",muār,mouth,N,yes,no
ocr_unreviewed,mundlay1996:1148,34,2,1148,1148,müikku (N) ‘wedding necklace of black beads’.,müikku,wedding necklace of black beads,N,no,no
ocr_unreviewed,mundlay1996:1149,34,2,1149,1149,mujri (V) ‘to work as a laborer’.,mujri,to work as a laborer,V,no,no
ocr_unreviewed,mundlay1996:1150,34,2,1150,1150,mukhā (N) ‘a measure of two arm lengths’.,mukhā,a measure of two arm lengths,N,no,no
ocr_unreviewed,mundlay1996:1151,34,2,1151,1151,"mukhyā (N) ‘the man who foretells when possessed’,",mukhyā,the man who foretells when possessed,N,no,no
ocr_unreviewed,mundlay1996:1152,34,2,1152,1152,"mulākā (N) ‘region’, cf. M. mulukh.",mulākā,region,N,no,no
ocr_unreviewed,mundlay1996:1153,34,2,1153,1153,mundāl pālšo (N) ‘child of former husband’.,mundāl pālšo,child of former husband,N,no,no
ocr_unreviewed,mundlay1996:1154,34,2,1154,L1154,"mundi (N) ‘ring’, cf. Md. mudi.",mundi,ring,N,yes,no
ocr_unreviewed,mundlay1996:1155,34,2,1155,L1155,"mung (N) ‘green gram’, cf. M. mūng.",mung,green gram,N,yes,no
ocr_unreviewed,mundlay1996:1156,34,2,1156,?1156,"mungukā (N) ‘dirty’, cf. K. kumuka.",mungukā,dirty,N,no,yes
ocr_unreviewed,mundlay1996:1157,34,2,1157,1157,munguso (N) ‘mongoose’.,munguso,mongoose,N,no,no
ocr_unreviewed,mundlay1996:1158,34,2,1158,1158,"murkitij (N) ‘small insects’, cf. OM. murkute, (pl.) murkitta.",murkitij,small insects,N,no,no
ocr_unreviewed,mundlay1996:1159,34,2,1159,L1159,"musā (N) ‘mustache’, cf. mučh, H. mc.",musā,mustache,N,yes,no
ocr_unreviewed,mundlay1996:1160,34,2,1160,L1160,"muskil ‘difficult’, cf. H. muskil.",muskil,difficult,,yes,no
ocr_unreviewed,mundlay1996:1161,34,2,1161,L1161,"muthi (N) ‘fist’, cf. M. muth. n",muthi,fist,N,yes,no
ocr_unreviewed,mundlay1996:1162,34,2,1162,1162,-nā (PP) nominal suffix for ‘by? and ‘possession’.,-nā,by? and ‘possession,PP,no,no
ocr_unreviewed,mundlay1996:1163,34,2,1163,1163,nānā ‘what.,nānā,,,no,no
ocr_unreviewed,mundlay1996:1164,34,2,1164,1164,nāni ‘who’.,nāni,who,,no,no
ocr_unreviewed,mundlay1996:1165,34,2,1165,L1165,"nakkho (N) ‘nail’, cf. M. nakh.",nakkho,nail,N,yes,no
ocr_unreviewed,mundlay1996:1166,34,2,1166,L1166,nām kāmā (V) ‘to earn a name (fame}’; borrowed idiom from H. nām kamana.,nām kāmā,to earn a name (fame},V,yes,no
ocr_unreviewed,mundlay1996:1167,34,2,1167,1167,"nānkā ‘of what sort?’, see 1163.",nānkā,of what sort?,,no,no
ocr_unreviewed,mundlay1996:1168,34,2,1168,L1168,"nāli (N) ‘small stream’, cf. H. nali.",nāli,small stream,N,yes,no
ocr_unreviewed,mundlay1996:1169,34,2,1169,?1169,"nālku (num) ‘four’ (Dravidian source), also nhālku.",nālku,four,num,no,yes
ocr_unreviewed,mundlay1996:1170,34,2,1170,L1170,"nāngar (N) ‘plough’, cf. M. nangar.",nāngar,plough,N,yes,no
ocr_unreviewed,mundlay1996:1171,35,1,1171,1171,#āpyam (N) ‘mother’s brother’s wife’.,#āpyam,mother,N,no,no
ocr_unreviewed,mundlay1996:1172,35,1,1172,1172,"napyom (N) ‘mother-in-law’, see 1171.",napyom,mother-in-law,N,no,no
ocr_unreviewed,mundlay1996:1173,35,1,1173,1173,"napyãv (N), see 1172.",napyãv,,N,no,no
ocr_unreviewed,mundlay1996:1174,35,1,1174,1174,"nāniki ‘how’, see 1163, 1164.",nāniki,how,,no,no
