Record_Type,Item,Gloss,Site_Code,Site_Name,Source_Dialect_Label,PDF_Page,Printed_Page,Column,Cell_Image,Manual_Transcription,Manual_Review,Uncertainty,OCR_Evidence,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,105,father,CHU,Churla,Kullui,76,69,1,cells/i105-CHU-pdf076.png,baˈpu,manual-source-image,,bápu,installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 105, Churla]",silkullu1985:chu:i105:v1
wordlist cell,106,mother,CHU,Churla,Kullui,76,69,1,cells/i106-CHU-pdf076.png,aˈma,manual-source-image,,ama,installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 106, Churla]",silkullu1985:chu:i106:v1
wordlist cell,107,brother (male ego),CHU,Churla,Kullui,76,69,1,cells/i107-CHU-pdf076.png,bʰai / bʰaʊ,manual-source-image,,"(a) bha"" bhai",installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 107, Churla]",silkullu1985:chu:i107:v1|silkullu1985:chu:i107:v2
wordlist cell,108,sister (male ego),CHU,Churla,Kullui,76,69,1,cells/i108-CHU-pdf076.png,bebi / bʰaʊ,manual-source-image,,"(b) bha"" (a) bebi",installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 108, Churla]",silkullu1985:chu:i108:v1|silkullu1985:chu:i108:v2
wordlist cell,109,son,CHU,Churla,Kullui,76,69,1,cells/i109-CHU-pdf076.png,beˈt̪ə / ʃoːrʊ,manual-source-image,,bet^/fost,installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 109, Churla]",silkullu1985:chu:i109:v1|silkullu1985:chu:i109:v2
wordlist cell,110,daughter,CHU,Churla,Kullui,76,69,1,cells/i110-CHU-pdf076.png,beˈt̪i / ʃoːri,manual-source-image,,beti / fo:si,installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 110, Churla]",silkullu1985:chu:i110:v1|silkullu1985:chu:i110:v2
wordlist cell,111,husband,CHU,Churla,Kullui,76,69,1,cells/i111-CHU-pdf076.png,bjaːʊ / ləɽə,manual-source-image,,"bja:""/laps",installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 111, Churla]",silkullu1985:chu:i111:v1|silkullu1985:chu:i111:v2
wordlist cell,112,wife,CHU,Churla,Kullui,76,69,1,cells/i112-CHU-pdf076.png,ləɽi,manual-source-image,,lapi,installed,,kul,sil-kullu-1985-churla,"blair2021kullu[Appendix C, printed p. 69, item 112, Churla]",silkullu1985:chu:i112:v1
wordlist cell,97,dog,LOR,Loren,Kullui,76,69,2,cells/i097-LOR-pdf076.png,ˈkoːt̪ə,manual-source-image,,kot:^,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 97, Loren]",silkullu1985:lor:i097:v1
wordlist cell,98,mosquito,LOR,Loren,Kullui,76,69,2,cells/i098-LOR-pdf076.png,tsãntsu,manual-source-image,,tsäntsu,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 98, Loren]",silkullu1985:lor:i098:v1
wordlist cell,99,ant,LOR,Loren,Kullui,76,69,2,cells/i099-LOR-pdf076.png,komoɽi,manual-source-image,,,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 99, Loren]",silkullu1985:lor:i099:v1
wordlist cell,100,spider,LOR,Loren,Kullui,76,69,2,cells/i100-LOR-pdf076.png,glaʊ,manual-source-image,,glau,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 100, Loren]",silkullu1985:lor:i100:v1
wordlist cell,101,person,LOR,Loren,Kullui,76,69,2,cells/i101-LOR-pdf076.png,maɳu,manual-source-image,,maňu,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 101, Loren]",silkullu1985:lor:i101:v1
wordlist cell,102,man,LOR,Loren,Kullui,76,69,2,cells/i102-LOR-pdf076.png,məɽɖə,manual-source-image,,mssd',installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 102, Loren]",silkullu1985:lor:i102:v1
wordlist cell,103,woman,LOR,Loren,Kullui,76,69,2,cells/i103-LOR-pdf076.png,bet̪əɭi,manual-source-image,,betali,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 103, Loren]",silkullu1985:lor:i103:v1
wordlist cell,104,child,LOR,Loren,Kullui,76,69,2,cells/i104-LOR-pdf076.png,ʃoːrʊ,manual-source-image,,Jgicu,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 104, Loren]",silkullu1985:lor:i104:v1
wordlist cell,105,father,LOR,Loren,Kullui,76,69,2,cells/i105-LOR-pdf076.png,ˈbapu,manual-source-image,,'bapu,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 105, Loren]",silkullu1985:lor:i105:v1
wordlist cell,106,mother,LOR,Loren,Kullui,76,69,2,cells/i106-LOR-pdf076.png,ama,manual-source-image,,ama,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 106, Loren]",silkullu1985:lor:i106:v1
wordlist cell,107,brother (male ego),LOR,Loren,Kullui,76,69,2,cells/i107-LOR-pdf076.png,bʰai,manual-source-image,,bhai,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 107, Loren]",silkullu1985:lor:i107:v1
wordlist cell,108,sister (male ego),LOR,Loren,Kullui,76,69,2,cells/i108-LOR-pdf076.png,bebi / baʊ,manual-source-image,,"bebi ba""",installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 108, Loren]",silkullu1985:lor:i108:v1|silkullu1985:lor:i108:v2
wordlist cell,109,son,LOR,Loren,Kullui,76,69,2,cells/i109-LOR-pdf076.png,soːrʊ,manual-source-image,,SO: [u,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 109, Loren]",silkullu1985:lor:i109:v1
wordlist cell,110,daughter,LOR,Loren,Kullui,76,69,2,cells/i110-LOR-pdf076.png,bet̪i / soːri,manual-source-image,,beti /so:ri,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 110, Loren]",silkullu1985:lor:i110:v1|silkullu1985:lor:i110:v2
wordlist cell,111,husband,LOR,Loren,Kullui,76,69,2,cells/i111-LOR-pdf076.png,ləɽə,manual-source-image,,larn,installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 111, Loren]",silkullu1985:lor:i111:v1
wordlist cell,112,wife,LOR,Loren,Kullui,76,69,2,cells/i112-LOR-pdf076.png,ləɽi,manual-source-image,,lag',installed,,kul,sil-kullu-1985-loren,"blair2021kullu[Appendix C, printed p. 69, item 112, Loren]",silkullu1985:lor:i112:v1
wordlist cell,97,dog,SHA,Shalwar,Inner Seraji,77,70,3,cells/i097-SHA-pdf077.png,koːt̪ə,manual-source-image,,kot:^,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 97, Shalwar]",silkullu1985:sha:i097:v1
wordlist cell,98,mosquito,SHA,Shalwar,Inner Seraji,77,70,3,cells/i098-SHA-pdf077.png,ˈtsəntsi,manual-source-image,,'Isantsi,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 98, Shalwar]",silkullu1985:sha:i098:v1
wordlist cell,99,ant,SHA,Shalwar,Inner Seraji,77,70,3,cells/i099-SHA-pdf077.png,tʃʊtə,manual-source-image,,ijutr,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 99, Shalwar]",silkullu1985:sha:i099:v1
wordlist cell,100,spider,SHA,Shalwar,Inner Seraji,77,70,3,cells/i100-SHA-pdf077.png,dʒiaɭu,manual-source-image,,dzi alu,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 100, Shalwar]",silkullu1985:sha:i100:v1
wordlist cell,101,person,SHA,Shalwar,Inner Seraji,77,70,3,cells/i101-SHA-pdf077.png,maɳu,manual-source-image,,maйu,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 101, Shalwar]",silkullu1985:sha:i101:v1
wordlist cell,102,man,SHA,Shalwar,Inner Seraji,77,70,3,cells/i102-SHA-pdf077.png,admi,manual-source-image,,admi,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 102, Shalwar]",silkullu1985:sha:i102:v1
wordlist cell,103,woman,SHA,Shalwar,Inner Seraji,77,70,3,cells/i103-SHA-pdf077.png,bet̪əɭiː,manual-source-image,,betli:,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 103, Shalwar]",silkullu1985:sha:i103:v1
wordlist cell,104,child,SHA,Shalwar,Inner Seraji,77,70,3,cells/i104-SHA-pdf077.png,ʃoːrʊ,manual-source-image,,-J0:=4,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 104, Shalwar]",silkullu1985:sha:i104:v1
wordlist cell,105,father,SHA,Shalwar,Inner Seraji,77,70,3,cells/i105-SHA-pdf077.png,pʊtər / baːp,manual-source-image,,putr/ba:p,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 105, Shalwar]",silkullu1985:sha:i105:v1|silkullu1985:sha:i105:v2
wordlist cell,106,mother,SHA,Shalwar,Inner Seraji,77,70,3,cells/i106-SHA-pdf077.png,iːdʒə,manual-source-image,,i:dz,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 106, Shalwar]",silkullu1985:sha:i106:v1
wordlist cell,107,brother (male ego),SHA,Shalwar,Inner Seraji,77,70,3,cells/i107-SHA-pdf077.png,bʰai / baʊ,manual-source-image,,"bha. /_ ba""",installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 107, Shalwar]",silkullu1985:sha:i107:v1|silkullu1985:sha:i107:v2
wordlist cell,108,sister (male ego),SHA,Shalwar,Inner Seraji,77,70,3,cells/i108-SHA-pdf077.png,dʰai / boɭsi baʊ,manual-source-image,,d.a' /holsi ba,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 108, Shalwar]",silkullu1985:sha:i108:v1|silkullu1985:sha:i108:v2
wordlist cell,109,son,SHA,Shalwar,Inner Seraji,77,70,3,cells/i109-SHA-pdf077.png,ʃoːrʊ,manual-source-image,,(0:64,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 109, Shalwar]",silkullu1985:sha:i109:v1
wordlist cell,110,daughter,SHA,Shalwar,Inner Seraji,77,70,3,cells/i110-SHA-pdf077.png,ʃoɽi,manual-source-image,,Sosi,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 110, Shalwar]",silkullu1985:sha:i110:v1
wordlist cell,111,husband,SHA,Shalwar,Inner Seraji,77,70,3,cells/i111-SHA-pdf077.png,məɽid,manual-source-image,,masid,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 111, Shalwar]",silkullu1985:sha:i111:v1
wordlist cell,112,wife,SHA,Shalwar,Inner Seraji,77,70,3,cells/i112-SHA-pdf077.png,bet̪əɭiː,manual-source-image,,betli:,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 70, item 112, Shalwar]",silkullu1985:sha:i112:v1
wordlist cell,97,dog,CHI,Chinninal,Inner Seraji,77,70,1,cells/i097-CHI-pdf077.png,koːt̪ə,manual-source-image,,kotn,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 97, Chinninal]",silkullu1985:chi:i097:v1
wordlist cell,98,mosquito,CHI,Chinninal,Inner Seraji,77,70,1,cells/i098-CHI-pdf077.png,tsõts,manual-source-image,,tsüts,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 98, Chinninal]",silkullu1985:chi:i098:v1
wordlist cell,99,ant,CHI,Chinninal,Inner Seraji,77,70,1,cells/i099-CHI-pdf077.png,tsʊtə,manual-source-image,,tsut~,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 99, Chinninal]",silkullu1985:chi:i099:v1
wordlist cell,100,spider,CHI,Chinninal,Inner Seraji,77,70,1,cells/i100-CHI-pdf077.png,dʒiaɭu,manual-source-image,,azi alu,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 100, Chinninal]",silkullu1985:chi:i100:v1
wordlist cell,101,person,CHI,Chinninal,Inner Seraji,77,70,1,cells/i101-CHI-pdf077.png,,manual-source-image,blank,immrokh),missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 101, Chinninal]",
wordlist cell,102,man,CHI,Chinninal,Inner Seraji,77,70,1,cells/i102-CHI-pdf077.png,mʌnəkʰ,manual-source-image,,manakh,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 102, Chinninal]",silkullu1985:chi:i102:v1
wordlist cell,103,woman,CHI,Chinninal,Inner Seraji,77,70,1,cells/i103-CHI-pdf077.png,mʌnəkʰə,manual-source-image,,manskha,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 103, Chinninal]",silkullu1985:chi:i103:v1
wordlist cell,104,child,CHI,Chinninal,Inner Seraji,77,70,1,cells/i104-CHI-pdf077.png,ʃoːrʊ,manual-source-image,,Jo:su,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 104, Chinninal]",silkullu1985:chi:i104:v1
wordlist cell,105,father,CHI,Chinninal,Inner Seraji,77,70,1,cells/i105-CHI-pdf077.png,baːb,manual-source-image,,ba.b,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 105, Chinninal]",silkullu1985:chi:i105:v1
wordlist cell,106,mother,CHI,Chinninal,Inner Seraji,77,70,1,cells/i106-CHI-pdf077.png,eːdʒə,manual-source-image,,e : 23°,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 106, Chinninal]",silkullu1985:chi:i106:v1
wordlist cell,107,brother (male ego),CHI,Chinninal,Inner Seraji,77,70,1,cells/i107-CHI-pdf077.png,bʰai / baʊ,manual-source-image,,dbai bau,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 107, Chinninal]",silkullu1985:chi:i107:v1|silkullu1985:chi:i107:v2
wordlist cell,108,sister (male ego),CHI,Chinninal,Inner Seraji,77,70,1,cells/i108-CHI-pdf077.png,beɳə / baʊ,manual-source-image,,beino оau,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 108, Chinninal]",silkullu1985:chi:i108:v1|silkullu1985:chi:i108:v2
wordlist cell,109,son,CHI,Chinninal,Inner Seraji,77,70,1,cells/i109-CHI-pdf077.png,ʃoːrʊ,manual-source-image,,Jo:ru,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 109, Chinninal]",silkullu1985:chi:i109:v1
wordlist cell,110,daughter,CHI,Chinninal,Inner Seraji,77,70,1,cells/i110-CHI-pdf077.png,dʰiː,manual-source-image,,q^s:1,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 110, Chinninal]",silkullu1985:chi:i110:v1
wordlist cell,111,husband,CHI,Chinninal,Inner Seraji,77,70,1,cells/i111-CHI-pdf077.png,pət̪iː,manual-source-image,,pati:,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 111, Chinninal]",silkullu1985:chi:i111:v1
wordlist cell,112,wife,CHI,Chinninal,Inner Seraji,77,70,1,cells/i112-CHI-pdf077.png,bet̪əɭi,manual-source-image,,•?el30,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 70, item 112, Chinninal]",silkullu1985:chi:i112:v1
wordlist cell,97,dog,SHG,Shangarh,Inner Seraji,77,70,2,cells/i097-SHG-pdf077.png,koːt̪ə,manual-source-image,,kot:^,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 97, Shangarh]",silkullu1985:shg:i097:v1
wordlist cell,98,mosquito,SHG,Shangarh,Inner Seraji,77,70,2,cells/i098-SHG-pdf077.png,ˈtsẽːtsi,manual-source-image,,tsE :tsi,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 98, Shangarh]",silkullu1985:shg:i098:v1
wordlist cell,99,ant,SHG,Shangarh,Inner Seraji,77,70,2,cells/i099-SHG-pdf077.png,tsiːtʰ,manual-source-image,,7 47 :1S,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 99, Shangarh]",silkullu1985:shg:i099:v1
wordlist cell,100,spider,SHG,Shangarh,Inner Seraji,77,70,2,cells/i100-SHG-pdf077.png,dʒiaɭu,manual-source-image,,tzjalu,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 100, Shangarh]",silkullu1985:shg:i100:v1
wordlist cell,101,person,SHG,Shangarh,Inner Seraji,77,70,2,cells/i101-SHG-pdf077.png,muːɳəʃ,manual-source-image,,ma:ña),installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 101, Shangarh]",silkullu1985:shg:i101:v1
wordlist cell,102,man,SHG,Shangarh,Inner Seraji,77,70,2,cells/i102-SHG-pdf077.png,məɽəɖ,manual-source-image,,masA,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 102, Shangarh]",silkullu1985:shg:i102:v1
wordlist cell,103,woman,SHG,Shangarh,Inner Seraji,77,70,2,cells/i103-SHG-pdf077.png,bet̪əɭi,manual-source-image,,bEtai,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 103, Shangarh]",silkullu1985:shg:i103:v1
wordlist cell,104,child,SHG,Shangarh,Inner Seraji,77,70,2,cells/i104-SHG-pdf077.png,ʃoːrʊ / tsʊ,manual-source-image,,nsv7/nJ:G),installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 104, Shangarh]",silkullu1985:shg:i104:v1|silkullu1985:shg:i104:v2
wordlist cell,105,father,SHG,Shangarh,Inner Seraji,77,70,2,cells/i105-SHG-pdf077.png,bəbu,manual-source-image,,bлbu,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 105, Shangarh]",silkullu1985:shg:i105:v1
wordlist cell,106,mother,SHG,Shangarh,Inner Seraji,77,70,2,cells/i106-SHG-pdf077.png,aːmə,manual-source-image,,"vm:V,",installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 106, Shangarh]",silkullu1985:shg:i106:v1
wordlist cell,107,brother (male ego),SHG,Shangarh,Inner Seraji,77,70,2,cells/i107-SHG-pdf077.png,bʰai / baʊ,manual-source-image,,"ba' ba""",installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 107, Shangarh]",silkullu1985:shg:i107:v1|silkullu1985:shg:i107:v2
wordlist cell,108,sister (male ego),SHG,Shangarh,Inner Seraji,77,70,2,cells/i108-SHG-pdf077.png,bebi / dai / bẽɳə,manual-source-image,,"bebi, da' běña",installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 108, Shangarh]",silkullu1985:shg:i108:v1|silkullu1985:shg:i108:v2|silkullu1985:shg:i108:v3
wordlist cell,109,son,SHG,Shangarh,Inner Seraji,77,70,2,cells/i109-SHG-pdf077.png,ʃoːrʊ,manual-source-image,,ng:c (a. i,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 109, Shangarh]",silkullu1985:shg:i109:v1
wordlist cell,110,daughter,SHG,Shangarh,Inner Seraji,77,70,2,cells/i110-SHG-pdf077.png,ʃoːri,manual-source-image,,,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 110, Shangarh]",silkullu1985:shg:i110:v1
wordlist cell,111,husband,SHG,Shangarh,Inner Seraji,77,70,2,cells/i111-SHG-pdf077.png,laːɽə / məɽd,manual-source-image,,h.L.Y,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 111, Shangarh]",silkullu1985:shg:i111:v1|silkullu1985:shg:i111:v2
wordlist cell,112,wife,SHG,Shangarh,Inner Seraji,77,70,2,cells/i112-SHG-pdf077.png,bet̪əɭi,manual-source-image,,?еlза,installed,,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 70, item 112, Shangarh]",silkullu1985:shg:i112:v1
wordlist cell,97,dog,MAN,Manali,Kullui,78,71,3,cells/i097-MAN-pdf078.png,kʊt̪ə,manual-source-image,,97. kuta,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 97, Manali]",silkullu1985:man:i097:v1
wordlist cell,98,mosquito,MAN,Manali,Kullui,78,71,3,cells/i098-MAN-pdf078.png,ˈmotʃʊ,manual-source-image,,98. motju,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 98, Manali]",silkullu1985:man:i098:v1
wordlist cell,99,ant,MAN,Manali,Kullui,78,71,3,cells/i099-MAN-pdf078.png,ˈmʌkəɖi,manual-source-image,,99. makad,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 99, Manali]",silkullu1985:man:i099:v1
wordlist cell,100,spider,MAN,Manali,Kullui,78,71,3,cells/i100-MAN-pdf078.png,ˈgəɖdʒaʊ,manual-source-image,,"100. 'gadja""",installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 100, Manali]",silkullu1985:man:i100:v1
wordlist cell,101,person,MAN,Manali,Kullui,78,71,3,cells/i101-MAN-pdf078.png,,manual-source-image,blank,•I0),missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 101, Manali]",
wordlist cell,102,man,MAN,Manali,Kullui,78,71,3,cells/i102-MAN-pdf078.png,ˈmeɽɖ,manual-source-image,,102. mesd,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 102, Manali]",silkullu1985:man:i102:v1
wordlist cell,103,woman,MAN,Manali,Kullui,78,71,3,cells/i103-MAN-pdf078.png,ˈbet̪əɖi,manual-source-image,,103. betadi,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 103, Manali]",silkullu1985:man:i103:v1
wordlist cell,104,child,MAN,Manali,Kullui,78,71,3,cells/i104-MAN-pdf078.png,ˈbaʊ,manual-source-image,,"104. 'ba""",installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 104, Manali]",silkullu1985:man:i104:v1
wordlist cell,105,father,MAN,Manali,Kullui,78,71,3,cells/i105-MAN-pdf078.png,bapʊ,manual-source-image,,105 bapu,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 105, Manali]",silkullu1985:man:i105:v1
wordlist cell,106,mother,MAN,Manali,Kullui,78,71,3,cells/i106-MAN-pdf078.png,ˈaːmə,manual-source-image,,106. 'amю,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 106, Manali]",silkullu1985:man:i106:v1
wordlist cell,107,brother (male ego),MAN,Manali,Kullui,78,71,3,cells/i107-MAN-pdf078.png,ˈbʰai,manual-source-image,,"107. ""bha'",installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 107, Manali]",silkullu1985:man:i107:v1
wordlist cell,108,sister (male ego),MAN,Manali,Kullui,78,71,3,cells/i108-MAN-pdf078.png,ˈboba,manual-source-image,,10g. boba,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 108, Manali]",silkullu1985:man:i108:v1
wordlist cell,109,son,MAN,Manali,Kullui,78,71,3,cells/i109-MAN-pdf078.png,betə,manual-source-image,,L0%. beta,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 109, Manali]",silkullu1985:man:i109:v1
wordlist cell,110,daughter,MAN,Manali,Kullui,78,71,3,cells/i110-MAN-pdf078.png,beti,manual-source-image,,10. beti,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 71, item 110, Manali]",silkullu1985:man:i110:v1
