Snapshot_Date,Entry_Key,GUID,Letter,Page,Entry_Kind,Headword,Homograph,IPA,Part_Of_Speech,Sense_Count,Sense_Number,Gloss_English,Gloss_Hindi,Definition_Kind,Usage_Note,Semantic_Domains,Example,Example_Translation,Complex_Form_Type,Complex_Form_Parts,Variant_Of_Type,Variant_Of_Target,Variant_Of_Key,Variant_Backref_Type,Variant_Backref_Target,Cross_Reference_Type,Cross_Reference_Target,Status,Reason,Record_SHA256
2026-08-26,woods2019halbi:g5aa8aa47-6735-402f-965d-b7007d8e7751,g5aa8aa47-6735-402f-965d-b7007d8e7751,भ,6,entry,भूटी,,bʰuʈi,n,2,1,paid work; wage; work for others,बाड़ी काम; भुगतान काम,definition,"work for someone else, or in another's fields and paid with paddy rice or money",6.1 Work,,,,,,,,,,cf,भूती,installed,,bb4e507a23d1a4b7df58641a110bd2214e214a26a36219dc1a9da9e1ecd11ac5
2026-08-26,woods2019halbi:g5aa8aa47-6735-402f-965d-b7007d8e7751,g5aa8aa47-6735-402f-965d-b7007d8e7751,भ,6,entry,भूटी,,bʰuʈi,n,2,2,fee,शुल्क,definition,given for use of something or purchase of something,,,,,,,,,,,cf,भूती,installed,,3a1bf3d43e38fc6cadfc83d8db99885c5f84ba0fab52ba4fd7229816a6e338c9
2026-08-26,woods2019halbi:g5aad2163-999c-4338-bf3c-078558436fc5,g5aad2163-999c-4338-bf3c-078558436fc5,ब,7,entry,बामनीन,,bamnin,n,2,1,Brahmin (fem),ब्राह्मण महिला,definition,,2 Person,,,,,,,,,,,,installed,,d20506b918d653a4658a9b92057342a647a4dfd2788f4c69d1b9e90536c1083e
2026-08-26,woods2019halbi:g5aad2163-999c-4338-bf3c-078558436fc5,g5aad2163-999c-4338-bf3c-078558436fc5,ब,7,entry,बामनीन,,bamnin,n,2,2,Brahmin lady,ब्राह्मण महिला,definition,,2 Person,,,,,,,,,,,,installed,,b1bb015e41641a9647284f36b6ae9b4de62f92dadaa53d3e9cb07c08a5c88417
2026-08-26,woods2019halbi:g5abad03c-cfbc-4c1d-9681-404af2828a88,g5abad03c-cfbc-4c1d-9681-404af2828a88,क,6,minorentrycomplex,बोलाऊ करूक,,bolau kəruk,comVb,1,,to have something to say,कुछ कहना होना,definition,,3.5.1.4 Speak with others,"ए वाटे असनी बोलाऊ करतो के सतरा बीता मूर मूरा होल मने, हूनी काजे।","At the time of having something to say here like this, the father-in-law became upset.",ph. v. of,करूक + बोलाऊ,,,,,,,,installed,,c9658ba141a9c9921459e336972c8c77399092f38bfbf926881aa075c26991d1
2026-08-26,woods2019halbi:g5abef02a-6b52-4f92-a152-d820141e7d72,g5abef02a-6b52-4f92-a152-d820141e7d72,ध,2,entry,धरसाकाल,,dʰərsakal,n,1,,very heavy load,भारी बोझ,definition,,,,,,,,,,,,,,installed,,1970c16930746acdb8d5879271a6dbbb232037c8bdf383b694fbc911bea0f0b2
2026-08-26,woods2019halbi:g5ac41e7b-2851-432c-8e0c-34d59c2b45bb,g5ac41e7b-2851-432c-8e0c-34d59c2b45bb,ख,3,minorentrycomplex,मार खाऊक,,mar kʰauk,comVb,1,,to be beaten,,definition,,4.8.3.3 Lose a fight; 4.8.2 Fight,,,ph. v. of,मारूक + खाऊक,,,,,,,,installed,,96fe921ce8ee859fd398a594289b578c89ebbf1c3b00ae99c58cb9646e9dd43f
2026-08-26,woods2019halbi:g5ac59ab6-3a85-4bea-a489-bfa728fced19,g5ac59ab6-3a85-4bea-a489-bfa728fced19,आँ,1,entry,आँपू,,ãpu,n,1,,intoxicating drink,नशीली ड्रिंक; मद्य,definition,,6.2.5.4 Plant product; 5.2.3.7.1 Alcohol preparation,,,,,,,,,,,,installed,,3fd39c8da3c45306a07a1749ca43805152930088f9be3b79aad1b97364087f4d
2026-08-26,woods2019halbi:g5acc6192-939c-42c1-9096-1760f51fdb9a,g5acc6192-939c-42c1-9096-1760f51fdb9a,आ,4,entry,आत,1,at,eqVb,1,,"is,3rd person,plural",हैं,definition,,9.6.3.5 Markers of identificational and explanatory clauses,,,,,,,,,,,,installed,,9bf8596fecdecdbbce02ffbce915228bf9e3189a9ff387b635a895273d78fe13
2026-08-26,woods2019halbi:g5adfa49c-e079-45a1-80f8-02a956d11b75,g5adfa49c-e079-45a1-80f8-02a956d11b75,ब,21,subentry,बोजनेआ,,bodʒnea,n,1,,male drummer,ढोल वादक,gloss,,4.2.3.4 Musician,,,,,,,,dial. var.,बजनेआ,,,installed,,3a3b438b62f4358ee19baef782092f0d675e57adfcad81659b227cbb4a5a6c27
2026-08-26,woods2019halbi:g5af389df-c413-444d-a59b-5346ae454fee,g5af389df-c413-444d-a59b-5346ae454fee,त,1,minorentrycomplex,तड़प पाटा,,təɽəp paʈa,cn,1,,cloth type,,definition,worn at any time,5.3 Clothing,,,comp. of,पाटा,,,,,,,,installed,,e9fa81fb37dd98957fdd9435e64699144f8c46cdefa0506c5bd35e06b8e34b37
2026-08-26,woods2019halbi:g5af7d19c-5650-4980-baa3-2d93a120ede7,g5af7d19c-5650-4980-baa3-2d93a120ede7,ऊ,2,minorentrycomplex,ऊछकी होऊक,,utʃki houk,comVb,1,,to hang oneself; to commit suicide by hanging,,definition,,2.6.6 Die; 7.3.2.4.1 Hang,"हून ऊचकी होऊक जाते रोली असन रासी ने, ठीबू चो आएआ।","She was going to hang herself with a rope like this, Tiboo's mother.",ph. v. of,ऊचकी + होऊक,,,,,,,,installed,,7b36c4ddbe35e30138fc45b3e9f9eff10f5a7f46a2c4b66942b599dd1e0162af
2026-08-26,woods2019halbi:g5afe8220-671f-4d03-b951-52046a45f890,g5afe8220-671f-4d03-b951-52046a45f890,ह,5,entry,हाँसा,,hãsa,n,1,,duck,बत्तख,definition,,1.6.1.2 Bird,,,,,,,,,,,,installed,,7a15b6d3d1fa8b2251fad7d9c00d9564e36cb90ad0dbf340b00bfabd19488d8f
2026-08-26,woods2019halbi:g5b00b090-22fd-4671-a012-08994d6fede1,g5b00b090-22fd-4671-a012-08994d6fede1,प,2,entry,पनही,,pənhi,n,1,,sandal,चप्पल,definition,,5.3 Clothing,,,,,,,,dial. var.; dial. var.,पोनही; पोन्‍ही,cf,पोन्‍ही,installed,,90daf4816fe5d359fd53a5a98e94254aff2256a5a8cdc468454239c8dca78904
2026-08-26,woods2019halbi:g5b0155a9-ca2e-4e29-9ded-387892f596ff,g5b0155a9-ca2e-4e29-9ded-387892f596ff,द,1,minorentrycomplex,दकतो बीता,,dəkto bita,cn,1,,seeing one (masc),,definition,,2.6.5.1 Man; 2.3.1 See,,,comp. of,दकूक + बीता,,,,,,cf,दकलो बीता,installed,,65ff8953e4cc77783ac2755a137fba6d5d16f12a83d87f8f416af1ff70d7e485
2026-08-26,woods2019halbi:g5b098e6e-7cc7-4da5-8791-37dbe2cff39a,g5b098e6e-7cc7-4da5-8791-37dbe2cff39a,स,7,minorentrycomplex,सरम लागूक,,sərəm laɡuk,comVb,2,1,to feel shame,लज्जित होना; शर्मिंदा होना,definition,,3.4.2.2.1 Ashamed,मके हून बाटे जातो काजे सरम लागेसे।,I'm feeling shy about going there.,ph. v. of,सरम + लागूक,,,,,,,,installed,,f2ed8bfe8a443c9404da4108125d106085dada568c7305fc60dbed83a7f42684
2026-08-26,woods2019halbi:g5b098e6e-7cc7-4da5-8791-37dbe2cff39a,g5b098e6e-7cc7-4da5-8791-37dbe2cff39a,स,7,minorentrycomplex,सरम लागूक,,sərəm laɡuk,comVb,2,2,to feel shyness,शर्म महसूस करना,definition,,"3.4.2.4.3 Shy, timid; 3.4 Emotion; 3.4.2.2.2 Embarrassed",,,ph. v. of,सरम + लागूक,,,,,,,,installed,,b8310b7546dd32cae760acd30c5e46e3976a480a526f3418496b5d4b6a367390
2026-08-26,woods2019halbi:g5b0dc01c-976d-43e9-8916-e8fdc9bbf3eb,g5b0dc01c-976d-43e9-8916-e8fdc9bbf3eb,न,5,entry,नाथन,,natʰən,n,1,,hole through nose of cattle,नाथ,definition,,6.3.1.1 Cattle,,,,,,,,,,,,installed,,ce03f1e1649674a495112e4a8d83fc2c51ccf8789e1270425131d9a2ef993b74
2026-08-26,woods2019halbi:g5b0dc1fd-8f30-4e54-b9ae-471f22eb8e85,g5b0dc1fd-8f30-4e54-b9ae-471f22eb8e85,आ,7,entry,आसी,,asi,v > n,1,,marker to convert verb to noun,,definition,,,,,,,,,,,,,,installed,,36fa7b1b8135f429ecf07f5cf1974630ae681757fa98d6ca41224e934dcbdec8
2026-08-26,woods2019halbi:g5b0ee4f4-820c-4748-b1ca-b3f86de24b47,g5b0ee4f4-820c-4748-b1ca-b3f86de24b47,ज,4,minorentrycomplex,जीग जाग,,dʒiɡ dʒaɡ,cn,1,,flashing,,definition,,"1.1.3.6 Lightning, thunder",,,redup. of,जागूक,,,,,,,,installed,,4584c48ee77fbb6fb065cc935cfe87aa36a2f882eb8904887aa985085c3cffe7
2026-08-26,woods2019halbi:g5b1609e7-41db-44b5-a41f-0d9ce6abb699,g5b1609e7-41db-44b5-a41f-0d9ce6abb699,क,3,minorentrycomplex,कता सूनूक,,kəta sunuk,comVb,1,,to attend a  ceremony; to listen a  ceremony,,definition,,4.9.5 Practice religion,,,ph. v. of,कता + सूनूक,,,,,,,,installed,,2dd091de953474f77e37a89b5ce2ab42e4843f7b9d70ded3ed47fca32bd9a630
2026-08-26,woods2019halbi:g5b17c1f4-56dd-4f08-aa2e-fd2934068feb,g5b17c1f4-56dd-4f08-aa2e-fd2934068feb,क,6,minorentrycomplex,माना बूजा करूक,,mana budʒa kəruk,comVb,1,,to appease spirits,भूत-प्रेत शांति करना,definition,,"4.8.4 Peace; 4.9.5.5 Offering, sacrifice; 4.9.5 Practice religion",देओ मन के माना बूजा करेसे।,He is appeasing the spirits.,ph. v. of,माना बूजा + करूक,,,,,,,,installed,,9d9e338eeff855fa327a969548216de1f2a139512e2c6b2d32d9f7a37ae359ab
2026-08-26,woods2019halbi:g5b1d000c-1487-4d42-8a9d-df75ce5f1ddf,g5b1d000c-1487-4d42-8a9d-df75ce5f1ddf,क,6,minorentrycomplex,मएआ करूक,,məea kəruk,comVb,1,,to love; to show affection,प्यार करना,definition,,"4.1.8 Show affection; 3.4 Emotion; 3.4.1.1 Like, love; 4.3.3 Love; 2.6.1.5 Romantic love",मके नोनी खूब मएआ करेसे।,Noni is showing me lots of affection.,ph. v. of,मएआ + करूक,,,,dial. var.,मोएआ करूक,,,installed,,657e4fa2b6aa04d2fa98a7461e7835f7913f582bed7418736ff987266bfa8991
2026-08-26,woods2019halbi:g5b1e086e-9684-4018-b200-b7e39c5f39d8,g5b1e086e-9684-4018-b200-b7e39c5f39d8,क,23,minorentrycomplex,नाँगर कोटी,,nãɡər koʈi,cn,1,,plow handle,,definition,,6.6.6 Working with land; 6.2.8 Agricultural tool; 6.7.8 Parts of tools; 8.6 Parts of things,,,comp. of,नाँगर + कोटी,,,,,,,,installed,,8255345df8bb392c46f3699cbd196a6048490cb738e4da283b64ce62e50f7f90
2026-08-26,woods2019halbi:g5b2f99c1-1ad3-4eaf-aa11-62c517f26589,g5b2f99c1-1ad3-4eaf-aa11-62c517f26589,च,9,entry,चीपटी,,tʃipʈi,n,1,,small basket,छोटी पत्ती की टोकरी,definition,made of leaves,8.2.1 Small; 6.7.7 Container,,,,,,,,,,cf,फूटकी,installed,,017870815adf59aa17e636164690b886287b60f740bc90c231dcfc2d474d736a
2026-08-26,woods2019halbi:g5b348426-6eb6-479b-bf16-8fb568a85a34,g5b348426-6eb6-479b-bf16-8fb568a85a34,प,22,entry,पोसूक,1,posuk,trVb,2,1,to care for,,definition,,"4.3.4.5.1 Provide for, support; 4.3.4.5.2 Care for","तेबे, ""पोसू आमके पीला झीला नी आत पोसूँ,"" बोलली मने।","Then she said, ""Let's care for it, we have no children, let's care for it.""",,,,,,,,,,installed,,430aa808b9aae91a7bdc55873a1eff86432dfa52a78cddeb433ee84fb45e9335
2026-08-26,woods2019halbi:g5b348426-6eb6-479b-bf16-8fb568a85a34,g5b348426-6eb6-479b-bf16-8fb568a85a34,प,22,entry,पोसूक,1,posuk,trVb,2,2,to keep as a pet,,definition,,,,,,,,,,,,,,installed,,46c8ad0d73560a32ed568627d07cfda901b4526afb21fa19e3b4bfd20c98d0a3
2026-08-26,woods2019halbi:g5b413011-f686-41db-a5d3-22ad6ad2f1df,g5b413011-f686-41db-a5d3-22ad6ad2f1df,छ,5,minorentrycomplex,छेदा होऊक,,tʃʰeda houk,comVb,1,,to have roughened hands,,definition,from working with lime or cement,2.1.3.1 Arm,,,ph. v. of,छेदा + होऊक,,,,,,,,installed,,6413d6e094f4bed4033872ec0cf0962d7a3fa1eb4d0ec502e090a620156e76fa
2026-08-26,woods2019halbi:g5b4251ae-b7ac-4ffe-8f0f-067132f95503,g5b4251ae-b7ac-4ffe-8f0f-067132f95503,प,13,minorentrycomplex,पेट चो भाई,,peʈ tʃo bʰai,cn,1,,brother of same mother,,definition,,"4.1.9.1 Related by birth; 4.1.9.1.3 Brother, sister",,,comp. of,पेट + चो + भाई,,,,,,,,installed,,d4e2c0a38bcdf2c8cea81e54a7836ffebfb240e23afd84cbbaa7fda8a2e9f524
2026-08-26,woods2019halbi:g5b471403-d7f0-4ffc-aade-ec40738d08c6,g5b471403-d7f0-4ffc-aade-ec40738d08c6,द,3,subentry,दातरा,,datra,,2,1,laugher (m); one who laughs a lot(masc),हंसने वाला व्यक्ति,gloss,,3.5.6.4 Laugh,,,,,,,,,,,,installed,,e6695e3e5dfdd56d318781d8e142ea29470ab86ba451fe6cd7fb964dba6a8f95
2026-08-26,woods2019halbi:g5b471403-d7f0-4ffc-aade-ec40738d08c6,g5b471403-d7f0-4ffc-aade-ec40738d08c6,द,3,subentry,दातरा,,datra,,2,2,laughing (masc),हंसी,gloss,,3.5.6.4 Laugh,,,,,,,,,,,,installed,,aa2c449fb7af0e8169ede0061071014d672bf5f866aafc5aa83e0d02757abb29
2026-08-26,woods2019halbi:g5b50e884-80bd-4233-b4d9-d57e09a65f03,g5b50e884-80bd-4233-b4d9-d57e09a65f03,म,11,entry,मूँग,,mũɡ,n,1,,"Phaseolus mungo; green gram, a lentil",उड़द की दाल;,definition,,5.2.3.1.1 Food from seeds,,,,,,,,,,,,installed,,c004aa2b0483697064392313f2a7a6fde7b86d0d711fd24cd02a6d74810bf315
2026-08-26,woods2019halbi:g5b5ea287-bcc7-43b5-b6ae-1173da7ae7ff,g5b5ea287-bcc7-43b5-b6ae-1173da7ae7ff,ल,7,entry,लामड़ा,,lamɽa,adj,1,,long,लंबा,definition,"referring to long objects such as sticks, houses, etc",8.2.2 Long,,,,,,,,,,cf,भाजी,installed,,51a1523424514f22eb8338a04103b15758d451616b779562e9a04b32adc51661
2026-08-26,woods2019halbi:g5b645740-480c-4dcc-b6e3-001e2195f90e,g5b645740-480c-4dcc-b6e3-001e2195f90e,भ,2,minorentrycomplex,भाजी बोंड,,bʰadʒi bõɖ,cn,1,,vegetable dish,,definition,,,,,,,,,,,,,,installed,,3755ed96aa4e85a0ddbc7eebb95d1f0c757db0cf1693b98a05b4c392112738d7
2026-08-26,woods2019halbi:g5b680b2b-ec2d-4103-9c95-57b6cf84d296,g5b680b2b-ec2d-4103-9c95-57b6cf84d296,फ,6,minorentrycomplex,फेपल भोआऊक,,pʰepəl bʰoauk,comVb,1,,to cause to foam,,definition,,"1.3 Water; 2.2.3 Spit, saliva; 2.2.1 Breathe, breath",,,ph. v. of,फेपल + भोआऊक,,,,,,,,installed,,2e75e697e9b5563c0fdbbf710eee7188ca2541ea59647c4b3c6570b4d69e0d39
2026-08-26,woods2019halbi:g5b69fd20-c7e5-4cc3-a04c-b2bef12d3a2b,g5b69fd20-c7e5-4cc3-a04c-b2bef12d3a2b,भ,1,minorentrycomplex,भाई भोईन,,bʰai bʰoin,cn,1,,brother and sister,,definition,,"4.1.9.1.3 Brother, sister",,,comp. of,भाई + भोईन,,,,,,,,installed,,1676f46777badafd5dc4c82d7b22693516b422101fc9f807902744bb4d0ddd0e
2026-08-26,woods2019halbi:g5b7086b3-dc15-4a55-91ac-5cd845914730,g5b7086b3-dc15-4a55-91ac-5cd845914730,च,8,minorentrycomplex,चीत पोड़ूक,,tʃit poɽuk,comVb,1,,to fall on back with face up,,definition,,7.2.2.5.1 Fall,,,ph. v. of,चीत + पोड़ूक,,,,,,,,installed,,eec878331c85ed32f57d1db58e0cd45365b328a4e68905a33231b80d28b14a95
2026-08-26,woods2019halbi:g5b7182ce-cc74-463f-a459-bc75cfce178f,g5b7182ce-cc74-463f-a459-bc75cfce178f,च,12,entry,चूटेआ,,tʃuʈea,n,1,,rat; mouse,चूहा,definition,edible though some people may not eat,1.6.1.1.4 Rodent,बोसतो के चूटेआ रानी बोलेसे मने।,,,,,,,,,cf,दाब खीला,installed,,34c5bbad5b68d2c2964af7338615c0f83262c1898bf4737a5c9d7e2363a51e60
2026-08-26,woods2019halbi:g5b71ed29-be14-4197-8cb5-97fe99fae5fd,g5b71ed29-be14-4197-8cb5-97fe99fae5fd,प,21,minorentrycomplex,पोरसा लाख,,porsa lakʰ,cn,1,,wax-like substance from Flame of Forest tree,,definition,used in covering and decorating baskets; sourced particularly at Nowrangpur in Orissa,1.5.1 Tree; 1.5.5 Parts of a plant,,,comp. of,लाख + पोरसा,,,,,,,,installed,,d57c45aeeae1a05f32c35b80b8a91935074da86bb1bfb93f6a9b987d5335efc3
2026-08-26,woods2019halbi:g5b75d3a5-a490-4462-ab77-9f9d186073ca,g5b75d3a5-a490-4462-ab77-9f9d186073ca,ब,2,entry,बनूक,,bənuk,v,1,,to become,बनना,definition,,"9.1.1.2 Become, change state",,,,,,,,fr. var.,बोनूक,,,installed,,a79aa85eacd2e4ffe1112f4b2972ecaafbdb465f5c7e0759c788f5cc634f5902
2026-08-26,woods2019halbi:g5b8809ce-52d9-4e83-8c0c-96962736c749,g5b8809ce-52d9-4e83-8c0c-96962736c749,च,2,minorentrycomplex,पीलत चँदन,,pilət tʃə̃dən,cn,1,,mark of ashes; type of ashmark,,definition,,,,,comp. of,चँदन,,,,,,,,installed,,18785bb46e001aaaf9a98b98cf1267b9fa9f87925ae383c3b21542be755dab3d
2026-08-26,woods2019halbi:g5b960247-b596-478a-b666-f80d04a95ddf,g5b960247-b596-478a-b666-f80d04a95ddf,अ,6,entry,असगूड़,,əsɡuɽ,n,1,,oxcart axle made of metal,लोहे का अक्सल,definition,,7.2.4.1.1 Vehicle; 8.6 Parts of things,,,,,,,,,,,,installed,,51dcf05e2f3034de5a0de528164571d7959b4d5b1bb96fa2fbe25b6305214265
2026-08-26,woods2019halbi:g5b98af60-53b4-4b8a-8325-492a5589f1ed,g5b98af60-53b4-4b8a-8325-492a5589f1ed,ध,1,entry,धनू,,dʰənu,n,1,,bow,धनुष,definition,as in bow and arrow,"4.8.3.7 Weapon, shoot; 6.4.1 Hunt",,,,,,,,,,,,installed,,b0ea38c8814d1866b74675fc6ee23f8a74246591c0484144facd86cc8da1b4f4
2026-08-26,woods2019halbi:g5ba735be-fc00-44c3-9117-685328c1b3b7,g5ba735be-fc00-44c3-9117-685328c1b3b7,ए,1,minorentrycomplex,ए थाने,,e tʰane,comAdv,1,,here; at this place,यहाँ; इस जगह पर,definition,,"9.2.3.5 Demonstrative pronouns; 8.5.1 Here, there",,,comp. of,ए + थाने,,,,,,,,installed,,0aec1d07b46e59e619633ad3a7cf78c843b9dd71d0b5a06521c12bbed6a6dc35
2026-08-26,woods2019halbi:g5ba9502e-b979-4d77-b80d-d2e23c4680ac,g5ba9502e-b979-4d77-b80d-d2e23c4680ac,ल,11,entry,लूस लूसा,,lus lusa,comAdj,1,,tender,निविदा,definition,"as meat, okra, etc",5.2.3 Types of food,ए बोकडा अछा लूस लूसा आसे।,This goat is nice and tender.,,,,,,,,,,installed,,601cd339127f205a83fbf8f2c1ba472bc4a2b41cd98503340173bc682d36fdf9
2026-08-26,woods2019halbi:g5bb25f80-331b-4909-8dba-4cfec6049b65,g5bb25f80-331b-4909-8dba-4cfec6049b65,फ,4,minorentrycomplex,भर फूर फूनी,,bʰər pʰur pʰuni,cn,1,,full moon; moon at fullest,,definition,,8.1.8 Full,भर फूर फूनी होलीसे काली राती।,Last night the moon was at its very fullest.,comp. of,फूनी + फूरूक + भर,,,,,,,,installed,,343e92448cd5836028588b57446133bab256b9a4642d9c64fa3aefe686fb709a
2026-08-26,woods2019halbi:g5bbc56d9-a4c0-47c9-ae03-4c383f60c1ad,g5bbc56d9-a4c0-47c9-ae03-4c383f60c1ad,भ,5,minorentrycomplex,भूक साड़ी मारूक,,bʰuk saɽi maruk,comVb,1,,to be prostrate and near death,,definition,,2.6.6 Die,,,comp. of,भूक साड़ी + मारूक,,,,,,,,installed,,1721ced3e1d46f8799bb736e9750f28bbefa185169ee11fb7e0a3eff33e94691
2026-08-26,woods2019halbi:g5bbce940-dc9f-4853-ac70-5eabd29a06e7,g5bbce940-dc9f-4853-ac70-5eabd29a06e7,द,7,minorentrycomplex,पेट दूका,,peʈ duka,cn,1,,stomach ache,पेट दर्द,definition,,2.1 Body; 2.1.8.2 Stomach,,,comp. of,दूका + पेट,,,,,,,,installed,,0dbe85d2c3f409d6577884fb8341eea2c35ab3a8b94e79c27b57a0b3738053a9
2026-08-26,woods2019halbi:g5bbfc7bc-c4fb-4c4a-8216-1e1e296712fa,g5bbfc7bc-c4fb-4c4a-8216-1e1e296712fa,ग,11,entry,गोंडरूक,,ɡõɖruk,v,1,,coil,,definition,,"8.3.1.5.2 Twist, wring",नाक भोमली सँगे गोंडरेसोत मने।,She is coiled up with her umbilical cord.,,,,,,,,,,installed,,7eab55162a98481a00f116eaba937d21babae39e182b4ac248f65b96a7596824
2026-08-26,woods2019halbi:g5bcbb227-6b4c-4fde-a194-72c4e70d15d0,g5bcbb227-6b4c-4fde-a194-72c4e70d15d0,र,8,entry,रेल,,rel,n,1,,railway; train,रेलवे,definition,,7.2.4.1.2 Railroad,,,,,,,,,,,,installed,,9dafdf4ac5402d3756b4faf717cb10297773dde06184cfcacd5fd081ef468e73
2026-08-26,woods2019halbi:g5bdffb21-e344-456b-b3fc-46ae2e2b70db,g5bdffb21-e344-456b-b3fc-46ae2e2b70db,ह,5,entry,हारजीत,,hardʒit,n,4,1,gambling,जुआ,definition,,4.2.6.4 Gambling,,,,,,,,,,cf,जीतूक,installed,,f11cc3a0d3a0580cdcfaa515bf05da4ad27acc7261e6b219442105c65e367e2b
2026-08-26,woods2019halbi:g5bdffb21-e344-456b-b3fc-46ae2e2b70db,g5bdffb21-e344-456b-b3fc-46ae2e2b70db,ह,5,entry,हारजीत,,hardʒit,n,4,2,bet,,definition,,4.2.6.4 Gambling,,,,,,,,,,cf,जीतूक,installed,,15e9af4f6b008fec34515e9e47687569a376aabfe9f58b3bb0de2a91b71db153
2026-08-26,woods2019halbi:g5bdffb21-e344-456b-b3fc-46ae2e2b70db,g5bdffb21-e344-456b-b3fc-46ae2e2b70db,ह,5,entry,हारजीत,,hardʒit,n,4,3,play for money,जुआ,definition,,4.2.6.4 Gambling,,,,,,,,,,cf,जीतूक,installed,,7e06937e72a1da7f479e0343965804d0023cef0a7fc83024600de17b3862b9e6
2026-08-26,woods2019halbi:g5bdffb21-e344-456b-b3fc-46ae2e2b70db,g5bdffb21-e344-456b-b3fc-46ae2e2b70db,ह,5,entry,हारजीत,,hardʒit,n,4,4,winnings from gambling,जुए की जीत,definition,,4.2.6.4 Gambling,,,,,,,,,,cf,जीतूक,installed,,aa0917dc9cf4d667a1eb3d77ba325353444344b8e4df91814be263f4f9e41b7e
