Record_Type,Item,Gloss,Site_Code,Site_Name,Role,PDF_Page,Printed_Page,Column,Raw_Response,Similarity_Groups,Reviewed_Transcription,Manual_Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,119,morning,KEN,Kendhuguda L. Bonda,target,37,32,1,1 n̩dʒuɾ,1,n̩dʒuɾ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 119, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i119:v1
wordlist cell,119,morning,KAD,Kadamguda L. Bonda,target,37,32,1,1 n̩dʒuɾ,1,n̩dʒuɾ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 119, Kadamguda L. Bonda]",silbondadidayi1997:kad:i119:v1
wordlist cell,119,morning,DUM,Dumripada U. Bonda,target,37,32,1,1 n̩dʒuɾ,1,n̩dʒuɾ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 119, Dumripada U. Bonda]",silbondadidayi1997:dum:i119:v1
wordlist cell,119,morning,GUT,Tikrapada Gutob,comparison control,37,32,1,2 oɲdʒiɾel,2,oɲdʒiɾel,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 119, Tikrapada Gutob]",
wordlist cell,119,morning,PAR,Kinumun Parenga Parja,comparison control,37,32,1,3 sʌkɐl,3,sʌkɐl,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 119, Kinumun Parenga Parja]",
wordlist cell,119,morning,RON,Malenga Rona Desiya,comparison control,37,32,1,3 sɐkɐl,3,sɐkɐl,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 119, Malenga Rona Desiya]",
wordlist cell,119,morning,ODI,Cuttack Oriya,comparison control,37,32,1,3 səkɑɭə,3,səkɑɭə,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 119, Cuttack Oriya]",
wordlist cell,120,noon,BIA,Biapada U. Didayi,target,37,32,1,1 çɪmi,1,çɪmi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Biapada U. Didayi]",silbondadidayi1997:bia:i120:v1
wordlist cell,120,noon,CHI,Chitrakonda L. Didayi,target,37,32,1,1 çɪmi,1,çɪmi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i120:v1
wordlist cell,120,noon,KAL,Kaluguda U. Didayi,target,37,32,1,6 te̪ŋgaɾle,6,te̪ŋgaɾle,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Kaluguda U. Didayi]",silbondadidayi1997:kal:i120:v1
wordlist cell,120,noon,ORA,Orapadar U. Didayi,target,37,32,1,1 çɪmi,1,çɪmi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Orapadar U. Didayi]",silbondadidayi1997:ora:i120:v1
wordlist cell,120,noon,ORI,Oringi L. Didayi,target,37,32,1,1 çɪmi,1,çɪmi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Oringi L. Didayi]",silbondadidayi1997:ori:i120:v1
wordlist cell,120,noon,RAS,Rasabeda L. Bonda,target,37,32,1,5 mʊnɖebel,5,mʊnɖebel,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Rasabeda L. Bonda]",silbondadidayi1997:ras:i120:v1
wordlist cell,120,noon,KEN,Kendhuguda L. Bonda,target,37,32,1,5 mʊnɖebel,5,mʊnɖebel,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i120:v1
wordlist cell,120,noon,KAD,Kadamguda L. Bonda,target,37,32,1,5 mʊnɖebel,5,mʊnɖebel,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Kadamguda L. Bonda]",silbondadidayi1997:kad:i120:v1
wordlist cell,120,noon,DUM,Dumripada U. Bonda,target,37,32,1,1 çɪmi,1,çɪmi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Dumripada U. Bonda]",silbondadidayi1997:dum:i120:v1
wordlist cell,120,noon,GUT,Tikrapada Gutob,comparison control,37,32,2,"1 sɪmɪn, 2 ɐɖʊbelɐ",1|2,sɪmɪn | ɐɖʊbelɐ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Tikrapada Gutob]",
wordlist cell,120,noon,PAR,Kinumun Parenga Parja,comparison control,37,32,2,3 dʒɐɖɪŋʔɐɪ,3,dʒɐɖɪŋʔɐɪ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Kinumun Parenga Parja]",
wordlist cell,120,noon,RON,Malenga Rona Desiya,comparison control,37,32,2,2 ɐɽbelɐ,2,ɐɽbelɐ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Malenga Rona Desiya]",
wordlist cell,120,noon,ODI,Cuttack Oriya,comparison control,37,32,2,4 məd̪ɦjɑnːə,4,məd̪ɦjɑnːə,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 120, Cuttack Oriya]",
wordlist cell,121,evening/afternoon,BIA,Biapada U. Didayi,target,37,32,2,1 lɔmɖig̚,1,lɔmɖig̚,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Biapada U. Didayi]",silbondadidayi1997:bia:i121:v1
wordlist cell,121,evening/afternoon,CHI,Chitrakonda L. Didayi,target,37,32,2,1 lɔmɖig̚,1,lɔmɖig̚,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i121:v1
wordlist cell,121,evening/afternoon,KAL,Kaluguda U. Didayi,target,37,32,2,6 munɖig,6,munɖig,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Kaluguda U. Didayi]",silbondadidayi1997:kal:i121:v1
wordlist cell,121,evening/afternoon,ORA,Orapadar U. Didayi,target,37,32,2,1 lɔmɖig̚,1,lɔmɖig̚,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Orapadar U. Didayi]",silbondadidayi1997:ora:i121:v1
wordlist cell,121,evening/afternoon,ORI,Oringi L. Didayi,target,37,32,2,1 lɔmɖig̚,1,lɔmɖig̚,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Oringi L. Didayi]",silbondadidayi1997:ori:i121:v1
wordlist cell,121,evening/afternoon,RAS,Rasabeda L. Bonda,target,37,32,2,6 minɖi,6,minɖi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Rasabeda L. Bonda]",silbondadidayi1997:ras:i121:v1
wordlist cell,121,evening/afternoon,KEN,Kendhuguda L. Bonda,target,37,32,2,6 minɖi,6,minɖi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i121:v1
wordlist cell,121,evening/afternoon,KAD,Kadamguda L. Bonda,target,37,32,2,6 minɖi,6,minɖi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Kadamguda L. Bonda]",silbondadidayi1997:kad:i121:v1
wordlist cell,121,evening/afternoon,DUM,Dumripada U. Bonda,target,37,32,2,6 munɖi,6,munɖi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Dumripada U. Bonda]",silbondadidayi1997:dum:i121:v1
wordlist cell,121,evening/afternoon,GUT,Tikrapada Gutob,comparison control,37,32,2,2 noɳɖigu,2,noɳɖigu,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Tikrapada Gutob]",
wordlist cell,121,evening/afternoon,PAR,Kinumun Parenga Parja,comparison control,37,32,2,3 uɖumɐ,3,uɖumɐ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Kinumun Parenga Parja]",
wordlist cell,121,evening/afternoon,RON,Malenga Rona Desiya,comparison control,37,32,2,4 sɔndʒbela,4,sɔndʒbela,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Malenga Rona Desiya]",
wordlist cell,121,evening/afternoon,ODI,Cuttack Oriya,comparison control,37,32,2,5 sənd̪ɦjɑ,5,sənd̪ɦjɑ,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 121, Cuttack Oriya]",
wordlist cell,122,yesterday,BIA,Biapada U. Didayi,target,37,32,2,1 tʊ̪gʋa,1,tʊ̪gʋa,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Biapada U. Didayi]",silbondadidayi1997:bia:i122:v1
wordlist cell,122,yesterday,CHI,Chitrakonda L. Didayi,target,37,32,2,1 tʊ̪gʋa,1,tʊ̪gʋa,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i122:v1
wordlist cell,122,yesterday,KAL,Kaluguda U. Didayi,target,37,32,2,1 tu̪go,1,tu̪go,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Kaluguda U. Didayi]",silbondadidayi1997:kal:i122:v1
wordlist cell,122,yesterday,ORA,Orapadar U. Didayi,target,37,32,2,1 tu̪go,1,tu̪go,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Orapadar U. Didayi]",silbondadidayi1997:ora:i122:v1
wordlist cell,122,yesterday,ORI,Oringi L. Didayi,target,37,32,2,1 tʊ̪gʋa,1,tʊ̪gʋa,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Oringi L. Didayi]",silbondadidayi1997:ori:i122:v1
wordlist cell,122,yesterday,RAS,Rasabeda L. Bonda,target,37,32,2,1 tu̪go,1,tu̪go,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Rasabeda L. Bonda]",silbondadidayi1997:ras:i122:v1
wordlist cell,122,yesterday,KEN,Kendhuguda L. Bonda,target,37,32,2,1 tu̪go,1,tu̪go,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i122:v1
wordlist cell,122,yesterday,KAD,Kadamguda L. Bonda,target,37,32,2,1 tu̪go,1,tu̪go,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Kadamguda L. Bonda]",silbondadidayi1997:kad:i122:v1
wordlist cell,122,yesterday,DUM,Dumripada U. Bonda,target,37,32,2,1 tu̪go,1,tu̪go,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Dumripada U. Bonda]",silbondadidayi1997:dum:i122:v1
wordlist cell,122,yesterday,GUT,Tikrapada Gutob,comparison control,37,32,2,2 mɐɾto̪,2,mɐɾto̪,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Tikrapada Gutob]",
wordlist cell,122,yesterday,PAR,Kinumun Parenga Parja,comparison control,37,32,2,3 uɖubun,3,uɖubun,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Kinumun Parenga Parja]",
wordlist cell,122,yesterday,RON,Malenga Rona Desiya,comparison control,37,32,2,4 kɐlɪ,4,kɐlɪ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Malenga Rona Desiya]",
wordlist cell,122,yesterday,ODI,Cuttack Oriya,comparison control,37,32,2,4 kɑli,4,kɑli,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 122, Cuttack Oriya]",
wordlist cell,123,today,BIA,Biapada U. Didayi,target,37,32,2,"1 eiʔke, 5 eiʔke",1|5,eiʔke | eiʔke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Biapada U. Didayi]",silbondadidayi1997:bia:i123:v1|silbondadidayi1997:bia:i123:v2
wordlist cell,123,today,CHI,Chitrakonda L. Didayi,target,37,32,2,1 heʔke,1,heʔke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i123:v1
wordlist cell,123,today,KAL,Kaluguda U. Didayi,target,37,32,2,"1 eike, 5 eike",1|5,eike | eike,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Kaluguda U. Didayi]",silbondadidayi1997:kal:i123:v1|silbondadidayi1997:kal:i123:v2
wordlist cell,123,today,ORA,Orapadar U. Didayi,target,37,32,2,"1 eike, 5 eike",1|5,eike | eike,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Orapadar U. Didayi]",silbondadidayi1997:ora:i123:v1|silbondadidayi1997:ora:i123:v2
wordlist cell,123,today,ORI,Oringi L. Didayi,target,37,32,2,1 heke,1,heke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Oringi L. Didayi]",silbondadidayi1997:ori:i123:v1
wordlist cell,123,today,RAS,Rasabeda L. Bonda,target,37,32,2,5 ɔiʔka,5,ɔiʔka,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Rasabeda L. Bonda]",silbondadidayi1997:ras:i123:v1
wordlist cell,123,today,KEN,Kendhuguda L. Bonda,target,37,32,2,5 ɔiʔka,5,ɔiʔka,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i123:v1
wordlist cell,123,today,KAD,Kadamguda L. Bonda,target,37,32,2,5 ɔiʔka,5,ɔiʔka,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Kadamguda L. Bonda]",silbondadidayi1997:kad:i123:v1
wordlist cell,123,today,DUM,Dumripada U. Bonda,target,37,32,2,6 aʔna,6,aʔna,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Dumripada U. Bonda]",silbondadidayi1997:dum:i123:v1
wordlist cell,123,today,GUT,Tikrapada Gutob,comparison control,37,32,2,2 ʊsoŋ,2,ʊsoŋ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Tikrapada Gutob]",
wordlist cell,123,today,PAR,Kinumun Parenga Parja,comparison control,37,32,2,3 mɪtɐ̪n,3,mɪtɐ̪n,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Kinumun Parenga Parja]",
wordlist cell,123,today,RON,Malenga Rona Desiya,comparison control,37,32,2,4 ɐdʒɪ,4,ɐdʒɪ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Malenga Rona Desiya]",
wordlist cell,123,today,ODI,Cuttack Oriya,comparison control,37,32,2,4 ɑdʒi,4,ɑdʒi,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 123, Cuttack Oriya]",
wordlist cell,124,tomorrow,BIA,Biapada U. Didayi,target,37,32,2,1 m̩dʒoɖe,1,m̩dʒoɖe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 124, Biapada U. Didayi]",silbondadidayi1997:bia:i124:v1
wordlist cell,124,tomorrow,CHI,Chitrakonda L. Didayi,target,37,32,2,1 m̩dʒoɖe,1,m̩dʒoɖe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 32, item 124, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i124:v1
wordlist cell,124,tomorrow,KAL,Kaluguda U. Didayi,target,38,33,1,6 n̩dʒikɖe,6,n̩dʒikɖe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Kaluguda U. Didayi]",silbondadidayi1997:kal:i124:v1
wordlist cell,124,tomorrow,ORA,Orapadar U. Didayi,target,38,33,1,1 m̩dʒoɖe,1,m̩dʒoɖe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Orapadar U. Didayi]",silbondadidayi1997:ora:i124:v1
wordlist cell,124,tomorrow,ORI,Oringi L. Didayi,target,38,33,1,1 m̩dʒoɖe,1,m̩dʒoɖe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Oringi L. Didayi]",silbondadidayi1997:ori:i124:v1
wordlist cell,124,tomorrow,RAS,Rasabeda L. Bonda,target,38,33,1,5 jeɾoʔga,5,jeɾoʔga,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Rasabeda L. Bonda]",silbondadidayi1997:ras:i124:v1
wordlist cell,124,tomorrow,KEN,Kendhuguda L. Bonda,target,38,33,1,5 jeɾoʔga,5,jeɾoʔga,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i124:v1
wordlist cell,124,tomorrow,KAD,Kadamguda L. Bonda,target,38,33,1,5 jeɾoʔga,5,jeɾoʔga,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Kadamguda L. Bonda]",silbondadidayi1997:kad:i124:v1
wordlist cell,124,tomorrow,DUM,Dumripada U. Bonda,target,38,33,1,7 beɾa,7,beɾa,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Dumripada U. Bonda]",silbondadidayi1997:dum:i124:v1
wordlist cell,124,tomorrow,GUT,Tikrapada Gutob,comparison control,38,33,1,2 bɪeɾ,2,bɪeɾ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Tikrapada Gutob]",
wordlist cell,124,tomorrow,PAR,Kinumun Parenga Parja,comparison control,38,33,1,3 bɪjog,3,bɪjog,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Kinumun Parenga Parja]",
wordlist cell,124,tomorrow,RON,Malenga Rona Desiya,comparison control,38,33,1,4 kɐlɪ,4,kɐlɪ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Malenga Rona Desiya]",
wordlist cell,124,tomorrow,ODI,Cuttack Oriya,comparison control,38,33,1,4 ɑsontɑ̪kɑli,4,ɑsontɑ̪kɑli,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 124, Cuttack Oriya]",
wordlist cell,125,week,BIA,Biapada U. Didayi,target,38,33,1,1 muisan̪ta̪,1,muisan̪ta̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 125, Biapada U. Didayi]",silbondadidayi1997:bia:i125:v1
wordlist cell,125,week,CHI,Chitrakonda L. Didayi,target,38,33,1,1 muiŋsan̪ta̪,1,muiŋsan̪ta̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 33, item 125, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i125:v1
