Record_Type,Report,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,162,bow,d,Dhonitila,Rajar Gang,1,1,d nuk,dʰɔnuk,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 162, Dhonitila]",silbishnupriya2008:g162:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,162,bow,e,Machimpur,Rajar Gang,1,1,d nuk,dʰɔnuk,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 162, Machimpur]",silbishnupriya2008:g162:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,162,bow,f,Madhapur,Madoi Gang,1,1,d nuk,dʰɔnuk,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 162, Madhapur]",silbishnupriya2008:g162:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,162,bow,c,Gulerhaor,Rajar Gang,1,1,dunuk,dunuk,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 162, Gulerhaor]",silbishnupriya2008:g162:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,163,arrow,0,Standard Bangla,comparison control,1,1,tir,tir,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 163, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,163,arrow,b,Soi Sri,Rajar Gang,1,1,tir,tir,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 163, Soi Sri]",silbishnupriya2008:g163:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,163,arrow,a,Tilakpur,Madoi Gang,1,2,kar,kar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 163, Tilakpur]",silbishnupriya2008:g163:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,163,arrow,c,Gulerhaor,Rajar Gang,1,2,kar,kar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 163, Gulerhaor]",silbishnupriya2008:g163:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,163,arrow,d,Dhonitila,Rajar Gang,1,2,kar,kar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 163, Dhonitila]",silbishnupriya2008:g163:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,163,arrow,e,Machimpur,Rajar Gang,1,2,kar,kar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 163, Machimpur]",silbishnupriya2008:g163:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,163,arrow,f,Madhapur,Madoi Gang,1,2,kar,kar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 163, Madhapur]",silbishnupriya2008:g163:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,164,spear,0,Standard Bangla,comparison control,1,1,bra,bɔrʃa,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 164, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,164,spear,a,Tilakpur,Madoi Gang,1,2,dat a,dʒatʰa,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 164, Tilakpur]",silbishnupriya2008:g164:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,164,spear,f,Madhapur,Madoi Gang,1,2,dat a,dʒatʰa,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 164, Madhapur]",silbishnupriya2008:g164:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,164,spear,b,Soi Sri,Rajar Gang,1,2,dat i,dʒatʰi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 164, Soi Sri]",silbishnupriya2008:g164:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,164,spear,c,Gulerhaor,Rajar Gang,1,2,dat i,dʒatʰi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 164, Gulerhaor]",silbishnupriya2008:g164:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,164,spear,d,Dhonitila,Rajar Gang,1,2,dat i,dʒatʰi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 164, Dhonitila]",silbishnupriya2008:g164:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,164,spear,e,Machimpur,Rajar Gang,1,2,dat i,dʒatʰi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 164, Machimpur]",silbishnupriya2008:g164:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,165,fire,0,Standard Bangla,comparison control,1,1,aun,aɡun,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 165, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,165,fire,a,Tilakpur,Madoi Gang,1,2,di,dʒi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 165, Tilakpur]",silbishnupriya2008:g165:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,165,fire,b,Soi Sri,Rajar Gang,1,2,di,dʒi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 165, Soi Sri]",silbishnupriya2008:g165:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,165,fire,c,Gulerhaor,Rajar Gang,1,2,di,dʒi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 165, Gulerhaor]",silbishnupriya2008:g165:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,165,fire,d,Dhonitila,Rajar Gang,1,2,di,dʒi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 165, Dhonitila]",silbishnupriya2008:g165:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,165,fire,e,Machimpur,Rajar Gang,1,2,di,dʒi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 165, Machimpur]",silbishnupriya2008:g165:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,165,fire,f,Madhapur,Madoi Gang,1,2,di,dʒi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 165, Madhapur]",silbishnupriya2008:g165:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,166,ashes,a,Tilakpur,Madoi Gang,1,1,ali,ʃali,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 166, Tilakpur]",silbishnupriya2008:g166:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,166,ashes,f,Madhapur,Madoi Gang,1,1,sali,sali,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 166, Madhapur]",silbishnupriya2008:g166:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,166,ashes,0,Standard Bangla,comparison control,1,1, ai,tʃʰai,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 166, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,166,ashes,b,Soi Sri,Rajar Gang,1,1, ali,tʃʰali,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 166, Soi Sri]",silbishnupriya2008:g166:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,166,ashes,c,Gulerhaor,Rajar Gang,1,1, ali,tʃʰali,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 166, Gulerhaor]",silbishnupriya2008:g166:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,166,ashes,d,Dhonitila,Rajar Gang,1,1, ali,tʃʰali,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 166, Dhonitila]",silbishnupriya2008:g166:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,166,ashes,e,Machimpur,Rajar Gang,1,1, ali,tʃʰali,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 166, Machimpur]",silbishnupriya2008:g166:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,167,smoke,0,Standard Bangla,comparison control,1,1,d oa,dʰõa,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 167, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,167,smoke,a,Tilakpur,Madoi Gang,1,1,d uma,dʰuma,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 167, Tilakpur]",silbishnupriya2008:g167:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,167,smoke,b,Soi Sri,Rajar Gang,1,1,d uma,dʰuma,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 167, Soi Sri]",silbishnupriya2008:g167:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,167,smoke,c,Gulerhaor,Rajar Gang,1,1,d uma,dʰuma,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 167, Gulerhaor]",silbishnupriya2008:g167:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,167,smoke,d,Dhonitila,Rajar Gang,1,1,d uma,dʰuma,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 167, Dhonitila]",silbishnupriya2008:g167:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,167,smoke,e,Machimpur,Rajar Gang,1,1,d uma,dʰuma,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 167, Machimpur]",silbishnupriya2008:g167:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,167,smoke,f,Madhapur,Madoi Gang,1,1,d uma,dʰuma,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 167, Madhapur]",silbishnupriya2008:g167:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,168,candle,0,Standard Bangla,comparison control,1,1,mombati,mombati,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 168, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,168,candle,a,Tilakpur,Madoi Gang,1,1,mombati,mombati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 168, Tilakpur]",silbishnupriya2008:g168:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,168,candle,b,Soi Sri,Rajar Gang,1,1,mombati,mombati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 168, Soi Sri]",silbishnupriya2008:g168:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,168,candle,c,Gulerhaor,Rajar Gang,1,1,mombati,mombati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 168, Gulerhaor]",silbishnupriya2008:g168:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,168,candle,d,Dhonitila,Rajar Gang,1,1,mombati,mombati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 168, Dhonitila]",silbishnupriya2008:g168:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,168,candle,e,Machimpur,Rajar Gang,1,1,mombati,mombati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 168, Machimpur]",silbishnupriya2008:g168:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,168,candle,f,Madhapur,Madoi Gang,1,1,mombati,mombati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 168, Madhapur]",silbishnupriya2008:g168:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,169,boat,0,Standard Bangla,comparison control,1,1,nouka,nou̯ka,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 169, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,169,boat,a,Tilakpur,Madoi Gang,1,1,nouka,nou̯ka,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 169, Tilakpur]",silbishnupriya2008:g169:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,169,boat,b,Soi Sri,Rajar Gang,1,1,nouka,nou̯ka,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 169, Soi Sri]",silbishnupriya2008:g169:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,169,boat,c,Gulerhaor,Rajar Gang,1,1,nouka,nou̯ka,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 169, Gulerhaor]",silbishnupriya2008:g169:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,44,1,169,boat,d,Dhonitila,Rajar Gang,1,1,nouka,nou̯ka,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 44, item 169, Dhonitila]",silbishnupriya2008:g169:sil-bishnupriya-2008-dhonitila:i1
