Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p410:u002,,15,410,2958,DED,record,,,,,,,main:2958,d3583,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2958]",d97f13d9778a8986891c3afd719efb25c7b66b6c931d4e221ff68bd36812b8f1
2026-08-19,p410:u003,,15,410,2959,DED,record,,,,,,,main:2959,d3584,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2959]",e1642328ee0a8fccc199e971cfbd8d2b06251785ace12698b9caf50fba9c1b4b
2026-08-19,p410:u004,,15,410,2960,DED,record,,,,,,,main:2960,d3585,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2960]",5ea194d30d8318db29d8c3620f5a9c9138a9dd75e5932c8e9a8e4fd259b8e98b
2026-08-19,p410:u005,,15,410,2964,DED,record,,,,,,,main:2964,d3590,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2964]",dfdfc35b172299716975f56d3f5777d82151cc54692e2b735fa2470259987a8b
2026-08-19,p410:u006,,15,410,2970,DED,record,,,,,,,main:2970,d3595,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2970]",906f812ef00c314513751690e1d695cf865db53c91801b1e59041c59df3cdb44
2026-08-19,p410:u007,,15,410,2977,DED,record,,,,,,,main:2977,d3602,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2977]",754925a833e01884a8de1a29c72dd38fdfb9358b14e122dfb1d3db29df259735
2026-08-19,p410:u008,,15,410,2984,DED,record,,,,,,,main:2984,d3609,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2984]",953ebc7bfe0eca4ab70d36791d3a7ea88a1e2942f8fddab3b16e5348d788cfd1
2026-08-19,p410:u009,,15,410,2987,DED,record,,,,,,,main:2987,d3611,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2987]",df268c5d20e1c1e3cb72959a1886d5763fde8274148e6a9905d57af878cb9e1d
2026-08-19,p410:u010,,15,410,2988,DED,record,,,,,,,main:2988,d3610|d3612,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2988]",caf6cbfd1033b894f4c353926df66b749a79cb56760398b5baebee4553e2c243
2026-08-19,p410:u011,,15,410,2997,DED,record,,,,,,,main:2997,d3621,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 2997]",1610dda647f175b9732ecff7675689236f4185bc37203a9d8844f590c2c98db5
2026-08-19,p410:u012,,15,410,3006,DED,record,,,,,,,main:3006,d3630,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3006]",bba0777cd44a7987acbea2614507f416c8e181b748902dd2be63249b1bc2bb73
2026-08-19,p410:u013,,15,410,3009,DED,record,,,,,,,main:3009,d3633,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3009]",9912738005d46598429a170cf1164744204574c9443e3c7b7a01c8caefbbcf28
2026-08-19,p410:u014,,15,410,3010,DED,record,,,,,,,main:3010,d3634,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3010]",031fef80fc446c789414dcecdb88938882692d95ed043317b86394f324e31ea8
2026-08-19,p410:u015,,15,410,3030,DED,record,,,,,,,main:3030,d3662,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3030]",31815c0c829e27af8d72d497cfb7bcf29c8bd4c882cdc0ff2494a17beb511b44
2026-08-19,p410:u016,,15,410,3036,DED,record,,,,,,,main:3036,d3668,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3036]",fccced949bd83c43b5175da701f7c8d6ec1f80dc6cf09806af76d7c49ab49396
2026-08-19,p410:u017,,15,410,3040,DED,record,,,,,,,main:3040,d3671,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3040]",a649ed147b1ff0b6c1be979531d7ad8fece638bd15e0abd320ce68526d404f63
2026-08-19,p410:u018,,15,410,3041,DED,record,,,,,,,main:3041,d3672,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3041]",849480a5590cf7433d5a1825c094f670da5774c3af47effbbf83bc6d76818479
2026-08-19,p410:u019,,15,410,3042,DED,record,,,,,,,main:3042,d3673,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3042]",b00e919a78c3cccc3f63d5c1a411c975cd2d92441a59f1df762536879793209a
2026-08-19,p410:u020,,15,410,3049,DED,record,,,,,,,main:3049,d3682,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3049]",be10c5e126b3387faf76cbd620f6cb7c184bcf2d8674c041bd54756b541f284a
2026-08-19,p410:u021,,15,410,3054,DED,record,,,,,,,main:3054,d3687,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3054]",c5b55c539985751799369e60da2f6d36fa08dcafd5616cdbc0eaea6fce3e5cf9
2026-08-19,p410:u022,,15,410,3057,DED,record,,,,,,,main:3057,d3690,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3057]",f40f0d7870a9adf4099eb42055706c50eda91fd97c7e5ed2aa80cbf42fd53eda
2026-08-19,p410:u023,,15,410,3066,DED,record,,,,,,,main:3066,d3700,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3066]",3b933501ff51638b54ccfe0998eb9886a0c5f9ea094b0465db030a72142b9519
2026-08-19,p410:u024,,15,410,3076,DED,record,,,,,,,main:3076,d3714,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3076]",88b15f710e1312acbd21ae53388df0b229466c7ef4d3ffadae03b9a0c3162e6b
2026-08-19,p410:u025,,15,410,3077,DED,record,,,,,,,main:3077,d3699|d3715,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3077]",cab70b62be8879899d6bc2450a79e8d20be4eeb50e64a5572ac994ed27ea5911
2026-08-19,p410:u026,,15,410,3079,DED,record,,,,,,,main:3079,d3717,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3079]",397c05ce902ef771c237745c66d69c21547c5f5ebae266df1a58e98077e9f7ed
2026-08-19,p410:u027,,15,410,3083,DED,record,,,,,,,main:3083,d3722,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3083]",c7b89674ac971ef0deb5d7e42b8506d92787791b3f3de4a03fa10ca0b49902a5
2026-08-19,p410:u028,,15,410,3087,DED,record,,,,,,,main:3087,d3726,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3087]",6b0ca9be14b7d5981e960d5ef2375b90e055da7aed6af43c63cdaa10ef59f7e1
2026-08-19,p410:u029,,15,410,3091,DED,record,,,,,,,main:3091,d3730,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3091]",c65de5e670f71d41d1b5d2ea4aa44edf5d5807671d41d1dd08b9939f9b8413b9
2026-08-19,p410:u030,,15,410,3096,DED,record,,,,,,,main:3096,d3735,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3096]",f74f4218f8f8abd62ccc43746d605f7a8d5b83916a275372a45ac90f5c44492a
2026-08-19,p410:u031,,15,410,3097,DED,record,,,,,,,main:3097,d3736,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3097]",1e4071667291f8360f4fcdafe514930f75ddcb2848eb2ca1afd3809a7b197de9
2026-08-19,p410:u032,,15,410,3103,DED,record,,,,,,,main:3103,d3745,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3103]",244739e5c70bd1fe281fb7002fe8153a9dbfb1279251df0152f5890c1391176e
2026-08-19,p410:u033,,15,410,3105,DED,record,,,,,,,main:3105,d3747,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3105]",8a4bdcc7d7a6f3ab7ee3ed1e36ad4ad744722281977ff6808985a966e6be920d
2026-08-19,p410:u034,,15,410,3109,DED,record,,,,,,,main:3109,d3758,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3109]",f9e80dadf132542a6eddc7b5973166bbc7c30e6c588b435d1c85ce0c2171eb0a
2026-08-19,p410:u035,,15,410,3110,DED,record,,,,,,,main:3110,d3751,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3110]",21f9e430c96025aa92a9b2cf41e7a14331f5885fb5a4e5205e523408d8b12ee1
2026-08-19,p410:u036,,15,410,3113,DED,record,,,,,,,main:3113,d3754,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3113]",33c0f882c2218d0c46dfb260aa3b599770b2837be95083d4c969a31a4b32d02a
2026-08-19,p410:u037,,15,410,3121,DED,record,,,,,,,main:3121,d3766,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3121]",ae41649bed2bd0d79c25c49c9c061087612671da7b8027170960ce68f4d6899c
2026-08-19,p410:u038,,15,410,3124,DED,record,,,,,,,main:3124,d3770,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3124]",8caaa0f7c0668056128faabbe861a2ae283a0d2f39d665788c7ba52f41d3c0fb
2026-08-19,p410:u039,,15,410,3132,DED,record,,,,,,,main:3132,d3778,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3132]",e80812f1977a6e4a9dab8ed847d677b3a5a8056439b2521aa2e54eca068ebda1
2026-08-19,p410:u040,,15,410,3133,DED,record,,,,,,,main:3133,d3779,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3133]",2b58776044ff1d045c8bbf6f8b9e13fb82e0bd9050707693a06a987c4340a2ff
2026-08-19,p410:u041,,15,410,3136,DED,record,,,,,,,main:3136,d3783,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3136]",df68748861033dca3fdf64f48f86b7a14cdeba816f6122c2549842b54e9caf11
2026-08-19,p410:u042,,15,410,3146,DED,record,,,,,,,main:3146,d3799,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3146]",cfdb93c8f86c49664f8e393505f52ce2020ae31f1df4d0e12f9bb3c036f54acf
2026-08-19,p410:u043,,15,410,3152,DED,record,,,,,,,main:3152,d3806,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3152]",4f555280a0934d7536c35124fa2e945e9285bfc6ed283f6c6397bedc5543e31b
2026-08-19,p410:u044,,15,410,3154,DED,record,,,,,,,main:3154,d3808,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3154]",874d5bbbc1dfbd39063b9aa4ddb5af87774eba4d59ed0b9126fb4d2a3b8fcc92
2026-08-19,p410:u045,,15,410,3161,DED,record,,,,,,,main:3161,d3821,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3161]",43a9024341dd7b2166e55c1b079c453dd36b442a781a259ee35f1a0e51d87960
2026-08-19,p410:u046,,15,410,3169,DED,record,,,,,,,main:3169,d5340,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3169]",7ca02b3cfea3b7f60e69d20ddfd6b81d679044705b122a5dc6ddfe9d91475e8b
2026-08-19,p410:u047,,15,410,3177,DED,record,,,,,,,main:3177,d3840,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3177]",006d01062f439f7b5ea3fbff94f1719e23e8d174043544e1212335fd074c333d
2026-08-19,p410:u048,,15,410,3190,DED,record,,,,,,,main:3190,d3852,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3190]",072d80484454fd5a58c1a02029aa0255e0034247c8d40e06868bd7180c998607
2026-08-19,p410:u049,,15,410,3191,DED,record,,,,,,,main:3191,d3853,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3191]",7b0ad016adf038045b525984ff4ea978d5d30a0de0b834d16d5f7b0e86a4c713
2026-08-19,p410:u050,,15,410,3200,DED,record,,,,,,,main:3200,d3869,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 410, entry 3200]",ab3f9754ce8257deab597240cd59bd901c2c240ddfcb66286e75c30db5b2c042
