Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,List_Code,List_Name,Source_Group,Reliability,Raw_Form,Form,Continuation_Lines,Review,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist cell,hallberg1992pashto,124,106,83,salt,BAT,Batagram Pashto,Northern settled,A,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bat,"hallberg1992pashto[Appendix B, printed p. 106, item 83, BAT]",ssnp04:g083:bat
wordlist cell,hallberg1992pashto,124,106,84,meat,BAT,Batagram Pashto,Northern settled,A,GwVxà,ɣwʌxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bat,"hallberg1992pashto[Appendix B, printed p. 106, item 84, BAT]",ssnp04:g084:bat
wordlist cell,hallberg1992pashto,124,106,85,fat,BAT,Batagram Pashto,Northern settled,A,wàzdV,wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bat,"hallberg1992pashto[Appendix B, printed p. 106, item 85, BAT]",ssnp04:g085:bat
wordlist cell,hallberg1992pashto,124,106,83,salt,BAF,Baffa Pashto,Northern settled,A,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baf,"hallberg1992pashto[Appendix B, printed p. 106, item 83, BAF]",ssnp04:g083:baf
wordlist cell,hallberg1992pashto,124,106,84,meat,BAF,Baffa Pashto,Northern settled,A,GwVxà,ɣwʌxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baf,"hallberg1992pashto[Appendix B, printed p. 106, item 84, BAF]",ssnp04:g084:baf
wordlist cell,hallberg1992pashto,124,106,85,fat,BAF,Baffa Pashto,Northern settled,A,wàzdV,wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baf,"hallberg1992pashto[Appendix B, printed p. 106, item 85, BAF]",ssnp04:g085:baf
wordlist cell,hallberg1992pashto,124,106,83,salt,OGI,Oghi Pashto,Northern settled,B,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ogi,"hallberg1992pashto[Appendix B, printed p. 106, item 83, OGI]",ssnp04:g083:ogi
wordlist cell,hallberg1992pashto,124,106,84,meat,OGI,Oghi Pashto,Northern settled,B,GwVxà,ɣwʌxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ogi,"hallberg1992pashto[Appendix B, printed p. 106, item 84, OGI]",ssnp04:g084:ogi
wordlist cell,hallberg1992pashto,124,106,85,fat,OGI,Oghi Pashto,Northern settled,B,wàzdV,wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ogi,"hallberg1992pashto[Appendix B, printed p. 106, item 85, OGI]",ssnp04:g085:ogi
wordlist cell,hallberg1992pashto,124,106,83,salt,DIR,Dir Pashto,Northern settled,B,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-dir,"hallberg1992pashto[Appendix B, printed p. 106, item 83, DIR]",ssnp04:g083:dir
wordlist cell,hallberg1992pashto,124,106,84,meat,DIR,Dir Pashto,Northern settled,B,GwVxV,ɣwʌxʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-dir,"hallberg1992pashto[Appendix B, printed p. 106, item 84, DIR]",ssnp04:g084:dir
wordlist cell,hallberg1992pashto,124,106,85,fat,DIR,Dir Pashto,Northern settled,B,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-dir,"hallberg1992pashto[Appendix B, printed p. 106, item 85, DIR]",ssnp04:g085:dir
wordlist cell,hallberg1992pashto,124,106,83,salt,BAJ,Bajaur Pashto,Northern tribal,B,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baj,"hallberg1992pashto[Appendix B, printed p. 106, item 83, BAJ]",ssnp04:g083:baj
wordlist cell,hallberg1992pashto,124,106,84,meat,BAJ,Bajaur Pashto,Northern tribal,B,GwVxà,ɣwʌxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baj,"hallberg1992pashto[Appendix B, printed p. 106, item 84, BAJ]",ssnp04:g084:baj
wordlist cell,hallberg1992pashto,124,106,85,fat,BAJ,Bajaur Pashto,Northern tribal,B,wàzdà,wɑzdɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baj,"hallberg1992pashto[Appendix B, printed p. 106, item 85, BAJ]",ssnp04:g085:baj
wordlist cell,hallberg1992pashto,124,106,83,salt,MOH,Mohmand Pashto,Northern tribal,B,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-moh,"hallberg1992pashto[Appendix B, printed p. 106, item 83, MOH]",ssnp04:g083:moh
wordlist cell,hallberg1992pashto,124,106,84,meat,MOH,Mohmand Pashto,Northern tribal,B,GwVxà,ɣwʌxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-moh,"hallberg1992pashto[Appendix B, printed p. 106, item 84, MOH]",ssnp04:g084:moh
wordlist cell,hallberg1992pashto,124,106,85,fat,MOH,Mohmand Pashto,Northern tribal,B,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-moh,"hallberg1992pashto[Appendix B, printed p. 106, item 85, MOH]",ssnp04:g085:moh
wordlist cell,hallberg1992pashto,124,106,83,salt,NIG,Ningrahar Pashto,Northern tribal,A,'màlgV,'mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-nig,"hallberg1992pashto[Appendix B, printed p. 106, item 83, NIG]",ssnp04:g083:nig
wordlist cell,hallberg1992pashto,124,106,84,meat,NIG,Ningrahar Pashto,Northern tribal,A,'Gwàxà,'ɣwɑxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-nig,"hallberg1992pashto[Appendix B, printed p. 106, item 84, NIG]",ssnp04:g084:nig
wordlist cell,hallberg1992pashto,124,106,85,fat,NIG,Ningrahar Pashto,Northern tribal,A,wàzdV,wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-nig,"hallberg1992pashto[Appendix B, printed p. 106, item 85, NIG]",ssnp04:g085:nig
wordlist cell,hallberg1992pashto,124,106,83,salt,SHN,Shinwari Pashto,Northern tribal,A,'màlgà,'mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-shn,"hallberg1992pashto[Appendix B, printed p. 106, item 83, SHN]",ssnp04:g083:shn
wordlist cell,hallberg1992pashto,124,106,84,meat,SHN,Shinwari Pashto,Northern tribal,A,'GwVxV,'ɣwʌxʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-shn,"hallberg1992pashto[Appendix B, printed p. 106, item 84, SHN]",ssnp04:g084:shn
wordlist cell,hallberg1992pashto,124,106,85,fat,SHN,Shinwari Pashto,Northern tribal,A,'wàzdV,'wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-shn,"hallberg1992pashto[Appendix B, printed p. 106, item 85, SHN]",ssnp04:g085:shn
wordlist cell,hallberg1992pashto,124,106,83,salt,BAR,Bar/Loi Shilman Pashto,Northern tribal,B,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bar,"hallberg1992pashto[Appendix B, printed p. 106, item 83, BAR]",ssnp04:g083:bar
wordlist cell,hallberg1992pashto,124,106,84,meat,BAR,Bar/Loi Shilman Pashto,Northern tribal,B,GwVxà,ɣwʌxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bar,"hallberg1992pashto[Appendix B, printed p. 106, item 84, BAR]",ssnp04:g084:bar
wordlist cell,hallberg1992pashto,124,106,85,fat,BAR,Bar/Loi Shilman Pashto,Northern tribal,B,wàzdà,wɑzdɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bar,"hallberg1992pashto[Appendix B, printed p. 106, item 85, BAR]",ssnp04:g085:bar
wordlist cell,hallberg1992pashto,124,106,83,salt,MAL,Mallagori Pashto,Northern tribal,B,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 106, item 83, MAL]",ssnp04:g083:mal
wordlist cell,hallberg1992pashto,124,106,84,meat,MAL,Mallagori Pashto,Northern tribal,B,GwVxà,ɣwʌxɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 106, item 84, MAL]",ssnp04:g084:mal
wordlist cell,hallberg1992pashto,124,106,85,fat,MAL,Mallagori Pashto,Northern tribal,B,wàzgà,wɑzgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 106, item 85, MAL]",ssnp04:g085:mal
wordlist cell,hallberg1992pashto,124,106,83,salt,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,molgà,molgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 106, item 83, ZKH]",ssnp04:g083:zkh
wordlist cell,hallberg1992pashto,124,106,84,meat,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,Gwexà,ɣwexɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 106, item 84, ZKH]",ssnp04:g084:zkh
wordlist cell,hallberg1992pashto,124,106,85,fat,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,wozdV,wozdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 106, item 85, ZKH]",ssnp04:g085:zkh
wordlist cell,hallberg1992pashto,124,106,83,salt,JAM,Jamrud Afridi Pashto,Northern tribal,A,'màlgà,'mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 106, item 83, JAM]",ssnp04:g083:jam
wordlist cell,hallberg1992pashto,124,106,84,meat,JAM,Jamrud Afridi Pashto,Northern tribal,A,'GwexV,'ɣwexʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 106, item 84, JAM]",ssnp04:g084:jam
wordlist cell,hallberg1992pashto,124,106,85,fat,JAM,Jamrud Afridi Pashto,Northern tribal,A,'wàzdV,'wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 106, item 85, JAM]",ssnp04:g085:jam
wordlist cell,hallberg1992pashto,124,106,83,salt,TIR,Tirah Afridi Pashto,Northern tribal,B,'molgà,'molgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 106, item 83, TIR]",ssnp04:g083:tir
wordlist cell,hallberg1992pashto,124,106,84,meat,TIR,Tirah Afridi Pashto,Northern tribal,B,Gwexà,ɣwexɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 106, item 84, TIR]",ssnp04:g084:tir
wordlist cell,hallberg1992pashto,124,106,85,fat,TIR,Tirah Afridi Pashto,Northern tribal,B,'wozdà,'wozdɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 106, item 85, TIR]",ssnp04:g085:tir
wordlist cell,hallberg1992pashto,124,106,83,salt,JAL,Jallozai Pashto,Northern,B,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 106, item 83, JAL]",ssnp04:g083:jal
wordlist cell,hallberg1992pashto,124,106,84,meat,JAL,Jallozai Pashto,Northern,B,GwVs7V,ɣwʌɕʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 106, item 84, JAL]",ssnp04:g084:jal
wordlist cell,hallberg1992pashto,124,106,85,fat,JAL,Jallozai Pashto,Northern,B,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 106, item 85, JAL]",ssnp04:g085:jal
wordlist cell,hallberg1992pashto,124,106,83,salt,CHE,Cherat Pashto,Northern,B,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 106, item 83, CHE]",ssnp04:g083:che
wordlist cell,hallberg1992pashto,124,106,84,meat,CHE,Cherat Pashto,Northern,B,GwVs7à,ɣwʌɕɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 106, item 84, CHE]",ssnp04:g084:che
wordlist cell,hallberg1992pashto,124,106,85,fat,CHE,Cherat Pashto,Northern,B,wàzdV,wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 106, item 85, CHE]",ssnp04:g085:che
wordlist cell,hallberg1992pashto,124,106,83,salt,PAR,Parachinar Pashto,Middle settled/tribal,B,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 106, item 83, PAR]",ssnp04:g083:par
wordlist cell,hallberg1992pashto,124,106,84,meat,PAR,Parachinar Pashto,Middle settled/tribal,B,GwVxV,ɣwʌxʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 106, item 84, PAR]",ssnp04:g084:par
wordlist cell,hallberg1992pashto,124,106,85,fat,PAR,Parachinar Pashto,Middle settled/tribal,B,wàzdV,wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 106, item 85, PAR]",ssnp04:g085:par
wordlist cell,hallberg1992pashto,124,106,83,salt,HAN,Hangu Pashto,Middle settled/tribal,B,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 106, item 83, HAN]",ssnp04:g083:han
wordlist cell,hallberg1992pashto,124,106,84,meat,HAN,Hangu Pashto,Middle settled/tribal,B,GwVxV,ɣwʌxʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 106, item 84, HAN]",ssnp04:g084:han
wordlist cell,hallberg1992pashto,124,106,85,fat,HAN,Hangu Pashto,Middle settled/tribal,B,wàzdà,wɑzdɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 106, item 85, HAN]",ssnp04:g085:han
wordlist cell,hallberg1992pashto,124,106,83,salt,TAL,Thal Pashto,Middle settled/tribal,B,molgV,molgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 106, item 83, TAL]",ssnp04:g083:tal
wordlist cell,hallberg1992pashto,124,106,84,meat,TAL,Thal Pashto,Middle settled/tribal,B,GwVxV,ɣwʌxʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 106, item 84, TAL]",ssnp04:g084:tal
wordlist cell,hallberg1992pashto,124,106,85,fat,TAL,Thal Pashto,Middle settled/tribal,B,wozdV,wozdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 106, item 85, TAL]",ssnp04:g085:tal
wordlist cell,hallberg1992pashto,124,106,83,salt,KRK,Karak Pashto,Central,,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 106, item 83, KRK]",ssnp04:g083:krk
wordlist cell,hallberg1992pashto,124,106,84,meat,KRK,Karak Pashto,Central,,Gwos7V,ɣwoɕʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 106, item 84, KRK]",ssnp04:g084:krk
wordlist cell,hallberg1992pashto,124,106,85,fat,KRK,Karak Pashto,Central,,wozdV,wozdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 106, item 85, KRK]",ssnp04:g085:krk
wordlist cell,hallberg1992pashto,124,106,83,salt,LAK,Lakki Marwat Pashto,Central,B,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 106, item 83, LAK]",ssnp04:g083:lak
wordlist cell,hallberg1992pashto,124,106,84,meat,LAK,Lakki Marwat Pashto,Central,B,GwVs7V,ɣwʌɕʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 106, item 84, LAK]",ssnp04:g084:lak
wordlist cell,hallberg1992pashto,124,106,85,fat,LAK,Lakki Marwat Pashto,Central,B,wàzdV,wɑzdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 106, item 85, LAK]",ssnp04:g085:lak
wordlist cell,hallberg1992pashto,124,106,83,salt,BAN,Bannu Pashto,Central,B,molgà,molgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 106, item 83, BAN]",ssnp04:g083:ban
wordlist cell,hallberg1992pashto,124,106,84,meat,BAN,Bannu Pashto,Central,B,Gwàs7à,ɣwɑɕɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 106, item 84, BAN]",ssnp04:g084:ban
wordlist cell,hallberg1992pashto,124,106,85,fat,BAN,Bannu Pashto,Central,B,wozdV,wozdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 106, item 85, BAN]",ssnp04:g085:ban
wordlist cell,hallberg1992pashto,124,106,83,salt,MIR,Miran Shah Pashto,Central,B,molgV,molgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 106, item 83, MIR]",ssnp04:g083:mir
wordlist cell,hallberg1992pashto,124,106,84,meat,MIR,Miran Shah Pashto,Central,B,Ges7V,ɣeɕʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 106, item 84, MIR]",ssnp04:g084:mir
wordlist cell,hallberg1992pashto,124,106,85,fat,MIR,Miran Shah Pashto,Central,B,wozdV,wozdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 106, item 85, MIR]",ssnp04:g085:mir
wordlist cell,hallberg1992pashto,124,106,83,salt,WAA,Wana Pashto,Central,B,molgV,molgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 106, item 83, WAA]",ssnp04:g083:waa
wordlist cell,hallberg1992pashto,124,106,84,meat,WAA,Wana Pashto,Central,B,Gos7V,ɣoɕʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 106, item 84, WAA]",ssnp04:g084:waa
wordlist cell,hallberg1992pashto,124,106,85,fat,WAA,Wana Pashto,Central,B,wozdV,wozdʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 106, item 85, WAA]",ssnp04:g085:waa
wordlist cell,hallberg1992pashto,124,106,83,salt,QUE,Quetta Pashto,Southern,A,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 106, item 83, QUE]",ssnp04:g083:que
wordlist cell,hallberg1992pashto,124,106,84,meat,QUE,Quetta Pashto,Southern,A,GwVs7à / GwVs7i,ɣwʌɕɑ / ɣwʌɕi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 106, item 84, QUE]",ssnp04:g084:que
wordlist cell,hallberg1992pashto,124,106,85,fat,QUE,Quetta Pashto,Southern,A,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 106, item 85, QUE]",ssnp04:g085:que
wordlist cell,hallberg1992pashto,124,106,83,salt,CHA,Chaman Pashto,Southern,A,màlgà,mɑlgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 106, item 83, CHA]",ssnp04:g083:cha
wordlist cell,hallberg1992pashto,124,106,84,meat,CHA,Chaman Pashto,Southern,A,GwVs7V,ɣwʌɕʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 106, item 84, CHA]",ssnp04:g084:cha
wordlist cell,hallberg1992pashto,124,106,85,fat,CHA,Chaman Pashto,Southern,A,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 106, item 85, CHA]",ssnp04:g085:cha
wordlist cell,hallberg1992pashto,124,106,83,salt,PAS,Pishin Pashto,Southern,A,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 106, item 83, PAS]",ssnp04:g083:pas
wordlist cell,hallberg1992pashto,124,106,84,meat,PAS,Pishin Pashto,Southern,A,GwVS7V,ɣwʌʂʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 106, item 84, PAS]",ssnp04:g084:pas
wordlist cell,hallberg1992pashto,124,106,85,fat,PAS,Pishin Pashto,Southern,A,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 106, item 85, PAS]",ssnp04:g085:pas
wordlist cell,hallberg1992pashto,124,106,83,salt,KAK,Pishin Kakari Pashto,Southern,A,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 106, item 83, KAK]",ssnp04:g083:kak
wordlist cell,hallberg1992pashto,124,106,84,meat,KAK,Pishin Kakari Pashto,Southern,A,GwVS7V,ɣwʌʂʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 106, item 84, KAK]",ssnp04:g084:kak
wordlist cell,hallberg1992pashto,124,106,85,fat,KAK,Pishin Kakari Pashto,Southern,A,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 106, item 85, KAK]",ssnp04:g085:kak
wordlist cell,hallberg1992pashto,124,106,83,salt,KHR,Kandahar Pashto,Southern,A,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 106, item 83, KHR]",ssnp04:g083:khr
wordlist cell,hallberg1992pashto,124,106,84,meat,KHR,Kandahar Pashto,Southern,A,GwVs7E,ɣwʌɕɛ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 106, item 84, KHR]",ssnp04:g084:khr
wordlist cell,hallberg1992pashto,124,106,85,fat,KHR,Kandahar Pashto,Southern,A,wàzgV,wɑzgʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 106, item 85, KHR]",ssnp04:g085:khr
wordlist cell,hallberg1992pashto,124,106,83,salt,WCI,Harnai Waneci,Waneci,A,màlgV,mɑlgʌ,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 106, item 83, WCI]",ssnp04:g083:wci
wordlist cell,hallberg1992pashto,124,106,84,meat,WCI,Harnai Waneci,Waneci,A,GwVs7V,ɣwʌɕʌ,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 106, item 84, WCI]",ssnp04:g084:wci
wordlist cell,hallberg1992pashto,124,106,85,fat,WCI,Harnai Waneci,Waneci,A,wàzge,wɑzge,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 106, item 85, WCI]",ssnp04:g085:wci
wordlist cell,hallberg1992pashto,124,106,83,salt,ORM,Kaniguram Ormuri,Ormuri,A,mek,mek,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 106, item 83, ORM]",ssnp04:g083:orm
wordlist cell,hallberg1992pashto,124,106,84,meat,ORM,Kaniguram Ormuri,Ormuri,A,gàkV,gɑkʌ,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 106, item 84, ORM]",ssnp04:g084:orm
wordlist cell,hallberg1992pashto,124,106,85,fat,ORM,Kaniguram Ormuri,Ormuri,A,GweztsIƒ,ɣweztsɪ̣,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 106, item 85, ORM]",ssnp04:g085:orm
wordlist cell,hallberg1992pashto,125,107,86,fish,PES,Peshawar Pashto,Northern settled,A,kVb,kʌb,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 107, item 86, PES]",ssnp04:g086:pes
wordlist cell,hallberg1992pashto,125,107,87,chicken,PES,Peshawar Pashto,Northern settled,A,'cVrgà,'cʌrgɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 107, item 87, PES]",ssnp04:g087:pes
