Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,Page,Item,Column,Comparison_Group,Group_Status,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,zide1982reconstruction:C:c1.p487.i1731,"sʌrsaŋ, -sʌr","kind of plant, edible fruit",Sora,so,487,1731,1,Z82-p487-i1731,singleton,1,zide1982reconstruction:C:c1.p487.i1731,,sʌrsaŋ,"kind of plant, edible fruit",ingested,structured source comparison record,"zide1982reconstruction[p. 487, item 1731]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,69cb5f24eda1f1db4cc2f5b2225d25a3116b6a4734810d96f94c4856fd0f4149
2026-08-28,zide1982reconstruction:C:c1.p487.i1731,"sʌrsaŋ, -sʌr","kind of plant, edible fruit",Sora,so,487,1731,1,Z82-p487-i1731,singleton,2,zide1982reconstruction:C:c1.p487.i1731:v2,zide1982reconstruction:C:c1.p487.i1731,-sʌr,"kind of plant, edible fruit",ingested,structured source comparison record,"zide1982reconstruction[p. 487, item 1731]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,69cb5f24eda1f1db4cc2f5b2225d25a3116b6a4734810d96f94c4856fd0f4149
2026-08-28,zide1982reconstruction:C:c2.p589.i2286,sʌrɔ-ba,paddy field,Juray,Juray,589,2286,2,Z82-p589-i2286,paired,1,zide1982reconstruction:C:c2.p589.i2286,,sʌrɔ-ba,paddy field,ingested,structured source comparison record,"zide1982reconstruction[p. 589, item 2286]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e8ab03d44b44f0d80780088852428ce3a3ef49515c136fc4a9ae8c473f241362
2026-08-28,zide1982reconstruction:C:c1.p589.i2286,sʌrɔ-ba,paddy field,Sora,so,589,2286,1,Z82-p589-i2286,paired,1,zide1982reconstruction:C:c1.p589.i2286,,sʌrɔ-ba,paddy field,ingested,structured source comparison record,"zide1982reconstruction[p. 589, item 2286]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f415e2358216f80ded86469cf90002d50bc13eb67085489c69610dbf1e73a59b
2026-08-28,zide1982reconstruction:C:c2.p258.i246,sʌrɟɛ-bod,"kind of insect , leech(?) of rainy season used for sore throat medicine",Juray,Juray,258,246,2,Z82-p258-i246,paired,1,zide1982reconstruction:C:c2.p258.i246,,sʌrɟɛ-bod,"kind of insect , leech(?) of rainy season used for sore throat medicine",ingested,structured source comparison record,"zide1982reconstruction[p. 258, item 246]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,df7ae770fce9435573b5553c2f0f270742059afe84f6a4f8d1993d492cf8fff1
2026-08-28,zide1982reconstruction:C:c2.p320.i589,sʌrɡaja-pɨd,kind of mushroom,Juray,Juray,320,589,2,Z82-p320-i589,singleton,1,zide1982reconstruction:C:c2.p320.i589,,sʌrɡaja-pɨd,kind of mushroom,ingested,structured source comparison record,"zide1982reconstruction[p. 320, item 589]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3333d662691916251aa5e64178f968fc6004907c2e663a9534c153dc683cc88f
2026-08-28,zide1982reconstruction:C:c2.p293.i504,sʌrɡija,"sal tree, sal",Juray,Juray,293,504,2,Z82-p293-i504,paired,1,zide1982reconstruction:C:c2.p293.i504,,sʌrɡija,"sal tree, sal",ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 504]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,dae4fb16e6bf96c9dcd0edf4ff3cb39d911e57ee24e55423878003195cd4e98b
2026-08-28,zide1982reconstruction:C:c1.p293.i504,"sʌrɡija, sarɡiɟa",sal tree,Sora,so,293,504,1,Z82-p293-i504,paired,1,zide1982reconstruction:C:c1.p293.i504,,sʌrɡija,sal tree,ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 504]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,80bd3c493164b885b1a907c582805c94147a8cce4ac435c86f091427077dce57
2026-08-28,zide1982reconstruction:C:c1.p293.i504,"sʌrɡija, sarɡiɟa",sal tree,Sora,so,293,504,1,Z82-p293-i504,paired,2,zide1982reconstruction:C:c1.p293.i504:v2,zide1982reconstruction:C:c1.p293.i504,sarɡiɟa,sal tree,ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 504]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,80bd3c493164b885b1a907c582805c94147a8cce4ac435c86f091427077dce57
2026-08-28,zide1982reconstruction:C:c1.p291.i499,sʌrʌm-ɟum,axe for cutting bones,Sora,so,291,499,1,Z82-p291-i499,singleton,1,zide1982reconstruction:C:c1.p291.i499,,sʌrʌm-ɟum,axe for cutting bones,ingested,structured source comparison record,"zide1982reconstruction[p. 291, item 499]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e11faab9d92fa7bc459fc32e282084a2a0c6a7a39b9c30fdd07a9036d19bba77
2026-08-28,zide1982reconstruction:C:c2.p277.i403,sʌŋesʌŋe,panting (of dogs),Juray,Juray,277,403,2,Z82-p277-i403,paired,1,zide1982reconstruction:C:c2.p277.i403,,sʌŋesʌŋe,panting (of dogs),ingested,structured source comparison record,"zide1982reconstruction[p. 277, item 403]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,eb62ecb73de6ee996aa49131d5f6cad1226b3fcfdbc2cf83f7c59ad073e1d66a
2026-08-28,zide1982reconstruction:C:c1.p277.i403,sʌŋesʌŋe,panting,Sora,so,277,403,1,Z82-p277-i403,paired,1,zide1982reconstruction:C:c1.p277.i403,,sʌŋesʌŋe,panting,ingested,structured source comparison record,"zide1982reconstruction[p. 277, item 403]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,6ef14240694cfb14f8e720849f73f24b9d6971f767179f303f085ffdf276e0d9
2026-08-28,zide1982reconstruction:C:c2.p308.i518,sʌɟ-,"to pry, chisel",Juray,Juray,308,518,2,Z82-p308-i518,paired,1,zide1982reconstruction:C:c2.p308.i518,,sʌɟ-,"to pry, chisel",ingested,structured source comparison record,"zide1982reconstruction[p. 308, item 518]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,cba6a270fd9961333df73d3e14c13a3ec4a1d172db1eefb51cd2e64debfbc420
2026-08-28,zide1982reconstruction:C:c1.p308.i518,sʌɟ-,"to pry, chisel",Sora,so,308,518,1,Z82-p308-i518,paired,1,zide1982reconstruction:C:c1.p308.i518,,sʌɟ-,"to pry, chisel",ingested,structured source comparison record,"zide1982reconstruction[p. 308, item 518]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c7810386ae3281feb0003e4814cb4aeaa69c82cd0d550d3d05e17d6db1815fb9
2026-08-28,zide1982reconstruction:C:c1.p533.i1927,"sʌɡud-, sʌɡub-",to sob,Sora,so,533,1927,1,Z82-p533-i1927,paired,1,zide1982reconstruction:C:c1.p533.i1927,,sʌɡud-,to sob,ingested,structured source comparison record,"zide1982reconstruction[p. 533, item 1927]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3ff9b1a1060228af49ec989d4152344f9c0220b33098f6f5f6d8cfbb9e724202
2026-08-28,zide1982reconstruction:C:c1.p533.i1927,"sʌɡud-, sʌɡub-",to sob,Sora,so,533,1927,1,Z82-p533-i1927,paired,2,zide1982reconstruction:C:c1.p533.i1927:v2,zide1982reconstruction:C:c1.p533.i1927,sʌɡub-,to sob,ingested,structured source comparison record,"zide1982reconstruction[p. 533, item 1927]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3ff9b1a1060228af49ec989d4152344f9c0220b33098f6f5f6d8cfbb9e724202
2026-08-28,zide1982reconstruction:C:c1.p631.i2601,sʌɲ,whizzingly,Sora,so,631,2601,1,Z82-p631-i2601,paired,1,zide1982reconstruction:C:c1.p631.i2601,,sʌɲ,whizzingly,ingested,structured source comparison record,"zide1982reconstruction[p. 631, item 2601]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d6ba8f73ba994c7b129cea8078870b296ca6e6186cf2485b529e8a8f4bcdeaee
2026-08-28,zide1982reconstruction:C:c1.p288.i472,sʌɲ-sʌɲ-ɟi-,"to sneer, snarl, to bare the teeth",Sora,so,288,472,1,Z82-p288-i472,paired,1,zide1982reconstruction:C:c1.p288.i472,,sʌɲ-sʌɲ-ɟi-,"to sneer, snarl, to bare the teeth",ingested,structured source comparison record,"zide1982reconstruction[p. 288, item 472]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,9be28192875b30602c8a1f8e99b4e331b3c92f7943805e97bbe55c63b0394fc9
2026-08-28,zide1982reconstruction:C:c2.p288.i471,sʌɽaj,"seeds, paddy seed (tagword)",Juray,Juray,288,471,2,Z82-p288-i471,paired,1,zide1982reconstruction:C:c2.p288.i471,,sʌɽaj,"seeds, paddy seed",ingested,structured source comparison record,"zide1982reconstruction[p. 288, item 471]",discourse-marker,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0ed4eb9df648d3f35c381a62d107c17fa00a2ae7aabdefc3efefdea0563117b9
2026-08-28,zide1982reconstruction:C:c2.p452.i1397,sʌɽid,afternoon,Juray,Juray,452,1397,2,Z82-p452-i1397,paired,1,zide1982reconstruction:C:c2.p452.i1397,,sʌɽid,afternoon,ingested,structured source comparison record,"zide1982reconstruction[p. 452, item 1397]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0b7d39ef72b966c653b9beb9a11d29dcb9941f3a79d0f0abc5052aede05f4878
2026-08-28,zide1982reconstruction:C:c1.p452.i1397,sʌɽid,afternoon,Sora,so,452,1397,1,Z82-p452-i1397,paired,1,zide1982reconstruction:C:c1.p452.i1397,,sʌɽid,afternoon,ingested,structured source comparison record,"zide1982reconstruction[p. 452, item 1397]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c7a4c9b0314880cced8e6ecf7ae0ad09981ace57dcfb0a76b6fbadb405b5b8d2
2026-08-28,zide1982reconstruction:C:c1.p237.i64,sʌɽid-joŋ,early afternoon,Sora,so,237,64,1,Z82-p237-i64,paired,1,zide1982reconstruction:C:c1.p237.i64,,sʌɽid-joŋ,early afternoon,ingested,structured source comparison record,"zide1982reconstruction[p. 237, item 64]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,65070d8111a2e7400e4de45f01210950c23b87928533778d884c579c8f18e440
2026-08-28,zide1982reconstruction:C:c2.p237.i64,sʌɽid-juŋ,early afternoon,Juray,Juray,237,64,2,Z82-p237-i64,paired,1,zide1982reconstruction:C:c2.p237.i64,,sʌɽid-juŋ,early afternoon,ingested,structured source comparison record,"zide1982reconstruction[p. 237, item 64]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,ea4d28fdff5f02f12219f753eeee2e36c190a784dd9e9f2ddc0d666c2ed374e4
2026-08-28,zide1982reconstruction:C:c1.p505.i1809,sʌɽiŋ-lud,sound of gong or bell,Sora,so,505,1809,1,Z82-p505-i1809,singleton,1,zide1982reconstruction:C:c1.p505.i1809,,sʌɽiŋ-lud,sound of gong or bell,ingested,structured source comparison record,"zide1982reconstruction[p. 505, item 1809]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,9fb548436ef81c54990b34950bc8a7ab00e6ea6ac4d5c5d8bebf24b6b976ac2d
2026-08-28,zide1982reconstruction:C:c1.p288.i471,sʌɽʌɟ,"seeds, paddy seed (tagword)",Sora,so,288,471,1,Z82-p288-i471,paired,1,zide1982reconstruction:C:c1.p288.i471,,sʌɽʌɟ,"seeds, paddy seed",ingested,structured source comparison record,"zide1982reconstruction[p. 288, item 471]",discourse-marker,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e2d7e684986d44cfc10ba3d9b6730a19d884d87d6ea49266ef4bbd578dfc7b15
2026-08-28,zide1982reconstruction:C:c2.p334.i638,sʔed-,to lose,Juray,Juray,334,638,2,Z82-p334-i638,paired,1,zide1982reconstruction:C:c2.p334.i638,,sʔed-,to lose,ingested,structured source comparison record,"zide1982reconstruction[p. 334, item 638]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c2a22e9a63b25622d90cd142df4cbc66aadfe4a4367bcd2922633a07194ac9ed
2026-08-28,zide1982reconstruction:C:c1.p334.i638,sʔed-,to lose,Sora,so,334,638,1,Z82-p334-i638,paired,1,zide1982reconstruction:C:c1.p334.i638,,sʔed-,to lose,ingested,structured source comparison record,"zide1982reconstruction[p. 334, item 638]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,482e7a8ad1952d5b8e23e357166946d6a8f9dc8fdb8b1e6b1b51b2f24c435ddf
2026-08-28,zide1982reconstruction:C:c2.p231.i3,"sʔi, -si",hand,Juray,Juray,231,3,2,Z82-p231-i3,paired,1,zide1982reconstruction:C:c2.p231.i3,,sʔi,hand,ingested,structured source comparison record,"zide1982reconstruction[p. 231, item 3]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,5820ceeaa927b3ec1a84959b55edaaaebd3c45bc38bd1f73e95f577449f7743e
2026-08-28,zide1982reconstruction:C:c2.p231.i3,"sʔi, -si",hand,Juray,Juray,231,3,2,Z82-p231-i3,paired,2,zide1982reconstruction:C:c2.p231.i3:v2,zide1982reconstruction:C:c2.p231.i3,-si,hand,ingested,structured source comparison record,"zide1982reconstruction[p. 231, item 3]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,5820ceeaa927b3ec1a84959b55edaaaebd3c45bc38bd1f73e95f577449f7743e
2026-08-28,zide1982reconstruction:C:c1.p231.i3,"sʔi, -si",hand,Sora,so,231,3,1,Z82-p231-i3,paired,1,zide1982reconstruction:C:c1.p231.i3,,sʔi,hand,ingested,structured source comparison record,"zide1982reconstruction[p. 231, item 3]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,8f848f774a16cb5e7799b554e478de7df3becff53091652dfbd1342421b050de
2026-08-28,zide1982reconstruction:C:c1.p231.i3,"sʔi, -si",hand,Sora,so,231,3,1,Z82-p231-i3,paired,2,zide1982reconstruction:C:c1.p231.i3:v2,zide1982reconstruction:C:c1.p231.i3,-si,hand,ingested,structured source comparison record,"zide1982reconstruction[p. 231, item 3]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,8f848f774a16cb5e7799b554e478de7df3becff53091652dfbd1342421b050de
2026-08-28,zide1982reconstruction:C:c2.p491.i1769,sʔor-,"to foam, bubble",Juray,Juray,491,1769,2,Z82-p491-i1769,paired,1,zide1982reconstruction:C:c2.p491.i1769,,sʔor-,"to foam, bubble",ingested,structured source comparison record,"zide1982reconstruction[p. 491, item 1769]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d2cbc4b56ec675df078a2723d4fd927eb141b6017a7cc6e8007c3300cca10810
2026-08-28,zide1982reconstruction:C:c1.p491.i1769,sʔor-,"to foam, bubble",Sora,so,491,1769,1,Z82-p491-i1769,paired,1,zide1982reconstruction:C:c1.p491.i1769,,sʔor-,"to foam, bubble",ingested,structured source comparison record,"zide1982reconstruction[p. 491, item 1769]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b163751d7cbdbf5e426c353518ec15f98909b25ca345cc618942ae8459e6ea82
2026-08-28,zide1982reconstruction:C:c1.p354.i701,sʔɔ-,"to stink, to emit a foul smell",Sora,so,354,701,1,Z82-p354-i701,paired,1,zide1982reconstruction:C:c1.p354.i701,,sʔɔ-,"to stink, to emit a foul smell",ingested,structured source comparison record,"zide1982reconstruction[p. 354, item 701]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,bf79e0a03abfea61131c88f3d75bb0c3ffebaed39ab79843287e91f076754cd1
2026-08-28,zide1982reconstruction:C:c2.p354.i701,sʔɔ-,to stink,Juray,Juray,354,701,2,Z82-p354-i701,paired,1,zide1982reconstruction:C:c2.p354.i701,,sʔɔ-,to stink,ingested,structured source comparison record,"zide1982reconstruction[p. 354, item 701]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,ed344cba91302b55401c7721efc1a9367a1536ee8543351599fc6e42ca14530a
2026-08-28,zide1982reconstruction:C:c2.p472.i1577,sʔɛl-,to bore hole,Juray,Juray,472,1577,2,Z82-p472-i1577,paired,1,zide1982reconstruction:C:c2.p472.i1577,,sʔɛl-,to bore hole,ingested,structured source comparison record,"zide1982reconstruction[p. 472, item 1577]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,2507e9620a6cf9f12d91dede2bee205953206896bd3f9d46a10a67878baa8bc1
2026-08-28,zide1982reconstruction:C:c1.p576.i2244,sʔɛŋ,"direction, side",Sora,so,576,2244,1,Z82-p576-i2244,paired,1,zide1982reconstruction:C:c1.p576.i2244,,sʔɛŋ,"direction, side",ingested,structured source comparison record,"zide1982reconstruction[p. 576, item 2244]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c2beef3c5866245406cfa38b4fe4f67132aba79aec0472165c33da56f10efdd7
2026-08-28,zide1982reconstruction:C:c1.p423.i1118-2,t-ʌn-ɨraŋ,horizontal,Sora,so,423,1118-2,1,Z82-p423-i1118-2,singleton,1,zide1982reconstruction:C:c1.p423.i1118-2,,t-ʌn-ɨraŋ,horizontal,ingested,structured source comparison record,"zide1982reconstruction[p. 423, item 1118-2]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,948ca48b6566a2ffa03bc65d4d20fdc15e881d326fbb264f7d6c7a1cabdbb32f
2026-08-28,zide1982reconstruction:C:c1.p257.i234,ta-sol-,to pluck out,Sora,so,257,234,1,Z82-p257-i234,singleton,1,zide1982reconstruction:C:c1.p257.i234,,ta-sol-,to pluck out,ingested,structured source comparison record,"zide1982reconstruction[p. 257, item 234]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0ad9350a8e85fadbb2f5a2ebe43e917a8844eb503fd90001436e94ab6a129cfe
