Status,Entry_Key,PDF_Page,Printed_Page,Column,Column_Entry,Top,Raw_Form_POS,Form,POS,Raw_Gloss,Gloss,Duplicate_Raw_Form_POS,Duplicate_Raw_Gloss,Duplicate_Agrees,Reviewed_Form,Reviewed_Parameter_ID,Review_Match_Score
needs_review,thari:p219:c1:e26,34,219,1,26,834.5,nauii(n. f),nauii,noun feminine,ninth day of Indian month,ninth day of Indian month,,,no,,,
needs_review,thari:p219:c2:e1,34,219,2,1,146.9,namname(n.f),namname,noun feminine,pair of tooth-pick,pair of tooth-pick,,,no,,,
needs_review,thari:p219:c2:e2,34,219,2,2,179.3,narajpo(n.iii),narajpo,noun,dissatisfaction,dissatisfaction,narajpo(n.ffl),dissatisfactio,no,,,
needs_review,thari:p219:c2:e3,34,219,2,3,205.0,narer(n.m),narer,noun masculine,coconut,coconut,narer(h.m),coconut,no,,,
needs_review,thari:p219:c2:e4,34,219,2,4,230.9,nali(n.f),nali,noun feminine,drain,drain,nali(n.f},drain,yes,,,
needs_review,thari:p219:c2:e5,34,219,2,5,256.6,navel(n.m),navel,noun masculine,novel,novel,navel(n.m),novel,yes,,,
needs_review,thari:p219:c2:e6,34,219,2,6,282.8,nasari(n.f),nasari,noun feminine,ninth month of Indian year,ninth month of Indian year,nasari(n.f},ninth month of Indian year,yes,,,
needs_review,thari:p219:c2:e7,34,219,2,7,321.7,na»i(a),na»i,adjective,siiuff-coloured,siiuff-coloured,nasi(a),snuff-coloured,no,,,
needs_review,thari:p219:c2:e8,34,219,2,8,347.1,naska(n.f),naska,noun feminine,snuff,snuff,naskaCn.f),snuff,no,,,
needs_review,thari:p219:c2:e9,34,219,2,9,373.0,nastlkln.iu),nastlkln.iu),,athiest,athiest,ixastlk(n.a},athiest,no,,,
needs_review,thari:p219:c2:e10,34,219,2,10,405.4,nlkeKn.ia j,nlkekn.ia j,,nickel,nickel,nlkeKzi.m),nickel,no,,,
needs_review,thari:p219:c2:e11,34,219,2,11,430.9,nlkah(n.m),nlkah,noun masculine,auslim marriage,auslim marriage,nlkah(n.m),muslim marriage,no,,,
needs_review,thari:p219:c2:e12,34,219,2,12,456.8,nljumi(n.m),nljumi,noun masculine,astroloj^er,astrolojger,"nljumi(n,m)",astrologer,no,,,
needs_review,thari:p219:c2:e13,34,219,2,13,482.9,nlthrai(n.f),nlthrai,noun feminine,"obstinacy, stubDornnei.s","obstinacy, stubDornnei.s",nlthrai(n«f),"obstinacy, stubbornness",no,,,
needs_review,thari:p219:c2:e14,34,219,2,14,522.1,nInano(a;,ninano,adjective,ninety-nine,ninety-nine,nlnanb(a),ninety-nine,no,,,
needs_review,thari:p219:c2:e15,34,219,2,15,547.5,nlbn(n.a),nlbn,noun,nib,nib,nlbh(n.m),nib,no,,,
needs_review,thari:p219:c2:e16,34,219,2,16,580.6,"nlbhag(n,m)",nlbhag,noun masculine,bad luck,bad luck,nlbhag(n*m),bad luck,yes,,,
needs_review,thari:p219:c2:e17,34,219,2,17,606.5,nlbho^n.m),nlbho,noun masculine,blade,blade,"nlbho(n,m)",blade,yes,,,
needs_review,thari:p219:c2:e18,34,219,2,18,632.5,nlmano(a),nlmano,adjective,humiile,humiile,nlmano(a),humble,no,,,
needs_review,thari:p219:c2:e19,34,219,2,19,664.1,nlmas(n.f),nlmas,noun feminine,exhibition,exhibition,nlmas(n.f),exhibition,yes,,,
needs_review,thari:p219:c2:e20,34,219,2,20,696.8,nlv^a;,nlv,adjective,nine,nine,nlv(a),nine,yes,,,
needs_review,thari:p219:c2:e21,34,219,2,21,722.5,ulvUo'.a),ulvuo,adjective,ninth,ninth,nIvUota),ninth,no,,,
needs_review,thari:p219:c2:e22,34,219,2,22,754.9,nlve(a),nlve,adjective,ninety,ninety,nlve(a),ninety,yes,,,
needs_review,thari:p219:c2:e23,34,219,2,23,780.5,nlsani(n.f),nlsani,noun feminine,sign,sign,nIsaniCn.f),sign,no,,,
needs_review,thari:p219:c2:e24,34,219,2,24,806.2,nigri(n.f),nigri,noun feminine,girl,girl,n^gri(n.f),girl,no,,,
needs_review,thari:p219:c2:e25,34,219,2,25,832.6,nic(a),nic,adjective,meaui,meaui,nicCa) ',mean,no,,,
needs_review,thari:p220:c1:e1,35,220,1,1,161.3,"nicpeno\.n,m)",nicpeno.nm),,meanness,meanness,,,no,,,
needs_review,thari:p220:c1:e2,35,220,1,2,187.3,ni to(conj),ni to,conj,otherwise,otherwise,"o(conj), , othe",erwise,no,,,
needs_review,thari:p220:c1:e3,35,220,1,3,212.9,ni£u(n.c.),nigu,noun,lemon,lemon,,,no,,,
needs_review,thari:p220:c1:e4,35,220,1,4,238.4,niro(a),niro,adjective,blue,blue,,,no,,,
needs_review,thari:p220:c1:e5,35,220,1,5,277.0,niro£i(a),nirogi,adjective,healthy sapphire,healthy sapphire,,,no,,,
needs_review,thari:p220:c1:e6,35,220,1,6,329.1,nuh(n.si),nuh,noun,nail,nail,,,no,,,
needs_review,thari:p220:c1:e7,35,220,1,7,355.5,nejo(n.iJi),nejo,noun,spear,spear,,,no,,,
needs_review,thari:p220:c1:e8,35,220,1,8,381.7,neth(adv),neth,adv,"finally, at last","finally, at last",adT) fina,ally» at last,no,,,
needs_review,thari:p220:c1:e9,35,220,1,9,414.1,neiui(a),neiui,adjective,punctual,punctual,a) punc,ctual,no,,,
needs_review,thari:p220:c1:e10,35,220,1,10,446.7,nerko(adv),nerko,adv,near,near,Cn.m) spea,ar,no,,,
needs_review,thari:p220:c1:e11,35,220,1,11,479.3,nev&r(n.f),nevar,noun feminine,aiiKlets,aiiKlets,,,no,,,
needs_review,thari:p220:c1:e12,35,220,1,12,504.8,neaar(n.f),neaar,noun feminine,drain pipe,drain pipe,,,no,,,
needs_review,thari:p220:c1:e13,35,220,1,13,530.9,nokfor(n.ni),nokfor,noun,servant,servant,,,no,,,
needs_review,thari:p220:c1:e14,35,220,1,14,556.4,nokri(n.i'),nokri,noun,service,service,,,no,,,
needs_review,thari:p220:c1:e15,35,220,1,15,582.3,liot(n.m),liot,noun masculine,note,note,,,no,,,
needs_review,thari:p220:c1:e16,35,220,1,16,614.7,not^)Uk(ri.i&},not)uk(ri.ia,,note-book,note-book,,,no,,,
needs_review,thari:p220:c1:e17,35,220,1,17,648.3,noryo(n.m),noryo,noun masculine,fflangoose,fflangoose,,,no,,,
needs_review,thari:p220:c1:e18,35,220,1,18,674.9,nombei (n.in),nombei,noun,IJovember,IJovember,,,no,,,
needs_review,thari:p220:c1:e19,35,220,1,19,699.9,nyapo(n.m),nyapo,noun masculine,message,message,Cn.a) aess,sage,no,,,
needs_review,thari:p220:c1:e20,35,220,1,20,810.1,pfekh(n.mj,pfekh,noun,"win^, feather","wing, feather",U.a)*^ wing,"g, feather",no,,,
needs_review,thari:p220:c1:e21,35,220,1,21,835.0,pfekhi(n.m),pfekhi,noun masculine,bird,bird,,,no,,,
needs_review,thari:p220:c2:e1,35,220,2,1,162.1,"p©khvaro(n,in)",pakhvaro,noun,fortnight,fortnight,,,no,,,
needs_review,thari:p220:c2:e2,35,220,2,2,187.5,"pe£,fer(n.m)",pegfer,noun masculine,camel,camel,peger(n«a},camel,no,,,
needs_review,thari:p220:c2:e3,35,220,2,3,213.9,pefiro(a),pefiro,adjective,cripple,cripple,I<Sgro(a),cripple,no,,,
needs_review,thari:p220:c2:e4,35,220,2,4,238.6,pecem(n.f),pecem,noun feminine,fifth day of Indian montn,fifth day of Indian montn,pecea(n«f),fifth day of Indian month,no,,,
needs_review,thari:p220:c2:e5,35,220,2,5,278.5,pCcotr>r(a),pccotrr,adjective,seventy-five,seventy-five,P«oot8r{a),seTenty-fiTe five,no,,,
needs_review,thari:p220:c2:e6,35,220,2,6,304.1,Pbj(a),pbj,adjective,five,five,,,no,,,
needs_review,thari:p220:c2:e7,35,220,2,7,329.6,pfccano(a ),pfccano,adjective,ninety-five,ninety-five,pecano(a),ninety-five,no,,,
needs_review,thari:p220:c2:e8,35,220,2,8,355.7,pCcav{:>n(a),pccavn,adjective,fix tj--five,fix tj--five,peqaTen(a),fifty-five,no,,,
needs_review,thari:p220:c2:e9,35,220,2,9,382.1,p^jUo(a;,pjuo,adjective,fifth,fifth,pejUo(a),fifth,no,,,
needs_review,thari:p220:c2:e10,35,220,2,10,413.8,pejkUdo(n.m),pejkudo,noun masculine,"pentat,on","pentat, on",pejkUdo(n«m),pentagon,no,,,
needs_review,thari:p220:c2:e11,35,220,2,11,446.7,p&j£lino(a),pajglino,adjective,f ive-tixnos,f ive-tixnos,peJgUno(a),five-times,no,,,
needs_review,thari:p220:c2:e12,35,220,2,12,479.3,pejghlimra(a),pejghlimra,adjective,five-tiaes,five-tiaes,pejghUara(a),five-times,no,,,
needs_review,thari:p220:c2:e13,35,220,2,13,504.5,pejyasita),pejyasita),,eighty-five,eighty-five,pajyasi(a),eighty-five,no,,,
needs_review,thari:p220:c2:e14,35,220,2,14,530.5,"pfcara\,a)",pfcara,adjective,fifteen,fifteen,pedru(a),fifteen,no,,,
needs_review,thari:p220:c2:e15,35,220,2,15,556.1,p&dh(n.i5i),padh,noun,distance,distance,pedh(n»a),distance,no,,,
needs_review,thari:p220:c2:e16,35,220,2,16,583.4,py'suCn.iii),pysucn.iii),,aniiiial,aniiiial,pe8u(n.ffl),animal,no,,,
needs_review,thari:p220:c2:e17,35,220,2,17,614.2,pbiso(n.iii),pbiso,noun,l/4th of an anna,l/4th of an anna,peiso(n.a),l/4th of an ann,no,,,
needs_review,thari:p220:c2:e18,35,220,2,18,647.3,p&isa(n.m),paisa,noun masculine,money ',money ',peisa(n.B},Boney,no,,,
needs_review,thari:p220:c2:e19,35,220,2,19,673.7,p&koro(aj,pakoro(aj,,ripe,ripe,pekoro(a),ripe,no,,,
needs_review,thari:p220:c2:e20,35,220,2,20,699.2,pfekoro(n.ni),pfekoro,noun,fried snack,fried snack,pekoro(n.a),fried snack,no,,,
needs_review,thari:p220:c2:e21,35,220,2,21,730.9,p&g(n.a),pag,noun,foot,foot,peg(n.a),foot,no,,,
needs_review,thari:p220:c2:e22,35,220,2,22,756.8,peg Ufihano(n.m),peg ufihano,noun masculine,)nausea,)nausea,"peg ughano(n,ff",ffl)nausea,no,,,
needs_review,thari:p220:c2:e23,35,220,2,23,782.5,ptrgr&thi(n.f),ptrgrathi,noun feminine,step of a staircase,step of a staircase,pegrethi(n.f),step of a stair,no,,,
needs_review,thari:p220:c2:e24,35,220,2,24,807.9,p©gri(n.f),pagri,noun feminine,turban,turban,pegri(a.f),turban :,no,,,
needs_review,thari:p220:c2:e25,35,220,2,25,831.2,peg ri soji,peg ri soji,,elephantiasis,elephantiasis,peg ri soji,elephantiasis,yes,,,
needs_review,thari:p220:c2:e26,35,220,2,26,856.9,p&cas(aj,pacas(aj,,fifty,fifty,pejUo(a),fifth,no,,,
needs_review,thari:p221:c1:e1,36,221,1,1,148.4,p&cis(a),pacis,adjective,twenty-five,twenty-five,sCa) twe,enty-five . ^,no,,,
needs_review,thari:p221:c1:e2,36,221,1,2,173.8,",pfechari(n.f)",pfechari,noun feminine,end,end,"ari(n,f) en","nd ,",no,,,
needs_review,thari:p221:c1:e3,36,221,1,3,200.0,pfeche(aav),pfeche(aav),,"afterwards, then","afterwards, then",e(adv) aft,tenrardst then,no,,,
needs_review,thari:p221:c1:e4,36,221,1,4,225.7,pecho(n.ra),pecho,noun,"back, regression","back, regression","o(n.a} , > bac",ck» regression A ■ . - -• ■<' - -<■,no,,,
needs_review,thari:p221:c1:e5,36,221,1,5,252.3,Pochta(n.m),pochta,noun masculine,repentness,repentness,ta(n«n) rep,p..e ntness,no,,,
needs_review,thari:p221:c1:e6,36,221,1,6,290.9,pejaflio(n.m),pejaflio,noun masculine,pyjama,pyjama,,,no,,,
needs_review,thari:p221:c1:e7,36,221,1,7,316.6,pfet(n.ffl),pfet,noun,floor,floor,n.n) flo,oor,no,,,
needs_review,thari:p221:c1:e8,36,221,1,8,349.0,pfoto(n.m),pfoto,noun masculine,"belt, sling","belt, sling",,,no,,,
needs_review,thari:p221:c1:e9,36,221,1,9,381.4,p&tkio(n.Hi),patkio,noun,siIk-worm,siIk-worm,"io(n,m} sil",lk-worm v>,no,,,
needs_review,thari:p221:c1:e10,36,221,1,10,413.6,"p&tko(n,iu)",patko,noun,turban,turban,o(n.D) tur,rban,no,,,
needs_review,thari:p221:c1:e11,36,221,1,11,446.0,p&tyo(n.m),patyo,noun masculine,bench,bench,,,no,,,
needs_review,thari:p221:c1:e12,36,221,1,12,479.1,pfacffer(n.ci),pfacffer,noun,eye-lid,eye-lid,er(n.o) eye,e>lld,no,,,
needs_review,thari:p221:c1:e13,36,221,1,13,512.0,pen(conj j,pen,conj,"but, also","but, also",conj) but,t* also,no,,,
needs_review,thari:p221:c1:e14,36,221,1,14,543.9,pfctfe£yo(n.ii.},pfctfegyo,noun,motn,motn,,,no,,,
needs_review,thari:p221:c1:e15,36,221,1,15,570.1,pbtlr(n.ai),pbtlr,noun,letter,letter,r(n.m) let,tter,no,,,
needs_review,thari:p221:c1:e16,36,221,1,16,595.7,pfata8o(n.E),pfata8o,noun,"crisp 8u^_,ar caK.e","crisp 8ug_, ar caK.e",so(&.m) cri,isp sugar cake,no,,,
needs_review,thari:p221:c1:e17,36,221,1,17,634.4,pfeto(n.ii.),pfeto,noun,indication,indication,,,no,,,
needs_review,thari:p221:c1:e18,36,221,1,18,673.3,p8tro(a),p8tro,adjective,"lean, thin","lean, thin",,,no,,,
needs_review,thari:p221:c1:e19,36,221,1,19,698.7,ptthbr(u.ik),ptthbr(u.ik),,"stone, peoble","stone, peoble",,,no,,,
needs_review,thari:p221:c1:e20,36,221,1,20,732.5,pfothrani(n.f},pfothrani,noun feminine,mattress,mattress,hrani(h;f) mat,ttress,no,,,
needs_review,thari:p221:c1:e21,36,221,1,21,758.0,pfctriri(n.f),pfctriri,noun feminine,gall-stone,gall-stone,hrKn.f) gal,ll-stone,no,,,
needs_review,thari:p221:c1:e22,36,221,1,22,777.7,pfodfaffi(n.m),pfodfaffi,noun masculine,lotus,lotus,,,no,,,
needs_review,thari:p221:c1:e23,36,221,1,23,810.3,p&dhfcr(n.iii),padhfcr,noun,"yard, court-yard","yard, court-yard",er(n.m) sa,ard c..pour t-yard,no,,,
needs_review,thari:p221:c1:e24,36,221,1,24,842.5,"pbdhri(a,in.f)",pbdhri,adjective,evident,evident,hri(a)n.f) evi,ident,no,,,
needs_review,thari:p221:c1:e25,36,221,1,25,855.4,pfon(n.m),pfon,noun masculine,leaf,leaf,,,no,,,
needs_review,thari:p221:c2:e1,36,221,2,1,148.9,pbni(n.f),pbni,noun feminine,"tinsel, emerald","tinsel, emerald",p©nt(n.f)',tinselt emeral,no,,,
needs_review,thari:p221:c2:e2,36,221,2,2,175.3,p&nir(ii.ffi) *,panir(ii.ffi),,* ciieese,* ciieese,penir(n«m),cheese,no,,,
needs_review,thari:p221:c2:e3,36,221,2,3,200.9,p6no(n.m),p6no,noun masculine,"pat,e, paper","pat, e, paper",peno(n.m),page* paper —j,no,,,
needs_review,thari:p221:c2:e4,36,221,2,4,226.6,pfengo£i(n.f),pfengogi,noun feminine,caiDba^e ^,caiDbage g,"pengo£i(n,f)",oat)bage,no,,,
needs_review,thari:p221:c2:e5,36,221,2,5,253.0,p&nghetm.iii),panghetm.iii),,raised platform around a well,raised platform around a well,penghet(n*a),"raised platfor around & ,.vell",no,,,
needs_review,thari:p221:c2:e6,36,221,2,6,291.7,p&ncfeki(n.f),pancfeki,noun feminine,water-wheel,water-wheel,penceki(n*f},vater-vheel,no,,,
needs_review,thari:p221:c2:e7,36,221,2,7,317.1,pfonstil(n.f),pfonstil,noun feminine,pencil,pencil,penseKn.f),pencil u,no,,,
needs_review,thari:p221:c2:e8,36,221,2,8,349.5,p©nsari(n.io),pansari,noun,grocer,grocer,pensarl(n.ffl),grocer,no,,,
needs_review,thari:p221:c2:e9,36,221,2,9,381.4,p&pito(n.iii),papito,noun,papaya,papaya,pepito(n.m),papaya,no,,,
needs_review,thari:p221:c2:e10,36,221,2,10,413.8,pebni(n.f),pebni,noun feminine,fruit of lotus plaii,fruit of lotus plaii,pebni(n.f),fruit of lotus,no,,,
needs_review,thari:p221:c2:e11,36,221,2,11,445.7,pfcr(conj),pfcr,conj,but,but,per(conj),but,no,,,
needs_review,thari:p221:c2:e12,36,221,2,12,479.1,"pfer4,n(n.m)",pfer4n,noun masculine,sieve,sieve,per»n(n«m),sieve,no,,,
needs_review,thari:p221:c2:e13,36,221,2,13,511.3,pferacTo(n.iL),pferacto,noun,echo,echo,pera<fo(n.m),echo,no,,,
needs_review,thari:p221:c2:e14,36,221,2,14,543.9,p^ri^n.f),pri,noun feminine,fairy,fairy,peri(n.f),fairy,no,,,
needs_review,thari:p221:c2:e15,36,221,2,15,569.6,pferih(adv),pferih,adv,day after toiLorrow,day after toiLorrow,perTh(adv),day after tomo r,no,,,
needs_review,thari:p221:c2:e16,36,221,2,16,595.3,per cfacfoCn.tt},per cfacfocn.tt,,great ^rand-father (on father's side),great grand-father (on father's side),par aa(fo(n.ffl),"l) f reat grand-fa ox£ father's s T', ■■ /",no,,,
needs_review,thari:p221:c2:e17,36,221,2,17,633.7,p&r cfacfi(n.f),par cfacfi,noun feminine,^reat grand-mother (on faiher's side),great grand-mother (on faiher's side),per ^aiiCn.f),f) t reat grand-mo On father's s,no,,,
needs_review,thari:p221:c2:e18,36,221,2,18,672.3,pferdTesiCn.m),pferdtesic,noun masculine,foreigner,foreigner,per^esi(n.m),foreigner,no,,,
needs_review,thari:p221:c2:e19,36,221,2,19,698.2,p&rn(n.iii),parn,noun,"determination, promise","determination, promise",pem(n.m),"determination, promise",no,,,
needs_review,thari:p221:c2:e20,36,221,2,20,731.6,p&rnyeKa),parnyeka),,married,married,pem yelia),"married - , o:-i",no,,,
needs_review,thari:p221:c2:e21,36,221,2,21,757.0,pfcrdo(n.m),pfcrdo,noun masculine,"curtain, acc","curtain, acc",perdo(n.m),"curtain, act",no,,,
needs_review,thari:p221:c2:e22,36,221,2,22,776.5,"pfc,rnani(n.i>",pfcrnani,noun,great ^^rand-mother (on motner's side),great ggrand-mother (on motner's side),P8m ani(n.f),great grand-mo (oxf mother's s,no,,,
needs_review,thari:p221:c2:e23,36,221,2,23,808.9,pfarnano(n.;u),pfarnano,noun,£:reat grand-faUier (on mother's siae),g:reat grand-faUier (on mother's siae),pex7Utno(n.m),freat grand-fa on mother's s,no,,,
needs_review,thari:p221:c2:e24,36,221,2,24,841.0,pfcrnar(n.iu),pfcrnar,noun,rain spout,rain spout,pemar(n.m),rain spout,no,,,
needs_review,thari:p221:c2:e25,36,221,2,25,854.2,pbr potri(n.f),pbr potri,noun feminine,"great t,rand-dau£,hte (on son's side)","great t, rand-daug, hte (on son's side)",,,no,,,
needs_review,thari:p222:c1:e1,37,222,1,1,156.3,Pbr potro(n.ffi),pbr potro,noun,) great esrand-eon (on son's sidej,) great esrand-eon (on son's sidej,,,no,,,
needs_review,thari:p222:c1:e2,37,222,1,2,221.3,pfer£(n.m),pferg,noun masculine,festival,festival,£(n.a)tt:i. j'e,estiTal,no,,,
needs_review,thari:p222:c1:e3,37,222,1,3,246.8,pbrtaro(aciv),pbrtaro(aciv),,passing outside witnout £Oin^ in,passing outside witnout gOing in,,,no,,,
needs_review,thari:p222:c1:e4,37,222,1,4,285.4,pferaesfcr(n.m),pferaesfcr,noun masculine,iiod,iiod,,,no,,,
needs_review,thari:p222:c1:e5,37,222,1,5,311.8,peryoro(a;,peryoro,adjective,tame,tame,yoro(ar tam,me,no,,,
needs_review,thari:p222:c1:e6,37,222,1,6,343.7,p&rva(n.f;,parva,noun feminine,firat day of Indian month,firat day of Indian month,,,no,,,
needs_review,thari:p222:c1:e7,37,222,1,7,383.1,p&rhej(n.f),parhej,noun feminine,"avoidance,aloofne","avoidance, aloofne",h fi(n ;f) 1aY,"YOidance,aloofnes",no,,,
needs_review,thari:p222:c1:e8,37,222,1,8,409.3,p&rho(adv),parho,adv,"away, far, after","away, far, after",,,no,,,
needs_review,thari:p222:c1:e9,37,222,1,9,442.1,perhyoro(a/,perhyoro,adjective,literate,literate,,,no,,,
needs_review,thari:p222:c1:e10,37,222,1,10,474.3,"p&l(n,iii)",pal,noun,"uioaient, 2/5th of a minute","uioaient, 2/5th of a minute",,,no,,,
needs_review,thari:p222:c1:e11,37,222,1,11,513.2,pelfor(n.ci),pelfor,noun,rain-water,rain-water,er(ir.n) rai,in-water,no,,,
needs_review,thari:p222:c1:e12,37,222,1,12,545.1,Pfolfastfc>r(n.ffi),pfolfastfcr,noun,plaster,plaster,8ter(n.m) pla,aster,no,,,
needs_review,thari:p222:c1:e13,37,222,1,13,571.3,pfclo(n.Ji.),pfclo,noun,kind of fifiii,kind of fifiii,,,no,,,
needs_review,thari:p222:c1:e14,37,222,1,14,597.2,pelt&n(n.i),peltan,noun,"army, cavalry","army, cavalry",tea(n.f) arm,"my, cavalry",no,,,
needs_review,thari:p222:c1:e15,37,222,1,15,623.1,"posoci i,n. f)",posoci i,noun feminine,"liKiiig, choice","liKiiig, choice",odCn.f) lik,"king, choice",no,,,
needs_review,thari:p222:c1:e16,37,222,1,16,649.3,pfcSom(n.f),pfcsom,noun feminine,wool,wool,"em(zi,f) wo",ool,no,,,
needs_review,thari:p222:c1:e17,37,222,1,17,675.2,piikne(pp),piikne,postposition,for,for,ha(pp) for,or,no,,,
needs_review,thari:p222:c1:e18,37,222,1,18,702.8,paUraU‘.2i),paurau‘.2i),,water-geroiB,water-geroiB,"raCn.m) ,wa",ater-germs,no,,,
needs_review,thari:p222:c1:e19,37,222,1,19,721.0,paUli(n.f),pauli,noun feminine,1/4th of a rupee,1/4th of a rupee,O ll(n.f) l/4,"4th of a rupee * ■» ■. - •*. .* ..1• ,S • • . ,,",no,,,
needs_review,thari:p222:c1:e20,37,222,1,20,747.7,paudbrUi.m),paudbrui.m),,powder,powder,derlii.B) pow,wder,no,,,
needs_review,thari:p222:c1:e21,37,222,1,21,778.4,paud in.aj,paud in.aj,,pound,pound,d(n.n) pou,und,no,,,
needs_review,thari:p222:c1:e22,37,222,1,22,804.5,pajeb^n.a;),pajebn.a),,anklet,anklet,bin.m) an,nklet \,no,,,
needs_review,thari:p222:c1:e23,37,222,1,23,830.0,pati(n.f),pati,noun feminine,dry measure,dry measure,i(n .f) • dry,y measure ;; r;i,no,,,
needs_review,thari:p222:c1:e24,37,222,1,24,863.3,par*i(n.ii) j,pari,noun,water,water,i(n.a) wa,ater,no,,,
needs_review,thari:p222:c2:e1,37,222,2,1,157.3,pad ri (n . i£},pad ri,noun,clergymaii,clergymaii,,,no,,,
needs_review,thari:p222:c2:e2,37,222,2,2,195.9,pan(n.iu),pan,noun,betel leaf,betel leaf,p^(n;m ),betel leaf,no,,,
needs_review,thari:p222:c2:e3,37,222,2,3,222.5,pandaniUuf),pandaniuuf),,uetel-oox,uetel-oox,pandanlCn.f),betel-box,no,,,
needs_review,thari:p222:c2:e4,37,222,2,4,247.5,panvaro^n.iii),panvaron.iii),,seller of betel- 1eaves,seller of betel- 1eaves,panYaro(n.ffl),) seller of bete leaves,no,,,
needs_review,thari:p222:c2:e5,37,222,2,5,285.4,pap(n .m j,pap,noun masculine,"Bin, vice","Bin, vice",pap(n.m),"sin, vice",no,,,
needs_review,thari:p222:c2:e6,37,222,2,6,311.8,pap&r(n.ic),papar,noun,papac,papac,paper(n*m),papad j,no,,,
needs_review,thari:p222:c2:e7,37,222,2,7,344.2,pa&fed(a;,paafed,adjective,pane tual,pane tual,pa£ed(a),panctual,no,,,
needs_review,thari:p222:c2:e8,37,222,2,8,383.1,s par(adv),s par,adv,across,across,s par(adv),across,yes,,,
needs_review,thari:p222:c2:e9,37,222,2,9,408.8,par(n.f},par,noun feminine,roof,roof,par(n .f),roof,yes,,,
needs_review,thari:p222:c2:e10,37,222,2,10,441.4,parfot ksryo ri,parfot ksryo ri,,i re comic ended,i re comic ended,paret karyo,r i recommended,no,,,
needs_review,thari:p222:c2:e11,37,222,2,11,474.1,parfas(n.m),parfas,noun masculine,touch-stone,touch-stone,pares (n.m),touch>>8tone,no,,,
needs_review,thari:p222:c2:e12,37,222,2,12,512.9,pari(a;,pari,adjective,flat-footed,flat-footed,pariCa),flat-footed T V,no,,,
needs_review,thari:p222:c2:e13,37,222,2,13,544.6,pare{io(n.m),pareio,noun masculine,ring-ciove,ring-ciove,"pare£o(n,m)",rihg-dove,no,,,
needs_review,thari:p222:c2:e14,37,222,2,14,570.5,parero(a;,parero,adjective,tdiiie,tdiiie,parero(a),tfiuae,no,,,
needs_review,thari:p222:c2:e15,37,222,2,15,596.5,paro(n.ii»),paro,noun,mercury,mercury,paroCn.m),mercury,no,,,
needs_review,thari:p222:c2:e16,37,222,2,16,622.6,parotn.m^aj,parotn.maj,,"neieiit^ourhood, flat-footed","neieiitgourhood, flat-footed",paro(n.m}a),"neighbourhood, flat-footed",no,,,
needs_review,thari:p222:c2:e17,37,222,2,17,654.8,parK(n .ff),park,noun,parK,parK,"jpark(ii,m)",:park ^,no,,,
needs_review,thari:p222:c2:e18,37,222,2,18,674.7,parti(n.f),parti,noun feminine,party,party,p a rti(n .f),party,yes,,,
needs_review,thari:p222:c2:e19,37,222,2,19,700.4,parsi(n.tfi),parsi,noun,Parsee,Parsee,",parsi(n.m)",",Parsee V i V - - , ‘",no,,,
needs_review,thari:p222:c2:e20,37,222,2,20,721.7,palkhiui.f J,palkhiui.f j,,palanquixi,palanquixi,p a lk h iU .f),palanquin,no,,,
needs_review,thari:p222:c2:e21,37,222,2,21,745.5,palno(n.m),palno,noun masculine,nait*e of a. person,nait*e of a. person,palno(n.m),name of a pers,no,,,
needs_review,thari:p222:c2:e22,37,222,2,22,777.4,pasCn.ffi),pascn.ffi),,pass,pass,"pasln.m) ,",pass,no,,,
needs_review,thari:p222:c2:e23,37,222,2,23,803.1,pasri^n.f),pasri,noun feminine,rib,rib,pasriln*f),rib,no,,,
needs_review,thari:p222:c2:e24,37,222,2,24,830.2,pljroUi.ffi),pljroui.ffi),,ca^e,cage,pljro(n.m),cage,no,,,
needs_review,thari:p223:c1:e1,38,223,1,1,142.6,plci<ari(n. f),plciari,noun feminine,syringe,syringe,,,no,,,
needs_review,thari:p223:c1:e2,38,223,1,2,175.0,pltiin.f),pltii,noun feminine,biadder,biadder,,,no,,,
needs_review,thari:p223:c1:e3,38,223,1,3,208.4,pltai(g&jer(n.f,pltai(gajer,noun feminine,f)carrot,f)carrot,(£9ier(n*f) ca,arrot,no,,,
