PDF_Page,Column,Gloss,Site_Code,Lect,Site,Raw_Form,Status,Reason,Entry_Key
32,0,old (things),I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",buɾɑ,installed,,silkoch2011:I:i1:old-things
32,0,old (things),G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",budi,installed,,silkoch2011:G:i1:old-things
32,0,old (things),H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",budi,installed,,silkoch2011:H:i1:old-things
32,0,old (things),D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",mɑjt͡ʃɑm,installed,,silkoch2011:D:i1:old-things
32,0,old (things),E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",mɑjsɑm,installed,,silkoch2011:E:i1:old-things
32,0,old (things),C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",puɾɑnə,installed,,silkoch2011:C:i1:old-things
32,0,old (things),J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",buɾɑ,installed,,silkoch2011:J:i1:old-things
32,0,old (things),K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",buɾɑ,installed,,silkoch2011:K:i1:old-things
32,1,new,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɡɨtɑl,installed,,silkoch2011:A:i1:new
32,1,new,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",pidɑm,installed,,silkoch2011:B:i1:new
32,1,new,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",pidɑn,installed,,silkoch2011:F:i1:new
32,1,new,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",pidɑn,installed,,silkoch2011:I:i1:new
32,1,new,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",pidɑn,installed,,silkoch2011:G:i1:new
32,1,new,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",pidɑn,installed,,silkoch2011:H:i1:new
32,1,new,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",pidɑn,installed,,silkoch2011:D:i1:new
32,1,new,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",pidɑn,installed,,silkoch2011:E:i1:new
32,1,new,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",nojɑ,installed,,silkoch2011:C:i1:new
32,1,new,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",pidɑn,installed,,silkoch2011:J:i1:new
32,1,new,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",pidɑn,installed,,silkoch2011:K:i1:new
32,1,good,A,Garo,"Tura, West Garo Hills district, Meghalaya",nɑmɑ,installed,,silkoch2011:A:i1:good
32,1,good,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",nemɑ,installed,,silkoch2011:B:i1:good
32,1,good,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","nemɑ,",installed,,silkoch2011:F:i1:good
32,1,good,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",penem,installed,,silkoch2011:F:i2:good
32,1,good,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",peʔen,installed,,silkoch2011:I:i1:good
32,1,good,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",peʔnem,installed,,silkoch2011:G:i1:good
32,1,good,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",piʔnɨm,installed,,silkoch2011:H:i1:good
32,1,good,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",pelem,installed,,silkoch2011:D:i1:good
32,1,good,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",peleŋ,installed,,silkoch2011:E:i1:good
32,1,good,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",pen,installed,,silkoch2011:C:i1:good
32,1,good,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",peʔen,installed,,silkoch2011:J:i1:good
32,1,good,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",peʔen,installed,,silkoch2011:K:i1:good
32,1,bad,A,Garo,"Tura, West Garo Hills district, Meghalaya",nɑmdʒɑ,installed,,silkoch2011:A:i1:bad
32,1,bad,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",nemt͡ʃɑ,installed,,silkoch2011:B:i1:bad
32,1,bad,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","nemt͡ʃɑʔ,",installed,,silkoch2011:F:i1:bad
32,1,bad,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","səɾt͡ʃɑ,",installed,,silkoch2011:F:i2:bad
32,1,bad,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",hit͡ʃɑ,installed,,silkoch2011:I:i1:bad
32,1,bad,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",nɑtʰi,installed,,silkoch2011:I:i2:bad
32,1,bad,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",hesɑ,installed,,silkoch2011:G:i1:bad
32,1,bad,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",het͡ʃɑ,installed,,silkoch2011:H:i1:bad
32,1,bad,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",het͡ʃɑ,installed,,silkoch2011:D:i1:bad
32,1,bad,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",hesɑ,installed,,silkoch2011:E:i1:bad
32,1,bad,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",hendɑ,installed,,silkoch2011:C:i1:bad
32,1,bad,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",nɑtʰi,installed,,silkoch2011:J:i1:bad
32,1,bad,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",nɑʔtʰi,installed,,silkoch2011:K:i1:bad
33,0,wet,A,Garo,"Tura, West Garo Hills district, Meghalaya",sosijɑ,installed,,silkoch2011:A:i1:wet
33,0,wet,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",sumkɑj,installed,,silkoch2011:B:i1:wet
33,0,wet,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",t͡ʃiʃɨm,installed,,silkoch2011:F:i1:wet
33,0,wet,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",sumni,installed,,silkoch2011:I:i1:wet
33,0,wet,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya","t͡ʃiʃɑm,",installed,,silkoch2011:G:i1:wet
33,0,wet,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",sɑmni,installed,,silkoch2011:G:i2:wet
33,0,wet,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",t͡ʃiʃɑm,installed,,silkoch2011:H:i1:wet
33,0,wet,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",sumni,installed,,silkoch2011:D:i1:wet
33,0,wet,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",sumni,installed,,silkoch2011:E:i1:wet
33,0,wet,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya","ɡusum,",installed,,silkoch2011:C:i1:wet
33,0,wet,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",bidʒɑ,installed,,silkoch2011:C:i2:wet
33,0,wet,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",sumni,installed,,silkoch2011:J:i1:wet
33,0,wet,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya","tisum,",installed,,silkoch2011:K:i1:wet
33,0,wet,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",sumni,installed,,silkoch2011:K:i2:wet
33,0,dry,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾɑnʔɑ,installed,,silkoch2011:A:i1:dry
33,0,dry,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾɑń kɑj,installed,,silkoch2011:B:i1:dry
33,0,dry,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",ɾɑntɑp̚,installed,,silkoch2011:F:i1:dry
33,0,dry,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",ɾɑnːi,installed,,silkoch2011:I:i1:dry
33,0,dry,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ɾɑnːi,installed,,silkoch2011:G:i1:dry
33,0,dry,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ɾɑnːi,installed,,silkoch2011:H:i1:dry
33,0,dry,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",ɾɑnːi,installed,,silkoch2011:D:i1:dry
33,0,dry,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",ɾɑnːi,installed,,silkoch2011:E:i1:dry
33,0,dry,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",ɾɑnːi,installed,,silkoch2011:C:i1:dry
33,0,dry,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",ɾɑnːi,installed,,silkoch2011:J:i1:dry
33,0,dry,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya","ɾɑnːi,",installed,,silkoch2011:K:i1:dry
33,0,dry,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",piɾɑn,installed,,silkoch2011:K:i2:dry
33,1,long,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾoʔɑ,installed,,silkoch2011:A:i1:long
33,1,long,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾóqɑj,installed,,silkoch2011:B:i1:long
33,1,long,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","pilɨu,",installed,,silkoch2011:F:i1:long
33,1,long,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",luwə,installed,,silkoch2011:F:i2:long
33,1,long,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",pilɑu,installed,,silkoch2011:I:i1:long
33,1,long,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",pilɑu,installed,,silkoch2011:G:i1:long
33,1,long,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",pilːɑu,installed,,silkoch2011:H:i1:long
33,1,long,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",lombɑ,installed,,silkoch2011:D:i1:long
33,1,long,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",ləmbɑ,installed,,silkoch2011:E:i1:long
33,1,long,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",lombɑ,installed,,silkoch2011:C:i1:long
33,1,long,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",pilɑu,installed,,silkoch2011:J:i1:long
33,1,long,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",pilɑu,installed,,silkoch2011:K:i1:long
33,1,short,A,Garo,"Tura, West Garo Hills district, Meghalaya",kʰəndɨkɑ,installed,,silkoch2011:A:i1:short
33,1,short,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",soŋqɑj,installed,,silkoch2011:B:i1:short
33,1,short,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",bɑndok,installed,,silkoch2011:F:i1:short
33,1,short,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",bɑndek,installed,,silkoch2011:I:i1:short
33,1,short,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",tɑmə,installed,,silkoch2011:G:i1:short
33,1,short,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",potɾot,installed,,silkoch2011:H:i1:short
33,1,short,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",kʰɑtɑk̚,installed,,silkoch2011:D:i1:short
33,1,short,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",kʰɑtɑk̚,installed,,silkoch2011:E:i1:short
33,1,short,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",kʰɑtɑ,installed,,silkoch2011:C:i1:short
33,1,short,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",bəndek̚,installed,,silkoch2011:J:i1:short
33,1,short,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",bɑndek,installed,,silkoch2011:K:i1:short
33,1,hot,A,Garo,"Tura, West Garo Hills district, Meghalaya",dɨk̚ŋɑ,installed,,silkoch2011:A:i1:hot
33,1,hot,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",túŋqɑj,installed,,silkoch2011:B:i1:hot
33,1,hot,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","tuŋə, tuŋtuŋ",installed,,silkoch2011:F:i2:hot
33,1,hot,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",buɾni,installed,,silkoch2011:I:i1:hot
33,1,hot,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",tuŋɑ,installed,,silkoch2011:G:i1:hot
33,1,hot,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",tuŋni,installed,,silkoch2011:H:i1:hot
33,1,hot,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",tɑu,installed,,silkoch2011:D:i1:hot
33,1,hot,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",tɑu,installed,,silkoch2011:E:i1:hot
33,1,hot,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",tɑu,installed,,silkoch2011:C:i1:hot
33,1,hot,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",buɾni,installed,,silkoch2011:J:i1:hot
33,1,hot,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",buɾni,installed,,silkoch2011:K:i1:hot
34,0,cold,A,Garo,"Tura, West Garo Hills district, Meghalaya",kəsnɑ,installed,,silkoch2011:A:i1:cold
34,0,cold,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",t͡ʃikɑj,installed,,silkoch2011:B:i1:cold
34,0,cold,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",t͡ʃikɾɨu,installed,,silkoch2011:F:i1:cold
34,0,cold,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",t͡ʃikni,installed,,silkoch2011:I:i1:cold
34,0,cold,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",t͡ʃɑkni,installed,,silkoch2011:G:i1:cold
34,0,cold,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",t͡ʃɑkni,installed,,silkoch2011:H:i1:cold
34,0,cold,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",t͡ʃikni,installed,,silkoch2011:D:i1:cold
34,0,cold,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",tʰɑndɑ,installed,,silkoch2011:E:i1:cold
34,0,cold,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",tʰəndɑ,installed,,silkoch2011:C:i1:cold
34,0,cold,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",t͡ʃikni,installed,,silkoch2011:J:i1:cold
34,0,cold,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",t͡ʃikni,installed,,silkoch2011:K:i1:cold
34,0,right,A,Garo,"Tura, West Garo Hills district, Meghalaya",d͡ʒəkɾɑ,installed,,silkoch2011:A:i1:right
34,0,right,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",mɑj sɑĺɑŋ,installed,,silkoch2011:B:i1:right
34,0,right,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",d͡ʒɑɡɾɑk̚,installed,,silkoch2011:F:i1:right
34,0,right,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",d͡ʒɑɡɾɑ,installed,,silkoch2011:I:i1:right
34,0,right,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",mɑj t͡ʃɑk,installed,,silkoch2011:G:i1:right
34,0,right,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",mɑj,installed,,silkoch2011:H:i1:right
34,0,right,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",mɑjt͡ʃɑk,installed,,silkoch2011:D:i1:right
34,0,right,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",mɑjt͡ʃɑk,installed,,silkoch2011:E:i1:right
34,0,right,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",mɑj sɑk,installed,,silkoch2011:C:i1:right
34,0,right,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",d͡ʒɑɡɾɑ,installed,,silkoch2011:J:i1:right
34,0,right,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",d͡ʒɑɡɾɑ,installed,,silkoch2011:K:i1:right
34,0,left,A,Garo,"Tura, West Garo Hills district, Meghalaya",d͡ʒəkəsi,installed,,silkoch2011:A:i1:left
34,0,left,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",lebɾɑ tɑŋ,installed,,silkoch2011:B:i1:left
34,0,left,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",d͡ʒəksi,installed,,silkoch2011:F:i1:left
34,0,left,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",debɾɑ,installed,,silkoch2011:I:i1:left
34,0,left,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",debɑɾ t͡ʃɑk,installed,,silkoch2011:G:i1:left
34,0,left,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",debɑɾ,installed,,silkoch2011:H:i1:left
34,0,left,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",debɾɑ,installed,,silkoch2011:D:i1:left
34,0,left,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",debɾɑ,installed,,silkoch2011:E:i1:left
34,0,left,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",debɾɑ chɑk,installed,,silkoch2011:C:i1:left
34,0,left,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",debɾɑ,installed,,silkoch2011:J:i1:left
34,0,left,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",debɾɑ,installed,,silkoch2011:K:i1:left
34,1,near,A,Garo,"Tura, West Garo Hills district, Meghalaya",sipɑŋ,installed,,silkoch2011:A:i1:near
34,1,near,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",qɑpʰɑj,installed,,silkoch2011:B:i1:near
34,1,near,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",kɨtɨjɑj,installed,,silkoch2011:F:i1:near
34,1,near,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",dɑqɑn,installed,,silkoch2011:I:i1:near
34,1,near,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",qɑtɑj,installed,,silkoch2011:G:i1:near
34,1,near,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",kɑtɑj,installed,,silkoch2011:H:i1:near
34,1,near,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",kɑndɑj,installed,,silkoch2011:D:i1:near
34,1,near,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",kɑndɑj,installed,,silkoch2011:E:i1:near
34,1,near,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",pɑstɑn,installed,,silkoch2011:C:i1:near
34,1,near,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",dɑqɑn,installed,,silkoch2011:J:i1:near
34,1,near,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",dɑqɑn,installed,,silkoch2011:K:i1:near
34,1,far,A,Garo,"Tura, West Garo Hills district, Meghalaya",t͡ʃeʔlɑ,installed,,silkoch2011:A:i1:far
34,1,far,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",d͡ʒɑń bɑj,installed,,silkoch2011:B:i1:far
34,1,far,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",pid͡ʒɑn,installed,,silkoch2011:F:i1:far
34,1,far,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",d͡ʒɑnːi,installed,,silkoch2011:I:i1:far
34,1,far,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",pid͡ʒɑn,installed,,silkoch2011:G:i1:far
34,1,far,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",pid͡ʒɑn,installed,,silkoch2011:H:i1:far
34,1,far,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",hɑdʒ͡ ɑn,installed,,silkoch2011:D:i1:far
34,1,far,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",hɑdʒ͡ ɑn,installed,,silkoch2011:E:i1:far
34,1,far,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",bɑkʰɑduɾ,installed,,silkoch2011:C:i1:far
34,1,far,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",hɑdʒ͡ ɑn,installed,,silkoch2011:J:i1:far
34,1,far,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",hɑdʒ͡ ɑn,installed,,silkoch2011:K:i1:far
34,1,big,A,Garo,"Tura, West Garo Hills district, Meghalaya",dɑʔlɑ,installed,,silkoch2011:A:i1:big
34,1,big,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",t͡ʃuŋɑ,installed,,silkoch2011:B:i1:big
34,1,big,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",ɡodɑ,installed,,silkoch2011:F:i1:big
34,1,big,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",mɑtɑ,installed,,silkoch2011:I:i1:big
34,1,big,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",mɑtɑ,installed,,silkoch2011:G:i1:big
34,1,big,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",mɑtɑ,installed,,silkoch2011:H:i1:big
34,1,big,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",mɑtɑ,installed,,silkoch2011:D:i1:big
34,1,big,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",mɑtɑ,installed,,silkoch2011:E:i1:big
34,1,big,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",mɑtɑ,installed,,silkoch2011:C:i1:big
34,1,big,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",mɑtɑ,installed,,silkoch2011:J:i1:big
34,1,big,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",mɑtɑ,installed,,silkoch2011:K:i1:big
35,0,small,A,Garo,"Tura, West Garo Hills district, Meghalaya",t͡ʃonɑ,installed,,silkoch2011:A:i1:small
35,0,small,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",mɨlːɑ,installed,,silkoch2011:B:i1:small
