PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Verified_Cell	Review_Status	Confidence	Review_Note	Extraction_Note
59	51	36	103	woman	Dehradun/U.P.	2  dʒʌnɑni	response	2  dʒʌnɑni	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	37	103	woman	Kotdwara/U.P.	2  dʒʌnɑni	response	2  dʒʌnɑni	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	38	103	woman	Haldwani/U.P.	2  dʒʌnɑni	response	2  dʒʌnɑni	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	42	104	child	Urdu	3  bʌtʃːɑ	response	3  bʌtʃːɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	43	104	child	Chitral/Pak	2  dʒɑtʌk	response	2  dʒɑtʌk	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	44	104	child	Settlet Swat/Pak	1  dʒɑkʌt	response	1  dʒɑkʌt	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	45	104	child	Gilgit/Pak	2  dʒɑtek	response	2  dʒɑtek	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	46	104	child	Kaghan/Pak	2  dʒɑtʌkh / 3  bʌtʃo	response	2  dʒɑtʌkh / 3  bʌtʃo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	47	104	child	North. Azad/Pak	2  dʒɑtʌk	response	2  dʒɑtʌk	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	48	104	child	Centr. Azad/Pak	3  bʌtʃo	response	3  bʌtʃo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	49	104	child	Udhampur/J&K	1  dʒɑkt	response	1  dʒɑkt	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	50	104	child	Jammu/J&K	1  dʒɑgt / 3  bʌtʃo	response	1  dʒɑgt / 3  bʌtʃo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	51	104	child	Chamba/H.P.	3  bʌtʃɑ	response	3  bʌtʃɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	52	104	child	Rampur/H.P.	1  dʒɑgt / 4  nikɑ	response	1  dʒɑgt / 4  nikɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	53	104	child	Nalagarh/H.P.	1  dʒɑgt	response	1  dʒɑgt	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	54	104	child	Dehradun/U.P.	1  dʒɑgt	response	1  dʒɑgt	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	55	104	child	Kotdwara/U.P.	3  bʌtʃːɑ	response	3  bʌtʃːɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	56	104	child	Haldwani/U.P.	1  dʒɑgt	response	1  dʒɑgt	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	60	105	father	Urdu	2  bɑp	response	2  bɑp	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	61	105	father	Chitral/Pak	2  bɑph	response	2  bɑph	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	62	105	father	Settlet Swat/Pak	2  bɑp	response	2  bɑp	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	63	105	father	Gilgit/Pak	2  bɑp	response	2  bɑp	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	64	105	father	Kaghan/Pak	2  bɑph	response	2  bɑph	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	65	105	father	North. Azad/Pak	2  bɑp	response	2  bɑp	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	66	105	father	Centr. Azad/Pak	1  ʌbo / 2  bɑp	response	1  ʌbo / 2  bɑp	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	67	105	father	Udhampur/J&K	1  ʌbo	response	1  ʌbo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	68	105	father	Jammu/J&K	2  bɑp	response	2  bɑp	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	69	105	father	Chamba/H.P.	1  ʌbɑ / 2  bɑp	response	1  ʌbɑ / 2  bɑp	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	70	105	father	Rampur/H.P.	1  ʌbo	response	1  ʌbo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	71	105	father	Nalagarh/H.P.	1  ʌbo	response	1  ʌbo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	72	105	father	Dehradun/U.P.	1  ʌbːo	response	1  ʌbːo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	73	105	father	Kotdwara/U.P.	1  ʌbːo	response	1  ʌbːo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	74	105	father	Haldwani/U.P.	1  ʌbːo	response	1  ʌbːo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	96	106	mother	Urdu	2  mɑ̃	response	2  mɑ̃	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	97	106	mother	Chitral/Pak	2  mɑ	response	2  mɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	98	106	mother	Settlet Swat/Pak	2  mɑ	response	2  mɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	99	106	mother	Gilgit/Pak	2  mɑ̃	response	2  mɑ̃	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	100	106	mother	Kaghan/Pak	1  ʌmɑ / 2  mɑ̃	response	1  ʌmɑ / 2  mɑ̃	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	101	106	mother	North. Azad/Pak	1  ʌmɑ	response	1  ʌmɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	102	106	mother	Centr. Azad/Pak	1  ʌmɑ / 2  mɑ̃	response	1  ʌmɑ / 2  mɑ̃	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	103	106	mother	Udhampur/J&K	1  ʌmɑ	response	1  ʌmɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	104	106	mother	Jammu/J&K	1  ʌmɑ / 2  mɑ̃	response	1  ʌmɑ / 2  mɑ̃	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	105	106	mother	Chamba/H.P.	1  ʌmːɑ / 2  mɑ̃	response	1  ʌmːɑ / 2  mɑ̃	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	106	106	mother	Rampur/H.P.	1  ʌmɑ	response	1  ʌmɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	107	106	mother	Nalagarh/H.P.	1  ʌmɑ	response	1  ʌmɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	108	106	mother	Dehradun/U.P.	1  ʌmːɑ	response	1  ʌmːɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	109	106	mother	Kotdwara/U.P.	1  ʌmːɑ	response	1  ʌmːɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	110	106	mother	Haldwani/U.P.	1  ʌmːɑ	response	1  ʌmːɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	114	107	older brother	Urdu	1  bʌɽɑ bhɑi	response	1  bʌɽɑ bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	115	107	older brother	Chitral/Pak	1  bʌɽo bhɑi	response	1  bʌɽo bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	116	107	older brother	Settlet Swat/Pak	1  bʌɽo bhɑi	response	1  bʌɽo bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	117	107	older brother	Gilgit/Pak	1  bʌɽo bhɑi	response	1  bʌɽo bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	118	107	older brother	Kaghan/Pak	1  bʌɽo bhɑi	response	1  bʌɽo bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	119	107	older brother	North. Azad/Pak	1  bʌɽo phɑi	response	1  bʌɽo phɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	120	107	older brother	Centr. Azad/Pak	1  bʌɽo bhɑi / 3  lɑlɑ	response	1  bʌɽo bhɑi / 3  lɑlɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	121	107	older brother	Udhampur/J&K	1  bhɑi	response	1  bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	122	107	older brother	Jammu/J&K	1  pɑi	response	1  pɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	123	107	older brother	Chamba/H.P.	1  bʌɽʌ bɑi	response	1  bʌɽʌ bɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	124	107	older brother	Rampur/H.P.	1  pɑi / 4  pɑgwo	response	1  pɑi / 4  pɑgwo	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	125	107	older brother	Nalagarh/H.P.	2  pɑu	response	2  pɑu	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	126	107	older brother	Dehradun/U.P.	2  pɑu	response	2  pɑu	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	127	107	older brother	Kotdwara/U.P.	2  paːu	response	2  paːu	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	128	107	older brother	Haldwani/U.P.	2  paːu	response	2  paːu	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	132	108	younger brother	Urdu	1  tʃoʈɑ bhɑi	response	1  tʃoʈɑ bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	133	108	younger brother	Chitral/Pak	1  nɪko bhɑi	response	1  nɪko bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	134	108	younger brother	Settlet Swat/Pak	1  nʌɳɖo bhɑi	response	1  nʌɳɖo bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	135	108	younger brother	Gilgit/Pak	1  nɪko bhɑi / 1  ɳʌɳɖʌ bhɑi	response	1  nɪko bhɑi / 1  ɳʌɳɖʌ bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	136	108	younger brother	Kaghan/Pak	1  nɪko bhɑi	response	1  nɪko bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	137	108	younger brother	North. Azad/Pak	1  nɪko phɑi	response	1  nɪko phɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	138	108	younger brother	Centr. Azad/Pak	1  tʃoto bhɑi / 2  niko piɾɑ	response	1  tʃoto bhɑi / 2  niko piɾɑ	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	139	108	younger brother	Udhampur/J&K	1  niko bhɑi	response	1  niko bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	140	108	younger brother	Jammu/J&K	1  loko bhɑi	response	1  loko bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	141	108	younger brother	Chamba/H.P.	1  tʃoʈɑ bɑi	response	1  tʃoʈɑ bɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
59	51	142	108	younger brother	Rampur/H.P.	1  nɪko bhɑi	response	1  nɪko bhɑi	complete	high	PDF p. 59 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
