PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Extraction_Note
68	60	54	158	eight	Dehradun/U.P.	1  ʌʈh	response	
68	60	55	158	eight	Kotdwara/U.P.	1  ʌʈh	response	
68	60	56	158	eight	Haldwani/U.P.	1  ʌʈh	response	
68	60	60	159	nine	Urdu	1  nʌo	response	
68	60	61	159	nine	Chitral/Pak	1  nõ	response	
68	60	62	159	nine	Settlet Swat/Pak	1  nõ	response	
68	60	63	159	nine	Gilgit/Pak	1  nõ	response	
68	60	64	159	nine	Kaghan/Pak	1  nõ	response	
68	60	65	159	nine	North. Azad/Pak	1  nõ	response	
68	60	66	159	nine	Centr. Azad/Pak	1  no	response	
68	60	67	159	nine	Udhampur/J&K	1  nõ	response	
68	60	68	159	nine	Jammu/J&K	1  no	response	
68	60	69	159	nine	Chamba/H.P.	1  nɔ	response	
68	60	70	159	nine	Rampur/H.P.	1  nõ	response	
68	60	71	159	nine	Nalagarh/H.P.	1  nõ	response	
68	60	72	159	nine	Dehradun/U.P.	1  nɔ	response	
68	60	73	159	nine	Kotdwara/U.P.	1  nɔ	response	
68	60	74	159	nine	Haldwani/U.P.	1  nɔ	response	
68	60	96	160	ten	Urdu	1  dʌs	response	
68	60	97	160	ten	Chitral/Pak	2  dʌ	response	
68	60	98	160	ten	Settlet Swat/Pak	2  dʌ	response	
68	60	99	160	ten	Gilgit/Pak	2  dʌ	response	
68	60	100	160	ten	Kaghan/Pak	1  dʌs	response	
68	60	101	160	ten	North. Azad/Pak	1  dʌs	response	
68	60	102	160	ten	Centr. Azad/Pak	1  dʌs	response	
68	60	103	160	ten	Udhampur/J&K	1  dʌs	response	
68	60	104	160	ten	Jammu/J&K	1  dʌs	response	
68	60	105	160	ten	Chamba/H.P.	1  dʌs	response	
68	60	106	160	ten	Rampur/H.P.	1  dʌs	response	
68	60	107	160	ten	Nalagarh/H.P.	1  dʌs	response	
68	60	108	160	ten	Dehradun/U.P.	1  dʌs	response	
68	60	109	160	ten	Kotdwara/U.P.	1  dʌs	response	
68	60	110	160	ten	Haldwani/U.P.	1  dʌs	response	
68	60	114	161	eleven	Urdu	1  gjɑɾɑ	response	
68	60	115	161	eleven	Chitral/Pak	1  jɑɾɑ	response	
68	60	116	161	eleven	Settlet Swat/Pak	1  jɑɾɑ	response	
68	60	117	161	eleven	Gilgit/Pak	1  jɑɾɑ	response	
68	60	118	161	eleven	Kaghan/Pak	1  jɑɾʌ	response	
68	60	119	161	eleven	North. Azad/Pak	1  jɑɾɑ	response	
68	60	120	161	eleven	Centr. Azad/Pak	1  jɑɾɑ̃	response	
68	60	121	161	eleven	Udhampur/J&K	1  gjɑɾɑ	response	
68	60	122	161	eleven	Jammu/J&K	1  jɑɾɑ	response	
68	60	123	161	eleven	Chamba/H.P.	1  gjɑɾɑ	response	
68	60	124	161	eleven	Rampur/H.P.	1  gjɑɾɑ	response	
68	60	125	161	eleven	Nalagarh/H.P.	1  gjɑɾɑ	response	
68	60	126	161	eleven	Dehradun/U.P.	1  gjɑɾɑ	response	
68	60	127	161	eleven	Kotdwara/U.P.	1  gjɑɾɑ	response	
68	60	128	161	eleven	Haldwani/U.P.	1  jɑɾɑ	response	
68	60	132	162	twelve	Urdu	1  bɑɾʌ	response	
68	60	133	162	twelve	Chitral/Pak	1  bɑɾɑ	response	
68	60	134	162	twelve	Settlet Swat/Pak	1  bɑɾɑ	response	
68	60	135	162	twelve	Gilgit/Pak	1  bɑɾɑ	response	
68	60	136	162	twelve	Kaghan/Pak	1  bʌɾʌ̃	response	
68	60	137	162	twelve	North. Azad/Pak	1  bɑɾɑ	response	
68	60	138	162	twelve	Centr. Azad/Pak	1  bɑɾɑ̃	response	
68	60	139	162	twelve	Udhampur/J&K	1  bɑɾʌ	response	
68	60	140	162	twelve	Jammu/J&K	1  bɑɾɑ	response	
68	60	141	162	twelve	Chamba/H.P.	1  bɑɾʌ	response	
68	60	142	162	twelve	Rampur/H.P.	1  bɑɾɑ	response	
68	60	143	162	twelve	Nalagarh/H.P.	1  bɑɾɑ̃	response	
68	60	144	162	twelve	Dehradun/U.P.	1  bɑɾʌ	response	
68	60	145	162	twelve	Kotdwara/U.P.	1  bɑɾʌ	response	
68	60	146	162	twelve	Haldwani/U.P.	1  bɑɾɑ̃	response	
69	61	24	163	twenty	Urdu	2  bis	response	
69	61	25	163	twenty	Chitral/Pak	1  bi	response	
69	61	26	163	twenty	Settlet Swat/Pak	1  bi	response	
69	61	27	163	twenty	Gilgit/Pak	1  bi	response	
69	61	28	163	twenty	Kaghan/Pak	1  bi	response	
69	61	29	163	twenty	North. Azad/Pak	1  bi	response	
69	61	30	163	twenty	Centr. Azad/Pak	1  bi	response	
69	61	31	163	twenty	Udhampur/J&K	1  bi	response	
69	61	32	163	twenty	Jammu/J&K	1  bi	response	
69	61	33	163	twenty	Chamba/H.P.	1  bi	response	
69	61	34	163	twenty	Rampur/H.P.	1  bi	response	
69	61	35	163	twenty	Nalagarh/H.P.	1  bi	response	
69	61	36	163	twenty	Dehradun/U.P.	1  bi	response	
69	61	37	163	twenty	Kotdwara/U.P.	1  bi	response	
69	61	38	163	twenty	Haldwani/U.P.	1  bi	response	
69	61	42	164	one hundred	Urdu	1  so	response	
69	61	43	164	one hundred	Chitral/Pak	1  so	response	
69	61	44	164	one hundred	Settlet Swat/Pak	1  so	response	
69	61	45	164	one hundred	Gilgit/Pak	1  so	response	
69	61	46	164	one hundred	Kaghan/Pak	1  so	response	
69	61	47	164	one hundred	North. Azad/Pak	1  so	response	
69	61	48	164	one hundred	Centr. Azad/Pak	1  so	response	
69	61	49	164	one hundred	Udhampur/J&K	1  sɔ	response	
69	61	50	164	one hundred	Jammu/J&K	1  so	response	
69	61	51	164	one hundred	Chamba/H.P.	1  so	response	
69	61	52	164	one hundred	Rampur/H.P.	1  sɔ	response	
69	61	53	164	one hundred	Nalagarh/H.P.	1  sɔ	response	
69	61	54	164	one hundred	Dehradun/U.P.	1  sɔ	response	
69	61	55	164	one hundred	Kotdwara/U.P.	1  sɔ	response	
69	61	56	164	one hundred	Haldwani/U.P.	1  sɔ	response	
69	61	60	165	who?	Urdu	1  kɔn	response	
69	61	61	165	who?	Chitral/Pak	1  koɳ	response	
69	61	62	165	who?	Settlet Swat/Pak	1  qoɳ	response	
69	61	63	165	who?	Gilgit/Pak	1  koɳ / 2  kɪɽo	response	
69	61	64	165	who?	Kaghan/Pak	1  qoɳ	response	
69	61	65	165	who?	North. Azad/Pak	1  koɳ / 2  kɪɽo	response	
69	61	66	165	who?	Centr. Azad/Pak	1  kon / 2  kɪɽo	response	
69	61	67	165	who?	Udhampur/J&K	1  kɔɳ	response	
69	61	68	165	who?	Jammu/J&K	1  koɳ	response	
69	61	69	165	who?	Chamba/H.P.	1  kɔɳ	response	
69	61	70	165	who?	Rampur/H.P.	1  kɔɳ	response	
69	61	71	165	who?	Nalagarh/H.P.	1  kɔɳ	response	
69	61	72	165	who?	Dehradun/U.P.	1  kɔɳ	response	
69	61	73	165	who?	Kotdwara/U.P.	1  kɔɳ	response	
69	61	74	165	who?	Haldwani/U.P.	1  kɔɳ	response	
69	61	96	166	what?	Urdu	2  kjɑ	response	
69	61	97	166	what?	Chitral/Pak	1  ke	response	
69	61	98	166	what?	Settlet Swat/Pak	1  ke	response	
69	61	99	166	what?	Gilgit/Pak	1  ke	response	
69	61	100	166	what?	Kaghan/Pak	1  ke	response	
69	61	101	166	what?	North. Azad/Pak	1  ke	response	
69	61	102	166	what?	Centr. Azad/Pak	1  ke	response	
69	61	103	166	what?	Udhampur/J&K	1  ke	response	
69	61	104	166	what?	Jammu/J&K	1  ke	response	
69	61	105	166	what?	Chamba/H.P.	1  ke	response	
69	61	106	166	what?	Rampur/H.P.	1  kɪ	response	
69	61	107	166	what?	Nalagarh/H.P.	1  ki	response	
69	61	108	166	what?	Dehradun/U.P.	1  ki	response	
69	61	109	166	what?	Kotdwara/U.P.	1  keː	response	
69	61	110	166	what?	Haldwani/U.P.	1  ki	response	
69	61	114	167	where?	Urdu	3  kɪdhʌɾ / 4  kɑhɑ̃	response	
69	61	115	167	where?	Chitral/Pak	2  kɪt	response	
69	61	116	167	where?	Settlet Swat/Pak	2  kɪt	response	
69	61	117	167	where?	Gilgit/Pak	2  kɪt	response	
69	61	118	167	where?	Kaghan/Pak	1  kɪŋgɑ / 2  kit	response	
69	61	119	167	where?	North. Azad/Pak	1  kiŋɑ / 2  kɪth	response	
69	61	120	167	where?	Centr. Azad/Pak	1  kiŋɑ / 2  kɪt	response	
69	61	121	167	where?	Udhampur/J&K	1  kĩjɑ̃	response	
69	61	122	167	where?	Jammu/J&K	1  kiŋgɑ / 2  ket	response	
69	61	123	167	where?	Chamba/H.P.	2  kɪtɛ / 2  ket	response	
69	61	124	167	where?	Rampur/H.P.	2  kɪtɛ	response	
69	61	125	167	where?	Nalagarh/H.P.	2  kɛt	response	
69	61	126	167	where?	Dehradun/U.P.	1  kiŋgɑ	response	
69	61	127	167	where?	Kotdwara/U.P.	2  ket	response	
69	61	128	167	where?	Haldwani/U.P.	2  kɛt	response	
69	61	132	168	when?	Urdu	2  kʌb	response	
69	61	133	168	when?	Chitral/Pak	1  kʌd	response	
69	61	134	168	when?	Settlet Swat/Pak	1  kʌd	response	
69	61	135	168	when?	Gilgit/Pak	1  kʌd	response	
69	61	136	168	when?	Kaghan/Pak	1  kʌd	response	
69	61	137	168	when?	North. Azad/Pak	1  kʌd	response	
69	61	138	168	when?	Centr. Azad/Pak	1  kʌd	response	
69	61	139	168	when?	Udhampur/J&K	1  kʌd	response	
69	61	140	168	when?	Jammu/J&K	1  kʌd	response	
69	61	141	168	when?	Chamba/H.P.	1  kʌd	response	
69	61	142	168	when?	Rampur/H.P.	1  kʌd	response	
69	61	143	168	when?	Nalagarh/H.P.	1  kʌd	response	
69	61	144	168	when?	Dehradun/U.P.	1  kʌd	response	
69	61	145	168	when?	Kotdwara/U.P.	1  kʌd	response	
69	61	146	168	when?	Haldwani/U.P.	1  kʌd	response	
70	62	24	169	how many?	Urdu	1  kitne	response	
70	62	25	169	how many?	Chitral/Pak	1  kɪtnõ	response	
70	62	26	169	how many?	Settlet Swat/Pak	1  kɪtni	response	
70	62	27	169	how many?	Gilgit/Pak	1  kɪtnʌ	response	
70	62	28	169	how many?	Kaghan/Pak	1  kɪtnʌ	response	
70	62	29	169	how many?	North. Azad/Pak	1  kɪtnʌ	response	
70	62	30	169	how many?	Centr. Azad/Pak	1  kɪtʌnʌ	response	
70	62	31	169	how many?	Udhampur/J&K	1  kitnɑ	response	
70	62	32	169	how many?	Jammu/J&K	1  kɪnːɑ	response	
70	62	33	169	how many?	Chamba/H.P.	1  kɪni / 1  kɪno	response	
70	62	34	169	how many?	Rampur/H.P.	1  kitne	response	
70	62	35	169	how many?	Nalagarh/H.P.	1  kɪtnõ	response	
70	62	36	169	how many?	Dehradun/U.P.	1  kɪnːɑ	response	
70	62	37	169	how many?	Kotdwara/U.P.	1  kɪtnɑ	response	
70	62	38	169	how many?	Haldwani/U.P.	1  kɪtnõ	response	
70	62	42	170	which?	Urdu	4  kɔnsʌ	response	
70	62	43	170	which?	Chitral/Pak	2  ke ʃe	response	
70	62	44	170	which?	Settlet Swat/Pak	0    no entry	blank	
70	62	45	170	which?	Gilgit/Pak	2  ke ʃe	response	
70	62	46	170	which?	Kaghan/Pak	2  ke ʃe	response	
70	62	47	170	which?	North. Azad/Pak	2  ke tʃiz	response	
70	62	48	170	which?	Centr. Azad/Pak	0    no entry	blank	
70	62	49	170	which?	Udhampur/J&K	1  kɛɽo	response	
70	62	50	170	which?	Jammu/J&K	1  kɛɽo	response	
70	62	51	170	which?	Chamba/H.P.	3  kɔɳɛ	response	
70	62	52	170	which?	Rampur/H.P.	3  kɔɳ	response	
70	62	53	170	which?	Nalagarh/H.P.	2  ke	response	
70	62	54	170	which?	Dehradun/U.P.	1  kɪɽo	response	
70	62	55	170	which?	Kotdwara/U.P.	1  kɛɽo	response	
70	62	56	170	which?	Haldwani/U.P.	1  kɪɽo	response	
70	62	60	171	this (in hand)	Urdu	2  je	response	
70	62	61	171	this (in hand)	Chitral/Pak	1  jo	response	
70	62	62	171	this (in hand)	Settlet Swat/Pak	1  jo / 3  we	response	
70	62	63	171	this (in hand)	Gilgit/Pak	1  jo	response	
70	62	64	171	this (in hand)	Kaghan/Pak	2  je / 4  jʌ	response	
70	62	65	171	this (in hand)	North. Azad/Pak	4  jɑ	response	
70	62	66	171	this (in hand)	Centr. Azad/Pak	4  jɑ	response	
70	62	67	171	this (in hand)	Udhampur/J&K	1  jo	response	
70	62	68	171	this (in hand)	Jammu/J&K	1  jo	response	
70	62	69	171	this (in hand)	Chamba/H.P.	1  jo	response	
70	62	70	171	this (in hand)	Rampur/H.P.	1  jo	response	
70	62	71	171	this (in hand)	Nalagarh/H.P.	1  jo	response	
70	62	72	171	this (in hand)	Dehradun/U.P.	1  jo	response	
70	62	73	171	this (in hand)	Kotdwara/U.P.	1  jo	response	
70	62	74	171	this (in hand)	Haldwani/U.P.	1  jo	response	
70	62	96	172	that (distant)	Urdu	1  wo	response	
70	62	97	172	that (distant)	Chitral/Pak	1  wo	response	
70	62	98	172	that (distant)	Settlet Swat/Pak	2  jo	response	
70	62	99	172	that (distant)	Gilgit/Pak	1  wu	response	
70	62	100	172	that (distant)	Kaghan/Pak	1  o	response	
70	62	101	172	that (distant)	North. Azad/Pak	1  o / 1  wɑ	response	
70	62	102	172	that (distant)	Centr. Azad/Pak	1  wɑ	response	
70	62	103	172	that (distant)	Udhampur/J&K	1  ʋo	response	
70	62	104	172	that (distant)	Jammu/J&K	1  u	response	
70	62	105	172	that (distant)	Chamba/H.P.	1  ʋo	response	
70	62	106	172	that (distant)	Rampur/H.P.	1  o	response	
70	62	107	172	that (distant)	Nalagarh/H.P.	1  o	response	
70	62	108	172	that (distant)	Dehradun/U.P.	1  u	response	
70	62	109	172	that (distant)	Kotdwara/U.P.	1  o	response	
70	62	110	172	that (distant)	Haldwani/U.P.	1  u	response	
70	62	114	173	these (in hand)	Urdu	1  je	response	
70	62	115	173	these (in hand)	Chitral/Pak	1  je	response	
70	62	116	173	these (in hand)	Settlet Swat/Pak	1  je	response	
70	62	117	173	these (in hand)	Gilgit/Pak	1  je	response	
70	62	118	173	these (in hand)	Kaghan/Pak	1  je	response	
70	62	119	173	these (in hand)	North. Azad/Pak	1  je	response	
70	62	120	173	these (in hand)	Centr. Azad/Pak	1  je / 3  jo	response	
70	62	121	173	these (in hand)	Udhampur/J&K	1  je	response	
70	62	122	173	these (in hand)	Jammu/J&K	1  i	response	
70	62	123	173	these (in hand)	Chamba/H.P.	1  je / 2  ɪt	response	
70	62	124	173	these (in hand)	Rampur/H.P.	1  je	response	
70	62	125	173	these (in hand)	Nalagarh/H.P.	1  je	response	
70	62	126	173	these (in hand)	Dehradun/U.P.	1  e	response	
70	62	127	173	these (in hand)	Kotdwara/U.P.	1  e	response	
70	62	128	173	these (in hand)	Haldwani/U.P.	1  e	response	
70	62	132	174	those (distant)	Urdu	2  wo	response	
70	62	133	174	those (distant)	Chitral/Pak	1  wẽ	response	
70	62	134	174	those (distant)	Settlet Swat/Pak	3  jo	response	
70	62	135	174	those (distant)	Gilgit/Pak	1  wi / 2  wu	response	
70	62	136	174	those (distant)	Kaghan/Pak	1  we / 2  wo	response	
70	62	137	174	those (distant)	North. Azad/Pak	1  we / 2  o	response	
70	62	138	174	those (distant)	Centr. Azad/Pak	1  ʋe / 2  ʋo	response	
70	62	139	174	those (distant)	Udhampur/J&K	1  ʋe	response	
70	62	140	174	those (distant)	Jammu/J&K	1  ʋi	response	
70	62	141	174	those (distant)	Chamba/H.P.	1  ʋe / 2  ʋo	response	
70	62	142	174	those (distant)	Rampur/H.P.	1  ʋe	response	
70	62	143	174	those (distant)	Nalagarh/H.P.	2  o	response	
70	62	144	174	those (distant)	Dehradun/U.P.	1  oʋe	response	
70	62	145	174	those (distant)	Kotdwara/U.P.	1  oʋe	response	
70	62	146	174	those (distant)	Haldwani/U.P.	1  ʋi	response	
71	63	25	175	same (like)	Urdu	2  bʌɾɑbʌɾ / 8  ek hi	response	
71	63	26	175	same (like)	Chitral/Pak	5  ɛk rʌŋg / 6  ɛk ʃɑn	response	
71	63	27	175	same (like)	Settlet Swat/Pak	2  bʌɾɑbʌɾ	response	
71	63	28	175	same (like)	Gilgit/Pak	2 bʌɾɑbʌɾ/6 ɛk ʃɑn/7 ɛk ʃe	response	
71	63	29	175	same (like)	Kaghan/Pak	2  bʌɾɑbʊɾ	response	
71	63	30	175	same (like)	North. Azad/Pak	4  ɛkh tʃio	response	
71	63	31	175	same (like)	Centr. Azad/Pak	3  ɛk dʒɛso / 4  ɛk tʃiz	response	
71	63	32	175	same (like)	Udhampur/J&K	1  puɾɑ	response	
71	63	33	175	same (like)	Jammu/J&K	2  bʌɾʌbʌɾ / 3  ekːo dʒɛsɑ	response	
71	63	34	175	same (like)	Chamba/H.P.	2  bʌɾɑbʌɾ	response	
71	63	35	175	same (like)	Rampur/H.P.	2  bʌɾʌbʌɾ	response	
71	63	36	175	same (like)	Nalagarh/H.P.	2  bʌɾubʌɾ	response	
71	63	38	175	same (like)	Dehradun/U.P.	2  bʌɾɑbʌɾ / 3  ekːo dʒɛsɑ	response	
71	63	39	175	same (like)	Kotdwara/U.P.	2  bʌɾɑbʌɾ	response	
71	63	40	175	same (like)	Haldwani/U.P.	2  bʌɾɑbʌɾ	response	
71	63	44	176	different (other)	Urdu	9  mʊxtʌlɪf	response	
71	63	45	176	different (other)	Chitral/Pak	7  mosɑɾɑ / 8  tʃudɑ tʃudɑ	response	
71	63	46	176	different (other)	Settlet Swat/Pak	5  dʒɪn dʒɪnʌ	response	
71	63	47	176	different (other)	Gilgit/Pak	6  ɑlʌg ɑlʌg	response	
71	63	48	176	different (other)	Kaghan/Pak	9  mɑxtɑlɪf	response	
71	63	49	176	different (other)	North. Azad/Pak	1  kʌni kʌni / 9  moxtalɪf	response	
71	63	50	176	different (other)	Centr. Azad/Pak	1  kʌni kʌni / 6  ɑlʌg ɑlʌg	response	
71	63	51	176	different (other)	Udhampur/J&K	1  kʌno kʌno	response	
71	63	52	176	different (other)	Jammu/J&K	4  bʌkhɾɑ bʌkhɾɑ / 10  fʌɾək	response	
71	63	53	176	different (other)	Chamba/H.P.	4  bʌxʌɾɑ bʌxʌɾɑ	response	
71	63	54	176	different (other)	Rampur/H.P.	10 phʌɾək	response	
71	63	55	176	different (other)	Nalagarh/H.P.	2  eklo / 3 kʌnɑɾe kʌnɑɾe / 10 fʌɾək	response	source cell wraps onto PDF text line 56
71	63	57	176	different (other)	Dehradun/U.P.	2  ɛklɑ ɛklɑ	response	
71	63	58	176	different (other)	Kotdwara/U.P.	3  kʌnɑɾe kʌnɑɾe	response	
71	63	59	176	different (other)	Haldwani/U.P.	3  kʌnɑɾe kʌnɑɾe	response	
71	63	63	177	whole (unbroken)	Urdu	3  mukʌmːʌl / 7  sɑlɪm	response	
71	63	64	177	whole (unbroken)	Chitral/Pak	1  pʊɾo	response	
71	63	65	177	whole (unbroken)	Settlet Swat/Pak	4  roɣ	response	
71	63	66	177	whole (unbroken)	Gilgit/Pak	1  puɾo	response	
71	63	67	177	whole (unbroken)	Kaghan/Pak	5  sɑɾo	response	
71	63	68	177	whole (unbroken)	North. Azad/Pak	1  puɾo	response	
71	63	69	177	whole (unbroken)	Centr. Azad/Pak	1  puɾo / 5 sɑɾo / 6 sɑbʌt	response	
71	63	70	177	whole (unbroken)	Udhampur/J&K	1  puɾo	response	
71	63	71	177	whole (unbroken)	Jammu/J&K	1  puɾo / 6 sɑbʌt	response	
71	63	72	177	whole (unbroken)	Chamba/H.P.	3  mukʌmːʌl	response	
71	63	73	177	whole (unbroken)	Rampur/H.P.	1  puɾo	response	
71	63	74	177	whole (unbroken)	Nalagarh/H.P.	0  no entry	blank	
71	63	76	177	whole (unbroken)	Dehradun/U.P.	1  puɾo	response	
71	63	77	177	whole (unbroken)	Kotdwara/U.P.	2  mokɑgɪjo	response	
71	63	78	177	whole (unbroken)	Haldwani/U.P.	1  puɾo / 6 sʌbut	response	
71	63	100	178	broken (pot)	Urdu	3  ʈuʈɑ	response	
71	63	101	178	broken (pot)	Chitral/Pak	1  pʊt / 1  fʊt	response	
71	63	102	178	broken (pot)	Settlet Swat/Pak	1  pʊʈh	response	
71	63	103	178	broken (pot)	Gilgit/Pak	1  pʊʈ	response	
71	63	104	178	broken (pot)	Kaghan/Pak	1  poʈ	response	
71	63	105	178	broken (pot)	North. Azad/Pak	2  pʌtʃeo	response	
71	63	106	178	broken (pot)	Centr. Azad/Pak	2  pʌdʒo / 3  ʈuʈo	response	
71	63	107	178	broken (pot)	Udhampur/J&K	1  ɸoʈ	response	
71	63	108	178	broken (pot)	Jammu/J&K	2  pʌdʒ eʋo / 3  ʈuʈeo	response	
71	63	109	178	broken (pot)	Chamba/H.P.	3  ʈuʈɑ	response	
71	63	110	178	broken (pot)	Rampur/H.P.	2  pɑdʒ gɪjo	response	
71	63	111	178	broken (pot)	Nalagarh/H.P.	2  pɑdʒ gɪjo	response	
71	63	112	178	broken (pot)	Dehradun/U.P.	2  pɑdʒ gɪjo	response	
71	63	113	178	broken (pot)	Kotdwara/U.P.	2  pɑdʒ gɪjo	response	
71	63	114	178	broken (pot)	Haldwani/U.P.	2  pɑdʒ gɪjo	response	
71	63	118	179	few	Urdu	1  kʊtʃ / 3  thoɽɑ / 4  kʌm	response	
71	63	119	179	few	Chitral/Pak	3  ʈhoɽo	response	
71	63	120	179	few	Settlet Swat/Pak	3  ʈhoɽo	response	
71	63	121	179	few	Gilgit/Pak	3  thoɽo	response	
71	63	122	179	few	Kaghan/Pak	3  ʈhoɽo	response	
71	63	123	179	few	North. Azad/Pak	3  thoɽo	response	
71	63	124	179	few	Centr. Azad/Pak	3  toɽo	response	
71	63	125	179	few	Udhampur/J&K	1  kʊdʒ	response	
71	63	126	179	few	Jammu/J&K	2  kʌʈ / 3  thoɽɑ	response	
71	63	127	179	few	Chamba/H.P.	2  kʌʈ	response	
71	63	128	179	few	Rampur/H.P.	3  thoɽo	response	
71	63	129	179	few	Nalagarh/H.P.	3  ʈhoɽo	response	
71	63	130	179	few	Dehradun/U.P.	2  kʌʈ	response	
71	63	131	179	few	Kotdwara/U.P.	3  toɽo	response	
71	63	132	179	few	Haldwani/U.P.	2  kɑʈ / 3  thoɽo	response	
71	63	136	180	many	Urdu	3  ziɑdɑ	response	
71	63	137	180	many	Chitral/Pak	1  mʊtʃ	response	
71	63	138	180	many	Settlet Swat/Pak	1  mʊtʃ	response	
71	63	139	180	many	Gilgit/Pak	1  mʊtʃ	response	
71	63	140	180	many	Kaghan/Pak	1  mʊtʃ	response	
71	63	141	180	many	North. Azad/Pak	1  mʊtʃ	response	
71	63	142	180	many	Centr. Azad/Pak	1  mutʃ / 3  ziɑdɑ	response	
71	63	143	180	many	Udhampur/J&K	1  mutʃ	response	
71	63	144	180	many	Jammu/J&K	2  mʌtɑ/ 3 ziɑdɑ/ 4 bʌɽʌ	response	
71	63	145	180	many	Chamba/H.P.	3  dʒjɑlɑ	response	
71	63	146	180	many	Rampur/H.P.	2  mʌto / 3  ziɑdɑ	response	
71	63	147	180	many	Nalagarh/H.P.	2  mʌto	response	
71	63	148	180	many	Dehradun/U.P.	2  mʌtɑ	response	
71	63	149	180	many	Kotdwara/U.P.	2  mʌto	response	
71	63	150	180	many	Haldwani/U.P.	2  mʌto / 3  dʒjɑde	response	
72	64	24	181	all	Urdu	2  sʌb	response	
72	64	25	181	all	Chitral/Pak	1  sɑɾɑ / 1  sɑɾo	response	
72	64	26	181	all	Settlet Swat/Pak	1  sɑɾo / 3  hʌbi	response	
72	64	27	181	all	Gilgit/Pak	1  sɑɾo	response	
72	64	28	181	all	Kaghan/Pak	1  sɑɾɑ	response	
72	64	29	181	all	North. Azad/Pak	1  sɑɾɑ	response	
72	64	30	181	all	Centr. Azad/Pak	1  sɑɾɑ	response	
72	64	31	181	all	Udhampur/J&K	1  sɑɾɑ	response	
72	64	32	181	all	Jammu/J&K	1  sɑɾɑ	response	
72	64	33	181	all	Chamba/H.P.	2  sʌb	response	
72	64	34	181	all	Rampur/H.P.	1  sɑɾɑ	response	
72	64	35	181	all	Nalagarh/H.P.	2  sʌb	response	
72	64	36	181	all	Dehradun/U.P.	2  sʌb	response	
72	64	37	181	all	Kotdwara/U.P.	2  sʌb	response	
72	64	38	181	all	Haldwani/U.P.	2  sʌb / 4  kɪʈːɑ	response	
72	64	42	182	eat	Urdu	1  khɑ	response	
72	64	43	182	eat	Chitral/Pak	1  khɑ	response	
72	64	44	182	eat	Settlet Swat/Pak	1  khɑ	response	
72	64	45	182	eat	Gilgit/Pak	1  khɑ	response	
72	64	46	182	eat	Kaghan/Pak	1  khɑ	response	
72	64	47	182	eat	North. Azad/Pak	1  khɑ	response	
72	64	48	182	eat	Centr. Azad/Pak	1  khɑ	response	
72	64	49	182	eat	Udhampur/J&K	1  khɑ	response	
72	64	50	182	eat	Jammu/J&K	1  khɑ	response	
72	64	51	182	eat	Chamba/H.P.	1  khɑ	response	
72	64	52	182	eat	Rampur/H.P.	1  khɑ	response	
72	64	53	182	eat	Nalagarh/H.P.	1  khɑ	response	
72	64	54	182	eat	Dehradun/U.P.	1  khɑ	response	
72	64	55	182	eat	Kotdwara/U.P.	1  khɑ	response	
72	64	56	182	eat	Haldwani/U.P.	1  khɑ	response	
72	64	60	183	bite (verb)	Urdu	6  kɑʈ	response	
72	64	61	183	bite (verb)	Chitral/Pak	2  kɑ / 2  kʌ / 5  kʌdo	response	
72	64	62	183	bite (verb)	Settlet Swat/Pak	2  khɑ	response	
72	64	63	183	bite (verb)	Gilgit/Pak	1  khʌp / 2 khɑ / 2 kʌ / 5 kʌdi	response	
72	64	64	183	bite (verb)	Kaghan/Pak	2  khɑ / 4  lɑɽ	response	
72	64	65	183	bite (verb)	North. Azad/Pak	2  khɑ / 4  lʌɽ / 5  khɑdo	response	
72	64	66	183	bite (verb)	Centr. Azad/Pak	2  kɑ / 4  lʌɽ	response	
72	64	67	183	bite (verb)	Udhampur/J&K	1  kʌp / 2  khɑ	response	
72	64	68	183	bite (verb)	Jammu/J&K	3  bʌɖ	response	
72	64	69	183	bite (verb)	Chamba/H.P.	3  bʌɖ	response	
72	64	70	183	bite (verb)	Rampur/H.P.	3  bʌɖ	response	
72	64	71	183	bite (verb)	Nalagarh/H.P.	3  bʌɖ	response	
72	64	72	183	bite (verb)	Dehradun/U.P.	3  bʌɖ	response	
72	64	73	183	bite (verb)	Kotdwara/U.P.	3  bʌɖ	response	
72	64	74	183	bite (verb)	Haldwani/U.P.	3  bʌɖ	response	
72	64	96	184	be hungry	Urdu	1  bhukh	response	
72	64	97	184	be hungry	Chitral/Pak	1  bukh	response	
72	64	98	184	be hungry	Settlet Swat/Pak	1  bhʊkh	response	
72	64	99	184	be hungry	Gilgit/Pak	1  bhukh	response	
72	64	100	184	be hungry	Kaghan/Pak	1  phʊkh	response	
72	64	101	184	be hungry	North. Azad/Pak	1  phokh	response	
72	64	102	184	be hungry	Centr. Azad/Pak	1  phukh	response	
72	64	103	184	be hungry	Udhampur/J&K	1  pokh	response	
72	64	104	184	be hungry	Jammu/J&K	1  pokh	response	
72	64	105	184	be hungry	Chamba/H.P.	1  pukh	response	
72	64	106	184	be hungry	Rampur/H.P.	1  pokh	response	
72	64	107	184	be hungry	Nalagarh/H.P.	1  pokh	response	
72	64	108	184	be hungry	Dehradun/U.P.	1  pokh	response	
72	64	109	184	be hungry	Kotdwara/U.P.	1  pokh	response	
