PSTDr,d2607,sī-,"a k. of shrub; sp. of mimosa; tiger-stopper [Mysore thorn, Caesalpinia sepiaria]; tiger-stopper; Acacia concinna; a bush, the leaves of which are used as soap; soap-nut tree",,,,"merriam2026dravidiandb[record 2805, DEDR 2607];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2805,,,,
PSD2,d2608,sṛī̆ŋ-a,turmeric,,,,"merriam2026dravidiandb[record 2806, DEDR 2608];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2806,,,,
PDr,d2609,cic-,"any fruit in its embryonic stage, just after the fall of the blossom; boy or girl under marrigeable age",,,,"merriam2026dravidiandb[record 2807, DEDR 2609]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2807,,,,
PSTDr,d2610,sīsar-i,whistle; a whistle; whistling; to whistle; whistle (BB),,,,"merriam2026dravidiandb[record 2808, DEDR 2610]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2808,,,,
PSTDr,d2611,cīṭu,skein of thread = eight kuñcam (120 threads of the warp); a skein which is seven times the quantity called punjamu (p. = a skein of sixty threads),,,,"merriam2026dravidiandb[record 2809, DEDR 2611]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2809,,,,
PSTDr,d2612,cīṭai,small ball cakes of rice flour; a sort of sweetmeat,,,,"merriam2026dravidiandb[record 2810, DEDR 2612]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2810,,,,
PDr,d2613,Sīḍ-,"to become stiff as a limb, rope, etc., become erect from cold as the hair on the body; to become numb; numbness, loss of sensation in the limbs",,,,"merriam2026dravidiandb[record 2811, DEDR 2613]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2811,,,,
PDr,d2614,sīn-ā,bamboo pin; a fine strip of bamboo used as a pin for fastening leaf cups or plates,,,,"merriam2026dravidiandb[record 2812, DEDR 2614]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2812,,,,
PSTDr,d2615,sītar_,"anger, wrath; disgust, dislike, abhorrence, trouble, vexation, annoyance",,,,"merriam2026dravidiandb[record 2813, DEDR 2615]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2813,,,,
PSD1,d2616,cīttai,"want of character, lowness, badness; low, base person",,,South Dravidian,"merriam2026dravidiandb[record 2814, DEDR 2616];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2814,,,,
PDr,d2617,k̂īnt-,"date-palm; the wild date tree; in:sītel dubu, sīntel maranudate tree, Phoenix sylvestris; palm tree, date tree",,,,"merriam2026dravidiandb[record 2815, DEDR 2617];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2815,,,,
PDr,d2618,cīr-nd-,to blow the nose,,,,"merriam2026dravidiandb[record 2816, DEDR 2618];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2816,,,,
PDr,d2619,sip-ṛi,leaf cup; leaf-cup; leaf ladle,,,,"merriam2026dravidiandb[record 2817, DEDR 2619]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2817,,,,
PSD2,d2620,sīp-,chest,,,,"merriam2026dravidiandb[record 2818, DEDR 2620]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2818,,,,
PDr,d2621,cub- (?),"to suck; to smack, suck, place (as fruit or the like) partly in the mouth and draw in the juice; to suck, kiss; to kiss",,,,"merriam2026dravidiandb[record 2819, DEDR 2621];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2819,,,,
PSD1,d2622,čīp-,"bolt, wedge",,,South Dravidian,"merriam2026dravidiandb[record 2820, DEDR 2622];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2820,,,,
PDr,d2623,čīm-a,ant,,,,"merriam2026dravidiandb[record 2821, DEDR 2623];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2821,,,,
PSD1,d2624,"cīr (-pp-, -tt-)","to be excellent, be superior, be suitable, fitting (as an opportunity), fall into rhythmic movement; n. prosperity, wealth, beauty, gracefulness, goodness, greatness, excellence, superiority, paramount importance, esteem, regard, reputation, fame, nature, good normal condition, literal meaning, equilibrium, evenness, balance, measure, quantity, heaviness; time-measure, song, metrical foot, sound of musical instruments",,,South Dravidian,"merriam2026dravidiandb[record 2822, DEDR 2624];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2822,,,,
PDr,d2625,śīr,nit; nit; comb,,,,"merriam2026dravidiandb[record 2823, DEDR 2625];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2823,,,,
PSD2,d2626,sīr-u,root,,,,"merriam2026dravidiandb[record 2824, DEDR 2626]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2824,,,,
PSTDr,d2627,cīraṇa,"a small chisel, esp. used in cutting metals; a small chisel",,,,"merriam2026dravidiandb[record 2825, DEDR 2627]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2825,,,,
PSTDr,d2627,cīrṇa,"a small chisel, esp. used in cutting metals; a small chisel",,,,"merriam2026dravidiandb[record 2826, DEDR 2627]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2826,,,,
PSTDr,d2627,jīrṇa,"a small chisel, esp. used in cutting metals; a small chisel",,,,"merriam2026dravidiandb[record 2827, DEDR 2627]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2827,,,,
PDr,d2628,srēk-o,chironji tree; Buchanania latifolia; a k. of tree,,,,"merriam2026dravidiandb[record 2828, DEDR 2628]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2828,,,,
PSTDr,d2629,cīr-,"cloth; female's garment, any cloth in general; dhoti",,,,"merriam2026dravidiandb[record 2829, DEDR 2629]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2829,,,,
PDr,d2630,sīrel,a k. of rat; bandicoot; a kind of rat (BB),,,,"merriam2026dravidiandb[record 2830, DEDR 2630]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2830,,,,
PDr,d2631,sīr-,"to call (intensive base only); to cry (pair word withaṛba-); to shout, make a noise",,,,"merriam2026dravidiandb[record 2831, DEDR 2631]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2831,,,,
PSD1,d2632,cīla,"bag, purse",,,South Dravidian,"merriam2026dravidiandb[record 2832, DEDR 2632];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2832,,,,
PSD1,d2632,śīla,"bag, purse",,,South Dravidian,"merriam2026dravidiandb[record 2833, DEDR 2632];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2833,,,,
PSTDr,d2633,cīlamaṇḍe,ankle,,,,"merriam2026dravidiandb[record 2834, DEDR 2633]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2834,,,,
PSTDr,d2634,cīla,"a word of calling to a cat, like pussy; a pet name for a cat, puss, pussy",,,,"merriam2026dravidiandb[record 2835, DEDR 2634]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2835,,,,
PSD2,d2635,sīʔli,"raw, unripe",,,,"merriam2026dravidiandb[record 2836, DEDR 2635];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2836,,,,
PDr,d2636,sīp-a,chicken,,,,"merriam2026dravidiandb[record 2837, DEDR 2636]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2837,,,,
PSD1,d2637,cīval,that which is loosely woven,,,South Dravidian,"merriam2026dravidiandb[record 2838, DEDR 2637];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2838,,,,
PSD1,d2638,cīẓ,"whistle, whistling",,,South Dravidian,"merriam2026dravidiandb[record 2839, DEDR 2638];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2839,,,,
PSD1,d2638,cīẓkkai,"whistle, whistling",,,South Dravidian,"merriam2026dravidiandb[record 2840, DEDR 2638];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2840,,,,
PSD1,d2638,cīkkal,"whistle, whistling",,,South Dravidian,"merriam2026dravidiandb[record 2841, DEDR 2638];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2841,,,,
PSTDr,d2639,cīr_-,to hiss; to hiss like a serpent; to threaten,,,,"merriam2026dravidiandb[record 2842, DEDR 2639];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2842,,,,
PSTDr,d2640,sīr- (*c-),"to be scattered, be sprinkled, fly about; to fling, throw; to shake out, sprinkle; n. act of sprinkling, shaking out",,,,"merriam2026dravidiandb[record 2843, DEDR 2640]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2843,,,,
PSD1,d2641,cīn_i,"false hemp tree, Tetrameles nudiflora",,,South Dravidian,"merriam2026dravidiandb[record 2844, DEDR 2641];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2844,,,,
PSD1,d2642,cuṃyi,the hissing of water on heated iron or fire,,,South Dravidian,"merriam2026dravidiandb[record 2845, DEDR 2642];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2845,,,,
PSD1,d2642,cuy,the hissing of water on heated iron or fire,,,South Dravidian,"merriam2026dravidiandb[record 2846, DEDR 2642];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2846,,,,
PSD1,d2642,coṃyi,the hissing of water on heated iron or fire,,,South Dravidian,"merriam2026dravidiandb[record 2847, DEDR 2642];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2847,,,,
PSTDr,d2643,cukiyan_,a kind of sweet pastry ball; a kind of sweet cake or bun,,,,"merriam2026dravidiandb[record 2848, DEDR 2643]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2848,,,,
PDr,d2644,sugi,"to tear off, strip off, plunder, peel; to pluck",,,,"merriam2026dravidiandb[record 2849, DEDR 2644]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2849,,,,
PSD1,d2645,"cukir (-v-, -nt-)","to card as cotton, part, separate (as hair, fibres), rub clean and smooth as a lute-string",,,South Dravidian,"merriam2026dravidiandb[record 2850, DEDR 2645];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2850,,,,
PDr,d2646,Cuk-,"star; star, spot, dot, drop",,,,"merriam2026dravidiandb[record 2851, DEDR 2646];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2851,,,,
PSTDr,d2647,sug-i,harvest,,,,"merriam2026dravidiandb[record 2852, DEDR 2647]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2852,,,,
PDr,d2648,cuŋ-,"end of cloth left hanging out in dressing, pleat or fold of garment, silken tassel used in plaiting girls' hair (< Te?); the end(s) of a garment; cloth",,,,"merriam2026dravidiandb[record 2853, DEDR 2648]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2853,,,,
PSTDr,d2649,čuŋuḍ-,"pettiness, a trifle sum; small balance of money due",,,,"merriam2026dravidiandb[record 2854, DEDR 2649]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2854,,,,
PSTDr,d2650,cuñcu,a projecting ledge on a house; an overhanging tower or turret,,,,"merriam2026dravidiandb[record 2855, DEDR 2650]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2855,,,,
PDr,d2651,cunc-,"hair round forehead; a small lock of hair left upon the crown of the head; crest, top",,,,"merriam2026dravidiandb[record 2856, DEDR 2651];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2856,,,,
PSTDr,d2652,juñjuru,state of being curled or tangled; dishevelled hair,,,,"merriam2026dravidiandb[record 2857, DEDR 2652]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2857,,,,
PKMDr,d2653,cunǯ,to clean rice,,,,"merriam2026dravidiandb[record 2858, DEDR 2653];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2858,,,,
PDr,d2654,k̂uḍ-,"to be hot, burn; to burn, brand with a hot iron or the like; n. burning, branding, a brand; to cook, bake; to roast; to roast, burn; to roast, burn (incense); to grow warm; to burn",,,,"merriam2026dravidiandb[record 2859, DEDR 2654];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2859,,,,
PDr,d2655,ǯuṭ-,"tuft of hair; long lock or tuft of hair, crest of a bird such as a peacock; hair (of man or animals), bristles, mane",,,,"merriam2026dravidiandb[record 2860, DEDR 2655];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2860,,,,
PSTDr,d2656,sū̆ṭ-,"intelligent; clearheadedness, method, orderliness",,,,"merriam2026dravidiandb[record 2861, DEDR 2656];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2861,,,,
PSD1,d2657,čuṭ-i,"mark, spot, ornament",,,South Dravidian,"merriam2026dravidiandb[record 2862, DEDR 2657];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2862,,,,
PDr,d2658,sūṭ-,to point; aim,,,,"merriam2026dravidiandb[record 2863, DEDR 2658];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2863,,,,
PDr,d2659,cunḍ-,"yellow spreading spots on the body of women (regarded as beautiful), sallow complexion as of a lovelorn woman, a spreading skin disease esp. of animals, pollen dust; dandruff, scurf; wart",,,,"merriam2026dravidiandb[record 2864, DEDR 2659]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2864,,,,
PSTDr,d2660,cuṇaŋku (cuṇaŋki-),"to be jaded, loiter, linger; to lurk, slink",,,,"merriam2026dravidiandb[record 2865, DEDR 2660]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2865,,,,
PDr,d2661,cunḍ-,"mouse, musk-rat; a k. of rat; musk-rat (BB); mouse",,,,"merriam2026dravidiandb[record 2866, DEDR 2661];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2866,,,,
PSTDr,d2662,Cunḍ-,to evaporate; to be evaporated or dried up,,,,"merriam2026dravidiandb[record 2867, DEDR 2662];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2867,,,,
PSTDr,d2663,cuṇṭu (cuṇṭi-),"to shoot with the thumb and finger (as a marble), flip a coin, tap with the thumb or finger, jerk (as reins), draw out an elastic body and let it recoil with a jerk; n. jerking, flipping; to be flicked, as water from the finger",,,,"merriam2026dravidiandb[record 2868, DEDR 2663]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2868,,,,
PDr,d2664,Sol-,"beak; mouth, face; mouth, beak; beak of bird; mouth; pointed (said of the mouth of animals)",,,,"merriam2026dravidiandb[record 2869, DEDR 2664];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2869,,,,
PSD1,d2665,sunḍ- (?*surnḍ-),a k. of potato or tomato,,,South Dravidian,"merriam2026dravidiandb[record 2870, DEDR 2665];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2870,,,,
PDr,d2666,cuṇṇi,membrum virile; penis,,,,"merriam2026dravidiandb[record 2871, DEDR 2666]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2871,,,,
PDr,d2667,śut-[Vk]-,"to wash (as clothes), drub, thrash; to wash",,,,"merriam2026dravidiandb[record 2872, DEDR 2667];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2872,,,,
PSTDr,d2668,sut-,hammer,,,,"merriam2026dravidiandb[record 2873, DEDR 2668];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2873,,,,
PDr,d2669,sutr- (*c-),nostril,,,,"merriam2026dravidiandb[record 2874, DEDR 2669]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2874,,,,
PKMDr,d2670,cundī,the hairtail as worn by men,,,,"merriam2026dravidiandb[record 2875, DEDR 2670];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2875,,,,
PDr,d2671,Supar-,"diviner; holy; vowed, devoted",,,,"merriam2026dravidiandb[record 2876, DEDR 2671]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:2876,,,,
PCDr,d2672,supar- (*c-),tamarind,,,,"merriam2026dravidiandb[record 2877, DEDR 2672];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2877,,,,
PSD1,d2673,Cap-,leaves,,,South Dravidian,"merriam2026dravidiandb[record 2878, DEDR 2673];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2878,,,,
PDr,d2674,śup-,"salt; saltish, brackish; astringent taste; having an astringent taste",,,,"merriam2026dravidiandb[record 2879, DEDR 2674];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2879,,,,
PDr,d2675,cump-,"muskrat; rat; musk-rat; shrew, musk-rat",,,,"merriam2026dravidiandb[record 2880, DEDR 2675];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2880,,,,
PKMDr,d2676,cubā,peacock,,,,"merriam2026dravidiandb[record 2881, DEDR 2676];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:2881,,,,
