bagri_loonkansar,992,hu,I (1st singular),,hu,,bagri
hadothi_devpura,,hɐt̪eɭa,palm,,hɐt̪eɭa,,hadothi
hadothi_devpura,,hɐt̪eɭi,palm,,hɐt̪eɭi,,hadothi
hadothi_piplia,,hɐt̪eɭi,palm,,hɐt̪eɭi,,hadothi
mewari_jesingpura,,hɐt̪eɾi,palm,,hɐt̪eɾi,,mewari
mewati_chirkana,,hɐt̪h,palm,,hɐt̪h,,mewati
hadothi_kelwada,,hɐt̪hel,palm,,hɐt̪hel,,hadothi
dhundari_bhagatpur,,hɐt̪heli,palm,,hɐt̪heli,,marwari
mewari_kalgav,,hɐt̪heli,palm,,hɐt̪heli,,mewari
mewari_dholpura,,hɐt̪heli,palm,,hɐt̪heli,,mewari
mewari_gorana,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
dhundari_badagaon,,hɐt̪heɭi,palm,,hɐt̪heɭi,,marwari
dhundari_chalkoi,,hɐt̪heɭi,palm,,hɐt̪heɭi,,marwari
mewati_jakhopur,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
marwari_degana,,hɐt̪heɭi,palm,,hɐt̪heɭi,,marwari
dhundari_pathalvas,,hɐt̪heɭi,palm,,hɐt̪heɭi,,dhundari
mewari_kalnsas,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
hadothi_silori,,hɐt̪heɭi,palm,,hɐt̪heɭi,,hadothi
marwari_bagra,,hɐt̪heɭi,palm,,hɐt̪heɭi,,marwari
mewari_kannouj,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
mewati_udaka,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
mewati_chirkana,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
mewari_godra,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
mewari_sangad,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
mewati_hathiya,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
bagri_loonkansar,,hɐt̪heɭi,palm,,hɐt̪heɭi,,bagri
hadothi_patera,,hɐt̪heɭi,palm,,hɐt̪heɭi,,hadothi
mewati_gulpeda,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
mewari_hurda,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
bagri_lakjikirani,,hɐt̪heɭi,palm,,hɐt̪heɭi,,bagri
mewari_bhunyakhedi,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
mewati_jhambaus,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
mewari_kishanji,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
mewari_pathera,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
mewati_goyla,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
bagri_mannaksar,,hɐt̪heɭi,palm,,hɐt̪heɭi,,bagri
mewari_eklingpura,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
marwari_kherwa,,hɐt̪heɭi,palm,,hɐt̪heɭi,,marwari
hadothi_gothda,,hɐt̪heɭi,palm,,hɐt̪heɭi,,hadothi
bagri_panjkosi,,hɐt̪heɭi,palm,,hɐt̪heɭi,,bagri
hadothi_shyampura,,hɐt̪heɭi,palm,,hɐt̪heɭi,,hadothi
mewati_akera,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewati
mewari_padarada,,hɐt̪heɭi,palm,,hɐt̪heɭi,,mewari
dhundari_bamore,,hɐt̪heɭɔ,palm,,hɐt̪heɭɔ,,dhundari
mewari_kannouj,,hɐt̪heɭɔ,palm,,hɐt̪heɭɔ,,mewari
hadothi_kelwada,,hɐt̪heɾi,palm,,hɐt̪heɾi,,hadothi
marwari_gomat,,hɐt̪hɐɭi,palm,,hɐt̪hɐɭi,,marwari
marwari_fatehgarh,,hɐt̪hɐɭi,palm,,hɐt̪hɐɭi,,marwari
hadothi_pakkarana,,hɐt̪hɛli,palm,,hɐt̪hɛli,,hadothi
bagri_pallu,,hɐt̪ɛɭi,palm,,hɐt̪ɛɭi,,bagri
bagri_sardarsahar,,hɐt̪ɛɭi,palm,,hɐt̪ɛɭi,,bagri
bagri_karnigedda,,hɐt̪ɛɭi,palm,,hɐt̪ɛɭi,,bagri
bagri_jamal,,hɐt̪ɛɭi,palm,,hɐt̪ɛɭi,,bagri
hadothi_kawai,,hɐt̪ɛɭi,palm,,hɐt̪ɛɭi,,hadothi
mewari_khor,,hɐʈaɭi,palm,,hɐʈaɭi,,mewari
mewari_ajmer,,hɐʈaɭi,palm,,hɐʈaɭi,,mewari
dhundari_bamore,,hʌtheɭɔ,palm,,hʌtheɭɔ,,dhundari
dhundari_jorpura,,hʌt̪eɭi,palm,,hʌt̪eɭi,,dhundari
bagri_fatehabad,,hʌt̪heli,palm,,hʌt̪heli,,bagri
dhundari_bhagatpur,,hʌt̪heli,palm,,hʌt̪heli,,dhundari
dhundari_chalkoi,,hʌt̪heɭi,palm,,hʌt̪heɭi,,dhundari
dhundari_badagaon,,hʌt̪heɭi,palm,,hʌt̪heɭi,,dhundari
dhundari_deladi,,hʌt̪hleʈi,palm,,hʌt̪hleʈi,,dhundari
marwari_mukheri,,t̪hap,palm,,t̪hap,,marwari
marwari_husangsar,,t̪hap,palm,,t̪hap,,marwari
bagri_old_abaddi,,t̪ɐɭi,palm,,t̪ɐɭi,,bagri
hadothi_piplia,,ɐt̪eli,palm,,ɐt̪eli,,hadothi
marwari_falna,,ɐt̪hɐɭi,palm,,ɐt̪hɐɭi,,marwari
marwari_bagra,,ɐt̪t̪ɛɭi,palm,,ɐt̪t̪ɛɭi,,marwari
mewati_chirkana,,54 sand bɐdʒəɾi,path,,54 sand bɐdʒəɾi,,mewati
mewati_udaka,,baɭu,path,,baɭu,,mewati
mewati_hathiya,,baɭu,path,,baɭu,,mewati
mewati_gulpeda,,baɭu,path,,baɭu,,mewati
mewati_goyla,,bɦuɖ,path,,bɦuɖ,,mewati
mewati_jakhopur,,bɦuɖ,path,,bɦuɖ,,mewati
mewati_udaka,,d̪ɐgiɖa,path,,d̪ɐgiɖa,,mewati
mewati_goyla,,d̪ɐgɐdɔ,path,,d̪ɐgɐdɔ,,mewati
mewati_jakhopur,,d̪ɐgɐdɔ,path,,d̪ɐgɐdɔ,,mewati
mewati_chirkana,,d̪ɐgɐdɔ,path,,d̪ɐgɐdɔ,,mewati
mewati_gulpeda,,d̪ɐgɐɽa,path,,d̪ɐgɐɽa,,mewati
mewati_hathiya,,d̪ɐgɖa,path,,d̪ɐgɖa,,mewati
mewati_akera,,d̪ɐgəɖa,path,,d̪ɐgəɖa,,mewati
mewati_jakhopur,,geil,path,,geil,,mewati
mewari_godra,,gejɭo,path,,gejɭo,,mewari
mewati_akera,,gel,path,,gel,,mewati
mewati_jakhopur,,gel,path,,gel,,mewati
hadothi_kelwada,,gel,path,,gel,,hadothi
hadothi_pakkarana,,gela,path,,gela,,hadothi
dhundari_deladi,,gela,path,,gela,,dhundari
hadothi_piplia,,gela,path,,gela,,hadothi
hadothi_silori,,gellɐ,path,,gellɐ,,hadothi
hadothi_gothda,,gellɔ,path,,gellɔ,,hadothi
dhundari_bhagatpur,,gellɔ,path,,gellɔ,,marwari
mewari_jesingpura,,gelo,path,,gelo,,mewari
hadothi_devpura,,gelɐ,path,,gelɐ,,hadothi
mewari_bhunyakhedi,,gelɐ,path,,gelɐ,,mewari
marwari_degana,,gelɔ,path,,gelɔ,,marwari
hadothi_piplia,,gelɔ,path,,gelɔ,,hadothi
dhundari_jorpura,,gelɔ,path,,gelɔ,,dhundari
dhundari_chalkoi,,gelɔ,path,,gelɔ,,marwari
dhundari_badagaon,,gelɔ,path,,gelɔ,,dhundari
hadothi_shyampura,,gelɔ,path,,gelɔ,,hadothi
mewari_kannouj,,gelɔ,path,,gelɔ,,mewari
dhundari_deladi,,gelɔ,path,,gelɔ,,dhundari
dhundari_bamore,,gelɔ,path,,gelɔ,,dhundari
hadothi_devpura,,gelɔ,path,,gelɔ,,hadothi
hadothi_kawai,,gelɔ,path,,gelɔ,,hadothi
mewari_kalgav,,gelːa,path,,gelːa,,mewari
mewari_pathera,,gelːa,path,,gelːa,,mewari
mewari_padarada,,gelːɐ,path,,gelːɐ,,mewari
dhundari_pathalvas,,gelːɔ,path,,gelːɔ,,dhundari
hadothi_patera,,gelːɔ,path,,gelːɔ,,hadothi
mewari_sangad,,gelːɔ,path,,gelːɔ,,mewari
mewari_bannoda,,gelːɔ,path,,gelːɔ,,mewari
mewari_dholpura,,gelːɔ,path,,gelːɔ,,mewari
mewari_eklingpura,,gelːɔ,path,,gelːɔ,,mewari
mewari_basad,,gelːɔ,path,,gelːɔ,,mewari
mewari_hurda,,gelːɔ,path,,gelːɔ,,mewari
mewari_kalnsas,,gelːɔ,path,,gelːɔ,,mewari
dhundari_bhagatpur,,gelːɔ,path,,gelːɔ,,dhundari
marwari_husangsar,,geɭo,path,,geɭo,,marwari
mewari_gorana,,geɭo,path,,geɭo,,mewari
dhundari_badagaon,,gɔa,path,,gɔa,,dhundari
dhundari_badagaon,,gɔa,path,,gɔa,,marwari
mewati_gulpeda,,gɛjel,path,,gɛjel,,mewati
dhundari_bamore,,gɛlɔ,path,,gɛlɔ,,dhundari
dhundari_chalkoi,,gɛlɔ,path,,gɛlɔ,,dhundari
mewari_kishanji,,gɛlːa,path,,gɛlːa,,mewari
mewari_dindoli,,gɛlːo,path,,gɛlːo,,mewari
mewari_khor,,gɛlːo,path,,gɛlːo,,mewari
hadothi_shyampura,,gɛɖaɾ,path,,gɛɖaɾ,,hadothi
hadothi_gothda,,gɛɖaɾ,path,,gɛɖaɾ,,hadothi
hadothi_silori,,gɛɖaɾ,path,,gɛɖaɾ,,hadothi
hadothi_devpura,,gɛɖaɾ,path,,gɛɖaɾ,,hadothi
marwari_bagra,,heɾijɔ,path,,heɾijɔ,,marwari
mewari_ajmer,,maɾɐg,path,,maɾɐg,,mewari
marwari_mukheri,,maɾɐg,path,,maɾɐg,,marwari
marwari_falna,,maɾɐg,path,,maɾɐg,,marwari
marwari_gomat,,maɾɐg,path,,maɾɐg,,marwari
mewari_khor,,maɾɐg,path,,maɾɐg,,mewari
bagri_mannaksar,,mɑɾ,path,,mɑɾ,,bagri
marwari_fatehgarh,,mʌɾg,path,,mʌɾg,,marwari
marwari_husangsar,,mʌɾg,path,,mʌɾg,,marwari
marwari_degana,,mʌɾʌg,path,,mʌɾʌg,,marwari
marwari_husangsar,,mʌɾʌg,path,,mʌɾʌg,,marwari
hadothi_silori,,pɐgɖɐŋdi,path,,pɐgɖɐŋdi,,hadothi
mewari_khor,,pɐgɖɐɳɖi,path,,pɐgɖɐɳɖi,,mewari
mewati_jhambaus,,rahi,path,,rahi,,mewati
marwari_degana,,rɐst̪ɔ,path,,rɐst̪ɔ,,marwari
mewati_akera,,saɖɐk,path,,saɖɐk,,mewati
bagri_fatehabad,,ɾa,path,,ɾa,,bagri
bagri_mirzawala,,ɾa,path,,ɾa,,bagri
bagri_panjkosi,,ɾa,path,,ɾa,,bagri
bagri_pallu,,ɾa,path,,ɾa,,bagri
bagri_lakjikirani,,ɾa,path,,ɾa,,bagri
bagri_makkasar,,ɾa,path,,ɾa,,bagri
bagri_jamal,,ɾa,path,,ɾa,,bagri
bagri_old_abaddi,,ɾa,path,,ɾa,,bagri
bagri_karnigedda,,ɾa,path,,ɾa,,bagri
bagri_loonkansar,,ɾa,path,,ɾa,,bagri
marwari_kherwa,,ɾast̪ɔ,path,,ɾast̪ɔ,,marwari
mewati_akera,,ɾet̪ɐ,path,,ɾet̪ɐ,,mewati
mewati_hathiya,,ɾet̪ɔ,path,,ɾet̪ɔ,,mewati
mewati_chirkana,,ɾet̪ɔ,path,,ɾet̪ɔ,,mewati
dhundari_badagaon,,ɾɐ,path,,ɾɐ,,marwari
bagri_sardarsahar,,ɾɛst̪ɔ,path,,ɾɛst̪ɔ,,bagri
mewati_gulpeda,,ɾɛt̪,path,,ɾɛt̪,,mewati
mewati_udaka,,ɾɛt̪,path,,ɾɛt̪,,mewati
mewati_jhambaus,,ɾɛt̪,path,,ɾɛt̪,,mewati
mewati_akera,,ɾ̪et̪,path,,ɾ̪et̪,,mewati
mewari_kannouj,,d̪ɐst̪a,pestle,,d̪ɐst̪a,,mewari
mewari_basad,,gɦɐʈːi,pestle,,gɦɐʈːi,,mewari
mewari_bhunyakhedi,,hamela,pestle,,hamela,,mewari
marwari_falna,,hobeɭa,pestle,,hobeɭa,,marwari
mewari_khor,,homəlo,pestle,,homəlo,,mewari
marwari_bagra,,hɔbɪlɔ,pestle,,hɔbɪlɔ,,marwari
bagri_mannaksar,,keːnɑ,pestle,,keːnɑ,,bagri
marwari_mukheri,,khɔna,pestle,,khɔna,,marwari
marwari_fatehgarh,,khɔɾʌɳɔ,pestle,,khɔɾʌɳɔ,,marwari
mewari_kannouj,,musla,pestle,,musla,,mewari
dhundari_bamore,,musɐl,pestle,,musɐl,,dhundari
mewari_godra,,musɐl,pestle,,musɐl,,mewari
mewari_kalnsas,,musɐl,pestle,,musɐl,,mewari
dhundari_badagaon,,musɐl,pestle,,musɐl,,marwari
hadothi_devpura,,musɐɭ,pestle,,musɐɭ,,hadothi
marwari_degana,,musɐɭ,pestle,,musɐɭ,,marwari
mewati_goyla,,musɐɭ,pestle,,musɐɭ,,mewati
mewati_chirkana,,musɐɭ,pestle,,musɐɭ,,mewati
marwari_mukheri,,musɐɭ,pestle,,musɐɭ,,marwari
mewari_kishanji,,musɐɭ,pestle,,musɐɭ,,mewari
bagri_lakjikirani,,musɐɭ,pestle,,musɐɭ,,bagri
marwari_kherwa,,musɐɭ,pestle,,musɐɭ,,marwari
hadothi_kawai,,musɐɭ,pestle,,musɐɭ,,hadothi
hadothi_silori,,musɐɭ,pestle,,musɐɭ,,hadothi
bagri_fatehabad,,musɐɭ,pestle,,musɐɭ,,bagri
bagri_panjkosi,,musɐɭ,pestle,,musɐɭ,,bagri
mewari_sangad,,musɐɭ,pestle,,musɐɭ,,mewari
mewati_jhambaus,,musɐɭ,pestle,,musɐɭ,,mewati
bagri_old_abaddi,,musɐɭ,pestle,,musɐɭ,,bagri
mewati_hathiya,,musɐɭ,pestle,,musɐɭ,,mewati
bagri_mirzawala,,musɐɭ,pestle,,musɐɭ,,bagri
hadothi_patera,,musɐɭ,pestle,,musɐɭ,,hadothi
dhundari_pathalvas,,musɐɭ,pestle,,musɐɭ,,dhundari
mewati_jakhopur,,musɐɭ,pestle,,musɐɭ,,mewati
mewati_gulpeda,,musɐɭ,pestle,,musɐɭ,,mewati
bagri_jamal,,musɐɭ,pestle,,musɐɭ,,bagri
bagri_sardarsahar,,musɐɭ,pestle,,musɐɭ,,bagri
marwari_husangsar,,musɐɭ,pestle,,musɐɭ,,marwari
bagri_makkasar,,musɐɭ,pestle,,musɐɭ,,bagri
dhundari_chalkoi,,musɐɭ,pestle,,musɐɭ,,marwari
bagri_pallu,,musɐɭ,pestle,,musɐɭ,,bagri
mewari_ajmer,,musɐɭ,pestle,,musɐɭ,,mewari
mewati_udaka,,musɐɭ,pestle,,musɐɭ,,mewati
hadothi_gothda,,musɐɭ,pestle,,musɐɭ,,hadothi
hadothi_shyampura,,musɐɭ,pestle,,musɐɭ,,hadothi
bagri_loonkansar,,musɐɭ,pestle,,musɐɭ,,bagri
bagri_karnigedda,,musɐɭ,pestle,,musɐɭ,,bagri
hadothi_pakkarana,,musɐɭ,pestle,,musɐɭ,,hadothi
mewari_pathera,,musɐɭi,pestle,,musɐɭi,,mewari
dhundari_bhagatpur,,musɐɭə,pestle,,musɐɭə,,marwari
mewati_akera,,musɐɭɨ,pestle,,musɐɭɨ,,mewati
mewati_gulpeda,,musɐɽ,pestle,,musɐɽ,,mewati
hadothi_kelwada,,musɐɾ,pestle,,musɐɾ,,hadothi
mewari_eklingpura,,musəɭo,pestle,,musəɭo,,mewari
mewari_hurda,,musɭa,pestle,,musɭa,,mewari
mewari_kalgav,,musɭa,pestle,,musɭa,,mewari
mewari_kalgav,,musɭi,pestle,,musɭi,,mewari
hadothi_piplia,,musɭɔ,pestle,,musɭɔ,,hadothi
dhundari_badagaon,,musʌl,pestle,,musʌl,,dhundari
dhundari_chalkoi,,musʌɭ,pestle,,musʌɭ,,dhundari
dhundari_bamore,,musʌɭə,pestle,,musʌɭə,,dhundari
dhundari_deladi,,musʌɭə,pestle,,musʌɭə,,dhundari
dhundari_bhagatpur,,musʌɭɨ,pestle,,musʌɭɨ,,dhundari
mewari_dindoli,,mutʃɭo,pestle,,mutʃɭo,,mewari
mewari_jesingpura,,muɖo,pestle,,muɖo,,mewari
mewari_bannoda,,muɭa,pestle,,muɭa,,mewari
mewari_gorana,,muɭa,pestle,,muɭa,,mewari
mewari_khor,,muɭjo,pestle,,muɭjo,,mewari
mewari_sangad,,muɭu,pestle,,muɭu,,mewari
mewari_padarada,,muɭɔ,pestle,,muɭɔ,,mewari
mewari_dindoli,,muɭɔ,pestle,,muɭɔ,,mewari
mewari_bannoda,,muɭɔ,pestle,,muɭɔ,,mewari
dhundari_jorpura,,mũsʌɭi,pestle,,mũsʌɭi,,dhundari
dhundari_jorpura,,mũsʌɭə,pestle,,mũsʌɭə,,dhundari
marwari_gomat,,mɔhʌːɨ,pestle,,mɔhʌːɨ,,marwari
mewari_dholpura,,mʊɭa,pestle,,mʊɭa,,mewari
mewari_dholpura,,allu,potato,,allu,,mewari
mewari_dindoli,,allu,potato,,allu,,mewari
dhundari_badagaon,,allu,potato,,allu,,marwari
hadothi_piplia,,allu,potato,,allu,,hadothi
mewari_kalgav,,alu,potato,,alu,,mewari
dhundari_chalkoi,,alu,potato,,alu,,dhundari
marwari_husangsar,,alu,potato,,alu,,marwari
dhundari_badagaon,,alu,potato,,alu,,dhundari
hadothi_patera,,alu,potato,,alu,,hadothi
hadothi_shyampura,,alu,potato,,alu,,hadothi
mewari_ajmer,,alu,potato,,alu,,mewari
marwari_gomat,,alu,potato,,alu,,marwari
mewari_kalnsas,,alu,potato,,alu,,mewari
hadothi_silori,,alu,potato,,alu,,hadothi
dhundari_deladi,,alu,potato,,alu,,dhundari
dhundari_pathalvas,,alu,potato,,alu,,dhundari
mewati_jhambaus,,alu,potato,,alu,,mewati
dhundari_chalkoi,,alu,potato,,alu,,marwari
marwari_degana,,alu,potato,,alu,,marwari
mewari_hurda,,alu,potato,,alu,,mewari
hadothi_devpura,,alu,potato,,alu,,hadothi
mewari_kannouj,,alu,potato,,alu,,mewari
mewari_jesingpura,,alu,potato,,alu,,mewari
mewari_basad,,alu,potato,,alu,,mewari
mewari_pathera,,alu,potato,,alu,,mewari
mewari_sangad,,alu,potato,,alu,,mewari
dhundari_bamore,,alu,potato,,alu,,dhundari
mewari_bannoda,,alu,potato,,alu,,mewari
hadothi_kelwada,,alu,potato,,alu,,hadothi
marwari_mukheri,,alu,potato,,alu,,marwari
mewari_godra,,alu,potato,,alu,,mewari
hadothi_kawai,,alu,potato,,alu,,hadothi
mewari_padarada,,alu,potato,,alu,,mewari
hadothi_pakkarana,,alu,potato,,alu,,hadothi
hadothi_gothda,,alu,potato,,alu,,hadothi
marwari_kherwa,,alu,potato,,alu,,marwari
mewari_kishanji,,alu,potato,,alu,,mewari
mewari_eklingpura,,alu,potato,,alu,,mewari
mewari_khor,,alu,potato,,alu,,mewari
dhundari_jorpura,,alu,potato,,alu,,dhundari
mewari_gorana,,al̪u,potato,,al̪u,,mewari
mewati_gulpeda,,aɭu,potato,,aɭu,,mewati
mewati_akera,,aɭu,potato,,aɭu,,mewati
marwari_bagra,,aɭu,potato,,aɭu,,marwari
mewati_udaka,,aɭu,potato,,aɭu,,mewati
marwari_falna,,aɭu,potato,,aɭu,,marwari
marwari_fatehgarh,,aɭu,potato,,aɭu,,marwari
mewati_jakhopur,,aɭu,potato,,aɭu,,mewati
mewati_chirkana,,aɭu,potato,,aɭu,,mewati
mewati_hathiya,,aɭu,potato,,aɭu,,mewati
mewati_goyla,,aɭu,potato,,aɭu,,mewati
dhundari_bhagatpur,,ɐllu,potato,,ɐllu,,marwari
dhundari_bhagatpur,,ɐlu,potato,,ɐlu,,marwari
mewari_bhunyakhedi,,ɑlu,potato,,ɑlu,,mewari
bagri_old_abaddi,,ɑlu,potato,,ɑlu,,bagri
bagri_karnigedda,,ɑlu,potato,,ɑlu,,bagri
bagri_fatehabad,,ɑlu,potato,,ɑlu,,bagri
bagri_mirzawala,,ɑlu,potato,,ɑlu,,bagri
bagri_makkasar,,ɑlu,potato,,ɑlu,,bagri
bagri_lakjikirani,,ɑlu,potato,,ɑlu,,bagri
bagri_pallu,,ɑlu,potato,,ɑlu,,bagri
bagri_panjkosi,,ɑlu,potato,,ɑlu,,bagri
bagri_loonkansar,,ɑlu,potato,,ɑlu,,bagri
bagri_jamal,,ɑlu,potato,,ɑlu,,bagri
bagri_sardarsahar,,ɑlu,potato,,ɑlu,,bagri
bagri_mannaksar,,ɑlu,potato,,ɑlu,,bagri
dhundari_bhagatpur,,ʌllu,potato,,ʌllu,,dhundari
dhundari_bhagatpur,,ʌlu,potato,,ʌlu,,dhundari
mewati_jhambaus,,baɾiʃ,rain,,baɾiʃ,,mewati
hadothi_shyampura,,baɾ̪ɪs,rain,,baɾ̪ɪs,,hadothi
bagri_makkasar,,biɾka,rain,,biɾka,,bagri
bagri_pallu,,biɾka,rain,,biɾka,,bagri
mewari_godra,,biɾkhɐ,rain,,biɾkhɐ,,mewari
mewari_hurda,,bɐrkha,rain,,bɐrkha,,mewari
mewari_khor,,bɐrkha,rain,,bɐrkha,,mewari
hadothi_devpura,,bɐɾiʃ,rain,,bɐɾiʃ,,hadothi
mewari_kalnsas,,bɐɾkha,rain,,bɐɾkha,,mewari
hadothi_gothda,,bɐɾkha,rain,,bɐɾkha,,hadothi
mewari_padarada,,bɐɾkha,rain,,bɐɾkha,,mewari
hadothi_patera,,bɐɾkha,rain,,bɐɾkha,,hadothi
mewari_kishanji,,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_pathera,,bɐɾkha,rain,,bɐɾkha,,mewari
hadothi_silori,,bɐɾkha,rain,,bɐɾkha,,hadothi
mewari_kalgav,,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_kannouj,,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_godra,,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_eklingpura,,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_gorana,,bɐɾkhɐ,rain,,bɐɾkhɐ,,mewari
mewari_dindoli,,bɐɾkɐ,rain,,bɐɾkɐ,,mewari
hadothi_kelwada,,bɐɾs,rain,,bɐɾs,,hadothi
hadothi_kelwada,,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_kawai,,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_piplia,,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_pakkarana,,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_patera,,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_shyampura,,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
mewati_akera,,bɐɾsat̪,rain,,bɐɾsat̪,,mewati
dhundari_badagaon,,bɐɾʃat̪,rain,,bɐɾʃat̪,,marwari
mewari_khor,,bɐɾʃat̪,rain,,bɐɾʃat̪,,mewari
marwari_degana,,bɐɾʃat̪,rain,,bɐɾʃat̪,,marwari
dhundari_bhagatpur,,bɛɾkhɐ,rain,,bɛɾkhɐ,,dhundari
dhundari_bhagatpur,,bɛɾkhɐ,rain,,bɛɾkhɐ,,marwari
dhundari_chalkoi,,bɪɾkha,rain,,bɪɾkha,,dhundari
marwari_fatehgarh,,bɪɾkhɐ,rain,,bɪɾkhɐ,,marwari
mewari_ajmer,,bɪɾkhɐ,rain,,bɪɾkhɐ,,mewari
dhundari_bhagatpur,,bɪɾkhɐ,rain,,bɪɾkhɐ,,marwari
dhundari_chalkoi,,bɪɾkhɐ,rain,,bɪɾkhɐ,,marwari
dhundari_bhagatpur,,bɪɾkhʌ,rain,,bɪɾkhʌ,,dhundari
dhundari_bamore,,bʌɾkha,rain,,bʌɾkha,,dhundari
dhundari_badagaon,,bʌɾʃat̪,rain,,bʌɾʃat̪,,dhundari
mewati_gulpeda,,mah,rain,,mah,,mewati
mewati_gulpeda,,majah,rain,,majah,,mewati
bagri_lakjikirani,,me,rain,,me,,bagri
marwari_fatehgarh,,me,rain,,me,,marwari
dhundari_chalkoi,,me,rain,,me,,dhundari
marwari_mukheri,,me,rain,,me,,marwari
bagri_loonkansar,,me,rain,,me,,bagri
mewari_khor,,me,rain,,me,,mewari
bagri_mirzawala,,me,rain,,me,,bagri
bagri_sardarsahar,,me,rain,,me,,bagri
bagri_mannaksar,,me,rain,,me,,bagri
marwari_kherwa,,me,rain,,me,,marwari
dhundari_bhagatpur,,me,rain,,me,,dhundari
mewari_bannoda,,me,rain,,me,,mewari
bagri_panjkosi,,me,rain,,me,,bagri
marwari_husangsar,,me,rain,,me,,marwari
bagri_jamal,,me,rain,,me,,bagri
marwari_bagra,,me,rain,,me,,marwari
bagri_fatehabad,,me,rain,,me,,bagri
bagri_pallu,,me,rain,,me,,bagri
dhundari_bhagatpur,,me,rain,,me,,marwari
marwari_falna,,me,rain,,me,,marwari
mewari_padarada,,me,rain,,me,,mewari
bagri_makkasar,,me,rain,,me,,bagri
marwari_degana,,me,rain,,me,,marwari
mewati_chirkana,,meha,rain,,meha,,mewati
dhundari_deladi,,meu,rain,,meu,,dhundari
dhundari_pathalvas,,meu,rain,,meu,,dhundari
bagri_old_abaddi,,mi,rain,,mi,,bagri
mewati_akera,,mija,rain,,mija,,mewati
mewati_goyla,,mije,rain,,mije,,mewati
mewati_jakhopur,,mije,rain,,mije,,mewati
mewati_chirkana,,mije,rain,,mije,,mewati
mewati_udaka,,mije,rain,,mije,,mewati
mewati_hathiya,,mije,rain,,mije,,mewati
mewati_hathiya,,mijeh,rain,,mijeh,,mewati
bagri_karnigedda,,mɛ,rain,,mɛ,,bagri
mewati_jakhopur,,mɛhe,rain,,mɛhe,,mewati
mewati_jhambaus,,mɛhe,rain,,mɛhe,,mewati
marwari_mukheri,,mɛj,rain,,mɛj,,marwari
dhundari_jorpura,,mẽ,rain,,mẽ,,dhundari
marwari_kherwa,,mẽ,rain,,mẽ,,marwari
marwari_gomat,,mẽ,rain,,mẽ,,marwari
hadothi_piplia,,paɳɪ,rain,,paɳɪ,,hadothi
mewari_jesingpura,,paɳɪpɐɖɪɾɪjo,rain,,paɳɪpɐɖɪɾɪjo,,mewari
hadothi_pakkarana,,tʃomasa,rain,,tʃomasa,,hadothi
hadothi_kelwada,,tʃomasa,rain,,tʃomasa,,hadothi
hadothi_piplia,,tʃomasɔ,rain,,tʃomasɔ,,hadothi
hadothi_shyampura,,tʃɐʊmaso,rain,,tʃɐʊmaso,,hadothi
mewari_bhunyakhedi,,vɐɾʃat̪,rain,,vɐɾʃat̪,,mewari
bagri_sardarsahar,,wəɾʂɑ,rain,,wəɾʂɑ,,bagri
hadothi_gothda,,ɖiɾkhɛ,rain,,ɖiɾkhɛ,,hadothi
mewari_gorana,,ʋaɾkhɐ,rain,,ʋaɾkhɐ,,mewari
mewari_sangad,,ʋaɾkhɐ,rain,,ʋaɾkhɐ,,mewari
mewari_basad,,ʋɐɾka,rain,,ʋɐɾka,,mewari
mewari_padarada,,ʋɐɾkɐ,rain,,ʋɐɾkɐ,,mewari
mewari_dindoli,,ʋɐɾkɐ,rain,,ʋɐɾkɐ,,mewari
mewari_dholpura,,ʋɐɾkɐ,rain,,ʋɐɾkɐ,,mewari
