Koch,,sagu,sky,,sagu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 42, wordlist item 1, site b Nokshi]",,,silkochbd2011:i001:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,pʰai̯na,to come,,pʰai̯na,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 173, site q Uttor Nokshi]",,,silkochbd2011:i173:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,pʰai̯na,to come,,pʰai̯na,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 173, site r Chandabhoi]",,,silkochbd2011:i173:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,nu,to sit,,nu,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 175, site b Nokshi]",,,silkochbd2011:i175:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,nu,to sit,,nu,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 175, site c Kholchanda]",,,silkochbd2011:i175:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,moʃoŋ,to sit,,moʃoŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 175, site q Uttor Nokshi]",,,silkochbd2011:i175:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,nu,to sit,,nu,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 175, site r Chandabhoi]",,,silkochbd2011:i175:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,bɛrai̯,to walk,,bɛrai̯,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 177, site b Nokshi]",,,silkochbd2011:i177:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,bɛrai̯,to walk,,bɛrai̯,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 177, site c Kholchanda]",,,silkochbd2011:i177:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,lʌdʒʌmlai̯,to walk,,lʌdʒʌmlai̯,lexical-similarity group 5,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 177, site q Uttor Nokshi]",,,silkochbd2011:i177:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,bɛrai̯,to walk,,bɛrai̯,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 177, site r Chandabhoi]",,,silkochbd2011:i177:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,pur,to fly,,pur,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 178, site b Nokshi]",,,silkochbd2011:i178:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,pu,to fly,,pu,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 178, site c Kholchanda]",,,silkochbd2011:i178:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,ora,to fly,,ora,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 178, site q Uttor Nokshi]",,,silkochbd2011:i178:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,daŋ,to enter,,daŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 179, site b Nokshi]",,,silkochbd2011:i179:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,daŋ,to enter,,daŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 179, site c Kholchanda]",,,silkochbd2011:i179:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,daŋ,to enter,,daŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 179, site q Uttor Nokshi]",,,silkochbd2011:i179:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,daŋ,to enter,,daŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 179, site r Chandabhoi]",,,silkochbd2011:i179:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,tʃasum,to kick,,tʃasum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 180, site b Nokshi]",,,silkochbd2011:i180:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,tʃasum,to kick,,tʃasum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 180, site c Kholchanda]",,,silkochbd2011:i180:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,gurei̯ aʃik,to kick,,gurei̯ aʃik,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 180, site q Uttor Nokshi]",,,silkochbd2011:i180:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,taʃum,to kick,,taʃum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 180, site r Chandabhoi]",,,silkochbd2011:i180:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,huŋ,to swim,,huŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 181, site b Nokshi]",,,silkochbd2011:i181:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,huŋ,to swim,,huŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 181, site c Kholchanda]",,,silkochbd2011:i181:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,hatrei̯,to swim,,hatrei̯,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 181, site q Uttor Nokshi]",,,silkochbd2011:i181:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,huŋ,to swim,,huŋ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 181, site r Chandabhoi]",,,silkochbd2011:i181:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,tʃai̯,to see,,tʃai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 182, site b Nokshi]",,,silkochbd2011:i182:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,tʃai̯,to see,,tʃai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 182, site c Kholchanda]",,,silkochbd2011:i182:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,tʃai̯,to see,,tʃai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 182, site q Uttor Nokshi]",,,silkochbd2011:i182:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,tʃai̯,to see,,tʃai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 182, site r Chandabhoi]",,,silkochbd2011:i182:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,natʰum,to hear,,natʰum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 183, site b Nokshi]",,,silkochbd2011:i183:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,natʰum,to hear,,natʰum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 183, site c Kholchanda]",,,silkochbd2011:i183:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,natʰim,to hear,,natʰim,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 183, site q Uttor Nokshi]",,,silkochbd2011:i183:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,natʰum,to hear,,natʰum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 53, wordlist item 183, site r Chandabhoi]",,,silkochbd2011:i183:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,ʃam,to wait,,ʃam,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 184, site b Nokshi]",,,silkochbd2011:i184:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,ʃam,to wait,,ʃam,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 184, site c Kholchanda]",,,silkochbd2011:i184:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,sam,to wait,,sam,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 184, site q Uttor Nokshi]",,,silkochbd2011:i184:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,ʃam,to wait,,ʃam,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 184, site r Chandabhoi]",,,silkochbd2011:i184:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,hɛp,to cry,,hɛp,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 185, site q Uttor Nokshi]",,,silkochbd2011:i185:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,lum,to cook,,lum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 186, site b Nokshi]",,,silkochbd2011:i186:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,lum,to cook,,lum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 186, site c Kholchanda]",,,silkochbd2011:i186:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,lum,to cook,,lum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 186, site q Uttor Nokshi]",,,silkochbd2011:i186:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,lum,to cook,,lum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 186, site r Chandabhoi]",,,silkochbd2011:i186:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,rok,to boil (water),,rok,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 187, site q Uttor Nokshi]",,,silkochbd2011:i187:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,ʃaʔ,to eat,,ʃaʔ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 188, site b Nokshi]",,,silkochbd2011:i188:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,ʃaʔ,to eat,,ʃaʔ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 188, site c Kholchanda]",,,silkochbd2011:i188:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,saʔ,to eat,,saʔ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 188, site q Uttor Nokshi]",,,silkochbd2011:i188:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,ʃaʔ,to eat,,ʃaʔ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 188, site r Chandabhoi]",,,silkochbd2011:i188:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,niŋ,to drink,,niŋ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 189, site b Nokshi]",,,silkochbd2011:i189:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,niŋ,to drink,,niŋ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 189, site c Kholchanda]",,,silkochbd2011:i189:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,sa,to drink,,sa,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 189, site q Uttor Nokshi]",,,silkochbd2011:i189:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,niŋ,to drink,,niŋ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 189, site r Chandabhoi]",,,silkochbd2011:i189:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,gai̯,to sing,,gai̯,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 190, site b Nokshi]",,,silkochbd2011:i190:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,gai̯,to sing,,gai̯,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 190, site c Kholchanda]",,,silkochbd2011:i190:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,ganluŋ,to sing,,ganluŋ,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 190, site q Uttor Nokshi]",,,silkochbd2011:i190:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,gai̯,to sing,,gai̯,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 190, site r Chandabhoi]",,,silkochbd2011:i190:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,mini,to laugh,,mini,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 192, site b Nokshi]",,,silkochbd2011:i192:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,mini,to laugh,,mini,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 192, site c Kholchanda]",,,silkochbd2011:i192:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,mimin,to laugh,,mimin,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 192, site q Uttor Nokshi]",,,silkochbd2011:i192:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,mini,to laugh,,mini,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 192, site r Chandabhoi]",,,silkochbd2011:i192:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,bar,to speak,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 193, site b Nokshi]",,,silkochbd2011:i193:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,bar,to speak,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 193, site c Kholchanda]",,,silkochbd2011:i193:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,bar,to speak,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 193, site q Uttor Nokshi]",,,silkochbd2011:i193:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,bar,to speak,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 193, site r Chandabhoi]",,,silkochbd2011:i193:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,tʰarman,to know,,tʰarman,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 195, site b Nokshi]",,,silkochbd2011:i195:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,tʰarman,to know,,tʰarman,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 195, site c Kholchanda]",,,silkochbd2011:i195:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,dʒana,to know,,dʒana,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 195, site q Uttor Nokshi]",,,silkochbd2011:i195:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,tʰarman,to know,,tʰarman,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 195, site r Chandabhoi]",,,silkochbd2011:i195:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,wandalai̯,to forget,,wandalai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 196, site c Kholchanda]",,,silkochbd2011:i196:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,mon hara,to forget,,mon hara,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 196, site q Uttor Nokshi]",,,silkochbd2011:i196:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dʒu,to sleep,,dʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 197, site b Nokshi]",,,silkochbd2011:i197:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,dʒu,to sleep,,dʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 197, site c Kholchanda]",,,silkochbd2011:i197:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,dʒu,to sleep,,dʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 197, site q Uttor Nokshi]",,,silkochbd2011:i197:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dʒu,to sleep,,dʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 197, site r Chandabhoi]",,,silkochbd2011:i197:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,hopon nukra,to dream,,hopon nukra,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 198, site q Uttor Nokshi]",,,silkochbd2011:i198:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,banai̯,to make,,banai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 199, site b Nokshi]",,,silkochbd2011:i199:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,banai̯,to make,,banai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 199, site c Kholchanda]",,,silkochbd2011:i199:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,tuɛr nak,to make,,tuɛr nak,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 199, site q Uttor Nokshi]",,,silkochbd2011:i199:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,banai̯,to make,,banai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 54, wordlist item 199, site r Chandabhoi]",,,silkochbd2011:i199:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,kam lau̯,to work,,kam lau̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 200, site b Nokshi]",,,silkochbd2011:i200:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,kam lau̯,to work,,kam lau̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 200, site c Kholchanda]",,,silkochbd2011:i200:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,kam lau̯,to work,,kam lau̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 200, site q Uttor Nokshi]",,,silkochbd2011:i200:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,kam lau̯,to work,,kam lau̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 200, site r Chandabhoi]",,,silkochbd2011:i200:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,kʰɛl,to play,,kʰɛl,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 201, site b Nokshi]",,,silkochbd2011:i201:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,kʰɛl,to play,,kʰɛl,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 201, site c Kholchanda]",,,silkochbd2011:i201:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,kʰɛla,to play,,kʰɛla,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 201, site q Uttor Nokshi]",,,silkochbd2011:i201:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,kʰɛl,to play,,kʰɛl,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 201, site r Chandabhoi]",,,silkochbd2011:i201:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,baʃa,to dance,,baʃa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 202, site b Nokshi]",,,silkochbd2011:i202:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,baʃa,to dance,,baʃa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 202, site c Kholchanda]",,,silkochbd2011:i202:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,buʃuk,to dance,,buʃuk,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 202, site q Uttor Nokshi]",,,silkochbd2011:i202:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,baʃa,to dance,,baʃa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 202, site r Chandabhoi]",,,silkochbd2011:i202:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dʌmpʰai̯,to throw,,dʌmpʰai̯,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 203, site q Uttor Nokshi]",,,silkochbd2011:i203:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,pai̯,to lift,,pai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 204, site b Nokshi]",,,silkochbd2011:i204:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,pai̯,to lift,,pai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 204, site c Kholchanda]",,,silkochbd2011:i204:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,pai̯,to lift,,pai̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 55, wordlist item 204, site q Uttor Nokshi]",,,silkochbd2011:i204:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
