bagri_loonkansar,992,hu,I (1st singular),,hu,,bagri
mewati_hathiya,5523,d̪ɐgɖa,path,,d̪ɐgɖa,,mewati
mewati_akera,5523,d̪ɐgəɖa,path,,d̪ɐgəɖa,,mewati
mewati_jakhopur,4009,geil,path,,geil,,mewati
mewari_godra,4009,gejɭo,path,,gejɭo,,mewari
mewati_akera,4009,gel,path,,gel,,mewati
mewati_jakhopur,4009,gel,path,,gel,,mewati
hadothi_kelwada,4009,gel,path,,gel,,hadothi
hadothi_pakkarana,4009,gela,path,,gela,,hadothi
dhundari_deladi,4009,gela,path,,gela,,dhundari
hadothi_piplia,4009,gela,path,,gela,,hadothi
hadothi_silori,4009,gellɐ,path,,gellɐ,,hadothi
hadothi_gothda,4009,gellɔ,path,,gellɔ,,hadothi
dhundari_bhagatpur,4009,gellɔ,path,,gellɔ,,marwari
mewari_jesingpura,4009,gelo,path,,gelo,,mewari
hadothi_devpura,4009,gelɐ,path,,gelɐ,,hadothi
mewari_bhunyakhedi,4009,gelɐ,path,,gelɐ,,mewari
marwari_degana,4009,gelɔ,path,,gelɔ,,marwari
hadothi_piplia,4009,gelɔ,path,,gelɔ,,hadothi
dhundari_jorpura,4009,gelɔ,path,,gelɔ,,dhundari
dhundari_chalkoi,4009,gelɔ,path,,gelɔ,,marwari
dhundari_badagaon,4009,gelɔ,path,,gelɔ,,dhundari
hadothi_shyampura,4009,gelɔ,path,,gelɔ,,hadothi
mewari_kannouj,4009,gelɔ,path,,gelɔ,,mewari
dhundari_deladi,4009,gelɔ,path,,gelɔ,,dhundari
dhundari_bamore,4009,gelɔ,path,,gelɔ,,dhundari
hadothi_devpura,4009,gelɔ,path,,gelɔ,,hadothi
hadothi_kawai,4009,gelɔ,path,,gelɔ,,hadothi
mewari_kalgav,4009,gelːa,path,,gelːa,,mewari
mewari_pathera,4009,gelːa,path,,gelːa,,mewari
mewari_padarada,4009,gelːɐ,path,,gelːɐ,,mewari
dhundari_pathalvas,4009,gelːɔ,path,,gelːɔ,,dhundari
hadothi_patera,4009,gelːɔ,path,,gelːɔ,,hadothi
mewari_sangad,4009,gelːɔ,path,,gelːɔ,,mewari
mewari_bannoda,4009,gelːɔ,path,,gelːɔ,,mewari
mewari_dholpura,4009,gelːɔ,path,,gelːɔ,,mewari
mewari_eklingpura,4009,gelːɔ,path,,gelːɔ,,mewari
mewari_basad,4009,gelːɔ,path,,gelːɔ,,mewari
mewari_hurda,4009,gelːɔ,path,,gelːɔ,,mewari
mewari_kalnsas,4009,gelːɔ,path,,gelːɔ,,mewari
dhundari_bhagatpur,4009,gelːɔ,path,,gelːɔ,,dhundari
marwari_husangsar,4009,geɭo,path,,geɭo,,marwari
mewari_gorana,4009,geɭo,path,,geɭo,,mewari
dhundari_badagaon,4009,gɔa,path,,gɔa,,dhundari
dhundari_badagaon,4009,gɔa,path,,gɔa,,marwari
mewati_gulpeda,4009,gɛjel,path,,gɛjel,,mewati
dhundari_bamore,4009,gɛlɔ,path,,gɛlɔ,,dhundari
dhundari_chalkoi,4009,gɛlɔ,path,,gɛlɔ,,dhundari
mewari_kishanji,4009,gɛlːa,path,,gɛlːa,,mewari
mewari_dindoli,4009,gɛlːo,path,,gɛlːo,,mewari
mewari_khor,4009,gɛlːo,path,,gɛlːo,,mewari
hadothi_shyampura,5523,gɛɖaɾ,path,,gɛɖaɾ,?,hadothi
hadothi_gothda,5523,gɛɖaɾ,path,,gɛɖaɾ,?,hadothi
hadothi_silori,5523,gɛɖaɾ,path,,gɛɖaɾ,?,hadothi
hadothi_devpura,5523,gɛɖaɾ,path,,gɛɖaɾ,?,hadothi
marwari_bagra,,heɾijɔ,path,,heɾijɔ,,marwari
mewari_ajmer,10071,maɾɐg,path,,maɾɐg,,mewari
marwari_mukheri,10071,maɾɐg,path,,maɾɐg,,marwari
marwari_falna,10071,maɾɐg,path,,maɾɐg,,marwari
marwari_gomat,10071,maɾɐg,path,,maɾɐg,,marwari
mewari_khor,10071,maɾɐg,path,,maɾɐg,,mewari
bagri_mannaksar,10071,mɑɾ,path,,mɑɾ,,bagri
marwari_fatehgarh,10071,mʌɾg,path,,mʌɾg,,marwari
marwari_husangsar,10071,mʌɾg,path,,mʌɾg,,marwari
marwari_degana,10071,mʌɾʌg,path,,mʌɾʌg,,marwari
marwari_husangsar,10071,mʌɾʌg,path,,mʌɾʌg,,marwari
hadothi_silori,7766,pɐgɖɐŋdi,path,,pɐgɖɐŋdi,,hadothi
mewari_khor,7766,pɐgɖɐɳɖi,path,,pɐgɖɐɳɖi,,mewari
mewati_jhambaus,,rahi,path,,rahi,,mewati
marwari_degana,e43,rɐst̪ɔ,path,,rɐst̪ɔ,,marwari
mewati_akera,12269,saɖɐk,path,,saɖɐk,,mewati
bagri_fatehabad,e44,ɾa,path,,ɾa,,bagri
bagri_mirzawala,e44,ɾa,path,,ɾa,,bagri
bagri_panjkosi,e44,ɾa,path,,ɾa,,bagri
bagri_pallu,e44,ɾa,path,,ɾa,,bagri
bagri_lakjikirani,e44,ɾa,path,,ɾa,,bagri
bagri_makkasar,e44,ɾa,path,,ɾa,,bagri
bagri_jamal,e44,ɾa,path,,ɾa,,bagri
bagri_old_abaddi,e44,ɾa,path,,ɾa,,bagri
bagri_karnigedda,e44,ɾa,path,,ɾa,,bagri
bagri_loonkansar,e44,ɾa,path,,ɾa,,bagri
marwari_kherwa,e43,ɾast̪ɔ,path,,ɾast̪ɔ,,marwari
mewati_akera,10816,ɾet̪ɐ,sand,,ɾet̪ɐ,,mewati
mewati_hathiya,10816,ɾet̪ɔ,sand,,ɾet̪ɔ,,mewati
mewati_chirkana,10816,ɾet̪ɔ,sand,,ɾet̪ɔ,,mewati
dhundari_badagaon,e44,ɾɐ,path,,ɾɐ,,marwari
bagri_sardarsahar,e43,ɾɛst̪ɔ,path,,ɾɛst̪ɔ,,bagri
mewati_gulpeda,10816,ɾɛt̪,sand,,ɾɛt̪,,mewati
mewati_udaka,10816,ɾɛt̪,sand,,ɾɛt̪,,mewati
mewati_jhambaus,10816,ɾɛt̪,sand,,ɾɛt̪,,mewati
mewati_akera,10816,ɾ̪et̪,sand,,ɾ̪et̪,,mewati
mewari_kannouj,,d̪ɐst̪a,pestle,,d̪ɐst̪a,,mewari
mewari_basad,4417,gɦɐʈːi,pestle,,gɦɐʈːi,,mewari
mewari_bhunyakhedi,12311,hamela,pestle,,hamela,?,mewari
marwari_falna,12311,hobeɭa,pestle,,hobeɭa,?,marwari
mewari_khor,12311,homəlo,pestle,,homəlo,?,mewari
marwari_bagra,12311,hɔbɪlɔ,pestle,,hɔbɪlɔ,?,marwari
bagri_mannaksar,,keːnɑ,pestle,,keːnɑ,,bagri
marwari_mukheri,,khɔna,pestle,,khɔna,,marwari
marwari_fatehgarh,,khɔɾʌɳɔ,pestle,,khɔɾʌɳɔ,,marwari
mewari_kannouj,10223,musla,pestle,,musla,,mewari
dhundari_bamore,10223,musɐl,pestle,,musɐl,,dhundari
mewari_godra,10223,musɐl,pestle,,musɐl,,mewari
mewari_kalnsas,10223,musɐl,pestle,,musɐl,,mewari
dhundari_badagaon,10223,musɐl,pestle,,musɐl,,marwari
hadothi_devpura,10223,musɐɭ,pestle,,musɐɭ,,hadothi
marwari_degana,10223,musɐɭ,pestle,,musɐɭ,,marwari
mewati_goyla,10223,musɐɭ,pestle,,musɐɭ,,mewati
mewati_chirkana,10223,musɐɭ,pestle,,musɐɭ,,mewati
marwari_mukheri,10223,musɐɭ,pestle,,musɐɭ,,marwari
mewari_kishanji,10223,musɐɭ,pestle,,musɐɭ,,mewari
bagri_lakjikirani,10223,musɐɭ,pestle,,musɐɭ,,bagri
marwari_kherwa,10223,musɐɭ,pestle,,musɐɭ,,marwari
hadothi_kawai,10223,musɐɭ,pestle,,musɐɭ,,hadothi
hadothi_silori,10223,musɐɭ,pestle,,musɐɭ,,hadothi
bagri_fatehabad,10223,musɐɭ,pestle,,musɐɭ,,bagri
bagri_panjkosi,10223,musɐɭ,pestle,,musɐɭ,,bagri
mewari_sangad,10223,musɐɭ,pestle,,musɐɭ,,mewari
mewati_jhambaus,10223,musɐɭ,pestle,,musɐɭ,,mewati
bagri_old_abaddi,10223,musɐɭ,pestle,,musɐɭ,,bagri
mewati_hathiya,10223,musɐɭ,pestle,,musɐɭ,,mewati
bagri_mirzawala,10223,musɐɭ,pestle,,musɐɭ,,bagri
hadothi_patera,10223,musɐɭ,pestle,,musɐɭ,,hadothi
dhundari_pathalvas,10223,musɐɭ,pestle,,musɐɭ,,dhundari
mewati_jakhopur,10223,musɐɭ,pestle,,musɐɭ,,mewati
mewati_gulpeda,10223,musɐɭ,pestle,,musɐɭ,,mewati
bagri_jamal,10223,musɐɭ,pestle,,musɐɭ,,bagri
bagri_sardarsahar,10223,musɐɭ,pestle,,musɐɭ,,bagri
marwari_husangsar,10223,musɐɭ,pestle,,musɐɭ,,marwari
bagri_makkasar,10223,musɐɭ,pestle,,musɐɭ,,bagri
dhundari_chalkoi,10223,musɐɭ,pestle,,musɐɭ,,marwari
bagri_pallu,10223,musɐɭ,pestle,,musɐɭ,,bagri
mewari_ajmer,10223,musɐɭ,pestle,,musɐɭ,,mewari
mewati_udaka,10223,musɐɭ,pestle,,musɐɭ,,mewati
hadothi_gothda,10223,musɐɭ,pestle,,musɐɭ,,hadothi
hadothi_shyampura,10223,musɐɭ,pestle,,musɐɭ,,hadothi
bagri_loonkansar,10223,musɐɭ,pestle,,musɐɭ,,bagri
bagri_karnigedda,10223,musɐɭ,pestle,,musɐɭ,,bagri
hadothi_pakkarana,10223,musɐɭ,pestle,,musɐɭ,,hadothi
mewari_pathera,10223,musɐɭi,pestle,,musɐɭi,,mewari
dhundari_bhagatpur,10223,musɐɭə,pestle,,musɐɭə,,marwari
mewati_akera,10223,musɐɭɨ,pestle,,musɐɭɨ,,mewati
mewati_gulpeda,10223,musɐɽ,pestle,,musɐɽ,,mewati
hadothi_kelwada,10223,musɐɾ,pestle,,musɐɾ,,hadothi
mewari_eklingpura,10223,musəɭo,pestle,,musəɭo,,mewari
mewari_hurda,10223,musɭa,pestle,,musɭa,,mewari
mewari_kalgav,10223,musɭa,pestle,,musɭa,,mewari
mewari_kalgav,10223,musɭi,pestle,,musɭi,,mewari
hadothi_piplia,10223,musɭɔ,pestle,,musɭɔ,,hadothi
dhundari_badagaon,10223,musʌl,pestle,,musʌl,,dhundari
dhundari_chalkoi,10223,musʌɭ,pestle,,musʌɭ,,dhundari
dhundari_bamore,10223,musʌɭə,pestle,,musʌɭə,,dhundari
dhundari_deladi,10223,musʌɭə,pestle,,musʌɭə,,dhundari
dhundari_bhagatpur,10223,musʌɭɨ,pestle,,musʌɭɨ,,dhundari
mewari_dindoli,10223,mutʃɭo,pestle,,mutʃɭo,,mewari
mewari_jesingpura,10223,muɖo,pestle,,muɖo,,mewari
mewari_bannoda,10223,muɭa,pestle,,muɭa,,mewari
mewari_gorana,10223,muɭa,pestle,,muɭa,,mewari
mewari_khor,10223,muɭjo,pestle,,muɭjo,,mewari
mewari_sangad,10223,muɭu,pestle,,muɭu,,mewari
mewari_padarada,10223,muɭɔ,pestle,,muɭɔ,,mewari
mewari_dindoli,10223,muɭɔ,pestle,,muɭɔ,,mewari
mewari_bannoda,10223,muɭɔ,pestle,,muɭɔ,,mewari
dhundari_jorpura,10223,mũsʌɭi,pestle,,mũsʌɭi,,dhundari
dhundari_jorpura,10223,mũsʌɭə,pestle,,mũsʌɭə,,dhundari
marwari_gomat,10223,mɔhʌːɨ,pestle,,mɔhʌːɨ,,marwari
mewari_dholpura,10223,mʊɭa,pestle,,mʊɭa,,mewari
mewari_dholpura,1388,allu,potato,,allu,,mewari
mewari_dindoli,1388,allu,potato,,allu,,mewari
dhundari_badagaon,1388,allu,potato,,allu,,marwari
hadothi_piplia,1388,allu,potato,,allu,,hadothi
mewari_kalgav,1388,alu,potato,,alu,,mewari
dhundari_chalkoi,1388,alu,potato,,alu,,dhundari
marwari_husangsar,1388,alu,potato,,alu,,marwari
dhundari_badagaon,1388,alu,potato,,alu,,dhundari
hadothi_patera,1388,alu,potato,,alu,,hadothi
hadothi_shyampura,1388,alu,potato,,alu,,hadothi
mewari_ajmer,1388,alu,potato,,alu,,mewari
marwari_gomat,1388,alu,potato,,alu,,marwari
mewari_kalnsas,1388,alu,potato,,alu,,mewari
hadothi_silori,1388,alu,potato,,alu,,hadothi
dhundari_deladi,1388,alu,potato,,alu,,dhundari
dhundari_pathalvas,1388,alu,potato,,alu,,dhundari
mewati_jhambaus,1388,alu,potato,,alu,,mewati
dhundari_chalkoi,1388,alu,potato,,alu,,marwari
marwari_degana,1388,alu,potato,,alu,,marwari
mewari_hurda,1388,alu,potato,,alu,,mewari
hadothi_devpura,1388,alu,potato,,alu,,hadothi
mewari_kannouj,1388,alu,potato,,alu,,mewari
mewari_jesingpura,1388,alu,potato,,alu,,mewari
mewari_basad,1388,alu,potato,,alu,,mewari
mewari_pathera,1388,alu,potato,,alu,,mewari
mewari_sangad,1388,alu,potato,,alu,,mewari
dhundari_bamore,1388,alu,potato,,alu,,dhundari
mewari_bannoda,1388,alu,potato,,alu,,mewari
hadothi_kelwada,1388,alu,potato,,alu,,hadothi
marwari_mukheri,1388,alu,potato,,alu,,marwari
mewari_godra,1388,alu,potato,,alu,,mewari
hadothi_kawai,1388,alu,potato,,alu,,hadothi
mewari_padarada,1388,alu,potato,,alu,,mewari
hadothi_pakkarana,1388,alu,potato,,alu,,hadothi
hadothi_gothda,1388,alu,potato,,alu,,hadothi
marwari_kherwa,1388,alu,potato,,alu,,marwari
mewari_kishanji,1388,alu,potato,,alu,,mewari
mewari_eklingpura,1388,alu,potato,,alu,,mewari
mewari_khor,1388,alu,potato,,alu,,mewari
dhundari_jorpura,1388,alu,potato,,alu,,dhundari
mewari_gorana,1388,al̪u,potato,,al̪u,,mewari
mewati_gulpeda,1388,aɭu,potato,,aɭu,,mewati
mewati_akera,1388,aɭu,potato,,aɭu,,mewati
marwari_bagra,1388,aɭu,potato,,aɭu,,marwari
mewati_udaka,1388,aɭu,potato,,aɭu,,mewati
marwari_falna,1388,aɭu,potato,,aɭu,,marwari
marwari_fatehgarh,1388,aɭu,potato,,aɭu,,marwari
mewati_jakhopur,1388,aɭu,potato,,aɭu,,mewati
mewati_chirkana,1388,aɭu,potato,,aɭu,,mewati
mewati_hathiya,1388,aɭu,potato,,aɭu,,mewati
mewati_goyla,1388,aɭu,potato,,aɭu,,mewati
dhundari_bhagatpur,1388,ɐllu,potato,,ɐllu,,marwari
dhundari_bhagatpur,1388,ɐlu,potato,,ɐlu,,marwari
mewari_bhunyakhedi,1388,ɑlu,potato,,ɑlu,,mewari
bagri_old_abaddi,1388,ɑlu,potato,,ɑlu,,bagri
bagri_karnigedda,1388,ɑlu,potato,,ɑlu,,bagri
bagri_fatehabad,1388,ɑlu,potato,,ɑlu,,bagri
bagri_mirzawala,1388,ɑlu,potato,,ɑlu,,bagri
bagri_makkasar,1388,ɑlu,potato,,ɑlu,,bagri
bagri_lakjikirani,1388,ɑlu,potato,,ɑlu,,bagri
bagri_pallu,1388,ɑlu,potato,,ɑlu,,bagri
bagri_panjkosi,1388,ɑlu,potato,,ɑlu,,bagri
bagri_loonkansar,1388,ɑlu,potato,,ɑlu,,bagri
bagri_jamal,1388,ɑlu,potato,,ɑlu,,bagri
bagri_sardarsahar,1388,ɑlu,potato,,ɑlu,,bagri
bagri_mannaksar,1388,ɑlu,potato,,ɑlu,,bagri
dhundari_bhagatpur,1388,ʌllu,potato,,ʌllu,,dhundari
dhundari_bhagatpur,1388,ʌlu,potato,,ʌlu,,dhundari
mewati_jhambaus,e45,baɾiʃ,rain,,baɾiʃ,,mewati
hadothi_shyampura,e45,baɾ̪ɪs,rain,,baɾ̪ɪs,,hadothi
bagri_makkasar,11392,biɾka,rain,,biɾka,,bagri
bagri_pallu,11392,biɾka,rain,,biɾka,,bagri
mewari_godra,11392,biɾkhɐ,rain,,biɾkhɐ,,mewari
mewari_hurda,11392,bɐrkha,rain,,bɐrkha,,mewari
mewari_khor,11392,bɐrkha,rain,,bɐrkha,,mewari
hadothi_devpura,e45,bɐɾiʃ,rain,,bɐɾiʃ,,hadothi
mewari_kalnsas,11392,bɐɾkha,rain,,bɐɾkha,,mewari
hadothi_gothda,11392,bɐɾkha,rain,,bɐɾkha,,hadothi
mewari_padarada,11392,bɐɾkha,rain,,bɐɾkha,,mewari
hadothi_patera,11392,bɐɾkha,rain,,bɐɾkha,,hadothi
mewari_kishanji,11392,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_pathera,11392,bɐɾkha,rain,,bɐɾkha,,mewari
hadothi_silori,11392,bɐɾkha,rain,,bɐɾkha,,hadothi
mewari_kalgav,11392,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_kannouj,11392,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_godra,11392,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_eklingpura,11392,bɐɾkha,rain,,bɐɾkha,,mewari
mewari_gorana,11392,bɐɾkhɐ,rain,,bɐɾkhɐ,,mewari
mewari_dindoli,11392,bɐɾkɐ,rain,,bɐɾkɐ,,mewari
hadothi_kelwada,11392,bɐɾs,rain,,bɐɾs,,hadothi
hadothi_kelwada,11398,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_kawai,11398,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_piplia,11398,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_pakkarana,11398,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_patera,11398,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
hadothi_shyampura,11398,bɐɾsat̪,rain,,bɐɾsat̪,,hadothi
mewati_akera,11398,bɐɾsat̪,rain,,bɐɾsat̪,,mewati
dhundari_badagaon,11398,bɐɾʃat̪,rain,,bɐɾʃat̪,,marwari
mewari_khor,11398,bɐɾʃat̪,rain,,bɐɾʃat̪,,mewari
marwari_degana,11392,bɐɾʃat̪,rain,,bɐɾʃat̪,,marwari
dhundari_bhagatpur,11392,bɛɾkhɐ,rain,,bɛɾkhɐ,,dhundari
dhundari_bhagatpur,11392,bɛɾkhɐ,rain,,bɛɾkhɐ,,marwari
dhundari_chalkoi,11392,bɪɾkha,rain,,bɪɾkha,,dhundari
marwari_fatehgarh,11392,bɪɾkhɐ,rain,,bɪɾkhɐ,,marwari
mewari_ajmer,11392,bɪɾkhɐ,rain,,bɪɾkhɐ,,mewari
dhundari_bhagatpur,11392,bɪɾkhɐ,rain,,bɪɾkhɐ,,marwari
dhundari_chalkoi,11392,bɪɾkhɐ,rain,,bɪɾkhɐ,,marwari
dhundari_bhagatpur,11392,bɪɾkhʌ,rain,,bɪɾkhʌ,,dhundari
dhundari_bamore,11392,bʌɾkha,rain,,bʌɾkha,,dhundari
dhundari_badagaon,11398,bʌɾʃat̪,rain,,bʌɾʃat̪,,dhundari
mewati_gulpeda,10302,mah,rain,,mah,,mewati
mewati_gulpeda,10302,majah,rain,,majah,,mewati
bagri_lakjikirani,10302,me,rain,,me,,bagri
marwari_fatehgarh,10302,me,rain,,me,,marwari
dhundari_chalkoi,10302,me,rain,,me,,dhundari
marwari_mukheri,10302,me,rain,,me,,marwari
bagri_loonkansar,10302,me,rain,,me,,bagri
mewari_khor,10302,me,rain,,me,,mewari
bagri_mirzawala,10302,me,rain,,me,,bagri
bagri_sardarsahar,10302,me,rain,,me,,bagri
bagri_mannaksar,10302,me,rain,,me,,bagri
marwari_kherwa,10302,me,rain,,me,,marwari
dhundari_bhagatpur,10302,me,rain,,me,,dhundari
mewari_bannoda,10302,me,rain,,me,,mewari
bagri_panjkosi,10302,me,rain,,me,,bagri
marwari_husangsar,10302,me,rain,,me,,marwari
bagri_jamal,10302,me,rain,,me,,bagri
marwari_bagra,10302,me,rain,,me,,marwari
bagri_fatehabad,10302,me,rain,,me,,bagri
bagri_pallu,10302,me,rain,,me,,bagri
dhundari_bhagatpur,10302,me,rain,,me,,marwari
marwari_falna,10302,me,rain,,me,,marwari
mewari_padarada,10302,me,rain,,me,,mewari
bagri_makkasar,10302,me,rain,,me,,bagri
marwari_degana,10302,me,rain,,me,,marwari
mewati_chirkana,10302,meha,rain,,meha,,mewati
dhundari_deladi,10302,meu,rain,,meu,,dhundari
dhundari_pathalvas,10302,meu,rain,,meu,,dhundari
bagri_old_abaddi,10302,mi,rain,,mi,,bagri
mewati_akera,10302,mija,rain,,mija,,mewati
mewati_goyla,10302,mije,rain,,mije,,mewati
mewati_jakhopur,10302,mije,rain,,mije,,mewati
mewati_chirkana,10302,mije,rain,,mije,,mewati
mewati_udaka,10302,mije,rain,,mije,,mewati
mewati_hathiya,10302,mije,rain,,mije,,mewati
mewati_hathiya,10302,mijeh,rain,,mijeh,,mewati
bagri_karnigedda,10302,mɛ,rain,,mɛ,,bagri
mewati_jakhopur,10302,mɛhe,rain,,mɛhe,,mewati
mewati_jhambaus,10302,mɛhe,rain,,mɛhe,,mewati
marwari_mukheri,10302,mɛj,rain,,mɛj,,marwari
dhundari_jorpura,10302,mẽ,rain,,mẽ,,dhundari
marwari_kherwa,10302,mẽ,rain,,mẽ,,marwari
marwari_gomat,10302,mẽ,rain,,mẽ,,marwari
hadothi_piplia,8082,paɳɪ,rain,,paɳɪ,,hadothi
mewari_jesingpura,,paɳɪpɐɖɪɾɪjo,rain,,paɳɪpɐɖɪɾɪjo,,mewari
hadothi_pakkarana,4616,tʃomasa,rain,,tʃomasa,,hadothi
hadothi_kelwada,4616,tʃomasa,rain,,tʃomasa,,hadothi
hadothi_piplia,4616,tʃomasɔ,rain,,tʃomasɔ,,hadothi
hadothi_shyampura,4616,tʃɐʊmaso,rain,,tʃɐʊmaso,,hadothi
mewari_bhunyakhedi,11398,vɐɾʃat̪,rain,,vɐɾʃat̪,,mewari
bagri_sardarsahar,,wəɾʂɑ,rain,,wəɾʂɑ,,bagri
hadothi_gothda,,ɖiɾkhɛ,rain,,ɖiɾkhɛ,,hadothi
mewari_gorana,11392,ʋaɾkhɐ,rain,,ʋaɾkhɐ,,mewari
mewari_sangad,11392,ʋaɾkhɐ,rain,,ʋaɾkhɐ,,mewari
mewari_basad,11392,ʋɐɾka,rain,,ʋɐɾka,,mewari
mewari_padarada,11392,ʋɐɾkɐ,rain,,ʋɐɾkɐ,,mewari
mewari_dindoli,11392,ʋɐɾkɐ,rain,,ʋɐɾkɐ,,mewari
mewari_dholpura,11392,ʋɐɾkɐ,rain,,ʋɐɾkɐ,,mewari
hadothi_piplia,11497,bɐjɾɔ,wind,,bɐjɾɔ,,hadothi
hadothi_silori,11497,bajɾa,wind,,bajɾa,,hadothi
hadothi_gothda,11497,bajɾɔ,wind,,bajɾɔ,,hadothi
hadothi_shyampura,11497,baɭə,wind,,baɭə,,hadothi
hadothi_kawai,11497,baɭə,wind,,baɭə,,hadothi
hadothi_devpura,11497,baɭə,wind,,baɭə,,hadothi
hadothi_silori,11497,baɭə,wind,,baɭə,,hadothi
hadothi_patera,11497,baɭə,wind,,baɭə,,hadothi
hadothi_pakkarana,11497,baɭə,wind,,baɭə,,hadothi
hadothi_kelwada,11497,bjaɾə,wind,,bjaɾə,,hadothi
mewari_khor,,dɦɐn̪d̪aɾ̪ijo,rainbow,,dɦɐn̪d̪aɾ̪ijo,,mewari
mewari_dholpura,,d̪ɐnnɐk,rainbow,,d̪ɐnnɐk,,mewari
mewari_gorana,,d̪ɐnnɐk,rainbow,,d̪ɐnnɐk,,mewari
mewari_bhunyakhedi,,d̪ɐnus,rainbow,,d̪ɐnus,,mewari
mewari_jesingpura,,d̪ɐnuʃ,rainbow,,d̪ɐnuʃ,,mewari
hadothi_kelwada,,d̪ɐnʊʃ tʃhɐɖa,rainbow,,d̪ɐnʊʃ tʃhɐɖa,,hadothi
mewati_gulpeda,,d̪ɦɐnus,rainbow,,d̪ɦɐnus,,mewati
mewari_bhunyakhedi,,d̪ɦɐnuʃbɑɳ,rainbow,,d̪ɦɐnuʃbɑɳ,,mewari
mewari_kalgav,,d̪ɦɐnɐk,rainbow,,d̪ɦɐnɐk,,mewari
mewari_kishanji,,d̪ɦɐnɐk,rainbow,,d̪ɦɐnɐk,,mewari
mewari_padarada,,d̪ɦɐnɐk,rainbow,,d̪ɦɐnɐk,,mewari
mewari_sangad,,d̪ɦɐnɐk,rainbow,,d̪ɦɐnɐk,,mewari
mewari_kalnsas,,d̪ɦɐnɐk,rainbow,,d̪ɦɐnɐk,,mewari
mewari_eklingpura,,d̪ɦɐnɐk,rainbow,,d̪ɦɐnɐk,,mewari
mewati_akera,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewati
mewari_basad,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewari
marwari_kherwa,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,marwari
dhundari_deladi,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,dhundari
mewari_gorana,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewari
hadothi_patera,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,hadothi
mewati_jakhopur,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewati
mewari_pathera,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewari
mewari_kannouj,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewari
mewati_udaka,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewati
dhundari_bamore,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,dhundari
mewari_sangad,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewari
hadothi_devpura,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,hadothi
mewati_hathiya,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewati
mewari_ajmer,,d̪ɦɐnʊʃ,rainbow,,d̪ɦɐnʊʃ,,mewari
hadothi_pakkarana,,d̪ɦɐnʊʃ baɳa,rainbow,,d̪ɦɐnʊʃ baɳa,,hadothi
marwari_falna,,d̪ɦʌnd̪ɦaɾijɔ,rainbow,,d̪ɦʌnd̪ɦaɾijɔ,,marwari
hadothi_pakkarana,e46,hɐʋa,wind,,hɐʋa,,hadothi
dhundari_bhagatpur,,indɾɨd̪ɐnʊɕ,rainbow,,indɾɨd̪ɐnʊɕ,,marwari
dhundari_bhagatpur,,indɾɨd̪ʌnʊɕ,rainbow,,indɾɨd̪ʌnʊɕ,,dhundari
bagri_fatehabad,,in̪d̪ɾɐd̪hɐnuʃ,rainbow,,in̪d̪ɾɐd̪hɐnuʃ,,bagri
bagri_pallu,,in̪d̪ɾɐd̪hɐnuʃ,rainbow,,in̪d̪ɾɐd̪hɐnuʃ,,bagri
bagri_loonkansar,,in̪d̪ɾɐd̪hɐnuʃ,rainbow,,in̪d̪ɾɐd̪hɐnuʃ,,bagri
bagri_mannaksar,,in̪d̪ɾɐd̪hɐnuʃ,rainbow,,in̪d̪ɾɐd̪hɐnuʃ,,bagri
bagri_jamal,,in̪d̪ɾɐd̪hɐnuʃ,rainbow,,in̪d̪ɾɐd̪hɐnuʃ,,bagri
bagri_makkasar,,in̪d̪ɾɐd̪hɐnuʃ,rainbow,,in̪d̪ɾɐd̪hɐnuʃ,,bagri
bagri_old_abaddi,,in̪d̪ɾɐd̪hɐnuʃ,rainbow,,in̪d̪ɾɐd̪hɐnuʃ,,bagri
