B,,akaʃ,sky,,akaʃ,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 1, site 0 Bangla]",,,siltripura2011:i001:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,jaʂkuː,knee,,jaʂkuː,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site r Khumulung]",,,siltripura2011:i116:r:3,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Kokborok,,jaʂu,knee,,jaʂu,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site e Pakkhipara]",,,siltripura2011:i116:e:1,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,jaʂu,knee,,jaʂu,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site m Laiphu Karbaripara]",,,siltripura2011:i116:m:1,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,jaʂuku,knee,,jaʂuku,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site p Doluchara]",,,siltripura2011:i116:p:3,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,jaʂuku,knee,,jaʂuku,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site q Satchari Tripura Basti]",,,siltripura2011:i116:q:3,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Kokborok,,jau̯ktʃudʒura,knee,,jau̯ktʃudʒura,lexical-similarity group 6,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site o Jarichandrapara]",,,siltripura2011:i116:o:1,,,,dialect:Kokborok:tripura2011-o-jarichandrapara:Jarichandrapara%20%28Phatung%29
Kokborok,,dʒaːʂku,knee,,dʒaːʂku,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site a Boro Pharangsia]",,,siltripura2011:i116:a:2,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,dʒaːʂku,knee,,dʒaːʂku,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site b Choto Madhuk]",,,siltripura2011:i116:b:2,,,,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29
Kokborok,,dʒaːʂku,knee,,dʒaːʂku,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site j Robertpara]",,,siltripura2011:i116:j:2,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,dʒaːʂku,knee,,dʒaːʂku,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site k Bethanipara]",,,siltripura2011:i116:k:2,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,dʒaːʂku,knee,,dʒaːʂku,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site l Katchaptali]",,,siltripura2011:i116:l:2,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
Garo,,dʒaʃukhu,knee,,dʒaʃukhu,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site u Gajni]",,,siltripura2011:i116:u:1,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Kokborok,,jaʂuku,knee,,jaʂuku,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site p Doluchara]",,,siltripura2011:i116:p:4,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,jaʂuku,knee,,jaʂuku,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site q Satchari Tripura Basti]",,,siltripura2011:i116:q:4,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Garo,,dʒaʔʃukhu,knee,,dʒaʔʃukhu,lexical-similarity group 8,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site v Nagar Sontosh]",,,siltripura2011:i116:v:1,,,,dialect:Garo:tripura2011-v-nagar-sontosh:Nagar%20Sontosh%20%28Chibok%29
Garo,,dʒaʃukhu,knee,,dʒaʃukhu,lexical-similarity group 8,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site u Gajni]",,,siltripura2011:i116:u:2,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Garo,,tʃakɨu̯,knee,,tʃakɨu̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 116, site w Nalchapra]",,,siltripura2011:i116:w:1,,,,dialect:Garo:tripura2011-w-nalchapra:Nalchapra%20%28A%E2%80%99tong%29
B,,pa / pɔd,foot,,pa / pɔd,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site 0 Bangla]",,,siltripura2011:i117:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site a Boro Pharangsia]",,,siltripura2011:i117:a:1,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site j Robertpara]",,,siltripura2011:i117:j:1,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site k Bethanipara]",,,siltripura2011:i117:k:1,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site l Katchaptali]",,,siltripura2011:i117:l:1,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
Kokborok,,japha,foot,,japha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site t Oldlankar]",,,siltripura2011:i117:t:1,,,,dialect:Kokborok:tripura2011-t-oldlankar:Oldlankar%20%28Riang%29
Kokborok,,dʒaphikuŋ,foot,,dʒaphikuŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site b Choto Madhuk]",,,siltripura2011:i117:b:1,,,,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29
Kokborok,,japalai ̯,foot,,japalai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site m Laiphu Karbaripara]",,,siltripura2011:i117:m:1,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,japhlai ̯,foot,,japhlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site o Jarichandrapara]",,,siltripura2011:i117:o:1,,,,dialect:Kokborok:tripura2011-o-jarichandrapara:Jarichandrapara%20%28Phatung%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site c Dolchari]",,,siltripura2011:i117:c:1,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site d Lombapara]",,,siltripura2011:i117:d:1,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site e Pakkhipara]",,,siltripura2011:i117:e:1,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site f Tongpaipara]",,,siltripura2011:i117:f:1,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site g Mildhanpara]",,,siltripura2011:i117:g:1,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site h Noimail Gutchagram]",,,siltripura2011:i117:h:1,,,,dialect:Kokborok:tripura2011-h-noimail-gutchagram:Noimail%20Gutchagram%20%28Dendak%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site i Beltolipara]",,,siltripura2011:i117:i:1,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
Kokborok,,jathɨk,foot,,jathɨk,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site n Krishna Dayalpara]",,,siltripura2011:i117:n:1,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,jathɛk,foot,,jathɛk,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site s Barbakpur]",,,siltripura2011:i117:s:1,,,,dialect:Kokborok:tripura2011-s-barbakpur:Barbakpur%20%28Mukchak%29
Kokborok,,jakuŋ,foot,,jakuŋ,lexical-similarity group 6,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site p Doluchara]",,,siltripura2011:i117:p:1,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,jakuŋ,foot,,jakuŋ,lexical-similarity group 6,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site q Satchari Tripura Basti]",,,siltripura2011:i117:q:1,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Kokborok,,jakuŋ,foot,,jakuŋ,lexical-similarity group 6,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site r Khumulung]",,,siltripura2011:i117:r:1,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Garo,,dʒaʔapha,foot,,dʒaʔapha,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site u Gajni]",,,siltripura2011:i117:u:1,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Garo,,dʒaʔpha,foot,,dʒaʔpha,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site v Nagar Sontosh]",,,siltripura2011:i117:v:1,,,,dialect:Garo:tripura2011-v-nagar-sontosh:Nagar%20Sontosh%20%28Chibok%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site a Boro Pharangsia]",,,siltripura2011:i117:a:2,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site j Robertpara]",,,siltripura2011:i117:j:2,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site k Bethanipara]",,,siltripura2011:i117:k:2,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,dʒapha,foot,,dʒapha,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site l Katchaptali]",,,siltripura2011:i117:l:2,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
Garo,,tʃaʔ,foot,,tʃaʔ,lexical-similarity group 8,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site w Nalchapra]",,,siltripura2011:i117:w:1,,,,dialect:Garo:tripura2011-w-nalchapra:Nalchapra%20%28A%E2%80%99tong%29
Kokborok,,japha,foot,,japha,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site t Oldlankar]",,,siltripura2011:i117:t:2,,,,dialect:Kokborok:tripura2011-t-oldlankar:Oldlankar%20%28Riang%29
Kokborok,,japhlai ̯,foot,,japhlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site o Jarichandrapara]",,,siltripura2011:i117:o:2,,,,dialect:Kokborok:tripura2011-o-jarichandrapara:Jarichandrapara%20%28Phatung%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site c Dolchari]",,,siltripura2011:i117:c:2,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site d Lombapara]",,,siltripura2011:i117:d:2,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site e Pakkhipara]",,,siltripura2011:i117:e:2,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site f Tongpaipara]",,,siltripura2011:i117:f:2,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site g Mildhanpara]",,,siltripura2011:i117:g:2,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site h Noimail Gutchagram]",,,siltripura2011:i117:h:2,,,,dialect:Kokborok:tripura2011-h-noimail-gutchagram:Noimail%20Gutchagram%20%28Dendak%29
Kokborok,,japlai ̯,foot,,japlai ̯,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 117, site i Beltolipara]",,,siltripura2011:i117:i:2,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
B,,haɽ,bone,,haɽ,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site 0 Bangla]",,,siltripura2011:i118:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,ɨŋkrɛi ̯,bone,,ɨŋkrɛi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site a Boro Pharangsia]",,,siltripura2011:i118:a:1,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,ɨŋkrɛi ̯,bone,,ɨŋkrɛi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site l Katchaptali]",,,siltripura2011:i118:l:1,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
Kokborok,,bɨkrɨiŋ̯,bone,,bɨkrɨiŋ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site h Noimail Gutchagram]",,,siltripura2011:i118:h:1,,,,dialect:Kokborok:tripura2011-h-noimail-gutchagram:Noimail%20Gutchagram%20%28Dendak%29
Kokborok,,bɨkrɨiŋ̯,bone,,bɨkrɨiŋ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site o Jarichandrapara]",,,siltripura2011:i118:o:1,,,,dialect:Kokborok:tripura2011-o-jarichandrapara:Jarichandrapara%20%28Phatung%29
Kokborok,,bɨkrɨŋ,bone,,bɨkrɨŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site c Dolchari]",,,siltripura2011:i118:c:1,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site d Lombapara]",,,siltripura2011:i118:d:1,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site e Pakkhipara]",,,siltripura2011:i118:e:1,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site i Beltolipara]",,,siltripura2011:i118:i:1,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site m Laiphu Karbaripara]",,,siltripura2011:i118:m:1,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site n Krishna Dayalpara]",,,siltripura2011:i118:n:1,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site p Doluchara]",,,siltripura2011:i118:p:1,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site q Satchari Tripura Basti]",,,siltripura2011:i118:q:1,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site r Khumulung]",,,siltripura2011:i118:r:1,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Kokborok,,bɛkrɛŋ,bone,,bɛkrɛŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site s Barbakpur]",,,siltripura2011:i118:s:1,,,,dialect:Kokborok:tripura2011-s-barbakpur:Barbakpur%20%28Mukchak%29
Kokborok,,bɪkrɨŋ,bone,,bɪkrɨŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site f Tongpaipara]",,,siltripura2011:i118:f:1,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
Kokborok,,bɪkrɨŋ,bone,,bɪkrɨŋ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site g Mildhanpara]",,,siltripura2011:i118:g:1,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
Kokborok,,mɨkrɛiŋ̯,bone,,mɨkrɛiŋ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site b Choto Madhuk]",,,siltripura2011:i118:b:1,,,,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29
Kokborok,,mɨkrɛiŋ̯,bone,,mɨkrɛiŋ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site j Robertpara]",,,siltripura2011:i118:j:1,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,mɨkrɛiŋ̯,bone,,mɨkrɛiŋ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site k Bethanipara]",,,siltripura2011:i118:k:1,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,mɨkrɛiŋ̯,bone,,mɨkrɛiŋ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site t Oldlankar]",,,siltripura2011:i118:t:1,,,,dialect:Kokborok:tripura2011-t-oldlankar:Oldlankar%20%28Riang%29
Garo,,gɾeŋ,bone,,gɾeŋ,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site u Gajni]",,,siltripura2011:i118:u:1,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Garo,,gɾeŋ,bone,,gɾeŋ,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site v Nagar Sontosh]",,,siltripura2011:i118:v:1,,,,dialect:Garo:tripura2011-v-nagar-sontosh:Nagar%20Sontosh%20%28Chibok%29
Garo,,kɛɾɛŋ,bone,,kɛɾɛŋ,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site w Nalchapra]",,,siltripura2011:i118:w:1,,,,dialect:Garo:tripura2011-w-nalchapra:Nalchapra%20%28A%E2%80%99tong%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site d Lombapara]",,,siltripura2011:i118:d:2,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site e Pakkhipara]",,,siltripura2011:i118:e:2,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site i Beltolipara]",,,siltripura2011:i118:i:2,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site m Laiphu Karbaripara]",,,siltripura2011:i118:m:2,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site n Krishna Dayalpara]",,,siltripura2011:i118:n:2,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site p Doluchara]",,,siltripura2011:i118:p:2,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site q Satchari Tripura Basti]",,,siltripura2011:i118:q:2,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Kokborok,,bɛkɛrɛŋ,bone,,bɛkɛrɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site r Khumulung]",,,siltripura2011:i118:r:2,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Garo,,kɛɾɛŋ,bone,,kɛɾɛŋ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 118, site w Nalchapra]",,,siltripura2011:i118:w:2,,,,dialect:Garo:tripura2011-w-nalchapra:Nalchapra%20%28A%E2%80%99tong%29
B,,tʃorbi,fat,,tʃorbi,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 119, site 0 Bangla]",,,siltripura2011:i119:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,ɨmpha,fat,,ɨmpha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 119, site a Boro Pharangsia]",,,siltripura2011:i119:a:1,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,ɨmpha,fat,,ɨmpha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 119, site b Choto Madhuk]",,,siltripura2011:i119:b:1,,,,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29
Kokborok,,ɨmpha,fat,,ɨmpha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 119, site j Robertpara]",,,siltripura2011:i119:j:1,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,ɨmpha,fat,,ɨmpha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 119, site k Bethanipara]",,,siltripura2011:i119:k:1,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,ɨmpha,fat,,ɨmpha,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 119, site l Katchaptali]",,,siltripura2011:i119:l:1,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
