Entry_Key,Page_ID,Revision,Title,PIIr_Form,POS,Gloss,PIE_Parent,Uncertain,Sanskrit,Match_Key,Candidates,Matched_CDIAL_Head,Decision,Rank,Reason,Existing_Parent,Citations
enwikt:9068658,9068658,92152314,Reconstruction:Proto-Indo-Iranian/ȷ́ʰr̥náHti,ȷ́ʰr̥náHti,verb,"to vex, torment; to be angry, upset",,,juhurāná; hṛṇīté; hṛṇi; hṛṇīyate,juhurāna; hr̥ṇīte; hr̥ṇi; hr̥ṇīyate,,,unlinked,,no CDIAL head with this spelling,,"R:ine:LIV[*?*g̑ʰeRH-¹][178]; R:ira:Cheung[*zarH2][469]; R:EWAia[HAR<sup>I</sup>][805]; R:ira:ESIJa[*gram-, *gar-m-][284-286]"
enwikt:9109251,9109251,92152295,Reconstruction:Proto-Indo-Iranian/čárHati,čárHati,verb,"to move, walk; to wander",,,cárati,carati,4686,4686,alternate,2,review:semantics — glosses do not overlap,,R:inc:EWAia[CAR¹][534-535]; R:inc:IAIL[carᶦ <nowiki>{1}</nowiki>]
enwikt:9346708,9346708,92171773,Reconstruction:Proto-Indo-Iranian/dáHtram,dáHtram,noun,"a sickle, scythe; a gift, offering",*deh₂-,,dā́tra; dātrá,dātra,6259 6260,,unlinked,,ambiguous: several CDIAL heads share this spelling,,R:inc:IAIL[dā́tra]; R:inc:IAIL[dātrá]; R:Holopainen 2019[271–272]
enwikt:9356037,9356037,92171840,Reconstruction:Proto-Indo-Iranian/uHrúš,uHrúš,noun,thigh,,yes,ūrú; aurava,ūru; aurava,2420,2420,linked,1,unique spelling match,,R:ine:IEW[1108]; R:gem:EDPG[Waþwan-][576]; R:inc:IAIL[ūrú]; R:kho:Bailey[hurā]
enwikt:9361914,9361914,92171787,Reconstruction:Proto-Indo-Iranian/HwiHwáswants,HwiHwáswants,adjective,shining forth; matutinal; dawn; the shining one,,,vivasvat,vivasvat,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[vivásvant-]
enwikt:9376181,9376181,92171812,Reconstruction:Proto-Indo-Iranian/patˢtíš,patˢtíš,noun,"a foot soldier, infantryman; a pedestrian",,,pattí,patti,7732a,7732a,linked,1,unique spelling match,,R:inc:IAIL[pattí-]
enwikt:9380958,9380958,87173347,Reconstruction:Proto-Indo-Iranian/támHaswants,támHaswants,adjective,dark,,,támasvant,tamasvant,,,unlinked,,no CDIAL head with this spelling,,
enwikt:9383616,9383616,84345239,Reconstruction:Proto-Indo-Iranian/Hárwants,Hárwants,adjective,"swift, rapid, quick; a courser, racehorse",*h₃er-,,árvant,arvant,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[árvan-]
enwikt:9386178,9386178,89255589,Reconstruction:Proto-Indo-Iranian/Hsáns,Hsáns,participle,"real, true; good",*h₁sónts,,sattamá; satī́; sánt,sattama; satī; sant,13126a,13126a,linked,1,unique spelling match,,R:inc:IAIL[sánt-]
enwikt:9427735,9427735,84286075,Reconstruction:Proto-Indo-Iranian/samHáranam,samHáranam,noun,"battle, strife",,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[samáran.a-][436]; R:ine:HCHIEL[1952]
enwikt:9450231,9450231,92171811,Reconstruction:Proto-Indo-Iranian/paprā́Ha,paprā́Ha,verb,to have filled,,,,,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*pleh₁-¹][482-83]; R:inc:IAIL[parⁱ][368-369]
enwikt:9450233,9450233,92171821,Reconstruction:Proto-Indo-Iranian/pr̥Hyátay,pr̥Hyátay,verb,to be filled,,,pūryate,pūryate,8342,8342,linked,1,unique spelling match,,R:ine:LIV[*pleh₁-¹][482-83]; R:inc:IAIL[parⁱ][368-369]; R:iir:Kummel:2000[328]
enwikt:9458864,9458864,91985236,Reconstruction:Proto-Indo-Iranian/dʰHtás,dʰHtás,verb,placed; created,[[*dʰh₁tós,,hita,hita,14091,14091,linked,1,unique spelling match,,
enwikt:9460161,9460161,92171765,Reconstruction:Proto-Indo-Iranian/bʰarȷ́ʰáyati,bʰarȷ́ʰáyati,verb,to uplift; to make strong,*bʰorǵʰéyeti,,barháyati,barhayati,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[barh]
enwikt:9460423,9460423,92171768,Reconstruction:Proto-Indo-Iranian/bʰáyHatay,bʰáyHatay,verb,to fear,,,bháyate,bʰayate,9391,9391,alternate,2,review:semantics — glosses do not overlap,,R:ine:LIV[*bʰei̯h₂-⁰]; R:inc:IAIL[bhayⁱ]
enwikt:9460426,9460426,92171767,Reconstruction:Proto-Indo-Iranian/bʰibʰáyHa,bʰibʰáyHa,verb,to be afraid,,,bibhā́ya; bibhéti,bibʰāya; bibʰeti,9241,9241,alternate,2,review:semantics — glosses do not overlap,,R:ine:LIV[*bʰei̯h₂-⁰]; R:inc:IAIL[bhayⁱ]
enwikt:9460516,9460516,76530205,Reconstruction:Proto-Indo-Iranian/bʰiHmás,bʰiHmás,noun,fear,,,bhīmá,bʰīma,9513,9513,alternate,2,review:semantics — glosses do not overlap,,
enwikt:9460520,9460520,82393620,Reconstruction:Proto-Indo-Iranian/bʰiHtás,bʰiHtás,adjective,afraid,,,bhītá,bʰīta,9511,9511,alternate,2,review:semantics — glosses do not overlap,,
enwikt:9460562,9460562,92171818,Reconstruction:Proto-Indo-Iranian/prináHti,prináHti,verb,to please,,,prīṇā́ti,prīṇāti,8980,8980,alternate,2,review:semantics — glosses do not overlap,,R:ine:LIV[*preiH-][490]; R:inc:EWAia[182]; R:ira:EDIV[*fraiH]
enwikt:9462346,9462346,92171830,Reconstruction:Proto-Indo-Iranian/stawtā́,stawtā́,noun,"praiser, one who praises",,,stotā́,stotā,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[stav-]
enwikt:9462357,9462357,92171862,Reconstruction:Proto-Indo-Iranian/ćšáyti,ćšáyti,verb,"to live, dwell",*tḱéyti,,kṣéti,kṣeti,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*tk̑ei̯-][643-644]; R:inc:IAIL[kṣay (2)]; R:ira:EDIV[*šai][370-371]
enwikt:9462366,9462366,92171835,Reconstruction:Proto-Indo-Iranian/tánHtā,tánHtā,noun,thunder,,,*tánītā; tanayitnú,tanītā; tanayitnu,,,unlinked,,no CDIAL head with this spelling,,R:xpr:DMMPP[324]; R:sog:Gharib[twntr]; R:inc:IAIL[stan<sup>(i)</sup>][472-473]
enwikt:9462389,9462389,92171859,Reconstruction:Proto-Indo-Iranian/ćáHsti,ćáHsti,verb,"to teach, instruct",,,śā́sti,śāsti,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[śās]
enwikt:9462401,9462401,92171867,Reconstruction:Proto-Indo-Iranian/ȷ́árHans,ȷ́árHans,participle,old,*ǵérh₂onts,,járant,jarant,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[járant-][247-248]; R:os:Abaev[305]
enwikt:9462418,9462418,91554899,Reconstruction:Proto-Indo-Iranian/ǰáyans,ǰáyans,participle,"victorious, winning",,,jáyat,jayat,,,unlinked,,no CDIAL head with this spelling,,
enwikt:9462425,9462425,92171865,Reconstruction:Proto-Indo-Iranian/ǰáyati,ǰáyati,verb,"to win, conquer",,,jáyati,jayati,5143,5143,alternate,2,review:semantics — glosses do not overlap,,R:inc:IAIL[jay]; R:ira:EDIV[*ǰai]
enwikt:9462460,9462460,75303595,Reconstruction:Proto-Indo-Iranian/párdatay,párdatay,verb,to be farting,*pérdetor,,párdate,pardate,7933,7933,alternate,2,review:semantics — glosses do not overlap,,
enwikt:9462463,9462463,88602666,Reconstruction:Proto-Indo-Iranian/bʰudᶻdʰás,bʰudᶻdʰás,verb,"aware, awake",*bʰudʰtós,,buddhá,buddʰa,9273-3 9276,,unlinked,,ambiguous: several CDIAL heads share this spelling,,
enwikt:9465083,9465083,92171849,Reconstruction:Proto-Indo-Iranian/wawā́ča,wawā́ča,verb,to have said,,,vavā́ca,vavāca,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*u̯ek{{smallsup|u̯}}-][673-674]; R:iir:Kummel:2000[659]; R:inc:IAIL[vac]
enwikt:9465089,9465089,92171843,Reconstruction:Proto-Indo-Iranian/uktíš,uktíš,noun,"speech, pronouncement",,,uktí,ukti,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[vac]
enwikt:9465096,9465096,92171841,Reconstruction:Proto-Indo-Iranian/uktás,uktás,adjective,"said, spoken",,,sūktá; uktá,sūkta; ukta,13545 1626,1626,linked,1,disambiguated by gloss overlap,,R:inc:IAIL[vac]
enwikt:9465100,9465100,92171792,Reconstruction:Proto-Indo-Iranian/Háwawčat,Háwawčat,verb,to say,,,ávocat,avocat,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*u̯ek{{smallsup|u̯}}-][673-674]; R:inc:IAIL[vac]
enwikt:9465118,9465118,92171870,Reconstruction:Proto-Indo-Iranian/ȷ́ʰáršati,ȷ́ʰáršati,verb,to be excited; to become stiff,,,hárṣati,harṣati,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[harṣ {1}][221-222]
enwikt:9465120,9465120,92171869,Reconstruction:Proto-Indo-Iranian/ȷ́ʰr̥šyáti,ȷ́ʰr̥šyáti,verb,to be excited,,,hṛṣyati,hr̥ṣyati,14156,14156,alternate,2,review:semantics — glosses do not overlap,,R:ine:LIV[*g̑ʰers-¹]; R:inc:IAIL[harṣ {1}][221-222]
enwikt:9465167,9465167,92171868,Reconstruction:Proto-Indo-Iranian/ȷ́ʰaršáyati,ȷ́ʰaršáyati,verb,"to cause to be excited, agitated",,,harṣáyati,harṣayati,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*g̑ʰers-¹]; R:inc:IAIL[harṣ {1}][221-222]
enwikt:9553632,9553632,90370817,Reconstruction:Proto-Indo-Iranian/tanHúš,tanHúš,adjective,thin,*ténh₂us,,tanu,tanu,14552 5654,5654,alternate,2,unique after collapsing addendum onto its main entry; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_kjw4zgj2l2df6,
enwikt:9584941,9584941,91591822,Reconstruction:Proto-Indo-Iranian/maȷ́ʰištHas,maȷ́ʰištHas,adjective,"greatest, biggest",,,mahiṣṭha,mahiṣṭʰa,9973,9973,linked,1,unique spelling match,,
enwikt:9589127,9589127,76236794,Reconstruction:Proto-Indo-Iranian/wr̥kíHs,wr̥kíHs,noun,she-wolf,*wl̥kʷíh₂s,,vṛkī́,vr̥kī,,,unlinked,,no CDIAL head with this spelling,,
enwikt:9681499,9681499,92171793,Reconstruction:Proto-Indo-Iranian/HámHas,HámHas,noun,"power, force",,,áma,ama,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[amⁱ]; R:ira:EDIV[*HamH]
enwikt:9712057,9712057,92171845,Reconstruction:Proto-Indo-Iranian/wapras,wapras,noun,"a scattered pile, mound",*h₂wep(h₁)-,,vapra,vapra,11291,11291,linked,1,unique spelling match,,"R:inc:IAIL; R:sa:EWAia[503-4, 505]; R:sa:KEWA[144, 145]; R:fa:Nourai[513]"
enwikt:9724734,9724734,92171856,Reconstruction:Proto-Indo-Iranian/ćwitrás,ćwitrás,adjective,"white, shining",*ḱwit-ró-s,,śvitra,śvitra,12772,12772,linked,1,unique spelling match,,R:ine:IEW[*k̑uei-t-][629]; R:ine:HCHIEL[1953]; R:inc:IAIL[śvitrá-]
enwikt:9837633,9837633,88460015,Reconstruction:Proto-Indo-Iranian/Hdántas,Hdántas,noun,tooth,,,dánta,danta,14593 6152,6152,alternate,2,unique after collapsing addendum onto its main entry; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_p65c4jwwle2du,
enwikt:9907137,9907137,92171804,Reconstruction:Proto-Indo-Iranian/kútas,kútas,noun,dog,,,,,,,unlinked,,no CDIAL head with this spelling,,R:iir-pro:Substrate
enwikt:9976138,9976138,88367293,Reconstruction:Proto-Indo-Iranian/(w)ŕ̥šanwants,(w)ŕ̥šanwants,adjective,having stallions,,,vṛ́ṣaṇvant,vr̥ṣaṇvant,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10017930,10017930,92171826,Reconstruction:Proto-Indo-Iranian/sambʰandʰás,sambʰandʰás,noun,"connection, joining",,,sambandhá,sambandʰa,,,unlinked,,no CDIAL head with this spelling,,R:os:Cheung:2002[29]
enwikt:10021861,10021861,89114331,Reconstruction:Proto-Indo-Iranian/sam-,sam-,prefix,"together, joint, paired",*sem-,,sam-,sam,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10095350,10095350,92171822,Reconstruction:Proto-Indo-Iranian/pátniH,pátniH,noun,"mistress, wife",*pótnih₂,,pátnī,patnī,7742,7742,linked,1,unique spelling match,,R:ine:HCHIEL[1945]; R:inc:IAIL[Proto-Indo-Iranian: patniH-]
enwikt:10139003,10139003,91393131,Reconstruction:Proto-Indo-Iranian/Háwštʰas,Háwštʰas,noun,lip,,,óṣṭha,oṣṭʰa,2563,2563,linked,1,unique spelling match,,R:inc:IAIL[óṣṭha-][354-5]
enwikt:10208529,10208529,79313452,Reconstruction:Proto-Indo-Iranian/ȷ́áwšas,ȷ́áwšas,noun,"pleasure, satisfaction; taste, liking, love",,,sajóṣa; jóṣa,sajoṣa; joṣa,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10441068,10441068,91946126,Reconstruction:Proto-Indo-Iranian/gaw-,gaw-,root,"to increase, multiply",*g⁽ʷ⁾ew-,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10441076,10441076,91255221,Reconstruction:Proto-Indo-Iranian/gawtrám,gawtrám,noun,"growth, multiplication; lineage, family",,,gotrá,gotra,4279,4279,linked,1,unique spelling match,,
enwikt:10479123,10479123,87173299,Reconstruction:Proto-Indo-Iranian/sr̥štás,sr̥štás,adjective,let go,,,sṛṣṭá,sr̥ṣṭa,13578,13578,alternate,2,review:semantics — glosses do not overlap,,
enwikt:10549396,10549396,92171844,Reconstruction:Proto-Indo-Iranian/wanćás,wanćás,noun,ceiling beam; bamboo,,yes,vaṃśá,vaṁśa,11175,11175,linked,1,unique spelling match,,R:sa:EWAia[vam̆́śá-][485]; R:inc:IAIL[vam·śá-][549-50]
enwikt:10561385,10561385,91793143,Reconstruction:Proto-Indo-Iranian/Hrákšati,Hrákšati,verb,"to protect, guard",*h₂lékseti,,rakṣati,rakṣati,10547,10547,linked,1,glosses disjoint but the article cites CDIAL,,R:CDIAL[rákṣati][611]; R:ira:Cheung[*Hraxš][196]
enwikt:10565278,10565278,87172495,Reconstruction:Proto-Indo-Iranian/ćaknáwti,ćaknáwti,verb,to be able to,,,,,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*k̂ek⁽ᵘ̯⁾-][322]; R:ira:Cheung[*sač¹][323]
enwikt:10568462,10568462,87168277,Reconstruction:Proto-Indo-Iranian/gʰarmás,gʰarmás,noun,"heat, warmth",,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[gharmá-]
enwikt:10569602,10569602,87628529,Reconstruction:Proto-Indo-Iranian/sáȷ́ʰatay,sáȷ́ʰatay,verb,"to overpower, be victorious",*séǵʰeti,,,,,,unlinked,,no CDIAL head with this spelling,,R:ira:ESIJa[*haźah-][393]; R:inc:IAIL[sah]
enwikt:10573128,10573128,88451040,Reconstruction:Proto-Indo-Iranian/Hwárdʰati,Hwárdʰati,verb,"to grow, increase",*h₁lewdʰ-,yes,vardhati,vardʰati,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[vardh]; R:ira:Cheung[*(H)u̯ard][208]
enwikt:10583668,10583668,91982346,Reconstruction:Proto-Indo-Iranian/Hángāras,Hángāras,noun,charcoal,*h₁óngʷl̥,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[áṅgāra-][31]; R:ira:ESIJa[*²ang-][167]
enwikt:10595435,10595435,88599193,Reconstruction:Proto-Indo-Iranian/Hadyá,Hadyá,adverb,today,,,adyá,adya,14208 242,242,linked,1,unique after collapsing addendum onto its main entry,,R:inc:IAIL[adyá][13]
enwikt:10606745,10606745,92171860,Reconstruction:Proto-Indo-Iranian/ćánsas,ćánsas,noun,"proclamation, declaration, judgement",,,śáṃsa,śaṁsa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[śám.sa-]
enwikt:10607826,10607826,92171785,Reconstruction:Proto-Indo-Iranian/Hsumánās,Hsumánās,adjective,well-disposed,*h₁sumenēs,,sumánas,sumanas,13491 13492,13491,linked,1,disambiguated by gloss overlap,,R:ine:Mallory:2006[338]
enwikt:10611013,10611013,92171783,Reconstruction:Proto-Indo-Iranian/HráHtriH,HráHtriH,noun,stillness; night,,,rātri,rātri,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[rā́trī-][417]
enwikt:10619767,10619767,92113467,Reconstruction:Proto-Indo-Iranian/triHćát,triHćát,numeral,thirty,*tridḱómth₂,,triṃśat,triṁśat,6015,6015,linked,1,unique spelling match,,
enwikt:10639226,10639226,91010714,Reconstruction:Proto-Indo-Iranian/ȷ́awštā́,ȷ́awštā́,noun,friend; lover,*ǵews-,,joṣṭṛ́,joṣṭr̥,5272,5272,alternate,2,review:semantics — glosses do not overlap,,R:ine:LIV[343]
enwikt:10708745,10708745,87171570,Reconstruction:Proto-Indo-Iranian/HástʰH,HástʰH,noun,bone,*h₃ésth₁,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10722198,10722198,84286453,Reconstruction:Proto-Indo-Iranian/HyáwHasam,HyáwHasam,noun,a pasture,-,,sūyávasa; yávasa,sūyavasa; yavasa,10436,10436,linked,1,glosses disjoint but the article cites CDIAL,,R:inc:IAIL[yávasa-]; R:CDIAL[yávasa]
enwikt:10736334,10736334,92171779,Reconstruction:Proto-Indo-Iranian/HrasáH,HrasáH,noun,"(flowing) liquid, fluid; moisture, wetness; sap; juice; blood; Volga; a mythical stream or primordial sea said to encircle the earth (or underworld) and skies",,,"rásā; rása; rasā́, Rasā́","rasā; rasa; rasā, ʀasā",10650,10650,linked,1,unique spelling match,,R:sa:EWAia[rása-][441–442]; R:ine:NIL[*res-][574–575]; R:sa:KEWA[rásaḥ][48]; R:inc:IAIL; R:ine:EIEC[158–159]
enwikt:10758725,10758725,91715504,Reconstruction:Proto-Indo-Iranian/dʰáHyas,dʰáHyas,adjective,"nourishing, sustaining; helping, supporting",*dʰeh₁(y)-,,gódhāyas; dhā́yas,godʰāyas; dʰāyas,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10768388,10768388,87172945,Reconstruction:Proto-Indo-Iranian/dʰáyȷ́ʰas,dʰáyȷ́ʰas,noun,,*dʰóyǵʰos,,deha,deha,14620 6557,6557,linked,1,unique after collapsing addendum onto its main entry,,
enwikt:10820148,10820148,91722095,Reconstruction:Proto-Indo-Iranian/pHtás,pHtás,participle,drunk,*ph₃tós,,pīta,pīta,8229 8230,8229,linked,1,disambiguated by gloss overlap,,R:sa:KEWA[252]
enwikt:10828305,10828305,90310101,Reconstruction:Proto-Indo-Iranian/ȷ́ʰžʰā́s,ȷ́ʰžʰā́s,noun,"the ground, earth",*dʰéǵʰōm,,kṣám; kṣá; gmā́; jmā́; jmán; kṣmā́,kṣam; kṣa; gmā; jmā; jman; kṣmā,3656,3656,linked,1,unique spelling match,,
enwikt:10830666,10830666,92171873,Reconstruction:Proto-Indo-Iranian/ȷ́ʰā́rd,ȷ́ʰā́rd,noun,heart,*ḱḗr,,,,,,unlinked,,no CDIAL head with this spelling,,R:iir:Kummel:2015
enwikt:10830951,10830951,92171763,Reconstruction:Proto-Indo-Iranian/-wants,-wants,suffix,,*-wénts,,,,,,unlinked,,no CDIAL head with this spelling,,R:iir:Lipp:2009[222]; R:ae:Brill[50]
enwikt:10833629,10833629,86162461,Reconstruction:Proto-Indo-Iranian/raHíš,raHíš,noun,"wealth, property, goods",*reh₁ís,,rái,rai,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10840518,10840518,92171797,Reconstruction:Proto-Indo-Iranian/Háȷ́ʰr̥,Háȷ́ʰr̥,noun,day,*dʰeǵʰ-,,ahar,ahar,993,993,linked,1,unique spelling match,,R:iir:Kummel:2015; R:inc:IAIL; R:sa:EWAia[ahán-][154]; R:ira:Kummel:2016[15]
enwikt:10854544,10854544,92171782,Reconstruction:Proto-Indo-Iranian/HubʰáH,HubʰáH,adjective,both,*bʰóh₁,,ubháya; ubhá,ubʰaya; ubʰa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[ubhá-][520-521]; R:ine:LIPP[124]
enwikt:10855421,10855421,84451978,Reconstruction:Proto-Indo-Iranian/Hānušákš,Hānušákš,adverb,"in due course, one after the other, one by one",,,ānuṣak,ānuṣak,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[ānus.ák]
enwikt:10882770,10882770,84662208,Reconstruction:Proto-Indo-Iranian/Hwr̥ȷ́ánam,Hwr̥ȷ́ánam,noun,"encampment, community, village, settlement",*h₁wreǵ-,,vṛjanya; vṛjána,vr̥janya; vr̥jana,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10928469,10928469,92171775,Reconstruction:Proto-Indo-Iranian/gasćáti,gasćáti,verb,"to step, go",*gʷm̥sḱéti,,gacchati,gaccʰati,3955,3955,alternate,2,review:semantics — glosses do not overlap,,R:iir:Lipp:2009[183-4]; R:ira:ESIJa[118]
enwikt:10931457,10931457,88961119,Reconstruction:Proto-Indo-Iranian/wáHr̥,wáHr̥,noun,water,*wódr̥,,vār,vār,,,unlinked,,no CDIAL head with this spelling,,
enwikt:10987964,10987964,85087222,Reconstruction:Proto-Indo-Iranian/wárčas,wárčas,noun,"vital power, energy; light, lustre, splendour, brilliance",,,varcasvat; várcas,varcasvat; varcas,11333,11333,alternate,2,review:semantics — glosses do not overlap,,
enwikt:10990467,10990467,92171789,Reconstruction:Proto-Indo-Iranian/Hyaštā́,Hyaštā́,noun,"worshipper, one who worships",,,yaṣṭṛ,yaṣṭr̥,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[yaj-]
enwikt:10999558,10999558,92171795,Reconstruction:Proto-Indo-Iranian/Háynas,Háynas,noun,"sin, crime, offense",,,énas,enas,,,unlinked,,no CDIAL head with this spelling,,R:iir-pro:Substrate
enwikt:11009594,11009594,92171799,Reconstruction:Proto-Indo-Iranian/krináHti,krináHti,verb,"to buy, purchase",*kʷrinéh₂ti,,krīṇāti,krīṇāti,3594,3594,alternate,2,review:semantics — glosses do not overlap,,R:ira:Cheung[*xraiH][446]
enwikt:11018665,11018665,92171825,Reconstruction:Proto-Indo-Iranian/pʰáynas,pʰáynas,noun,"foam, froth; saliva, mucus",,,phéna,pʰena,9108,9108,linked,1,unique spelling match,,R:ine:IEL[228]; R:iir:Lubotsky:1988[66]; R:inc:EWAia[phéna-]; R:ira:ESIJa[*faina- : fina- / *(s)paimna- : (s)pimna-]; R:ira:Palmer:2025[205–206]; R:ine:HCHIEL[571]
enwikt:11066592,11066592,88101863,Reconstruction:Proto-Indo-Iranian/mána,mána,pronoun,,,,máma,mama,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIPP[506]; R:EWAia[285]; R:ira:ESIJa[89-91]
enwikt:11067299,11067299,92171762,Reconstruction:Proto-Indo-Iranian/-ám,-ám,particle,,*-óm,,-ám,am,,,unlinked,,no CDIAL head with this spelling,,
enwikt:11067406,11067406,88031838,Reconstruction:Proto-Indo-Iranian/tuHám,tuHám,pronoun,,*túh₂,,tvám,tvam,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIPP[812]; R:ine:HCHIEL[1904]; R:xbc:Sims-Williams[270]
enwikt:11085816,11085816,91315380,Reconstruction:Proto-Indo-Iranian/asmá,asmá,pronoun,us,*n̥smé,,asmān,asmān,,,unlinked,,no CDIAL head with this spelling,,R:ine:HCHIEL[1904]; R:ine:LIPP[569]
enwikt:11088334,11088334,85777222,Reconstruction:Proto-Indo-Iranian/táwa,táwa,pronoun,,*téwe,,táva,tava,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIPP[812]; R:HCHIEL[1904]; R:EWAia[tva-¹][682-3]; R:os:Abaev[dæw][361]
enwikt:11089611,11089611,91613782,Reconstruction:Proto-Indo-Iranian/máȷ́ʰyas,máȷ́ʰyas,adjective,"bigger, greater",*méǵyōs,,mahīyas,mahīyas,9976,9976,linked,1,unique spelling match,,
enwikt:11145529,11145529,86778040,Reconstruction:Proto-Indo-Iranian/parás,parás,adverb,"beyond, on the other side",*pér,,parás,paras,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIPP[610]; R:EWAia[parás][88]; R:inc:IAIL[parás]; R:ira:ESIJa[*¹parah][153-4]; R:kho:Bailey[217]
enwikt:11161227,11161227,89276038,Reconstruction:Proto-Indo-Iranian/stabdʰás,stabdʰás,adjective,"hard, firm",,,stabdha,stabdʰa,13676,13676,alternate,2,review:semantics — glosses do not overlap,,
enwikt:11162031,11162031,90312937,Reconstruction:Proto-Indo-Iranian/Hr̥HwáraH,Hr̥HwáraH,noun,fertile land,,,,,,,unlinked,,no CDIAL head with this spelling,,R:ine:HCHIEL; R:iir:Clayton:2022[39]; R:iir:Lubotsky:1997[143]; R:ine:Kroonen:2022[12]; R:iir:Kummel:2017[286]
enwikt:11230832,11230832,92171813,Reconstruction:Proto-Indo-Iranian/payćás,payćás,adjective,"adorned, decorated",,,viśvapeśas; peśa; purupeśa,viśvapeśas; peśa; purupeśa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[peś]; R:ae:deVaan:2003[581]
enwikt:11235247,11235247,92171834,Reconstruction:Proto-Indo-Iranian/tawHás,tawHás,adjective,"strong, mighty",,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[tav{{sup|i}}]
enwikt:11235294,11235294,92171838,Reconstruction:Proto-Indo-Iranian/táwHas,táwHas,noun,"strength, might",,,tavas,tavas,,,unlinked,,no CDIAL head with this spelling,,R:ine-ana:EDIANA[1445]; R:inc:IAIL[tav{{sup|i}}]
enwikt:11235593,11235593,92171824,Reconstruction:Proto-Indo-Iranian/pŕ̥ts,pŕ̥ts,noun,"fight, struggle, battle",,,pṛtanā; pṛtanyáti; pṛtanyā; pṛtanyú; pṛt,pr̥tanā; pr̥tanyati; pr̥tanyā; pr̥tanyu; pr̥t,,,unlinked,,no CDIAL head with this spelling,,R:ine:Vijunas:2009; R:kho:Bailey[purr-]; R:ira:EDIV[*par{{sup|3}}]; R:pal:Rezai:2017[41]; R:ira:EDIV[*part]; R:ine:LIV[?*pert-]
enwikt:11247437,11247437,92171760,Reconstruction:Proto-Indo-Iranian/(H)yaȷ́ʰúš,(H)yaȷ́ʰúš,adjective,"young, youthful",,yes,yáhu,yahu,10446,10446,linked,1,unique spelling match,,R:ine:HCHIEL[1953]; R:iir:Lubotsky:1999[11]; R:os:Paluncic:2019[312]
enwikt:11311294,11311294,91037011,Reconstruction:Proto-Indo-Iranian/Hr̥Htás,Hr̥Htás,adjective,ground,,,*ṛta; *ārta,r̥ta; ārta,1337 1338,,unlinked,,ambiguous: several CDIAL heads share this spelling,,
enwikt:11316756,11316756,88653315,Reconstruction:Proto-Indo-Iranian/čyáwatay,čyáwatay,verb,"to move, go",,,,,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*k<sup>(u̯)</sup>i̯eu̯-][394]; R:ira:Cheung[*či̯au][40]
enwikt:11325033,11325033,90317445,Reconstruction:Proto-Indo-Iranian/ǰʰantā́,ǰʰantā́,noun,"one who strikes or hits; one who kills, a killer",,,hantṛ,hantr̥,13969,13969,alternate,2,review:semantics — glosses do not overlap; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_6n2lmqqppytdu,
