Item	Site_Code	PDF_Page	Printed_Page	Column	OCR_Candidate	OCR_Row_Top	OCR_Pitch	Review_Status
121	BMA	112	103	right	aub singi	418	32	unreviewed
121	BOP	112	103	right	ajub	450	32	unreviewed
121	BRA	112	103	right	ajub	482	32	unreviewed
121	BGH	112	103	right	singad	514	32	unreviewed
121	MU1	112	103	right		546	32	unreviewed
121	MU2	112	103	right	ajub	578	32	unreviewed
121	SA1	112	103	right	ajup	610	32	unreviewed
121	SBA	112	103	right	ejub	642	32	unreviewed
121	OCU	112	103	right	sang’ ja	674	32	unreviewed
122	HO1	112	103	left	1 hola	832	32	unreviewed
122	HTH	112	103	left	1 hula	864	32	unreviewed
122	HKA	112	103	left	1 hula	896	32	unreviewed
122	HKE	112	103	left	1 hola	928	32	unreviewed
122	HCH	112	103	left	1 hola	960	32	unreviewed
122	HCU	112	103	left	1 hola	992	32	unreviewed
122	HSU	112	103	left	1 hola	1024	32	unreviewed
122	HSA	112	103	left	1 hola	1056	32	unreviewed
122	HJO	112	103	left	1 hola	1088	32	unreviewed
122	HDH	112	103	left	1 hola	1120	32	unreviewed
122	HBG	112	103	left	1 hola	1152	32	unreviewed
122	HO2	112	103	left	{ hola	1184	32	unreviewed
122	HRA	112	103	left	1 hola	1216	32	unreviewed
122	HO3	112	103	left		1248	32	unreviewed
122	HOP	112	103	right	hola	832	32	unreviewed
122	HBA	112	103	right	hola	864	32	unreviewed
122	HNI	112	103	right	hola	896	32	unreviewed
122	BBG	112	103	right	1 hola	960	32	unreviewed
122	BMA	112	103	right	1 hola	992	32	unreviewed
122	BOP	112	103	right	1 hola	1024	32	unreviewed
122	BRA	112	103	right	1 hola	1056	32	unreviewed
122	BGH	112	103	right	1 hola	1088	32	unreviewed
122	MU1	112	103	right		1120	32	unreviewed
122	MU2	112	103	right	1 hola	1152	32	unreviewed
122	SA1	112	103	right	1 hola	1184	32	unreviewed
122	SBA	112	103	right	1 hala	1216	32	unreviewed
122	OCU	112	103	right	kali	1248	32	unreviewed
123	HO1	112	103	left	1 tisin	1403	32	unreviewed
123	HTH	112	103	left	1 kisin	1435	32	unreviewed
123	HKA	112	103	left	1 tisig	1467	32	unreviewed
123	HKE	112	103	left	1 tisiy	1499	32	unreviewed
123	HCH	112	103	left	1 tisin	1531	32	unreviewed
123	HCU	112	103	left	1 fisig	1563	32	unreviewed
123	HSU	112	103	left	1 tisin	1595	32	unreviewed
123	HSA	112	103	left	1 tisiny	1627	32	unreviewed
123	HJO	112	103	left	1 gisin	1659	32	unreviewed
123	HDH	112	103	left	1 tisig	1691	32	unreviewed
123	HBG	112	103	left	| tisin	1723	32	unreviewed
123	HO2	112	103	left	1 tisin	1755	32	unreviewed
123	HRA	112	103	left	1 gisin	1787	32	unreviewed
123	HO3	112	103	left	-----	1819	32	unreviewed
123	HOP	112	103	right	1 tisin	1403	32	unreviewed
123	HBA	112	103	right	1 tisig	1435	32	unreviewed
123	HNI	112	103	right	1 fisin	1467	32	unreviewed
123	BBG	112	103	right	| tisin	1531	32	unreviewed
123	BMA	112	103	right	1 fisig	1563	32	unreviewed
123	BOP	112	103	right	| tisin	1595	32	unreviewed
123	BRA	112	103	right	1 tisiy	1627	32	unreviewed
123	BGH	112	103	right	1 tisin	1659	32	unreviewed
123	MU1	112	103	right	-----	1691	32	unreviewed
123	MU2	112	103	right	1 Lisin	1723	32	unreviewed
123	SA1	112	103	right	1 tehen	1755	32	unreviewed
123	SBA	112	103	right	1 tehen	1787	32	unreviewed
123	OCU	112	103	right	2 adzi	1819	32	unreviewed
124	HO1	113	104	left	1 gapa	266	33	unreviewed
124	HTH	113	104	left	1 gapa	299	33	unreviewed
124	HKA	113	104	left	1 gapa	332	33	unreviewed
124	HKE	113	104	left	1 gapa	365	33	unreviewed
124	HCH	113	104	left	1 gapa	398	33	unreviewed
124	HCU	113	104	left	1 gapa	431	33	unreviewed
124	HSU	113	104	left	1 gapa	464	33	unreviewed
124	HSA	113	104	left	1 gapa	497	33	unreviewed
124	HJO	113	104	left	1 gapa	530	33	unreviewed
124	HDH	113	104	left	1 gapa	563	33	unreviewed
124	HBG	113	104	left	1 gapa	596	33	unreviewed
124	HO2	113	104	left	1 gapa	629	33	unreviewed
124	HRA	113	104	left	1 gapa	662	33	unreviewed
124	HO3	113	104	left	-----	695	33	unreviewed
124	HOP	113	104	right	1 gapa	266	33	unreviewed
124	HBA	113	104	right	1 gapa	299	33	unreviewed
124	HNI	113	104	right	1 gapa	332	33	unreviewed
124	BBG	113	104	right	| gopa	398	33	unreviewed
124	BMA	113	104	right	1 gapa	431	33	unreviewed
124	BOP	113	104	right	1 gapa	464	33	unreviewed
124	BRA	113	104	right	1 gapa	497	33	unreviewed
124	BGH	113	104	right	1 gapa	530	33	unreviewed
124	MU1	113	104	right	-----	563	33	unreviewed
124	MU2	113	104	right	1 gapa	596	33	unreviewed
124	SA1	113	104	right	1 gapa	629	33	unreviewed
124	SBA	113	104	right	1 gapa	662	33	unreviewed
124	OCU	113	104	right	2 asonta kali	695	33	unreviewed
125	HO1	113	104	left	1 ha-t, hato	854	33	unreviewed
125	HTH	113	104	left	1 hato	887	33	unreviewed
125	HKA	113	104	left	1 hato	920	33	unreviewed
125	HKE	113	104	left	1 hata	953	33	unreviewed
125	HCH	113	104	left	1 hato	986	33	unreviewed
125	HCU	113	104	left	1 hata	1019	33	unreviewed
125	HSU	113	104	left	1 hato	1052	33	unreviewed
125	HSA	113	104	left	1 hato	1085	33	unreviewed
125	HJO	113	104	left	1 hato	1118	33	unreviewed
125	HDH	113	104	left	1 hata	1151	33	unreviewed
125	HBG	113	104	left	2 hapta	1184	33	unreviewed
125	HO2	113	104	left	1 hat	1217	33	unreviewed
125	HRA	113	104	left	1 hato	1250	33	unreviewed
125	HO3	113	104	left	-----	1283	33	unreviewed
125	HOP	113	104	right	1 hata	854	33	unreviewed
125	HBA	113	104	right	1 hato	887	33	unreviewed
125	HNI	113	104	right	1 sat? din	920	33	unreviewed
125	BBG	113	104	right	2 hapta	986	33	unreviewed
125	BMA	113	104	right	1 hat, 2 hapta	1019	33	unreviewed
125	BOP	113	104	right	2 hapta	1052	33	unreviewed
125	BRA	113	104	right	1 hat	1085	33	unreviewed
125	BGH	113	104	right	2 hapta	1118	33	unreviewed
125	MU1	113	104	right	-----	1151	33	unreviewed
125	MU2	113	104	right	-----	1184	33	unreviewed
125	SA1	113	104	right	2 hapta	1217	33	unreviewed
125	SBA	113	104	right	2 hapta	1250	33	unreviewed
125	OCU	113	104	right	2 sapkahe	1283	33	unreviewed
126	HO1	113	104	left	1 tfanqu?u	1439	32	unreviewed
126	HTH	113	104	left	1 tfandu	1471	32	unreviewed
126	HKA	113	104	left	1 tfandu	1503	32	unreviewed
126	HKE	113	104	left	1 tfandu	1535	32	unreviewed
126	HCH	113	104	left	1 tfandu	1567	32	unreviewed
126	HCU	113	104	left	1 tfandu	1599	32	unreviewed
126	HSU	113	104	left	1 tfandu ;	1631	32	unreviewed
126	HSA	113	104	left	1 tfandu	1663	32	unreviewed
126	HJO	113	104	left	1 tfandu	1695	32	unreviewed
126	HDH	113	104	left	1 tfandu	1727	32	unreviewed
126	HBG	113	104	left	1 tfangu	1759	32	unreviewed
126	HO2	113	104	left	1 tfandu	1791	32	unreviewed
126	HRA	113	104	left	1 tfandu	1823	32	unreviewed
126	HO3	113	104	left	-----	1855	32	unreviewed
126	HOP	113	104	right	1 tfandup	1439	32	unreviewed
126	HBA	113	104	right	| tfandu	1471	32	unreviewed
126	HNI	113	104	right	1 tfanqu	1503	32	unreviewed
126	BBG	113	104	right	1 tfangu?	1567	32	unreviewed
126	BMA	113	104	right	1 tfandu	1599	32	unreviewed
126	BOP	113	104	right	1 tfandu	1631	32	unreviewed
126	BRA	113	104	right	1 tfandu	1663	32	unreviewed
126	BGH	113	104	right	1 tfandup	1695	32	unreviewed
126	MU1	113	104	right	-----	1727	32	unreviewed
126	MU2	113	104	right	1 tfanqu	1759	32	unreviewed
126	SA1	113	104	right	1 tfando	1791	32	unreviewed
126	SBA	113	104	right	1 tfanda	1823	32	unreviewed
126	OCU	113	104	right	2 maso?	1855	32	unreviewed
127	HO1	114	105	left	sirma, 3 kalom, 4 botfor	263	32	unreviewed
127	HTH	114	105	left	sicuma	295	32	unreviewed
127	HKA	114	105	left	sicuma	327	32	unreviewed
127	HKE	114	105	left	siema	359	32	unreviewed
127	HCH	114	105	left	siema	391	32	unreviewed
127	HCU	114	105	left	sicme	423	32	unreviewed
127	HSU	114	105	left	sicuma	455	32	unreviewed
127	HSA	114	105	left	stcuma	487	32	unreviewed
127	HJO	114	105	left	siema	519	32	unreviewed
127	HDH	114	105	left	sirma	551	32	unreviewed
127	HBG	114	105	left	sicma	583	32	unreviewed
127	HO2	114	105	left	stema	615	32	unreviewed
127	HRA	114	105	left	sirme	647	32	unreviewed
127	HO3	114	105	left		679	32	unreviewed
127	HOP	114	105	right	1 sicma	263	32	unreviewed
127	HBA	114	105	right	1 sicum	295	32	unreviewed
127	HNI	114	105	right	1 stucema	327	32	unreviewed
127	BBG	114	105	right	1 sirma	391	32	unreviewed
127	BMA	114	105	right	1 sicuma	423	32	unreviewed
127	BOP	114	105	right	1 sirma	455	32	unreviewed
127	BRA	114	105	right	1 sicma	487	32	unreviewed
127	BGH	114	105	right	1 sircma	519	32	unreviewed
127	MU1	114	105	right	saan	551	32	unreviewed
127	MU2	114	105	right	1 sirma, 3 kalom	583	32	unreviewed
127	SA1	114	105	right	1 serma, 4 botfror	615	32	unreviewed
127	SBA	114	105	right	1 serma	647	32	unreviewed
127	OCU	114	105	right	2 bersa	679	32	unreviewed
128	HO1	114	105	left	papari	845	32	unreviewed
128	HTH	114	105	left	papaci	877	32	unreviewed
128	HKA	114	105	left	papari	909	32	unreviewed
128	HKE	114	105	left	papari	941	32	unreviewed
128	HCH	114	105	left	papaci	973	32	unreviewed
128	HCU	114	105	left	papari :	1005	32	unreviewed
128	HSU	114	105	left	papari	1037	32	unreviewed
128	HSA	114	105	left	papaci	1069	32	unreviewed
128	HJO	114	105	left	papari	1101	32	unreviewed
128	HDH	114	105	left	papari	1133	32	unreviewed
128	HBG	114	105	left	papaci	1165	32	unreviewed
128	HO2	114	105	left	papri	1197	32	unreviewed
128	HRA	114	105	left	mare	1229	32	unreviewed
128	HO3	114	105	left		1261	32	unreviewed
128	HOP	114	105	right	2 purna	845	32	unreviewed
128	HBA	114	105	right	2 purna	877	32	unreviewed
128	HNI	114	105	right	2 purana	909	32	unreviewed
128	BBG	114	105	right	2 purn-a	973	32	unreviewed
128	BMA	114	105	right	2 purne	1005	32	unreviewed
128	BOP	114	105	right	2 purna	1037	32	unreviewed
128	BRA	114	105	right	2 purna	1069	32	unreviewed
128	BGH	114	105	right	2 purna	1101	32	unreviewed
128	MU1	114	105	right	-----	1133	32	unreviewed
128	MU2	114	105	right	2 purana	1165	32	unreviewed
128	SA1	114	105	right	3 mare	1197	32	unreviewed
128	SBA	114	105	right	3 mare	1229	32	unreviewed
128	OCU	114	105	right	2 poruna	1261	32	unreviewed
129	HO1	114	105	left	nama	1426	33	unreviewed
129	HTH	114	105	left	nama	1459	33	unreviewed
129	HKA	114	105	left	nama	1492	33	unreviewed
129	HKE	114	105	left	nama	1525	33	unreviewed
129	HCH	114	105	left	nama	1558	33	unreviewed
129	HCU	114	105	left	nama	1591	33	unreviewed
129	HSU	114	105	left	nama	1624	33	unreviewed
129	HSA	114	105	left	nama	1657	33	unreviewed
129	HJO	114	105	left	nama	1690	33	unreviewed
129	HDH	114	105	left	nama	1723	33	unreviewed
129	HBG	114	105	left	nama	1756	33	unreviewed
129	HO2	114	105	left	nama	1789	33	unreviewed
129	HRA	114	105	left	nama	1822	33	unreviewed
129	HO3	114	105	left		1855	33	unreviewed
129	HOP	114	105	right	| nama	1426	33	unreviewed
129	HBA	114	105	right	1 nama	1459	33	unreviewed
129	HNI	114	105	right	1 nama	1492	33	unreviewed
129	BBG	114	105	right	"1 na""wa"	1558	33	unreviewed
129	BMA	114	105	right	1 nama	1591	33	unreviewed
129	BOP	114	105	right	1 nama	1624	33	unreviewed
129	BRA	114	105	right	1 nama	1657	33	unreviewed
129	BGH	114	105	right	1 nama	1690	33	unreviewed
129	MU1	114	105	right		1723	33	unreviewed
129	MU2	114	105	right	| nawa	1756	33	unreviewed
129	SA1	114	105	right	1 nawa	1789	33	unreviewed
129	SBA	114	105	right	1 nawa	1822	33	unreviewed
129	OCU	114	105	right	nu-&	1855	33	unreviewed
130	HO1	115	106	left	bugin, bugi	263	32	unreviewed
130	HTH	115	106	left	bugin	295	32	unreviewed
130	HKA	115	106	left	bugin	327	32	unreviewed
130	HKE	115	106	left	bugin	359	32	unreviewed
130	HCH	115	106	left	bugin	391	32	unreviewed
130	HCU	115	106	left	bugin	423	32	unreviewed
130	HSU	115	106	left	bugin	455	32	unreviewed
130	HSA	115	106	left	bugin	487	32	unreviewed
130	HJO	115	106	left	bugin	519	32	unreviewed
130	HDH	115	106	left	bugin	551	32	unreviewed
130	HBG	115	106	left	bugin	583	32	unreviewed
130	HO2	115	106	left	bugin	615	32	unreviewed
130	HRA	115	106	left	bugin	647	32	unreviewed
130	HO3	115	106	left	bugi	679	32	unreviewed
130	HOP	115	106	right	bugi, 3 bes	263	32	unreviewed
130	HBA	115	106	right	bugin	295	32	unreviewed
130	HNI	115	106	right	bés	327	32	unreviewed
130	BBG	115	106	right	bogin	391	32	unreviewed
130	BMA	115	106	right	bes	423	32	unreviewed
130	BOP	115	106	right	bes	455	32	unreviewed
130	BRA	115	106	right	bes	487	32	unreviewed
130	BGH	115	106	right	bes	519	32	unreviewed
130	MU1	115	106	right	bugin	551	32	unreviewed
130	MU2	115	106	right	bugin	583	32	unreviewed
130	SA1	115	106	right	boge, 3 bes	615	32	unreviewed
130	SBA	115	106	right	bes	647	32	unreviewed
130	OCU	115	106	right	bfolo	679	32	unreviewed
131	HO1	115	106	left	edka	841	32	unreviewed
131	HTH	115	106	left	karap	873	32	unreviewed
131	HKA	115	106	left	karcap	905	32	unreviewed
131	HKE	115	106	left	karap, 2 etka	937	32	unreviewed
131	HCH	115	106	left	kacap	969	32	unreviewed
131	HCU	115	106	left	karab	1001	32	unreviewed
131	HSU	115	106	left	karab	1033	32	unreviewed
131	HSA	115	106	left	kacab	1065	32	unreviewed
131	HJO	115	106	left	karap	1097	32	unreviewed
131	HDH	115	106	left	etka	1129	32	unreviewed
131	HBG	115	106	left	kacab	1161	32	unreviewed
131	HO2	115	106	left	etka	1193	32	unreviewed
131	HRA	115	106	left	karap	1225	32	unreviewed
131	HO3	115	106	left	etka	1257	32	unreviewed
131	HOP	115	106	right	etka	841	32	unreviewed
131	HBA	115	106	right	karcap	873	32	unreviewed
131	HNI	115	106	right	karap	905	32	unreviewed
131	BBG	115	106	right	k*arab	969	32	unreviewed
131	BMA	115	106	right	korab	1001	32	unreviewed
131	BOP	115	106	right	1 k*arap	1033	32	unreviewed
131	BRA	115	106	right	k*acap	1065	32	unreviewed
131	BGH	115	106	right	1 k*arap	1097	32	unreviewed
131	MU1	115	106	right	eigkan	1129	32	unreviewed
131	MU2	115	106	right	etkan	1161	32	unreviewed
131	SA1	115	106	right	1 karap, 3 baritf?	1193	32	unreviewed
131	SBA	115	106	right	bari	1225	32	unreviewed
131	OCU	115	106	right	1 karapo	1257	32	unreviewed
132	HO1	115	106	left	lum, 3 lowad	1419	32	unreviewed
132	HTH	115	106	left	lum	1451	32	unreviewed
132	HKA	115	106	left	lum	1483	32	unreviewed
132	HKE	115	106	left	lum	1515	32	unreviewed
132	HCH	115	106	left	lum	1547	32	unreviewed
132	HCU	115	106	left	lum	1579	32	unreviewed
132	HSU	115	106	left	lum	1611	32	unreviewed
132	HSA	115	106	left	lum	1643	32	unreviewed
132	HJO	115	106	left	dzaqi	1675	32	unreviewed
132	HDH	115	106	left	lum	1707	32	unreviewed
132	HBG	115	106	left	loa	1739	32	unreviewed
132	HO2	115	106	left	lum, 2 odad	1771	32	unreviewed
132	HRA	115	106	left	loadi jana	1803	32	unreviewed
132	HO3	115	106	left		1835	32	unreviewed
132	HOP	115	106	right	1 lum, 2 oda?t	1419	32	unreviewed
132	HBA	115	106	right	1 lum	1451	32	unreviewed
132	HNI	115	106	right	aodarc	1483	32	unreviewed
132	BBG	115	106	right	1 lum	1547	32	unreviewed
132	BMA	115	106	right	1 lumdz, 2 odad	1579	32	unreviewed
132	BOP	115	106	right	2 ada?t	1611	32	unreviewed
132	BRA	115	106	right	1 lum	1643	32	unreviewed
132	BGH	115	106	right	1 lum	1675	32	unreviewed
132	MU1	115	106	right	-----	1707	32	unreviewed
132	MU2	115	106	right	1 lum	1739	32	unreviewed
132	SA1	115	106	right	2 oda, 5 lohot	1771	32	unreviewed
132	SBA	115	106	right	5 Iahac	1803	32	unreviewed
132	OCU	115	106	right	2 oda	1835	32	unreviewed
133	HO1	116	107	left	1 ro-	266	33	unreviewed
133	HTH	116	107	left	1 co	299	33	unreviewed
133	HKA	116	107	left	1 co	332	33	unreviewed
133	HKE	116	107	left	1 ca	365	33	unreviewed
133	HCH	116	107	left	t cro	398	33	unreviewed
133	HCU	116	107	left	1 ra	431	33	unreviewed
133	HSU	116	107	left	1 co	464	33	unreviewed
133	HSA	116	107	left	1 co	497	33	unreviewed
133	HJO	116	107	left	1 co	530	33	unreviewed
133	HDH	116	107	left	t ra	563	33	unreviewed
133	HBG	116	107	left	t co	596	33	unreviewed
133	HO2	116	107	left	| ro	629	33	unreviewed
133	HRA	116	107	left	1 co	662	33	unreviewed
133	HO3	116	107	left	-----	695	33	unreviewed
133	HOP	116	107	right	1 ro	266	33	unreviewed
133	HBA	116	107	right	1 ro	299	33	unreviewed
133	HNI	116	107	right	1 co	332	33	unreviewed
133	BBG	116	107	right	5 roro	398	33	unreviewed
133	BMA	116	107	right	5 codqu	431	33	unreviewed
133	BOP	116	107	right	5 ro7lo '	464	33	unreviewed
133	BRA	116	107	right	5 cahod	497	33	unreviewed
133	BGH	116	107	right	5 codo	530	33	unreviewed
133	MU1	116	107	right	-----	563	33	unreviewed
133	MU2	116	107	right	5 ror	596	33	unreviewed
133	SA1	116	107	right	3 tfuttfat, 4 hindgit	629	33	unreviewed
133	SBA	116	107	right	5 rahad	662	33	unreviewed
133	OCU	116	107	right	2 sukhila	695	33	unreviewed
134	HO1	116	107	left	1 dzilin	854	33	unreviewed
134	HTH	116	107	left	1 dgilin	887	33	unreviewed
134	HKA	116	107	left	t dzilin	920	33	unreviewed
134	HKE	116	107	left	1 dgilin	953	33	unreviewed
134	HCH	116	107	left	1 dgilty	986	33	unreviewed
134	HCU	116	107	left	1 dzilin	1019	33	unreviewed
134	HSU	116	107	left	1 dziliy	1052	33	unreviewed
134	HSA	116	107	left	1 dziliy	1085	33	unreviewed
134	HJO	116	107	left	1 dgilin	1118	33	unreviewed
134	HDH	116	107	left	ft dzitin	1151	33	unreviewed
134	HBG	116	107	left	1 dgilin	1184	33	unreviewed
134	HO2	116	107	left	1 dgilin	1217	33	unreviewed
134	HRA	116	107	left	1 dgitin	1250	33	unreviewed
134	HO3	116	107	left	-----	1283	33	unreviewed
134	HOP	116	107	right	1 dzilin	854	33	unreviewed
134	HBA	116	107	right	1 dgzilty	887	33	unreviewed
134	HNI	116	107	right	1 dgilin	920	33	unreviewed
134	BBG	116	107	right	1 dzilin	986	33	unreviewed
134	BMA	116	107	right	1 dzilin	1019	33	unreviewed
134	BOP	116	107	right	1 dgzilin	1052	33	unreviewed
134	BRA	116	107	right	1 dzilin	1085	33	unreviewed
134	BGH	116	107	right	1 dzilin	1118	33	unreviewed
134	MU1	116	107	right	-----	1151	33	unreviewed
134	MU2	116	107	right	1 dgilin	1184	33	unreviewed
134	SA1	116	107	right	1 dzelen, 3 d3%al	1217	33	unreviewed
134	SBA	116	107	right	3 tfrel	1250	33	unreviewed
134	OCU	116	107	right	2 lomba	1283	33	unreviewed
135	HO1	116	107	left	1 dunqui	1441	32	unreviewed
135	HTH	116	107	left	1 dungui	1473	32	unreviewed
135	HKA	116	107	left	1 dungui	1505	32	unreviewed
135	HKE	116	107	left	1 duyggui	1537	32	unreviewed
135	HCH	116	107	left	1 dungui	1569	32	unreviewed
135	HCU	116	107	left	1 duygui	1601	32	unreviewed
135	HSU	116	107	left	1 dungui	1633	32	unreviewed
135	HSA	116	107	left	1 dungui	1665	32	unreviewed
135	HJO	116	107	left	5 kato	1697	32	unreviewed
135	HDH	116	107	left	3 hudin	1729	32	unreviewed
135	HBG	116	107	left	-----	1761	32	unreviewed
135	HO2	116	107	left	3 hucin, 4 tum	1793	32	unreviewed
135	HRA	116	107	left	5 kato	1825	32	unreviewed
135	HO3	116	107	left	-----	1857	32	unreviewed
135	HOP	116	107	right	3 hudin, 6 Krandia	1441	32	unreviewed
135	HBA	116	107	right	6 kandi sa	1473	32	unreviewed
135	HNI	116	107	right	6 kandia	1505	32	unreviewed
135	BBG	116	107	right	5 kato	1569	32	unreviewed
135	BMA	116	107	right	5 kato	1601	32	unreviewed
135	BOP	116	107	right	3 hudin	1633	32	unreviewed
135	BRA	116	107	right	5 khato	1665	32	unreviewed
135	BGH	116	107	right	5 khata	1697	32	unreviewed
135	MU1	116	107	right	ee ee	1729	32	unreviewed
135	MU2	116	107	right	3 hurin, 4 {um	1761	32	unreviewed
135	SA1	116	107	right	5 khato, 7 geda	1793	32	unreviewed
135	SBA	116	107	right	5 kati	1825	32	unreviewed
135	OCU	116	107	right	2 tsotia	1857	32	unreviewed
136	HO1	117	108	left	1 lolo, 3 dzete	261	32	unreviewed
136	HTH	117	108	left	1 lolo	293	32	unreviewed
136	HKA	117	108	left	1 lalo	325	32	unreviewed
136	HKE	117	108	left	1 lala	357	32	unreviewed
136	HCH	117	108	left	1 lolo	389	32	unreviewed
136	HCU	117	108	left	1 Jala	421	32	unreviewed
136	HSU	117	108	left	1 lolo	453	32	unreviewed
136	HSA	117	108	left	1 lolo	485	32	unreviewed
136	HJO	117	108	left	1 lolo	517	32	unreviewed
136	HDH	117	108	left	1 lolo	549	32	unreviewed
136	HBG	117	108	left	{ Iolo	581	32	unreviewed
136	HO2	117	108	left	1 lolo, 3 dzete	613	32	unreviewed
136	HRA	117	108	left	1 Iolo	645	32	unreviewed
136	HO3	117	108	left	-----	677	32	unreviewed
136	HOP	117	108	right	1 Iolo	261	32	unreviewed
136	HBA	117	108	right	1 Iolo	293	32	unreviewed
136	HNI	117	108	right	1 Iolo	325	32	unreviewed
136	BBG	117	108	right	1 Iolo	389	32	unreviewed
136	BMA	117	108	right	1 lolo	421	32	unreviewed
136	BOP	117	108	right	1 lolo	453	32	unreviewed
136	BRA	117	108	right	1 lala	485	32	unreviewed
136	BGH	117	108	right	1 lala	517	32	unreviewed
136	MU1	117	108	right	-----	549	32	unreviewed
136	MU2	117	108	right	1 lolo. 3 dzete	581	32	unreviewed
136	SA1	117	108	right	1 lolo	613	32	unreviewed
136	SBA	117	108	right	1 Ials	645	32	unreviewed
136	OCU	117	108	right	2 goramo	677	32	unreviewed
137	HO1	117	108	left	1 sasa, 3 cabin. 4 reja	840	32	unreviewed
137	HTH	117	108	left	| sasa	872	32	unreviewed
137	HKA	117	108	left	| sasa	904	32	unreviewed
137	HKE	117	108	left	1 sa-sa	936	32	unreviewed
137	HCH	117	108	left	1 sasa	968	32	unreviewed
137	HCU	117	108	left	1 sa-+sa	1000	32	unreviewed
137	HSU	117	108	left	1 sasa, 3 caban	1032	32	unreviewed
137	HSA	117	108	left	1 sasa, 3 caban	1064	32	unreviewed
137	HJO	117	108	left	1 sasa	1096	32	unreviewed
137	HDH	117	108	left	1 sa-sa, 4 ceja	1128	32	unreviewed
137	HBG	117	108	left	1 sasa	1160	32	unreviewed
137	HO2	117	108	left	1 sasa, 3 cabayn	1192	32	unreviewed
137	HRA	117	108	left	4 cae	1224	32	unreviewed
137	HO3	117	108	left	-----	1256	32	unreviewed
137	HOP	117	108	right	! sasa	840	32	unreviewed
137	HBA	117	108	right	3 rabag	872	32	unreviewed
137	HNI	117	108	right	4 cai	904	32	unreviewed
137	BBG	117	108	right	4 rela	968	32	unreviewed
137	BMA	117	108	right	3 caban, 4 cijad	1000	32	unreviewed
137	BOP	117	108	right	4 rejara	1032	32	unreviewed
137	BRA	117	108	right	4 rejada	1064	32	unreviewed
