Item	Gloss	Site_Code	Scope	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Disposition	Citation	Entry_Key
117	day	MU2	comparison_control	110	101	right	3 ɖin, 3 hulaŋ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 101, item 117, list MU2]	
117	day	SA1	comparison_control	110	101	right	5 hilok	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 101, item 117, list SA1]	
117	day	SBA	comparison_control	110	101	right	2 ɖin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 101, item 117, list SBA]	
117	day	OCU	comparison_control	110	101	right	2 ɖino	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 101, item 117, list OCU]	
118	night	HO1	republished_control	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HO1]	
118	night	HTH	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HTH]	ho2024-hth-i118
118	night	HKA	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HKA]	ho2024-hka-i118
118	night	HKE	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HKE]	ho2024-hke-i118
118	night	HCH	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HCH]	ho2024-hch-i118
118	night	HCU	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HCU]	ho2024-hcu-i118
118	night	HSU	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HSU]	ho2024-hsu-i118
118	night	HSA	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HSA]	ho2024-hsa-i118
118	night	HJO	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HJO]	ho2024-hjo-i118
118	night	HDH	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HDH]	ho2024-hdh-i118
118	night	HBG	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HBG]	ho2024-hbg-i118
118	night	HO2	republished_control	111	102	left	1 niɖa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HO2]	
118	night	HRA	target	111	102	left	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HRA]	ho2024-hra-i118
118	night	HO3	republished_control	111	102	left		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HO3]	
118	night	HOP	target	111	102	right	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HOP]	ho2024-hop-i118
118	night	HBA	target	111	102	right	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HBA]	ho2024-hba-i118
118	night	HNI	target	111	102	right		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	missing	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list HNI]	
118	night	BBG	comparison_control	111	102	right	1 niɖʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list BBG]	
118	night	BMA	comparison_control	111	102	right	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list BMA]	
118	night	BOP	comparison_control	111	102	right	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list BOP]	
118	night	BRA	comparison_control	111	102	right	1 nɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list BRA]	
118	night	BGH	comparison_control	111	102	right	1 niɖa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list BGH]	
118	night	MU1	comparison_control	111	102	right		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list MU1]	
118	night	MU2	comparison_control	111	102	right	1 niɖa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list MU2]	
118	night	SA1	comparison_control	111	102	right	1 ninda	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list SA1]	
118	night	SBA	comparison_control	111	102	right	1 niɖe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list SBA]	
118	night	OCU	comparison_control	111	102	right	2 raṯi	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 118, list OCU]	
119	morning	HO1	republished_control	111	102	left	1 seṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HO1]	
119	morning	HTH	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HTH]	ho2024-hth-i119
119	morning	HKA	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HKA]	ho2024-hka-i119
119	morning	HKE	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HKE]	ho2024-hke-i119
119	morning	HCH	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HCH]	ho2024-hch-i119
119	morning	HCU	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HCU]	ho2024-hcu-i119
119	morning	HSU	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HSU]	ho2024-hsu-i119
119	morning	HSA	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HSA]	ho2024-hsa-i119
119	morning	HJO	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HJO]	ho2024-hjo-i119
119	morning	HDH	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HDH]	ho2024-hdh-i119
119	morning	HBG	target	111	102	left	1 siṯa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HBG]	ho2024-hbg-i119
119	morning	HO2	republished_control	111	102	left	1 seṯa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HO2]	
119	morning	HRA	target	111	102	left	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HRA]	ho2024-hra-i119
119	morning	HO3	republished_control	111	102	left		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HO3]	
119	morning	HOP	target	111	102	right	1 seṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HOP]	ho2024-hop-i119
119	morning	HBA	target	111	102	right	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HBA]	ho2024-hba-i119
119	morning	HNI	target	111	102	right	1 seṯaʔ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list HNI]	ho2024-hni-i119
119	morning	BBG	comparison_control	111	102	right	1 suṯ·a	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list BBG]	
119	morning	BMA	comparison_control	111	102	right	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list BMA]	
119	morning	BOP	comparison_control	111	102	right	1 seṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list BOP]	
119	morning	BRA	comparison_control	111	102	right	1 siṯaʔa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list BRA]	
119	morning	BGH	comparison_control	111	102	right	1 siṯaʔ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list BGH]	
119	morning	MU1	comparison_control	111	102	right		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list MU1]	
119	morning	MU2	comparison_control	111	102	right	1 seta, 3 idaŋ	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list MU2]	
119	morning	SA1	comparison_control	111	102	right	1 setak	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list SA1]	
119	morning	SBA	comparison_control	111	102	right	1 seṯaʔ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list SBA]	
119	morning	OCU	comparison_control	111	102	right	2 sakalə	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 119, list OCU]	
120	noon	HO1	republished_control	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HO1]	
120	noon	HTH	target	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HTH]	ho2024-hth-i120
120	noon	HKA	target	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HKA]	ho2024-hka-i120
120	noon	HKE	target	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HKE]	ho2024-hke-i120
120	noon	HCH	target	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HCH]	ho2024-hch-i120
120	noon	HCU	target	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HCU]	ho2024-hcu-i120
120	noon	HSU	target	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HSU]	ho2024-hsu-i120
120	noon	HSA	target	111	102	left	1 ṯikin	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 102, item 120, list HSA]	ho2024-hsa-i120
